year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50076,70,147,0.41966,0.58187
1997,30-45 y.,Primary Level,(1a) Inadequately completed,0.89199,117,117,0.83550,0.94847
1997,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.78179,373,445,0.74337,0.82021
1997,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21821,72,445,0.17979,0.25663
1997,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.49414,1076,2306,0.47373,0.51455
1997,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.45787,1129,2306,0.43753,0.47821
1997,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04251,101,2306,0.03427,0.05074
1997,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28144,74,326,0.23255,0.33034
1997,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45033,183,326,0.39624,0.50442
1997,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.26823,69,326,0.22006,0.31640
1997,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41633,389,835,0.38287,0.44979
1997,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58367,446,835,0.55021,0.61713
1997,46-65 y.,Primary Level,(1a) Inadequately completed,0.94152,234,234,0.91139,0.97165
1997,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93413,676,708,0.91585,0.95242
1997,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06587,32,708,0.04758,0.08415
1997,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00919,31,1932,0.00494,0.01345
1997,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.75851,1476,1932,0.73942,0.77760
1997,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21836,425,1932,0.19993,0.23678
1997,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49699,120,210,0.42920,0.56477
1997,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.33579,90,210,0.27176,0.39982
1997,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46188,313,620,0.42260,0.50115
1997,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53812,307,620,0.49885,0.57740
1997,66 and older,Primary Level,(1a) Inadequately completed,0.93236,44,44,0.85730,1.00742
1997,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92449,434,466,0.90048,0.94851
1997,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07551,32,466,0.05149,0.09952
1997,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.78504,643,775,0.75609,0.81398
1997,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.20310,132,775,0.17476,0.23144
1997,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.59479,55,55,0.46384,0.72573
1997,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52290,94,165,0.44646,0.59935
1997,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47710,71,165,0.40065,0.55354
1998,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.98706,326,326,0.97478,0.99935
1998,17-29 y.,Primary Level,(1a) Inadequately completed,0.54094,34,34,0.37092,0.71096
1998,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.49071,368,740,0.45467,0.52676
1998,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50929,372,740,0.47324,0.54533
1998,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.29776,423,1345,0.27331,0.32221
1998,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41267,589,1345,0.38635,0.43900
1998,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.27616,333,1345,0.25226,0.30007
1998,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46437,51,89,0.36016,0.56857
1998,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.41748,38,89,0.31444,0.52051
1998,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.56160,83,152,0.48246,0.64075
1998,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.43840,69,152,0.35925,0.51754
1998,30-45 y.,Primary Level,(1a) Inadequately completed,0.87458,105,105,0.81093,0.93823
1998,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.80172,401,481,0.76605,0.83739
1998,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19828,80,481,0.16261,0.23395
1998,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46204,1118,2491,0.44246,0.48162
1998,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.48929,1266,2491,0.46966,0.50893
1998,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04317,107,2491,0.03519,0.05116
1998,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.25547,74,355,0.21003,0.30090
1998,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47068,197,355,0.41868,0.52267
1998,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27386,84,355,0.22740,0.32031
1998,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43246,433,929,0.40059,0.46434
1998,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56754,496,929,0.53566,0.59941
1998,46-65 y.,Primary Level,(1a) Inadequately completed,0.94998,226,226,0.92150,0.97846
1998,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93216,721,762,0.91429,0.95003
1998,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06784,41,762,0.04997,0.08571
1998,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.74830,1628,2126,0.72985,0.76676
1998,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22855,498,2126,0.21070,0.24640
1998,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.52728,140,266,0.46717,0.58739
1998,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.31440,94,266,0.25850,0.37030
1998,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.15444,32,266,0.11093,0.19794
1998,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45296,345,704,0.41616,0.48976
1998,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54704,359,704,0.51024,0.58384
1998,66 and older,Primary Level,(1a) Inadequately completed,0.93633,47,47,0.86577,1.00689
1998,66 and older,Lower Secondary Level,(1b) General Elementary School,0.91290,511,556,0.88944,0.93636
1998,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.08710,45,556,0.06364,0.11056
1998,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79172,708,852,0.76443,0.81900
1998,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19205,144,852,0.16559,0.21852
1998,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.58808,54,54,0.45557,0.72059
1998,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50434,102,184,0.43190,0.57678
1998,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49566,82,184,0.42322,0.56810
1999,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.99113,312,312,0.98072,1.00155
1999,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45916,342,710,0.42248,0.49584
1999,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54084,368,710,0.50416,0.57752
1999,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.31281,406,1288,0.28748,0.33814
1999,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40500,554,1288,0.37818,0.43182
1999,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.26945,328,1288,0.24521,0.29369
1999,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42856,48,81,0.32012,0.53700
1999,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.39187,33,81,0.28490,0.49885
1999,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42536,67,140,0.34316,0.50755
1999,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57464,73,140,0.49245,0.65684
1999,30-45 y.,Primary Level,(1a) Inadequately completed,0.86219,100,100,0.79429,0.93009
1999,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.78323,374,458,0.74545,0.82101
1999,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21677,84,458,0.17899,0.25455
1999,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46234,1098,2483,0.44273,0.48196
1999,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.48570,1281,2483,0.46604,0.50536
1999,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04640,104,2483,0.03812,0.05467
1999,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.22360,68,356,0.18026,0.26694
1999,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48674,199,356,0.43474,0.53873
1999,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.28966,89,356,0.24248,0.33685
1999,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42848,423,907,0.39626,0.46071
1999,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57152,484,907,0.53929,0.60374
1999,46-65 y.,Primary Level,(1a) Inadequately completed,0.94246,209,209,0.91081,0.97411
1999,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.92500,675,718,0.90572,0.94428
1999,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07500,43,718,0.05572,0.09428
1999,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.74304,1596,2109,0.72439,0.76170
1999,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23581,513,2109,0.21769,0.25393
1999,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.53755,139,236,0.47380,0.60129
1999,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.31817,97,236,0.25862,0.37772
1999,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45434,352,716,0.41785,0.49084
1999,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54566,364,716,0.50916,0.58215
1999,66 and older,Primary Level,(1a) Inadequately completed,0.94931,55,55,0.89080,1.00782
1999,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92250,515,553,0.90019,0.94480
1999,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07750,38,553,0.05520,0.09981
1999,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79677,708,846,0.76964,0.82390
1999,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18527,138,846,0.15907,0.21147
1999,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.57685,54,54,0.44384,0.70987
1999,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.51665,107,196,0.44651,0.58679
1999,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.48335,89,196,0.41321,0.55349
2000,17-29 y.,Primary Level,(1a) Inadequately completed,0.68923,42,42,0.54756,0.83089
2000,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50130,508,1060,0.47118,0.53141
2000,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49870,552,1060,0.46859,0.52882
2000,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.28504,588,2158,0.26599,0.30409
2000,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43929,958,2158,0.41835,0.46024
2000,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.27350,612,2158,0.25468,0.29231
2000,17-29 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.12501,32,205,0.07962,0.17040
2000,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.52987,115,205,0.46138,0.59837
2000,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.34512,58,205,0.27988,0.41035
2000,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41151,113,263,0.35192,0.47110
2000,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58849,150,263,0.52890,0.64808
2000,30-45 y.,Primary Level,(1a) Inadequately completed,0.86755,90,90,0.79712,0.93798
2000,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.84336,502,588,0.81396,0.87277
2000,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15664,86,588,0.12723,0.18604
2000,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45742,1981,4464,0.44280,0.47203
2000,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.50712,2355,4464,0.49245,0.52179
2000,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03153,128,4464,0.02640,0.03665
2000,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20264,154,786,0.17452,0.23076
2000,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49460,412,786,0.45962,0.52957
2000,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30276,220,786,0.27062,0.33490
2000,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41590,732,1680,0.39232,0.43947
2000,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58410,948,1680,0.56053,0.60768
2000,46-65 y.,Primary Level,(1a) Inadequately completed,0.98201,164,164,0.96160,1.00241
2000,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93389,938,992,0.91842,0.94936
2000,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06611,54,992,0.05064,0.08158
2000,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.72738,3104,4267,0.71401,0.74074
2000,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.25514,1119,4267,0.24206,0.26822
2000,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01140,44,4267,0.00822,0.01459
2000,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.45252,291,646,0.41411,0.49094
2000,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.35690,239,646,0.31992,0.39387
2000,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18313,116,646,0.15328,0.21298
2000,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43109,647,1457,0.40565,0.45653
2000,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56891,810,1457,0.54347,0.59435
2000,66 and older,Primary Level,(1a) Inadequately completed,0.97714,61,61,0.93933,1.01496
2000,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94763,871,913,0.93317,0.96209
2000,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05237,42,913,0.03791,0.06683
2000,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79834,1515,1826,0.77993,0.81675
2000,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18533,311,1826,0.16750,0.20316
2000,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55163,147,235,0.48791,0.61536
2000,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.23673,49,235,0.18227,0.29120
2000,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18648,39,235,0.13657,0.23638
2000,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48716,207,416,0.43907,0.53525
2000,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51284,209,416,0.46475,0.56093
2001,17-29 y.,Primary Level,(1a) Inadequately completed,0.67582,32,32,0.51105,0.84059
2001,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.49655,450,943,0.46462,0.52848
2001,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50345,493,943,0.47152,0.53538
2001,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.27461,459,1834,0.25418,0.29504
2001,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41068,782,1834,0.38816,0.43320
2001,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.31084,593,1834,0.28966,0.33203
2001,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.58039,83,120,0.49173,0.66906
2001,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29802,37,120,0.21584,0.38020
2001,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43020,106,226,0.36550,0.49489
2001,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56980,120,226,0.50511,0.63450
2001,30-45 y.,Primary Level,(1a) Inadequately completed,0.88069,69,69,0.80365,0.95774
2001,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.83746,433,512,0.80547,0.86945
2001,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16254,79,512,0.13055,0.19453
2001,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.44034,1688,3991,0.42494,0.45574
2001,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52831,2191,3991,0.51282,0.54380
2001,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02941,112,3991,0.02417,0.03465
2001,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.18959,135,710,0.16074,0.21844
2001,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49442,377,710,0.45762,0.53123
2001,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31459,198,710,0.28041,0.34877
2001,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40667,643,1497,0.38178,0.43157
2001,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59333,854,1497,0.56843,0.61822
2001,46-65 y.,Primary Level,(1a) Inadequately completed,0.95968,119,119,0.92419,0.99517
2001,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93555,778,822,0.91875,0.95235
2001,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06445,44,822,0.04765,0.08125
2001,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.71288,2784,3933,0.69874,0.72702
2001,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.26877,1103,3933,0.25491,0.28262
2001,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01361,46,3933,0.00999,0.01723
2001,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.43650,253,587,0.39634,0.47665
2001,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.36690,222,587,0.32788,0.40592
2001,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18981,112,587,0.15806,0.22156
2001,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43629,631,1405,0.41035,0.46223
2001,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56371,774,1405,0.53777,0.58965
2001,66 and older,Primary Level,(1a) Inadequately completed,0.96236,54,54,0.91112,1.01360
2001,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94961,769,805,0.93449,0.96473
2001,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05039,36,805,0.03527,0.06551
2001,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79211,1442,1749,0.77308,0.81113
2001,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18987,307,1749,0.17148,0.20825
2001,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55736,137,226,0.49246,0.62227
2001,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24684,52,226,0.19050,0.30318
2001,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17672,37,226,0.12688,0.22656
2001,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48749,213,422,0.43975,0.53524
2001,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51251,209,422,0.46476,0.56025
2002,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.49491,387,872,0.46171,0.52812
2002,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50509,485,872,0.47188,0.53829
2002,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.26550,415,1830,0.24526,0.28574
2002,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40412,744,1830,0.38163,0.42661
2002,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.32820,671,1830,0.30668,0.34972
2002,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.62248,67,99,0.52650,0.71846
2002,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27824,32,99,0.18952,0.36697
2002,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49691,103,226,0.43157,0.56224
2002,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50309,123,226,0.43776,0.56843
2002,30-45 y.,Primary Level,(1a) Inadequately completed,0.86406,67,67,0.78137,0.94674
2002,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.82426,390,469,0.78977,0.85874
2002,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17574,79,469,0.14126,0.21023
2002,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43002,1522,3820,0.41432,0.44572
2002,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53590,2174,3820,0.52009,0.55172
2002,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03080,124,3820,0.02532,0.03628
2002,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.21026,136,734,0.18076,0.23976
2002,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48949,390,734,0.45330,0.52568
2002,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29874,208,734,0.26560,0.33187
2002,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41328,688,1740,0.39013,0.43642
2002,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58672,1052,1740,0.56358,0.60987
2002,46-65 y.,Primary Level,(1a) Inadequately completed,0.94983,99,99,0.90662,0.99305
2002,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93668,710,760,0.91935,0.95400
2002,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06332,50,760,0.04600,0.08065
2002,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.70229,2661,4035,0.68818,0.71640
2002,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28090,1314,4035,0.26703,0.29477
2002,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01253,60,4035,0.00909,0.01596
2002,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.41759,251,645,0.37950,0.45568
2002,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.37885,253,645,0.34138,0.41631
2002,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19877,141,645,0.16795,0.22959
2002,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42338,769,2050,0.40198,0.44477
2002,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57662,1281,2050,0.55523,0.59802
2002,66 and older,Primary Level,(1a) Inadequately completed,0.96191,56,56,0.91133,1.01250
2002,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94711,752,790,0.93149,0.96272
2002,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05289,38,790,0.03728,0.06851
2002,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79215,1495,1827,0.77354,0.81077
2002,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19266,332,1827,0.17457,0.21075
2002,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.56603,144,237,0.50280,0.62927
2002,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.25646,57,237,0.20075,0.31217
2002,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.15856,36,237,0.11196,0.20516
2002,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49387,241,543,0.45178,0.53596
2002,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50613,302,543,0.46404,0.54822
2003,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.48828,354,821,0.45407,0.52249
2003,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.51172,467,821,0.47751,0.54593
2003,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.25285,379,1726,0.23233,0.27336
2003,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41050,689,1726,0.38728,0.43371
2003,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.33241,658,1726,0.31018,0.35464
2003,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.61572,49,84,0.51107,0.72037
2003,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31801,35,84,0.21782,0.41820
2003,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50426,96,203,0.43531,0.57321
2003,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49574,107,203,0.42679,0.56469
2003,30-45 y.,Primary Level,(1a) Inadequately completed,0.88455,65,65,0.80626,0.96284
2003,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.81588,361,436,0.77945,0.85230
2003,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18412,75,436,0.14770,0.22055
2003,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42532,1401,3565,0.40908,0.44155
2003,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54362,2052,3565,0.52727,0.55997
