year,migback,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.03493,204,4798,0.02974,0.04013
2005,No migration background,East,(3a) Lower Tertiary Education,0.10228,646,4798,0.09370,0.11085
2005,No migration background,East,(3b) Higher Tertiary Education,0.08173,580,4798,0.07398,0.08948
2005,Direct migration background,West,(0) No qualification (yet),0.02006,55,2220,0.01423,0.02589
2005,Direct migration background,West,(1a) Inadequately completed,0.07102,164,2220,0.06033,0.08170
2005,Direct migration background,West,(1b) General Elementary School,0.20393,506,2220,0.18717,0.22070
2005,Direct migration background,West,(1c) Basic Vocational Qualification,0.26032,633,2220,0.24207,0.27858
2005,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.08625,183,2220,0.07457,0.09793
2005,Direct migration background,West,(2c_gen) General Maturity Certificate,0.04352,105,2220,0.03503,0.05201
2005,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11544,260,2220,0.10214,0.12873
2005,Direct migration background,West,(3a) Lower Tertiary Education,0.02925,63,2220,0.02224,0.03626
2005,Direct migration background,West,(3b) Higher Tertiary Education,0.10869,251,2220,0.09574,0.12164
2005,Direct migration background,East,(1c) Basic Vocational Qualification,0.35679,39,39,0.20448,0.50911
2005,Indirect migration background,West,(0) No qualification (yet),0.05072,88,707,0.03453,0.06690
2005,Indirect migration background,West,(1b) General Elementary School,0.06453,109,707,0.04640,0.08265
2005,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08642,141,707,0.06569,0.10714
2005,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.12506,187,707,0.10066,0.14946
2005,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.03905,81,707,0.02476,0.05334
2005,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02268,54,707,0.01170,0.03367
2005,Indirect migration background,West,(3b) Higher Tertiary Education,0.02441,47,707,0.01303,0.03579
2006,No migration background,West,(0) No qualification (yet),0.01652,382,13594,0.01438,0.01867
2006,No migration background,West,(1a) Inadequately completed,0.00573,63,13594,0.00446,0.00700
2006,No migration background,West,(1b) General Elementary School,0.08710,1145,13594,0.08236,0.09184
2006,No migration background,West,(1c) Basic Vocational Qualification,0.28740,4229,13594,0.27979,0.29501
2006,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21096,3436,13594,0.20410,0.21782
2006,No migration background,West,(2c_gen) General Maturity Certificate,0.02420,445,13594,0.02161,0.02678
2006,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.06544,1063,13594,0.06128,0.06960
2006,No migration background,West,(3a) Lower Tertiary Education,0.05530,1031,13594,0.05146,0.05914
2006,No migration background,West,(3b) Higher Tertiary Education,0.08450,1800,13594,0.07983,0.08918
2006,No migration background,East,(0) No qualification (yet),0.02008,141,5101,0.01623,0.02393
2006,No migration background,East,(1b) General Elementary School,0.04839,219,5101,0.04250,0.05428
2006,No migration background,East,(1c) Basic Vocational Qualification,0.20403,1112,5101,0.19297,0.21509
2006,No migration background,East,(2) Intermediate General/Vocational Qualification,0.34159,1934,5101,0.32857,0.35461
2006,No migration background,East,(2c_gen) General Maturity Certificate,0.02572,173,5101,0.02138,0.03007
2006,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.03551,218,5101,0.03043,0.04059
2006,No migration background,East,(3a) Lower Tertiary Education,0.09842,671,5101,0.09024,0.10659
2006,No migration background,East,(3b) Higher Tertiary Education,0.08868,633,5101,0.08088,0.09648
2006,Direct migration background,West,(0) No qualification (yet),0.01488,38,2220,0.00984,0.01992
2006,Direct migration background,West,(1a) Inadequately completed,0.06563,146,2220,0.05533,0.07593
2006,Direct migration background,West,(1b) General Elementary School,0.19808,486,2220,0.18150,0.21467
2006,Direct migration background,West,(1c) Basic Vocational Qualification,0.26090,633,2220,0.24263,0.27917
2006,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.08077,185,2220,0.06944,0.09211
2006,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05085,113,2220,0.04171,0.05999
2006,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11620,278,2220,0.10286,0.12953
2006,Direct migration background,West,(3a) Lower Tertiary Education,0.02952,67,2220,0.02248,0.03656
2006,Direct migration background,West,(3b) Higher Tertiary Education,0.11539,274,2220,0.10209,0.12868
2006,Direct migration background,East,(1c) Basic Vocational Qualification,0.30473,41,41,0.16208,0.44738
2006,Indirect migration background,West,(0) No qualification (yet),0.05006,83,714,0.03406,0.06607
2006,Indirect migration background,West,(1b) General Elementary School,0.07063,111,714,0.05182,0.08944
2006,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08564,137,714,0.06510,0.10618
2006,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11872,192,714,0.09498,0.14246
2006,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.04335,83,714,0.02840,0.05830
2006,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02833,61,714,0.01615,0.04051
2006,Indirect migration background,West,(3b) Higher Tertiary Education,0.02263,47,714,0.01171,0.03354
2007,No migration background,West,(0) No qualification (yet),0.01906,361,12698,0.01668,0.02143
2007,No migration background,West,(1a) Inadequately completed,0.00534,60,12698,0.00407,0.00661
2007,No migration background,West,(1b) General Elementary School,0.08007,1003,12698,0.07535,0.08479
2007,No migration background,West,(1c) Basic Vocational Qualification,0.28200,3870,12698,0.27417,0.28983
2007,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21323,3241,12698,0.20610,0.22035
2007,No migration background,West,(2c_gen) General Maturity Certificate,0.02685,448,12698,0.02404,0.02966
2007,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.06747,1022,12698,0.06310,0.07183
2007,No migration background,West,(3a) Lower Tertiary Education,0.05718,971,12698,0.05314,0.06122
2007,No migration background,West,(3b) Higher Tertiary Education,0.08872,1722,12698,0.08377,0.09366
2007,No migration background,East,(0) No qualification (yet),0.02339,144,4825,0.01912,0.02765
2007,No migration background,East,(1b) General Elementary School,0.04726,200,4825,0.04127,0.05325
2007,No migration background,East,(1c) Basic Vocational Qualification,0.19925,1022,4825,0.18797,0.21052
2007,No migration background,East,(2) Intermediate General/Vocational Qualification,0.34120,1814,4825,0.32782,0.35457
2007,No migration background,East,(2c_gen) General Maturity Certificate,0.02714,165,4825,0.02256,0.03173
2007,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.03745,213,4825,0.03209,0.04281
2007,No migration background,East,(3a) Lower Tertiary Education,0.10244,640,4825,0.09389,0.11100
2007,No migration background,East,(3b) Higher Tertiary Education,0.08863,627,4825,0.08061,0.09665
2007,Direct migration background,West,(1a) Inadequately completed,0.06612,128,1964,0.05512,0.07711
2007,Direct migration background,West,(1b) General Elementary School,0.20673,431,1964,0.18882,0.22465
2007,Direct migration background,West,(1c) Basic Vocational Qualification,0.25956,553,1964,0.24017,0.27895
2007,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.08057,172,1964,0.06853,0.09261
2007,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05323,110,1964,0.04330,0.06316
2007,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11509,253,1964,0.10097,0.12921
2007,Direct migration background,West,(3a) Lower Tertiary Education,0.03009,64,1964,0.02253,0.03765
2007,Direct migration background,West,(3b) Higher Tertiary Education,0.11540,253,1964,0.10126,0.12953
2007,Direct migration background,East,(1c) Basic Vocational Qualification,0.30203,34,34,0.14537,0.45868
2007,Indirect migration background,West,(0) No qualification (yet),0.04616,87,688,0.03047,0.06185
2007,Indirect migration background,West,(1b) General Elementary School,0.06925,101,688,0.05026,0.08823
2007,Indirect migration background,West,(1c) Basic Vocational Qualification,0.09004,131,688,0.06864,0.11145
2007,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.12774,181,688,0.10278,0.15270
2007,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.04579,75,688,0.03016,0.06142
2007,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02881,59,688,0.01630,0.04131
2007,Indirect migration background,West,(3b) Higher Tertiary Education,0.02944,54,688,0.01680,0.04208
2008,No migration background,West,(0) No qualification (yet),0.01885,340,11920,0.01641,0.02130
2008,No migration background,West,(1a) Inadequately completed,0.00504,54,11920,0.00377,0.00631
2008,No migration background,West,(1b) General Elementary School,0.07696,909,11920,0.07217,0.08174
2008,No migration background,West,(1c) Basic Vocational Qualification,0.28085,3624,11920,0.27278,0.28891
2008,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21653,3056,11920,0.20914,0.22393
2008,No migration background,West,(2c_gen) General Maturity Certificate,0.02714,407,11920,0.02422,0.03005
2008,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.06649,947,11920,0.06202,0.07096
2008,No migration background,West,(3a) Lower Tertiary Education,0.05914,940,11920,0.05491,0.06338
2008,No migration background,West,(3b) Higher Tertiary Education,0.09074,1643,11920,0.08558,0.09590
2008,No migration background,East,(0) No qualification (yet),0.01845,106,4549,0.01454,0.02236
2008,No migration background,East,(1b) General Elementary School,0.04434,183,4549,0.03836,0.05032
2008,No migration background,East,(1c) Basic Vocational Qualification,0.19296,971,4549,0.18149,0.20443
2008,No migration background,East,(2) Intermediate General/Vocational Qualification,0.34742,1730,4549,0.33358,0.36126
2008,No migration background,East,(2c_gen) General Maturity Certificate,0.02596,144,4549,0.02133,0.03058
2008,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.03904,204,4549,0.03341,0.04467
2008,No migration background,East,(3a) Lower Tertiary Education,0.10164,614,4549,0.09286,0.11043
2008,No migration background,East,(3b) Higher Tertiary Education,0.08769,597,4549,0.07947,0.09591
2008,Direct migration background,West,(1a) Inadequately completed,0.06451,110,1768,0.05306,0.07597
2008,Direct migration background,West,(1b) General Elementary School,0.21416,391,1768,0.19503,0.23328
2008,Direct migration background,West,(1c) Basic Vocational Qualification,0.25470,490,1768,0.23438,0.27501
2008,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.08238,158,1768,0.06956,0.09520
2008,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05838,100,1768,0.04745,0.06931
2008,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11966,232,1768,0.10453,0.13480
2008,Direct migration background,West,(3a) Lower Tertiary Education,0.03121,61,1768,0.02311,0.03932
2008,Direct migration background,West,(3b) Higher Tertiary Education,0.11367,226,1768,0.09887,0.12847
2008,Indirect migration background,West,(0) No qualification (yet),0.05938,90,677,0.04156,0.07719
2008,Indirect migration background,West,(1b) General Elementary School,0.06639,101,677,0.04763,0.08516
2008,Indirect migration background,West,(1c) Basic Vocational Qualification,0.09837,125,677,0.07592,0.12082
2008,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.12686,179,677,0.10177,0.15195
2008,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05045,72,677,0.03395,0.06695
2008,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02561,50,677,0.01370,0.03751
2008,Indirect migration background,West,(3b) Higher Tertiary Education,0.04086,60,677,0.02594,0.05578
2009,No migration background,West,(0) No qualification (yet),0.01878,328,11146,0.01626,0.02130
2009,No migration background,West,(1a) Inadequately completed,0.00482,46,11146,0.00353,0.00610
2009,No migration background,West,(1b) General Elementary School,0.07349,826,11146,0.06865,0.07834
2009,No migration background,West,(1c) Basic Vocational Qualification,0.27437,3337,11146,0.26609,0.28265
2009,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21727,2859,11146,0.20961,0.22492
2009,No migration background,West,(2c_gen) General Maturity Certificate,0.02950,391,11146,0.02636,0.03264
2009,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.06777,879,11146,0.06310,0.07243
2009,No migration background,West,(3a) Lower Tertiary Education,0.06195,902,11146,0.05748,0.06643
2009,No migration background,West,(3b) Higher Tertiary Education,0.09491,1578,11146,0.08947,0.10035
2009,No migration background,East,(0) No qualification (yet),0.01569,73,4312,0.01198,0.01940
2009,No migration background,East,(1b) General Elementary School,0.03895,163,4312,0.03317,0.04473
2009,No migration background,East,(1c) Basic Vocational Qualification,0.18283,919,4312,0.17129,0.19437
2009,No migration background,East,(2) Intermediate General/Vocational Qualification,0.34827,1652,4312,0.33405,0.36249
2009,No migration background,East,(2c_gen) General Maturity Certificate,0.02757,138,4312,0.02269,0.03246
2009,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.04066,191,4312,0.03476,0.04655
2009,No migration background,East,(3a) Lower Tertiary Education,0.10393,597,4312,0.09482,0.11304
2009,No migration background,East,(3b) Higher Tertiary Education,0.09037,579,4312,0.08181,0.09893
2009,Direct migration background,West,(1a) Inadequately completed,0.06892,101,1535,0.05625,0.08160
2009,Direct migration background,West,(1b) General Elementary School,0.20144,330,1535,0.18137,0.22151
2009,Direct migration background,West,(1c) Basic Vocational Qualification,0.25527,415,1535,0.23345,0.27709
2009,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07871,135,1535,0.06523,0.09219
2009,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05664,88,1535,0.04507,0.06820
2009,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11354,200,1535,0.09767,0.12942
2009,Direct migration background,West,(3a) Lower Tertiary Education,0.03497,58,1535,0.02578,0.04417
2009,Direct migration background,West,(3b) Higher Tertiary Education,0.12622,208,1535,0.10960,0.14284
2009,Indirect migration background,West,(0) No qualification (yet),0.05935,77,609,0.04057,0.07814
2009,Indirect migration background,West,(1b) General Elementary School,0.06051,85,609,0.04155,0.07946
2009,Indirect migration background,West,(1c) Basic Vocational Qualification,0.10445,121,609,0.08014,0.12877
2009,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.13696,166,609,0.10963,0.16429
2009,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05025,55,609,0.03289,0.06762
2009,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02910,43,609,0.01574,0.04246
2009,Indirect migration background,West,(3b) Higher Tertiary Education,0.05294,62,609,0.03515,0.07074
2010,No migration background,West,(0) No qualification (yet),0.01945,441,14623,0.01721,0.02169
2010,No migration background,West,(1a) Inadequately completed,0.00493,109,14623,0.00379,0.00606
2010,No migration background,West,(1b) General Elementary School,0.07446,1007,14623,0.07021,0.07872
2010,No migration background,West,(1c) Basic Vocational Qualification,0.26426,3817,14623,0.25711,0.27140
2010,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22283,4078,14623,0.21609,0.22958
2010,No migration background,West,(2c_gen) General Maturity Certificate,0.03124,459,14623,0.02842,0.03406
2010,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07140,1383,14623,0.06722,0.07557
2010,No migration background,West,(3a) Lower Tertiary Education,0.06450,1175,14623,0.06052,0.06848
2010,No migration background,West,(3b) Higher Tertiary Education,0.09657,2154,14623,0.09179,0.10136
2010,No migration background,East,(0) No qualification (yet),0.01016,85,5205,0.00744,0.01289
2010,No migration background,East,(1a) Inadequately completed,0.00462,35,5205,0.00278,0.00647
2010,No migration background,East,(1b) General Elementary School,0.03554,174,5205,0.03051,0.04057
2010,No migration background,East,(1c) Basic Vocational Qualification,0.18033,946,5205,0.16989,0.19078
2010,No migration background,East,(2) Intermediate General/Vocational Qualification,0.35747,2168,5205,0.34445,0.37049
2010,No migration background,East,(2c_gen) General Maturity Certificate,0.03117,162,5205,0.02645,0.03589
2010,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.04487,298,5205,0.03925,0.05050
2010,No migration background,East,(3a) Lower Tertiary Education,0.10781,652,5205,0.09938,0.11623
2010,No migration background,East,(3b) Higher Tertiary Education,0.09241,685,5205,0.08454,0.10028
2010,Direct migration background,West,(0) No qualification (yet),0.01167,37,2804,0.00769,0.01564
2010,Direct migration background,West,(1a) Inadequately completed,0.06348,198,2804,0.05445,0.07250
2010,Direct migration background,West,(1b) General Elementary School,0.21257,579,2804,0.19742,0.22771
2010,Direct migration background,West,(1c) Basic Vocational Qualification,0.24317,637,2804,0.22729,0.25905
2010,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07700,275,2804,0.06713,0.08687
2010,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05907,198,2804,0.05034,0.06780
2010,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.10491,361,2804,0.09356,0.11625
2010,Direct migration background,West,(3a) Lower Tertiary Education,0.03065,84,2804,0.02427,0.03703
2010,Direct migration background,West,(3b) Higher Tertiary Education,0.13888,435,2804,0.12608,0.15168
2010,Direct migration background,East,(1c) Basic Vocational Qualification,0.21340,36,36,0.07767,0.34914
2010,Indirect migration background,West,(0) No qualification (yet),0.05427,143,1008,0.04027,0.06826
2010,Indirect migration background,West,(1b) General Elementary School,0.04765,130,1008,0.03449,0.06080
2010,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08532,180,1008,0.06806,0.10257
2010,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.10553,262,1008,0.08656,0.12451
2010,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.04904,71,1008,0.03570,0.06238
2010,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03573,90,1008,0.02426,0.04719
2010,Indirect migration background,West,(3a) Lower Tertiary Education,0.01447,38,1008,0.00710,0.02185
2010,Indirect migration background,West,(3b) Higher Tertiary Education,0.03843,94,1008,0.02656,0.05030
2011,No migration background,West,(0) No qualification (yet),0.01960,575,17638,0.01755,0.02164
2011,No migration background,West,(1a) Inadequately completed,0.00684,150,17638,0.00562,0.00806
2011,No migration background,West,(1b) General Elementary School,0.07368,1316,17638,0.06982,0.07753
2011,No migration background,West,(1c) Basic Vocational Qualification,0.25770,4656,17638,0.25125,0.26416
2011,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21785,4820,17638,0.21176,0.22394
2011,No migration background,West,(2c_gen) General Maturity Certificate,0.03193,572,17638,0.02934,0.03453
2011,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07352,1652,17638,0.06967,0.07737
2011,No migration background,West,(3a) Lower Tertiary Education,0.06373,1402,17638,0.06013,0.06734
2011,No migration background,West,(3b) Higher Tertiary Education,0.09850,2495,17638,0.09411,0.10290
2011,No migration background,East,(0) No qualification (yet),0.01072,104,5995,0.00811,0.01332
2011,No migration background,East,(1a) Inadequately completed,0.00715,50,5995,0.00502,0.00928
2011,No migration background,East,(1b) General Elementary School,0.03946,234,5995,0.03453,0.04439
2011,No migration background,East,(1c) Basic Vocational Qualification,0.17270,1096,5995,0.16313,0.18227
2011,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36127,2491,5995,0.34910,0.37343
2011,No migration background,East,(2c_gen) General Maturity Certificate,0.03202,182,5995,0.02756,0.03647
2011,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.04704,341,5995,0.04168,0.05240
2011,No migration background,East,(3a) Lower Tertiary Education,0.10005,714,5995,0.09245,0.10765
2011,No migration background,East,(3b) Higher Tertiary Education,0.09055,783,5995,0.08329,0.09782
2011,Direct migration background,West,(0) No qualification (yet),0.01127,39,3084,0.00755,0.01500
2011,Direct migration background,West,(1a) Inadequately completed,0.06298,205,3084,0.05441,0.07156
2011,Direct migration background,West,(1b) General Elementary School,0.18255,594,3084,0.16891,0.19618
2011,Direct migration background,West,(1c) Basic Vocational Qualification,0.22976,701,3084,0.21491,0.24461
2011,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.08033,312,3084,0.07073,0.08992
2011,Direct migration background,West,(2c_gen) General Maturity Certificate,0.07285,239,3084,0.06367,0.08202
2011,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11626,398,3084,0.10494,0.12757
2011,Direct migration background,West,(3a) Lower Tertiary Education,0.02525,91,3084,0.01971,0.03079
2011,Direct migration background,West,(3b) Higher Tertiary Education,0.15421,505,3084,0.14147,0.16696
2011,Direct migration background,East,(1c) Basic Vocational Qualification,0.25238,41,78,0.15536,0.34941
2011,Direct migration background,East,(3b) Higher Tertiary Education,0.18441,37,78,0.09778,0.27103
2011,Indirect migration background,West,(0) No qualification (yet),0.05224,169,1141,0.03932,0.06516
2011,Indirect migration background,West,(1b) General Elementary School,0.04491,145,1141,0.03288,0.05693
2011,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08491,177,1141,0.06873,0.10109
2011,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.10695,293,1141,0.08901,0.12489
2011,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05992,102,1141,0.04614,0.07370
2011,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.02778,98,1141,0.01824,0.03732
2011,Indirect migration background,West,(3a) Lower Tertiary Education,0.02025,49,1141,0.01207,0.02842
2011,Indirect migration background,West,(3b) Higher Tertiary Education,0.03615,108,1141,0.02532,0.04699
2012,No migration background,West,(0) No qualification (yet),0.01879,601,17308,0.01677,0.02081
2012,No migration background,West,(1a) Inadequately completed,0.00807,171,17308,0.00674,0.00941
2012,No migration background,West,(1b) General Elementary School,0.07265,1294,17308,0.06878,0.07651
2012,No migration background,West,(1c) Basic Vocational Qualification,0.25310,4490,17308,0.24662,0.25958
2012,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22092,4727,17308,0.21474,0.22710
2012,No migration background,West,(2c_gen) General Maturity Certificate,0.03160,582,17308,0.02899,0.03420
2012,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07213,1580,17308,0.06827,0.07598
2012,No migration background,West,(3a) Lower Tertiary Education,0.06726,1420,17308,0.06353,0.07100
2012,No migration background,West,(3b) Higher Tertiary Education,0.10159,2443,17308,0.09709,0.10609
2012,No migration background,East,(0) No qualification (yet),0.00930,98,5880,0.00685,0.01176
2012,No migration background,East,(1a) Inadequately completed,0.00687,49,5880,0.00476,0.00899
2012,No migration background,East,(1b) General Elementary School,0.03879,216,5880,0.03386,0.04373
2012,No migration background,East,(1c) Basic Vocational Qualification,0.17650,1098,5880,0.16676,0.18625
2012,No migration background,East,(2) Intermediate General/Vocational Qualification,0.35545,2434,5880,0.34322,0.36769
2012,No migration background,East,(2c_gen) General Maturity Certificate,0.02598,157,5880,0.02191,0.03005
2012,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05278,361,5880,0.04706,0.05849
2012,No migration background,East,(3a) Lower Tertiary Education,0.09614,685,5880,0.08860,0.10367
2012,No migration background,East,(3b) Higher Tertiary Education,0.09444,782,5880,0.08697,0.10192
2012,Direct migration background,West,(0) No qualification (yet),0.00789,34,2965,0.00470,0.01107
2012,Direct migration background,West,(1a) Inadequately completed,0.05584,173,2965,0.04757,0.06410
2012,Direct migration background,West,(1b) General Elementary School,0.19027,562,2965,0.17614,0.20440
2012,Direct migration background,West,(1c) Basic Vocational Qualification,0.22768,663,2965,0.21258,0.24278
2012,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07912,312,2965,0.06941,0.08884
2012,Direct migration background,West,(2c_gen) General Maturity Certificate,0.07444,228,2965,0.06499,0.08389
2012,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11331,400,2965,0.10190,0.12473
2012,Direct migration background,West,(3a) Lower Tertiary Education,0.03191,100,2965,0.02558,0.03824
2012,Direct migration background,West,(3b) Higher Tertiary Education,0.15516,493,2965,0.14212,0.16819
2012,Direct migration background,East,(1c) Basic Vocational Qualification,0.23893,39,80,0.14489,0.33296
2012,Direct migration background,East,(3b) Higher Tertiary Education,0.19768,41,80,0.10986,0.28550
2012,Indirect migration background,West,(0) No qualification (yet),0.05609,165,1116,0.04258,0.06959
2012,Indirect migration background,West,(1b) General Elementary School,0.03829,133,1116,0.02703,0.04955
2012,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08098,176,1116,0.06497,0.09699
2012,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11336,292,1116,0.09475,0.13197
2012,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.04907,94,1116,0.03639,0.06175
2012,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03823,102,1116,0.02697,0.04948
2012,Indirect migration background,West,(3a) Lower Tertiary Education,0.02529,54,1116,0.01607,0.03450
2012,Indirect migration background,West,(3b) Higher Tertiary Education,0.03623,100,1116,0.02526,0.04720
2013,No migration background,West,(0) No qualification (yet),0.01952,580,16420,0.01741,0.02164
2013,No migration background,West,(1a) Inadequately completed,0.00719,156,16420,0.00590,0.00849
2013,No migration background,West,(1b) General Elementary School,0.06947,1172,16420,0.06558,0.07336
2013,No migration background,West,(1c) Basic Vocational Qualification,0.25046,4121,16420,0.24383,0.25709
2013,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22064,4485,16420,0.21430,0.22698
2013,No migration background,West,(2c_gen) General Maturity Certificate,0.03248,607,16420,0.02977,0.03519
2013,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07491,1521,16420,0.07088,0.07894
2013,No migration background,West,(3a) Lower Tertiary Education,0.06834,1383,16420,0.06448,0.07220
2013,No migration background,West,(3b) Higher Tertiary Education,0.10415,2395,16420,0.09948,0.10882
2013,No migration background,East,(0) No qualification (yet),0.01048,123,5539,0.00780,0.01317
2013,No migration background,East,(1a) Inadequately completed,0.00812,50,5539,0.00576,0.01048
2013,No migration background,East,(1b) General Elementary School,0.03798,197,5539,0.03294,0.04301
2013,No migration background,East,(1c) Basic Vocational Qualification,0.17440,1004,5539,0.16440,0.18439
2013,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36601,2300,5539,0.35332,0.37870
2013,No migration background,East,(2c_gen) General Maturity Certificate,0.02474,131,5539,0.02064,0.02883
2013,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.04889,332,5539,0.04321,0.05457
2013,No migration background,East,(3a) Lower Tertiary Education,0.09843,654,5539,0.09058,0.10628
2013,No migration background,East,(3b) Higher Tertiary Education,0.09531,748,5539,0.08757,0.10304
2013,Direct migration background,West,(0) No qualification (yet),0.00863,117,5952,0.00628,0.01098
2013,Direct migration background,West,(1a) Inadequately completed,0.07029,403,5952,0.06379,0.07678
2013,Direct migration background,West,(1b) General Elementary School,0.18833,1146,5952,0.17840,0.19826
2013,Direct migration background,West,(1c) Basic Vocational Qualification,0.19199,1114,5952,0.18198,0.20200
2013,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07608,514,5952,0.06935,0.08282
2013,Direct migration background,West,(2c_gen) General Maturity Certificate,0.09594,613,5952,0.08846,0.10342
2013,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.12104,796,5952,0.11275,0.12932
2013,Direct migration background,West,(3a) Lower Tertiary Education,0.03020,132,5952,0.02585,0.03454
2013,Direct migration background,West,(3b) Higher Tertiary Education,0.15681,1117,5952,0.14757,0.16605
2013,Direct migration background,East,(1b) General Elementary School,0.13760,68,404,0.10396,0.17123
2013,Direct migration background,East,(1c) Basic Vocational Qualification,0.19849,95,404,0.15955,0.23744
2013,Direct migration background,East,(2) Intermediate General/Vocational Qualification,0.06219,35,404,0.03861,0.08577
2013,Direct migration background,East,(2c_gen) General Maturity Certificate,0.06316,34,404,0.03941,0.08691
2013,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.09616,56,404,0.06738,0.12495
2013,Direct migration background,East,(3b) Higher Tertiary Education,0.25130,116,404,0.20895,0.29365
2013,Indirect migration background,West,(0) No qualification (yet),0.05477,238,1943,0.04465,0.06489
2013,Indirect migration background,West,(1a) Inadequately completed,0.01108,47,1943,0.00643,0.01574
2013,Indirect migration background,West,(1b) General Elementary School,0.05421,272,1943,0.04414,0.06428
2013,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07897,270,1943,0.06698,0.09097
2013,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11509,484,1943,0.10089,0.12928
