year,migback,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.10142,46,461,0.07383,0.12901
2001,Indirect migration background,Urban regions,(0) No qualification (yet),0.03594,57,629,0.02138,0.05050
2001,Indirect migration background,Urban regions,(1b) General Elementary School,0.06865,126,629,0.04887,0.08843
2001,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07469,122,629,0.05413,0.09525
2001,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11273,180,629,0.08799,0.13747
2001,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03585,65,629,0.02131,0.05039
2001,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02709,44,629,0.01439,0.03979
2001,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.02362,35,629,0.01174,0.03550
2002,No migration background,Urban regions,(0) No qualification (yet),0.01413,307,12231,0.01203,0.01622
2002,No migration background,Urban regions,(1a) Inadequately completed,0.00458,48,12231,0.00338,0.00577
2002,No migration background,Urban regions,(1b) General Elementary School,0.08039,884,12231,0.07557,0.08520
2002,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.29181,3527,12231,0.28375,0.29986
2002,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21723,3234,12231,0.20993,0.22454
2002,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.02889,457,12231,0.02592,0.03186
2002,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06178,915,12231,0.05752,0.06605
2002,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06365,1068,12231,0.05933,0.06798
2002,No migration background,Urban regions,(3b) Higher Tertiary Education,0.08378,1791,12231,0.07887,0.08869
2002,No migration background,Rural regions,(0) No qualification (yet),0.01617,177,7080,0.01323,0.01911
2002,No migration background,Rural regions,(1a) Inadequately completed,0.00468,31,7080,0.00309,0.00627
2002,No migration background,Rural regions,(1b) General Elementary School,0.09567,620,7080,0.08882,0.10252
2002,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.30012,2187,7080,0.28944,0.31080
2002,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.25725,2314,7080,0.24706,0.26743
2002,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01589,197,7080,0.01298,0.01881
2002,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03697,313,7080,0.03258,0.04137
2002,No migration background,Rural regions,(3a) Lower Tertiary Education,0.05890,622,7080,0.05341,0.06438
2002,No migration background,Rural regions,(3b) Higher Tertiary Education,0.04949,619,7080,0.04444,0.05455
2002,Direct migration background,Urban regions,(0) No qualification (yet),0.02329,47,2284,0.01710,0.02948
2002,Direct migration background,Urban regions,(1a) Inadequately completed,0.06658,175,2284,0.05635,0.07680
2002,Direct migration background,Urban regions,(1b) General Elementary School,0.21200,558,2284,0.19523,0.22876
2002,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.24957,631,2284,0.23182,0.26733
2002,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07696,170,2284,0.06602,0.08789
2002,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05054,124,2284,0.04156,0.05953
2002,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11929,260,2284,0.10600,0.13259
2002,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03060,70,2284,0.02354,0.03767
2002,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.10524,249,2284,0.09265,0.11782
2002,Direct migration background,Rural regions,(1a) Inadequately completed,0.05918,31,437,0.03703,0.08132
2002,Direct migration background,Rural regions,(1b) General Elementary School,0.17235,94,437,0.13690,0.20780
2002,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.30511,158,437,0.26189,0.34834
2002,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.11017,56,437,0.08078,0.13956
2002,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08854,46,437,0.06188,0.11521
2002,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.09863,52,437,0.07065,0.12662
2002,Indirect migration background,Urban regions,(0) No qualification (yet),0.04360,73,630,0.02764,0.05956
2002,Indirect migration background,Urban regions,(1b) General Elementary School,0.06213,102,630,0.04327,0.08100
2002,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.06992,116,630,0.04999,0.08985
2002,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11813,184,630,0.09291,0.14336
2002,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03378,70,630,0.01966,0.04789
2002,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02195,41,630,0.01050,0.03340
2002,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.02202,44,630,0.01055,0.03348
2003,No migration background,Urban regions,(0) No qualification (yet),0.01527,316,11804,0.01306,0.01748
2003,No migration background,Urban regions,(1a) Inadequately completed,0.00561,56,11804,0.00426,0.00696
2003,No migration background,Urban regions,(1b) General Elementary School,0.07893,850,11804,0.07407,0.08379
2003,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.28230,3354,11804,0.27418,0.29042
2003,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21706,3126,11804,0.20963,0.22450
2003,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.02834,462,11804,0.02534,0.03133
2003,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06479,908,11804,0.06035,0.06923
2003,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06405,1020,11804,0.05963,0.06847
2003,No migration background,Urban regions,(3b) Higher Tertiary Education,0.08645,1712,11804,0.08138,0.09152
2003,No migration background,Rural regions,(0) No qualification (yet),0.01566,181,6770,0.01271,0.01862
2003,No migration background,Rural regions,(1a) Inadequately completed,0.00488,32,6770,0.00322,0.00654
2003,No migration background,Rural regions,(1b) General Elementary School,0.09436,574,6770,0.08739,0.10132
2003,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.29490,2064,6770,0.28404,0.30577
2003,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.26329,2238,6770,0.25280,0.27379
2003,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01543,177,6770,0.01249,0.01837
2003,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03845,315,6770,0.03387,0.04303
2003,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06101,603,6770,0.05531,0.06671
2003,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05075,586,6770,0.04552,0.05598
2003,Direct migration background,Urban regions,(0) No qualification (yet),0.02105,44,2127,0.01495,0.02715
2003,Direct migration background,Urban regions,(1a) Inadequately completed,0.06501,154,2127,0.05453,0.07549
2003,Direct migration background,Urban regions,(1b) General Elementary School,0.21413,518,2127,0.19669,0.23157
2003,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.25284,602,2127,0.23436,0.27131
2003,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07423,157,2127,0.06309,0.08537
2003,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05195,110,2127,0.04251,0.06138
2003,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11503,243,2127,0.10147,0.12859
2003,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.02926,61,2127,0.02210,0.03643
2003,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.11152,238,2127,0.09814,0.12490
2003,Direct migration background,Rural regions,(1b) General Elementary School,0.15641,90,382,0.11993,0.19288
2003,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.31156,151,382,0.26505,0.35806
2003,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10272,52,382,0.07224,0.13321
2003,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09232,42,382,0.06325,0.12139
2003,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.10175,47,382,0.07139,0.13211
2003,Indirect migration background,Urban regions,(0) No qualification (yet),0.03685,62,620,0.02201,0.05169
2003,Indirect migration background,Urban regions,(1b) General Elementary School,0.06525,99,620,0.04580,0.08471
2003,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07888,117,620,0.05765,0.10012
2003,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.12002,178,620,0.09442,0.14562
2003,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03508,73,620,0.02059,0.04958
2003,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02493,47,620,0.01264,0.03721
2003,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.02157,44,620,0.01013,0.03302
2004,No migration background,Urban regions,(0) No qualification (yet),0.01636,323,11449,0.01404,0.01869
2004,No migration background,Urban regions,(1a) Inadequately completed,0.00570,52,11449,0.00432,0.00708
2004,No migration background,Urban regions,(1b) General Elementary School,0.07853,791,11449,0.07360,0.08346
2004,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.27998,3210,11449,0.27176,0.28821
2004,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21585,3025,11449,0.20832,0.22339
2004,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.02749,455,11449,0.02449,0.03048
2004,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06609,904,11449,0.06154,0.07064
2004,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06594,1011,11449,0.06139,0.07048
2004,No migration background,Urban regions,(3b) Higher Tertiary Education,0.08659,1678,11449,0.08144,0.09174
2004,No migration background,Rural regions,(0) No qualification (yet),0.01514,175,6597,0.01219,0.01808
2004,No migration background,Rural regions,(1a) Inadequately completed,0.00533,31,6597,0.00358,0.00709
2004,No migration background,Rural regions,(1b) General Elementary School,0.09323,527,6597,0.08621,0.10024
2004,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.29581,1991,6597,0.28480,0.30683
2004,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.26497,2190,6597,0.25431,0.27562
2004,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01534,177,6597,0.01238,0.01831
2004,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03891,319,6597,0.03424,0.04358
2004,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06004,599,6597,0.05431,0.06577
2004,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05199,588,6597,0.04663,0.05735
2004,Direct migration background,Urban regions,(0) No qualification (yet),0.02397,52,2059,0.01736,0.03058
2004,Direct migration background,Urban regions,(1a) Inadequately completed,0.06639,150,2059,0.05563,0.07714
2004,Direct migration background,Urban regions,(1b) General Elementary School,0.21453,484,2059,0.19679,0.23226
2004,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.25987,587,2059,0.24093,0.27882
2004,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07078,149,2059,0.05970,0.08186
2004,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04668,103,2059,0.03756,0.05579
2004,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11878,241,2059,0.10480,0.13276
2004,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.02967,59,2059,0.02234,0.03700
2004,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.10931,234,2059,0.09583,0.12279
2004,Direct migration background,Rural regions,(1b) General Elementary School,0.15701,87,365,0.11964,0.19439
2004,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.31369,142,365,0.26602,0.36136
2004,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13425,54,365,0.09922,0.16927
2004,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08377,39,365,0.05531,0.11223
2004,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.09095,43,365,0.06141,0.12049
2004,Indirect migration background,Urban regions,(0) No qualification (yet),0.04616,68,616,0.02958,0.06275
2004,Indirect migration background,Urban regions,(1b) General Elementary School,0.06479,100,616,0.04533,0.08424
2004,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07239,109,616,0.05191,0.09287
2004,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11652,172,616,0.09117,0.14188
2004,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04012,75,616,0.02461,0.05564
2004,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02974,51,616,0.01632,0.04317
2004,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.01893,41,616,0.00816,0.02970
2005,No migration background,Urban regions,(0) No qualification (yet),0.01877,320,10934,0.01623,0.02132
2005,No migration background,Urban regions,(1a) Inadequately completed,0.00606,51,10934,0.00461,0.00751
2005,No migration background,Urban regions,(1b) General Elementary School,0.07515,734,10934,0.07021,0.08010
2005,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.27337,3023,10934,0.26502,0.28172
2005,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22033,2901,10934,0.21256,0.22810
2005,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.02796,416,10934,0.02487,0.03105
2005,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06725,876,10934,0.06255,0.07194
2005,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06560,978,10934,0.06096,0.07024
2005,No migration background,Urban regions,(3b) Higher Tertiary Education,0.08974,1635,10934,0.08438,0.09510
2005,No migration background,Rural regions,(0) No qualification (yet),0.01931,187,6268,0.01590,0.02272
2005,No migration background,Rural regions,(1b) General Elementary School,0.08798,493,6268,0.08096,0.09499
2005,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.28552,1873,6268,0.27434,0.29670
2005,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.26881,2087,6268,0.25783,0.27979
2005,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01630,169,6268,0.01317,0.01944
2005,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04175,314,6268,0.03680,0.04671
2005,No migration background,Rural regions,(3a) Lower Tertiary Education,0.05896,578,6268,0.05313,0.06480
2005,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05402,567,6268,0.04843,0.05962
2005,Direct migration background,Urban regions,(0) No qualification (yet),0.01987,48,1919,0.01362,0.02611
2005,Direct migration background,Urban regions,(1a) Inadequately completed,0.06864,140,1919,0.05733,0.07996
2005,Direct migration background,Urban regions,(1b) General Elementary School,0.21093,444,1919,0.19268,0.22919
2005,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.25734,544,1919,0.23777,0.27690
2005,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07340,143,1919,0.06173,0.08507
2005,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04752,98,1919,0.03800,0.05704
2005,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12020,227,1919,0.10565,0.13476
2005,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03103,55,1919,0.02327,0.03879
2005,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.10870,220,1919,0.09477,0.12263
2005,Direct migration background,Rural regions,(1b) General Elementary School,0.16217,74,338,0.12281,0.20152
2005,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.29488,128,338,0.24619,0.34356
2005,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.15580,54,338,0.11708,0.19452
2005,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08482,38,338,0.05507,0.11457
2005,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.11068,44,338,0.07719,0.14418
2005,Indirect migration background,Urban regions,(0) No qualification (yet),0.05580,81,639,0.03799,0.07361
2005,Indirect migration background,Urban regions,(1b) General Elementary School,0.06239,93,639,0.04362,0.08116
2005,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08234,123,639,0.06101,0.10367
2005,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.12768,168,639,0.10178,0.15357
2005,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04120,76,639,0.02578,0.05662
2005,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02594,51,639,0.01360,0.03827
2005,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.02867,47,639,0.01572,0.04162
2006,No migration background,Urban regions,(0) No qualification (yet),0.01697,338,11796,0.01464,0.01930
2006,No migration background,Urban regions,(1a) Inadequately completed,0.00570,54,11796,0.00434,0.00706
2006,No migration background,Urban regions,(1b) General Elementary School,0.07399,801,11796,0.06927,0.07872
2006,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.26471,3284,11796,0.25675,0.27267
2006,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21934,3070,11796,0.21188,0.22681
2006,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.02918,442,11796,0.02614,0.03222
2006,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06711,933,11796,0.06260,0.07163
2006,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06691,1074,11796,0.06240,0.07142
2006,No migration background,Urban regions,(3b) Higher Tertiary Education,0.10024,1800,11796,0.09482,0.10566
2006,No migration background,Rural regions,(0) No qualification (yet),0.01786,185,6921,0.01474,0.02098
2006,No migration background,Rural regions,(1a) Inadequately completed,0.00575,31,6921,0.00397,0.00753
2006,No migration background,Rural regions,(1b) General Elementary School,0.08770,563,6921,0.08104,0.09437
2006,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.27849,2057,6921,0.26792,0.28905
2006,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.27502,2300,6921,0.26450,0.28554
2006,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01594,176,6921,0.01299,0.01889
2006,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04414,348,6921,0.03930,0.04898
2006,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06015,628,6921,0.05454,0.06575
2006,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05804,633,6921,0.05253,0.06355
2006,Direct migration background,Urban regions,(1a) Inadequately completed,0.06328,122,1878,0.05226,0.07429
2006,Direct migration background,Urban regions,(1b) General Elementary School,0.20251,418,1878,0.18433,0.22069
2006,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.25852,543,1878,0.23871,0.27833
2006,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07226,147,1878,0.06055,0.08397
2006,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05589,105,1878,0.04550,0.06628
2006,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11845,242,1878,0.10383,0.13307
2006,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.02930,56,1878,0.02167,0.03693
2006,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.12087,245,1878,0.10612,0.13561
2006,Direct migration background,Rural regions,(1b) General Elementary School,0.17164,82,351,0.13214,0.21114
2006,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.28153,131,351,0.23441,0.32865
2006,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12601,52,351,0.09124,0.16078
2006,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09356,42,351,0.06305,0.12407
2006,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.09689,44,351,0.06590,0.12789
2006,Indirect migration background,Urban regions,(0) No qualification (yet),0.05617,73,636,0.03827,0.07408
2006,Indirect migration background,Urban regions,(1b) General Elementary School,0.06799,93,636,0.04841,0.08757
2006,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08433,118,636,0.06272,0.10594
2006,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.12053,170,636,0.09521,0.14586
2006,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04683,79,636,0.03039,0.06326
2006,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03183,57,636,0.01818,0.04548
2006,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.02610,46,636,0.01370,0.03851
2006,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12453,38,38,0.01814,0.23093
2007,No migration background,Urban regions,(0) No qualification (yet),0.01970,319,11043,0.01711,0.02230
2007,No migration background,Urban regions,(1a) Inadequately completed,0.00491,46,11043,0.00360,0.00621
2007,No migration background,Urban regions,(1b) General Elementary School,0.06835,699,11043,0.06364,0.07305
2007,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.25784,3002,11043,0.24968,0.26600
2007,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21858,2887,11043,0.21087,0.22629
2007,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03151,442,11043,0.02825,0.03477
2007,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06953,893,11043,0.06479,0.07428
2007,No migration background,Urban regions,(3a) Lower Tertiary Education,0.06909,1022,11043,0.06436,0.07382
2007,No migration background,Urban regions,(3b) Higher Tertiary Education,0.10420,1733,11043,0.09850,0.10989
2007,No migration background,Rural regions,(0) No qualification (yet),0.02051,186,6500,0.01707,0.02396
2007,No migration background,Rural regions,(1a) Inadequately completed,0.00606,34,6500,0.00418,0.00795
2007,No migration background,Rural regions,(1b) General Elementary School,0.08180,504,6500,0.07514,0.08847
2007,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.27625,1890,6500,0.26538,0.28712
2007,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.28202,2168,6500,0.27108,0.29296
2007,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01830,171,6500,0.01504,0.02156
2007,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04511,342,6500,0.04007,0.05016
2007,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06277,589,6500,0.05687,0.06866
2007,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05970,616,6500,0.05394,0.06546
2007,Direct migration background,Urban regions,(1a) Inadequately completed,0.06578,108,1671,0.05389,0.07767
2007,Direct migration background,Urban regions,(1b) General Elementary School,0.20901,366,1671,0.18951,0.22851
2007,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.25151,462,1671,0.23070,0.27232
2007,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07308,137,1671,0.06059,0.08556
2007,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05782,101,1671,0.04662,0.06901
2007,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11868,217,1671,0.10317,0.13419
2007,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03145,55,1671,0.02308,0.03982
2007,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.12336,225,1671,0.10759,0.13913
2007,Direct migration background,Rural regions,(1b) General Elementary School,0.19235,76,330,0.14976,0.23494
2007,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.29970,125,330,0.25020,0.34921
2007,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10606,43,330,0.07279,0.13933
2007,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09181,42,330,0.06061,0.12302
2007,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.09471,44,330,0.06307,0.12635
2007,Indirect migration background,Urban regions,(0) No qualification (yet),0.04860,78,619,0.03164,0.06555
2007,Indirect migration background,Urban regions,(1b) General Elementary School,0.07266,88,619,0.05219,0.09313
2007,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08973,114,619,0.06720,0.11227
2007,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.12861,163,619,0.10221,0.15500
2007,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04729,69,619,0.03056,0.06403
2007,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03039,55,619,0.01685,0.04392
2007,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.03340,52,619,0.01924,0.04757
2007,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13098,33,33,0.01409,0.24788
2008,No migration background,Urban regions,(0) No qualification (yet),0.01840,284,10394,0.01582,0.02099
2008,No migration background,Urban regions,(1a) Inadequately completed,0.00457,44,10394,0.00327,0.00587
2008,No migration background,Urban regions,(1b) General Elementary School,0.06452,636,10394,0.05979,0.06924
2008,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.25741,2813,10394,0.24900,0.26581
2008,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22397,2737,10394,0.21595,0.23198
2008,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03217,404,10394,0.02878,0.03557
2008,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06819,832,10394,0.06335,0.07304
2008,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07033,979,10394,0.06541,0.07524
2008,No migration background,Urban regions,(3b) Higher Tertiary Education,0.10715,1665,10394,0.10120,0.11310
2008,No migration background,Rural regions,(0) No qualification (yet),0.01945,162,6065,0.01598,0.02293
2008,No migration background,Rural regions,(1b) General Elementary School,0.08039,456,6065,0.07355,0.08724
2008,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.27113,1782,6065,0.25994,0.28232
2008,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.28271,2049,6065,0.27138,0.29405
2008,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.01693,147,6065,0.01369,0.02018
2008,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04647,319,6065,0.04117,0.05176
2008,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06413,575,6065,0.05796,0.07029
2008,No migration background,Rural regions,(3b) Higher Tertiary Education,0.05799,575,6065,0.05210,0.06387
2008,Direct migration background,Urban regions,(1a) Inadequately completed,0.06370,93,1507,0.05137,0.07604
2008,Direct migration background,Urban regions,(1b) General Elementary School,0.21112,330,1507,0.19051,0.23173
2008,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.24804,411,1507,0.22622,0.26985
2008,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07684,128,1507,0.06339,0.09029
2008,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05908,89,1507,0.04717,0.07099
2008,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12754,201,1507,0.11069,0.14438
2008,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03335,54,1507,0.02428,0.04241
2008,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.11784,201,1507,0.10156,0.13412
2008,Direct migration background,Rural regions,(1b) General Elementary School,0.21276,70,291,0.16566,0.25986
2008,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.28305,107,291,0.23120,0.33490
2008,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10321,37,291,0.06819,0.13822
2008,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08149,37,291,0.05000,0.11298
2008,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.10700,40,291,0.07142,0.14258
2008,Indirect migration background,Urban regions,(0) No qualification (yet),0.05784,78,609,0.03929,0.07640
2008,Indirect migration background,Urban regions,(1b) General Elementary School,0.07033,91,609,0.05001,0.09066
2008,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.09878,111,609,0.07506,0.12249
2008,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.12419,159,609,0.09798,0.15041
