year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.32068,441,1341,0.29569,0.34568
2007,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05308,72,1341,0.04107,0.06508
2007,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.06352,94,1341,0.05046,0.07658
2007,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03539,54,1341,0.02550,0.04528
2007,3rd Quintile,Urban regions,(0) No qualification (yet),0.02620,73,2308,0.01968,0.03271
2007,3rd Quintile,Urban regions,(1b) General Elementary School,0.10156,207,2308,0.08923,0.11388
2007,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.33659,778,2308,0.31731,0.35588
2007,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26204,635,2308,0.24410,0.27999
2007,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03230,74,2308,0.02509,0.03952
2007,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10018,213,2308,0.08792,0.11243
2007,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05321,147,2308,0.04405,0.06237
2007,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07189,181,2308,0.06135,0.08244
2007,3rd Quintile,Rural regions,(0) No qualification (yet),0.02460,48,1508,0.01678,0.03242
2007,3rd Quintile,Rural regions,(1b) General Elementary School,0.08877,118,1508,0.07441,0.10313
2007,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.36768,510,1508,0.34333,0.39202
2007,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30665,487,1508,0.28337,0.32993
2007,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02985,46,1508,0.02126,0.03844
2007,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05313,79,1508,0.04180,0.06445
2007,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.07454,140,1508,0.06128,0.08780
2007,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04847,80,1508,0.03763,0.05932
2007,4th Quintile,Urban regions,(0) No qualification (yet),0.02255,94,2793,0.01704,0.02806
2007,4th Quintile,Urban regions,(1b) General Elementary School,0.05947,163,2793,0.05069,0.06824
2007,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30516,770,2793,0.28808,0.32224
2007,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27103,766,2793,0.25454,0.28752
2007,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03510,111,2793,0.02827,0.04193
2007,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09681,269,2793,0.08584,0.10777
2007,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.09460,284,2793,0.08375,0.10546
2007,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.10909,336,2793,0.09753,0.12066
2007,4th Quintile,Rural regions,(0) No qualification (yet),0.01697,41,1497,0.01043,0.02352
2007,4th Quintile,Rural regions,(1b) General Elementary School,0.07208,83,1497,0.05898,0.08519
2007,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.31401,391,1497,0.29049,0.33753
2007,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34159,535,1497,0.31756,0.36563
2007,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02288,43,1497,0.01530,0.03045
2007,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06872,97,1497,0.05590,0.08154
2007,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.08414,162,1497,0.07007,0.09821
2007,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.07788,145,1497,0.06430,0.09146
2007,5th Quintile,Urban regions,(0) No qualification (yet),0.01446,103,4123,0.01082,0.01811
2007,5th Quintile,Urban regions,(1b) General Elementary School,0.01889,66,4123,0.01474,0.02305
2007,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.18199,650,4123,0.17021,0.19377
2007,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22956,909,4123,0.21673,0.24240
2007,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03548,166,4123,0.02983,0.04113
2007,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10076,398,4123,0.09157,0.10995
2007,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.12687,515,4123,0.11671,0.13703
2007,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.28871,1316,4123,0.27488,0.30254
2007,5th Quintile,Rural regions,(0) No qualification (yet),0.01569,33,1439,0.00926,0.02211
2007,5th Quintile,Rural regions,(1b) General Elementary School,0.03435,38,1439,0.02494,0.04377
2007,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.23262,261,1439,0.21078,0.25445
2007,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.32024,426,1439,0.29613,0.34436
2007,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02167,42,1439,0.01414,0.02919
2007,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07223,101,1439,0.05885,0.08561
2007,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.11180,181,1439,0.09551,0.12809
2007,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.18949,357,1439,0.16924,0.20975
2008,1st Quintile,Urban regions,(0) No qualification (yet),0.03130,63,1827,0.02332,0.03929
2008,1st Quintile,Urban regions,(1a) Inadequately completed,0.04645,74,1827,0.03679,0.05610
2008,1st Quintile,Urban regions,(1b) General Elementary School,0.20782,373,1827,0.18921,0.22643
2008,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29114,541,1827,0.27030,0.31197
2008,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17758,344,1827,0.16005,0.19511
2008,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.08650,159,1827,0.07361,0.09939
2008,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07631,125,1827,0.06413,0.08848
2008,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.02595,52,1827,0.01866,0.03325
2008,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05696,96,1827,0.04633,0.06759
2008,1st Quintile,Rural regions,(0) No qualification (yet),0.03982,44,1030,0.02787,0.05176
2008,1st Quintile,Rural regions,(1b) General Elementary School,0.20047,191,1030,0.17601,0.22494
2008,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33716,367,1030,0.30828,0.36605
2008,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27039,320,1030,0.24325,0.29753
2008,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03521,31,1030,0.02395,0.04647
2008,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04019,41,1030,0.02819,0.05219
2008,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.03099,36,1030,0.02040,0.04158
2008,2nd Quintile,Urban regions,(0) No qualification (yet),0.03021,63,2009,0.02272,0.03769
2008,2nd Quintile,Urban regions,(1b) General Elementary School,0.15653,291,2009,0.14064,0.17242
2008,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.37569,764,2009,0.35450,0.39687
2008,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22225,482,2009,0.20406,0.24043
2008,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03176,67,2009,0.02409,0.03943
2008,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06901,138,2009,0.05792,0.08009
2008,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.04270,103,2009,0.03386,0.05154
2008,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.05721,101,2009,0.04705,0.06737
2008,2nd Quintile,Rural regions,(0) No qualification (yet),0.02585,37,1270,0.01712,0.03458
2008,2nd Quintile,Rural regions,(1b) General Elementary School,0.13045,143,1270,0.11192,0.14898
2008,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.35783,479,1270,0.33145,0.38420
2008,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31772,418,1270,0.29210,0.34334
2008,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04262,58,1270,0.03150,0.05373
2008,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04515,80,1270,0.03373,0.05658
2008,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04657,55,1270,0.03497,0.05816
2008,3rd Quintile,Urban regions,(0) No qualification (yet),0.02693,68,2239,0.02022,0.03363
2008,3rd Quintile,Urban regions,(1b) General Elementary School,0.10488,205,2239,0.09218,0.11757
2008,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.33667,728,2239,0.31709,0.35625
2008,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26762,633,2239,0.24928,0.28597
2008,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04031,93,2239,0.03217,0.04846
2008,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07893,167,2239,0.06776,0.09010
2008,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.06277,173,2239,0.05272,0.07282
2008,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07012,172,2239,0.05954,0.08070
2008,3rd Quintile,Rural regions,(0) No qualification (yet),0.02183,47,1517,0.01447,0.02919
2008,3rd Quintile,Rural regions,(1b) General Elementary School,0.08419,102,1517,0.07022,0.09817
2008,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34444,473,1517,0.32052,0.36836
2008,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31882,523,1517,0.29536,0.34228
2008,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02427,40,1517,0.01652,0.03201
2008,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06240,83,1517,0.05022,0.07457
2008,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08928,162,1517,0.07492,0.10363
2008,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04707,87,1517,0.03641,0.05774
2008,4th Quintile,Urban regions,(0) No qualification (yet),0.01990,77,2518,0.01445,0.02536
2008,4th Quintile,Urban regions,(1b) General Elementary School,0.05371,132,2518,0.04490,0.06252
2008,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.31929,730,2518,0.30108,0.33750
2008,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27110,687,2518,0.25374,0.28847
2008,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04415,100,2518,0.03612,0.05218
2008,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10703,270,2518,0.09495,0.11910
2008,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.08218,231,2518,0.07145,0.09291
2008,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.09584,291,2518,0.08434,0.10735
2008,4th Quintile,Rural regions,(0) No qualification (yet),0.02388,35,1307,0.01560,0.03216
2008,4th Quintile,Rural regions,(1b) General Elementary School,0.05282,64,1307,0.04069,0.06495
2008,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.31180,365,1307,0.28668,0.33693
2008,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34499,465,1307,0.31921,0.37078
2008,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03055,33,1307,0.02122,0.03989
2008,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07317,85,1307,0.05905,0.08729
2008,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.07977,138,1307,0.06508,0.09447
2008,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.08216,122,1307,0.06726,0.09705
2008,5th Quintile,Urban regions,(0) No qualification (yet),0.01835,101,3885,0.01413,0.02257
2008,5th Quintile,Urban regions,(1b) General Elementary School,0.01627,56,3885,0.01229,0.02025
2008,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.16739,572,3885,0.15565,0.17913
2008,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23883,878,3885,0.22542,0.25223
2008,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02723,138,3885,0.02211,0.03234
2008,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09978,380,3885,0.09036,0.10921
2008,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13094,495,3885,0.12033,0.14155
2008,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.29849,1265,3885,0.28409,0.31288
2008,5th Quintile,Rural regions,(1b) General Elementary School,0.04758,38,1303,0.03602,0.05914
2008,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.20933,225,1303,0.18723,0.23143
2008,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33268,393,1303,0.30709,0.35828
2008,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02100,39,1303,0.01321,0.02879
2008,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06977,94,1303,0.05593,0.08361
2008,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.12468,180,1303,0.10674,0.14263
2008,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.17862,334,1303,0.15782,0.19943
2009,1st Quintile,Urban regions,(0) No qualification (yet),0.04287,65,1756,0.03339,0.05234
2009,1st Quintile,Urban regions,(1a) Inadequately completed,0.03971,67,1756,0.03057,0.04884
2009,1st Quintile,Urban regions,(1b) General Elementary School,0.19660,340,1756,0.17800,0.21519
2009,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30882,546,1756,0.28720,0.33044
2009,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.19013,339,1756,0.17177,0.20849
2009,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.08553,159,1756,0.07245,0.09862
2009,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05540,93,1756,0.04470,0.06610
2009,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.02660,54,1756,0.01907,0.03413
2009,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05435,93,1756,0.04374,0.06495
2009,1st Quintile,Rural regions,(1b) General Elementary School,0.20057,180,943,0.17500,0.22614
2009,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.32070,345,943,0.29090,0.35051
2009,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27008,303,943,0.24173,0.29844
2009,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04586,36,943,0.03250,0.05921
2009,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03855,37,943,0.02625,0.05084
2009,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.03097,42,943,0.01990,0.04203
2009,2nd Quintile,Urban regions,(0) No qualification (yet),0.02624,57,1874,0.01900,0.03348
2009,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02874,38,1874,0.02118,0.03631
2009,2nd Quintile,Urban regions,(1b) General Elementary School,0.14417,251,1874,0.12827,0.16008
2009,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.36425,692,1874,0.34245,0.38604
2009,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22685,443,1874,0.20789,0.24582
2009,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03919,74,1874,0.03040,0.04798
2009,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06867,122,1874,0.05722,0.08012
2009,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.04632,95,1874,0.03680,0.05584
2009,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.05556,102,1874,0.04519,0.06593
2009,2nd Quintile,Rural regions,(0) No qualification (yet),0.02657,36,1224,0.01756,0.03558
2009,2nd Quintile,Rural regions,(1b) General Elementary School,0.12490,133,1224,0.10637,0.14343
2009,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.35417,474,1224,0.32737,0.38098
2009,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31588,404,1224,0.28983,0.34193
2009,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04781,56,1224,0.03585,0.05977
2009,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.06082,81,1224,0.04742,0.07421
2009,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03813,40,1224,0.02740,0.04887
2009,3rd Quintile,Urban regions,(0) No qualification (yet),0.02578,59,1995,0.01882,0.03273
2009,3rd Quintile,Urban regions,(1b) General Elementary School,0.10181,186,1995,0.08854,0.11508
2009,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.34351,638,1995,0.32266,0.36435
2009,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26595,569,1995,0.24655,0.28534
2009,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03086,69,1995,0.02327,0.03845
2009,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08796,164,1995,0.07553,0.10039
2009,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05796,139,1995,0.04771,0.06822
2009,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.08398,171,1995,0.07180,0.09615
2009,3rd Quintile,Rural regions,(0) No qualification (yet),0.02024,34,1363,0.01276,0.02772
2009,3rd Quintile,Rural regions,(1b) General Elementary School,0.06355,79,1363,0.05059,0.07650
2009,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33284,415,1363,0.30781,0.35787
2009,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33997,479,1363,0.31481,0.36513
2009,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03100,38,1363,0.02180,0.04021
2009,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06841,82,1363,0.05501,0.08182
2009,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08119,139,1363,0.06669,0.09570
2009,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.05622,97,1363,0.04399,0.06845
2009,4th Quintile,Urban regions,(0) No qualification (yet),0.02470,84,2418,0.01852,0.03089
2009,4th Quintile,Urban regions,(1b) General Elementary School,0.04946,118,2418,0.04081,0.05810
2009,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30031,674,2418,0.28204,0.31859
2009,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26405,681,2418,0.24648,0.28163
2009,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03076,74,2418,0.02387,0.03764
2009,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10857,247,2418,0.09616,0.12097
2009,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.09547,236,2418,0.08375,0.10718
2009,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.11903,304,2418,0.10612,0.13194
2009,4th Quintile,Rural regions,(1b) General Elementary School,0.05694,56,1265,0.04416,0.06971
2009,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.29827,337,1265,0.27305,0.32349
2009,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.36787,480,1265,0.34129,0.39445
2009,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03946,37,1265,0.02872,0.05019
2009,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06346,79,1265,0.05002,0.07690
2009,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.07793,147,1265,0.06315,0.09271
2009,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.08110,129,1265,0.06605,0.09615
2009,5th Quintile,Urban regions,(0) No qualification (yet),0.01811,93,3506,0.01370,0.02253
2009,5th Quintile,Urban regions,(1b) General Elementary School,0.01306,43,3506,0.00930,0.01681
2009,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.14527,486,3506,0.13361,0.15694
2009,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23474,769,3506,0.22071,0.24878
2009,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03857,130,3506,0.03220,0.04495
2009,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11040,352,3506,0.10002,0.12077
2009,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13656,476,3506,0.12519,0.14793
2009,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.30002,1157,3506,0.28485,0.31519
2009,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.20937,213,1206,0.18640,0.23234
2009,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31748,361,1206,0.29120,0.34376
2009,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02637,39,1206,0.01732,0.03541
2009,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07115,88,1206,0.05663,0.08566
2009,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.13619,183,1206,0.11682,0.15556
2009,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.19430,322,1206,0.17196,0.21664
2010,1st Quintile,Urban regions,(0) No qualification (yet),0.01600,49,1612,0.00987,0.02212
2010,1st Quintile,Urban regions,(1a) Inadequately completed,0.03305,58,1612,0.02432,0.04178
2010,1st Quintile,Urban regions,(1b) General Elementary School,0.22182,328,1612,0.20153,0.24211
2010,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.31561,482,1612,0.29292,0.33831
2010,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17139,315,1612,0.15299,0.18979
2010,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.10472,158,1612,0.08976,0.11967
2010,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04793,85,1612,0.03750,0.05836
2010,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.04069,60,1612,0.03105,0.05034
2010,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.04880,77,1612,0.03827,0.05932
2010,1st Quintile,Rural regions,(1b) General Elementary School,0.19691,138,760,0.16862,0.22520
2010,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34307,309,760,0.30929,0.37684
2010,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.24344,278,760,0.21291,0.27397
2010,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.03474,35,760,0.02171,0.04777
2010,2nd Quintile,Urban regions,(0) No qualification (yet),0.01585,32,1713,0.00993,0.02177
2010,2nd Quintile,Urban regions,(1b) General Elementary School,0.16234,238,1713,0.14487,0.17981
2010,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.35825,648,1713,0.33554,0.38097
2010,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22370,419,1713,0.20396,0.24344
2010,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04850,66,1713,0.03832,0.05868
2010,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07088,121,1713,0.05873,0.08304
2010,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.04512,87,1713,0.03529,0.05495
2010,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.05238,102,1713,0.04183,0.06294
2010,2nd Quintile,Rural regions,(1b) General Elementary School,0.13013,126,1200,0.11109,0.14917
2010,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.38834,474,1200,0.36075,0.41593
2010,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.29687,372,1200,0.27101,0.32274
2010,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04040,38,1200,0.02926,0.05155
2010,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03547,64,1200,0.02500,0.04594
2010,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.05301,82,1200,0.04033,0.06569
2010,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03304,44,1200,0.02292,0.04316
2010,3rd Quintile,Urban regions,(0) No qualification (yet),0.03319,67,1852,0.02503,0.04135
2010,3rd Quintile,Urban regions,(1b) General Elementary School,0.09456,150,1852,0.08123,0.10789
2010,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.35865,598,1852,0.33680,0.38050
2010,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26932,527,1852,0.24911,0.28953
2010,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02909,61,1852,0.02143,0.03674
2010,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07106,137,1852,0.05935,0.08276
2010,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05691,142,1852,0.04635,0.06746
2010,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.08314,170,1852,0.07056,0.09571
2010,3rd Quintile,Rural regions,(0) No qualification (yet),0.01730,31,1288,0.01018,0.02443
2010,3rd Quintile,Rural regions,(1b) General Elementary School,0.09269,82,1288,0.07685,0.10854
2010,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.31729,371,1288,0.29186,0.34272
2010,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33695,471,1288,0.31113,0.36278
2010,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03487,35,1288,0.02484,0.04489
2010,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06482,74,1288,0.05137,0.07827
2010,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08087,134,1288,0.06598,0.09577
2010,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.05002,90,1288,0.03811,0.06193
2010,4th Quintile,Urban regions,(0) No qualification (yet),0.02344,64,2220,0.01715,0.02974
2010,4th Quintile,Urban regions,(1b) General Elementary School,0.05095,94,2220,0.04181,0.06010
2010,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.27562,578,2220,0.25703,0.29421
2010,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26521,625,2220,0.24684,0.28357
2010,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04948,81,2220,0.04046,0.05850
2010,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10477,244,2220,0.09203,0.11752
2010,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.09498,225,2220,0.08278,0.10718
2010,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.12470,309,2220,0.11095,0.13844
2010,4th Quintile,Rural regions,(1b) General Elementary School,0.04113,46,1140,0.02960,0.05266
2010,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.27557,302,1140,0.24962,0.30152
2010,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.37592,437,1140,0.34779,0.40405
2010,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07603,91,1140,0.06064,0.09143
2010,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.10059,150,1140,0.08312,0.11806
2010,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.09575,114,1140,0.07866,0.11284
2010,5th Quintile,Urban regions,(0) No qualification (yet),0.01616,89,3300,0.01185,0.02046
2010,5th Quintile,Urban regions,(1b) General Elementary School,0.01536,41,3300,0.01116,0.01955
2010,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.16308,438,3300,0.15047,0.17569
2010,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23845,726,3300,0.22391,0.25299
