year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Bavaria,3rd Quintile,(1b) General Elementary School,0.11407,63,411,0.08330,0.14484
2004,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.36586,219,411,0.31924,0.41249
2004,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18660,129,411,0.14889,0.22432
2004,Bavaria,4th Quintile,(1b) General Elementary School,0.09692,57,628,0.07376,0.12007
2004,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.35869,238,628,0.32115,0.39623
2004,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19110,173,628,0.16032,0.22187
2004,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06784,56,628,0.04816,0.08753
2004,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.05892,57,628,0.04049,0.07735
2004,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.04743,47,628,0.03079,0.06407
2004,Bavaria,5th Quintile,(0) No qualification (yet),0.01920,34,1037,0.01084,0.02755
2004,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.24319,243,1037,0.21706,0.26931
2004,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25593,269,1037,0.22935,0.28250
2004,Bavaria,5th Quintile,(2c_gen) General Maturity Certificate,0.02475,44,1037,0.01529,0.03422
2004,Bavaria,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05824,66,1037,0.04398,0.07251
2004,Bavaria,5th Quintile,(3a) Lower Tertiary Education,0.11891,121,1037,0.09920,0.13863
2004,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.15026,260,1037,0.12850,0.17202
2004,Berlin,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21065,42,42,0.08583,0.33547
2004,Berlin,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27401,44,44,0.14070,0.40732
2004,Berlin,3rd Quintile,(1c) Basic Vocational Qualification,0.18317,31,69,0.09124,0.27511
2004,Berlin,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30059,38,69,0.19160,0.40957
2004,Berlin,4th Quintile,(2) Intermediate General/Vocational Qualification,0.33701,56,93,0.24041,0.43360
2004,Berlin,4th Quintile,(3b) Higher Tertiary Education,0.17267,37,93,0.09543,0.24990
2004,Berlin,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22898,50,166,0.16486,0.29309
2004,Berlin,5th Quintile,(3a) Lower Tertiary Education,0.19074,36,166,0.13079,0.25069
2004,Berlin,5th Quintile,(3b) Higher Tertiary Education,0.29764,80,166,0.22787,0.36740
2004,Brandenburg,1st Quintile,(1c) Basic Vocational Qualification,0.20627,39,103,0.12775,0.28480
2004,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.30324,64,103,0.21404,0.39245
2004,Brandenburg,2nd Quintile,(1c) Basic Vocational Qualification,0.28783,72,144,0.21362,0.36203
2004,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28121,72,144,0.20752,0.35490
2004,Brandenburg,3rd Quintile,(1c) Basic Vocational Qualification,0.26303,43,143,0.19062,0.33545
2004,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32897,66,143,0.25169,0.40625
2004,Brandenburg,3rd Quintile,(3a) Lower Tertiary Education,0.14655,34,143,0.08838,0.20472
2004,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.36862,64,105,0.27590,0.46134
2004,Brandenburg,4th Quintile,(3a) Lower Tertiary Education,0.17212,41,105,0.09957,0.24467
2004,Brandenburg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20998,38,136,0.14127,0.27868
2004,Brandenburg,5th Quintile,(3a) Lower Tertiary Education,0.28890,49,136,0.21244,0.36536
2004,Brandenburg,5th Quintile,(3b) Higher Tertiary Education,0.23083,49,136,0.15975,0.30191
2004,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.35913,48,48,0.22197,0.49629
2004,Mecklenburg-Western Pomerania,2nd Quintile,(1c) Basic Vocational Qualification,0.34351,36,94,0.24699,0.44002
2004,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.35085,58,94,0.25386,0.44785
2004,Mecklenburg-Western Pomerania,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30474,39,39,0.15838,0.45109
2004,Mecklenburg-Western Pomerania,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47158,49,49,0.33036,0.61280
2004,Mecklenburg-Western Pomerania,5th Quintile,(3b) Higher Tertiary Education,0.36062,35,35,0.19922,0.52203
2004,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.21897,82,214,0.16343,0.27451
2004,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32517,132,214,0.26226,0.38808
2004,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.30077,119,311,0.24972,0.35182
2004,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31650,160,311,0.26473,0.36828
2004,Saxony,2nd Quintile,(3a) Lower Tertiary Education,0.07218,32,311,0.04337,0.10099
2004,Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.23821,95,339,0.19280,0.28363
2004,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.36578,168,339,0.31443,0.41713
2004,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.10652,45,339,0.07363,0.13941
2004,Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.07697,31,339,0.04855,0.10538
2004,Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.12135,33,238,0.07978,0.16293
2004,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.42687,116,238,0.36389,0.48984
2004,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.11984,41,238,0.07849,0.16119
2004,Saxony,4th Quintile,(3b) Higher Tertiary Education,0.17903,48,238,0.13022,0.22784
2004,Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24655,45,173,0.18214,0.31097
2004,Saxony,5th Quintile,(3a) Lower Tertiary Education,0.23410,53,173,0.17082,0.29738
2004,Saxony,5th Quintile,(3b) Higher Tertiary Education,0.20562,75,173,0.14522,0.26602
2004,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.32001,58,114,0.23400,0.40602
2004,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27131,56,114,0.18933,0.35330
2004,Saxony-Anhalt,2nd Quintile,(1c) Basic Vocational Qualification,0.35662,82,158,0.28169,0.43154
2004,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27049,76,158,0.20100,0.33997
2004,Saxony-Anhalt,3rd Quintile,(1c) Basic Vocational Qualification,0.26686,55,121,0.18772,0.34600
2004,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29447,66,121,0.21291,0.37602
2004,Saxony-Anhalt,4th Quintile,(1c) Basic Vocational Qualification,0.14186,34,153,0.08639,0.19733
2004,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.36154,71,153,0.28516,0.43792
2004,Saxony-Anhalt,4th Quintile,(3a) Lower Tertiary Education,0.19126,48,153,0.12873,0.25378
2004,Saxony-Anhalt,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25197,33,76,0.15371,0.35023
2004,Saxony-Anhalt,5th Quintile,(3b) Higher Tertiary Education,0.28361,43,76,0.18160,0.38563
2004,Thuringa,1st Quintile,(1c) Basic Vocational Qualification,0.25948,67,146,0.18813,0.33083
2004,Thuringa,1st Quintile,(2) Intermediate General/Vocational Qualification,0.34496,79,146,0.26759,0.42234
2004,Thuringa,2nd Quintile,(1c) Basic Vocational Qualification,0.35077,77,164,0.27751,0.42403
2004,Thuringa,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.32373,87,164,0.25190,0.39556
2004,Thuringa,3rd Quintile,(1c) Basic Vocational Qualification,0.27777,68,165,0.20922,0.34633
2004,Thuringa,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.40724,97,165,0.33205,0.48244
2004,Thuringa,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47550,80,80,0.36538,0.58563
2004,Thuringa,5th Quintile,(3b) Higher Tertiary Education,0.26585,44,44,0.13380,0.39790
2005,Schleswig-Holstein,2nd Quintile,(1c) Basic Vocational Qualification,0.40240,48,48,0.26220,0.54260
2005,Schleswig-Holstein,3rd Quintile,(1c) Basic Vocational Qualification,0.34061,46,46,0.20214,0.47908
2005,Schleswig-Holstein,4th Quintile,(1c) Basic Vocational Qualification,0.26016,32,68,0.15511,0.36522
2005,Schleswig-Holstein,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24249,36,68,0.13987,0.34512
2005,Schleswig-Holstein,5th Quintile,(1c) Basic Vocational Qualification,0.25857,50,164,0.19135,0.32579
2005,Schleswig-Holstein,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25640,65,164,0.18937,0.32343
2005,Schleswig-Holstein,5th Quintile,(3b) Higher Tertiary Education,0.15525,49,164,0.09966,0.21085
2005,Hamburg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.36911,31,64,0.24994,0.48827
2005,Hamburg,5th Quintile,(3b) Higher Tertiary Education,0.17560,33,64,0.08165,0.26956
2005,Lower Saxony,1st Quintile,(1b) General Elementary School,0.20412,56,174,0.14406,0.26419
2005,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.24887,77,174,0.18444,0.31329
2005,Lower Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.11122,41,174,0.06437,0.15807
2005,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.14773,39,203,0.09880,0.19666
2005,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.25255,85,203,0.19263,0.31247
2005,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23694,79,203,0.17830,0.29558
2005,Lower Saxony,3rd Quintile,(1b) General Elementary School,0.08516,36,260,0.05117,0.11916
2005,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.27055,113,260,0.21645,0.32465
2005,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30796,111,260,0.25173,0.36418
2005,Lower Saxony,4th Quintile,(1b) General Elementary School,0.06075,31,355,0.03587,0.08564
2005,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.27704,128,355,0.23042,0.32366
2005,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27014,127,355,0.22389,0.31640
2005,Lower Saxony,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07617,34,355,0.04854,0.10381
2005,Lower Saxony,4th Quintile,(3b) Higher Tertiary Education,0.06163,35,355,0.03658,0.08668
2005,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.21648,104,502,0.18041,0.25254
2005,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27858,160,502,0.23933,0.31784
2005,Lower Saxony,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08706,51,502,0.06238,0.11175
2005,Lower Saxony,5th Quintile,(3a) Lower Tertiary Education,0.07129,52,502,0.04876,0.09383
2005,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.19885,135,502,0.16390,0.23380
2005,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.04224,41,577,0.02581,0.05866
2005,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.19011,160,577,0.15807,0.22216
2005,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.24490,198,577,0.20978,0.28002
2005,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10910,98,577,0.08364,0.13456
2005,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.04828,48,577,0.03078,0.06579
2005,North Rhine-Westphalia,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04165,32,577,0.02533,0.05797
2005,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.13390,113,606,0.10676,0.16103
2005,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.33246,297,606,0.29492,0.37000
2005,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14549,129,606,0.11739,0.17359
2005,North Rhine-Westphalia,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.07085,67,606,0.05040,0.09129
2005,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.08486,69,610,0.06273,0.10700
2005,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.32747,262,610,0.29020,0.36475
2005,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18228,174,610,0.15162,0.21295
2005,North Rhine-Westphalia,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.09472,69,610,0.07146,0.11797
2005,North Rhine-Westphalia,3rd Quintile,(3b) Higher Tertiary Education,0.03340,36,610,0.01913,0.04767
2005,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.06770,61,840,0.05070,0.08470
2005,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.32110,304,840,0.28950,0.35269
2005,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21370,221,840,0.18596,0.24143
2005,North Rhine-Westphalia,4th Quintile,(2c_gen) General Maturity Certificate,0.02846,31,840,0.01721,0.03972
2005,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08901,98,840,0.06974,0.10828
2005,North Rhine-Westphalia,4th Quintile,(3a) Lower Tertiary Education,0.04655,51,840,0.03229,0.06080
2005,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.06927,74,840,0.05209,0.08645
2005,North Rhine-Westphalia,5th Quintile,(0) No qualification (yet),0.01525,40,1367,0.00875,0.02175
2005,North Rhine-Westphalia,5th Quintile,(1b) General Elementary School,0.02414,34,1367,0.01600,0.03228
2005,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.16799,224,1367,0.14816,0.18781
2005,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19839,273,1367,0.17724,0.21953
2005,North Rhine-Westphalia,5th Quintile,(2c_gen) General Maturity Certificate,0.04091,66,1367,0.03040,0.05141
2005,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11417,177,1367,0.09731,0.13104
2005,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.10409,164,1367,0.08790,0.12029
2005,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.21976,389,1367,0.19780,0.24172
2005,Hesse,1st Quintile,(1b) General Elementary School,0.18993,39,93,0.10978,0.27009
2005,Hesse,1st Quintile,(1c) Basic Vocational Qualification,0.26222,54,93,0.17234,0.35210
2005,Hesse,2nd Quintile,(1b) General Elementary School,0.16503,38,100,0.09191,0.23816
2005,Hesse,2nd Quintile,(1c) Basic Vocational Qualification,0.30658,62,100,0.21576,0.39741
2005,Hesse,3rd Quintile,(1c) Basic Vocational Qualification,0.28017,88,154,0.20901,0.35133
2005,Hesse,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19545,66,154,0.13261,0.25828
2005,Hesse,4th Quintile,(1c) Basic Vocational Qualification,0.24892,87,184,0.18627,0.31157
2005,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29118,97,184,0.22536,0.35701
2005,Hesse,5th Quintile,(1c) Basic Vocational Qualification,0.17968,71,443,0.14389,0.21548
2005,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.16907,100,443,0.13413,0.20401
2005,Hesse,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10393,60,443,0.07548,0.13238
2005,Hesse,5th Quintile,(3a) Lower Tertiary Education,0.09296,58,443,0.06589,0.12003
2005,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.25668,154,443,0.21596,0.29740
2005,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.25171,63,128,0.17622,0.32719
2005,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.26351,65,128,0.18689,0.34013
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.19783,53,182,0.13979,0.25587
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.36139,95,182,0.29140,0.43137
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16231,34,182,0.10859,0.21602
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.33558,104,160,0.26219,0.40898
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20183,56,160,0.13944,0.26422
2005,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.35328,104,165,0.28012,0.42644
2005,"Rhineland-Palatinate, Saarland",4th Quintile,(2) Intermediate General/Vocational Qualification,0.16097,61,165,0.10472,0.21721
2005,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.31630,81,270,0.26073,0.37187
2005,"Rhineland-Palatinate, Saarland",5th Quintile,(2) Intermediate General/Vocational Qualification,0.18843,72,270,0.14169,0.23516
2005,"Rhineland-Palatinate, Saarland",5th Quintile,(3a) Lower Tertiary Education,0.08547,32,270,0.05206,0.11889
2005,"Rhineland-Palatinate, Saarland",5th Quintile,(3b) Higher Tertiary Education,0.17270,85,270,0.12753,0.21787
2005,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.23464,104,191,0.17438,0.29490
2005,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.22624,87,191,0.16675,0.28574
2005,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.16464,79,283,0.12135,0.20792
2005,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.29039,148,283,0.23740,0.34337
2005,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.08820,56,283,0.05510,0.12130
2005,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.08994,59,351,0.05996,0.11991
2005,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.27623,145,351,0.22938,0.32307
2005,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19665,112,351,0.15501,0.23829
2005,Baden-Wuerttemberg,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07519,35,351,0.04756,0.10282
2005,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.11522,60,487,0.08683,0.14360
2005,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.29251,186,487,0.25207,0.33296
2005,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21304,132,487,0.17664,0.24944
2005,Baden-Wuerttemberg,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04845,36,487,0.02936,0.06754
2005,Baden-Wuerttemberg,4th Quintile,(3a) Lower Tertiary Education,0.07515,34,487,0.05171,0.09858
2005,Baden-Wuerttemberg,4th Quintile,(3b) Higher Tertiary Education,0.05568,39,487,0.03530,0.07607
2005,Baden-Wuerttemberg,5th Quintile,(0) No qualification (yet),0.02629,33,751,0.01484,0.03774
2005,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.15623,139,751,0.13024,0.18221
2005,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24179,202,751,0.21114,0.27243
2005,Baden-Wuerttemberg,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10043,84,751,0.07892,0.12194
2005,Baden-Wuerttemberg,5th Quintile,(3a) Lower Tertiary Education,0.10951,93,751,0.08716,0.13186
2005,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.18808,200,751,0.16012,0.21605
2005,Bavaria,1st Quintile,(1b) General Elementary School,0.19759,67,215,0.14424,0.25094
2005,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.30588,106,215,0.24414,0.36762
2005,Bavaria,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10255,42,215,0.06191,0.14320
2005,Bavaria,2nd Quintile,(1b) General Elementary School,0.12726,79,353,0.09244,0.16207
2005,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.37858,202,353,0.32791,0.42925
2005,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14110,72,353,0.10473,0.17747
2005,Bavaria,3rd Quintile,(1b) General Elementary School,0.10980,57,377,0.07820,0.14140
2005,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.39582,215,377,0.34639,0.44525
2005,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14630,105,377,0.11058,0.18202
2005,Bavaria,4th Quintile,(1b) General Elementary School,0.08457,56,590,0.06210,0.10705
2005,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.34056,226,590,0.30229,0.37883
2005,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22670,180,590,0.19288,0.26051
2005,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06024,46,590,0.04103,0.07946
2005,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.04003,35,590,0.02419,0.05586
2005,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.05633,47,590,0.03771,0.07495
2005,Bavaria,5th Quintile,(0) No qualification (yet),0.02278,39,1009,0.01357,0.03199
2005,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.23405,223,1009,0.20791,0.26018
2005,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22806,253,1009,0.20215,0.25396
2005,Bavaria,5th Quintile,(2c_gen) General Maturity Certificate,0.02002,34,1009,0.01137,0.02867
2005,Bavaria,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07431,71,1009,0.05812,0.09050
2005,Bavaria,5th Quintile,(3a) Lower Tertiary Education,0.11632,131,1009,0.09653,0.13611
2005,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.16149,258,1009,0.13877,0.18420
2005,Berlin,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18578,35,35,0.05505,0.31652
2005,Berlin,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.34645,46,46,0.20742,0.48548
2005,Berlin,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.33817,37,37,0.18363,0.49271
2005,Berlin,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29349,45,76,0.19043,0.39654
2005,Berlin,4th Quintile,(3a) Lower Tertiary Education,0.17549,31,76,0.08940,0.26158
2005,Berlin,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24911,48,124,0.17268,0.32555
2005,Berlin,5th Quintile,(3b) Higher Tertiary Education,0.30342,76,124,0.22218,0.38467
2005,Brandenburg,1st Quintile,(1c) Basic Vocational Qualification,0.18245,37,95,0.10438,0.26053
2005,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.31280,58,95,0.21907,0.40652
2005,Brandenburg,2nd Quintile,(1c) Basic Vocational Qualification,0.23608,64,142,0.16598,0.30618
2005,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.29451,78,142,0.21927,0.36975
2005,Brandenburg,3rd Quintile,(1c) Basic Vocational Qualification,0.20388,35,104,0.12607,0.28168
2005,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.40111,69,104,0.30645,0.49576
2005,Brandenburg,4th Quintile,(1c) Basic Vocational Qualification,0.17987,32,143,0.11670,0.24304
2005,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28815,66,143,0.21366,0.36265
2005,Brandenburg,4th Quintile,(3a) Lower Tertiary Education,0.18565,45,143,0.12170,0.24960
2005,Brandenburg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.35836,34,118,0.27147,0.44525
2005,Brandenburg,5th Quintile,(3a) Lower Tertiary Education,0.26738,40,118,0.18718,0.34758
2005,Brandenburg,5th Quintile,(3b) Higher Tertiary Education,0.19252,44,118,0.12108,0.26397
2005,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.37393,49,49,0.23705,0.51081
2005,Mecklenburg-Western Pomerania,2nd Quintile,(1c) Basic Vocational Qualification,0.29909,40,92,0.20501,0.39316
2005,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31903,52,92,0.22326,0.41479
2005,Mecklenburg-Western Pomerania,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32406,40,40,0.17717,0.47095
2005,Mecklenburg-Western Pomerania,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40752,34,34,0.23987,0.57518
2005,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.20992,84,218,0.15574,0.26411
2005,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.31987,134,218,0.25781,0.38193
2005,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.24834,105,283,0.19792,0.29877
2005,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31797,145,283,0.26361,0.37232
2005,Saxony,2nd Quintile,(3a) Lower Tertiary Education,0.08808,33,283,0.05500,0.12116
2005,Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.25457,78,303,0.20543,0.30370
2005,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38420,153,303,0.32934,0.43906
2005,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.09399,38,303,0.06108,0.12691
2005,Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.08577,34,303,0.05419,0.11736
2005,Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.12915,39,255,0.08791,0.17040
2005,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.38397,122,255,0.32416,0.44378
2005,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.14368,47,255,0.10054,0.18681
2005,Saxony,4th Quintile,(3b) Higher Tertiary Education,0.13683,47,255,0.09457,0.17910
2005,Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.36777,60,175,0.29612,0.43942
2005,Saxony,5th Quintile,(3a) Lower Tertiary Education,0.15329,44,175,0.09976,0.20682
2005,Saxony,5th Quintile,(3b) Higher Tertiary Education,0.21970,71,175,0.15818,0.28122
2005,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.26446,50,114,0.18314,0.34578
2005,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.31858,64,114,0.23267,0.40449
2005,Saxony-Anhalt,2nd Quintile,(1c) Basic Vocational Qualification,0.34843,83,144,0.27033,0.42652
2005,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23630,61,144,0.16667,0.30592
2005,Saxony-Anhalt,3rd Quintile,(1c) Basic Vocational Qualification,0.23681,51,158,0.17031,0.30331
2005,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29361,72,158,0.22237,0.36485
2005,Saxony-Anhalt,3rd Quintile,(3a) Lower Tertiary Education,0.13671,35,158,0.08297,0.19045
2005,Saxony-Anhalt,4th Quintile,(1c) Basic Vocational Qualification,0.13337,32,128,0.07424,0.19250
2005,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.38148,61,128,0.29700,0.46597
