year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.34614,126,287,0.29100,0.40128
2003,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.61787,1024,1731,0.59498,0.64077
2003,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27585,518,1731,0.25479,0.29691
2003,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.09799,189,1731,0.08398,0.11200
2003,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.64711,1355,2241,0.62732,0.66690
2003,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30061,765,2241,0.28162,0.31960
2003,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04553,121,2241,0.03690,0.05416
2003,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.58189,1279,2326,0.56184,0.60194
2003,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37204,924,2326,0.35239,0.39168
2003,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.04383,123,2326,0.03550,0.05215
2003,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.54101,1143,2265,0.52048,0.56154
2003,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40267,977,2265,0.38247,0.42287
2003,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05292,145,2265,0.04370,0.06214
2003,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.45295,988,2471,0.43332,0.47258
2003,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.46997,1221,2471,0.45029,0.48965
2003,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07580,262,2471,0.06536,0.08624
2003,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.36426,48,115,0.27592,0.45260
2003,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.42620,67,115,0.33542,0.51698
2003,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.35435,91,260,0.29610,0.41261
2003,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44203,126,260,0.38155,0.50251
2003,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.18310,43,260,0.13599,0.23020
2003,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.36529,126,339,0.31395,0.41662
2003,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.43894,155,339,0.38603,0.49184
2003,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.19578,58,339,0.15348,0.23808
2003,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.29836,117,433,0.25522,0.34151
2003,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.41832,194,433,0.37180,0.46484
2003,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.27782,122,433,0.23558,0.32006
2003,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.31841,138,503,0.27765,0.35916
2003,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.38548,205,503,0.34290,0.42805
2003,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.29471,160,503,0.25482,0.33459
2003,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.41235,97,215,0.34640,0.47830
2003,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.58765,118,215,0.52170,0.65360
2003,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.51884,155,272,0.45935,0.57833
2003,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.48116,117,272,0.42167,0.54065
2003,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.51807,273,509,0.47462,0.56153
2003,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.48193,236,509,0.43847,0.52538
2003,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.50397,420,881,0.47093,0.53700
2003,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.49603,461,881,0.46300,0.52907
2003,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.35313,779,2477,0.33430,0.37196
2003,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.64687,1698,2477,0.62804,0.66570
2004,Primary Level,1st Quintile,(1a) Inadequately completed,0.85171,106,106,0.78373,0.91969
2004,Primary Level,2nd Quintile,(1a) Inadequately completed,0.92344,54,54,0.85186,0.99503
2004,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.84657,639,781,0.82128,0.87186
2004,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15343,142,781,0.12814,0.17872
2004,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.84208,553,677,0.81459,0.86957
2004,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15792,124,677,0.13043,0.18541
2004,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.81546,383,494,0.78122,0.84971
2004,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18454,111,494,0.15029,0.21878
2004,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.73459,251,368,0.68942,0.77977
2004,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26541,117,368,0.22023,0.31058
2004,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.64747,140,252,0.58837,0.70658
2004,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.35253,112,252,0.29342,0.41163
2004,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.60886,940,1655,0.58534,0.63238
2004,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27172,508,1655,0.25028,0.29316
2004,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.10867,207,1655,0.09367,0.12367
2004,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.65597,1332,2152,0.63589,0.67605
2004,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.29781,715,2152,0.27848,0.31713
2004,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04164,105,2152,0.03320,0.05008
2004,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.56997,1219,2258,0.54955,0.59040
2004,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38047,910,2258,0.36044,0.40050
2004,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.04324,129,2258,0.03485,0.05163
2004,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.54888,1126,2282,0.52846,0.56930
2004,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40342,1011,2282,0.38329,0.42356
2004,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.04332,145,2282,0.03497,0.05168
2004,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.45401,946,2333,0.43380,0.47422
2004,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.46638,1142,2333,0.44614,0.48663
2004,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07797,245,2333,0.06709,0.08886
2004,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.39790,46,105,0.30383,0.49197
2004,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.42749,59,105,0.33241,0.52257
2004,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.40678,83,233,0.34357,0.46999
2004,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.43534,117,233,0.37154,0.49914
2004,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.14749,33,233,0.10186,0.19312
2004,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.37473,138,374,0.32561,0.42386
2004,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37199,158,374,0.32294,0.42104
2004,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.24447,78,374,0.20085,0.28808
2004,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.29177,104,393,0.24676,0.33677
2004,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.43964,178,393,0.39051,0.48878
2004,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.26859,111,393,0.22471,0.31247
2004,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.28078,129,498,0.24128,0.32029
2004,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.44901,215,498,0.40528,0.49274
2004,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.26865,154,498,0.22968,0.30762
2004,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.45039,97,204,0.38195,0.51884
2004,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.54961,107,204,0.48116,0.61805
2004,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.47970,159,307,0.42372,0.53568
2004,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.52030,148,307,0.46432,0.57628
2004,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.53382,254,464,0.48837,0.57926
2004,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.46618,210,464,0.42074,0.51163
2004,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.47001,402,849,0.43642,0.50361
2004,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.52999,447,849,0.49639,0.56358
2004,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.37688,797,2471,0.35776,0.39599
2004,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.62312,1674,2471,0.60401,0.64224
2005,Primary Level,1st Quintile,(1a) Inadequately completed,0.82103,110,110,0.74907,0.89300
2005,Primary Level,2nd Quintile,(1a) Inadequately completed,0.89015,44,44,0.79669,0.98362
2005,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.83378,602,739,0.80693,0.86064
2005,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16622,137,739,0.13936,0.19307
2005,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.83018,487,599,0.80008,0.86027
2005,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16982,112,599,0.13973,0.19992
2005,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.75791,314,431,0.71742,0.79839
2005,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24209,117,431,0.20161,0.28258
2005,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.73119,278,394,0.68736,0.77502
2005,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26881,116,394,0.22498,0.31264
2005,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.67478,135,228,0.61384,0.73572
2005,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.32522,93,228,0.26428,0.38616
2005,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.59268,867,1562,0.56830,0.61705
2005,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29312,509,1562,0.27054,0.31570
2005,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.10087,186,1562,0.08593,0.11582
2005,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.63839,1269,2063,0.61765,0.65913
2005,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30036,671,2063,0.28057,0.32015
2005,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.05398,123,2063,0.04422,0.06373
2005,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.57113,1142,2138,0.55015,0.59212
2005,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37600,866,2138,0.35547,0.39654
2005,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.04747,130,2138,0.03846,0.05649
2005,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.54199,1128,2237,0.52134,0.56264
2005,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40670,971,2237,0.38634,0.42706
2005,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.04914,138,2237,0.04018,0.05810
2005,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.43255,838,2130,0.41150,0.45359
2005,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.49498,1091,2130,0.47374,0.51622
2005,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07068,201,2130,0.05980,0.08157
2005,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.41591,40,91,0.31408,0.51773
2005,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.38526,51,91,0.28472,0.48580
2005,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.39237,90,236,0.32994,0.45479
2005,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.42055,108,236,0.35743,0.48366
2005,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.17435,38,236,0.12584,0.22286
2005,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.36670,113,303,0.31235,0.42105
2005,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.44963,147,303,0.39352,0.50573
2005,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.18367,43,303,0.14000,0.22735
2005,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.26509,114,422,0.22293,0.30726
2005,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.45639,189,422,0.40881,0.50397
2005,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.27852,119,422,0.23570,0.32134
2005,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.27473,112,477,0.23463,0.31483
2005,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.41807,203,477,0.37376,0.46238
2005,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.30074,162,477,0.25954,0.34193
2005,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.39944,98,212,0.33335,0.46553
2005,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.60056,114,212,0.53447,0.66665
2005,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.50218,171,301,0.44560,0.55876
2005,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.49782,130,301,0.44124,0.55440
2005,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.49749,252,481,0.45276,0.54222
2005,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.50251,229,481,0.45778,0.54724
2005,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.49406,386,802,0.45943,0.52868
2005,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.50594,416,802,0.47132,0.54057
2005,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.35131,745,2370,0.33209,0.37054
2005,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.64869,1625,2370,0.62946,0.66791
2006,Primary Level,1st Quintile,(1a) Inadequately completed,0.86403,96,96,0.79511,0.93296
2006,Primary Level,2nd Quintile,(1a) Inadequately completed,0.75848,39,39,0.62240,0.89457
2006,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.84777,544,664,0.82042,0.87511
2006,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15223,120,664,0.12489,0.17958
2006,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.86146,488,575,0.83320,0.88973
2006,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13854,87,575,0.11027,0.16680
2006,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.74760,321,451,0.70746,0.78773
2006,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25240,130,451,0.21227,0.29254
2006,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.69520,212,320,0.64469,0.74572
2006,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30480,108,320,0.25428,0.35531
2006,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.63153,118,201,0.56467,0.69839
2006,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.36847,83,201,0.30161,0.43533
2006,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.56808,858,1566,0.54354,0.59263
2006,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29781,518,1566,0.27516,0.32047
2006,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.11918,190,1566,0.10313,0.13523
2006,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.63851,1144,1896,0.61688,0.66014
2006,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31283,649,1896,0.29195,0.33370
2006,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04409,103,1896,0.03485,0.05333
2006,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.55678,1092,1999,0.53500,0.57857
2006,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.39270,801,1999,0.37129,0.41412
2006,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.04595,106,1999,0.03677,0.05513
2006,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.51585,1005,2087,0.49440,0.53729
2006,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.42406,941,2087,0.40285,0.44526
2006,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05721,141,2087,0.04724,0.06717
2006,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.43944,815,2063,0.41802,0.46086
2006,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.48598,1042,2063,0.46440,0.50755
2006,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07182,206,2063,0.06068,0.08296
2006,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.34281,37,89,0.24364,0.44199
2006,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.48296,52,89,0.37856,0.58737
2006,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.43857,86,216,0.37224,0.50490
2006,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.35009,93,216,0.28633,0.41385
2006,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.21134,37,216,0.15677,0.26591
2006,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.39198,112,289,0.33559,0.44836
2006,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.41441,124,289,0.35752,0.47131
2006,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.19361,53,289,0.14798,0.23924
2006,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.23046,86,383,0.18823,0.27269
2006,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47905,195,383,0.42895,0.52914
2006,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.29050,102,383,0.24497,0.33602
2006,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.25671,113,463,0.21688,0.29654
2006,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43033,189,463,0.38518,0.47548
2006,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.30676,161,463,0.26471,0.34882
2006,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.34240,82,189,0.27457,0.41023
2006,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.65760,107,189,0.58977,0.72543
2006,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.49954,165,297,0.44258,0.55650
2006,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.50046,132,297,0.44350,0.55742
2006,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.53351,276,515,0.49038,0.57664
2006,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.46649,239,515,0.42336,0.50962
2006,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.44326,369,779,0.40835,0.47817
2006,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.55674,410,779,0.52183,0.59165
2006,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.34444,712,2275,0.32491,0.36397
2006,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.65556,1563,2275,0.63603,0.67509
2007,Primary Level,1st Quintile,(1a) Inadequately completed,0.84196,91,91,0.76660,0.91733
2007,Primary Level,2nd Quintile,(1a) Inadequately completed,0.79430,40,40,0.66744,0.92116
2007,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.84032,579,692,0.81301,0.86763
2007,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15968,113,692,0.13237,0.18699
2007,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.82616,464,576,0.79519,0.85714
2007,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17384,112,576,0.14286,0.20481
2007,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.75489,320,449,0.71506,0.79472
2007,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24511,129,449,0.20528,0.28494
2007,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.69309,243,351,0.64477,0.74141
2007,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30691,108,351,0.25859,0.35523
2007,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.58073,101,188,0.51001,0.65145
2007,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.41927,87,188,0.34855,0.48999
2007,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.57247,959,1714,0.54904,0.59590
2007,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29389,554,1714,0.27232,0.31547
2007,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.12316,201,1714,0.10760,0.13872
2007,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.59236,1163,1998,0.57081,0.61391
2007,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.34957,719,1998,0.32866,0.37048
2007,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.05301,116,1998,0.04319,0.06284
2007,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.55332,1165,2155,0.53233,0.57432
2007,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38501,870,2155,0.36446,0.40556
2007,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.05449,120,2155,0.04490,0.06407
2007,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.52909,1061,2214,0.50829,0.54989
2007,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.41061,999,2214,0.39011,0.43111
2007,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05855,154,2214,0.04877,0.06834
2007,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.42807,809,2077,0.40679,0.44936
2007,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.49188,1060,2077,0.47037,0.51338
2007,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07866,208,2077,0.06708,0.09024
2007,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.37876,42,99,0.28272,0.47481
2007,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.41639,57,99,0.31879,0.51399
2007,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.36648,91,247,0.30627,0.42669
2007,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44144,118,247,0.37939,0.50349
2007,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.19208,38,247,0.14285,0.24131
2007,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.37706,123,322,0.32404,0.43008
2007,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32739,123,322,0.27605,0.37872
2007,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.29556,76,322,0.24564,0.34547
2007,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.28148,100,390,0.23679,0.32618
2007,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.50584,194,390,0.45616,0.55553
2007,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.21267,96,390,0.17201,0.25334
2007,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.24546,102,444,0.20538,0.28553
2007,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.42339,188,444,0.37738,0.46940
2007,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.32976,154,444,0.28598,0.37354
2007,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.38882,96,213,0.32320,0.45445
2007,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.61118,117,213,0.54555,0.67680
2007,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.53327,190,332,0.47952,0.58702
2007,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.46673,142,332,0.41298,0.52048
2007,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.48749,287,548,0.44560,0.52938
2007,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.51251,261,548,0.47062,0.55440
