year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04465,46,816,0.03047,0.05883
2006,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10583,103,816,0.08471,0.12695
2006,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14600,133,816,0.12176,0.17024
2006,66 and older,No migration background,(1b) General Elementary School,0.19340,684,3959,0.18110,0.20571
2006,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46799,1878,3959,0.45245,0.48354
2006,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13701,513,3959,0.12630,0.14773
2006,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03749,140,3959,0.03157,0.04340
2006,66 and older,No migration background,(3a) Lower Tertiary Education,0.07061,340,3959,0.06263,0.07860
2006,66 and older,No migration background,(3b) Higher Tertiary Education,0.07468,404,3959,0.06649,0.08287
2006,66 and older,Direct migration background,(1a) Inadequately completed,0.12622,47,322,0.08989,0.16256
2006,66 and older,Direct migration background,(1b) General Elementary School,0.28261,109,322,0.23335,0.33187
2006,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.31793,133,322,0.26699,0.36887
2006,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09044,33,322,0.05906,0.12182
2007,17-29 y.,No migration background,(0) No qualification (yet),0.14166,505,2645,0.12837,0.15495
2007,17-29 y.,No migration background,(1b) General Elementary School,0.07989,192,2645,0.06955,0.09022
2007,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.09439,222,2645,0.08325,0.10553
2007,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28449,809,2645,0.26729,0.30169
2007,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15508,502,2645,0.14128,0.16888
2007,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07773,230,2645,0.06753,0.08794
2007,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02229,66,2645,0.01666,0.02792
2007,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04400,119,2645,0.03618,0.05182
2007,17-29 y.,Direct migration background,(1b) General Elementary School,0.13735,32,173,0.08591,0.18879
2007,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.14361,39,173,0.09120,0.19602
2007,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19277,54,173,0.13381,0.25172
2007,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13041,48,173,0.08008,0.18074
2007,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15393,95,376,0.11741,0.19046
2007,17-29 y.,Indirect migration background,(1b) General Elementary School,0.14201,63,376,0.10668,0.17734
2007,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.09471,42,376,0.06508,0.12435
2007,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25292,113,376,0.20892,0.29692
2007,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.13448,63,376,0.09995,0.16901
2007,30-45 y.,No migration background,(1b) General Elementary School,0.02982,116,4707,0.02496,0.03468
2007,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.20740,905,4707,0.19582,0.21899
2007,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37922,1862,4707,0.36535,0.39308
2007,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01307,64,4707,0.00983,0.01632
2007,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.12342,558,4707,0.11402,0.13282
2007,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09875,502,4707,0.09023,0.10727
2007,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.13786,700,4707,0.12801,0.14771
2007,30-45 y.,Direct migration background,(1b) General Elementary School,0.18050,129,630,0.15045,0.21056
2007,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25814,191,630,0.22394,0.29234
2007,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09807,70,630,0.07483,0.12131
2007,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05949,35,630,0.04100,0.07797
2007,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16762,106,630,0.13843,0.19681
2007,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15190,99,630,0.12385,0.17995
2007,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10530,32,212,0.06389,0.14672
2007,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.29297,73,212,0.23156,0.35438
2007,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28662,71,212,0.22560,0.34763
2007,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13113,36,212,0.08558,0.17667
2007,46-65 y.,No migration background,(1b) General Elementary School,0.06004,275,6188,0.05412,0.06595
2007,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.37078,1925,6188,0.35874,0.38281
2007,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29925,1850,6188,0.28784,0.31066
2007,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00377,31,6188,0.00225,0.00530
2007,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04404,298,6188,0.03893,0.04916
2007,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09330,707,6188,0.08605,0.10054
2007,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12177,1102,6188,0.11362,0.12992
2007,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08240,57,731,0.06245,0.10234
2007,46-65 y.,Direct migration background,(1b) General Elementary School,0.22561,172,731,0.19529,0.25593
2007,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29599,231,731,0.26288,0.32911
2007,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04235,39,731,0.02774,0.05696
2007,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11793,102,731,0.09454,0.14133
2007,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14758,130,731,0.12185,0.17331
2007,66 and older,No migration background,(1b) General Elementary School,0.17907,620,3907,0.16704,0.19109
2007,66 and older,No migration background,(1c) Basic Vocational Qualification,0.47198,1840,3907,0.45633,0.48764
2007,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14082,534,3907,0.12991,0.15173
2007,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04286,149,3907,0.03651,0.04921
2007,66 and older,No migration background,(3a) Lower Tertiary Education,0.07081,336,3907,0.06277,0.07886
2007,66 and older,No migration background,(3b) Higher Tertiary Education,0.07938,428,3907,0.07090,0.08786
2007,66 and older,Direct migration background,(1a) Inadequately completed,0.10979,42,277,0.07290,0.14667
2007,66 and older,Direct migration background,(1b) General Elementary School,0.29913,109,277,0.24511,0.35314
2007,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.33346,126,277,0.27784,0.38908
2008,17-29 y.,No migration background,(0) No qualification (yet),0.13551,446,2364,0.12171,0.14931
2008,17-29 y.,No migration background,(1b) General Elementary School,0.07459,162,2364,0.06400,0.08518
2008,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.08228,185,2364,0.07120,0.09336
2008,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29362,733,2364,0.27526,0.31199
2008,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15159,437,2364,0.13713,0.16605
2008,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07850,204,2364,0.06765,0.08934
2008,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02876,75,2364,0.02202,0.03549
2008,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.03862,122,2364,0.03085,0.04639
2008,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.20339,49,88,0.11880,0.28797
2008,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14937,39,88,0.07446,0.22427
2008,17-29 y.,Indirect migration background,(0) No qualification (yet),0.18489,98,366,0.14506,0.22471
2008,17-29 y.,Indirect migration background,(1b) General Elementary School,0.11626,62,366,0.08337,0.14914
2008,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08174,36,366,0.05363,0.10984
2008,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23201,111,366,0.18870,0.27531
2008,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.13340,59,366,0.09852,0.16829
2008,30-45 y.,No migration background,(1b) General Elementary School,0.03091,110,4257,0.02571,0.03611
2008,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.20454,803,4257,0.19242,0.21666
2008,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37267,1692,4257,0.35814,0.38720
2008,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01667,67,4257,0.01282,0.02052
2008,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.11729,493,4257,0.10762,0.12695
2008,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09970,455,4257,0.09070,0.10870
2008,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.14633,637,4257,0.13571,0.15695
2008,30-45 y.,Direct migration background,(1b) General Elementary School,0.18980,118,561,0.15732,0.22228
2008,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.26106,171,561,0.22468,0.29744
2008,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09056,61,561,0.06679,0.11433
2008,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06524,32,561,0.04479,0.08570
2008,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.18096,101,561,0.14907,0.21285
2008,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.13327,78,561,0.10512,0.16142
2008,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10971,32,211,0.06744,0.15198
2008,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.33194,75,211,0.26824,0.39563
2008,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26446,69,211,0.20481,0.32411
2008,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.12874,35,211,0.08344,0.17404
2008,46-65 y.,No migration background,(1b) General Elementary School,0.05854,247,5907,0.05256,0.06453
2008,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.35958,1787,5907,0.34734,0.37181
2008,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.31323,1829,5907,0.30140,0.32506
2008,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00395,31,5907,0.00235,0.00555
2008,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05111,317,5907,0.04549,0.05672
2008,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08897,668,5907,0.08171,0.09623
2008,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11820,1028,5907,0.10996,0.12643
2008,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07921,50,651,0.05845,0.09997
2008,46-65 y.,Direct migration background,(1b) General Elementary School,0.21427,145,651,0.18272,0.24581
2008,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28632,204,651,0.25157,0.32107
2008,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05265,37,651,0.03548,0.06982
2008,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12839,96,651,0.10267,0.15411
2008,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14771,119,651,0.12044,0.17499
2008,66 and older,No migration background,(1b) General Elementary School,0.16653,573,3871,0.15479,0.17827
2008,66 and older,No migration background,(1c) Basic Vocational Qualification,0.47618,1820,3871,0.46045,0.49192
2008,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14306,532,3871,0.13203,0.15410
2008,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03997,137,3871,0.03380,0.04614
2008,66 and older,No migration background,(3a) Lower Tertiary Education,0.07617,356,3871,0.06781,0.08452
2008,66 and older,No migration background,(3b) Higher Tertiary Education,0.08415,453,3871,0.07540,0.09289
2008,66 and older,Direct migration background,(1a) Inadequately completed,0.09273,34,295,0.05957,0.12588
2008,66 and older,Direct migration background,(1b) General Elementary School,0.31061,110,295,0.25772,0.36351
2008,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30400,116,295,0.25142,0.35658
2008,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.08977,35,295,0.05709,0.12244
2009,17-29 y.,No migration background,(0) No qualification (yet),0.12963,401,2150,0.11543,0.14383
2009,17-29 y.,No migration background,(1b) General Elementary School,0.07333,155,2150,0.06231,0.08436
2009,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07785,159,2150,0.06652,0.08918
2009,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27242,641,2150,0.25360,0.29124
2009,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15977,414,2150,0.14428,0.17527
2009,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07872,170,2150,0.06734,0.09011
2009,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03438,73,2150,0.02668,0.04209
2009,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04803,137,2150,0.03899,0.05707
2009,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.12209,31,65,0.04188,0.20230
2009,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14113,34,65,0.05583,0.22643
2009,17-29 y.,Indirect migration background,(0) No qualification (yet),0.18266,85,312,0.13972,0.22560
2009,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10063,50,312,0.06720,0.13407
2009,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08000,32,312,0.04985,0.11016
2009,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24166,97,312,0.19408,0.28924
2009,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.11149,48,312,0.07651,0.14647
2009,30-45 y.,No migration background,(1b) General Elementary School,0.02635,86,3835,0.02128,0.03142
2009,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.19021,678,3835,0.17778,0.20263
2009,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37348,1535,3835,0.35817,0.38880
2009,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01845,68,3835,0.01419,0.02271
2009,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.12195,462,3835,0.11159,0.13231
2009,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10440,430,3835,0.09472,0.11408
2009,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.15148,576,3835,0.14014,0.16283
2009,30-45 y.,Direct migration background,(1b) General Elementary School,0.16180,95,459,0.12808,0.19553
2009,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27115,148,459,0.23043,0.31186
2009,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11018,60,459,0.08150,0.13886
2009,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15563,84,459,0.12243,0.18883
2009,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15588,72,459,0.12266,0.18910
2009,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10500,32,214,0.06383,0.14617
2009,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.31388,75,214,0.25155,0.37620
2009,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26069,68,214,0.20174,0.31965
2009,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13036,39,214,0.08514,0.17558
2009,46-65 y.,No migration background,(1b) General Elementary School,0.05465,225,5632,0.04871,0.06059
2009,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.34606,1651,5632,0.33364,0.35849
2009,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.32293,1796,5632,0.31071,0.33514
2009,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00590,32,5632,0.00390,0.00790
2009,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05412,314,5632,0.04821,0.06003
2009,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09189,643,5632,0.08434,0.09943
2009,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11859,971,5632,0.11015,0.12704
2009,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08651,44,567,0.06335,0.10967
2009,46-65 y.,Direct migration background,(1b) General Elementary School,0.19602,121,567,0.16332,0.22873
2009,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27529,173,567,0.23849,0.31209
2009,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05506,31,567,0.03627,0.07385
2009,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12898,86,567,0.10137,0.15660
2009,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.15466,112,567,0.12487,0.18445
2009,66 and older,No migration background,(1b) General Elementary School,0.15583,523,3780,0.14426,0.16739
2009,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46894,1768,3780,0.45303,0.48485
2009,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15308,539,3780,0.14160,0.16456
2009,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03949,124,3780,0.03328,0.04570
2009,66 and older,No migration background,(3a) Lower Tertiary Education,0.07784,353,3780,0.06930,0.08638
2009,66 and older,No migration background,(3b) Higher Tertiary Education,0.09167,473,3780,0.08247,0.10087
2009,66 and older,Direct migration background,(1a) Inadequately completed,0.10985,34,231,0.06943,0.15026
2009,66 and older,Direct migration background,(1b) General Elementary School,0.31054,98,231,0.25074,0.37034
2009,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28188,99,231,0.22374,0.34003
2010,17-29 y.,No migration background,(0) No qualification (yet),0.12436,526,2938,0.11242,0.13629
2010,17-29 y.,No migration background,(1a) Inadequately completed,0.00459,45,2938,0.00215,0.00704
2010,17-29 y.,No migration background,(1b) General Elementary School,0.07644,262,2938,0.06683,0.08604
2010,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.06598,255,2938,0.05700,0.07496
2010,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27263,910,2938,0.25653,0.28874
2010,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17062,442,2938,0.15701,0.18422
2010,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07502,233,2938,0.06549,0.08454
2010,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04924,108,2938,0.04141,0.05706
2010,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04646,157,2938,0.03885,0.05407
2010,17-29 y.,Direct migration background,(0) No qualification (yet),0.08755,37,463,0.06178,0.11333
2010,17-29 y.,Direct migration background,(1a) Inadequately completed,0.03239,31,463,0.01624,0.04853
2010,17-29 y.,Direct migration background,(1b) General Elementary School,0.16096,103,463,0.12745,0.19447
2010,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13231,74,463,0.10141,0.16320
2010,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.16093,84,463,0.12742,0.19444
2010,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12733,66,463,0.09693,0.15772
2010,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.04153,37,463,0.02333,0.05972
2010,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.06433,31,463,0.04196,0.08670
2010,17-29 y.,Indirect migration background,(0) No qualification (yet),0.19488,146,432,0.15748,0.23227
2010,17-29 y.,Indirect migration background,(1b) General Elementary School,0.09062,74,432,0.06352,0.11772
2010,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.10064,48,432,0.07224,0.12905
2010,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18721,109,432,0.15038,0.22404
2010,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.14349,55,432,0.11039,0.17659
2010,30-45 y.,No migration background,(1a) Inadequately completed,0.00679,53,7037,0.00487,0.00871
2010,30-45 y.,No migration background,(1b) General Elementary School,0.03301,213,7037,0.02884,0.03719
2010,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.16575,1151,7037,0.15706,0.17444
2010,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37553,2756,7037,0.36421,0.38684
2010,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01882,112,7037,0.01565,0.02200
2010,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.13681,915,7037,0.12878,0.14484
2010,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10106,668,7037,0.09402,0.10811
2010,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.15860,1169,7037,0.15006,0.16713
2010,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04913,98,1457,0.03803,0.06023
2010,30-45 y.,Direct migration background,(1b) General Elementary School,0.17953,256,1457,0.15982,0.19925
2010,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24957,322,1457,0.22734,0.27180
2010,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08948,146,1457,0.07482,0.10414
2010,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06364,103,1457,0.05110,0.07618
2010,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12987,211,1457,0.11260,0.14713
2010,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.02800,44,1457,0.01953,0.03648
2010,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.19809,277,1457,0.17762,0.21856
2010,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10634,50,497,0.07921,0.13347
2010,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.23037,112,497,0.19332,0.26743
2010,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29838,159,497,0.25811,0.33865
2010,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08421,60,497,0.05977,0.10865
2010,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.05928,32,497,0.03850,0.08006
2010,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.12614,84,497,0.09692,0.15536
2010,46-65 y.,No migration background,(1b) General Elementary School,0.04918,226,6133,0.04376,0.05459
2010,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.33686,1708,6133,0.32503,0.34869
2010,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33380,2020,6133,0.32200,0.34561
2010,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00737,52,6133,0.00523,0.00951
2010,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05723,405,6133,0.05142,0.06305
2010,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09117,685,6133,0.08397,0.09838
2010,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11907,1037,6133,0.11096,0.12718
2010,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07044,40,673,0.05109,0.08979
2010,46-65 y.,Direct migration background,(1b) General Elementary School,0.22435,147,673,0.19281,0.25589
2010,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27349,185,673,0.23979,0.30719
2010,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04728,36,673,0.03123,0.06333
2010,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05378,34,673,0.03672,0.07083
2010,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13319,107,673,0.10750,0.15888
2010,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.15489,124,673,0.12753,0.18224
2010,66 and older,No migration background,(1b) General Elementary School,0.15127,480,3659,0.13966,0.16288
2010,66 and older,No migration background,(1c) Basic Vocational Qualification,0.45937,1649,3659,0.44322,0.47552
2010,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15829,560,3659,0.14646,0.17012
2010,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04224,128,3659,0.03572,0.04876
2010,66 and older,No migration background,(3a) Lower Tertiary Education,0.08260,366,3659,0.07368,0.09152
2010,66 and older,No migration background,(3b) Higher Tertiary Education,0.09193,476,3659,0.08257,0.10129
2010,66 and older,Direct migration background,(1b) General Elementary School,0.31445,92,217,0.25253,0.37637
2010,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28583,92,217,0.22558,0.34609
2010,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.08037,33,217,0.04411,0.11662
2011,17-29 y.,No migration background,(0) No qualification (yet),0.12918,679,3235,0.11762,0.14074
2011,17-29 y.,No migration background,(1a) Inadequately completed,0.00699,45,3235,0.00412,0.00986
2011,17-29 y.,No migration background,(1b) General Elementary School,0.06913,290,3235,0.06039,0.07787
2011,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07038,255,3235,0.06156,0.07919
2011,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.26359,917,3235,0.24840,0.27877
2011,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17981,535,3235,0.16658,0.19305
2011,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08273,239,3235,0.07323,0.09222
2011,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04104,105,3235,0.03420,0.04788
2011,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05409,170,3235,0.04630,0.06189
2011,17-29 y.,Direct migration background,(0) No qualification (yet),0.08164,40,357,0.05320,0.11009
2011,17-29 y.,Direct migration background,(1b) General Elementary School,0.11294,80,357,0.08006,0.14582
2011,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.12186,59,357,0.08788,0.15584
2011,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.18098,80,357,0.14098,0.22097
2011,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13210,66,357,0.09693,0.16728
2011,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07280,32,357,0.04581,0.09979
2011,17-29 y.,Indirect migration background,(0) No qualification (yet),0.19418,175,487,0.15901,0.22935
2011,17-29 y.,Indirect migration background,(1b) General Elementary School,0.08834,81,487,0.06311,0.11357
2011,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.10058,42,487,0.07384,0.12732
2011,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.17542,107,487,0.14161,0.20924
2011,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.18239,82,487,0.14806,0.21672
2011,30-45 y.,No migration background,(1a) Inadequately completed,0.00902,69,7712,0.00691,0.01113
2011,30-45 y.,No migration background,(1b) General Elementary School,0.03063,252,7712,0.02678,0.03448
2011,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.16254,1243,7712,0.15431,0.17078
2011,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36453,3006,7712,0.35379,0.37528
2011,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01787,128,7712,0.01492,0.02083
2011,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14119,1027,7712,0.13342,0.14897
2011,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10262,739,7712,0.09584,0.10939
2011,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.16013,1248,7712,0.15195,0.16832
2011,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04335,88,1473,0.03294,0.05375
