year,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,male,(1c) Basic Vocational Qualification,0.20581,1604,11895,0.19855,0.21308
2022,male,(2) Intermediate General/Vocational Qualification,0.22164,2270,11895,0.21417,0.22910
2022,male,(2c_gen) General Maturity Certificate,0.06247,972,11895,0.05812,0.06682
2022,male,(2c_voc) Vocational Maturity Certificate,0.10377,1165,11895,0.09829,0.10925
2022,male,(3a) Lower Tertiary Education,0.11207,1162,11895,0.10641,0.11774
2022,male,(3b) Higher Tertiary Education,0.21072,3325,11895,0.20339,0.21805
2022,female,(0) No qualification (yet),0.01378,302,12590,0.01174,0.01582
2022,female,(1a) Inadequately completed,0.01777,461,12590,0.01547,0.02008
2022,female,(1b) General Elementary School,0.07572,737,12590,0.07110,0.08034
2022,female,(1c) Basic Vocational Qualification,0.17428,1380,12590,0.16766,0.18091
2022,female,(2) Intermediate General/Vocational Qualification,0.27487,3056,12590,0.26707,0.28267
2022,female,(2c_gen) General Maturity Certificate,0.05985,964,12590,0.05571,0.06400
2022,female,(2c_voc) Vocational Maturity Certificate,0.11784,1512,12590,0.11221,0.12347
2022,female,(3a) Lower Tertiary Education,0.08242,1065,12590,0.07762,0.08723
2022,female,(3b) Higher Tertiary Education,0.18346,3113,12590,0.17669,0.19022
