year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.71217,223,324,0.66279,0.76154
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.89100,200,234,0.85099,0.93102
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10900,34,234,0.06898,0.14901
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.67599,448,690,0.64104,0.71093
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.25202,190,690,0.21960,0.28444
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06968,52,690,0.05067,0.08869
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.43383,37,76,0.32167,0.54600
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32719,39,76,0.22100,0.43338
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38395,63,188,0.31425,0.45366
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61605,125,188,0.54634,0.68575
2003,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.98774,44,44,0.95486,1.02063
2003,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.86721,392,453,0.83592,0.89849
2003,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13279,61,453,0.10151,0.16408
2003,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59153,696,1240,0.56416,0.61891
2003,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32790,433,1240,0.30176,0.35404
2003,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07440,111,1240,0.05979,0.08901
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29684,66,207,0.23445,0.35923
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.38100,80,207,0.31468,0.44732
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32216,61,207,0.25834,0.38597
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43468,170,469,0.38977,0.47959
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56532,299,469,0.52041,0.61023
2003,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.84749,322,393,0.81190,0.88308
2003,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15251,71,393,0.11692,0.18810
2003,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66807,1003,1627,0.64519,0.69096
2003,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28817,525,1627,0.26616,0.31019
2003,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04089,99,1627,0.03126,0.05052
2003,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.37028,88,245,0.30969,0.43087
2003,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.39921,104,245,0.33776,0.46066
2003,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.21401,53,245,0.16254,0.26547
2003,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42727,211,584,0.38711,0.46742
2003,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57273,373,584,0.53258,0.61289
2003,Berlin,Lower Secondary Level,(1b) General Elementary School,0.51336,36,74,0.39870,0.62802
2003,Berlin,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.48664,38,74,0.37198,0.60130
2003,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.31874,110,342,0.26928,0.36820
2003,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52532,175,342,0.47232,0.57833
2003,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.15210,57,342,0.11399,0.19022
2003,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40056,90,249,0.33957,0.46154
2003,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59944,159,249,0.53846,0.66043
2003,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.70671,49,49,0.57792,0.83551
2003,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39284,170,459,0.34811,0.43757
2003,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53984,255,459,0.49419,0.58549
2003,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06345,34,459,0.04112,0.08577
2003,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.58522,47,47,0.44285,0.72760
2003,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.61249,152,259,0.55304,0.67194
2003,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.38751,107,259,0.32806,0.44696
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41695,92,258,0.35667,0.47723
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55424,166,258,0.49347,0.61501
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60755,74,138,0.52579,0.68932
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39245,64,138,0.31068,0.47421
2003,Saxony,Lower Secondary Level,(1b) General Elementary School,0.62196,67,119,0.53447,0.70945
2003,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.37804,52,119,0.29055,0.46553
2003,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39922,320,874,0.36673,0.43171
2003,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55040,510,874,0.51740,0.58340
2003,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04433,44,874,0.03067,0.05798
2003,Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27031,32,122,0.19118,0.34944
2003,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.67780,90,122,0.59453,0.76107
2003,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52573,186,375,0.47512,0.57634
2003,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47427,189,375,0.42366,0.52488
2003,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.82046,55,55,0.71809,0.92283
2003,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46885,206,431,0.42168,0.51602
2003,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.48115,225,431,0.43393,0.52838
2003,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.55221,61,61,0.42638,0.67803
2003,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.64424,131,224,0.58140,0.70708
2003,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.35576,93,224,0.29292,0.41860
2003,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.66809,39,39,0.51836,0.81781
2003,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.44792,237,574,0.40721,0.48864
2003,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52573,305,574,0.48485,0.56662
2003,Thuringa,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02634,32,574,0.01323,0.03946
2003,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.57904,44,44,0.43147,0.72661
2003,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58499,97,176,0.51198,0.65799
2003,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41501,79,176,0.34201,0.48802
2004,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.80052,64,64,0.70184,0.89920
2004,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61118,195,320,0.55768,0.66468
2004,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34521,125,320,0.29304,0.39738
2004,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38003,42,112,0.28973,0.47033
2004,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61997,70,112,0.52967,0.71027
2004,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45249,54,116,0.36151,0.54346
2004,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42067,62,116,0.33044,0.51089
2004,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57612,50,50,0.43775,0.71449
2004,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.77289,181,256,0.72147,0.82432
2004,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22711,75,256,0.17568,0.27853
2004,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.55494,505,967,0.52360,0.58628
2004,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39939,411,967,0.36850,0.43028
2004,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03731,51,967,0.02536,0.04927
2004,Lower Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29608,40,97,0.20475,0.38740
2004,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50985,57,97,0.40985,0.60985
2004,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39751,102,302,0.34222,0.45280
2004,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60249,200,302,0.54720,0.65778
2004,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.63590,46,84,0.53238,0.73942
2004,Bremen,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31021,38,84,0.21069,0.40972
2004,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.87850,77,77,0.80505,0.95196
2004,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.81868,440,565,0.78688,0.85048
2004,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18132,125,565,0.14952,0.21312
2004,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.62250,1270,2178,0.60214,0.64287
2004,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29641,700,2178,0.27723,0.31560
2004,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07535,208,2178,0.06426,0.08644
2004,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.38688,103,327,0.33401,0.43975
2004,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26555,98,327,0.21761,0.31349
2004,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.34757,126,327,0.29588,0.39927
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35374,276,831,0.32121,0.38627
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64626,555,831,0.61373,0.67879
2004,Hesse,Lower Secondary Level,(1b) General Elementary School,0.80705,145,187,0.75034,0.86376
2004,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19295,42,187,0.13624,0.24966
2004,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59985,344,649,0.56213,0.63757
2004,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33132,254,649,0.29508,0.36756
2004,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05980,51,649,0.04154,0.07806
2004,Hesse,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29799,31,65,0.18593,0.41005
2004,Hesse,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.37648,34,65,0.25778,0.49519
2004,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31260,99,316,0.26141,0.36379
2004,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68740,217,316,0.63621,0.73859
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.88487,190,223,0.84288,0.92686
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11513,33,223,0.07314,0.15712
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.66799,427,666,0.63220,0.70378
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.26131,184,666,0.22792,0.29471
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06790,55,666,0.04878,0.08702
2004,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.45592,37,75,0.34244,0.56940
2004,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.31492,38,75,0.20909,0.42075
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37892,58,181,0.30805,0.44979
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62108,123,181,0.55021,0.69195
2004,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.98791,46,46,0.95599,1.01984
2004,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.87236,372,434,0.84093,0.90379
2004,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.12764,62,434,0.09621,0.15907
2004,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59818,668,1189,0.57030,0.62606
2004,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31895,412,1189,0.29245,0.34545
2004,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07230,109,1189,0.05757,0.08703
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30895,61,197,0.24426,0.37364
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.40298,79,197,0.33431,0.47165
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.28807,57,197,0.22467,0.35147
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44158,165,465,0.39639,0.48676
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55842,300,465,0.51324,0.60361
2004,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.85632,306,375,0.82077,0.89187
2004,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14368,69,375,0.10813,0.17923
2004,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66342,955,1568,0.64002,0.68681
2004,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29167,520,1568,0.26917,0.31418
2004,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04144,93,1568,0.03157,0.05131
2004,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.39017,84,235,0.32767,0.45267
2004,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.39544,100,235,0.33279,0.45809
2004,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19617,51,235,0.14529,0.24705
2004,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45280,212,572,0.41197,0.49363
2004,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54720,360,572,0.50637,0.58803
2004,Berlin,Lower Secondary Level,(1b) General Elementary School,0.57355,34,67,0.45423,0.69286
2004,Berlin,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.42645,33,67,0.30714,0.54577
2004,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30912,103,333,0.25941,0.35883
2004,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53973,169,333,0.48612,0.59335
2004,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.14704,61,333,0.10895,0.18514
2004,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40487,90,251,0.34402,0.46571
2004,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59513,161,251,0.53429,0.65598
2004,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.61153,40,40,0.45856,0.76450
2004,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42768,174,446,0.38171,0.47365
2004,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.51923,238,446,0.47281,0.56565
2004,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04864,34,446,0.02865,0.06863
2004,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.58046,44,44,0.43296,0.72796
2004,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58801,150,253,0.52724,0.64878
2004,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41199,103,253,0.35122,0.47276
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40464,88,251,0.34380,0.46548
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56691,163,251,0.50549,0.62834
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.61248,71,133,0.52937,0.69559
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.38752,62,133,0.30441,0.47063
2004,Saxony,Lower Secondary Level,(1b) General Elementary School,0.58455,53,106,0.49028,0.67881
2004,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.41545,53,106,0.32119,0.50972
2004,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39915,304,839,0.36600,0.43231
2004,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53895,483,839,0.50520,0.57270
2004,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05589,52,839,0.04034,0.07144
2004,Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.26400,32,117,0.18378,0.34422
2004,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.67912,85,117,0.59417,0.76407
2004,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.53412,189,376,0.48363,0.58461
2004,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.46588,187,376,0.41539,0.51637
2004,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.77875,47,47,0.65879,0.89870
2004,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.47302,203,423,0.42539,0.52066
2004,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.47456,220,423,0.42691,0.52220
2004,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53202,56,56,0.40015,0.66389
2004,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.64857,129,222,0.58563,0.71152
2004,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.35143,93,222,0.28848,0.41437
2004,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.67385,35,35,0.51626,0.83143
2004,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42878,228,569,0.38808,0.46948
2004,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53520,307,569,0.49418,0.57622
2004,Thuringa,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03602,34,569,0.02070,0.05135
2004,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.58646,41,41,0.43384,0.73908
2004,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.57657,93,172,0.50251,0.65063
2004,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.42343,79,172,0.34937,0.49749
2005,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.82062,59,59,0.72188,0.91936
2005,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61334,187,310,0.55904,0.66764
2005,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34820,123,310,0.29508,0.40132
2005,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39265,40,105,0.29880,0.48651
2005,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60735,65,105,0.51349,0.70120
2005,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52772,53,107,0.43268,0.62276
2005,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35990,54,107,0.26852,0.45127
2005,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63468,48,48,0.49701,0.77234
2005,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.73574,168,243,0.68019,0.79130
2005,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26426,75,243,0.20870,0.31981
2005,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.54217,473,902,0.50963,0.57470
2005,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41322,390,902,0.38107,0.44537
2005,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03591,39,902,0.02376,0.04806
2005,Lower Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27397,34,87,0.17971,0.36824
2005,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53300,53,87,0.42755,0.63844
2005,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38066,99,292,0.32487,0.43645
2005,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61934,193,292,0.56355,0.67513
2005,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.54145,31,66,0.42031,0.66258
2005,Bremen,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38200,35,66,0.26388,0.50012
2005,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.85979,71,71,0.77846,0.94113
2005,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.80400,424,548,0.77073,0.83727
2005,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19600,124,548,0.16273,0.22927
2005,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.60724,1190,2055,0.58612,0.62836
2005,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30998,675,2055,0.28998,0.32999
2005,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07609,190,2055,0.06462,0.08756
2005,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.37246,95,312,0.31873,0.42619
2005,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.27445,96,312,0.22485,0.32404
2005,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.35309,121,312,0.29998,0.40621
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34344,268,816,0.31084,0.37604
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65656,548,816,0.62396,0.68916
2005,Hesse,Lower Secondary Level,(1b) General Elementary School,0.80723,126,161,0.74611,0.86836
2005,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19277,35,161,0.13164,0.25389
2005,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58660,334,628,0.54805,0.62514
2005,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32740,241,628,0.29067,0.36413
2005,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07666,53,628,0.05583,0.09748
2005,Hesse,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42622,35,35,0.25999,0.59245
2005,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.29566,97,307,0.24453,0.34679
2005,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.70434,210,307,0.65321,0.75547
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.85177,177,213,0.80394,0.89961
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14823,36,213,0.10039,0.19606
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.66783,414,636,0.63119,0.70446
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.26240,173,636,0.22818,0.29662
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06524,49,636,0.04603,0.08445
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42981,35,69,0.31215,0.54748
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.34688,34,69,0.23375,0.46001
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37829,56,170,0.30518,0.45141
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62171,114,170,0.54859,0.69482
2005,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.97995,48,48,0.93987,1.02002
2005,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.85030,329,390,0.81484,0.88575
2005,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14970,61,390,0.11425,0.18516
2005,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59551,641,1134,0.56693,0.62409
2005,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32597,394,1134,0.29867,0.35326
2005,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06880,99,1134,0.05406,0.08353
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.34021,64,191,0.27284,0.40758
