year,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Urban regions,(1a) Inadequately completed,0.01860,1405,19273,0.01669,0.02051
2020,Urban regions,(1b) General Elementary School,0.06589,1746,19273,0.06239,0.06939
2020,Urban regions,(1c) Basic Vocational Qualification,0.16242,2568,19273,0.15721,0.16763
2020,Urban regions,(2) Intermediate General/Vocational Qualification,0.18332,3548,19273,0.17786,0.18878
2020,Urban regions,(2c_gen) General Maturity Certificate,0.04846,1721,19273,0.04543,0.05149
2020,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09214,2009,19273,0.08806,0.09623
2020,Urban regions,(3a) Lower Tertiary Education,0.08512,1622,19273,0.08118,0.08906
2020,Urban regions,(3b) Higher Tertiary Education,0.14069,4116,19273,0.13578,0.14560
2020,Rural regions,(0) No qualification (yet),0.01648,237,9306,0.01389,0.01906
2020,Rural regions,(1a) Inadequately completed,0.01306,509,9306,0.01075,0.01537
2020,Rural regions,(1b) General Elementary School,0.06646,792,9306,0.06139,0.07152
2020,Rural regions,(1c) Basic Vocational Qualification,0.19416,1707,9306,0.18612,0.20219
2020,Rural regions,(2) Intermediate General/Vocational Qualification,0.27716,2768,9306,0.26807,0.28626
2020,Rural regions,(2c_gen) General Maturity Certificate,0.03036,475,9306,0.02687,0.03384
2020,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06947,794,9306,0.06431,0.07464
2020,Rural regions,(3a) Lower Tertiary Education,0.06605,741,9306,0.06101,0.07110
2020,Rural regions,(3b) Higher Tertiary Education,0.08649,1283,9306,0.08077,0.09220
2021,Urban regions,(0) No qualification (yet),0.01333,309,12815,0.01134,0.01531
2021,Urban regions,(1a) Inadequately completed,0.01824,871,12815,0.01592,0.02056
2021,Urban regions,(1b) General Elementary School,0.05536,945,12815,0.05140,0.05932
2021,Urban regions,(1c) Basic Vocational Qualification,0.15694,1620,12815,0.15064,0.16324
2021,Urban regions,(2) Intermediate General/Vocational Qualification,0.17084,2383,12815,0.16432,0.17735
2021,Urban regions,(2c_gen) General Maturity Certificate,0.05359,1105,12815,0.04969,0.05749
2021,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09560,1372,12815,0.09051,0.10069
2021,Urban regions,(3a) Lower Tertiary Education,0.08302,1208,12815,0.07825,0.08780
2021,Urban regions,(3b) Higher Tertiary Education,0.15255,3002,12815,0.14633,0.15878
2021,Rural regions,(0) No qualification (yet),0.01131,140,6125,0.00866,0.01396
2021,Rural regions,(1a) Inadequately completed,0.01040,253,6125,0.00786,0.01294
2021,Rural regions,(1b) General Elementary School,0.06313,440,6125,0.05704,0.06922
2021,Rural regions,(1c) Basic Vocational Qualification,0.18868,1080,6125,0.17888,0.19848
2021,Rural regions,(2) Intermediate General/Vocational Qualification,0.27020,1881,6125,0.25908,0.28132
2021,Rural regions,(2c_gen) General Maturity Certificate,0.03315,298,6125,0.02867,0.03764
2021,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07036,537,6125,0.06395,0.07677
2021,Rural regions,(3a) Lower Tertiary Education,0.06542,531,6125,0.05923,0.07161
2021,Rural regions,(3b) Higher Tertiary Education,0.09965,965,6125,0.09215,0.10716
2022,Urban regions,(0) No qualification (yet),0.01163,415,16745,0.01001,0.01325
2022,Urban regions,(1a) Inadequately completed,0.01466,735,16745,0.01284,0.01648
2022,Urban regions,(1b) General Elementary School,0.04295,878,16745,0.03988,0.04602
2022,Urban regions,(1c) Basic Vocational Qualification,0.12672,1757,16745,0.12168,0.13176
2022,Urban regions,(2) Intermediate General/Vocational Qualification,0.15481,2879,16745,0.14934,0.16029
2022,Urban regions,(2c_gen) General Maturity Certificate,0.05058,1518,16745,0.04726,0.05390
2022,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08473,1880,16745,0.08051,0.08895
2022,Urban regions,(3a) Lower Tertiary Education,0.07654,1544,16745,0.07251,0.08057
2022,Urban regions,(3b) Higher Tertiary Education,0.16259,5139,16745,0.15700,0.16818
2022,Rural regions,(0) No qualification (yet),0.00744,153,7758,0.00553,0.00936
2022,Rural regions,(1a) Inadequately completed,0.01324,261,7758,0.01069,0.01578
2022,Rural regions,(1b) General Elementary School,0.05106,457,7758,0.04616,0.05596
2022,Rural regions,(1c) Basic Vocational Qualification,0.16428,1228,7758,0.15603,0.17252
2022,Rural regions,(2) Intermediate General/Vocational Qualification,0.24171,2448,7758,0.23218,0.25124
2022,Rural regions,(2c_gen) General Maturity Certificate,0.03186,422,7758,0.02795,0.03577
2022,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07322,799,7758,0.06742,0.07902
2022,Rural regions,(3a) Lower Tertiary Education,0.05790,685,7758,0.05270,0.06309
2022,Rural regions,(3b) Higher Tertiary Education,0.10281,1305,7758,0.09605,0.10957
