year,sampreg,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,East,male,(2c_gen) General Maturity Certificate,0.02048,77,2517,0.01494,0.02601
2006,East,male,(2c_voc) Vocational Maturity Certificate,0.03795,109,2517,0.03049,0.04542
2006,East,male,(3a) Lower Tertiary Education,0.08296,286,2517,0.07218,0.09374
2006,East,male,(3b) Higher Tertiary Education,0.10698,363,2517,0.09490,0.11906
2006,East,female,(0) No qualification (yet),0.02128,73,2728,0.01587,0.02670
2006,East,female,(1b) General Elementary School,0.06990,168,2728,0.06033,0.07947
2006,East,female,(1c) Basic Vocational Qualification,0.20938,574,2728,0.19411,0.22465
2006,East,female,(2) Intermediate General/Vocational Qualification,0.31687,1008,2728,0.29940,0.33433
2006,East,female,(2c_gen) General Maturity Certificate,0.03222,104,2728,0.02559,0.03885
2006,East,female,(2c_voc) Vocational Maturity Certificate,0.03519,118,2728,0.02828,0.04211
2006,East,female,(3a) Lower Tertiary Education,0.11139,398,2728,0.09958,0.12320
2006,East,female,(3b) Higher Tertiary Education,0.07120,285,2728,0.06155,0.08085
2007,West,male,(0) No qualification (yet),0.02277,236,7320,0.01935,0.02619
2007,West,male,(1a) Inadequately completed,0.01258,75,7320,0.01002,0.01513
2007,West,male,(1b) General Elementary School,0.05931,465,7320,0.05390,0.06472
2007,West,male,(1c) Basic Vocational Qualification,0.29839,2516,7320,0.28791,0.30888
2007,West,male,(2) Intermediate General/Vocational Qualification,0.15712,1380,7320,0.14878,0.16546
2007,West,male,(2c_gen) General Maturity Certificate,0.03231,290,7320,0.02826,0.03636
2007,West,male,(2c_voc) Vocational Maturity Certificate,0.06451,575,7320,0.05888,0.07014
2007,West,male,(3a) Lower Tertiary Education,0.06383,653,7320,0.05823,0.06943
2007,West,male,(3b) Higher Tertiary Education,0.09869,1130,7320,0.09186,0.10552
2007,West,female,(0) No qualification (yet),0.01940,241,8090,0.01639,0.02240
2007,West,female,(1a) Inadequately completed,0.01464,119,8090,0.01202,0.01726
2007,West,female,(1b) General Elementary School,0.13056,1070,8090,0.12322,0.13791
2007,West,female,(1c) Basic Vocational Qualification,0.22728,2038,8090,0.21815,0.23642
2007,West,female,(2) Intermediate General/Vocational Qualification,0.21811,2214,8090,0.20911,0.22711
2007,West,female,(2c_gen) General Maturity Certificate,0.03167,343,8090,0.02785,0.03549
2007,West,female,(2c_voc) Vocational Maturity Certificate,0.07581,759,8090,0.07004,0.08158
2007,West,female,(3a) Lower Tertiary Education,0.03594,407,8090,0.03188,0.03999
2007,West,female,(3b) Higher Tertiary Education,0.07574,899,8090,0.06997,0.08151
2007,East,male,(0) No qualification (yet),0.02308,77,2388,0.01706,0.02911
2007,East,male,(1b) General Elementary School,0.03047,58,2388,0.02357,0.03736
2007,East,male,(1c) Basic Vocational Qualification,0.19457,536,2388,0.17868,0.21045
2007,East,male,(2) Intermediate General/Vocational Qualification,0.34981,908,2388,0.33068,0.36895
2007,East,male,(2c_gen) General Maturity Certificate,0.02518,80,2388,0.01890,0.03147
2007,East,male,(2c_voc) Vocational Maturity Certificate,0.03957,103,2388,0.03175,0.04740
2007,East,male,(3a) Lower Tertiary Education,0.08604,269,2388,0.07479,0.09729
2007,East,male,(3b) Higher Tertiary Education,0.10557,357,2388,0.09324,0.11789
2007,East,female,(0) No qualification (yet),0.02439,75,2566,0.01842,0.03036
2007,East,female,(1b) General Elementary School,0.06935,156,2566,0.05952,0.07918
2007,East,female,(1c) Basic Vocational Qualification,0.20454,525,2566,0.18893,0.22015
2007,East,female,(2) Intermediate General/Vocational Qualification,0.31522,929,2566,0.29724,0.33320
2007,East,female,(2c_gen) General Maturity Certificate,0.03002,89,2566,0.02342,0.03663
2007,East,female,(2c_voc) Vocational Maturity Certificate,0.03722,118,2566,0.02990,0.04455
2007,East,female,(3a) Lower Tertiary Education,0.11850,386,2566,0.10600,0.13101
2007,East,female,(3b) Higher Tertiary Education,0.07364,288,2566,0.06353,0.08375
2008,West,male,(0) No qualification (yet),0.02248,220,6828,0.01897,0.02600
2008,West,male,(1a) Inadequately completed,0.01248,72,6828,0.00984,0.01511
2008,West,male,(1b) General Elementary School,0.05833,415,6828,0.05277,0.06389
2008,West,male,(1c) Basic Vocational Qualification,0.29316,2322,6828,0.28236,0.30396
2008,West,male,(2) Intermediate General/Vocational Qualification,0.16000,1307,6828,0.15130,0.16869
2008,West,male,(2c_gen) General Maturity Certificate,0.03404,261,6828,0.02974,0.03834
2008,West,male,(2c_voc) Vocational Maturity Certificate,0.06442,529,6828,0.05860,0.07025
2008,West,male,(3a) Lower Tertiary Education,0.06509,629,6828,0.05924,0.07094
2008,West,male,(3b) Higher Tertiary Education,0.10182,1073,6828,0.09465,0.10900
2008,West,female,(0) No qualification (yet),0.01980,224,7578,0.01667,0.02294
2008,West,female,(1a) Inadequately completed,0.01368,99,7578,0.01106,0.01629
2008,West,female,(1b) General Elementary School,0.12764,986,7578,0.12012,0.13515
2008,West,female,(1c) Basic Vocational Qualification,0.22987,1917,7578,0.22040,0.23935
2008,West,female,(2) Intermediate General/Vocational Qualification,0.22050,2086,7578,0.21116,0.22983
2008,West,female,(2c_gen) General Maturity Certificate,0.03263,318,7578,0.02863,0.03663
2008,West,female,(2c_voc) Vocational Maturity Certificate,0.07464,700,7578,0.06872,0.08056
2008,West,female,(3a) Lower Tertiary Education,0.03727,392,7578,0.03301,0.04154
2008,West,female,(3b) Higher Tertiary Education,0.07706,856,7578,0.07106,0.08307
2008,East,male,(0) No qualification (yet),0.01920,62,2260,0.01354,0.02486
2008,East,male,(1b) General Elementary School,0.02846,54,2260,0.02160,0.03532
2008,East,male,(1c) Basic Vocational Qualification,0.19264,515,2260,0.17637,0.20890
2008,East,male,(2) Intermediate General/Vocational Qualification,0.35075,863,2260,0.33107,0.37043
2008,East,male,(2c_gen) General Maturity Certificate,0.02745,75,2260,0.02071,0.03419
2008,East,male,(2c_voc) Vocational Maturity Certificate,0.04351,100,2260,0.03509,0.05192
2008,East,male,(3a) Lower Tertiary Education,0.08423,257,2260,0.07278,0.09568
2008,East,male,(3b) Higher Tertiary Education,0.10224,334,2260,0.08974,0.11473
2008,East,female,(0) No qualification (yet),0.02000,52,2407,0.01440,0.02559
2008,East,female,(1b) General Elementary School,0.06250,140,2407,0.05283,0.07217
2008,East,female,(1c) Basic Vocational Qualification,0.19202,490,2407,0.17628,0.20776
2008,East,female,(2) Intermediate General/Vocational Qualification,0.32818,888,2407,0.30942,0.34694
2008,East,female,(2c_gen) General Maturity Certificate,0.02592,74,2407,0.01957,0.03227
2008,East,female,(2c_voc) Vocational Maturity Certificate,0.03709,112,2407,0.02954,0.04464
2008,East,female,(3a) Lower Tertiary Education,0.12084,372,2407,0.10781,0.13386
2008,East,female,(3b) Higher Tertiary Education,0.07413,279,2407,0.06366,0.08460
2009,West,male,(0) No qualification (yet),0.02447,230,6343,0.02067,0.02828
2009,West,male,(1a) Inadequately completed,0.01284,70,6343,0.01007,0.01561
2009,West,male,(1b) General Elementary School,0.05631,370,6343,0.05064,0.06198
2009,West,male,(1c) Basic Vocational Qualification,0.28898,2119,6343,0.27782,0.30013
2009,West,male,(2) Intermediate General/Vocational Qualification,0.16073,1220,6343,0.15169,0.16977
2009,West,male,(2c_gen) General Maturity Certificate,0.03553,236,6343,0.03098,0.04009
2009,West,male,(2c_voc) Vocational Maturity Certificate,0.06294,478,6343,0.05696,0.06892
2009,West,male,(3a) Lower Tertiary Education,0.06973,607,6343,0.06346,0.07599
2009,West,male,(3b) Higher Tertiary Education,0.10588,1013,6343,0.09831,0.11345
2009,West,female,(0) No qualification (yet),0.01949,194,6993,0.01625,0.02273
2009,West,female,(1a) Inadequately completed,0.01314,84,6993,0.01047,0.01581
2009,West,female,(1b) General Elementary School,0.11899,871,6993,0.11140,0.12658
2009,West,female,(1c) Basic Vocational Qualification,0.22489,1754,6993,0.21510,0.23468
2009,West,female,(2) Intermediate General/Vocational Qualification,0.22308,1940,6993,0.21332,0.23284
2009,West,female,(2c_gen) General Maturity Certificate,0.03411,298,6993,0.02986,0.03836
2009,West,female,(2c_voc) Vocational Maturity Certificate,0.07661,644,6993,0.07038,0.08285
2009,West,female,(3a) Lower Tertiary Education,0.03826,373,6993,0.03376,0.04276
2009,West,female,(3b) Higher Tertiary Education,0.08444,835,6993,0.07793,0.09096
2009,East,male,(0) No qualification (yet),0.01665,44,2123,0.01121,0.02210
2009,East,male,(1b) General Elementary School,0.02263,48,2123,0.01630,0.02895
2009,East,male,(1c) Basic Vocational Qualification,0.18449,485,2123,0.16799,0.20100
2009,East,male,(2) Intermediate General/Vocational Qualification,0.34265,808,2123,0.32246,0.36284
2009,East,male,(2c_gen) General Maturity Certificate,0.03286,82,2123,0.02527,0.04044
2009,East,male,(2c_voc) Vocational Maturity Certificate,0.04153,90,2123,0.03304,0.05002
2009,East,male,(3a) Lower Tertiary Education,0.08934,251,2123,0.07720,0.10147
2009,East,male,(3b) Higher Tertiary Education,0.10350,315,2123,0.09054,0.11646
2009,East,female,(0) No qualification (yet),0.01655,37,2300,0.01133,0.02176
2009,East,female,(1b) General Elementary School,0.05803,126,2300,0.04848,0.06759
2009,East,female,(1c) Basic Vocational Qualification,0.17854,464,2300,0.16288,0.19419
2009,East,female,(2) Intermediate General/Vocational Qualification,0.33816,860,2300,0.31883,0.35750
2009,East,female,(2c_gen) General Maturity Certificate,0.02327,64,2300,0.01711,0.02944
2009,East,female,(2c_voc) Vocational Maturity Certificate,0.04152,108,2300,0.03337,0.04968
2009,East,female,(3a) Lower Tertiary Education,0.12039,361,2300,0.10709,0.13369
2009,East,female,(3b) Higher Tertiary Education,0.07861,280,2300,0.06760,0.08961
2010,West,male,(0) No qualification (yet),0.02296,320,8372,0.01975,0.02617
2010,West,male,(1a) Inadequately completed,0.01244,134,8372,0.01007,0.01482
2010,West,male,(1b) General Elementary School,0.06067,578,8372,0.05556,0.06578
2010,West,male,(1c) Basic Vocational Qualification,0.27216,2515,8372,0.26262,0.28169
2010,West,male,(2) Intermediate General/Vocational Qualification,0.16532,1676,8372,0.15737,0.17328
2010,West,male,(2c_gen) General Maturity Certificate,0.03705,308,8372,0.03300,0.04109
2010,West,male,(2c_voc) Vocational Maturity Certificate,0.06855,723,8372,0.06314,0.07396
2010,West,male,(3a) Lower Tertiary Education,0.07028,749,8372,0.06480,0.07575
2010,West,male,(3b) Higher Tertiary Education,0.10585,1369,8372,0.09926,0.11244
2010,West,female,(0) No qualification (yet),0.02004,301,10078,0.01730,0.02277
2010,West,female,(1a) Inadequately completed,0.01412,188,10078,0.01181,0.01642
2010,West,female,(1b) General Elementary School,0.12067,1138,10078,0.11431,0.12703
2010,West,female,(1c) Basic Vocational Qualification,0.21973,2119,10078,0.21165,0.22782
2010,West,female,(2) Intermediate General/Vocational Qualification,0.21763,2939,10078,0.20957,0.22568
2010,West,female,(2c_gen) General Maturity Certificate,0.03638,420,10078,0.03273,0.04004
2010,West,female,(2c_voc) Vocational Maturity Certificate,0.07705,1111,10078,0.07184,0.08225
2010,West,female,(3a) Lower Tertiary Education,0.04101,548,10078,0.03714,0.04488
2010,West,female,(3b) Higher Tertiary Education,0.08910,1314,10078,0.08354,0.09466
2010,East,male,(0) No qualification (yet),0.01108,45,2458,0.00694,0.01521
2010,East,male,(1b) General Elementary School,0.02370,54,2458,0.01769,0.02972
2010,East,male,(1c) Basic Vocational Qualification,0.17837,504,2458,0.16323,0.19350
2010,East,male,(2) Intermediate General/Vocational Qualification,0.35374,987,2458,0.33483,0.37264
2010,East,male,(2c_gen) General Maturity Certificate,0.03969,97,2458,0.03197,0.04741
2010,East,male,(2c_voc) Vocational Maturity Certificate,0.04339,120,2458,0.03533,0.05145
2010,East,male,(3a) Lower Tertiary Education,0.09414,279,2458,0.08260,0.10569
2010,East,male,(3b) Higher Tertiary Education,0.10688,372,2458,0.09467,0.11910
2010,East,female,(0) No qualification (yet),0.00899,43,2911,0.00556,0.01242
2010,East,female,(1b) General Elementary School,0.05237,141,2911,0.04428,0.06047
2010,East,female,(1c) Basic Vocational Qualification,0.17889,486,2911,0.16497,0.19282
2010,East,female,(2) Intermediate General/Vocational Qualification,0.34515,1219,2911,0.32788,0.36243
2010,East,female,(2c_gen) General Maturity Certificate,0.02603,82,2911,0.02025,0.03182
2010,East,female,(2c_voc) Vocational Maturity Certificate,0.04672,195,2911,0.03905,0.05439
2010,East,female,(3a) Lower Tertiary Education,0.11960,389,2911,0.10781,0.13139
2010,East,female,(3b) Higher Tertiary Education,0.08033,356,2911,0.07045,0.09021
2011,West,male,(0) No qualification (yet),0.02253,392,9852,0.01960,0.02546
2011,West,male,(1a) Inadequately completed,0.01369,160,9852,0.01139,0.01598
2011,West,male,(1b) General Elementary School,0.05718,679,9852,0.05260,0.06177
2011,West,male,(1c) Basic Vocational Qualification,0.26762,2993,9852,0.25888,0.27637
2011,West,male,(2) Intermediate General/Vocational Qualification,0.16260,1955,9852,0.15531,0.16989
2011,West,male,(2c_gen) General Maturity Certificate,0.03919,377,9852,0.03536,0.04302
2011,West,male,(2c_voc) Vocational Maturity Certificate,0.06935,831,9852,0.06433,0.07437
2011,West,male,(3a) Lower Tertiary Education,0.06775,881,9852,0.06278,0.07271
2011,West,male,(3b) Higher Tertiary Education,0.10932,1584,9852,0.10316,0.11548
2011,West,female,(0) No qualification (yet),0.02030,391,12029,0.01778,0.02282
2011,West,female,(1a) Inadequately completed,0.01548,213,12029,0.01327,0.01768
2011,West,female,(1b) General Elementary School,0.11290,1376,12029,0.10725,0.11856
2011,West,female,(1c) Basic Vocational Qualification,0.21095,2541,12029,0.20366,0.21824
2011,West,female,(2) Intermediate General/Vocational Qualification,0.21504,3470,12029,0.20770,0.22238
2011,West,female,(2c_gen) General Maturity Certificate,0.04063,536,12029,0.03710,0.04416
2011,West,female,(2c_voc) Vocational Maturity Certificate,0.08075,1317,12029,0.07588,0.08562
2011,West,female,(3a) Lower Tertiary Education,0.04228,661,12029,0.03868,0.04587
2011,West,female,(3b) Higher Tertiary Education,0.09201,1524,12029,0.08684,0.09717
2011,East,male,(0) No qualification (yet),0.01285,59,2800,0.00868,0.01703
2011,East,male,(1b) General Elementary School,0.02951,77,2800,0.02324,0.03578
2011,East,male,(1c) Basic Vocational Qualification,0.16544,564,2800,0.15168,0.17921
2011,East,male,(2) Intermediate General/Vocational Qualification,0.35723,1120,2800,0.33948,0.37498
2011,East,male,(2c_gen) General Maturity Certificate,0.03669,110,2800,0.02973,0.04365
2011,East,male,(2c_voc) Vocational Maturity Certificate,0.04317,128,2800,0.03564,0.05070
2011,East,male,(3a) Lower Tertiary Education,0.08666,309,2800,0.07624,0.09708
2011,East,male,(3b) Higher Tertiary Education,0.10536,433,2800,0.09398,0.11673
2011,East,female,(0) No qualification (yet),0.00835,52,3379,0.00528,0.01142
2011,East,female,(1b) General Elementary School,0.05469,185,3379,0.04703,0.06236
2011,East,female,(1c) Basic Vocational Qualification,0.17924,581,3379,0.16631,0.19218
2011,East,female,(2) Intermediate General/Vocational Qualification,0.34711,1414,3379,0.33106,0.36316
2011,East,female,(2c_gen) General Maturity Certificate,0.02821,92,3379,0.02262,0.03379
2011,East,female,(2c_voc) Vocational Maturity Certificate,0.05060,235,3379,0.04321,0.05799
2011,East,female,(3a) Lower Tertiary Education,0.11179,421,3379,0.10116,0.12241
2011,East,female,(3b) Higher Tertiary Education,0.07882,399,3379,0.06974,0.08791
2012,West,male,(0) No qualification (yet),0.02042,374,9690,0.01761,0.02324
2012,West,male,(1a) Inadequately completed,0.01401,162,9690,0.01167,0.01635
2012,West,male,(1b) General Elementary School,0.05906,677,9690,0.05437,0.06376
2012,West,male,(1c) Basic Vocational Qualification,0.26311,2898,9690,0.25434,0.27187
2012,West,male,(2) Intermediate General/Vocational Qualification,0.16771,1971,9690,0.16027,0.17515
2012,West,male,(2c_gen) General Maturity Certificate,0.03853,383,9690,0.03470,0.04237
2012,West,male,(2c_voc) Vocational Maturity Certificate,0.06798,802,9690,0.06297,0.07299
2012,West,male,(3a) Lower Tertiary Education,0.07095,896,9690,0.06584,0.07606
2012,West,male,(3b) Higher Tertiary Education,0.10946,1527,9690,0.10325,0.11568
2012,West,female,(0) No qualification (yet),0.02080,426,11720,0.01821,0.02338
2012,West,female,(1a) Inadequately completed,0.01547,203,11720,0.01323,0.01770
2012,West,female,(1b) General Elementary School,0.11206,1312,11720,0.10635,0.11777
2012,West,female,(1c) Basic Vocational Qualification,0.20618,2431,11720,0.19885,0.21350
2012,West,female,(2) Intermediate General/Vocational Qualification,0.21364,3360,11720,0.20621,0.22106
2012,West,female,(2c_gen) General Maturity Certificate,0.03988,521,11720,0.03634,0.04343
2012,West,female,(2c_voc) Vocational Maturity Certificate,0.08149,1280,11720,0.07654,0.08644
2012,West,female,(3a) Lower Tertiary Education,0.04658,678,11720,0.04276,0.05039
2012,West,female,(3b) Higher Tertiary Education,0.09734,1509,11720,0.09197,0.10270
2012,East,male,(0) No qualification (yet),0.01109,63,2770,0.00719,0.01499
2012,East,male,(1b) General Elementary School,0.03331,79,2770,0.02663,0.03999
2012,East,male,(1c) Basic Vocational Qualification,0.17011,567,2770,0.15612,0.18411
2012,East,male,(2) Intermediate General/Vocational Qualification,0.34508,1096,2770,0.32737,0.36278
2012,East,male,(2c_gen) General Maturity Certificate,0.03389,90,2770,0.02715,0.04063
2012,East,male,(2c_voc) Vocational Maturity Certificate,0.05272,149,2770,0.04439,0.06104
2012,East,male,(3a) Lower Tertiary Education,0.08287,293,2770,0.07261,0.09314
2012,East,male,(3b) Higher Tertiary Education,0.10862,433,2770,0.09703,0.12021
2012,East,female,(0) No qualification (yet),0.00772,46,3302,0.00473,0.01071
2012,East,female,(1b) General Elementary School,0.05161,170,3302,0.04406,0.05916
2012,East,female,(1c) Basic Vocational Qualification,0.18160,579,3302,0.16845,0.19475
2012,East,female,(2) Intermediate General/Vocational Qualification,0.34550,1375,3302,0.32928,0.36173
2012,East,female,(2c_gen) General Maturity Certificate,0.02224,88,3302,0.01721,0.02727
2012,East,female,(2c_voc) Vocational Maturity Certificate,0.05258,234,3302,0.04496,0.06019
2012,East,female,(3a) Lower Tertiary Education,0.10779,409,3302,0.09721,0.11837
2012,East,female,(3b) Higher Tertiary Education,0.08435,401,3302,0.07487,0.09383
2013,West,male,(0) No qualification (yet),0.02237,468,11102,0.01962,0.02512
2013,West,male,(1a) Inadequately completed,0.01542,276,11102,0.01313,0.01771
2013,West,male,(1b) General Elementary School,0.06080,978,11102,0.05635,0.06524
2013,West,male,(1c) Basic Vocational Qualification,0.25111,3000,11102,0.24304,0.25917
2013,West,male,(2) Intermediate General/Vocational Qualification,0.16351,2053,11102,0.15663,0.17039
2013,West,male,(2c_gen) General Maturity Certificate,0.04371,628,11102,0.03990,0.04751
2013,West,male,(2c_voc) Vocational Maturity Certificate,0.07227,990,11102,0.06745,0.07709
2013,West,male,(3a) Lower Tertiary Education,0.07227,898,11102,0.06745,0.07708
2013,West,male,(3b) Higher Tertiary Education,0.11523,1811,11102,0.10929,0.12117
2013,West,female,(0) No qualification (yet),0.02036,467,13213,0.01795,0.02277
2013,West,female,(1a) Inadequately completed,0.01764,330,13213,0.01540,0.01989
2013,West,female,(1b) General Elementary School,0.10812,1612,13213,0.10282,0.11341
2013,West,female,(1c) Basic Vocational Qualification,0.20137,2505,13213,0.19453,0.20821
2013,West,female,(2) Intermediate General/Vocational Qualification,0.21533,3430,13213,0.20832,0.22234
2013,West,female,(2c_gen) General Maturity Certificate,0.04310,794,13213,0.03964,0.04656
2013,West,female,(2c_voc) Vocational Maturity Certificate,0.08201,1476,13213,0.07733,0.08669
2013,West,female,(3a) Lower Tertiary Education,0.04646,701,13213,0.04287,0.05005
2013,West,female,(3b) Higher Tertiary Education,0.09797,1898,13213,0.09290,0.10304
2013,East,male,(0) No qualification (yet),0.01183,70,2734,0.00778,0.01588
2013,East,male,(1b) General Elementary School,0.03454,95,2734,0.02770,0.04139
2013,East,male,(1c) Basic Vocational Qualification,0.17293,550,2734,0.15875,0.18711
2013,East,male,(2) Intermediate General/Vocational Qualification,0.34969,1044,2734,0.33181,0.36757
2013,East,male,(2c_gen) General Maturity Certificate,0.03265,90,2734,0.02599,0.03931
2013,East,male,(2c_voc) Vocational Maturity Certificate,0.04962,154,2734,0.04148,0.05776
2013,East,male,(3a) Lower Tertiary Education,0.08248,283,2734,0.07217,0.09279
2013,East,male,(3b) Higher Tertiary Education,0.10951,448,2734,0.09780,0.12122
2013,East,female,(0) No qualification (yet),0.01135,79,3322,0.00774,0.01495
2013,East,female,(1a) Inadequately completed,0.00915,41,3322,0.00591,0.01238
2013,East,female,(1b) General Elementary School,0.04838,178,3322,0.04108,0.05568
2013,East,female,(1c) Basic Vocational Qualification,0.17318,558,3322,0.16031,0.18605
2013,East,female,(2) Intermediate General/Vocational Qualification,0.35359,1320,3322,0.33733,0.36985
2013,East,female,(2c_gen) General Maturity Certificate,0.02264,86,3322,0.01758,0.02769
2013,East,female,(2c_voc) Vocational Maturity Certificate,0.05014,237,3322,0.04272,0.05756
2013,East,female,(3a) Lower Tertiary Education,0.10857,394,3322,0.09799,0.11915
2013,East,female,(3b) Higher Tertiary Education,0.09025,429,3322,0.08050,0.10000
2014,West,male,(0) No qualification (yet),0.02093,378,9785,0.01810,0.02377
2014,West,male,(1a) Inadequately completed,0.01467,213,9785,0.01229,0.01706
2014,West,male,(1b) General Elementary School,0.06219,822,9785,0.05741,0.06698
2014,West,male,(1c) Basic Vocational Qualification,0.24376,2633,9785,0.23525,0.25227
2014,West,male,(2) Intermediate General/Vocational Qualification,0.16040,1843,9785,0.15313,0.16767
2014,West,male,(2c_gen) General Maturity Certificate,0.04766,591,9785,0.04344,0.05189
2014,West,male,(2c_voc) Vocational Maturity Certificate,0.07556,870,9785,0.07032,0.08079
2014,West,male,(3a) Lower Tertiary Education,0.07469,830,9785,0.06948,0.07990
2014,West,male,(3b) Higher Tertiary Education,0.11694,1605,9785,0.11058,0.12331
2014,West,female,(0) No qualification (yet),0.01879,398,11513,0.01631,0.02127
2014,West,female,(1a) Inadequately completed,0.01830,273,11513,0.01585,0.02075
2014,West,female,(1b) General Elementary School,0.10230,1331,11513,0.09677,0.10784
2014,West,female,(1c) Basic Vocational Qualification,0.19694,2222,11513,0.18968,0.20421
2014,West,female,(2) Intermediate General/Vocational Qualification,0.20948,2979,11513,0.20205,0.21692
2014,West,female,(2c_gen) General Maturity Certificate,0.04415,690,11513,0.04040,0.04791
2014,West,female,(2c_voc) Vocational Maturity Certificate,0.08422,1269,11513,0.07915,0.08930
2014,West,female,(3a) Lower Tertiary Education,0.05426,695,11513,0.05012,0.05840
2014,West,female,(3b) Higher Tertiary Education,0.10358,1656,11513,0.09802,0.10915
2014,East,male,(0) No qualification (yet),0.00955,59,2483,0.00572,0.01338
2014,East,male,(1b) General Elementary School,0.03944,92,2483,0.03178,0.04710
2014,East,male,(1c) Basic Vocational Qualification,0.16752,497,2483,0.15282,0.18221
2014,East,male,(2) Intermediate General/Vocational Qualification,0.33809,942,2483,0.31948,0.35670
2014,East,male,(2c_gen) General Maturity Certificate,0.02582,81,2483,0.01958,0.03206
2014,East,male,(2c_voc) Vocational Maturity Certificate,0.05642,147,2483,0.04734,0.06550
2014,East,male,(3a) Lower Tertiary Education,0.08300,267,2483,0.07214,0.09385
2014,East,male,(3b) Higher Tertiary Education,0.10745,398,2483,0.09527,0.11963
2014,East,female,(0) No qualification (yet),0.00975,57,3016,0.00624,0.01326
2014,East,female,(1a) Inadequately completed,0.00873,33,3016,0.00541,0.01205
2014,East,female,(1b) General Elementary School,0.05119,170,3016,0.04333,0.05906
2014,East,female,(1c) Basic Vocational Qualification,0.16564,504,3016,0.15237,0.17890
2014,East,female,(2) Intermediate General/Vocational Qualification,0.33965,1183,3016,0.32274,0.35655
2014,East,female,(2c_gen) General Maturity Certificate,0.02162,73,3016,0.01643,0.02681
2014,East,female,(2c_voc) Vocational Maturity Certificate,0.05193,220,3016,0.04401,0.05985
2014,East,female,(3a) Lower Tertiary Education,0.10838,385,3016,0.09728,0.11947
2014,East,female,(3b) Higher Tertiary Education,0.09540,391,3016,0.08491,0.10588
2015,West,male,(0) No qualification (yet),0.01632,301,9715,0.01380,0.01884
2015,West,male,(1a) Inadequately completed,0.01426,226,9715,0.01191,0.01662
2015,West,male,(1b) General Elementary School,0.05960,821,9715,0.05489,0.06430
2015,West,male,(1c) Basic Vocational Qualification,0.23642,2517,9715,0.22797,0.24487
2015,West,male,(2) Intermediate General/Vocational Qualification,0.16405,1769,9715,0.15669,0.17141
2015,West,male,(2c_gen) General Maturity Certificate,0.04472,618,9715,0.04061,0.04883
2015,West,male,(2c_voc) Vocational Maturity Certificate,0.07789,927,9715,0.07256,0.08322
2015,West,male,(3a) Lower Tertiary Education,0.07678,818,9715,0.07148,0.08207
2015,West,male,(3b) Higher Tertiary Education,0.12385,1718,9715,0.11730,0.13040
2015,West,female,(0) No qualification (yet),0.01622,357,11396,0.01390,0.01854
2015,West,female,(1a) Inadequately completed,0.01808,299,11396,0.01564,0.02053
2015,West,female,(1b) General Elementary School,0.09813,1241,11396,0.09267,0.10359
2015,West,female,(1c) Basic Vocational Qualification,0.18999,2091,11396,0.18279,0.19719
2015,West,female,(2) Intermediate General/Vocational Qualification,0.21100,2850,11396,0.20350,0.21849
2015,West,female,(2c_gen) General Maturity Certificate,0.04588,778,11396,0.04204,0.04972
2015,West,female,(2c_voc) Vocational Maturity Certificate,0.08749,1312,11396,0.08230,0.09268
2015,West,female,(3a) Lower Tertiary Education,0.05761,692,11396,0.05333,0.06189
2015,West,female,(3b) Higher Tertiary Education,0.10653,1776,11396,0.10086,0.11219
2015,East,male,(0) No qualification (yet),0.00900,56,2411,0.00523,0.01277
2015,East,male,(1b) General Elementary School,0.04185,101,2411,0.03386,0.04985
2015,East,male,(1c) Basic Vocational Qualification,0.15775,466,2411,0.14320,0.17230
2015,East,male,(2) Intermediate General/Vocational Qualification,0.34739,902,2411,0.32838,0.36640
2015,East,male,(2c_gen) General Maturity Certificate,0.02596,82,2411,0.01961,0.03231
2015,East,male,(2c_voc) Vocational Maturity Certificate,0.05092,142,2411,0.04214,0.05970
2015,East,male,(3a) Lower Tertiary Education,0.08135,261,2411,0.07043,0.09226
2015,East,male,(3b) Higher Tertiary Education,0.11087,401,2411,0.09834,0.12341
2015,East,female,(0) No qualification (yet),0.01323,65,2927,0.00909,0.01737
2015,East,female,(1a) Inadequately completed,0.00939,38,2927,0.00590,0.01289
2015,East,female,(1b) General Elementary School,0.04651,158,2927,0.03888,0.05414
2015,East,female,(1c) Basic Vocational Qualification,0.16992,491,2927,0.15632,0.18353
2015,East,female,(2) Intermediate General/Vocational Qualification,0.33667,1121,2927,0.31955,0.35379
2015,East,female,(2c_gen) General Maturity Certificate,0.02075,84,2927,0.01558,0.02591
2015,East,female,(2c_voc) Vocational Maturity Certificate,0.05415,214,2927,0.04595,0.06235
2015,East,female,(3a) Lower Tertiary Education,0.10427,359,2927,0.09319,0.11534
2015,East,female,(3b) Higher Tertiary Education,0.09895,397,2927,0.08813,0.10977
2016,West,male,(0) No qualification (yet),0.01616,348,10117,0.01371,0.01862
2016,West,male,(1a) Inadequately completed,0.01482,649,10117,0.01246,0.01717
2016,West,male,(1b) General Elementary School,0.06034,981,10117,0.05570,0.06498
2016,West,male,(1c) Basic Vocational Qualification,0.23370,2337,10117,0.22546,0.24195
2016,West,male,(2) Intermediate General/Vocational Qualification,0.16285,1599,10117,0.15566,0.17005
2016,West,male,(2c_gen) General Maturity Certificate,0.04430,712,10117,0.04029,0.04831
2016,West,male,(2c_voc) Vocational Maturity Certificate,0.07969,884,10117,0.07441,0.08497
