year,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.24946,183,784,0.21916,0.27977
2008,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.36692,280,784,0.33316,0.40068
2008,Saxony-Anhalt,(2c_gen) General Maturity Certificate,0.03808,39,784,0.02468,0.05149
2008,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.04271,39,784,0.02854,0.05687
2008,Saxony-Anhalt,(3a) Lower Tertiary Education,0.10886,107,784,0.08704,0.13067
2008,Saxony-Anhalt,(3b) Higher Tertiary Education,0.09274,94,784,0.07243,0.11306
2008,Thuringa,(1b) General Elementary School,0.05958,38,819,0.04336,0.07580
2008,Thuringa,(1c) Basic Vocational Qualification,0.27693,235,819,0.24626,0.30759
2008,Thuringa,(2) Intermediate General/Vocational Qualification,0.43654,333,819,0.40255,0.47053
2008,Thuringa,(2c_voc) Vocational Maturity Certificate,0.04323,31,819,0.02929,0.05716
2008,Thuringa,(3a) Lower Tertiary Education,0.08173,95,819,0.06296,0.10051
2008,Thuringa,(3b) Higher Tertiary Education,0.05568,87,819,0.03996,0.07139
2009,Schleswig-Holstein,(1b) General Elementary School,0.07949,37,454,0.05458,0.10440
2009,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.33940,153,454,0.29579,0.38300
2009,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.26825,143,454,0.22745,0.30905
2009,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.08640,39,454,0.06053,0.11227
2009,Schleswig-Holstein,(3a) Lower Tertiary Education,0.06535,37,454,0.04259,0.08810
2009,Schleswig-Holstein,(3b) Higher Tertiary Education,0.06291,45,454,0.04055,0.08526
2009,Hamburg,(1c) Basic Vocational Qualification,0.24154,48,173,0.17757,0.30551
2009,Hamburg,(2) Intermediate General/Vocational Qualification,0.25289,66,173,0.18793,0.31785
2009,Hamburg,(3b) Higher Tertiary Education,0.20015,59,173,0.14035,0.25994
2009,Lower Saxony,(0) No qualification (yet),0.02303,44,1600,0.01567,0.03038
2009,Lower Saxony,(1b) General Elementary School,0.09939,140,1600,0.08473,0.11406
2009,Lower Saxony,(1c) Basic Vocational Qualification,0.28436,452,1600,0.26225,0.30647
2009,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.32029,493,1600,0.29742,0.34316
2009,Lower Saxony,(2c_gen) General Maturity Certificate,0.02341,43,1600,0.01600,0.03082
2009,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.07190,122,1600,0.05924,0.08456
2009,Lower Saxony,(3a) Lower Tertiary Education,0.06372,106,1600,0.05175,0.07569
2009,Lower Saxony,(3b) Higher Tertiary Education,0.10422,200,1600,0.08924,0.11919
2009,Bremen,(2) Intermediate General/Vocational Qualification,0.29587,38,38,0.14880,0.44295
2009,North Rhine-Westphalia,(0) No qualification (yet),0.03340,129,3596,0.02753,0.03928
2009,North Rhine-Westphalia,(1a) Inadequately completed,0.01737,47,3596,0.01310,0.02164
2009,North Rhine-Westphalia,(1b) General Elementary School,0.10401,329,3596,0.09403,0.11399
2009,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.31947,1058,3596,0.30423,0.33471
2009,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.20663,750,3596,0.19339,0.21986
2009,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.05050,167,3596,0.04334,0.05765
2009,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.10231,375,3596,0.09241,0.11222
2009,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05838,240,3596,0.05072,0.06605
2009,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.10793,501,3596,0.09779,0.11807
2009,Hesse,(0) No qualification (yet),0.02532,34,1196,0.01641,0.03423
2009,Hesse,(1b) General Elementary School,0.09943,97,1196,0.08247,0.11640
2009,Hesse,(1c) Basic Vocational Qualification,0.25688,284,1196,0.23211,0.28166
2009,Hesse,(2) Intermediate General/Vocational Qualification,0.23870,292,1196,0.21453,0.26287
2009,Hesse,(2c_gen) General Maturity Certificate,0.06264,58,1196,0.04890,0.07638
2009,Hesse,(2c_voc) Vocational Maturity Certificate,0.08453,113,1196,0.06876,0.10031
2009,Hesse,(3a) Lower Tertiary Education,0.06117,100,1196,0.04758,0.07476
2009,Hesse,(3b) Higher Tertiary Education,0.15877,218,1196,0.13805,0.17949
2009,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.02642,32,1005,0.01650,0.03634
2009,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.15787,145,1005,0.13532,0.18042
2009,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.37869,359,1005,0.34869,0.40870
2009,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.20982,203,1005,0.18463,0.23501
2009,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.03390,32,1005,0.02270,0.04509
2009,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.06560,69,1005,0.05028,0.08091
2009,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.03592,59,1005,0.02441,0.04743
2009,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.07935,106,1005,0.06263,0.09607
2009,Baden-Wuerttemberg,(0) No qualification (yet),0.02908,61,2069,0.02184,0.03633
2009,Baden-Wuerttemberg,(1a) Inadequately completed,0.02483,36,2069,0.01813,0.03154
2009,Baden-Wuerttemberg,(1b) General Elementary School,0.12257,224,2069,0.10844,0.13671
2009,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.27409,565,2069,0.25486,0.29331
2009,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.22578,491,2069,0.20776,0.24380
2009,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04150,89,2069,0.03291,0.05010
2009,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.08021,160,2069,0.06850,0.09192
2009,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08023,164,2069,0.06853,0.09194
2009,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.12169,279,2069,0.10760,0.13578
2009,Bavaria,(0) No qualification (yet),0.02080,80,2568,0.01528,0.02632
2009,Bavaria,(1b) General Elementary School,0.10487,233,2568,0.09302,0.11672
2009,Bavaria,(1c) Basic Vocational Qualification,0.37529,883,2568,0.35656,0.39402
2009,Bavaria,(2) Intermediate General/Vocational Qualification,0.21076,597,2568,0.19498,0.22654
2009,Bavaria,(2c_gen) General Maturity Certificate,0.02816,71,2568,0.02176,0.03456
2009,Bavaria,(2c_voc) Vocational Maturity Certificate,0.07321,173,2568,0.06313,0.08329
2009,Bavaria,(3a) Lower Tertiary Education,0.06797,202,2568,0.05823,0.07770
2009,Bavaria,(3b) Higher Tertiary Education,0.10704,329,2568,0.09508,0.11900
2009,Berlin,(1c) Basic Vocational Qualification,0.13603,87,620,0.10902,0.16303
2009,Berlin,(2) Intermediate General/Vocational Qualification,0.31221,193,620,0.27571,0.34872
2009,Berlin,(2c_gen) General Maturity Certificate,0.05724,39,620,0.03894,0.07554
2009,Berlin,(2c_voc) Vocational Maturity Certificate,0.08424,54,620,0.06236,0.10612
2009,Berlin,(3a) Lower Tertiary Education,0.12591,85,620,0.09978,0.15205
2009,Berlin,(3b) Higher Tertiary Education,0.18966,162,620,0.15877,0.22054
2009,Brandenburg,(1b) General Elementary School,0.04712,32,728,0.03172,0.06253
2009,Brandenburg,(1c) Basic Vocational Qualification,0.21463,155,728,0.18478,0.24447
2009,Brandenburg,(2) Intermediate General/Vocational Qualification,0.36002,265,728,0.32512,0.39491
2009,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.05190,38,728,0.03577,0.06802
2009,Brandenburg,(3a) Lower Tertiary Education,0.15545,132,728,0.12911,0.18179
2009,Brandenburg,(3b) Higher Tertiary Education,0.11261,106,728,0.08963,0.13559
2009,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.22781,88,399,0.18661,0.26902
2009,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.43451,175,399,0.38581,0.48321
2009,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.12913,72,399,0.09619,0.16208
2009,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.09610,64,399,0.06715,0.12506
2009,Saxony,(1b) General Elementary School,0.03927,45,1322,0.02879,0.04974
2009,Saxony,(1c) Basic Vocational Qualification,0.19844,269,1322,0.17693,0.21994
2009,Saxony,(2) Intermediate General/Vocational Qualification,0.42396,553,1322,0.39731,0.45061
2009,Saxony,(2c_gen) General Maturity Certificate,0.03545,48,1322,0.02548,0.04543
2009,Saxony,(2c_voc) Vocational Maturity Certificate,0.05115,63,1322,0.03927,0.06304
2009,Saxony,(3a) Lower Tertiary Education,0.12561,165,1322,0.10774,0.14348
2009,Saxony,(3b) Higher Tertiary Education,0.10863,179,1322,0.09185,0.12542
2009,Saxony-Anhalt,(1b) General Elementary School,0.06488,36,735,0.04706,0.08270
2009,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.24280,172,735,0.21178,0.27382
2009,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.36237,259,735,0.32759,0.39714
2009,Saxony-Anhalt,(2c_gen) General Maturity Certificate,0.05131,35,735,0.03535,0.06727
2009,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.04536,35,735,0.03031,0.06042
2009,Saxony-Anhalt,(3a) Lower Tertiary Education,0.10935,106,735,0.08677,0.13193
2009,Saxony-Anhalt,(3b) Higher Tertiary Education,0.09558,92,735,0.07431,0.11685
2009,Thuringa,(1b) General Elementary School,0.05789,35,747,0.04113,0.07465
2009,Thuringa,(1c) Basic Vocational Qualification,0.26013,224,747,0.22865,0.29161
2009,Thuringa,(2) Intermediate General/Vocational Qualification,0.44360,310,747,0.40795,0.47925
2009,Thuringa,(3a) Lower Tertiary Education,0.07983,92,747,0.06038,0.09928
2009,Thuringa,(3b) Higher Tertiary Education,0.07697,86,747,0.05784,0.09610
2010,Schleswig-Holstein,(1b) General Elementary School,0.08048,60,668,0.05983,0.10112
2010,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.30919,184,668,0.27411,0.34426
2010,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27805,219,668,0.24405,0.31205
2010,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.09761,76,668,0.07508,0.12013
2010,Schleswig-Holstein,(3a) Lower Tertiary Education,0.05935,56,668,0.04142,0.07728
2010,Schleswig-Holstein,(3b) Higher Tertiary Education,0.07350,73,668,0.05369,0.09330
2010,Hamburg,(1c) Basic Vocational Qualification,0.19858,59,325,0.15514,0.24202
2010,Hamburg,(2) Intermediate General/Vocational Qualification,0.24371,99,325,0.19696,0.29046
2010,Hamburg,(2c_voc) Vocational Maturity Certificate,0.10839,49,325,0.07454,0.14224
2010,Hamburg,(3a) Lower Tertiary Education,0.09803,32,325,0.06565,0.13041
2010,Hamburg,(3b) Higher Tertiary Education,0.19280,86,325,0.14984,0.23575
2010,Lower Saxony,(0) No qualification (yet),0.02510,77,2191,0.01855,0.03165
2010,Lower Saxony,(1a) Inadequately completed,0.01489,38,2191,0.00982,0.01997
2010,Lower Saxony,(1b) General Elementary School,0.10643,199,2191,0.09351,0.11935
2010,Lower Saxony,(1c) Basic Vocational Qualification,0.27226,505,2191,0.25362,0.29091
2010,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.30687,684,2191,0.28756,0.32619
2010,Lower Saxony,(2c_gen) General Maturity Certificate,0.03087,73,2191,0.02362,0.03811
2010,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.07074,194,2191,0.06000,0.08148
2010,Lower Saxony,(3a) Lower Tertiary Education,0.06035,144,2191,0.05038,0.07032
2010,Lower Saxony,(3b) Higher Tertiary Education,0.11248,277,2191,0.09925,0.12572
2010,Bremen,(2) Intermediate General/Vocational Qualification,0.28589,49,83,0.18809,0.38368
2010,Bremen,(3b) Higher Tertiary Education,0.15929,34,83,0.08008,0.23850
2010,North Rhine-Westphalia,(0) No qualification (yet),0.03299,187,4967,0.02802,0.03796
2010,North Rhine-Westphalia,(1a) Inadequately completed,0.01828,110,4967,0.01456,0.02201
2010,North Rhine-Westphalia,(1b) General Elementary School,0.10977,517,4967,0.10107,0.11846
2010,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.30332,1206,4967,0.29053,0.31610
2010,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.20983,1087,4967,0.19851,0.22116
2010,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04978,234,4967,0.04373,0.05583
2010,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.11228,626,4967,0.10350,0.12106
2010,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05674,289,4967,0.05031,0.06318
2010,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.10700,711,4967,0.09840,0.11560
2010,Hesse,(0) No qualification (yet),0.02663,55,1643,0.01885,0.03442
2010,Hesse,(1b) General Elementary School,0.10009,126,1643,0.08558,0.11461
2010,Hesse,(1c) Basic Vocational Qualification,0.25459,339,1643,0.23352,0.27566
2010,Hesse,(2) Intermediate General/Vocational Qualification,0.22113,398,1643,0.20106,0.24120
2010,Hesse,(2c_gen) General Maturity Certificate,0.05760,81,1643,0.04633,0.06887
2010,Hesse,(2c_voc) Vocational Maturity Certificate,0.09256,173,1643,0.07855,0.10658
2010,Hesse,(3a) Lower Tertiary Education,0.06373,132,1643,0.05192,0.07555
2010,Hesse,(3b) Higher Tertiary Education,0.16750,339,1643,0.14944,0.18556
2010,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.02129,34,1310,0.01347,0.02911
2010,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.15016,174,1310,0.13080,0.16951
2010,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.36763,417,1310,0.34151,0.39376
2010,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.21423,299,1310,0.19200,0.23645
2010,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.04033,46,1310,0.02967,0.05099
2010,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.06719,117,1310,0.05363,0.08075
2010,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.04053,79,1310,0.02984,0.05121
2010,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.08951,144,1310,0.07405,0.10498
2010,Baden-Wuerttemberg,(0) No qualification (yet),0.02969,89,2881,0.02349,0.03589
2010,Baden-Wuerttemberg,(1a) Inadequately completed,0.01765,42,2881,0.01284,0.02246
2010,Baden-Wuerttemberg,(1b) General Elementary School,0.12158,276,2881,0.10965,0.13352
2010,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.26698,688,2881,0.25083,0.28314
2010,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.23458,759,2881,0.21910,0.25005
2010,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04498,107,2881,0.03741,0.05255
2010,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.08347,250,2881,0.07337,0.09357
2010,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08034,238,2881,0.07042,0.09027
2010,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.12073,432,2881,0.10883,0.13263
2010,Bavaria,(0) No qualification (yet),0.01921,116,3575,0.01471,0.02371
2010,Bavaria,(1a) Inadequately completed,0.01313,48,3575,0.00940,0.01686
2010,Bavaria,(1b) General Elementary School,0.10840,298,3575,0.09821,0.11860
2010,Bavaria,(1c) Basic Vocational Qualification,0.36704,1143,3575,0.35124,0.38284
2010,Bavaria,(2) Intermediate General/Vocational Qualification,0.21324,895,3575,0.19981,0.22667
2010,Bavaria,(2c_gen) General Maturity Certificate,0.02851,91,3575,0.02306,0.03397
2010,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06999,281,3575,0.06163,0.07836
2010,Bavaria,(3a) Lower Tertiary Education,0.07584,254,3575,0.06716,0.08452
2010,Bavaria,(3b) Higher Tertiary Education,0.10463,449,3575,0.09459,0.11466
2010,Berlin,(1b) General Elementary School,0.08067,43,877,0.06264,0.09870
2010,Berlin,(1c) Basic Vocational Qualification,0.15145,109,877,0.12771,0.17519
2010,Berlin,(2) Intermediate General/Vocational Qualification,0.30006,249,877,0.26971,0.33040
2010,Berlin,(2c_gen) General Maturity Certificate,0.06520,50,877,0.04886,0.08155
2010,Berlin,(2c_voc) Vocational Maturity Certificate,0.07661,76,877,0.05899,0.09422
2010,Berlin,(3a) Lower Tertiary Education,0.12030,109,877,0.09876,0.14185
2010,Berlin,(3b) Higher Tertiary Education,0.18303,241,877,0.15742,0.20864
2010,Brandenburg,(0) No qualification (yet),0.02882,31,922,0.01802,0.03963
2010,Brandenburg,(1b) General Elementary School,0.04234,31,922,0.02933,0.05534
2010,Brandenburg,(1c) Basic Vocational Qualification,0.19947,170,922,0.17366,0.22528
2010,Brandenburg,(2) Intermediate General/Vocational Qualification,0.37501,358,922,0.34374,0.40628
2010,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.06588,75,922,0.04986,0.08191
2010,Brandenburg,(3a) Lower Tertiary Education,0.15932,137,922,0.13569,0.18296
2010,Brandenburg,(3b) Higher Tertiary Education,0.11218,120,922,0.09180,0.13256
2010,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.21833,100,491,0.18175,0.25491
2010,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.43317,245,491,0.38930,0.47705
2010,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.14228,72,491,0.11135,0.17321
2010,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.09556,74,491,0.06953,0.12159
2010,Saxony,(1b) General Elementary School,0.04307,56,1635,0.03322,0.05291
2010,Saxony,(1c) Basic Vocational Qualification,0.18404,277,1635,0.16525,0.20283
2010,Saxony,(2) Intermediate General/Vocational Qualification,0.42630,730,1635,0.40232,0.45028
2010,Saxony,(2c_gen) General Maturity Certificate,0.04342,56,1635,0.03354,0.05331
2010,Saxony,(2c_voc) Vocational Maturity Certificate,0.04882,93,1635,0.03837,0.05927
2010,Saxony,(3a) Lower Tertiary Education,0.12502,205,1635,0.10898,0.14106
2010,Saxony,(3b) Higher Tertiary Education,0.11523,218,1635,0.09974,0.13071
2010,Saxony-Anhalt,(1b) General Elementary School,0.05944,47,877,0.04379,0.07510
2010,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.23391,179,877,0.20588,0.26194
2010,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.37983,352,877,0.34769,0.41197
2010,Saxony-Anhalt,(2c_gen) General Maturity Certificate,0.06808,39,877,0.05140,0.08476
2010,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.04964,55,877,0.03526,0.06402
2010,Saxony-Anhalt,(3a) Lower Tertiary Education,0.10301,105,877,0.08288,0.12314
2010,Saxony-Anhalt,(3b) Higher Tertiary Education,0.08884,100,877,0.07000,0.10769
2010,Thuringa,(1b) General Elementary School,0.05554,36,907,0.04063,0.07046
2010,Thuringa,(1c) Basic Vocational Qualification,0.26399,219,907,0.23529,0.29269
2010,Thuringa,(2) Intermediate General/Vocational Qualification,0.42815,398,907,0.39593,0.46037
2010,Thuringa,(2c_voc) Vocational Maturity Certificate,0.06342,43,907,0.04755,0.07929
2010,Thuringa,(3a) Lower Tertiary Education,0.08051,98,907,0.06279,0.09822
2010,Thuringa,(3b) Higher Tertiary Education,0.08355,113,907,0.06553,0.10157
2011,Schleswig-Holstein,(0) No qualification (yet),0.02736,41,961,0.01704,0.03768
2011,Schleswig-Holstein,(1b) General Elementary School,0.06967,75,961,0.05357,0.08578
2011,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.29577,237,961,0.26690,0.32464
2011,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.28279,304,961,0.25430,0.31128
2011,Schleswig-Holstein,(2c_gen) General Maturity Certificate,0.05164,35,961,0.03764,0.06564
2011,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.10194,106,961,0.08280,0.12108
2011,Schleswig-Holstein,(3a) Lower Tertiary Education,0.05945,68,961,0.04449,0.07441
2011,Schleswig-Holstein,(3b) Higher Tertiary Education,0.08810,95,961,0.07017,0.10602
2011,Hamburg,(1c) Basic Vocational Qualification,0.22410,69,352,0.18047,0.26772
2011,Hamburg,(2) Intermediate General/Vocational Qualification,0.22649,102,352,0.18270,0.27028
2011,Hamburg,(2c_voc) Vocational Maturity Certificate,0.13971,56,352,0.10344,0.17598
2011,Hamburg,(3a) Lower Tertiary Education,0.07672,31,352,0.04887,0.10456
2011,Hamburg,(3b) Higher Tertiary Education,0.17574,94,352,0.13592,0.21555
2011,Lower Saxony,(0) No qualification (yet),0.02452,88,2612,0.01859,0.03045
2011,Lower Saxony,(1a) Inadequately completed,0.01808,46,2612,0.01297,0.02319
2011,Lower Saxony,(1b) General Elementary School,0.10427,241,2612,0.09255,0.11599
2011,Lower Saxony,(1c) Basic Vocational Qualification,0.27650,638,2612,0.25934,0.29365
2011,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.30502,810,2612,0.28736,0.32268
2011,Lower Saxony,(2c_gen) General Maturity Certificate,0.03914,83,2612,0.03170,0.04658
2011,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.07409,221,2612,0.06404,0.08413
2011,Lower Saxony,(3a) Lower Tertiary Education,0.05492,163,2612,0.04618,0.06366
2011,Lower Saxony,(3b) Higher Tertiary Education,0.10346,322,2612,0.09178,0.11515
2011,Bremen,(1c) Basic Vocational Qualification,0.23539,36,122,0.15980,0.31098
2011,Bremen,(2) Intermediate General/Vocational Qualification,0.24926,48,122,0.17219,0.32634
2011,Bremen,(3b) Higher Tertiary Education,0.15443,38,122,0.09004,0.21881
2011,North Rhine-Westphalia,(0) No qualification (yet),0.03208,224,5663,0.02749,0.03667
2011,North Rhine-Westphalia,(1a) Inadequately completed,0.02286,130,5663,0.01897,0.02675
2011,North Rhine-Westphalia,(1b) General Elementary School,0.10410,572,5663,0.09614,0.11205
2011,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.29296,1392,5663,0.28111,0.30482
2011,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.20482,1223,5663,0.19430,0.21533
2011,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.05800,286,5663,0.05192,0.06409
2011,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.11106,690,5663,0.10287,0.11924
2011,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05873,346,5663,0.05260,0.06485
2011,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.11539,800,5663,0.10706,0.12371
2011,Hesse,(0) No qualification (yet),0.03361,89,1965,0.02564,0.04158
2011,Hesse,(1a) Inadequately completed,0.01824,37,1965,0.01232,0.02415
2011,Hesse,(1b) General Elementary School,0.08974,146,1965,0.07710,0.10238
2011,Hesse,(1c) Basic Vocational Qualification,0.23460,377,1965,0.21586,0.25334
2011,Hesse,(2) Intermediate General/Vocational Qualification,0.22109,467,1965,0.20273,0.23944
2011,Hesse,(2c_gen) General Maturity Certificate,0.05480,98,1965,0.04473,0.06486
2011,Hesse,(2c_voc) Vocational Maturity Certificate,0.09484,211,1965,0.08188,0.10779
2011,Hesse,(3a) Lower Tertiary Education,0.06722,145,1965,0.05614,0.07829
2011,Hesse,(3b) Higher Tertiary Education,0.18588,395,1965,0.16868,0.20309
2011,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.02108,40,1551,0.01393,0.02823
2011,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.13571,216,1551,0.11866,0.15277
2011,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.36709,501,1551,0.34309,0.39108
2011,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.20207,336,1551,0.18208,0.22206
2011,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.05091,61,1551,0.03997,0.06185
2011,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.07660,139,1551,0.06336,0.08984
2011,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.05186,98,1551,0.04082,0.06290
2011,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.08627,160,1551,0.07230,0.10025
2011,Baden-Wuerttemberg,(0) No qualification (yet),0.02570,131,3506,0.02046,0.03094
2011,Baden-Wuerttemberg,(1a) Inadequately completed,0.01649,45,3506,0.01227,0.02070
2011,Baden-Wuerttemberg,(1b) General Elementary School,0.12019,352,3506,0.10943,0.13096
2011,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.26396,833,3506,0.24936,0.27855
2011,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.23491,895,3506,0.22088,0.24895
2011,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04317,120,3506,0.03644,0.04990
2011,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.08947,317,3506,0.08003,0.09892
2011,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.07872,292,3506,0.06981,0.08764
2011,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.12738,521,3506,0.11635,0.13842
2011,Bavaria,(0) No qualification (yet),0.01732,124,4421,0.01347,0.02117
2011,Bavaria,(1a) Inadequately completed,0.01434,63,4421,0.01083,0.01784
2011,Bavaria,(1b) General Elementary School,0.10240,386,4421,0.09346,0.11134
2011,Bavaria,(1c) Basic Vocational Qualification,0.35314,1382,4421,0.33905,0.36723
2011,Bavaria,(2) Intermediate General/Vocational Qualification,0.21779,1105,4421,0.20562,0.22996
2011,Bavaria,(2c_gen) General Maturity Certificate,0.03824,154,4421,0.03259,0.04390
2011,Bavaria,(2c_voc) Vocational Maturity Certificate,0.07270,340,4421,0.06505,0.08036
2011,Bavaria,(3a) Lower Tertiary Education,0.07502,328,4421,0.06726,0.08279
2011,Bavaria,(3b) Higher Tertiary Education,0.10904,539,4421,0.09985,0.11823
2011,Berlin,(1b) General Elementary School,0.07261,45,974,0.05630,0.08891
2011,Berlin,(1c) Basic Vocational Qualification,0.13802,120,974,0.11635,0.15969
2011,Berlin,(2) Intermediate General/Vocational Qualification,0.29511,283,974,0.26645,0.32377
2011,Berlin,(2c_gen) General Maturity Certificate,0.05955,57,974,0.04468,0.07442
2011,Berlin,(2c_voc) Vocational Maturity Certificate,0.07920,87,974,0.06223,0.09617
2011,Berlin,(3a) Lower Tertiary Education,0.11735,112,974,0.09713,0.13758
2011,Berlin,(3b) Higher Tertiary Education,0.21284,270,974,0.18712,0.23856
2011,Brandenburg,(1b) General Elementary School,0.06310,53,1069,0.04852,0.07769
2011,Brandenburg,(1c) Basic Vocational Qualification,0.20224,206,1069,0.17815,0.22633
2011,Brandenburg,(2) Intermediate General/Vocational Qualification,0.38961,434,1069,0.36036,0.41885
2011,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.06163,85,1069,0.04720,0.07605
2011,Brandenburg,(3a) Lower Tertiary Education,0.14320,154,1069,0.12219,0.16421
2011,Brandenburg,(3b) Higher Tertiary Education,0.09884,137,1069,0.08094,0.11674
2011,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.17565,101,569,0.14436,0.20695
