year,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Indirect migration background,(1c) Basic Vocational Qualification,0.18892,185,1214,0.16689,0.21095
2011,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24537,321,1214,0.22115,0.26958
2011,Indirect migration background,(2c_gen) General Maturity Certificate,0.13415,110,1214,0.11497,0.15333
2011,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06249,102,1214,0.04887,0.07611
2011,Indirect migration background,(3a) Lower Tertiary Education,0.04834,55,1214,0.03627,0.06041
2011,Indirect migration background,(3b) Higher Tertiary Education,0.08420,120,1214,0.06858,0.09983
2012,No migration background,(0) No qualification (yet),0.01983,699,23188,0.01803,0.02162
2012,No migration background,(1a) Inadequately completed,0.00922,220,23188,0.00799,0.01046
2012,No migration background,(1b) General Elementary School,0.07735,1510,23188,0.07391,0.08079
2012,No migration background,(1c) Basic Vocational Qualification,0.27962,5588,23188,0.27384,0.28540
2012,No migration background,(2) Intermediate General/Vocational Qualification,0.29342,7161,23188,0.28756,0.29928
2012,No migration background,(2c_gen) General Maturity Certificate,0.03587,739,23188,0.03348,0.03827
2012,No migration background,(2c_voc) Vocational Maturity Certificate,0.08029,1941,23188,0.07679,0.08379
2012,No migration background,(3a) Lower Tertiary Education,0.08638,2105,23188,0.08276,0.08999
2012,No migration background,(3b) Higher Tertiary Education,0.11801,3225,23188,0.11386,0.12217
2012,Direct migration background,(0) No qualification (yet),0.00839,36,3139,0.00520,0.01158
2012,Direct migration background,(1a) Inadequately completed,0.05792,176,3139,0.04975,0.06609
2012,Direct migration background,(1b) General Elementary School,0.20310,591,3139,0.18902,0.21717
2012,Direct migration background,(1c) Basic Vocational Qualification,0.24390,702,3139,0.22887,0.25892
2012,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08471,329,3139,0.07496,0.09445
2012,Direct migration background,(2c_gen) General Maturity Certificate,0.07902,240,3139,0.06958,0.08846
2012,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11900,418,3139,0.10767,0.13033
2012,Direct migration background,(3a) Lower Tertiary Education,0.03652,113,3139,0.02996,0.04309
2012,Direct migration background,(3b) Higher Tertiary Education,0.16745,534,3139,0.15438,0.18051
2012,Indirect migration background,(0) No qualification (yet),0.12221,174,1186,0.10356,0.14086
2012,Indirect migration background,(1b) General Elementary School,0.08785,137,1186,0.07173,0.10397
2012,Indirect migration background,(1c) Basic Vocational Qualification,0.17814,185,1186,0.15635,0.19992
2012,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25341,312,1186,0.22864,0.27817
2012,Indirect migration background,(2c_gen) General Maturity Certificate,0.11428,103,1186,0.09617,0.13240
2012,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08593,106,1186,0.06998,0.10189
2012,Indirect migration background,(3a) Lower Tertiary Education,0.05811,58,1186,0.04479,0.07143
2012,Indirect migration background,(3b) Higher Tertiary Education,0.08348,111,1186,0.06773,0.09923
2013,No migration background,(0) No qualification (yet),0.02073,703,21959,0.01884,0.02261
2013,No migration background,(1a) Inadequately completed,0.00868,206,21959,0.00746,0.00991
2013,No migration background,(1b) General Elementary School,0.07393,1369,21959,0.07047,0.07739
2013,No migration background,(1c) Basic Vocational Qualification,0.27573,5125,21959,0.26981,0.28164
2013,No migration background,(2) Intermediate General/Vocational Qualification,0.29503,6785,21959,0.28899,0.30106
2013,No migration background,(2c_gen) General Maturity Certificate,0.03628,738,21959,0.03381,0.03875
2013,No migration background,(2c_voc) Vocational Maturity Certificate,0.08166,1853,21959,0.07804,0.08529
2013,No migration background,(3a) Lower Tertiary Education,0.08771,2037,21959,0.08397,0.09146
2013,No migration background,(3b) Higher Tertiary Education,0.12025,3143,21959,0.11595,0.12455
2013,Direct migration background,(0) No qualification (yet),0.00955,131,6405,0.00717,0.01193
2013,Direct migration background,(1a) Inadequately completed,0.07290,422,6405,0.06653,0.07927
2013,Direct migration background,(1b) General Elementary School,0.19829,1214,6405,0.18852,0.20805
2013,Direct migration background,(1c) Basic Vocational Qualification,0.20510,1209,6405,0.19521,0.21499
2013,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08044,549,6405,0.07378,0.08710
2013,Direct migration background,(2c_gen) General Maturity Certificate,0.10066,647,6405,0.09329,0.10803
2013,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12783,852,6405,0.11965,0.13601
2013,Direct migration background,(3a) Lower Tertiary Education,0.03317,148,6405,0.02879,0.03756
2013,Direct migration background,(3b) Higher Tertiary Education,0.17205,1233,6405,0.16280,0.18129
2013,Indirect migration background,(0) No qualification (yet),0.11595,250,2036,0.10204,0.12986
2013,Indirect migration background,(1a) Inadequately completed,0.02302,48,2036,0.01650,0.02953
2013,Indirect migration background,(1b) General Elementary School,0.11356,280,2036,0.09978,0.12735
2013,Indirect migration background,(1c) Basic Vocational Qualification,0.16352,279,2036,0.14745,0.17959
2013,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24228,513,2036,0.22367,0.26090
2013,Indirect migration background,(2c_gen) General Maturity Certificate,0.11445,213,2036,0.10062,0.12828
2013,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06294,152,2036,0.05239,0.07349
2013,Indirect migration background,(3a) Lower Tertiary Education,0.06016,91,2036,0.04983,0.07049
2013,Indirect migration background,(3b) Higher Tertiary Education,0.10412,210,2036,0.09085,0.11739
2014,No migration background,(0) No qualification (yet),0.01853,575,19953,0.01666,0.02040
2014,No migration background,(1a) Inadequately completed,0.00920,190,19953,0.00787,0.01052
2014,No migration background,(1b) General Elementary School,0.07319,1246,19953,0.06958,0.07681
2014,No migration background,(1c) Basic Vocational Qualification,0.26930,4640,19953,0.26315,0.27546
2014,No migration background,(2) Intermediate General/Vocational Qualification,0.28904,6057,19953,0.28275,0.29533
2014,No migration background,(2c_gen) General Maturity Certificate,0.03625,720,19953,0.03365,0.03884
2014,No migration background,(2c_voc) Vocational Maturity Certificate,0.08592,1696,19953,0.08203,0.08981
2014,No migration background,(3a) Lower Tertiary Education,0.09364,1951,19953,0.08960,0.09768
2014,No migration background,(3b) Higher Tertiary Education,0.12494,2878,19953,0.12035,0.12952
2014,Direct migration background,(0) No qualification (yet),0.01171,108,5165,0.00877,0.01464
2014,Direct migration background,(1a) Inadequately completed,0.07103,319,5165,0.06403,0.07804
2014,Direct migration background,(1b) General Elementary School,0.19345,944,5165,0.18268,0.20423
2014,Direct migration background,(1c) Basic Vocational Qualification,0.20261,990,5165,0.19164,0.21357
2014,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07257,451,5165,0.06549,0.07964
2014,Direct migration background,(2c_gen) General Maturity Certificate,0.10682,525,5165,0.09839,0.11524
2014,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12828,675,5165,0.11916,0.13740
2014,Direct migration background,(3a) Lower Tertiary Education,0.03536,141,5165,0.03032,0.04039
2014,Direct migration background,(3b) Higher Tertiary Education,0.17819,1012,5165,0.16775,0.18862
2014,Indirect migration background,(0) No qualification (yet),0.10478,209,1704,0.09023,0.11933
2014,Indirect migration background,(1a) Inadequately completed,0.02142,35,1704,0.01454,0.02829
2014,Indirect migration background,(1b) General Elementary School,0.10886,225,1704,0.09407,0.12366
2014,Indirect migration background,(1c) Basic Vocational Qualification,0.15485,226,1704,0.13767,0.17203
2014,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24202,439,1704,0.22168,0.26236
2014,Indirect migration background,(2c_gen) General Maturity Certificate,0.12853,190,1704,0.11263,0.14442
2014,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06990,135,1704,0.05779,0.08201
2014,Indirect migration background,(3a) Lower Tertiary Education,0.07104,85,1704,0.05884,0.08324
2014,Indirect migration background,(3b) Higher Tertiary Education,0.09860,160,1704,0.08445,0.11276
2015,No migration background,(0) No qualification (yet),0.01698,501,18947,0.01514,0.01882
2015,No migration background,(1a) Inadequately completed,0.00941,178,18947,0.00803,0.01078
2015,No migration background,(1b) General Elementary School,0.07027,1161,18947,0.06663,0.07390
2015,No migration background,(1c) Basic Vocational Qualification,0.26106,4296,18947,0.25480,0.26731
2015,No migration background,(2) Intermediate General/Vocational Qualification,0.29432,5787,18947,0.28784,0.30081
2015,No migration background,(2c_gen) General Maturity Certificate,0.03606,739,18947,0.03341,0.03872
2015,No migration background,(2c_voc) Vocational Maturity Certificate,0.08687,1611,18947,0.08286,0.09088
2015,No migration background,(3a) Lower Tertiary Education,0.09641,1906,18947,0.09220,0.10061
2015,No migration background,(3b) Higher Tertiary Education,0.12862,2768,18947,0.12386,0.13339
2015,Direct migration background,(0) No qualification (yet),0.00739,100,5936,0.00521,0.00957
2015,Direct migration background,(1a) Inadequately completed,0.06636,381,5936,0.06003,0.07269
2015,Direct migration background,(1b) General Elementary School,0.18314,968,5936,0.17330,0.19298
2015,Direct migration background,(1c) Basic Vocational Qualification,0.19905,1047,5936,0.18889,0.20921
2015,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07773,437,5936,0.07092,0.08454
2015,Direct migration background,(2c_gen) General Maturity Certificate,0.10211,635,5936,0.09441,0.10982
2015,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13845,857,5936,0.12966,0.14723
2015,Direct migration background,(3a) Lower Tertiary Education,0.03436,139,5936,0.02973,0.03900
2015,Direct migration background,(3b) Higher Tertiary Education,0.19141,1372,5936,0.18140,0.20142
2015,Indirect migration background,(0) No qualification (yet),0.08026,178,1562,0.06678,0.09374
2015,Indirect migration background,(1b) General Elementary School,0.09933,192,1562,0.08449,0.11416
2015,Indirect migration background,(1c) Basic Vocational Qualification,0.16417,222,1562,0.14579,0.18254
2015,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24597,418,1562,0.22461,0.26734
2015,Indirect migration background,(2c_gen) General Maturity Certificate,0.12587,188,1562,0.10942,0.14233
2015,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07117,127,1562,0.05842,0.08393
2015,Indirect migration background,(3a) Lower Tertiary Education,0.08401,85,1562,0.07024,0.09777
2015,Indirect migration background,(3b) Higher Tertiary Education,0.11045,152,1562,0.09490,0.12600
2016,No migration background,(0) No qualification (yet),0.01753,486,17617,0.01559,0.01946
2016,No migration background,(1a) Inadequately completed,0.00892,156,17617,0.00753,0.01031
2016,No migration background,(1b) General Elementary School,0.06798,1065,17617,0.06426,0.07169
2016,No migration background,(1c) Basic Vocational Qualification,0.25346,3939,17617,0.24704,0.25989
2016,No migration background,(2) Intermediate General/Vocational Qualification,0.29622,5354,17617,0.28947,0.30296
2016,No migration background,(2c_gen) General Maturity Certificate,0.03651,663,17617,0.03374,0.03928
2016,No migration background,(2c_voc) Vocational Maturity Certificate,0.09160,1532,17617,0.08734,0.09586
2016,No migration background,(3a) Lower Tertiary Education,0.09680,1802,17617,0.09243,0.10117
2016,No migration background,(3b) Higher Tertiary Education,0.13099,2620,17617,0.12600,0.13597
2016,Direct migration background,(0) No qualification (yet),0.00822,217,7814,0.00622,0.01022
2016,Direct migration background,(1a) Inadequately completed,0.06898,1350,7814,0.06336,0.07460
2016,Direct migration background,(1b) General Elementary School,0.18364,1305,7814,0.17505,0.19222
2016,Direct migration background,(1c) Basic Vocational Qualification,0.20317,1006,7814,0.19425,0.21209
2016,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06772,383,7814,0.06215,0.07329
2016,Direct migration background,(2c_gen) General Maturity Certificate,0.08959,849,7814,0.08325,0.09592
2016,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14735,850,7814,0.13949,0.15521
2016,Direct migration background,(3a) Lower Tertiary Education,0.03854,140,7814,0.03428,0.04281
2016,Direct migration background,(3b) Higher Tertiary Education,0.19279,1714,7814,0.18404,0.20154
2016,Indirect migration background,(0) No qualification (yet),0.07437,167,1446,0.06084,0.08790
2016,Indirect migration background,(1b) General Elementary School,0.10496,177,1446,0.08915,0.12076
2016,Indirect migration background,(1c) Basic Vocational Qualification,0.16131,193,1446,0.14234,0.18027
2016,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24116,385,1446,0.21910,0.26321
2016,Indirect migration background,(2c_gen) General Maturity Certificate,0.13366,188,1446,0.11612,0.15121
2016,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07692,124,1446,0.06318,0.09066
2016,Indirect migration background,(3a) Lower Tertiary Education,0.08481,73,1446,0.07044,0.09917
2016,Indirect migration background,(3b) Higher Tertiary Education,0.10699,139,1446,0.09105,0.12293
2017,No migration background,(0) No qualification (yet),0.01902,539,19914,0.01712,0.02091
2017,No migration background,(1a) Inadequately completed,0.01016,192,19914,0.00876,0.01155
2017,No migration background,(1b) General Elementary School,0.06802,1143,19914,0.06452,0.07152
2017,No migration background,(1c) Basic Vocational Qualification,0.24392,4124,19914,0.23795,0.24988
2017,No migration background,(2) Intermediate General/Vocational Qualification,0.30123,6222,19914,0.29486,0.30760
2017,No migration background,(2c_gen) General Maturity Certificate,0.03670,841,19914,0.03409,0.03931
2017,No migration background,(2c_voc) Vocational Maturity Certificate,0.08927,1815,19914,0.08531,0.09323
2017,No migration background,(3a) Lower Tertiary Education,0.09752,2052,19914,0.09340,0.10164
2017,No migration background,(3b) Higher Tertiary Education,0.13416,2986,19914,0.12943,0.13890
2017,Direct migration background,(0) No qualification (yet),0.00839,189,8637,0.00647,0.01032
2017,Direct migration background,(1a) Inadequately completed,0.08482,1797,8637,0.07894,0.09069
2017,Direct migration background,(1b) General Elementary School,0.18215,1551,8637,0.17401,0.19029
2017,Direct migration background,(1c) Basic Vocational Qualification,0.18980,946,8637,0.18153,0.19807
2017,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07210,396,8637,0.06664,0.07755
2017,Direct migration background,(2c_gen) General Maturity Certificate,0.09378,997,8637,0.08763,0.09993
2017,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13883,803,8637,0.13153,0.14612
2017,Direct migration background,(3a) Lower Tertiary Education,0.03204,133,8637,0.02832,0.03575
2017,Direct migration background,(3b) Higher Tertiary Education,0.19810,1825,8637,0.18970,0.20651
2017,Indirect migration background,(0) No qualification (yet),0.07727,196,1579,0.06409,0.09044
2017,Indirect migration background,(1b) General Elementary School,0.09707,164,1579,0.08246,0.11168
2017,Indirect migration background,(1c) Basic Vocational Qualification,0.15598,196,1579,0.13807,0.17388
2017,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23524,403,1579,0.21431,0.25617
2017,Indirect migration background,(2c_gen) General Maturity Certificate,0.13282,230,1579,0.11608,0.14957
2017,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08955,135,1579,0.07546,0.10364
2017,Indirect migration background,(3a) Lower Tertiary Education,0.08673,96,1579,0.07284,0.10061
2017,Indirect migration background,(3b) Higher Tertiary Education,0.11004,159,1579,0.09460,0.12548
2018,No migration background,(0) No qualification (yet),0.01628,443,19150,0.01449,0.01808
2018,No migration background,(1a) Inadequately completed,0.00924,194,19150,0.00788,0.01059
2018,No migration background,(1b) General Elementary School,0.06740,1132,19150,0.06385,0.07095
2018,No migration background,(1c) Basic Vocational Qualification,0.23619,3859,19150,0.23017,0.24221
2018,No migration background,(2) Intermediate General/Vocational Qualification,0.29858,5969,19150,0.29210,0.30507
2018,No migration background,(2c_gen) General Maturity Certificate,0.03949,854,19150,0.03673,0.04225
2018,No migration background,(2c_voc) Vocational Maturity Certificate,0.09418,1785,19150,0.09004,0.09831
2018,No migration background,(3a) Lower Tertiary Education,0.10255,2018,19150,0.09826,0.10685
2018,No migration background,(3b) Higher Tertiary Education,0.13609,2896,19150,0.13123,0.14094
2018,Direct migration background,(0) No qualification (yet),0.00649,167,7986,0.00473,0.00825
2018,Direct migration background,(1a) Inadequately completed,0.08758,1687,7986,0.08138,0.09378
2018,Direct migration background,(1b) General Elementary School,0.17097,1423,7986,0.16271,0.17922
2018,Direct migration background,(1c) Basic Vocational Qualification,0.19600,867,7986,0.18729,0.20471
2018,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07243,382,7986,0.06674,0.07811
2018,Direct migration background,(2c_gen) General Maturity Certificate,0.09244,920,7986,0.08609,0.09880
2018,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13290,723,7986,0.12545,0.14034
2018,Direct migration background,(3a) Lower Tertiary Education,0.03766,140,7986,0.03348,0.04184
2018,Direct migration background,(3b) Higher Tertiary Education,0.20354,1677,7986,0.19471,0.21237
2018,Indirect migration background,(0) No qualification (yet),0.07030,167,1573,0.05766,0.08293
2018,Indirect migration background,(1a) Inadequately completed,0.01892,37,1573,0.01218,0.02566
2018,Indirect migration background,(1b) General Elementary School,0.10903,172,1573,0.09362,0.12443
2018,Indirect migration background,(1c) Basic Vocational Qualification,0.14373,200,1573,0.12639,0.16107
2018,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23833,405,1573,0.21726,0.25939
2018,Indirect migration background,(2c_gen) General Maturity Certificate,0.12578,213,1573,0.10939,0.14218
2018,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08942,133,1573,0.07531,0.10352
2018,Indirect migration background,(3a) Lower Tertiary Education,0.09446,99,1573,0.08000,0.10892
2018,Indirect migration background,(3b) Higher Tertiary Education,0.11004,147,1573,0.09457,0.12551
2019,No migration background,(0) No qualification (yet),0.01501,396,19851,0.01332,0.01671
2019,No migration background,(1a) Inadequately completed,0.00901,180,19851,0.00770,0.01033
2019,No migration background,(1b) General Elementary School,0.06492,1030,19851,0.06149,0.06835
2019,No migration background,(1c) Basic Vocational Qualification,0.22579,3646,19851,0.21997,0.23161
2019,No migration background,(2) Intermediate General/Vocational Qualification,0.30270,6117,19851,0.29630,0.30909
2019,No migration background,(2c_gen) General Maturity Certificate,0.04088,920,19851,0.03812,0.04363
2019,No migration background,(2c_voc) Vocational Maturity Certificate,0.09653,1941,19851,0.09242,0.10063
2019,No migration background,(3a) Lower Tertiary Education,0.10385,2234,19851,0.09961,0.10810
2019,No migration background,(3b) Higher Tertiary Education,0.14131,3387,19851,0.13646,0.14615
2019,Direct migration background,(0) No qualification (yet),0.00646,76,7093,0.00460,0.00833
2019,Direct migration background,(1a) Inadequately completed,0.09225,1591,7093,0.08551,0.09898
2019,Direct migration background,(1b) General Elementary School,0.16439,1213,7093,0.15576,0.17301
2019,Direct migration background,(1c) Basic Vocational Qualification,0.19136,750,7093,0.18221,0.20052
2019,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07150,358,7093,0.06551,0.07750
2019,Direct migration background,(2c_gen) General Maturity Certificate,0.09031,777,7093,0.08364,0.09698
2019,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13840,652,7093,0.13036,0.14643
2019,Direct migration background,(3a) Lower Tertiary Education,0.03293,134,7093,0.02878,0.03708
2019,Direct migration background,(3b) Higher Tertiary Education,0.21240,1542,7093,0.20288,0.22192
2019,Indirect migration background,(0) No qualification (yet),0.06080,145,1486,0.04865,0.07296
2019,Indirect migration background,(1b) General Elementary School,0.09810,141,1486,0.08297,0.11322
2019,Indirect migration background,(1c) Basic Vocational Qualification,0.14295,179,1486,0.12515,0.16075
2019,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22735,370,1486,0.20603,0.24867
2019,Indirect migration background,(2c_gen) General Maturity Certificate,0.14300,213,1486,0.12519,0.16080
2019,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10892,151,1486,0.09308,0.12477
2019,Indirect migration background,(3a) Lower Tertiary Education,0.08976,111,1486,0.07522,0.10430
2019,Indirect migration background,(3b) Higher Tertiary Education,0.11208,176,1486,0.09603,0.12812
2020,No migration background,(0) No qualification (yet),0.01746,432,18342,0.01557,0.01936
2020,No migration background,(1a) Inadequately completed,0.00831,151,18342,0.00700,0.00962
2020,No migration background,(1b) General Elementary School,0.06327,930,18342,0.05974,0.06679
2020,No migration background,(1c) Basic Vocational Qualification,0.22020,3272,18342,0.21421,0.22620
2020,No migration background,(2) Intermediate General/Vocational Qualification,0.29810,5601,18342,0.29148,0.30472
2020,No migration background,(2c_gen) General Maturity Certificate,0.04116,847,18342,0.03828,0.04404
2020,No migration background,(2c_voc) Vocational Maturity Certificate,0.09951,1828,18342,0.09518,0.10384
2020,No migration background,(3a) Lower Tertiary Education,0.10795,2103,18342,0.10346,0.11244
2020,No migration background,(3b) Higher Tertiary Education,0.14403,3178,18342,0.13895,0.14911
2020,Direct migration background,(0) No qualification (yet),0.00886,190,8742,0.00690,0.01083
2020,Direct migration background,(1a) Inadequately completed,0.08873,1735,8742,0.08277,0.09469
2020,Direct migration background,(1b) General Elementary School,0.17294,1474,8742,0.16501,0.18087
2020,Direct migration background,(1c) Basic Vocational Qualification,0.18654,823,8742,0.17837,0.19470
2020,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07758,365,8742,0.07197,0.08319
2020,Direct migration background,(2c_gen) General Maturity Certificate,0.08773,1145,8742,0.08180,0.09366
2020,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12457,821,8742,0.11765,0.13149
2020,Direct migration background,(3a) Lower Tertiary Education,0.03964,141,8742,0.03555,0.04373
2020,Direct migration background,(3b) Higher Tertiary Education,0.21341,2048,8742,0.20482,0.22200
2020,Indirect migration background,(0) No qualification (yet),0.06093,153,1467,0.04869,0.07318
2020,Indirect migration background,(1b) General Elementary School,0.09633,134,1467,0.08122,0.11143
2020,Indirect migration background,(1c) Basic Vocational Qualification,0.15914,180,1467,0.14041,0.17786
2020,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22567,350,1467,0.20427,0.24707
2020,Indirect migration background,(2c_gen) General Maturity Certificate,0.12347,204,1467,0.10663,0.14031
2020,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.12167,154,1467,0.10493,0.13840
2020,Indirect migration background,(3a) Lower Tertiary Education,0.09433,119,1467,0.07937,0.10929
2020,Indirect migration background,(3b) Higher Tertiary Education,0.09957,173,1467,0.08424,0.11490
2021,No migration background,(0) No qualification (yet),0.01539,271,12955,0.01327,0.01751
2021,No migration background,(1a) Inadequately completed,0.00781,104,12955,0.00629,0.00932
2021,No migration background,(1b) General Elementary School,0.05462,560,12955,0.05070,0.05853
2021,No migration background,(1c) Basic Vocational Qualification,0.21563,2140,12955,0.20854,0.22271
2021,No migration background,(2) Intermediate General/Vocational Qualification,0.28822,3796,12955,0.28042,0.29602
2021,No migration background,(2c_gen) General Maturity Certificate,0.04888,675,12955,0.04517,0.05259
2021,No migration background,(2c_voc) Vocational Maturity Certificate,0.10342,1321,12955,0.09817,0.10866
2021,No migration background,(3a) Lower Tertiary Education,0.10573,1543,12955,0.10044,0.11103
2021,No migration background,(3b) Higher Tertiary Education,0.16031,2545,12955,0.15399,0.16663
2021,Direct migration background,(0) No qualification (yet),0.01130,110,5054,0.00839,0.01422
2021,Direct migration background,(1a) Inadequately completed,0.08356,1006,5054,0.07593,0.09119
2021,Direct migration background,(1b) General Elementary School,0.16310,765,5054,0.15291,0.17328
2021,Direct migration background,(1c) Basic Vocational Qualification,0.18224,463,5054,0.17160,0.19289
2021,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07756,252,5054,0.07018,0.08494
2021,Direct migration background,(2c_gen) General Maturity Certificate,0.07443,567,5054,0.06719,0.08167
2021,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13257,483,5054,0.12322,0.14192
2021,Direct migration background,(3a) Lower Tertiary Education,0.04854,116,5054,0.04261,0.05446
2021,Direct migration background,(3b) Higher Tertiary Education,0.22670,1292,5054,0.21515,0.23824
2021,Indirect migration background,(0) No qualification (yet),0.03353,68,918,0.02188,0.04518
2021,Indirect migration background,(1b) General Elementary School,0.07323,60,918,0.05637,0.09009
2021,Indirect migration background,(1c) Basic Vocational Qualification,0.16472,97,918,0.14071,0.18873
2021,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20193,216,918,0.17595,0.22791
2021,Indirect migration background,(2c_gen) General Maturity Certificate,0.15535,161,918,0.13191,0.17880
2021,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.12947,106,918,0.10774,0.15120
2021,Indirect migration background,(3a) Lower Tertiary Education,0.09126,80,918,0.07262,0.10989
2021,Indirect migration background,(3b) Higher Tertiary Education,0.13533,130,918,0.11319,0.15747
2022,No migration background,(0) No qualification (yet),0.01200,320,16483,0.01034,0.01366
2022,No migration background,(1a) Inadequately completed,0.00825,157,16483,0.00687,0.00963
2022,No migration background,(1b) General Elementary School,0.04729,565,16483,0.04405,0.05053
2022,No migration background,(1c) Basic Vocational Qualification,0.19864,2374,16483,0.19255,0.20473
2022,No migration background,(2) Intermediate General/Vocational Qualification,0.28216,4687,16483,0.27529,0.28903
2022,No migration background,(2c_gen) General Maturity Certificate,0.04879,957,16483,0.04550,0.05208
2022,No migration background,(2c_voc) Vocational Maturity Certificate,0.10652,1909,16483,0.10181,0.11123
2022,No migration background,(3a) Lower Tertiary Education,0.10965,1938,16483,0.10488,0.11442
2022,No migration background,(3b) Higher Tertiary Education,0.18670,3576,16483,0.18075,0.19265
2022,Direct migration background,(0) No qualification (yet),0.01495,169,6578,0.01202,0.01789
2022,Direct migration background,(1a) Inadequately completed,0.07553,811,6578,0.06914,0.08192
2022,Direct migration background,(1b) General Elementary School,0.14736,711,6578,0.13879,0.15592
2022,Direct migration background,(1c) Basic Vocational Qualification,0.16215,468,6578,0.15324,0.17106
2022,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09001,294,6578,0.08310,0.09693
2022,Direct migration background,(2c_gen) General Maturity Certificate,0.08086,799,6578,0.07427,0.08745
2022,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12748,590,6578,0.11942,0.13554
2022,Direct migration background,(3a) Lower Tertiary Education,0.04085,155,6578,0.03607,0.04564
2022,Direct migration background,(3b) Higher Tertiary Education,0.26080,2581,6578,0.25019,0.27141
2022,Indirect migration background,(0) No qualification (yet),0.03481,79,1414,0.02525,0.04437
2022,Indirect migration background,(1b) General Elementary School,0.04251,59,1414,0.03199,0.05303
2022,Indirect migration background,(1c) Basic Vocational Qualification,0.14899,143,1414,0.13042,0.16756
2022,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22965,346,1414,0.20772,0.25158
2022,Indirect migration background,(2c_gen) General Maturity Certificate,0.15105,184,1414,0.13238,0.16972
2022,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.12402,180,1414,0.10683,0.14121
2022,Indirect migration background,(3a) Lower Tertiary Education,0.07700,136,1414,0.06310,0.09090
2022,Indirect migration background,(3b) Higher Tertiary Education,0.17116,287,1414,0.15152,0.19080
