year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.13282,35,159,0.07990,0.18573
2004,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.18374,41,159,0.12336,0.24413
2004,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.67189,127,127,0.58990,0.75387
2004,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.73063,99,99,0.64280,0.81846
2004,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.65907,270,394,0.61220,0.70593
2004,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.12785,66,394,0.09484,0.16087
2004,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.10174,58,394,0.07185,0.13162
2004,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.63719,117,182,0.56714,0.70724
2004,30-45 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.12723,34,182,0.07868,0.17578
2004,30-45 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.08654,31,182,0.04558,0.12750
2004,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.71307,175,175,0.64586,0.78028
2004,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.44701,93,200,0.37793,0.51609
2004,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.26130,68,200,0.20026,0.32235
2004,46-65 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.11166,39,200,0.06790,0.15542
2004,46-65 y.,Hamburg,(1c) Basic Vocational Qualification,0.37815,32,67,0.26116,0.49514
2004,46-65 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.30110,35,67,0.19043,0.41177
2004,46-65 y.,Lower Saxony,(1b) General Elementary School,0.12641,52,555,0.09874,0.15408
2004,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.49020,251,555,0.44857,0.53183
2004,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18477,120,555,0.15245,0.21709
2004,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.05263,39,555,0.03404,0.07123
2004,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.09433,93,555,0.06999,0.11866
2004,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02777,36,1550,0.01959,0.03595
2004,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11154,139,1550,0.09586,0.12721
2004,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.47231,634,1550,0.44745,0.49717
2004,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15736,258,1550,0.13923,0.17550
2004,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06717,120,1550,0.05470,0.07963
2004,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04326,102,1550,0.03313,0.05340
2004,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.11120,261,1550,0.09554,0.12686
2004,46-65 y.,Hesse,(1b) General Elementary School,0.11664,45,495,0.08834,0.14495
2004,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.39674,160,495,0.35360,0.43988
2004,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.16823,104,495,0.13524,0.20121
2004,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.07334,41,495,0.05035,0.09633
2004,46-65 y.,Hesse,(3a) Lower Tertiary Education,0.08562,45,495,0.06095,0.11029
2004,46-65 y.,Hesse,(3b) Higher Tertiary Education,0.12553,100,495,0.09631,0.15474
2004,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.12787,49,350,0.09283,0.16291
2004,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.51198,172,350,0.45954,0.56443
2004,46-65 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16325,67,350,0.12447,0.20203
2004,46-65 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.08770,62,350,0.05803,0.11738
2004,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.14302,110,799,0.11873,0.16731
2004,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.40002,292,799,0.36603,0.43401
2004,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.17705,144,799,0.15057,0.20354
2004,46-65 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06560,51,799,0.04842,0.08278
2004,46-65 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.06839,59,799,0.05088,0.08591
2004,46-65 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.12013,143,799,0.09757,0.14269
2004,46-65 y.,Bavaria,(1b) General Elementary School,0.11833,101,997,0.09827,0.13839
2004,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.44195,378,997,0.41111,0.47279
2004,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.19280,211,997,0.16830,0.21730
2004,46-65 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05905,57,997,0.04441,0.07369
2004,46-65 y.,Bavaria,(3a) Lower Tertiary Education,0.07976,94,997,0.06293,0.09658
2004,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.08900,156,997,0.07131,0.10668
2004,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.19468,48,250,0.14550,0.24386
2004,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.35201,81,250,0.29269,0.41133
2004,46-65 y.,Berlin,(3a) Lower Tertiary Education,0.13020,36,250,0.08840,0.17200
2004,46-65 y.,Berlin,(3b) Higher Tertiary Education,0.22023,85,250,0.16876,0.27171
2004,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.26856,81,326,0.22037,0.31674
2004,46-65 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.30784,104,326,0.25766,0.35803
2004,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.21596,82,326,0.17122,0.26070
2004,46-65 y.,Brandenburg,(3b) Higher Tertiary Education,0.16088,59,326,0.12093,0.20083
2004,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.27442,39,172,0.20754,0.34130
2004,46-65 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.38941,63,172,0.31633,0.46250
2004,46-65 y.,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.17510,38,172,0.11814,0.23207
2004,46-65 y.,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.08382,32,172,0.04228,0.12536
2004,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.28123,134,497,0.24167,0.32080
2004,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.38795,200,497,0.34506,0.43083
2004,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.13928,76,497,0.10881,0.16976
2004,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.12320,87,497,0.09427,0.15212
2004,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.33581,108,332,0.28493,0.38669
2004,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.34366,108,332,0.29249,0.39482
2004,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.16938,68,332,0.12897,0.20979
2004,46-65 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.09431,48,332,0.06282,0.12579
2004,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.39055,107,299,0.33516,0.44595
2004,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.40010,107,299,0.34448,0.45573
2004,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.09365,44,299,0.06057,0.12673
2004,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.06672,41,299,0.03839,0.09505
2004,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.43609,56,56,0.30503,0.56715
2004,66 and older,Lower Saxony,(1b) General Elementary School,0.23244,77,289,0.18366,0.28122
2004,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.40786,143,289,0.35111,0.46462
2004,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.20873,69,289,0.16179,0.25567
2004,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.19415,157,778,0.16634,0.22196
2004,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.51047,384,778,0.47532,0.54562
2004,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.11053,87,778,0.08849,0.13258
2004,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04987,39,778,0.03456,0.06517
2004,66 and older,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05020,45,778,0.03485,0.06556
2004,66 and older,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.05742,66,778,0.04106,0.07378
2004,66 and older,Hesse,(1b) General Elementary School,0.27638,53,152,0.20505,0.34771
2004,66 and older,Hesse,(1c) Basic Vocational Qualification,0.42693,99,152,0.34803,0.50582
2004,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.32756,78,192,0.26100,0.39412
2004,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.45521,114,192,0.38458,0.52583
2004,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.31244,116,329,0.26228,0.36260
2004,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.36184,136,329,0.30983,0.41384
2004,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11456,40,329,0.08009,0.14902
2004,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06199,37,329,0.03589,0.08809
2004,66 and older,Bavaria,(1b) General Elementary School,0.21356,97,484,0.17701,0.25011
2004,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.47059,236,484,0.42607,0.51510
2004,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.12863,73,484,0.09877,0.15849
2004,66 and older,Bavaria,(3a) Lower Tertiary Education,0.05519,34,484,0.03483,0.07556
2004,66 and older,Bavaria,(3b) Higher Tertiary Education,0.05265,44,484,0.03273,0.07256
2004,66 and older,Berlin,(1c) Basic Vocational Qualification,0.31589,40,40,0.16999,0.46179
2004,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.49560,88,123,0.40688,0.58433
2004,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.16220,35,123,0.09678,0.22761
2004,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.53111,43,43,0.38018,0.68203
2004,66 and older,Saxony,(1c) Basic Vocational Qualification,0.56266,164,198,0.49339,0.63193
2004,66 and older,Saxony,(3a) Lower Tertiary Education,0.12607,34,198,0.07972,0.17242
2004,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.54392,96,96,0.44376,0.64408
2004,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.59525,105,105,0.50092,0.68959
2005,17-29 y.,Lower Saxony,(0) No qualification (yet),0.17285,63,185,0.11821,0.22748
2005,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.46636,122,185,0.39428,0.53844
2005,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.17791,137,622,0.14783,0.20799
2005,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.12915,61,622,0.10277,0.15552
2005,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.06853,41,622,0.04866,0.08840
2005,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.29880,186,622,0.26280,0.33480
2005,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.16654,127,622,0.13723,0.19584
2005,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.09673,70,622,0.07348,0.11997
2005,17-29 y.,Hesse,(0) No qualification (yet),0.16354,37,127,0.09896,0.22812
2005,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.25815,51,127,0.18174,0.33456
2005,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.17794,39,127,0.11116,0.24472
2005,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20579,31,111,0.13024,0.28134
2005,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.27855,49,111,0.19478,0.36233
2005,17-29 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.12443,31,111,0.06274,0.18611
2005,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.20845,103,397,0.16844,0.24845
2005,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.10750,42,397,0.07699,0.13801
2005,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.13336,61,397,0.09987,0.16684
2005,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.28809,125,397,0.24348,0.33269
2005,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.13065,66,397,0.09745,0.16384
2005,17-29 y.,Bavaria,(0) No qualification (yet),0.11462,85,452,0.08522,0.14402
2005,17-29 y.,Bavaria,(1b) General Elementary School,0.14835,62,452,0.11554,0.18115
2005,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.24804,92,452,0.20818,0.28789
2005,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.21453,111,452,0.17665,0.25242
2005,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.10205,69,452,0.07411,0.12999
2005,17-29 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.08512,33,452,0.05937,0.11088
2005,17-29 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.34459,38,83,0.24172,0.44745
2005,17-29 y.,Berlin,(2c_gen) General Maturity Certificate,0.25912,45,83,0.16428,0.35395
2005,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.41158,51,83,0.30506,0.51809
2005,17-29 y.,Brandenburg,(2c_gen) General Maturity Certificate,0.12590,32,83,0.05409,0.19770
2005,17-29 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.39924,33,33,0.22956,0.56893
2005,17-29 y.,Saxony,(0) No qualification (yet),0.11201,38,215,0.06976,0.15427
2005,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.42059,124,215,0.35445,0.48673
2005,17-29 y.,Saxony,(2c_gen) General Maturity Certificate,0.17882,53,215,0.12748,0.23016
2005,17-29 y.,Saxony-Anhalt,(0) No qualification (yet),0.14859,32,92,0.07551,0.22167
2005,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.31477,60,92,0.21934,0.41019
2005,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.42675,73,73,0.31251,0.54100
2005,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.36029,45,91,0.26110,0.45947
2005,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27797,46,91,0.18541,0.37052
2005,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.21585,127,504,0.17989,0.25180
2005,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.40665,214,504,0.36372,0.44957
2005,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.12239,63,504,0.09375,0.15103
2005,30-45 y.,Lower Saxony,(3a) Lower Tertiary Education,0.07215,37,504,0.04954,0.09476
2005,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.11679,63,504,0.08872,0.14486
2005,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.06906,93,1305,0.05530,0.08282
2005,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.22474,279,1305,0.20208,0.24739
2005,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.27261,365,1305,0.24844,0.29678
2005,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.02938,35,1305,0.02021,0.03855
2005,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.17071,219,1305,0.15029,0.19113
2005,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.08086,110,1305,0.06607,0.09566
2005,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.14050,204,1305,0.12164,0.15936
2005,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.18744,86,398,0.14905,0.22583
2005,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.30454,139,398,0.25927,0.34981
2005,30-45 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.13231,50,398,0.09898,0.16564
2005,30-45 y.,Hesse,(3a) Lower Tertiary Education,0.06428,40,398,0.04015,0.08840
2005,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.22172,83,398,0.18086,0.26259
2005,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.39533,139,313,0.34108,0.44959
2005,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.28410,103,313,0.23405,0.33414
2005,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.07988,33,313,0.04979,0.10996
2005,30-45 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.06358,38,313,0.03650,0.09065
2005,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.09412,79,769,0.07347,0.11478
2005,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.27283,217,769,0.24133,0.30434
2005,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.25991,220,769,0.22889,0.29092
2005,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.14663,105,769,0.12161,0.17164
2005,30-45 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08426,59,769,0.06462,0.10391
2005,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.09747,89,769,0.07650,0.11845
2005,30-45 y.,Bavaria,(1b) General Elementary School,0.06494,52,885,0.04870,0.08119
2005,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.36349,292,885,0.33179,0.39520
2005,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.27624,257,885,0.24676,0.30571
2005,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.08332,79,885,0.06510,0.10154
2005,30-45 y.,Bavaria,(3a) Lower Tertiary Education,0.07113,67,885,0.05419,0.08808
2005,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.11700,138,885,0.09581,0.13818
2005,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.36404,77,151,0.28704,0.44104
2005,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.12713,34,151,0.07382,0.18044
2005,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.18475,40,151,0.12264,0.24686
2005,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.68514,133,133,0.60591,0.76438
2005,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.68500,82,82,0.58384,0.78616
2005,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.66160,255,369,0.61325,0.70994
2005,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.11771,58,369,0.08478,0.15063
2005,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.10544,56,369,0.07406,0.13682
2005,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.62399,110,110,0.53306,0.71493
2005,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.69547,153,153,0.62230,0.76863
2005,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.43391,86,189,0.36307,0.50476
2005,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27209,68,189,0.20847,0.33570
2005,46-65 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.10595,35,189,0.06196,0.14995
2005,46-65 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.29815,34,34,0.14207,0.45423
2005,46-65 y.,Lower Saxony,(1b) General Elementary School,0.11846,48,520,0.09065,0.14626
2005,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.48171,224,520,0.43872,0.52470
2005,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.20080,120,520,0.16633,0.23526
2005,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.06609,43,520,0.04472,0.08747
2005,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.09303,85,520,0.06804,0.11802
2005,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03233,37,1467,0.02328,0.04139
2005,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11480,129,1467,0.09849,0.13112
2005,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44111,576,1467,0.41569,0.46652
2005,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16619,254,1467,0.14713,0.18524
2005,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07371,117,1467,0.06033,0.08708
2005,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04766,103,1467,0.03675,0.05856
2005,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.11399,251,1467,0.09772,0.13025
2005,46-65 y.,Hesse,(1b) General Elementary School,0.08433,36,464,0.05902,0.10964
2005,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.43034,155,464,0.38524,0.47544
2005,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.17198,94,464,0.13761,0.20636
2005,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.08059,45,464,0.05579,0.10538
2005,46-65 y.,Hesse,(3a) Lower Tertiary Education,0.07254,39,464,0.04891,0.09616
2005,46-65 y.,Hesse,(3b) Higher Tertiary Education,0.13421,95,464,0.10316,0.16526
2005,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.12758,45,324,0.09120,0.16396
2005,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.48554,159,324,0.43103,0.54004
2005,46-65 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16629,66,324,0.12569,0.20690
2005,46-65 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.08294,54,324,0.05286,0.11301
2005,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.13563,98,773,0.11148,0.15979
2005,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.40089,285,773,0.36632,0.43546
2005,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18054,146,773,0.15341,0.20768
2005,46-65 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06327,50,773,0.04610,0.08044
2005,46-65 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.06504,57,773,0.04765,0.08244
2005,46-65 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.12065,137,773,0.09767,0.14363
2005,46-65 y.,Bavaria,(1b) General Elementary School,0.10516,82,955,0.08570,0.12463
2005,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.44380,366,955,0.41228,0.47533
2005,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.20194,212,955,0.17646,0.22741
2005,46-65 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06071,54,955,0.04555,0.07586
2005,46-65 y.,Bavaria,(3a) Lower Tertiary Education,0.07068,87,955,0.05442,0.08695
2005,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.09755,154,955,0.07872,0.11638
2005,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.18484,43,228,0.13434,0.23534
2005,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.35287,74,228,0.29071,0.41504
2005,46-65 y.,Berlin,(3a) Lower Tertiary Education,0.15081,38,228,0.10425,0.19736
2005,46-65 y.,Berlin,(3b) Higher Tertiary Education,0.19004,73,228,0.13900,0.24108
2005,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.23360,69,309,0.18634,0.28085
2005,46-65 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.37155,108,309,0.31759,0.42552
2005,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.20332,76,309,0.15837,0.24827
2005,46-65 y.,Brandenburg,(3b) Higher Tertiary Education,0.14983,56,309,0.10997,0.18969
2005,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.26674,36,168,0.19967,0.33382
2005,46-65 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.43261,67,168,0.35747,0.50775
2005,46-65 y.,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.14988,34,168,0.09574,0.20402
2005,46-65 y.,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.08521,31,168,0.04286,0.12755
2005,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.23398,116,493,0.19657,0.27139
2005,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.42559,214,493,0.38190,0.46928
2005,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.14892,78,493,0.11746,0.18038
2005,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.12440,85,493,0.09524,0.15356
2005,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.31357,98,324,0.26297,0.36417
2005,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.37034,107,324,0.31768,0.42301
2005,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.16283,65,324,0.12257,0.20310
2005,46-65 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.10256,54,324,0.06948,0.13565
2005,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.34531,94,289,0.29039,0.40022
2005,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.44374,111,289,0.38636,0.50112
2005,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.08791,43,289,0.05521,0.12062
2005,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.07472,41,289,0.04435,0.10508
2005,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.46613,58,58,0.33662,0.59564
2005,66 and older,Lower Saxony,(1b) General Elementary School,0.22203,75,319,0.17635,0.26771
2005,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.41329,146,319,0.35916,0.46741
2005,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18536,62,319,0.14265,0.22807
2005,66 and older,Lower Saxony,(3b) Higher Tertiary Education,0.07110,36,319,0.04285,0.09934
2005,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.19650,154,788,0.16874,0.22426
2005,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.51368,389,788,0.47876,0.54860
2005,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.11260,90,788,0.09052,0.13469
2005,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04349,37,788,0.02924,0.05774
