year,bula_h,migback,ple0024,proportion,n,lower_confidence,upper_confidence
2019,Sachsen-Anhalt,Direct migration background,1.0,0.0008230775260641217,29565,0.0004961822092191038,0.0011499728429091396
2019,Sachsen,Indirect migration background,1.0,0.0007838833581563063,29565,0.0004648599377059809,0.0011029067786066317
2019,Sachsen-Anhalt,Direct migration background,2.0,0.0007838833581563063,29565,0.0004648599377059809,0.0011029067786066317
2019,Sachsen,Direct migration background,1.0,0.000744689190248491,29565,0.000433737524870786,0.001055640855626196
2019,Hamburg,Indirect migration background,2.0,0.000744689190248491,29565,0.000433737524870786,0.001055640855626196
2019,Sachsen,Indirect migration background,2.0,0.0005879125186172298,29565,0.00031160304055003114,0.0008642219966844284
2019,Brandenburg,Indirect migration background,1.0,0.0005879125186172298,29565,0.00031160304055003114,0.0008642219966844284
2019,Mecklenburg-Vorpommern,Direct migration background,2.0,0.00047033001489378383,29565,0.00022317676686575233,0.0007174832629218153
2019,Sachsen-Anhalt,Indirect migration background,1.0,0.0003919416790781532,29565,0.00016631381696494312,0.0006175695411913632
2019,Thueringen,Indirect migration background,2.0,0.0003919416790781532,29565,0.00016631381696494312,0.0006175695411913632
2019,Brandenburg,Indirect migration background,2.0,0.00035274751117033787,29565,0.0001386939304613298,0.000566801091879346
2019,Bremen,Indirect migration background,1.0,0.0003135533432625225,29565,0.00011173773571037949,0.0005153689508146655
2019,Bremen,Indirect migration background,2.0,0.00023516500744689191,29565,6.0380712155826675e-05,0.00040994930273795715
2019,Mecklenburg-Vorpommern,Indirect migration background,1.0,0.00023516500744689191,29565,6.0380712155826675e-05,0.00040994930273795715
2019,Mecklenburg-Vorpommern,Direct migration background,1.0,0.00023516500744689191,29565,6.0380712155826675e-05,0.00040994930273795715
2019,Sachsen-Anhalt,Indirect migration background,2.0,0.00023516500744689191,29565,6.0380712155826675e-05,0.00040994930273795715
2019,Mecklenburg-Vorpommern,Indirect migration background,2.0,0.00015677667163126126,29565,1.4060297489964016e-05,0.0002994930457725585
2019,Thueringen,Indirect migration background,1.0,0.00015677667163126126,29565,1.4060297489964016e-05,0.0002994930457725585
2021,Nordrhein-Westfalen,No migration background,2.0,0.09241767990398163,19931,0.08839688360818446,0.0964384761997788
2021,Bayern,No migration background,2.0,0.07159630538015968,19931,0.06801694635069033,0.07517566440962903
2021,Baden-Wuerttemberg,No migration background,2.0,0.04764389709335699,19931,0.04468660072232633,0.050601193464387656
2021,Niedersachsen,No migration background,2.0,0.046808954756562125,19931,0.04387640104415268,0.049741508468971574
2021,Nordrhein-Westfalen,No migration background,1.0,0.03809424411626572,19931,0.03543665725031275,0.040751830982218684
2021,Nordrhein-Westfalen,Direct migration background,1.0,0.036059072170328235,19931,0.03347071615677183,0.03864742818388464
2021,Sachsen,No migration background,2.0,0.03527631372958305,19931,0.03271516620032462,0.03783746125884148
2021,Nordrhein-Westfalen,Direct migration background,2.0,0.03496321035328498,19931,0.032413040465250786,0.03751338024131917
2021,Bayern,No migration background,1.0,0.03193654438240359,19931,0.0294954340948262,0.03437765466998099
2021,Hessen,No migration background,2.0,0.02849240724312477,19931,0.026182581602968453,0.03080223288328109
2021,Baden-Wuerttemberg,No migration background,1.0,0.02416114387100141,19931,0.02202937887877914,0.02629290886322368
2021,Brandenburg,No migration background,2.0,0.02363930491050462,19931,0.021530123077649135,0.025748486743360104
2021,"Rheinland-Pfalz,Saarland",No migration background,2.0,0.02348275322235558,19931,0.02138039850906153,0.02558510793564963
2021,Niedersachsen,No migration background,1.0,0.02186505244481553,19931,0.019834724573389577,0.023895380316241485
2021,Berlin,No migration background,2.0,0.020038616083076763,19931,0.018093122196936713,0.021984109969216813
2021,Bayern,Direct migration background,2.0,0.019986432187027083,19931,0.018043421415877933,0.021929442958176233
2021,Sachsen-Anhalt,No migration background,2.0,0.019308041538381254,19931,0.017397629940105165,0.021218453136657343
2021,Thueringen,No migration background,2.0,0.019308041538381254,19931,0.017397629940105165,0.021218453136657343
2021,Schleswig-Holstein,No migration background,2.0,0.01899493816208318,19931,0.01709977723902211,0.020890099085144248
2021,Sachsen,No migration background,1.0,0.017690340760841205,19931,0.015860202782762036,0.019520478738920374
2021,Bayern,Direct migration background,1.0,0.016959766216145696,19931,0.015167150894925523,0.01875238153736587
2021,Baden-Wuerttemberg,Direct migration background,1.0,0.016959766216145696,19931,0.015167150894925523,0.01875238153736587
2021,Baden-Wuerttemberg,Direct migration background,2.0,0.0166988467358973,19931,0.01491983816510095,0.018477855306693654
2021,Mecklenburg-Vorpommern,No migration background,2.0,0.014768042582059177,19931,0.01309339957634238,0.016442685587775976
2021,Niedersachsen,Direct migration background,1.0,0.014089651933413348,19931,0.012453361574369916,0.01572594229245678
2021,Hessen,No migration background,1.0,0.012941606220320409,19931,0.011372483031976924,0.014510729408663894
2021,Hessen,Direct migration background,2.0,0.012576318947972656,19931,0.011029212958194258,0.014123424937751055
2021,Hessen,Direct migration background,1.0,0.01179356050722747,19931,0.010294780689475404,0.013292340324979536
2021,Niedersachsen,Direct migration background,2.0,0.011010802066482283,19931,0.009562040958931086,0.01245956317403348
2021,Schleswig-Holstein,No migration background,1.0,0.010593330898084851,19931,0.009171999949455953,0.012014661846713749
2021,Hamburg,No migration background,2.0,0.009862756353389344,19931,0.00849080605843379,0.011234706648344897
2021,Berlin,No migration background,1.0,0.009393101288942232,19931,0.008053897394459938,0.010732305183424527
2021,"Rheinland-Pfalz,Saarland",Direct migration background,1.0,0.009393101288942232,19931,0.008053897394459938,0.010732305183424527
2021,"Rheinland-Pfalz,Saarland",No migration background,1.0,0.00892344622449512,19931,0.007617842341082613,0.010229050107907627
2021,Thueringen,No migration background,1.0,0.008766894536346083,19931,0.007472691790249866,0.0100610972824423
2021,Berlin,Direct migration background,1.0,0.00834942336794865,19931,0.0070861448742499285,0.009612701861647373
2021,"Rheinland-Pfalz,Saarland",Direct migration background,2.0,0.007357929343004749,19931,0.006171434999284428,0.00854442368672507
2021,Brandenburg,No migration background,1.0,0.0072013776548557114,19931,0.006027480897144363,0.00837527441256706
2021,Sachsen-Anhalt,No migration background,1.0,0.007097009862756354,19931,0.005931589396828654,0.008262430328684053
2021,Berlin,Direct migration background,2.0,0.007044825966706674,19931,0.005883667527863597,0.008205984405549751
2021,Nordrhein-Westfalen,Indirect migration background,2.0,0.006992642070656995,19931,0.005835761814087871,0.00814952232722612
2021,Schleswig-Holstein,Direct migration background,1.0,0.006314251422011167,19931,0.0052145444137534445,0.00741395843026889
2021,Nordrhein-Westfalen,Indirect migration background,1.0,0.006053331941762772,19931,0.004976444499318729,0.007130219384206816
2021,Schleswig-Holstein,Direct migration background,2.0,0.005322757397067265,19931,0.0043125723080854805,0.00633294248604905
2021,Bayern,Indirect migration background,2.0,0.004905286228669832,19931,0.00393532156414484,0.005875250893194825
2021,Hamburg,No migration background,1.0,0.004644366748421437,19931,0.0037004277706240373,0.005588305726218837
2021,Mecklenburg-Vorpommern,No migration background,1.0,0.0044878150602724,19931,0.003559848572285234,0.005415781548259566
2021,Baden-Wuerttemberg,Indirect migration background,2.0,0.003965976099775609,19931,0.0030933993032750615,0.004838552896276157
2021,Hamburg,Direct migration background,2.0,0.00391379220372593,19931,0.0030469523462780083,0.004780632061173852
2021,Hamburg,Direct migration background,1.0,0.003705056619527214,19931,0.0028615608390795536,0.004548552399974874
2021,Baden-Wuerttemberg,Indirect migration background,1.0,0.003652872723477535,19931,0.002815316184759003,0.004490429262196068
2021,Bayern,Indirect migration background,1.0,0.0034441371392788184,19931,0.002630777591652566,0.0042574966869050705
2021,Sachsen,Direct migration background,2.0,0.0032354015550801023,19931,0.0024469919179795985,0.004023811192180606
2021,Bremen,No migration background,2.0,0.003078849866931065,19931,0.002309690757830522,0.003848008976031608
2021,Sachsen,Direct migration background,1.0,0.003078849866931065,19931,0.002309690757830522,0.003848008976031608
2021,Sachsen-Anhalt,Direct migration background,1.0,0.002922298178782028,19931,0.0021728902347367927,0.0036717061228272634
2021,Brandenburg,Direct migration background,1.0,0.0028179303866826696,19931,0.0020819878806606733,0.003553872892704666
2021,Niedersachsen,Indirect migration background,1.0,0.0027135625945833115,19931,0.0019913394443449983,0.0034357857448216247
2021,Thueringen,Direct migration background,1.0,0.0026613786985336327,19931,0.001946115000727252,0.0033766423963400133
2021,Brandenburg,Direct migration background,2.0,0.0022439075301362,19931,0.0015869970372521373,0.0029008180230202627
2021,Thueringen,Direct migration background,2.0,0.0019308041538381256,19931,0.0013213501073010628,0.0025402582003751883
2021,Bremen,Direct migration background,1.0,0.0017220685696394092,19931,0.0011464398125816861,0.0022976973266971325
2021,Niedersachsen,Indirect migration background,2.0,0.0016698846735897302,19931,0.0011030298426553309,0.0022367395045241297
2021,Hessen,Indirect migration background,1.0,0.0016177007775400511,19931,0.001059758770692466,0.002175642784387636
2021,Hessen,Indirect migration background,2.0,0.0016177007775400511,19931,0.001059758770692466,0.002175642784387636
2021,"Rheinland-Pfalz,Saarland",Indirect migration background,2.0,0.0016177007775400511,19931,0.001059758770692466,0.002175642784387636
2021,Bremen,No migration background,1.0,0.001513332985440693,19931,0.0009736609544285326,0.0020530050164528535
2021,Berlin,Indirect migration background,2.0,0.0014089651933413348,19931,0.0008882077449002607,0.001929722641782409
2021,Sachsen-Anhalt,Direct migration background,2.0,0.0012524135051922977,19931,0.0007614001901447963,0.001743426820239799
2021,"Rheinland-Pfalz,Saarland",Indirect migration background,1.0,0.0012002296091426186,19931,0.0007195420170392264,0.0016809172012460108
2021,Bremen,Direct migration background,2.0,0.0011480457130929396,19931,0.0006779116927328145,0.0016181797334530647
2021,Berlin,Indirect migration background,1.0,0.0010436779209935813,19931,0.0005953993026718949,0.0014919565393152678
2021,Schleswig-Holstein,Indirect migration background,2.0,0.0009914940249439023,19931,0.0005545546626852375,0.001428433387202567
2021,Mecklenburg-Vorpommern,Direct migration background,1.0,0.0009914940249439023,19931,0.0005545546626852375,0.001428433387202567
2021,Schleswig-Holstein,Indirect migration background,1.0,0.0008349423367948651,19931,0.0004339478633561206,0.0012359368102336096
2021,Hamburg,Indirect migration background,1.0,0.000782758440745186,19931,0.00039448707253293637,0.0011710298089574358
2021,Mecklenburg-Vorpommern,Direct migration background,2.0,0.0006783906486458279,19931,0.0003169107993980499,0.0010398704978936057
2021,Sachsen,Indirect migration background,2.0,0.0006262067525961488,19931,0.000278899079479093,0.0009735144257132047
2021,Sachsen,Indirect migration background,1.0,0.0006262067525961488,19931,0.000278899079479093,0.0009735144257132047
2021,Hamburg,Indirect migration background,2.0,0.0005740228565464698,19931,0.00024149239410826224,0.0009065533189846774
2021,Sachsen-Anhalt,Indirect migration background,1.0,0.0005218389604967907,19931,0.00020477532754222162,0.0008389025934513598
2021,Brandenburg,Indirect migration background,2.0,0.00041747116839743254,19931,0.0001338660276169741,0.000701076309177891
2021,Bremen,Indirect migration background,1.0,0.0003131033762980744,19931,6.748129787220145e-05,0.0005587254547239474
2021,Thueringen,Indirect migration background,2.0,0.0003131033762980744,19931,6.748129787220145e-05,0.0005587254547239474
2021,Brandenburg,Indirect migration background,1.0,0.00026091948024839533,19931,3.6692373164501016e-05,0.0004851465873322897
2021,Mecklenburg-Vorpommern,Indirect migration background,1.0,0.00020873558419871627,19931,8.175528500240393e-06,0.00040929563989719215
2021,Sachsen-Anhalt,Indirect migration background,2.0,0.0001565516881490372,19931,-1.7142947870433178e-05,0.0003302463241685076
2021,Bremen,Indirect migration background,2.0,0.00010436779209935814,19931,-3.745698525528414e-05,0.0002461925694540004
2021,Mecklenburg-Vorpommern,Indirect migration background,2.0,0.00010436779209935814,19931,-3.745698525528414e-05,0.0002461925694540004
2021,Thueringen,Indirect migration background,1.0,5.218389604967907e-05,19931,-4.810398263487793e-05,0.00015247177473423607
