"pli0091_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2007","Realschule","1 Einkommensschwächstes Quintil","291","0.296054793761563","0.266917600043828","0.325191987479299"
"Nie","2007","Realschule","2","290","0.237013899606058","0.213141753750453","0.260886045461663"
"Nie","2007","Realschule","3","216","0.186289795214074","0.163698835415637","0.208880755012511"
"Nie","2007","Realschule","4","210","0.184891772381795","0.162807191443371","0.206976353320218"
"Nie","2007","Realschule","5 Einkommensstärkstes Quintil","185","0.233012260004675","0.205253961862088","0.260770558147262"
"Nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","91","0.261008679905811","0.217752551894198","0.304264807917424"
"Nie","2007","(Fach-)Abitur","2","95","0.227574087490311","0.189342975900785","0.265805199079836"
"Nie","2007","(Fach-)Abitur","3","67","0.165569885574964","0.131303797045308","0.199835974104621"
"Nie","2007","(Fach-)Abitur","4","51","0.096598783277342","0.0714961987256354","0.121701367829049"
"Nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","72","0.140712441966389","0.11056342524123","0.170861458691548"
"Nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.252627698756669","0.200989317331273","0.304266080182066"
"Nie","2007","AkademikerIn","2","127","0.295679023854223","0.253793761604739","0.337564286103706"
"Nie","2007","AkademikerIn","3","138","0.219210732810348","0.186828100775035","0.251593364845662"
"Nie","2007","AkademikerIn","4","207","0.192470814199392","0.168567864292042","0.216373764106742"
"Nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","351","0.170838075999421","0.154205561059455","0.187470590939387"
"Täglich","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","(noch) kein Abschluss","2","","","",""
"Täglich","2008","(noch) kein Abschluss","3","","","",""
"Täglich","2008","(noch) kein Abschluss","4","","","",""
"Täglich","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","Hauptschule","2","1","","",""
"Täglich","2008","Hauptschule","3","","","",""
"Täglich","2008","Hauptschule","4","","","",""
"Täglich","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","Realschule","2","","","",""
"Täglich","2008","Realschule","3","","","",""
"Täglich","2008","Realschule","4","","","",""
"Täglich","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","(Fach-)Abitur","2","","","",""
"Täglich","2008","(Fach-)Abitur","3","","","",""
"Täglich","2008","(Fach-)Abitur","4","1","","",""
"Täglich","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","AkademikerIn","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","AkademikerIn","2","","","",""
"Täglich","2008","AkademikerIn","3","","","",""
"Täglich","2008","AkademikerIn","4","1","","",""
"Täglich","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","17","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","2","18","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","3","14","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","4","13","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Min 1x pro Woche","2008","Hauptschule","1 Einkommensschwächstes Quintil","20","","",""
"Min 1x pro Woche","2008","Hauptschule","2","16","","",""
"Min 1x pro Woche","2008","Hauptschule","3","24","","",""
"Min 1x pro Woche","2008","Hauptschule","4","17","","",""
"Min 1x pro Woche","2008","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","2008","Realschule","1 Einkommensschwächstes Quintil","31","0.0404683911358679","0.0271186460045029","0.0538181362672328"
"Min 1x pro Woche","2008","Realschule","2","26","","",""
"Min 1x pro Woche","2008","Realschule","3","29","","",""
"Min 1x pro Woche","2008","Realschule","4","40","0.0380202717724838","0.0272888134247535","0.0487517301202141"
"Min 1x pro Woche","2008","Realschule","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","36","0.0966355860212789","0.0664482900185027","0.126822882024055"
"Min 1x pro Woche","2008","(Fach-)Abitur","2","22","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","3","24","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","4","37","0.0495205461335609","0.0307099863276695","0.0683311059394524"
"Min 1x pro Woche","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","29","","",""
"Min 1x pro Woche","2008","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Min 1x pro Woche","2008","AkademikerIn","2","9","","",""
"Min 1x pro Woche","2008","AkademikerIn","3","10","","",""
"Min 1x pro Woche","2008","AkademikerIn","4","22","","",""
"Min 1x pro Woche","2008","AkademikerIn","5 Einkommensstärkstes Quintil","46","0.0249217803887791","0.0180710013596153","0.0317725594179429"
"Min 1x pro Monat","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","37","0.22145287856686","0.157114336373611","0.28579142076011"
"Min 1x pro Monat","2008","(noch) kein Abschluss","2","33","0.202609377680704","0.136499058786387","0.268719696575021"
"Min 1x pro Monat","2008","(noch) kein Abschluss","3","38","0.373654318905117","0.274799868908665","0.47250876890157"
"Min 1x pro Monat","2008","(noch) kein Abschluss","4","29","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","42","0.596487386299492","0.484708077217395","0.70826669538159"
"Min 1x pro Monat","2008","Hauptschule","1 Einkommensschwächstes Quintil","97","0.0670201712847492","0.0545635142676177","0.0794768283018807"
"Min 1x pro Monat","2008","Hauptschule","2","118","0.0600902142698462","0.0494238181917476","0.0707566103479448"
"Min 1x pro Monat","2008","Hauptschule","3","93","0.0680129008292965","0.0552120367597678","0.0808137648988252"
"Min 1x pro Monat","2008","Hauptschule","4","134","0.114731419590104","0.097313097554068","0.132149741626139"
"Min 1x pro Monat","2008","Hauptschule","5 Einkommensstärkstes Quintil","70","0.122468494441877","0.0954132110510034","0.149523777832751"
"Min 1x pro Monat","2008","Realschule","1 Einkommensschwächstes Quintil","120","0.146202342061195","0.122266979712776","0.170137704409614"
"Min 1x pro Monat","2008","Realschule","2","164","0.166806557709482","0.144634159997095","0.188978955421868"
"Min 1x pro Monat","2008","Realschule","3","169","0.167215204272113","0.144750565787118","0.189679842757109"
"Min 1x pro Monat","2008","Realschule","4","239","0.183789300240351","0.162055812343043","0.205522788137658"
"Min 1x pro Monat","2008","Realschule","5 Einkommensstärkstes Quintil","162","0.176917727455035","0.152000885610379","0.201834569299691"
"Min 1x pro Monat","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","107","0.271000976912746","0.225588720321573","0.31641323350392"
"Min 1x pro Monat","2008","(Fach-)Abitur","2","78","0.229149959370504","0.186325482044666","0.271974436696343"
"Min 1x pro Monat","2008","(Fach-)Abitur","3","101","0.258951527044831","0.217156519103631","0.300746534986031"
"Min 1x pro Monat","2008","(Fach-)Abitur","4","136","0.293783298972501","0.254290293580753","0.333276304364248"
"Min 1x pro Monat","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","129","0.279823647603062","0.240277231949299","0.319370063256824"
"Min 1x pro Monat","2008","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.129141547047931","0.086976583189365","0.171306510906497"
"Min 1x pro Monat","2008","AkademikerIn","2","64","0.148026764338804","0.114460967453565","0.181592561224043"
"Min 1x pro Monat","2008","AkademikerIn","3","84","0.142328806211481","0.11432582207888","0.170331790344081"
"Min 1x pro Monat","2008","AkademikerIn","4","185","0.246450073277033","0.218572995792923","0.274327150761143"
"Min 1x pro Monat","2008","AkademikerIn","5 Einkommensstärkstes Quintil","445","0.255399337721954","0.236234625956285","0.274564049487622"
"Seltener","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","35","0.218031036618156","0.15405136339989","0.282010709836421"
"Seltener","2008","(noch) kein Abschluss","2","40","0.27804988254516","0.204358132134956","0.351741632955363"
"Seltener","2008","(noch) kein Abschluss","3","24","","",""
"Seltener","2008","(noch) kein Abschluss","4","27","","",""
"Seltener","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Seltener","2008","Hauptschule","1 Einkommensschwächstes Quintil","372","0.23288589135033","0.211830457842376","0.253941324858284"
"Seltener","2008","Hauptschule","2","538","0.295137917157435","0.274666998953882","0.315608835360988"
"Seltener","2008","Hauptschule","3","489","0.332135695198144","0.308189276114601","0.356082114281688"
"Seltener","2008","Hauptschule","4","496","0.390248811866427","0.36358791658356","0.416909707149293"
"Seltener","2008","Hauptschule","5 Einkommensstärkstes Quintil","253","0.458713980811044","0.417590209780214","0.499837751841875"
"Seltener","2008","Realschule","1 Einkommensschwächstes Quintil","368","0.422921953225232","0.389453722579638","0.456390183870826"
"Seltener","2008","Realschule","2","572","0.510881173166029","0.481150802934447","0.54061154339761"
"Seltener","2008","Realschule","3","563","0.516892041935032","0.48680931669778","0.546974767172285"
"Seltener","2008","Realschule","4","632","0.542356183714457","0.514400232557733","0.57031213487118"
"Seltener","2008","Realschule","5 Einkommensstärkstes Quintil","494","0.557249896349037","0.524816679223262","0.589683113474813"
"Seltener","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","131","0.366303398916151","0.31707844198896","0.415528355843341"
"Seltener","2008","(Fach-)Abitur","2","167","0.429956512828814","0.379512051474188","0.480400974183439"
"Seltener","2008","(Fach-)Abitur","3","218","0.502305370909268","0.45460110100694","0.550009640811596"
"Seltener","2008","(Fach-)Abitur","4","255","0.496638304145877","0.453287433000502","0.539989175291253"
"Seltener","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","248","0.488074680333848","0.444040295265473","0.532109065402223"
"Seltener","2008","AkademikerIn","1 Einkommensschwächstes Quintil","106","0.380944550462909","0.319886826330977","0.44200227459484"
"Seltener","2008","AkademikerIn","2","204","0.45373221159962","0.406676053595935","0.500788369603305"
"Seltener","2008","AkademikerIn","3","303","0.511414333687857","0.471350333613391","0.551478333762323"
"Seltener","2008","AkademikerIn","4","486","0.482882220581065","0.450556955649425","0.515207485512706"
"Seltener","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1086","0.523197726133896","0.50124781419059","0.545147638077203"
"Nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","71","0.462907681031772","0.385646780830573","0.540168581232972"
"Nie","2008","(noch) kein Abschluss","2","51","0.416599739038113","0.335513580694228","0.497685897381998"
"Nie","2008","(noch) kein Abschluss","3","16","","",""
"Nie","2008","(noch) kein Abschluss","4","6","","",""
"Nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","1059","0.683516972180631","0.660347695451714","0.706686248909547"
"Nie","2008","Hauptschule","2","1234","0.637988159539977","0.616418641478742","0.659557677601211"
"Nie","2008","Hauptschule","3","880","0.578089291329458","0.552979308091751","0.603199274567165"
"Nie","2008","Hauptschule","4","639","0.475242408248852","0.447948572991846","0.502536243505857"
"Nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","233","0.39464931319674","0.354310999924018","0.434987626469461"
"Nie","2008","Realschule","1 Einkommensschwächstes Quintil","318","0.390407313577705","0.35735786571519","0.423456761440219"
"Nie","2008","Realschule","2","324","0.293947719013113","0.266852874953488","0.321042563072738"
"Nie","2008","Realschule","3","299","0.281170918853479","0.254106844506023","0.308234993200934"
"Nie","2008","Realschule","4","309","0.235834244272709","0.212012947750896","0.259655540794521"
"Nie","2008","Realschule","5 Einkommensstärkstes Quintil","219","0.237394802619937","0.20961231182054","0.265177293419334"
"Nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","93","0.263323349133047","0.218323887367566","0.308322810898527"
"Nie","2008","(Fach-)Abitur","2","103","0.27222918425804","0.226875571471704","0.317582797044376"
"Nie","2008","(Fach-)Abitur","3","79","0.17860546261398","0.142061541943166","0.215149383284795"
"Nie","2008","(Fach-)Abitur","4","82","0.159616498288729","0.12786126633856","0.191371730238898"
"Nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","88","0.191326291251503","0.156674995446059","0.225977587056946"
"Nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","101","0.448778693312489","0.386243561842863","0.511313824782115"
"Nie","2008","AkademikerIn","2","153","0.366908093926105","0.321354159742174","0.412462028110036"
"Nie","2008","AkademikerIn","3","201","0.324036020068766","0.286525255106363","0.361546785031169"
"Nie","2008","AkademikerIn","4","224","0.243320051105391","0.215563096647191","0.27107700556359"
"Nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","412","0.196481155755371","0.179019348719041","0.213942962791701"
"Täglich","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(noch) kein Abschluss","2","","","",""
"Täglich","2009","(noch) kein Abschluss","3","","","",""
"Täglich","2009","(noch) kein Abschluss","4","","","",""
"Täglich","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Hauptschule","2","","","",""
"Täglich","2009","Hauptschule","3","","","",""
"Täglich","2009","Hauptschule","4","","","",""
"Täglich","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Realschule","2","","","",""
"Täglich","2009","Realschule","3","","","",""
"Täglich","2009","Realschule","4","","","",""
"Täglich","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","2","","","",""
"Täglich","2009","(Fach-)Abitur","3","","","",""
"Täglich","2009","(Fach-)Abitur","4","","","",""
"Täglich","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","AkademikerIn","2","","","",""
"Täglich","2009","AkademikerIn","3","","","",""
"Täglich","2009","AkademikerIn","4","","","",""
"Täglich","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","15","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","2","14","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","3","7","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","4","19","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Woche","2009","Hauptschule","1 Einkommensschwächstes Quintil","33","0.0268588679561175","0.0183475220149147","0.0353702138973203"
"Min 1x pro Woche","2009","Hauptschule","2","50","0.0294103382414076","0.0213883663483903","0.037432310134425"
"Min 1x pro Woche","2009","Hauptschule","3","33","0.0281770587078778","0.0191851716222995","0.0371689457934562"
"Min 1x pro Woche","2009","Hauptschule","4","48","0.0342425905228545","0.0239663891052078","0.0445187919405011"
"Min 1x pro Woche","2009","Hauptschule","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Woche","2009","Realschule","1 Einkommensschwächstes Quintil","31","0.0554499760785633","0.0387450860130144","0.0721548661441122"
"Min 1x pro Woche","2009","Realschule","2","41","0.0330096001944146","0.0220399643067298","0.0439792360820994"
"Min 1x pro Woche","2009","Realschule","3","54","0.0586565203014975","0.0441288067757488","0.0731842338272461"
"Min 1x pro Woche","2009","Realschule","4","58","0.0469976275958684","0.034680015522565","0.0593152396691717"
"Min 1x pro Woche","2009","Realschule","5 Einkommensstärkstes Quintil","60","0.0548544999317395","0.0400849191721766","0.0696240806913023"
"Min 1x pro Woche","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","30","0.102149466801191","0.0681620430862253","0.136136890516156"
"Min 1x pro Woche","2009","(Fach-)Abitur","2","31","0.128562836326042","0.0931405334504439","0.163985139201641"
"Min 1x pro Woche","2009","(Fach-)Abitur","3","32","0.0820327511690916","0.0538033275882438","0.110262174749939"
"Min 1x pro Woche","2009","(Fach-)Abitur","4","44","0.0781155783677076","0.0545938000163453","0.10163735671907"
"Min 1x pro Woche","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","45","0.130086783721109","0.100148163970535","0.160025403471683"
"Min 1x pro Woche","2009","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Woche","2009","AkademikerIn","2","19","","",""
"Min 1x pro Woche","2009","AkademikerIn","3","26","","",""
"Min 1x pro Woche","2009","AkademikerIn","4","37","0.0473535256746567","0.0337613582972808","0.0609456930520325"
"Min 1x pro Woche","2009","AkademikerIn","5 Einkommensstärkstes Quintil","91","0.0513944110805924","0.0415102953665936","0.0612785267945912"
"Min 1x pro Monat","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","29","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","2","33","0.250986120907176","0.166005895869709","0.335966345944642"
"Min 1x pro Monat","2009","(noch) kein Abschluss","3","37","0.518000925057589","0.395582588464897","0.640419261650282"
"Min 1x pro Monat","2009","(noch) kein Abschluss","4","38","0.39698227103753","0.292968887413904","0.500995654661156"
"Min 1x pro Monat","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","28","","",""
"Min 1x pro Monat","2009","Hauptschule","1 Einkommensschwächstes Quintil","88","0.0665988378075748","0.0534727903601854","0.0797248852549642"
"Min 1x pro Monat","2009","Hauptschule","2","129","0.084822884831924","0.0715940257262921","0.0980517439375559"
"Min 1x pro Monat","2009","Hauptschule","3","104","0.0912257317992392","0.07557999098582","0.106871472612658"
"Min 1x pro Monat","2009","Hauptschule","4","128","0.121466787555429","0.103007151155867","0.139926423954992"
"Min 1x pro Monat","2009","Hauptschule","5 Einkommensstärkstes Quintil","86","0.156584447228814","0.126983614857623","0.186185279600005"
"Min 1x pro Monat","2009","Realschule","1 Einkommensschwächstes Quintil","113","0.167269891849639","0.140027735548859","0.194512048150419"
"Min 1x pro Monat","2009","Realschule","2","140","0.13099714911984","0.110281310375075","0.151712987864605"
"Min 1x pro Monat","2009","Realschule","3","190","0.195891054191109","0.171353582661424","0.220428525720793"
"Min 1x pro Monat","2009","Realschule","4","202","0.175376116887617","0.15324237999514","0.197509853780095"
"Min 1x pro Monat","2009","Realschule","5 Einkommensstärkstes Quintil","182","0.223243005176193","0.196231784020826","0.25025422633156"
"Min 1x pro Monat","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","97","0.350801242747953","0.297244078624261","0.404358406871645"
"Min 1x pro Monat","2009","(Fach-)Abitur","2","82","0.249695398514732","0.203889109863802","0.295501687165661"
"Min 1x pro Monat","2009","(Fach-)Abitur","3","114","0.280916889874392","0.234681635819696","0.327152143929089"
"Min 1x pro Monat","2009","(Fach-)Abitur","4","140","0.31821567527045","0.277388683676649","0.359042666864251"
"Min 1x pro Monat","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","141","0.283751563864206","0.243629968192472","0.323873159535941"
"Min 1x pro Monat","2009","AkademikerIn","1 Einkommensschwächstes Quintil","38","0.10793027627152","0.0670208867672971","0.148839665775742"
"Min 1x pro Monat","2009","AkademikerIn","2","61","0.180774305682192","0.143155483141368","0.218393128223016"
"Min 1x pro Monat","2009","AkademikerIn","3","97","0.166807642214317","0.135422141722724","0.19819314270591"
"Min 1x pro Monat","2009","AkademikerIn","4","222","0.277749255695851","0.249086554069674","0.306411957322027"
"Min 1x pro Monat","2009","AkademikerIn","5 Einkommensstärkstes Quintil","485","0.272029144217453","0.252108574787516","0.29194971364739"
"Seltener","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","49","0.261388297635068","0.194140614044448","0.328635981225689"
"Seltener","2009","(noch) kein Abschluss","2","26","","",""
"Seltener","2009","(noch) kein Abschluss","3","10","","",""
"Seltener","2009","(noch) kein Abschluss","4","23","","",""
"Seltener","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Seltener","2009","Hauptschule","1 Einkommensschwächstes Quintil","441","0.321772616250742","0.297178644093748","0.346366588407737"
"Seltener","2009","Hauptschule","2","579","0.329878152646173","0.307554412363421","0.352201892928925"
"Seltener","2009","Hauptschule","3","545","0.401232287491476","0.374598276998781","0.427866297984172"
"Seltener","2009","Hauptschule","4","557","0.474160484576253","0.445943892094563","0.502377077057943"
"Seltener","2009","Hauptschule","5 Einkommensstärkstes Quintil","279","0.456639499639527","0.416066270001891","0.497212729277163"
"Seltener","2009","Realschule","1 Einkommensschwächstes Quintil","346","0.475716664068511","0.439263295376149","0.512170032760873"
"Seltener","2009","Realschule","2","600","0.603243376375832","0.573205489808025","0.633281262943639"
"Seltener","2009","Realschule","3","579","0.553821078105966","0.523088122728684","0.584554033483248"
"Seltener","2009","Realschule","4","681","0.61967623230008","0.591420880648577","0.647931583951583"
"Seltener","2009","Realschule","5 Einkommensstärkstes Quintil","506","0.558996323091061","0.526790212262871","0.591202433919251"
"Seltener","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","112","0.326806991692539","0.274167263348305","0.379446720036774"
"Seltener","2009","(Fach-)Abitur","2","156","0.392146051613483","0.340477703693986","0.443814399532979"
"Seltener","2009","(Fach-)Abitur","3","172","0.489492200532581","0.438067845032352","0.540916556032811"
"Seltener","2009","(Fach-)Abitur","4","246","0.460651068587248","0.416960867696049","0.504341269478447"
"Seltener","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","239","0.484410108071565","0.439933053664112","0.528887162479019"
"Seltener","2009","AkademikerIn","1 Einkommensschwächstes Quintil","108","0.543575887803142","0.477905990694323","0.609245784911961"
"Seltener","2009","AkademikerIn","2","215","0.52943615602881","0.480643872925302","0.578228439132317"
"Seltener","2009","AkademikerIn","3","305","0.551363960685357","0.509492827518419","0.593235093852295"
"Seltener","2009","AkademikerIn","4","518","0.523329721090295","0.491367024753618","0.555292417426973"
"Seltener","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1022","0.53252802955654","0.5101930243352","0.554863034777881"
"Nie","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","71","0.433005198866873","0.357171496316537","0.50883890141721"
"Nie","2009","(noch) kein Abschluss","2","27","","",""
"Nie","2009","(noch) kein Abschluss","3","10","","",""
"Nie","2009","(noch) kein Abschluss","4","5","","",""
"Nie","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Nie","2009","Hauptschule","1 Einkommensschwächstes Quintil","824","0.584769677985565","0.558827679567541","0.61071167640359"
"Nie","2009","Hauptschule","2","946","0.555888624280495","0.532297255586942","0.579479992974049"
"Nie","2009","Hauptschule","3","619","0.479364922001407","0.452218707216735","0.506511136786078"
"Nie","2009","Hauptschule","4","470","0.370130137345463","0.34284551693702","0.397414757753905"
"Nie","2009","Hauptschule","5 Einkommensstärkstes Quintil","189","0.33228186977411","0.293914792547558","0.370648947000663"
"Nie","2009","Realschule","1 Einkommensschwächstes Quintil","231","0.301563468003287","0.268064355850335","0.335062580156238"
"Nie","2009","Realschule","2","238","0.232749874309913","0.206803647468084","0.258696101151742"
"Nie","2009","Realschule","3","182","0.191631347401428","0.167297932081282","0.215964762721573"
"Nie","2009","Realschule","4","193","0.157950023216435","0.136723916425234","0.179176130007635"
"Nie","2009","Realschule","5 Einkommensstärkstes Quintil","165","0.162906171801006","0.138952695995278","0.186859647606734"
"Nie","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","66","0.220242298758317","0.173734222770132","0.266750374746501"
"Nie","2009","(Fach-)Abitur","2","74","0.229595713545743","0.185087284678652","0.274104142412835"
"Nie","2009","(Fach-)Abitur","3","45","0.147558158423935","0.111073627157419","0.184042689690452"
"Nie","2009","(Fach-)Abitur","4","70","0.143017677774594","0.112331423348131","0.173703932201058"
"Nie","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","60","0.101751544343119","0.0748457408456256","0.128657347840613"
"Nie","2009","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.279904926030169","0.220714407439309","0.33909544462103"
"Nie","2009","AkademikerIn","2","107","0.258161103073042","0.215381645950773","0.30094056019531"
"Nie","2009","AkademikerIn","3","114","0.236647791223204","0.200865993302833","0.272429589143575"
"Nie","2009","AkademikerIn","4","161","0.151567497539197","0.128618783162638","0.174516211915756"
"Nie","2009","AkademikerIn","5 Einkommensstärkstes Quintil","319","0.144048415145414","0.128329742228555","0.159767088062273"
"Täglich","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","(noch) kein Abschluss","2","","","",""
"Täglich","2010","(noch) kein Abschluss","3","","","",""
"Täglich","2010","(noch) kein Abschluss","4","","","",""
"Täglich","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","Hauptschule","2","","","",""
"Täglich","2010","Hauptschule","3","","","",""
"Täglich","2010","Hauptschule","4","","","",""
"Täglich","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","Realschule","2","","","",""
"Täglich","2010","Realschule","3","","","",""
"Täglich","2010","Realschule","4","","","",""
"Täglich","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","(Fach-)Abitur","2","","","",""
"Täglich","2010","(Fach-)Abitur","3","","","",""
"Täglich","2010","(Fach-)Abitur","4","","","",""
"Täglich","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","AkademikerIn","2","","","",""
"Täglich","2010","AkademikerIn","3","","","",""
"Täglich","2010","AkademikerIn","4","","","",""
"Täglich","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Hauptschule","2","","","",""
"Min 1x pro Woche","2010","Hauptschule","3","","","",""
"Min 1x pro Woche","2010","Hauptschule","4","","","",""
"Min 1x pro Woche","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Realschule","2","","","",""
"Min 1x pro Woche","2010","Realschule","3","","","",""
"Min 1x pro Woche","2010","Realschule","4","","","",""
"Min 1x pro Woche","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","4","","","",""
