year,pgisced97,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Pre-primary Level,Rural regions,Seldom,0.27823,32,108,0.19332,0.36314
2007,Primary Level,Urban regions,Never,0.69371,107,107,0.60595,0.78146
2007,Primary Level,Rural regions,Never,0.68090,42,42,0.53822,0.82358
2007,Lower Secondary Level,Urban regions,At least once per week,0.05900,91,1453,0.04688,0.07112
2007,Lower Secondary Level,Urban regions,At least once per month,0.12787,199,1453,0.11070,0.14505
2007,Lower Secondary Level,Urban regions,Seldom,0.27538,395,1453,0.25240,0.29836
2007,Lower Secondary Level,Urban regions,Never,0.53774,768,1453,0.51210,0.56339
2007,Lower Secondary Level,Rural regions,At least once per week,0.06079,55,736,0.04352,0.07807
2007,Lower Secondary Level,Rural regions,At least once per month,0.12444,102,736,0.10057,0.14830
2007,Lower Secondary Level,Rural regions,Seldom,0.25557,189,736,0.22404,0.28711
2007,Lower Secondary Level,Rural regions,Never,0.55920,390,736,0.52330,0.59509
2007,Upper Secondary Level,Urban regions,At least once per week,0.05551,349,6446,0.04992,0.06109
2007,Upper Secondary Level,Urban regions,At least once per month,0.15466,1070,6446,0.14583,0.16348
2007,Upper Secondary Level,Urban regions,Seldom,0.43362,2841,6446,0.42152,0.44572
2007,Upper Secondary Level,Urban regions,Never,0.35622,2186,6446,0.34452,0.36791
2007,Upper Secondary Level,Rural regions,At least once per week,0.05051,185,3816,0.04356,0.05746
2007,Upper Secondary Level,Rural regions,At least once per month,0.14171,548,3816,0.13065,0.15278
2007,Upper Secondary Level,Rural regions,Seldom,0.44966,1784,3816,0.43388,0.46545
2007,Upper Secondary Level,Rural regions,Never,0.35811,1299,3816,0.34290,0.37332
2007,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.05982,49,873,0.04408,0.07556
2007,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.23220,206,873,0.20418,0.26023
2007,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.50479,452,873,0.47160,0.53797
2007,Post-secondary Non-tertiary Level,Urban regions,Never,0.20318,166,873,0.17648,0.22989
2007,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.17952,54,262,0.13296,0.22608
2007,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.51610,152,262,0.45547,0.57673
2007,Post-secondary Non-tertiary Level,Rural regions,Never,0.20668,56,262,0.15756,0.25581
2007,First Stage of Tertiary Education,Urban regions,At least once per week,0.04290,36,941,0.02995,0.05586
2007,First Stage of Tertiary Education,Urban regions,At least once per month,0.16598,153,941,0.14219,0.18976
2007,First Stage of Tertiary Education,Urban regions,Seldom,0.51193,497,941,0.47998,0.54389
2007,First Stage of Tertiary Education,Urban regions,Never,0.27919,255,941,0.25051,0.30787
2007,First Stage of Tertiary Education,Rural regions,At least once per month,0.12577,80,566,0.09843,0.15311
2007,First Stage of Tertiary Education,Rural regions,Seldom,0.58335,325,566,0.54270,0.62400
2007,First Stage of Tertiary Education,Rural regions,Never,0.26575,161,566,0.22932,0.30217
2007,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05212,141,3097,0.04429,0.05995
2007,Second Stage of Tertiary Education,Urban regions,At least once per month,0.25383,753,3097,0.23850,0.26916
2007,Second Stage of Tertiary Education,Urban regions,Seldom,0.50231,1594,3097,0.48469,0.51992
2007,Second Stage of Tertiary Education,Urban regions,Never,0.19175,609,3097,0.17788,0.20562
2007,Second Stage of Tertiary Education,Rural regions,At least once per week,0.03744,54,1270,0.02699,0.04788
2007,Second Stage of Tertiary Education,Rural regions,At least once per month,0.16575,210,1270,0.14529,0.18621
2007,Second Stage of Tertiary Education,Rural regions,Seldom,0.55002,723,1270,0.52265,0.57739
2007,Second Stage of Tertiary Education,Rural regions,Never,0.24679,283,1270,0.22307,0.27051
2008,No answer / don't know,Urban regions,At least once per week,0.21084,47,196,0.15359,0.26809
2008,No answer / don't know,Urban regions,At least once per month,0.36590,85,196,0.29829,0.43351
2008,No answer / don't know,Urban regions,Seldom,0.29638,64,196,0.23229,0.36048
2008,No answer / don't know,Rural regions,At least once per month,0.31537,39,80,0.21290,0.41784
2008,No answer / don't know,Rural regions,Seldom,0.39563,41,80,0.28780,0.50346
2008,Pre-primary Level,Urban regions,At least once per week,0.19028,47,228,0.13922,0.24135
2008,Pre-primary Level,Urban regions,At least once per month,0.46282,109,228,0.39796,0.52769
2008,Pre-primary Level,Urban regions,Seldom,0.31642,72,228,0.25592,0.37693
2008,Pre-primary Level,Rural regions,At least once per month,0.48223,54,54,0.34770,0.61676
2008,Primary Level,Urban regions,Never,0.64808,93,93,0.55049,0.74567
2008,Primary Level,Rural regions,Never,0.59774,33,33,0.42784,0.76764
2008,Lower Secondary Level,Urban regions,At least once per week,0.03073,48,1326,0.02143,0.04002
2008,Lower Secondary Level,Urban regions,At least once per month,0.12941,184,1326,0.11134,0.14748
2008,Lower Secondary Level,Urban regions,Seldom,0.26174,338,1326,0.23807,0.28541
2008,Lower Secondary Level,Urban regions,Never,0.57813,756,1326,0.55153,0.60472
2008,Lower Secondary Level,Rural regions,At least once per week,0.05442,34,680,0.03736,0.07149
2008,Lower Secondary Level,Rural regions,At least once per month,0.14074,98,680,0.11458,0.16689
2008,Lower Secondary Level,Rural regions,Seldom,0.21727,150,680,0.18625,0.24829
2008,Lower Secondary Level,Rural regions,Never,0.58757,398,680,0.55054,0.62460
2008,Upper Secondary Level,Urban regions,At least once per week,0.03125,192,6086,0.02687,0.03562
2008,Upper Secondary Level,Urban regions,At least once per month,0.13718,851,6086,0.12854,0.14583
2008,Upper Secondary Level,Urban regions,Seldom,0.40779,2487,6086,0.39544,0.42013
2008,Upper Secondary Level,Urban regions,Never,0.42379,2556,6086,0.41137,0.43620
2008,Upper Secondary Level,Rural regions,At least once per week,0.02623,78,3613,0.02102,0.03144
2008,Upper Secondary Level,Rural regions,At least once per month,0.12843,448,3613,0.11752,0.13934
2008,Upper Secondary Level,Rural regions,Seldom,0.41438,1574,3613,0.39832,0.43045
2008,Upper Secondary Level,Rural regions,Never,0.43096,1513,3613,0.41481,0.44711
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.04237,33,810,0.02849,0.05625
2008,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.22065,168,810,0.19208,0.24923
2008,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.48935,413,810,0.45490,0.52379
2008,Post-secondary Non-tertiary Level,Urban regions,Never,0.24763,196,810,0.21788,0.27737
2008,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.13631,40,264,0.09484,0.17778
2008,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.51865,149,264,0.45827,0.57904
2008,Post-secondary Non-tertiary Level,Rural regions,Never,0.29174,75,264,0.23680,0.34668
2008,First Stage of Tertiary Education,Urban regions,At least once per month,0.14708,124,865,0.12346,0.17070
2008,First Stage of Tertiary Education,Urban regions,Seldom,0.52755,448,865,0.49426,0.56084
2008,First Stage of Tertiary Education,Urban regions,Never,0.31310,293,865,0.28218,0.34403
2008,First Stage of Tertiary Education,Rural regions,At least once per month,0.08946,54,535,0.06525,0.11367
2008,First Stage of Tertiary Education,Rural regions,Seldom,0.50851,278,535,0.46611,0.55091
2008,First Stage of Tertiary Education,Rural regions,Never,0.39669,203,535,0.35520,0.43818
2008,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03166,81,2968,0.02536,0.03796
2008,Second Stage of Tertiary Education,Urban regions,At least once per month,0.23535,633,2968,0.22008,0.25061
2008,Second Stage of Tertiary Education,Urban regions,Seldom,0.48399,1521,2968,0.46601,0.50197
2008,Second Stage of Tertiary Education,Urban regions,Never,0.24900,733,2968,0.23344,0.26456
2008,Second Stage of Tertiary Education,Rural regions,At least once per month,0.15082,175,1197,0.13054,0.17111
2008,Second Stage of Tertiary Education,Rural regions,Seldom,0.51415,664,1197,0.48582,0.54248
2008,Second Stage of Tertiary Education,Rural regions,Never,0.32030,358,1197,0.29385,0.34674
2009,No answer / don't know,Urban regions,At least once per week,0.26895,50,198,0.20703,0.33087
2009,No answer / don't know,Urban regions,At least once per month,0.41493,85,198,0.34613,0.48374
2009,No answer / don't know,Urban regions,Seldom,0.26087,63,198,0.19955,0.32219
2009,No answer / don't know,Rural regions,At least once per month,0.32755,40,86,0.22777,0.42732
2009,No answer / don't know,Rural regions,Seldom,0.40431,46,86,0.29998,0.50864
2009,Pre-primary Level,Urban regions,At least once per week,0.23331,49,214,0.17652,0.29011
2009,Pre-primary Level,Urban regions,At least once per month,0.58331,117,214,0.51710,0.64952
2009,Pre-primary Level,Urban regions,Seldom,0.16821,48,214,0.11798,0.21845
2009,Pre-primary Level,Rural regions,At least once per month,0.47130,41,41,0.31660,0.62599
2009,Primary Level,Urban regions,Seldom,0.29881,35,115,0.21479,0.38284
2009,Primary Level,Urban regions,Never,0.61800,80,115,0.52880,0.70719
2009,Lower Secondary Level,Urban regions,At least once per week,0.05957,68,1180,0.04606,0.07308
2009,Lower Secondary Level,Urban regions,At least once per month,0.13609,167,1180,0.11652,0.15566
2009,Lower Secondary Level,Urban regions,Seldom,0.28663,344,1180,0.26082,0.31245
2009,Lower Secondary Level,Urban regions,Never,0.51771,601,1180,0.48919,0.54623
2009,Lower Secondary Level,Rural regions,At least once per week,0.04698,37,592,0.02992,0.06404
2009,Lower Secondary Level,Rural regions,At least once per month,0.12908,78,592,0.10204,0.15611
2009,Lower Secondary Level,Rural regions,Seldom,0.25381,160,592,0.21872,0.28889
2009,Lower Secondary Level,Rural regions,Never,0.57014,317,592,0.53023,0.61005
2009,Upper Secondary Level,Urban regions,At least once per week,0.04907,299,5572,0.04340,0.05475
2009,Upper Secondary Level,Urban regions,At least once per month,0.15242,841,5572,0.14298,0.16186
2009,Upper Secondary Level,Urban regions,Seldom,0.47238,2640,5572,0.45927,0.48549
2009,Upper Secondary Level,Urban regions,Never,0.32613,1792,5572,0.31382,0.33844
2009,Upper Secondary Level,Rural regions,At least once per week,0.05272,152,3446,0.04526,0.06018
2009,Upper Secondary Level,Rural regions,At least once per month,0.14492,469,3446,0.13317,0.15668
2009,Upper Secondary Level,Rural regions,Seldom,0.46859,1682,3446,0.45193,0.48526
2009,Upper Secondary Level,Rural regions,Never,0.33377,1143,3446,0.31802,0.34951
2009,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.05357,31,734,0.03727,0.06987
2009,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.27057,181,734,0.23840,0.30273
2009,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.48364,382,734,0.44746,0.51982
2009,Post-secondary Non-tertiary Level,Urban regions,Never,0.19222,140,734,0.16370,0.22075
2009,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.19919,58,243,0.14887,0.24951
2009,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.51648,135,243,0.45352,0.57945
2009,Post-secondary Non-tertiary Level,Rural regions,Never,0.19674,50,243,0.14666,0.24683
2009,First Stage of Tertiary Education,Urban regions,At least once per month,0.17296,136,779,0.14638,0.19954
2009,First Stage of Tertiary Education,Urban regions,Seldom,0.51515,427,779,0.48003,0.55027
2009,First Stage of Tertiary Education,Urban regions,Never,0.27121,216,779,0.23997,0.30245
2009,First Stage of Tertiary Education,Rural regions,At least once per month,0.10370,51,503,0.07703,0.13037
2009,First Stage of Tertiary Education,Rural regions,Seldom,0.62842,318,503,0.58615,0.67070
2009,First Stage of Tertiary Education,Rural regions,Never,0.23857,134,503,0.20129,0.27585
2009,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05415,137,2818,0.04579,0.06251
2009,Second Stage of Tertiary Education,Urban regions,At least once per month,0.24865,672,2818,0.23268,0.26461
2009,Second Stage of Tertiary Education,Urban regions,Seldom,0.52487,1478,2818,0.50643,0.54331
2009,Second Stage of Tertiary Education,Urban regions,Never,0.17234,531,2818,0.15839,0.18628
2009,Second Stage of Tertiary Education,Rural regions,At least once per week,0.03288,46,1202,0.02279,0.04296
2009,Second Stage of Tertiary Education,Rural regions,At least once per month,0.20155,231,1202,0.17886,0.22424
2009,Second Stage of Tertiary Education,Rural regions,Seldom,0.55680,690,1202,0.52870,0.58489
2009,Second Stage of Tertiary Education,Rural regions,Never,0.20877,235,1202,0.18579,0.23176
2011,No answer / don't know,Urban regions,At least once per week,0.16092,45,368,0.12332,0.19851
2011,No answer / don't know,Urban regions,At least once per month,0.37754,129,368,0.32794,0.42714
2011,No answer / don't know,Urban regions,Seldom,0.30072,122,368,0.25380,0.34764
2011,No answer / don't know,Urban regions,Never,0.16083,72,368,0.12324,0.19841
2011,No answer / don't know,Rural regions,At least once per month,0.28911,51,182,0.22307,0.35516
2011,No answer / don't know,Rural regions,Seldom,0.42597,91,182,0.35393,0.49801
2011,No answer / don't know,Rural regions,Never,0.17601,40,182,0.12053,0.23150
2011,Pre-primary Level,Urban regions,At least once per week,0.31441,96,331,0.26432,0.36450
2011,Pre-primary Level,Urban regions,At least once per month,0.42215,145,331,0.36886,0.47544
2011,Pre-primary Level,Urban regions,Seldom,0.24091,90,331,0.19478,0.28705
2011,Pre-primary Level,Rural regions,At least once per week,0.32497,37,125,0.24254,0.40741
2011,Pre-primary Level,Rural regions,At least once per month,0.36049,56,125,0.27598,0.44500
2011,Pre-primary Level,Rural regions,Seldom,0.21901,32,125,0.14622,0.29181
2011,Primary Level,Urban regions,Seldom,0.22595,74,257,0.17472,0.27718
2011,Primary Level,Urban regions,Never,0.69905,183,257,0.64287,0.75524
2011,Primary Level,Rural regions,Seldom,0.32178,40,108,0.23326,0.41029
2011,Primary Level,Rural regions,Never,0.57624,68,108,0.48260,0.66987
2011,Lower Secondary Level,Urban regions,At least once per week,0.04509,89,1902,0.03576,0.05442
2011,Lower Secondary Level,Urban regions,At least once per month,0.13771,256,1902,0.12222,0.15320
2011,Lower Secondary Level,Urban regions,Seldom,0.28677,616,1902,0.26644,0.30710
2011,Lower Secondary Level,Urban regions,Never,0.53043,941,1902,0.50799,0.55286
2011,Lower Secondary Level,Rural regions,At least once per week,0.06295,59,1033,0.04814,0.07777
2011,Lower Secondary Level,Rural regions,At least once per month,0.10575,123,1033,0.08699,0.12452
2011,Lower Secondary Level,Rural regions,Seldom,0.27486,319,1033,0.24762,0.30210
2011,Lower Secondary Level,Rural regions,Never,0.55643,532,1033,0.52612,0.58675
2011,Upper Secondary Level,Urban regions,At least once per week,0.04827,361,8270,0.04365,0.05289
2011,Upper Secondary Level,Urban regions,At least once per month,0.16748,1304,8270,0.15943,0.17552
2011,Upper Secondary Level,Urban regions,Seldom,0.44600,3940,8270,0.43528,0.45671
2011,Upper Secondary Level,Urban regions,Never,0.33826,2665,8270,0.32806,0.34846
2011,Upper Secondary Level,Rural regions,At least once per week,0.04675,228,5588,0.04121,0.05228
2011,Upper Secondary Level,Rural regions,At least once per month,0.14182,709,5588,0.13268,0.15097
2011,Upper Secondary Level,Rural regions,Seldom,0.45443,2733,5588,0.44137,0.46748
2011,Upper Secondary Level,Rural regions,Never,0.35700,1918,5588,0.34444,0.36957
2011,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.07761,75,1450,0.06384,0.09139
2011,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.26107,301,1450,0.23845,0.28368
2011,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.49661,794,1450,0.47087,0.52236
2011,Post-secondary Non-tertiary Level,Urban regions,Never,0.16470,280,1450,0.14561,0.18380
2011,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.24058,111,523,0.20391,0.27724
2011,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.47842,290,523,0.43557,0.52127
2011,Post-secondary Non-tertiary Level,Rural regions,Never,0.22763,122,523,0.19166,0.26361
2011,First Stage of Tertiary Education,Urban regions,At least once per week,0.05542,46,1091,0.04183,0.06900
2011,First Stage of Tertiary Education,Urban regions,At least once per month,0.17772,185,1091,0.15503,0.20042
2011,First Stage of Tertiary Education,Urban regions,Seldom,0.53429,603,1091,0.50468,0.56390
2011,First Stage of Tertiary Education,Urban regions,Never,0.23257,257,1091,0.20749,0.25765
2011,First Stage of Tertiary Education,Rural regions,At least once per month,0.20356,121,719,0.17411,0.23301
2011,First Stage of Tertiary Education,Rural regions,Seldom,0.49241,402,719,0.45584,0.52898
2011,First Stage of Tertiary Education,Rural regions,Never,0.27496,196,719,0.24230,0.30762
2011,Second Stage of Tertiary Education,Urban regions,At least once per week,0.04894,186,4450,0.04260,0.05528
2011,Second Stage of Tertiary Education,Urban regions,At least once per month,0.26079,1035,4450,0.24789,0.27369
2011,Second Stage of Tertiary Education,Urban regions,Seldom,0.49572,2365,4450,0.48103,0.51041
2011,Second Stage of Tertiary Education,Urban regions,Never,0.19455,864,4450,0.18292,0.20618
2011,Second Stage of Tertiary Education,Rural regions,At least once per week,0.04150,59,1746,0.03214,0.05086
2011,Second Stage of Tertiary Education,Rural regions,At least once per month,0.17924,308,1746,0.16125,0.19724
2011,Second Stage of Tertiary Education,Rural regions,Seldom,0.56011,1030,1746,0.53682,0.58340
2011,Second Stage of Tertiary Education,Rural regions,Never,0.21915,349,1746,0.19974,0.23856
2013,No answer / don't know,Urban regions,At least once per week,0.10436,33,306,0.07005,0.13868
2013,No answer / don't know,Urban regions,At least once per month,0.45202,124,306,0.39616,0.50787
2013,No answer / don't know,Urban regions,Seldom,0.29115,99,306,0.24017,0.34213
2013,No answer / don't know,Urban regions,Never,0.15247,50,306,0.11212,0.19281
2013,No answer / don't know,Rural regions,At least once per month,0.22090,48,137,0.15117,0.29062
2013,No answer / don't know,Rural regions,Seldom,0.35248,48,137,0.27219,0.43277
2013,No answer / don't know,Rural regions,Never,0.34487,41,137,0.26498,0.42475
2013,Pre-primary Level,Urban regions,At least once per week,0.13521,38,297,0.09626,0.17417
2013,Pre-primary Level,Urban regions,At least once per month,0.50680,165,297,0.44984,0.56375
2013,Pre-primary Level,Urban regions,Seldom,0.32617,94,297,0.27276,0.37958
2013,Pre-primary Level,Rural regions,At least once per month,0.45856,70,108,0.36415,0.55298
2013,Pre-primary Level,Rural regions,Seldom,0.31939,38,108,0.23105,0.40774
2013,Primary Level,Urban regions,Seldom,0.25894,55,184,0.19547,0.32241
2013,Primary Level,Urban regions,Never,0.61698,129,184,0.54655,0.68741
2013,Primary Level,Rural regions,Seldom,0.28128,38,104,0.19445,0.36812
2013,Primary Level,Rural regions,Never,0.55377,66,104,0.45777,0.64977
2013,Lower Secondary Level,Urban regions,At least once per week,0.03250,56,1664,0.02398,0.04102
2013,Lower Secondary Level,Urban regions,At least once per month,0.15023,264,1664,0.13306,0.16740
2013,Lower Secondary Level,Urban regions,Seldom,0.28448,551,1664,0.26280,0.30616
2013,Lower Secondary Level,Urban regions,Never,0.53279,793,1664,0.50881,0.55677
2013,Lower Secondary Level,Rural regions,At least once per week,0.03244,40,917,0.02096,0.04391
2013,Lower Secondary Level,Rural regions,At least once per month,0.12274,132,917,0.10149,0.14399
2013,Lower Secondary Level,Rural regions,Seldom,0.25336,272,917,0.22519,0.28152
2013,Lower Secondary Level,Rural regions,Never,0.59147,473,917,0.55964,0.62331
2013,Upper Secondary Level,Urban regions,At least once per week,0.02729,158,7253,0.02354,0.03104
2013,Upper Secondary Level,Urban regions,At least once per month,0.16085,1176,7253,0.15239,0.16930
2013,Upper Secondary Level,Urban regions,Seldom,0.42064,3338,7253,0.40927,0.43200
2013,Upper Secondary Level,Urban regions,Never,0.39122,2581,7253,0.37999,0.40246
2013,Upper Secondary Level,Rural regions,At least once per week,0.02249,81,5111,0.01842,0.02655
2013,Upper Secondary Level,Rural regions,At least once per month,0.14008,710,5111,0.13056,0.14959
2013,Upper Secondary Level,Rural regions,Seldom,0.43307,2410,5111,0.41949,0.44666
2013,Upper Secondary Level,Rural regions,Never,0.40436,1910,5111,0.39091,0.41782
2013,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.24288,285,1246,0.21906,0.26670
2013,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.51944,708,1246,0.49169,0.54720
2013,Post-secondary Non-tertiary Level,Urban regions,Never,0.20203,253,1246,0.17972,0.22433
2013,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.17965,90,487,0.14552,0.21378
2013,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.54681,283,487,0.50255,0.59107
2013,Post-secondary Non-tertiary Level,Rural regions,Never,0.23863,114,487,0.20074,0.27653
2013,First Stage of Tertiary Education,Urban regions,At least once per month,0.16532,172,977,0.14201,0.18862
2013,First Stage of Tertiary Education,Urban regions,Seldom,0.54906,542,977,0.51785,0.58028
2013,First Stage of Tertiary Education,Urban regions,Never,0.27275,263,977,0.24481,0.30069
2013,First Stage of Tertiary Education,Rural regions,At least once per month,0.12168,82,670,0.09691,0.14646
2013,First Stage of Tertiary Education,Rural regions,Seldom,0.54211,380,670,0.50436,0.57987
2013,First Stage of Tertiary Education,Rural regions,Never,0.32036,208,670,0.28500,0.35572
2013,Second Stage of Tertiary Education,Urban regions,At least once per week,0.02424,78,4164,0.01957,0.02891
2013,Second Stage of Tertiary Education,Urban regions,At least once per month,0.27572,1024,4164,0.26214,0.28929
2013,Second Stage of Tertiary Education,Urban regions,Seldom,0.51386,2269,4164,0.49868,0.52904
2013,Second Stage of Tertiary Education,Urban regions,Never,0.18618,793,4164,0.17436,0.19800
2013,Second Stage of Tertiary Education,Rural regions,At least once per month,0.20625,323,1630,0.18660,0.22590
2013,Second Stage of Tertiary Education,Rural regions,Seldom,0.52730,934,1630,0.50305,0.55154
2013,Second Stage of Tertiary Education,Rural regions,Never,0.25495,373,1630,0.23379,0.27612
2015,No answer / don't know,Urban regions,At least once per week,0.10204,41,417,0.07295,0.13113
2015,No answer / don't know,Urban regions,At least once per month,0.39815,146,417,0.35111,0.44520
2015,No answer / don't know,Urban regions,Seldom,0.34764,146,417,0.30188,0.39341
2015,No answer / don't know,Urban regions,Never,0.15216,84,417,0.11764,0.18668
2015,No answer / don't know,Rural regions,At least once per month,0.27423,67,210,0.21374,0.33471
2015,No answer / don't know,Rural regions,Seldom,0.28327,87,210,0.22218,0.34435
2015,No answer / don't know,Rural regions,Never,0.35815,56,210,0.29315,0.42315
2015,Pre-primary Level,Urban regions,At least once per week,0.09986,34,242,0.06200,0.13771
2015,Pre-primary Level,Urban regions,At least once per month,0.50497,123,242,0.44184,0.56809
2015,Pre-primary Level,Urban regions,Seldom,0.33515,85,242,0.27555,0.39474
2015,Pre-primary Level,Rural regions,At least once per month,0.48086,57,95,0.37986,0.58187
2015,Pre-primary Level,Rural regions,Seldom,0.28184,38,95,0.19089,0.37279
2015,Primary Level,Urban regions,Seldom,0.30067,131,351,0.25263,0.34871
2015,Primary Level,Urban regions,Never,0.61102,220,351,0.55995,0.66210
2015,Primary Level,Rural regions,Seldom,0.34554,51,136,0.26532,0.42576
2015,Primary Level,Rural regions,Never,0.50673,85,136,0.42239,0.59107
2015,Lower Secondary Level,Urban regions,At least once per week,0.03051,70,1964,0.02290,0.03812
2015,Lower Secondary Level,Urban regions,At least once per month,0.15689,306,1964,0.14080,0.17298
2015,Lower Secondary Level,Urban regions,Seldom,0.32866,713,1964,0.30788,0.34943
2015,Lower Secondary Level,Urban regions,Never,0.48394,875,1964,0.46183,0.50605
2015,Lower Secondary Level,Rural regions,At least once per week,0.03118,52,996,0.02038,0.04198
2015,Lower Secondary Level,Rural regions,At least once per month,0.11302,131,996,0.09335,0.13270
2015,Lower Secondary Level,Rural regions,Seldom,0.32061,339,996,0.29161,0.34961
2015,Lower Secondary Level,Rural regions,Never,0.53519,474,996,0.50420,0.56618
2015,Upper Secondary Level,Urban regions,At least once per week,0.03729,271,7319,0.03294,0.04163
2015,Upper Secondary Level,Urban regions,At least once per month,0.17434,1284,7319,0.16565,0.18304
2015,Upper Secondary Level,Urban regions,Seldom,0.45144,3473,7319,0.44004,0.46284
2015,Upper Secondary Level,Urban regions,Never,0.33693,2291,7319,0.32610,0.34776
2015,Upper Secondary Level,Rural regions,At least once per week,0.03255,137,4804,0.02753,0.03757
2015,Upper Secondary Level,Rural regions,At least once per month,0.13849,685,4804,0.12872,0.14826
2015,Upper Secondary Level,Rural regions,Seldom,0.49067,2476,4804,0.47653,0.50481
2015,Upper Secondary Level,Rural regions,Never,0.33829,1506,4804,0.32491,0.35167
2015,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.07017,62,1566,0.05752,0.08283
2015,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.24372,322,1566,0.22245,0.26499
2015,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.46687,825,1566,0.44215,0.49159
2015,Post-secondary Non-tertiary Level,Urban regions,Never,0.21924,357,1566,0.19874,0.23973
2015,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.18581,108,559,0.15354,0.21809
2015,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.54288,324,559,0.50155,0.58422
2015,Post-secondary Non-tertiary Level,Rural regions,Never,0.21683,127,559,0.18264,0.25102
2015,First Stage of Tertiary Education,Urban regions,At least once per month,0.17394,162,893,0.14907,0.19882
2015,First Stage of Tertiary Education,Urban regions,Seldom,0.57229,527,893,0.53982,0.60475
2015,First Stage of Tertiary Education,Urban regions,Never,0.23314,204,893,0.20539,0.26088
2015,First Stage of Tertiary Education,Rural regions,At least once per month,0.12801,92,598,0.10121,0.15481
2015,First Stage of Tertiary Education,Rural regions,Seldom,0.55973,348,598,0.51991,0.59956
2015,First Stage of Tertiary Education,Rural regions,Never,0.28117,158,598,0.24511,0.31723
2015,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03957,172,4655,0.03397,0.04517
2015,Second Stage of Tertiary Education,Urban regions,At least once per month,0.27221,1135,4655,0.25943,0.28500
2015,Second Stage of Tertiary Education,Urban regions,Seldom,0.51475,2490,4655,0.50039,0.52911
2015,Second Stage of Tertiary Education,Urban regions,Never,0.17346,858,4655,0.16258,0.18434
2015,Second Stage of Tertiary Education,Rural regions,At least once per week,0.03787,63,1755,0.02894,0.04681
2015,Second Stage of Tertiary Education,Rural regions,At least once per month,0.21807,340,1755,0.19875,0.23740
2015,Second Stage of Tertiary Education,Rural regions,Seldom,0.52851,1002,1755,0.50515,0.55187
2015,Second Stage of Tertiary Education,Rural regions,Never,0.21555,350,1755,0.19630,0.23479
2017,No answer / don't know,Urban regions,At least once per week,0.10447,44,571,0.07936,0.12958
2017,No answer / don't know,Urban regions,At least once per month,0.34677,138,571,0.30770,0.38584
2017,No answer / don't know,Urban regions,Seldom,0.35791,185,571,0.31856,0.39727
2017,No answer / don't know,Urban regions,Never,0.19084,204,571,0.15858,0.22311
2017,No answer / don't know,Rural regions,At least once per month,0.34000,76,245,0.28057,0.39944
2017,No answer / don't know,Rural regions,Seldom,0.26887,78,245,0.21324,0.32450
2017,No answer / don't know,Rural regions,Never,0.30654,91,245,0.24869,0.36439
2017,Pre-primary Level,Urban regions,At least once per week,0.11945,34,285,0.08173,0.15717
2017,Pre-primary Level,Urban regions,At least once per month,0.50169,141,285,0.44354,0.55984
2017,Pre-primary Level,Urban regions,Seldom,0.34289,110,285,0.28768,0.39810
2017,Pre-primary Level,Rural regions,At least once per month,0.55929,53,97,0.45998,0.65861
2017,Pre-primary Level,Rural regions,Seldom,0.28012,44,97,0.19029,0.36995
2017,Primary Level,Urban regions,At least once per month,0.11358,99,1250,0.09598,0.13118
2017,Primary Level,Urban regions,Seldom,0.27887,224,1250,0.25400,0.30374
2017,Primary Level,Urban regions,Never,0.59297,927,1250,0.56572,0.62021
2017,Primary Level,Rural regions,At least once per month,0.11989,43,588,0.09361,0.14617
2017,Primary Level,Rural regions,Seldom,0.32353,109,588,0.28568,0.36138
