year,migback,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Indirect migration background,Upper Secondary Level,Never,0.13101,52,336,0.09488,0.16715
2005,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.43874,31,31,0.26117,0.61632
2007,No migration background,No answer / don't know,At least once per week,0.20380,58,209,0.14906,0.25855
2007,No migration background,No answer / don't know,At least once per month,0.30945,83,209,0.24663,0.37227
2007,No migration background,No answer / don't know,Seldom,0.33279,68,209,0.26875,0.39683
2007,No migration background,Pre-primary Level,At least once per week,0.27820,89,266,0.22424,0.33215
2007,No migration background,Pre-primary Level,At least once per month,0.45606,118,266,0.39610,0.51603
2007,No migration background,Pre-primary Level,Seldom,0.24401,59,266,0.19230,0.29573
2007,No migration background,Primary Level,Never,0.56941,51,51,0.43216,0.70666
2007,No migration background,Lower Secondary Level,At least once per week,0.06417,116,1562,0.05201,0.07633
2007,No migration background,Lower Secondary Level,At least once per month,0.11888,217,1562,0.10283,0.13494
2007,No migration background,Lower Secondary Level,Seldom,0.26475,412,1562,0.24287,0.28664
2007,No migration background,Lower Secondary Level,Never,0.55220,817,1562,0.52753,0.57687
2007,No migration background,Upper Secondary Level,At least once per week,0.05333,465,9143,0.04873,0.05794
2007,No migration background,Upper Secondary Level,At least once per month,0.14563,1407,9143,0.13840,0.15286
2007,No migration background,Upper Secondary Level,Seldom,0.44708,4191,9143,0.43688,0.45727
2007,No migration background,Upper Secondary Level,Never,0.35396,3080,9143,0.34415,0.36376
2007,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.07410,67,909,0.05706,0.09114
2007,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.24675,221,909,0.21870,0.27479
2007,No migration background,Post-secondary Non-tertiary Level,Seldom,0.51761,478,909,0.48511,0.55011
2007,No migration background,Post-secondary Non-tertiary Level,Never,0.16154,143,909,0.13760,0.18548
2007,No migration background,First Stage of Tertiary Education,At least once per week,0.03666,52,1363,0.02668,0.04664
2007,No migration background,First Stage of Tertiary Education,At least once per month,0.14461,200,1363,0.12593,0.16329
2007,No migration background,First Stage of Tertiary Education,Seldom,0.55484,749,1363,0.52844,0.58123
2007,No migration background,First Stage of Tertiary Education,Never,0.26389,362,1363,0.24048,0.28730
2007,No migration background,Second Stage of Tertiary Education,At least once per week,0.05029,179,3941,0.04346,0.05711
2007,No migration background,Second Stage of Tertiary Education,At least once per month,0.23484,859,3941,0.22161,0.24808
2007,No migration background,Second Stage of Tertiary Education,Seldom,0.51353,2112,3941,0.49792,0.52914
2007,No migration background,Second Stage of Tertiary Education,Never,0.20134,791,3941,0.18882,0.21386
2007,Direct migration background,Primary Level,Never,0.80492,94,94,0.72438,0.88545
2007,Direct migration background,Lower Secondary Level,At least once per month,0.08414,31,462,0.05880,0.10948
2007,Direct migration background,Lower Secondary Level,Seldom,0.26055,117,462,0.22048,0.30062
2007,Direct migration background,Lower Secondary Level,Never,0.63598,314,462,0.59206,0.67990
2007,Direct migration background,Upper Secondary Level,At least once per month,0.14734,115,764,0.12219,0.17249
2007,Direct migration background,Upper Secondary Level,Seldom,0.36698,298,764,0.33278,0.40118
2007,Direct migration background,Upper Secondary Level,Never,0.45098,351,764,0.41567,0.48629
2007,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.48097,102,173,0.40629,0.55564
2007,Direct migration background,Post-secondary Non-tertiary Level,Never,0.36971,71,173,0.29757,0.44185
2007,Direct migration background,First Stage of Tertiary Education,Seldom,0.37736,55,103,0.28329,0.47143
2007,Direct migration background,First Stage of Tertiary Education,Never,0.41127,48,103,0.31577,0.50676
2007,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.19393,70,331,0.15127,0.23659
2007,Direct migration background,Second Stage of Tertiary Education,Seldom,0.50415,165,331,0.45020,0.55809
2007,Direct migration background,Second Stage of Tertiary Education,Never,0.27141,96,331,0.22343,0.31939
2007,Indirect migration background,Lower Secondary Level,At least once per month,0.33557,53,108,0.24610,0.42504
2007,Indirect migration background,Lower Secondary Level,Seldom,0.33720,55,108,0.24762,0.42677
2007,Indirect migration background,Upper Secondary Level,At least once per week,0.10962,41,327,0.07570,0.14353
2007,Indirect migration background,Upper Secondary Level,At least once per month,0.25921,96,327,0.21164,0.30677
2007,Indirect migration background,Upper Secondary Level,Seldom,0.43613,136,327,0.38230,0.48996
2007,Indirect migration background,Upper Secondary Level,Never,0.19505,54,327,0.15203,0.23806
2007,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.27713,34,74,0.17446,0.37981
2007,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.61536,40,74,0.50376,0.72697
2008,No migration background,No answer / don't know,At least once per week,0.15109,43,207,0.10218,0.19999
2008,No migration background,No answer / don't know,At least once per month,0.32903,91,207,0.26486,0.39319
2008,No migration background,No answer / don't know,Seldom,0.34041,73,207,0.27570,0.40512
2008,No migration background,Pre-primary Level,At least once per week,0.20229,59,276,0.15481,0.24976
2008,No migration background,Pre-primary Level,At least once per month,0.48061,137,276,0.42155,0.53966
2008,No migration background,Pre-primary Level,Seldom,0.26476,80,276,0.21261,0.31691
2008,No migration background,Primary Level,Never,0.53290,45,45,0.38548,0.68032
2008,No migration background,Lower Secondary Level,At least once per week,0.04213,58,1419,0.03167,0.05258
2008,No migration background,Lower Secondary Level,At least once per month,0.12878,207,1419,0.11135,0.14622
2008,No migration background,Lower Secondary Level,Seldom,0.23462,331,1419,0.21256,0.25668
2008,No migration background,Lower Secondary Level,Never,0.59447,823,1419,0.56891,0.62003
2008,No migration background,Upper Secondary Level,At least once per week,0.02824,231,8670,0.02476,0.03173
2008,No migration background,Upper Secondary Level,At least once per month,0.12657,1120,8670,0.11957,0.13357
2008,No migration background,Upper Secondary Level,Seldom,0.41033,3674,8670,0.39998,0.42069
2008,No migration background,Upper Secondary Level,Never,0.43486,3645,8670,0.42442,0.44529
2008,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.04764,40,856,0.03336,0.06191
2008,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.21225,172,856,0.18484,0.23966
2008,No migration background,Post-secondary Non-tertiary Level,Seldom,0.52797,463,856,0.49450,0.56143
2008,No migration background,Post-secondary Non-tertiary Level,Never,0.21214,181,856,0.18474,0.23955
2008,No migration background,First Stage of Tertiary Education,At least once per month,0.11720,150,1251,0.09937,0.13503
2008,No migration background,First Stage of Tertiary Education,Seldom,0.53195,657,1251,0.50429,0.55961
2008,No migration background,First Stage of Tertiary Education,Never,0.33954,444,1251,0.31329,0.36579
2008,No migration background,Second Stage of Tertiary Education,At least once per week,0.02502,81,3781,0.02004,0.03000
2008,No migration background,Second Stage of Tertiary Education,At least once per month,0.21757,729,3781,0.20441,0.23072
2008,No migration background,Second Stage of Tertiary Education,Seldom,0.50791,2019,3781,0.49198,0.52385
2008,No migration background,Second Stage of Tertiary Education,Never,0.24950,952,3781,0.23570,0.26329
2008,Direct migration background,Primary Level,Never,0.74083,78,78,0.64296,0.83871
2008,Direct migration background,Lower Secondary Level,Seldom,0.23730,100,400,0.19555,0.27904
2008,Direct migration background,Lower Secondary Level,Never,0.66654,300,400,0.62028,0.71280
2008,Direct migration background,Upper Secondary Level,At least once per month,0.14066,90,697,0.11483,0.16649
2008,Direct migration background,Upper Secondary Level,Seldom,0.38037,248,697,0.34430,0.41644
2008,Direct migration background,Upper Secondary Level,Never,0.46156,359,697,0.42453,0.49860
2008,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.39499,80,163,0.31971,0.47026
2008,Direct migration background,Post-secondary Non-tertiary Level,Never,0.43314,83,163,0.35684,0.50945
2008,Direct migration background,First Stage of Tertiary Education,Seldom,0.42783,47,95,0.32781,0.52785
2008,Direct migration background,First Stage of Tertiary Education,Never,0.39274,48,95,0.29401,0.49147
2008,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.14452,48,306,0.10505,0.18398
2008,Direct migration background,Second Stage of Tertiary Education,Seldom,0.39333,127,306,0.33851,0.44816
2008,Direct migration background,Second Stage of Tertiary Education,Never,0.43868,131,306,0.38299,0.49437
2008,Indirect migration background,Lower Secondary Level,At least once per month,0.32778,50,138,0.24918,0.40638
2008,Indirect migration background,Lower Secondary Level,Seldom,0.39703,57,138,0.31510,0.47896
2008,Indirect migration background,Lower Secondary Level,Never,0.17886,31,138,0.11469,0.24303
2008,Indirect migration background,Upper Secondary Level,At least once per month,0.27886,89,293,0.22743,0.33030
2008,Indirect migration background,Upper Secondary Level,Seldom,0.47046,139,293,0.41321,0.52771
2008,Indirect migration background,Upper Secondary Level,Never,0.16770,65,293,0.12485,0.21055
2008,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.39600,31,70,0.28060,0.51139
2008,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.37061,39,70,0.25665,0.48457
2009,No migration background,No answer / don't know,At least once per week,0.21505,52,223,0.16100,0.26910
2009,No migration background,No answer / don't know,At least once per month,0.41002,93,223,0.34532,0.47472
2009,No migration background,No answer / don't know,Seldom,0.29915,78,223,0.23891,0.35938
2009,No migration background,Pre-primary Level,At least once per week,0.24876,64,246,0.19463,0.30289
2009,No migration background,Pre-primary Level,At least once per month,0.55945,129,246,0.49729,0.62162
2009,No migration background,Pre-primary Level,Seldom,0.17431,53,246,0.12681,0.22182
2009,No migration background,Primary Level,Never,0.56436,40,40,0.40874,0.71998
2009,No migration background,Lower Secondary Level,At least once per week,0.06256,84,1269,0.04923,0.07589
2009,No migration background,Lower Secondary Level,At least once per month,0.13133,171,1269,0.11274,0.14992
2009,No migration background,Lower Secondary Level,Seldom,0.26919,351,1269,0.24477,0.29360
2009,No migration background,Lower Secondary Level,Never,0.53692,663,1269,0.50947,0.56436
2009,No migration background,Upper Secondary Level,At least once per week,0.05080,399,8121,0.04602,0.05558
2009,No migration background,Upper Secondary Level,At least once per month,0.14165,1149,8121,0.13407,0.14923
2009,No migration background,Upper Secondary Level,Seldom,0.47687,3937,8121,0.46601,0.48773
2009,No migration background,Upper Secondary Level,Never,0.33068,2636,8121,0.32045,0.34091
2009,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.07174,40,788,0.05371,0.08977
2009,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.26564,201,788,0.23479,0.29650
2009,No migration background,Post-secondary Non-tertiary Level,Seldom,0.50702,416,788,0.47209,0.54195
2009,No migration background,Post-secondary Non-tertiary Level,Never,0.15560,131,788,0.13027,0.18092
2009,No migration background,First Stage of Tertiary Education,At least once per week,0.03790,42,1201,0.02710,0.04871
2009,No migration background,First Stage of Tertiary Education,At least once per month,0.14212,162,1201,0.12236,0.16188
2009,No migration background,First Stage of Tertiary Education,Seldom,0.56597,685,1201,0.53793,0.59401
2009,No migration background,First Stage of Tertiary Education,Never,0.25400,312,1201,0.22938,0.27863
2009,No migration background,Second Stage of Tertiary Education,At least once per week,0.04260,158,3643,0.03604,0.04916
2009,No migration background,Second Stage of Tertiary Education,At least once per month,0.24954,835,3643,0.23548,0.26359
2009,No migration background,Second Stage of Tertiary Education,Seldom,0.52693,1962,3643,0.51072,0.54315
2009,No migration background,Second Stage of Tertiary Education,Never,0.18093,688,3643,0.16843,0.19343
2009,Direct migration background,Primary Level,Never,0.71348,66,66,0.60357,0.82340
2009,Direct migration background,Lower Secondary Level,Seldom,0.23599,88,326,0.18983,0.28216
2009,Direct migration background,Lower Secondary Level,Never,0.65848,238,326,0.60693,0.71004
2009,Direct migration background,Upper Secondary Level,At least once per month,0.14257,80,586,0.11423,0.17090
2009,Direct migration background,Upper Secondary Level,Seldom,0.41066,251,586,0.37079,0.45052
2009,Direct migration background,Upper Secondary Level,Never,0.41381,255,586,0.37390,0.45372
2009,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.43335,83,138,0.35037,0.51633
2009,Direct migration background,Post-secondary Non-tertiary Level,Never,0.36844,55,138,0.28767,0.44922
2009,Direct migration background,First Stage of Tertiary Education,Seldom,0.47137,44,79,0.36059,0.58215
2009,Direct migration background,First Stage of Tertiary Education,Never,0.35743,35,79,0.25107,0.46379
2009,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.14250,45,274,0.10103,0.18396
2009,Direct migration background,Second Stage of Tertiary Education,Seldom,0.58311,156,274,0.52462,0.64160
2009,Direct migration background,Second Stage of Tertiary Education,Never,0.22650,73,274,0.17684,0.27615
2009,Indirect migration background,Lower Secondary Level,At least once per month,0.28978,44,109,0.20422,0.37534
2009,Indirect migration background,Lower Secondary Level,Seldom,0.45612,65,109,0.36218,0.55005
2009,Indirect migration background,Upper Secondary Level,At least once per month,0.32659,81,259,0.26936,0.38382
2009,Indirect migration background,Upper Secondary Level,Seldom,0.47744,134,259,0.41649,0.53839
2009,Indirect migration background,Upper Secondary Level,Never,0.11863,44,259,0.07918,0.15809
2009,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.52383,50,50,0.38399,0.66367
2011,No migration background,No answer / don't know,At least once per week,0.16429,53,382,0.12709,0.20150
2011,No migration background,No answer / don't know,At least once per month,0.38912,126,382,0.34017,0.43808
2011,No migration background,No answer / don't know,Seldom,0.32897,152,382,0.28179,0.37615
2011,No migration background,No answer / don't know,Never,0.11761,51,382,0.08527,0.14996
2011,No migration background,Pre-primary Level,At least once per week,0.30983,103,351,0.26139,0.35828
2011,No migration background,Pre-primary Level,At least once per month,0.45407,165,351,0.40191,0.50623
2011,No migration background,Pre-primary Level,Seldom,0.20656,83,351,0.16414,0.24897
2011,No migration background,Primary Level,Seldom,0.28099,65,176,0.21439,0.34759
2011,No migration background,Primary Level,Never,0.64147,111,176,0.57042,0.71253
2011,No migration background,Lower Secondary Level,At least once per week,0.05521,111,2069,0.04537,0.06506
2011,No migration background,Lower Secondary Level,At least once per month,0.13475,286,2069,0.12003,0.14947
2011,No migration background,Lower Secondary Level,Seldom,0.26905,644,2069,0.24993,0.28816
2011,No migration background,Lower Secondary Level,Never,0.54099,1028,2069,0.51952,0.56247
2011,No migration background,Upper Secondary Level,At least once per week,0.04870,520,12115,0.04487,0.05254
2011,No migration background,Upper Secondary Level,At least once per month,0.15213,1722,12115,0.14573,0.15852
2011,No migration background,Upper Secondary Level,Seldom,0.45038,5913,12115,0.44152,0.45924
2011,No migration background,Upper Secondary Level,Never,0.34879,3960,12115,0.34030,0.35728
2011,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.08109,88,1543,0.06747,0.09472
2011,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.27232,347,1543,0.25010,0.29454
2011,No migration background,Post-secondary Non-tertiary Level,Seldom,0.49637,863,1543,0.47141,0.52132
2011,No migration background,Post-secondary Non-tertiary Level,Never,0.15022,245,1543,0.13238,0.16805
2011,No migration background,First Stage of Tertiary Education,At least once per week,0.04805,69,1656,0.03775,0.05835
2011,No migration background,First Stage of Tertiary Education,At least once per month,0.19047,275,1656,0.17155,0.20939
2011,No migration background,First Stage of Tertiary Education,Seldom,0.52358,911,1656,0.49952,0.54764
2011,No migration background,First Stage of Tertiary Education,Never,0.23790,401,1656,0.21739,0.25842
2011,No migration background,Second Stage of Tertiary Education,At least once per week,0.04963,221,5379,0.04382,0.05543
2011,No migration background,Second Stage of Tertiary Education,At least once per month,0.23911,1173,5379,0.22771,0.25051
2011,No migration background,Second Stage of Tertiary Education,Seldom,0.51346,2966,5379,0.50010,0.52682
2011,No migration background,Second Stage of Tertiary Education,Never,0.19781,1019,5379,0.18716,0.20845
2011,Direct migration background,No answer / don't know,Seldom,0.32840,32,80,0.22483,0.43196
2011,Direct migration background,No answer / don't know,Never,0.38736,48,80,0.27993,0.49478
2011,Direct migration background,Primary Level,Seldom,0.21757,39,170,0.15536,0.27978
2011,Direct migration background,Primary Level,Never,0.73784,131,170,0.67153,0.80415
2011,Direct migration background,Lower Secondary Level,At least once per month,0.07276,44,646,0.05272,0.09281
2011,Direct migration background,Lower Secondary Level,Seldom,0.29960,209,646,0.26425,0.33495
2011,Direct migration background,Lower Secondary Level,Never,0.60720,393,646,0.56950,0.64489
2011,Direct migration background,Upper Secondary Level,At least once per week,0.02891,38,1231,0.01955,0.03828
2011,Direct migration background,Upper Secondary Level,At least once per month,0.13914,148,1231,0.11980,0.15849
2011,Direct migration background,Upper Secondary Level,Seldom,0.43427,519,1231,0.40657,0.46197
2011,Direct migration background,Upper Secondary Level,Never,0.39768,526,1231,0.37033,0.42503
2011,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.16643,43,361,0.12795,0.20490
2011,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.48878,174,361,0.43714,0.54041
2011,Direct migration background,Post-secondary Non-tertiary Level,Never,0.31349,144,361,0.26557,0.36141
2011,Direct migration background,First Stage of Tertiary Education,Seldom,0.49870,63,108,0.40396,0.59344
2011,Direct migration background,First Stage of Tertiary Education,Never,0.39741,45,108,0.30468,0.49013
2011,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.21751,121,622,0.18506,0.24996
2011,Direct migration background,Second Stage of Tertiary Education,Seldom,0.50056,324,622,0.46124,0.53989
2011,Direct migration background,Second Stage of Tertiary Education,Never,0.25030,177,622,0.21623,0.28437
2011,Indirect migration background,No answer / don't know,At least once per month,0.40558,38,38,0.24737,0.56379
2011,Indirect migration background,Lower Secondary Level,At least once per month,0.25909,49,183,0.19544,0.32275
2011,Indirect migration background,Lower Secondary Level,Seldom,0.39520,82,183,0.32417,0.46622
2011,Indirect migration background,Lower Secondary Level,Never,0.22255,52,183,0.16211,0.28298
2011,Indirect migration background,Upper Secondary Level,At least once per week,0.07338,31,512,0.05077,0.09599
2011,Indirect migration background,Upper Secondary Level,At least once per month,0.34364,143,512,0.30246,0.38482
2011,Indirect migration background,Upper Secondary Level,Seldom,0.45619,241,512,0.41301,0.49938
2011,Indirect migration background,Upper Secondary Level,Never,0.12678,97,512,0.09793,0.15563
2011,Indirect migration background,Post-secondary Non-tertiary Level,Seldom,0.41216,47,47,0.26991,0.55440
2011,Indirect migration background,First Stage of Tertiary Education,Seldom,0.42166,31,31,0.24495,0.59837
2011,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.36123,49,154,0.28511,0.43734
2011,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.53514,105,154,0.45610,0.61417
2013,No migration background,No answer / don't know,At least once per week,0.10518,36,330,0.07203,0.13834
2013,No migration background,No answer / don't know,At least once per month,0.39088,131,330,0.33815,0.44360
2013,No migration background,No answer / don't know,Seldom,0.32808,115,330,0.27735,0.37882
2013,No migration background,No answer / don't know,Never,0.17586,48,330,0.13472,0.21700
2013,No migration background,Pre-primary Level,At least once per week,0.15468,46,316,0.11474,0.19461
2013,No migration background,Pre-primary Level,At least once per month,0.49436,175,316,0.43915,0.54957
2013,No migration background,Pre-primary Level,Seldom,0.32845,95,316,0.27659,0.38032
2013,No migration background,Primary Level,Seldom,0.29175,55,153,0.21948,0.36402
2013,No migration background,Primary Level,Never,0.57264,98,153,0.49399,0.65128
2013,No migration background,Lower Secondary Level,At least once per week,0.03280,69,1845,0.02467,0.04093
2013,No migration background,Lower Secondary Level,At least once per month,0.14829,290,1845,0.13207,0.16451
2013,No migration background,Lower Secondary Level,Seldom,0.27081,579,1845,0.25052,0.29109
2013,No migration background,Lower Secondary Level,Never,0.54810,907,1845,0.52538,0.57081
2013,No migration background,Upper Secondary Level,At least once per week,0.02420,201,10876,0.02131,0.02708
2013,No migration background,Upper Secondary Level,At least once per month,0.15206,1625,10876,0.14531,0.15881
2013,No migration background,Upper Secondary Level,Seldom,0.42730,5099,10876,0.41801,0.43660
2013,No migration background,Upper Secondary Level,Never,0.39644,3951,10876,0.38724,0.40563
2013,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.22396,304,1354,0.20175,0.24618
2013,No migration background,Post-secondary Non-tertiary Level,Seldom,0.55581,811,1354,0.52934,0.58229
2013,No migration background,Post-secondary Non-tertiary Level,Never,0.18508,239,1354,0.16438,0.20577
2013,No migration background,First Stage of Tertiary Education,At least once per month,0.14678,225,1495,0.12883,0.16472
2013,No migration background,First Stage of Tertiary Education,Seldom,0.55140,844,1495,0.52618,0.57662
2013,No migration background,First Stage of Tertiary Education,Never,0.28809,426,1495,0.26512,0.31105
2013,No migration background,Second Stage of Tertiary Education,At least once per week,0.01987,81,5056,0.01602,0.02372
2013,No migration background,Second Stage of Tertiary Education,At least once per month,0.24992,1162,5056,0.23798,0.26186
2013,No migration background,Second Stage of Tertiary Education,Seldom,0.52696,2835,5056,0.51319,0.54072
2013,No migration background,Second Stage of Tertiary Education,Never,0.20325,978,5056,0.19216,0.21435
2013,Direct migration background,No answer / don't know,Never,0.60291,35,35,0.43844,0.76738
2013,Direct migration background,Primary Level,Never,0.68461,86,86,0.58582,0.78339
2013,Direct migration background,Lower Secondary Level,At least once per month,0.08520,51,524,0.06127,0.10912
2013,Direct migration background,Lower Secondary Level,Seldom,0.24888,153,524,0.21182,0.28593
2013,Direct migration background,Lower Secondary Level,Never,0.65022,320,524,0.60934,0.69109
2013,Direct migration background,Upper Secondary Level,At least once per month,0.11967,120,1021,0.09975,0.13959
2013,Direct migration background,Upper Secondary Level,Seldom,0.38647,447,1021,0.35658,0.41635
2013,Direct migration background,Upper Secondary Level,Never,0.45803,454,1021,0.42745,0.48861
2013,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.23146,54,318,0.18503,0.27789
2013,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.35224,144,318,0.29966,0.40483
2013,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38206,120,318,0.32857,0.43555
2013,Direct migration background,First Stage of Tertiary Education,Seldom,0.44254,49,86,0.33695,0.54813
2013,Direct migration background,First Stage of Tertiary Education,Never,0.36213,37,86,0.25996,0.46431
2013,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.28199,139,590,0.24565,0.31833
2013,Direct migration background,Second Stage of Tertiary Education,Seldom,0.44153,276,590,0.40143,0.48164
2013,Direct migration background,Second Stage of Tertiary Education,Never,0.26384,175,590,0.22825,0.29943
2013,Indirect migration background,No answer / don't know,At least once per month,0.56839,35,35,0.40190,0.73488
2013,Indirect migration background,Pre-primary Level,At least once per month,0.50961,50,50,0.36963,0.64958
2013,Indirect migration background,Lower Secondary Level,At least once per month,0.22940,55,185,0.16864,0.29015
2013,Indirect migration background,Lower Secondary Level,Seldom,0.43207,91,185,0.36049,0.50365
2013,Indirect migration background,Lower Secondary Level,Never,0.24343,39,185,0.18142,0.30544
2013,Indirect migration background,Upper Secondary Level,At least once per month,0.27511,141,429,0.23280,0.31742
2013,Indirect migration background,Upper Secondary Level,Seldom,0.45954,202,429,0.41233,0.50676
2013,Indirect migration background,Upper Secondary Level,Never,0.22117,86,429,0.18185,0.26049
2013,Indirect migration background,Post-secondary Non-tertiary Level,Seldom,0.46115,36,36,0.29600,0.62630
2013,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.43925,46,138,0.35614,0.52236
2013,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.43610,92,138,0.35306,0.51914
2015,No migration background,No answer / don't know,At least once per week,0.11036,41,397,0.07950,0.14122
2015,No migration background,No answer / don't know,At least once per month,0.38459,149,397,0.33667,0.43250
2015,No migration background,No answer / don't know,Seldom,0.34227,158,397,0.29554,0.38900
2015,No migration background,No answer / don't know,Never,0.16279,49,397,0.12643,0.19915
2015,No migration background,Pre-primary Level,At least once per week,0.12274,31,205,0.07771,0.16778
2015,No migration background,Pre-primary Level,At least once per month,0.49449,99,205,0.42588,0.56310
2015,No migration background,Pre-primary Level,Seldom,0.31433,75,205,0.25063,0.37804
2015,No migration background,Primary Level,Seldom,0.34741,63,148,0.27044,0.42438
2015,No migration background,Primary Level,Never,0.55763,85,148,0.47734,0.63792
2015,No migration background,Lower Secondary Level,At least once per week,0.03012,63,1590,0.02171,0.03852
2015,No migration background,Lower Secondary Level,At least once per month,0.13847,236,1590,0.12149,0.15545
2015,No migration background,Lower Secondary Level,Seldom,0.32441,560,1590,0.30139,0.34742
2015,No migration background,Lower Secondary Level,Never,0.50701,731,1590,0.48243,0.53159
2015,No migration background,Upper Secondary Level,At least once per week,0.03453,310,9453,0.03085,0.03821
2015,No migration background,Upper Secondary Level,At least once per month,0.15255,1449,9453,0.14530,0.15980
2015,No migration background,Upper Secondary Level,Seldom,0.47745,4813,9453,0.46739,0.48752
2015,No migration background,Upper Secondary Level,Never,0.33546,2881,9453,0.32595,0.34498
2015,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.06997,59,1231,0.05571,0.08423
2015,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.25041,284,1231,0.22620,0.27462
2015,No migration background,Post-secondary Non-tertiary Level,Seldom,0.51502,722,1231,0.48709,0.54295
2015,No migration background,Post-secondary Non-tertiary Level,Never,0.16460,166,1231,0.14388,0.18532
2015,No migration background,First Stage of Tertiary Education,At least once per month,0.15667,220,1331,0.13713,0.17620
2015,No migration background,First Stage of Tertiary Education,Seldom,0.57590,798,1331,0.54934,0.60246
2015,No migration background,First Stage of Tertiary Education,Never,0.24156,313,1331,0.21855,0.26456
2015,No migration background,Second Stage of Tertiary Education,At least once per week,0.03581,160,4668,0.03048,0.04114
2015,No migration background,Second Stage of Tertiary Education,At least once per month,0.25925,1096,4668,0.24668,0.27182
2015,No migration background,Second Stage of Tertiary Education,Seldom,0.52812,2613,4668,0.51379,0.54244
2015,No migration background,Second Stage of Tertiary Education,Never,0.17682,799,4668,0.16588,0.18777
2015,Direct migration background,No answer / don't know,Seldom,0.21625,38,116,0.14101,0.29150
2015,Direct migration background,No answer / don't know,Never,0.57957,78,116,0.48935,0.66979
2015,Direct migration background,Primary Level,Seldom,0.28851,102,307,0.23775,0.33928
2015,Direct migration background,Primary Level,Never,0.62750,205,307,0.57333,0.68167
2015,Direct migration background,Lower Secondary Level,At least once per week,0.02230,33,1054,0.01338,0.03122
2015,Direct migration background,Lower Secondary Level,At least once per month,0.11770,125,1054,0.09824,0.13717
2015,Direct migration background,Lower Secondary Level,Seldom,0.29656,342,1054,0.26898,0.32415
2015,Direct migration background,Lower Secondary Level,Never,0.56343,554,1054,0.53347,0.59339
2015,Direct migration background,Upper Secondary Level,At least once per week,0.03195,62,2020,0.02428,0.03962
2015,Direct migration background,Upper Secondary Level,At least once per month,0.15450,303,2020,0.13874,0.17027
2015,Direct migration background,Upper Secondary Level,Seldom,0.38477,830,2020,0.36355,0.40599
2015,Direct migration background,Upper Secondary Level,Never,0.42878,825,2020,0.40719,0.45037
2015,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.16129,117,786,0.13556,0.18702
2015,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.39434,370,786,0.36015,0.42853
2015,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38028,299,786,0.34632,0.41424
2015,Direct migration background,First Stage of Tertiary Education,Seldom,0.47670,47,89,0.37235,0.58106
2015,Direct migration background,First Stage of Tertiary Education,Never,0.40671,42,89,0.30407,0.50934
2015,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.05913,67,1506,0.04722,0.07105
2015,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.22470,306,1506,0.20361,0.24579
2015,Direct migration background,Second Stage of Tertiary Education,Seldom,0.46857,751,1506,0.44336,0.49378
2015,Direct migration background,Second Stage of Tertiary Education,Never,0.24760,382,1506,0.22579,0.26940
2015,Indirect migration background,No answer / don't know,At least once per month,0.43423,40,77,0.32279,0.54567
2015,Indirect migration background,No answer / don't know,Seldom,0.36297,37,77,0.25486,0.47108
2015,Indirect migration background,Pre-primary Level,At least once per month,0.51682,54,54,0.38228,0.65135
2015,Indirect migration background,Lower Secondary Level,At least once per month,0.25529,76,290,0.20502,0.30557
