,Unnamed: 0,year,quintil_oecd,sampreg,pli0091_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
670,670,2015,1st Quintile,East,Never,0.459,546,24962,0.41413,0.50905
671,671,2015,2nd Quintile,West,At least once per week,0.03091,118,24962,0.02418,0.03861
672,672,2015,2nd Quintile,West,At least once per month,0.15261,653,24962,0.13627,0.16869
673,673,2015,2nd Quintile,West,Seldom,0.42362,1748,24962,0.40237,0.44763
674,674,2015,2nd Quintile,West,Never,0.39286,1273,24962,0.36933,0.41424
675,675,2015,2nd Quintile,East,At least once per week,0.02269,35,24962,0.01562,0.03031
676,676,2015,2nd Quintile,East,At least once per month,0.115,199,24962,0.09425,0.13618
677,677,2015,2nd Quintile,East,Seldom,0.46542,736,24962,0.42853,0.50047
678,678,2015,2nd Quintile,East,Never,0.39688,524,24962,0.3693,0.42403
679,679,2015,3rd Quintile,West,At least once per week,0.04783,174,24962,0.03885,0.05646
680,680,2015,3rd Quintile,West,At least once per month,0.17699,704,24962,0.1614,0.19303
681,681,2015,3rd Quintile,West,Seldom,0.46356,1934,24962,0.43988,0.48907
682,682,2015,3rd Quintile,West,Never,0.31162,1022,24962,0.29294,0.33035
683,683,2015,3rd Quintile,East,At least once per month,0.21075,178,24962,0.17411,0.25119
684,684,2015,3rd Quintile,East,Seldom,0.48465,556,24962,0.43453,0.53848
685,685,2015,3rd Quintile,East,Never,0.3046,285,24962,0.2683,0.3487
686,686,2015,4th Quintile,West,At least once per week,0.0466,175,24962,0.04077,0.05509
687,687,2015,4th Quintile,West,At least once per month,0.21013,847,24962,0.19473,0.22411
688,688,2015,4th Quintile,West,Seldom,0.49966,2075,24962,0.47683,0.52418
689,689,2015,4th Quintile,West,Never,0.24361,830,24962,0.22749,0.25739
690,690,2015,4th Quintile,East,At least once per month,0.20239,156,24962,0.17005,0.23459
691,691,2015,4th Quintile,East,Seldom,0.61564,518,24962,0.55804,0.68417
692,692,2015,4th Quintile,East,Never,0.18197,148,24962,0.15628,0.20595
693,693,2015,5th Quintile,West,At least once per week,0.04615,195,24962,0.03751,0.05388
694,694,2015,5th Quintile,West,At least once per month,0.25495,1103,24962,0.23933,0.27377
695,695,2015,5th Quintile,West,Seldom,0.51874,2416,24962,0.4971,0.54282
696,696,2015,5th Quintile,West,Never,0.18016,801,24962,0.16924,0.19239
697,697,2015,5th Quintile,East,At least once per month,0.24912,136,24962,0.20741,0.30996
698,698,2015,5th Quintile,East,Seldom,0.59061,353,24962,0.52686,0.64094
699,699,2015,5th Quintile,East,Never,0.16027,63,24962,0.12494,0.19771
700,700,2017,1st Quintile,West,At least once per week,0.03895,161,24375,0.03044,0.04807
701,701,2017,1st Quintile,West,At least once per month,0.15749,678,24375,0.13991,0.17363
702,702,2017,1st Quintile,West,Seldom,0.33762,1594,24375,0.3147,0.35838
703,703,2017,1st Quintile,West,Never,0.46593,2328,24375,0.4349,0.49523
704,704,2017,1st Quintile,East,At least once per week,0.03351,40,24375,0.01949,0.04611
705,705,2017,1st Quintile,East,At least once per month,0.147,173,24375,0.11835,0.18348
706,706,2017,1st Quintile,East,Seldom,0.37667,535,24375,0.33754,0.42858
707,707,2017,1st Quintile,East,Never,0.44283,665,24375,0.39307,0.49673
708,708,2017,2nd Quintile,West,At least once per week,0.03542,132,24375,0.02865,0.04216
709,709,2017,2nd Quintile,West,At least once per month,0.17196,677,24375,0.15747,0.19092
710,710,2017,2nd Quintile,West,Seldom,0.41087,1635,24375,0.38902,0.4362
711,711,2017,2nd Quintile,West,Never,0.38175,1184,24375,0.35645,0.40389
712,712,2017,2nd Quintile,East,At least once per week,0.03129,39,24375,0.02398,0.04159
713,713,2017,2nd Quintile,East,At least once per month,0.15741,198,24375,0.13706,0.18502
714,714,2017,2nd Quintile,East,Seldom,0.43478,627,24375,0.39839,0.47069
715,715,2017,2nd Quintile,East,Never,0.37651,447,24375,0.34243,0.41254
716,716,2017,3rd Quintile,West,At least once per week,0.03503,128,24375,0.02945,0.04303
717,717,2017,3rd Quintile,West,At least once per month,0.20968,754,24375,0.19268,0.22911
718,718,2017,3rd Quintile,West,Seldom,0.44574,1646,24375,0.42359,0.47187
719,719,2017,3rd Quintile,West,Never,0.30955,888,24375,0.28867,0.32428
720,720,2017,3rd Quintile,East,At least once per week,0.04297,40,24375,0.02845,0.06178
721,721,2017,3rd Quintile,East,At least once per month,0.16462,186,24375,0.13561,0.19756
722,722,2017,3rd Quintile,East,Seldom,0.52408,519,24375,0.47809,0.57907
723,723,2017,3rd Quintile,East,Never,0.26833,268,24375,0.23855,0.29786
724,724,2017,4th Quintile,West,At least once per week,0.04037,144,24375,0.0336,0.04999
725,725,2017,4th Quintile,West,At least once per month,0.23604,926,24375,0.22083,0.25487
726,726,2017,4th Quintile,West,Seldom,0.51915,1897,24375,0.49602,0.54726
727,727,2017,4th Quintile,West,Never,0.20444,654,24375,0.18983,0.21905
728,728,2017,4th Quintile,East,At least once per month,0.20173,139,24375,0.16374,0.24333
729,729,2017,4th Quintile,East,Seldom,0.63448,429,24375,0.55742,0.70622
730,730,2017,4th Quintile,East,Never,0.16378,125,24375,0.13876,0.19045
731,731,2017,5th Quintile,West,At least once per week,0.04752,175,24375,0.03971,0.05413
732,732,2017,5th Quintile,West,At least once per month,0.28163,1054,24375,0.26103,0.29974
733,733,2017,5th Quintile,West,Seldom,0.5005,2104,24375,0.47656,0.52482
734,734,2017,5th Quintile,West,Never,0.17035,645,24375,0.15682,0.18318
735,735,2017,5th Quintile,East,At least once per month,0.25662,136,24375,0.2108,0.31827
736,736,2017,5th Quintile,East,Seldom,0.59092,331,24375,0.52745,0.66091
737,737,2017,5th Quintile,East,Never,0.15246,74,24375,0.1286,0.18141
738,738,2018,1st Quintile,West,At least once per week,0.03285,53,2575,0.02413,0.04267
739,739,2018,1st Quintile,West,At least once per month,0.13644,174,2575,0.11933,0.1575
740,740,2018,1st Quintile,West,Seldom,0.23036,435,2575,0.2039,0.2558
741,741,2018,1st Quintile,West,Never,0.60035,1346,2575,0.55991,0.64583
742,742,2018,1st Quintile,East,At least once per month,0.15416,40,2575,0.111,0.20706
743,743,2018,1st Quintile,East,Seldom,0.21583,63,2575,0.16119,0.27472
744,744,2018,1st Quintile,East,Never,0.63001,269,2575,0.56167,0.71874
745,745,2018,2nd Quintile,West,Seldom,0.25545,34,2575,0.17328,0.34426
746,746,2018,2nd Quintile,West,Never,0.74455,118,2575,0.61141,0.89497
747,747,2018,3rd Quintile,West,Never,1.0,43,2575,0.70398,1.45007
748,748,2019,1st Quintile,West,At least once per week,0.02411,104,25422,0.01749,0.03113
749,749,2019,1st Quintile,West,At least once per month,0.19094,758,25422,0.17165,0.21173
750,750,2019,1st Quintile,West,Seldom,0.31098,1518,25422,0.2868,0.33197
751,751,2019,1st Quintile,West,Never,0.47397,3114,25422,0.44135,0.50677
752,752,2019,1st Quintile,East,At least once per month,0.14115,165,25422,0.10873,0.17586
753,753,2019,1st Quintile,East,Seldom,0.34962,487,25422,0.30786,0.3935
754,754,2019,1st Quintile,East,Never,0.50923,856,25422,0.45131,0.56821
755,755,2019,2nd Quintile,West,At least once per week,0.01568,68,25422,0.01077,0.02095
756,756,2019,2nd Quintile,West,At least once per month,0.16847,688,25422,0.1544,0.18531
757,757,2019,2nd Quintile,West,Seldom,0.42024,1541,25422,0.38925,0.44688
758,758,2019,2nd Quintile,West,Never,0.3956,1281,25422,0.36762,0.41822
759,759,2019,2nd Quintile,East,At least once per month,0.14554,197,25422,0.12698,0.17249
760,760,2019,2nd Quintile,East,Seldom,0.45108,630,25422,0.40683,0.496
761,761,2019,2nd Quintile,East,Never,0.40338,500,25422,0.36476,0.43713
762,762,2019,3rd Quintile,West,At least once per week,0.01771,60,25422,0.01176,0.02453
763,763,2019,3rd Quintile,West,At least once per month,0.21042,743,25422,0.19556,0.23282
764,764,2019,3rd Quintile,West,Seldom,0.45985,1654,25422,0.43816,0.48816
765,765,2019,3rd Quintile,West,Never,0.31202,978,25422,0.29257,0.33073
766,766,2019,3rd Quintile,East,At least once per month,0.19134,196,25422,0.1568,0.22979
767,767,2019,3rd Quintile,East,Seldom,0.52804,581,25422,0.4775,0.57597
768,768,2019,3rd Quintile,East,Never,0.28063,287,25422,0.249,0.31953
769,769,2019,4th Quintile,West,At least once per week,0.02073,80,25422,0.01568,0.02527
770,770,2019,4th Quintile,West,At least once per month,0.21642,738,25422,0.19915,0.23631
771,771,2019,4th Quintile,West,Seldom,0.50542,1891,25422,0.47754,0.53337
772,772,2019,4th Quintile,West,Never,0.25743,809,25422,0.24157,0.27256
773,773,2019,4th Quintile,East,At least once per month,0.22273,149,25422,0.17808,0.26609
774,774,2019,4th Quintile,East,Seldom,0.57549,438,25422,0.51438,0.6472
775,775,2019,4th Quintile,East,Never,0.20177,150,25422,0.17278,0.23579
776,776,2019,5th Quintile,West,At least once per week,0.02283,90,25422,0.01764,0.0279
777,777,2019,5th Quintile,West,At least once per month,0.26383,1097,25422,0.24362,0.28398
778,778,2019,5th Quintile,West,Seldom,0.50776,2241,25422,0.48043,0.53746
779,779,2019,5th Quintile,West,Never,0.20557,744,25422,0.19105,0.2222
780,780,2019,5th Quintile,East,At least once per month,0.23612,152,25422,0.19635,0.27285
781,781,2019,5th Quintile,East,Seldom,0.61987,371,25422,0.54851,0.71009
782,782,2019,5th Quintile,East,Never,0.14401,66,25422,0.1121,0.19463
