year,age_gr,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Hesse,Married,0.74570,391,429,0.70444,0.78696
2007,46-65 y.,Hesse,Divorced,0.08878,38,429,0.06183,0.11573
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.66486,300,345,0.61498,0.71474
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.15147,45,345,0.11358,0.18936
2007,46-65 y.,Baden-Wuerttemberg,Married,0.68496,638,763,0.65198,0.71795
2007,46-65 y.,Baden-Wuerttemberg,Single,0.10718,48,763,0.08522,0.12915
2007,46-65 y.,Baden-Wuerttemberg,Divorced,0.13319,77,763,0.10906,0.15731
2007,46-65 y.,Bavaria,Married,0.64439,753,1019,0.61498,0.67380
2007,46-65 y.,Bavaria,"Married, living apart",0.04768,44,1019,0.03459,0.06077
2007,46-65 y.,Bavaria,Single,0.09638,63,1019,0.07825,0.11450
2007,46-65 y.,Bavaria,Divorced,0.16665,119,1019,0.14376,0.18954
2007,46-65 y.,Bavaria,Widowed,0.04480,40,1019,0.03210,0.05751
2007,46-65 y.,Berlin,Married,0.50870,189,282,0.45025,0.56715
2007,46-65 y.,Berlin,Single,0.19593,39,282,0.14952,0.24234
2007,46-65 y.,Berlin,Divorced,0.23414,54,282,0.18463,0.28365
2007,46-65 y.,Brandenburg,Married,0.62954,216,249,0.56944,0.68965
2007,46-65 y.,Brandenburg,Divorced,0.14088,33,249,0.09758,0.18417
2007,46-65 y.,Mecklenburg-Western Pomerania,Married,0.73150,145,145,0.65912,0.80389
2007,46-65 y.,Saxony,Married,0.69963,413,483,0.65871,0.74056
2007,46-65 y.,Saxony,Divorced,0.18176,70,483,0.14733,0.21619
2007,46-65 y.,Saxony-Anhalt,Married,0.74793,249,283,0.69725,0.79861
2007,46-65 y.,Saxony-Anhalt,Divorced,0.12582,34,283,0.08712,0.16453
2007,46-65 y.,Thuringa,Married,0.65046,224,269,0.59337,0.70754
2007,46-65 y.,Thuringa,Divorced,0.18550,45,269,0.13896,0.23204
2007,66 and older,Schleswig-Holstein,Married,0.59897,95,95,0.49989,0.69805
2007,66 and older,Hamburg,Married,0.38098,38,38,0.22450,0.53746
2007,66 and older,Lower Saxony,Married,0.63994,290,383,0.59181,0.68808
2007,66 and older,Lower Saxony,Widowed,0.25182,93,383,0.20829,0.29535
2007,66 and older,North Rhine-Westphalia,Married,0.53862,594,895,0.50594,0.57129
2007,66 and older,North Rhine-Westphalia,Single,0.06158,39,895,0.04582,0.07734
2007,66 and older,North Rhine-Westphalia,Divorced,0.05208,35,895,0.03752,0.06665
2007,66 and older,North Rhine-Westphalia,Widowed,0.31231,227,895,0.28193,0.34269
2007,66 and older,Hesse,Married,0.55161,173,232,0.48747,0.61574
2007,66 and older,Hesse,Widowed,0.30811,59,232,0.24857,0.36766
2007,66 and older,"Rhineland-Palatinate, Saarland",Married,0.41000,142,227,0.34588,0.47412
2007,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.43162,85,227,0.36705,0.49620
2007,66 and older,Baden-Wuerttemberg,Married,0.56297,298,416,0.51525,0.61070
2007,66 and older,Baden-Wuerttemberg,Widowed,0.28239,118,416,0.23908,0.32570
2007,66 and older,Bavaria,Married,0.59028,415,531,0.54841,0.63215
2007,66 and older,Bavaria,Widowed,0.27441,116,531,0.23643,0.31240
2007,66 and older,Berlin,Married,0.55087,83,83,0.44321,0.65853
2007,66 and older,Brandenburg,Married,0.65875,163,208,0.59416,0.72334
2007,66 and older,Brandenburg,Widowed,0.24759,45,208,0.18879,0.30639
2007,66 and older,Mecklenburg-Western Pomerania,Married,0.57521,69,69,0.45772,0.69270
2007,66 and older,Saxony,Married,0.57732,208,282,0.51956,0.63507
2007,66 and older,Saxony,Widowed,0.29941,74,282,0.24585,0.35296
2007,66 and older,Saxony-Anhalt,Married,0.63859,133,175,0.56721,0.70997
2007,66 and older,Saxony-Anhalt,Widowed,0.25059,42,175,0.18620,0.31498
2007,66 and older,Thuringa,Married,0.56080,137,197,0.49132,0.63028
2007,66 and older,Thuringa,Widowed,0.34616,60,197,0.27955,0.41276
2008,17-29 y.,Schleswig-Holstein,Single,0.85504,88,88,0.78105,0.92902
2008,17-29 y.,Hamburg,Single,0.83370,52,52,0.73150,0.93589
2008,17-29 y.,Lower Saxony,Married,0.13220,38,295,0.09348,0.17091
2008,17-29 y.,Lower Saxony,Single,0.86239,257,295,0.82301,0.90177
2008,17-29 y.,North Rhine-Westphalia,Married,0.13392,82,645,0.10761,0.16022
2008,17-29 y.,North Rhine-Westphalia,Single,0.84846,563,645,0.82076,0.87615
2008,17-29 y.,Hesse,Single,0.92591,196,196,0.88915,0.96267
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.95136,170,170,0.91893,0.98379
2008,17-29 y.,Baden-Wuerttemberg,Married,0.15350,69,474,0.12101,0.18599
2008,17-29 y.,Baden-Wuerttemberg,Single,0.82803,405,474,0.79402,0.86203
2008,17-29 y.,Bavaria,Married,0.08600,39,466,0.06052,0.11148
2008,17-29 y.,Bavaria,Single,0.90396,427,466,0.87718,0.93075
2008,17-29 y.,Berlin,Single,0.95366,132,132,0.91766,0.98966
2008,17-29 y.,Brandenburg,Single,0.92736,123,123,0.88131,0.97342
2008,17-29 y.,Mecklenburg-Western Pomerania,Single,0.89019,72,72,0.81747,0.96292
2008,17-29 y.,Saxony,Single,0.91201,232,232,0.87548,0.94854
2008,17-29 y.,Saxony-Anhalt,Single,0.95902,150,150,0.92718,0.99085
2008,17-29 y.,Thuringa,Single,0.90941,150,150,0.86332,0.95550
2008,30-45 y.,Schleswig-Holstein,Married,0.50973,73,110,0.41588,0.60358
2008,30-45 y.,Schleswig-Holstein,Single,0.32787,37,110,0.23974,0.41600
2008,30-45 y.,Lower Saxony,Married,0.57478,329,471,0.53008,0.61947
2008,30-45 y.,Lower Saxony,Single,0.29372,100,471,0.25254,0.33489
2008,30-45 y.,Lower Saxony,Divorced,0.09712,42,471,0.07034,0.12389
2008,30-45 y.,North Rhine-Westphalia,Married,0.62169,740,1100,0.59302,0.65036
2008,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.02472,31,1100,0.01554,0.03390
2008,30-45 y.,North Rhine-Westphalia,Single,0.26586,243,1100,0.23974,0.29198
2008,30-45 y.,North Rhine-Westphalia,Divorced,0.08489,86,1100,0.06841,0.10137
2008,30-45 y.,Hesse,Married,0.66240,269,370,0.61415,0.71065
2008,30-45 y.,Hesse,Single,0.20143,70,370,0.16051,0.24235
2008,30-45 y.,Hesse,Divorced,0.09096,31,370,0.06162,0.12030
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.64905,192,242,0.58879,0.70931
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.26156,50,242,0.20607,0.31705
2008,30-45 y.,Baden-Wuerttemberg,Married,0.60447,431,661,0.56716,0.64177
2008,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.05383,34,661,0.03662,0.07105
2008,30-45 y.,Baden-Wuerttemberg,Single,0.26174,151,661,0.22821,0.29528
2008,30-45 y.,Baden-Wuerttemberg,Divorced,0.07469,45,661,0.05463,0.09474
2008,30-45 y.,Bavaria,Married,0.64328,554,772,0.60947,0.67710
2008,30-45 y.,Bavaria,Single,0.25798,157,772,0.22710,0.28887
2008,30-45 y.,Bavaria,Divorced,0.07808,61,772,0.05914,0.09702
2008,30-45 y.,Berlin,Married,0.33162,62,133,0.25130,0.41193
2008,30-45 y.,Berlin,Single,0.48128,71,133,0.39604,0.56652
2008,30-45 y.,Brandenburg,Married,0.36349,91,172,0.29139,0.43558
2008,30-45 y.,Brandenburg,Single,0.47338,81,172,0.39854,0.54821
2008,30-45 y.,Mecklenburg-Western Pomerania,Married,0.53905,67,67,0.41879,0.65931
2008,30-45 y.,Saxony,Married,0.45880,197,323,0.40437,0.51322
2008,30-45 y.,Saxony,Single,0.41947,126,323,0.36557,0.47337
2008,30-45 y.,Saxony-Anhalt,Married,0.54400,100,168,0.46846,0.61954
2008,30-45 y.,Saxony-Anhalt,Single,0.33534,68,168,0.26374,0.40695
2008,30-45 y.,Thuringa,Married,0.39023,108,210,0.32410,0.45637
2008,30-45 y.,Thuringa,Single,0.43595,71,210,0.36872,0.50318
2008,30-45 y.,Thuringa,Divorced,0.16706,31,210,0.11649,0.21764
2008,46-65 y.,Schleswig-Holstein,Married,0.70916,155,155,0.63743,0.78088
2008,46-65 y.,Hamburg,Married,0.53806,67,67,0.41778,0.65834
2008,46-65 y.,Lower Saxony,Married,0.69781,430,491,0.65715,0.73847
2008,46-65 y.,Lower Saxony,Divorced,0.11851,61,491,0.08989,0.14713
2008,46-65 y.,Bremen,Married,0.72890,31,31,0.56982,0.88797
2008,46-65 y.,North Rhine-Westphalia,Married,0.72177,1047,1319,0.69758,0.74597
2008,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02748,37,1319,0.01865,0.03630
2008,46-65 y.,North Rhine-Westphalia,Single,0.06244,54,1319,0.04938,0.07550
2008,46-65 y.,North Rhine-Westphalia,Divorced,0.14380,136,1319,0.12486,0.16274
2008,46-65 y.,North Rhine-Westphalia,Widowed,0.03971,45,1319,0.02917,0.05026
2008,46-65 y.,Hesse,Married,0.74437,377,417,0.70245,0.78629
2008,46-65 y.,Hesse,Divorced,0.10296,40,417,0.07375,0.13216
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.64529,306,350,0.59510,0.69549
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.14378,44,350,0.10697,0.18059
2008,46-65 y.,Baden-Wuerttemberg,Married,0.68308,603,723,0.64914,0.71702
2008,46-65 y.,Baden-Wuerttemberg,Single,0.11160,45,723,0.08863,0.13457
2008,46-65 y.,Baden-Wuerttemberg,Divorced,0.13357,75,723,0.10876,0.15839
2008,46-65 y.,Bavaria,Married,0.63250,700,957,0.60193,0.66306
2008,46-65 y.,Bavaria,"Married, living apart",0.05076,41,957,0.03684,0.06467
2008,46-65 y.,Bavaria,Single,0.09465,58,957,0.07610,0.11321
2008,46-65 y.,Bavaria,Divorced,0.17684,118,957,0.15265,0.20102
2008,46-65 y.,Bavaria,Widowed,0.04438,40,957,0.03133,0.05744
2008,46-65 y.,Berlin,Married,0.47844,170,263,0.41795,0.53892
2008,46-65 y.,Berlin,Single,0.21363,38,263,0.16399,0.26326
2008,46-65 y.,Berlin,Divorced,0.23616,55,263,0.18473,0.28759
2008,46-65 y.,Brandenburg,Married,0.58737,203,238,0.52469,0.65005
2008,46-65 y.,Brandenburg,Divorced,0.17240,35,238,0.12431,0.22049
2008,46-65 y.,Mecklenburg-Western Pomerania,Married,0.72287,144,175,0.65636,0.78937
2008,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.18723,31,175,0.12927,0.24520
2008,46-65 y.,Saxony,Married,0.70671,391,464,0.66524,0.74818
2008,46-65 y.,Saxony,Divorced,0.19506,73,464,0.15896,0.23115
2008,46-65 y.,Saxony-Anhalt,Married,0.75014,226,262,0.69762,0.80267
2008,46-65 y.,Saxony-Anhalt,Divorced,0.15086,36,262,0.10744,0.19428
2008,46-65 y.,Thuringa,Married,0.58606,208,254,0.52537,0.64675
2008,46-65 y.,Thuringa,Divorced,0.20206,46,254,0.15258,0.25154
2008,66 and older,Schleswig-Holstein,Married,0.61810,94,94,0.51935,0.71685
2008,66 and older,Hamburg,Married,0.38543,38,38,0.22861,0.54226
2008,66 and older,Lower Saxony,Married,0.62645,293,387,0.57819,0.67471
2008,66 and older,Lower Saxony,Widowed,0.26574,94,387,0.22168,0.30981
2008,66 and older,North Rhine-Westphalia,Married,0.54458,584,838,0.51084,0.57831
2008,66 and older,North Rhine-Westphalia,Divorced,0.05716,37,838,0.04143,0.07289
2008,66 and older,North Rhine-Westphalia,Widowed,0.31550,217,838,0.28402,0.34699
2008,66 and older,Hesse,Married,0.54561,167,226,0.48055,0.61067
2008,66 and older,Hesse,Widowed,0.31323,59,226,0.25263,0.37384
2008,66 and older,"Rhineland-Palatinate, Saarland",Married,0.41449,134,219,0.34910,0.47989
2008,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.44005,85,219,0.37415,0.50594
2008,66 and older,Baden-Wuerttemberg,Married,0.55122,307,428,0.50405,0.59840
2008,66 and older,Baden-Wuerttemberg,Widowed,0.28990,121,428,0.24686,0.33293
2008,66 and older,Bavaria,Married,0.59007,400,539,0.54852,0.63163
2008,66 and older,Bavaria,Divorced,0.06586,32,539,0.04490,0.08682
2008,66 and older,Bavaria,Widowed,0.25793,107,539,0.22096,0.29490
2008,66 and older,Berlin,Married,0.52787,87,87,0.42236,0.63338
2008,66 and older,Brandenburg,Married,0.63975,158,204,0.57371,0.70579
2008,66 and older,Brandenburg,Widowed,0.24981,46,204,0.19025,0.30936
2008,66 and older,Mecklenburg-Western Pomerania,Married,0.56544,70,70,0.44847,0.68240
2008,66 and older,Saxony,Married,0.60451,213,286,0.54774,0.66127
2008,66 and older,Saxony,Widowed,0.29024,73,286,0.23755,0.34294
2008,66 and older,Saxony-Anhalt,Married,0.65214,133,170,0.58033,0.72395
2008,66 and older,Saxony-Anhalt,Widowed,0.23173,37,170,0.16812,0.29535
2008,66 and older,Thuringa,Married,0.57692,141,196,0.50758,0.64626
2008,66 and older,Thuringa,Widowed,0.32018,55,196,0.25469,0.38566
2009,17-29 y.,Schleswig-Holstein,Single,0.83598,82,82,0.75534,0.91662
2009,17-29 y.,Hamburg,Single,0.81887,51,51,0.71212,0.92562
2009,17-29 y.,Lower Saxony,Single,0.86235,218,218,0.81651,0.90819
2009,17-29 y.,North Rhine-Westphalia,Married,0.10230,58,588,0.07779,0.12682
2009,17-29 y.,North Rhine-Westphalia,Single,0.88337,530,588,0.85740,0.90934
2009,17-29 y.,Hesse,Single,0.95633,189,189,0.92711,0.98554
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.92484,166,166,0.88461,0.96507
2009,17-29 y.,Baden-Wuerttemberg,Married,0.11660,52,428,0.08616,0.14704
2009,17-29 y.,Baden-Wuerttemberg,Single,0.86813,376,428,0.83604,0.90022
2009,17-29 y.,Bavaria,Married,0.06896,36,446,0.04541,0.09250
2009,17-29 y.,Bavaria,Single,0.92257,410,446,0.89774,0.94740
2009,17-29 y.,Berlin,Single,0.91993,118,118,0.87075,0.96911
2009,17-29 y.,Brandenburg,Single,0.91492,107,107,0.86180,0.96803
2009,17-29 y.,Mecklenburg-Western Pomerania,Single,0.88349,61,61,0.80230,0.96467
2009,17-29 y.,Saxony,Single,0.90639,211,211,0.86699,0.94578
2009,17-29 y.,Saxony-Anhalt,Single,0.95416,131,131,0.91821,0.99011
2009,17-29 y.,Thuringa,Single,0.93487,130,130,0.89229,0.97745
2009,30-45 y.,Schleswig-Holstein,Married,0.57366,67,67,0.45435,0.69298
2009,30-45 y.,Hamburg,Married,0.29233,33,33,0.13474,0.44992
2009,30-45 y.,Lower Saxony,Married,0.58934,304,436,0.54311,0.63558
2009,30-45 y.,Lower Saxony,Single,0.29636,99,436,0.25345,0.33927
2009,30-45 y.,Lower Saxony,Divorced,0.07147,33,436,0.04726,0.09568
2009,30-45 y.,North Rhine-Westphalia,Married,0.61476,658,971,0.58414,0.64539
2009,30-45 y.,North Rhine-Westphalia,Single,0.27821,228,971,0.25001,0.30641
2009,30-45 y.,North Rhine-Westphalia,Divorced,0.08879,85,971,0.07089,0.10669
2009,30-45 y.,Hesse,Married,0.64482,212,278,0.58847,0.70118
2009,30-45 y.,Hesse,Single,0.22559,66,278,0.17636,0.27481
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.64101,169,216,0.57689,0.70514
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.26535,47,216,0.20633,0.32437
2009,30-45 y.,Baden-Wuerttemberg,Married,0.62337,382,558,0.58313,0.66361
2009,30-45 y.,Baden-Wuerttemberg,Single,0.26337,137,558,0.22680,0.29995
2009,30-45 y.,Baden-Wuerttemberg,Divorced,0.07720,39,558,0.05503,0.09936
2009,30-45 y.,Bavaria,Married,0.61102,488,701,0.57491,0.64714
2009,30-45 y.,Bavaria,Single,0.28284,157,701,0.24947,0.31620
2009,30-45 y.,Bavaria,Divorced,0.07762,56,701,0.05780,0.09744
2009,30-45 y.,Berlin,Married,0.33041,59,137,0.25136,0.40947
2009,30-45 y.,Berlin,Single,0.53524,78,137,0.45141,0.61906
2009,30-45 y.,Brandenburg,Married,0.37419,84,161,0.29921,0.44917
2009,30-45 y.,Brandenburg,Single,0.46366,77,161,0.38639,0.54093
2009,30-45 y.,Mecklenburg-Western Pomerania,Married,0.47255,61,94,0.37109,0.57402
2009,30-45 y.,Mecklenburg-Western Pomerania,Single,0.37024,33,94,0.27210,0.46838
2009,30-45 y.,Saxony,Married,0.47811,179,299,0.42139,0.53482
2009,30-45 y.,Saxony,Single,0.39321,120,299,0.33775,0.44867
2009,30-45 y.,Saxony-Anhalt,Married,0.51249,89,152,0.43276,0.59222
2009,30-45 y.,Saxony-Anhalt,Single,0.36153,63,152,0.28490,0.43816
2009,30-45 y.,Thuringa,Married,0.44803,98,162,0.37122,0.52485
2009,30-45 y.,Thuringa,Single,0.40817,64,162,0.33225,0.48409
2009,46-65 y.,Schleswig-Holstein,Married,0.70188,142,142,0.62638,0.77739
2009,46-65 y.,Hamburg,Married,0.56013,55,55,0.42774,0.69253
2009,46-65 y.,Lower Saxony,Married,0.67973,405,468,0.63741,0.72205
2009,46-65 y.,Lower Saxony,Divorced,0.13273,63,468,0.10196,0.16351
2009,46-65 y.,North Rhine-Westphalia,Married,0.72367,965,1232,0.69869,0.74865
2009,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02412,36,1232,0.01555,0.03269
2009,46-65 y.,North Rhine-Westphalia,Single,0.05675,48,1232,0.04383,0.06968
2009,46-65 y.,North Rhine-Westphalia,Divorced,0.14691,138,1232,0.12713,0.16669
2009,46-65 y.,North Rhine-Westphalia,Widowed,0.04456,45,1232,0.03303,0.05608
2009,46-65 y.,Hesse,Married,0.74678,360,407,0.70448,0.78908
2009,46-65 y.,Hesse,Divorced,0.09513,47,407,0.06659,0.12367
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.63193,294,340,0.58059,0.68327
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.14496,46,340,0.10748,0.18243
2009,46-65 y.,Baden-Wuerttemberg,Married,0.65327,520,637,0.61628,0.69026
2009,46-65 y.,Baden-Wuerttemberg,Single,0.12673,44,637,0.10088,0.15259
2009,46-65 y.,Baden-Wuerttemberg,Divorced,0.15298,73,637,0.12500,0.18095
2009,46-65 y.,Bavaria,Married,0.63213,665,887,0.60038,0.66389
2009,46-65 y.,Bavaria,Single,0.09738,60,887,0.07786,0.11690
2009,46-65 y.,Bavaria,Divorced,0.18437,125,887,0.15883,0.20990
2009,46-65 y.,Bavaria,Widowed,0.04054,37,887,0.02756,0.05353
2009,46-65 y.,Berlin,Married,0.49021,147,201,0.42093,0.55949
2009,46-65 y.,Berlin,Divorced,0.25275,54,201,0.19252,0.31298
2009,46-65 y.,Brandenburg,Married,0.59025,200,243,0.52829,0.65221
2009,46-65 y.,Brandenburg,Divorced,0.20904,43,243,0.15780,0.26027
2009,46-65 y.,Mecklenburg-Western Pomerania,Married,0.73173,142,174,0.66571,0.79775
2009,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.18182,32,174,0.12435,0.23930
2009,46-65 y.,Saxony,Married,0.71844,368,436,0.67617,0.76070
2009,46-65 y.,Saxony,Divorced,0.16091,68,436,0.12638,0.19544
2009,46-65 y.,Saxony-Anhalt,Married,0.77175,219,254,0.72003,0.82347
2009,46-65 y.,Saxony-Anhalt,Divorced,0.13783,35,254,0.09535,0.18031
2009,46-65 y.,Thuringa,Married,0.56567,203,250,0.50410,0.62723
2009,46-65 y.,Thuringa,Divorced,0.21942,47,250,0.16801,0.27082
2009,66 and older,Schleswig-Holstein,Married,0.62622,92,92,0.52682,0.72563
2009,66 and older,Hamburg,Married,0.37952,37,37,0.22100,0.53804
2009,66 and older,Lower Saxony,Married,0.63601,297,389,0.58814,0.68389
2009,66 and older,Lower Saxony,Widowed,0.26334,92,389,0.21952,0.30717
2009,66 and older,North Rhine-Westphalia,Married,0.54798,558,795,0.51336,0.58260
2009,66 and older,North Rhine-Westphalia,Divorced,0.05847,35,795,0.04215,0.07479
2009,66 and older,North Rhine-Westphalia,Widowed,0.30726,202,795,0.27517,0.33936
2009,66 and older,Hesse,Married,0.52009,157,215,0.45315,0.58702
2009,66 and older,Hesse,Widowed,0.32794,58,215,0.26504,0.39084
2009,66 and older,"Rhineland-Palatinate, Saarland",Married,0.40700,119,194,0.33769,0.47631
2009,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.43291,75,194,0.36300,0.50281
2009,66 and older,Baden-Wuerttemberg,Married,0.52344,280,401,0.47450,0.57239
2009,66 and older,Baden-Wuerttemberg,Widowed,0.31461,121,401,0.26910,0.36011
2009,66 and older,Bavaria,Married,0.59759,390,500,0.55456,0.64062
2009,66 and older,Bavaria,Widowed,0.26503,110,500,0.22631,0.30376
2009,66 and older,Berlin,Married,0.55796,96,96,0.45809,0.65783
2009,66 and older,Brandenburg,Married,0.62641,151,197,0.55868,0.69414
2009,66 and older,Brandenburg,Widowed,0.26136,46,197,0.19985,0.32287
2009,66 and older,Mecklenburg-Western Pomerania,Married,0.57698,71,71,0.46124,0.69271
2009,66 and older,Saxony,Married,0.62076,219,290,0.56482,0.67670
2009,66 and older,Saxony,Widowed,0.27871,71,290,0.22702,0.33041
2009,66 and older,Saxony-Anhalt,Married,0.63965,127,164,0.56594,0.71335
2009,66 and older,Saxony-Anhalt,Widowed,0.23079,37,164,0.16611,0.29547
2009,66 and older,Thuringa,Married,0.58758,140,194,0.51813,0.65703
2009,66 and older,Thuringa,Widowed,0.31173,54,194,0.24638,0.37708
2010,17-29 y.,Schleswig-Holstein,Single,0.89168,98,98,0.82983,0.95353
2010,17-29 y.,Hamburg,Single,0.88601,58,58,0.80351,0.96851
2010,17-29 y.,Lower Saxony,Married,0.10345,77,373,0.07250,0.13440
2010,17-29 y.,Lower Saxony,Single,0.88831,296,373,0.85631,0.92032
2010,17-29 y.,North Rhine-Westphalia,Married,0.08325,215,879,0.06498,0.10152
2010,17-29 y.,North Rhine-Westphalia,Single,0.88116,664,879,0.85975,0.90256
2010,17-29 y.,Hesse,Married,0.05607,59,275,0.02883,0.08331
2010,17-29 y.,Hesse,Single,0.93894,216,275,0.91059,0.96729
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.10069,61,247,0.06309,0.13830
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.89904,186,247,0.86139,0.93669
2010,17-29 y.,Baden-Wuerttemberg,Married,0.10387,127,545,0.07823,0.12951
2010,17-29 y.,Baden-Wuerttemberg,Single,0.87894,418,545,0.85152,0.90635
2010,17-29 y.,Bavaria,Married,0.06055,98,599,0.04143,0.07967
2010,17-29 y.,Bavaria,Single,0.93066,501,599,0.91029,0.95102
2010,17-29 y.,Berlin,Married,0.12665,40,167,0.07605,0.17724
2010,17-29 y.,Berlin,Single,0.85690,127,167,0.80363,0.91017
2010,17-29 y.,Brandenburg,Single,0.91794,133,133,0.87112,0.96476
2010,17-29 y.,Mecklenburg-Western Pomerania,Single,0.90647,95,95,0.84761,0.96533
2010,17-29 y.,Saxony,Married,0.11042,55,301,0.07495,0.14588
2010,17-29 y.,Saxony,Single,0.87853,246,301,0.84156,0.91550
2010,17-29 y.,Saxony-Anhalt,Single,0.96146,147,147,0.93023,0.99268
2010,17-29 y.,Thuringa,Single,0.93531,140,140,0.89442,0.97620
2010,30-45 y.,Schleswig-Holstein,Married,0.48688,200,284,0.42865,0.54512
2010,30-45 y.,Schleswig-Holstein,Single,0.35732,53,284,0.30149,0.41315
2010,30-45 y.,Schleswig-Holstein,Divorced,0.07947,31,284,0.04796,0.11098
2010,30-45 y.,Hamburg,Married,0.41869,85,134,0.33485,0.50254
2010,30-45 y.,Hamburg,Single,0.46432,49,134,0.37956,0.54908
2010,30-45 y.,Lower Saxony,Married,0.56947,570,803,0.53520,0.60374
2010,30-45 y.,Lower Saxony,Single,0.30912,163,803,0.27713,0.34110
2010,30-45 y.,Lower Saxony,Divorced,0.06303,70,803,0.04621,0.07985
2010,30-45 y.,Bremen,Married,0.32861,45,45,0.18982,0.46740
2010,30-45 y.,North Rhine-Westphalia,Married,0.65328,1438,1960,0.63221,0.67436
2010,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03551,60,1960,0.02731,0.04370
2010,30-45 y.,North Rhine-Westphalia,Single,0.23751,292,1960,0.21867,0.25636
2010,30-45 y.,North Rhine-Westphalia,Divorced,0.07032,170,1960,0.05899,0.08164
2010,30-45 y.,Hesse,Married,0.63713,491,638,0.59979,0.67447
2010,30-45 y.,Hesse,Single,0.23484,103,638,0.20192,0.26776
2010,30-45 y.,Hesse,Divorced,0.07549,44,638,0.05497,0.09600
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.61401,351,452,0.56908,0.65894
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.31497,64,452,0.27210,0.35784
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.04588,37,452,0.02657,0.06519
2010,30-45 y.,Baden-Wuerttemberg,Married,0.63316,868,1175,0.60559,0.66073
2010,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.02851,34,1175,0.01899,0.03803
2010,30-45 y.,Baden-Wuerttemberg,Single,0.26755,196,1175,0.24223,0.29287
2010,30-45 y.,Baden-Wuerttemberg,Divorced,0.06681,77,1175,0.05253,0.08109
2010,30-45 y.,Bavaria,Married,0.53326,1009,1428,0.50737,0.55914
2010,30-45 y.,Bavaria,"Married, living apart",0.03162,36,1428,0.02254,0.04070
2010,30-45 y.,Bavaria,Single,0.34429,259,1428,0.31964,0.36895
2010,30-45 y.,Bavaria,Divorced,0.08450,124,1428,0.07007,0.09894
2010,30-45 y.,Berlin,Married,0.34561,144,265,0.28824,0.40297
2010,30-45 y.,Berlin,Single,0.55149,121,265,0.49149,0.61148
2010,30-45 y.,Brandenburg,Married,0.42421,145,300,0.36819,0.48023
2010,30-45 y.,Brandenburg,Single,0.46569,120,300,0.40915,0.52223
2010,30-45 y.,Brandenburg,Divorced,0.10597,35,300,0.07108,0.14086
2010,30-45 y.,Mecklenburg-Western Pomerania,Married,0.47283,98,156,0.39423,0.55143
2010,30-45 y.,Mecklenburg-Western Pomerania,Single,0.38352,58,156,0.30697,0.46007
2010,30-45 y.,Saxony,Married,0.43407,333,567,0.39324,0.47491
2010,30-45 y.,Saxony,Single,0.41460,190,567,0.37401,0.45518
2010,30-45 y.,Saxony,Divorced,0.12187,44,567,0.09492,0.14882
2010,30-45 y.,Saxony-Anhalt,Married,0.50804,164,269,0.44819,0.56790
2010,30-45 y.,Saxony-Anhalt,Single,0.37557,105,269,0.31759,0.43355
2010,30-45 y.,Thuringa,Married,0.41874,173,273,0.36011,0.47737
2010,30-45 y.,Thuringa,Single,0.44595,100,273,0.38688,0.50503
2010,46-65 y.,Schleswig-Holstein,Married,0.74819,136,136,0.67497,0.82141
2010,46-65 y.,Hamburg,Married,0.58024,68,68,0.46206,0.69841
2010,46-65 y.,Lower Saxony,Married,0.66984,428,546,0.63036,0.70933
2010,46-65 y.,Lower Saxony,Single,0.11055,35,546,0.08423,0.13688
2010,46-65 y.,Lower Saxony,Divorced,0.13830,83,546,0.10932,0.16729
2010,46-65 y.,North Rhine-Westphalia,Married,0.70931,1035,1379,0.68533,0.73328
