year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Direct migration background,Widowed,0.03762,33,756,0.02404,0.05119
2007,46-65 y.,Indirect migration background,Married,0.75109,38,38,0.61177,0.89042
2007,66 and older,No migration background,Married,0.55884,2585,3918,0.54329,0.57439
2007,66 and older,No migration background,"Married, living apart",0.01529,57,3918,0.01145,0.01913
2007,66 and older,No migration background,Single,0.04609,130,3918,0.03953,0.05266
2007,66 and older,No migration background,Divorced,0.06474,205,3918,0.05704,0.07245
2007,66 and older,No migration background,Widowed,0.30042,941,3918,0.28606,0.31478
2007,66 and older,Direct migration background,Married,0.62172,259,336,0.56979,0.67365
2007,66 and older,Direct migration background,Widowed,0.22378,77,336,0.17915,0.26841
2008,17-29 y.,No migration background,Married,0.07218,209,2668,0.06235,0.08200
2008,17-29 y.,No migration background,Single,0.91487,2459,2668,0.90428,0.92546
2008,17-29 y.,Direct migration background,Married,0.27810,73,225,0.21943,0.33678
2008,17-29 y.,Direct migration background,Single,0.70162,152,225,0.64170,0.76154
2008,17-29 y.,Indirect migration background,Married,0.12323,57,486,0.09397,0.15248
2008,17-29 y.,Indirect migration background,Single,0.86327,429,486,0.83269,0.89384
2008,30-45 y.,No migration background,Married,0.54373,2623,4267,0.52878,0.55868
2008,30-45 y.,No migration background,"Married, living apart",0.02637,113,4267,0.02156,0.03117
2008,30-45 y.,No migration background,Single,0.32905,1155,4267,0.31495,0.34315
2008,30-45 y.,No migration background,Divorced,0.09546,376,4267,0.08664,0.10428
2008,30-45 y.,Direct migration background,Married,0.78549,482,601,0.75265,0.81834
2008,30-45 y.,Direct migration background,"Married, living apart",0.05314,32,601,0.03519,0.07109
2008,30-45 y.,Direct migration background,Single,0.07979,49,601,0.05811,0.10147
2008,30-45 y.,Direct migration background,Divorced,0.07270,38,601,0.05192,0.09347
2008,30-45 y.,Indirect migration background,Married,0.55084,155,234,0.48697,0.61471
2008,30-45 y.,Indirect migration background,Single,0.32739,79,234,0.26713,0.38764
2008,46-65 y.,No migration background,Married,0.65988,4457,5913,0.64781,0.67196
2008,46-65 y.,No migration background,"Married, living apart",0.03165,161,5913,0.02719,0.03611
2008,46-65 y.,No migration background,Single,0.10197,349,5913,0.09425,0.10968
2008,46-65 y.,No migration background,Divorced,0.15761,716,5913,0.14832,0.16689
2008,46-65 y.,No migration background,Widowed,0.04587,230,5913,0.04054,0.05120
2008,46-65 y.,Direct migration background,Married,0.74960,564,622,0.71553,0.78368
2008,46-65 y.,Direct migration background,Divorced,0.11760,58,622,0.09227,0.14294
2008,46-65 y.,Indirect migration background,Married,0.71452,37,37,0.56698,0.86206
2008,66 and older,No migration background,Married,0.55526,2568,3883,0.53962,0.57089
2008,66 and older,No migration background,"Married, living apart",0.01629,59,3883,0.01231,0.02028
2008,66 and older,No migration background,Single,0.04797,125,3883,0.04124,0.05469
2008,66 and older,No migration background,Divorced,0.06830,209,3883,0.06036,0.07623
2008,66 and older,No migration background,Widowed,0.29887,922,3883,0.28447,0.31327
2008,66 and older,Direct migration background,Married,0.64386,261,331,0.59220,0.69553
2008,66 and older,Direct migration background,Widowed,0.21443,70,331,0.17015,0.25871
2009,17-29 y.,No migration background,Married,0.07165,174,2455,0.06144,0.08185
2009,17-29 y.,No migration background,Single,0.91455,2281,2455,0.90349,0.92561
2009,17-29 y.,Direct migration background,Married,0.22568,49,176,0.16374,0.28762
2009,17-29 y.,Direct migration background,Single,0.74144,127,176,0.67657,0.80631
2009,17-29 y.,Indirect migration background,Married,0.08074,38,425,0.05481,0.10667
2009,17-29 y.,Indirect migration background,Single,0.91421,387,425,0.88756,0.94087
2009,30-45 y.,No migration background,Married,0.53711,2320,3852,0.52136,0.55286
2009,30-45 y.,No migration background,"Married, living apart",0.02774,104,3852,0.02256,0.03293
2009,30-45 y.,No migration background,Single,0.34863,1115,3852,0.33358,0.36368
2009,30-45 y.,No migration background,Divorced,0.08032,313,3852,0.07174,0.08891
2009,30-45 y.,Direct migration background,Married,0.79428,425,505,0.75899,0.82957
2009,30-45 y.,Direct migration background,Single,0.07826,45,505,0.05481,0.10171
2009,30-45 y.,Direct migration background,Divorced,0.08014,35,505,0.05643,0.10384
2009,30-45 y.,Indirect migration background,Married,0.50826,153,230,0.44350,0.57301
2009,30-45 y.,Indirect migration background,Single,0.35279,77,230,0.29090,0.41468
2009,46-65 y.,No migration background,Married,0.65442,4184,5642,0.64201,0.66683
2009,46-65 y.,No migration background,"Married, living apart",0.03100,145,5642,0.02648,0.03552
2009,46-65 y.,No migration background,Single,0.10341,345,5642,0.09546,0.11135
2009,46-65 y.,No migration background,Divorced,0.16591,749,5642,0.15620,0.17561
2009,46-65 y.,No migration background,Widowed,0.04260,219,5642,0.03733,0.04787
2009,46-65 y.,Direct migration background,Married,0.76379,493,542,0.72800,0.79958
2009,46-65 y.,Direct migration background,Divorced,0.10771,49,542,0.08158,0.13383
2009,46-65 y.,Indirect migration background,Married,0.72224,33,33,0.56705,0.87742
2009,66 and older,No migration background,Married,0.55697,2508,3794,0.54116,0.57278
2009,66 and older,No migration background,"Married, living apart",0.01783,62,3794,0.01361,0.02204
2009,66 and older,No migration background,Single,0.04730,123,3794,0.04054,0.05405
2009,66 and older,No migration background,Divorced,0.06901,203,3794,0.06094,0.07708
2009,66 and older,No migration background,Widowed,0.29754,898,3794,0.28299,0.31209
2009,66 and older,Direct migration background,Married,0.64333,238,303,0.58930,0.69735
2009,66 and older,Direct migration background,Widowed,0.22118,65,303,0.17437,0.26799
2010,17-29 y.,No migration background,Married,0.06014,482,3171,0.05187,0.06842
2010,17-29 y.,No migration background,Single,0.92206,2689,3171,0.91273,0.93139
2010,17-29 y.,Direct migration background,Married,0.26687,267,480,0.22726,0.30649
2010,17-29 y.,Direct migration background,Single,0.70063,213,480,0.65962,0.74164
2010,17-29 y.,Indirect migration background,Married,0.06945,92,544,0.04807,0.09084
2010,17-29 y.,Indirect migration background,Single,0.92590,452,544,0.90387,0.94793
2010,30-45 y.,No migration background,Married,0.51815,4553,7058,0.50650,0.52981
2010,30-45 y.,No migration background,"Married, living apart",0.03489,207,7058,0.03061,0.03917
2010,30-45 y.,No migration background,Single,0.35846,1648,7058,0.34727,0.36965
2010,30-45 y.,No migration background,Divorced,0.08293,617,7058,0.07650,0.08937
2010,30-45 y.,No migration background,Widowed,0.00406,33,7058,0.00257,0.00554
2010,30-45 y.,Direct migration background,Married,0.81001,1205,1442,0.78975,0.83026
2010,30-45 y.,Direct migration background,"Married, living apart",0.02399,35,1442,0.01609,0.03189
2010,30-45 y.,Direct migration background,Single,0.09139,111,1442,0.07651,0.10627
2010,30-45 y.,Direct migration background,Divorced,0.06532,91,1442,0.05256,0.07808
2010,30-45 y.,Indirect migration background,Married,0.44318,356,526,0.40069,0.48567
2010,30-45 y.,Indirect migration background,Single,0.47272,130,526,0.43002,0.51543
2010,30-45 y.,Indirect migration background,Divorced,0.04606,40,526,0.02813,0.06399
2010,46-65 y.,No migration background,Married,0.65012,4388,6154,0.63820,0.66203
2010,46-65 y.,No migration background,"Married, living apart",0.02932,189,6154,0.02510,0.03354
2010,46-65 y.,No migration background,Single,0.11045,428,6154,0.10262,0.11828
2010,46-65 y.,No migration background,Divorced,0.16987,935,6154,0.16049,0.17926
2010,46-65 y.,No migration background,Widowed,0.03758,214,6154,0.03283,0.04233
2010,46-65 y.,Direct migration background,Married,0.76511,536,638,0.73219,0.79803
2010,46-65 y.,Direct migration background,"Married, living apart",0.04662,34,638,0.03025,0.06299
2010,46-65 y.,Direct migration background,Divorced,0.11286,68,638,0.08829,0.13743
2010,46-65 y.,Indirect migration background,Married,0.53327,45,45,0.38586,0.68068
2010,66 and older,No migration background,Married,0.55991,2431,3676,0.54386,0.57596
2010,66 and older,No migration background,"Married, living apart",0.01708,61,3676,0.01289,0.02127
2010,66 and older,No migration background,Single,0.04459,113,3676,0.03792,0.05126
2010,66 and older,No migration background,Divorced,0.07443,209,3676,0.06594,0.08291
2010,66 and older,No migration background,Widowed,0.29368,862,3676,0.27895,0.30840
2010,66 and older,Direct migration background,Married,0.63751,223,283,0.58141,0.69362
2010,66 and older,Direct migration background,Widowed,0.23098,60,283,0.18179,0.28018
2011,17-29 y.,No migration background,Married,0.05884,428,3529,0.05108,0.06661
2011,17-29 y.,No migration background,Single,0.92809,3101,3529,0.91956,0.93661
2011,17-29 y.,Direct migration background,Married,0.24029,189,442,0.20041,0.28017
2011,17-29 y.,Direct migration background,Single,0.70620,253,442,0.66369,0.74872
2011,17-29 y.,Indirect migration background,Married,0.07067,74,615,0.05040,0.09094
2011,17-29 y.,Indirect migration background,Single,0.92353,541,615,0.90251,0.94455
2011,30-45 y.,No migration background,Married,0.52127,5016,7744,0.51015,0.53240
2011,30-45 y.,No migration background,"Married, living apart",0.02586,239,7744,0.02233,0.02940
2011,30-45 y.,No migration background,Single,0.36181,1787,7744,0.35111,0.37252
2011,30-45 y.,No migration background,Divorced,0.08153,664,7744,0.07543,0.08762
2011,30-45 y.,No migration background,Widowed,0.00415,38,7744,0.00272,0.00558
2011,30-45 y.,Direct migration background,Married,0.79309,1236,1478,0.77243,0.81375
2011,30-45 y.,Direct migration background,"Married, living apart",0.02383,38,1478,0.01605,0.03161
2011,30-45 y.,Direct migration background,Single,0.11163,110,1478,0.09557,0.12769
2011,30-45 y.,Direct migration background,Divorced,0.06056,94,1478,0.04839,0.07272
2011,30-45 y.,Indirect migration background,Married,0.40281,371,579,0.36283,0.44280
2011,30-45 y.,Indirect migration background,Single,0.46795,151,579,0.42727,0.50863
2011,30-45 y.,Indirect migration background,Divorced,0.07046,57,579,0.04959,0.09132
2011,46-65 y.,No migration background,Married,0.64254,5582,7996,0.63204,0.65305
2011,46-65 y.,No migration background,"Married, living apart",0.03106,250,7996,0.02726,0.03486
2011,46-65 y.,No migration background,Single,0.11530,634,7996,0.10830,0.12230
2011,46-65 y.,No migration background,Divorced,0.16500,1226,7996,0.15686,0.17313
2011,46-65 y.,No migration background,Widowed,0.04062,304,7996,0.03629,0.04494
2011,46-65 y.,Direct migration background,Married,0.75247,713,943,0.72491,0.78003
2011,46-65 y.,Direct migration background,"Married, living apart",0.04159,42,943,0.02884,0.05434
2011,46-65 y.,Direct migration background,Single,0.04471,44,943,0.03151,0.05791
2011,46-65 y.,Direct migration background,Divorced,0.12164,111,943,0.10077,0.14252
2011,46-65 y.,Direct migration background,Widowed,0.03576,33,943,0.02390,0.04762
2011,46-65 y.,Indirect migration background,Married,0.59596,70,70,0.48018,0.71175
2011,66 and older,No migration background,Married,0.57093,3121,4687,0.55675,0.58510
2011,66 and older,No migration background,"Married, living apart",0.01669,76,4687,0.01302,0.02035
2011,66 and older,No migration background,Single,0.04869,174,4687,0.04253,0.05485
2011,66 and older,No migration background,Divorced,0.07408,269,4687,0.06658,0.08158
2011,66 and older,No migration background,Widowed,0.28033,1047,4687,0.26747,0.29319
2011,66 and older,Direct migration background,Married,0.62157,286,374,0.57235,0.67079
2011,66 and older,Direct migration background,Widowed,0.23837,88,374,0.19513,0.28162
2012,17-29 y.,No migration background,Married,0.06679,357,3458,0.05846,0.07511
2012,17-29 y.,No migration background,Single,0.92191,3101,3458,0.91296,0.93085
2012,17-29 y.,Direct migration background,Married,0.28523,159,394,0.24059,0.32987
2012,17-29 y.,Direct migration background,Single,0.68111,235,394,0.63504,0.72719
2012,17-29 y.,Indirect migration background,Married,0.06318,58,590,0.04353,0.08283
2012,17-29 y.,Indirect migration background,Single,0.92839,532,590,0.90757,0.94922
2012,30-45 y.,No migration background,Married,0.51100,4475,7088,0.49937,0.52264
2012,30-45 y.,No migration background,"Married, living apart",0.02994,229,7088,0.02597,0.03391
2012,30-45 y.,No migration background,Single,0.37361,1697,7088,0.36234,0.38487
2012,30-45 y.,No migration background,Divorced,0.07945,649,7088,0.07315,0.08574
2012,30-45 y.,No migration background,Widowed,0.00407,38,7088,0.00259,0.00555
2012,30-45 y.,Direct migration background,Married,0.78328,1155,1391,0.76163,0.80494
2012,30-45 y.,Direct migration background,"Married, living apart",0.02844,40,1391,0.01970,0.03718
2012,30-45 y.,Direct migration background,Single,0.11652,107,1391,0.09965,0.13339
2012,30-45 y.,Direct migration background,Divorced,0.06748,89,1391,0.05429,0.08066
2012,30-45 y.,Indirect migration background,Married,0.49035,367,547,0.44842,0.53228
2012,30-45 y.,Indirect migration background,Single,0.39354,128,547,0.35257,0.43452
2012,30-45 y.,Indirect migration background,Divorced,0.06730,52,547,0.04628,0.08831
2012,46-65 y.,No migration background,Married,0.65029,5717,8277,0.64001,0.66056
2012,46-65 y.,No migration background,"Married, living apart",0.02670,244,8277,0.02323,0.03018
2012,46-65 y.,No migration background,Single,0.11719,702,8277,0.11026,0.12412
2012,46-65 y.,No migration background,Divorced,0.16317,1300,8277,0.15521,0.17114
2012,46-65 y.,No migration background,Widowed,0.03889,314,8277,0.03472,0.04305
2012,46-65 y.,Direct migration background,Married,0.72135,688,926,0.69246,0.75024
2012,46-65 y.,Direct migration background,"Married, living apart",0.05217,49,926,0.03784,0.06650
2012,46-65 y.,Direct migration background,Single,0.04870,40,926,0.03483,0.06258
2012,46-65 y.,Direct migration background,Divorced,0.13306,116,926,0.11118,0.15495
2012,46-65 y.,Direct migration background,Widowed,0.04035,33,926,0.02767,0.05303
2012,46-65 y.,Indirect migration background,Married,0.60546,81,119,0.51727,0.69365
2012,46-65 y.,Indirect migration background,Divorced,0.18475,38,119,0.11472,0.25477
2012,66 and older,No migration background,Married,0.58362,3197,4753,0.56960,0.59763
2012,66 and older,No migration background,"Married, living apart",0.01731,77,4753,0.01360,0.02102
2012,66 and older,No migration background,Single,0.04961,172,4753,0.04344,0.05578
2012,66 and older,No migration background,Divorced,0.07734,289,4753,0.06975,0.08494
2012,66 and older,No migration background,Widowed,0.26341,1018,4753,0.25088,0.27593
2012,66 and older,Direct migration background,Married,0.64555,282,364,0.59634,0.69476
2012,66 and older,Direct migration background,Widowed,0.21629,82,364,0.17394,0.25865
2013,17-29 y.,No migration background,Married,0.05132,287,3296,0.04379,0.05885
2013,17-29 y.,No migration background,Single,0.93716,3009,3296,0.92888,0.94545
2013,17-29 y.,Direct migration background,Married,0.29828,334,1076,0.27093,0.32563
2013,17-29 y.,Direct migration background,Single,0.66991,742,1076,0.64180,0.69802
2013,17-29 y.,Indirect migration background,Married,0.09421,118,1096,0.07690,0.11151
2013,17-29 y.,Indirect migration background,Single,0.89145,978,1096,0.87302,0.90987
2013,30-45 y.,No migration background,Married,0.51280,4034,6416,0.50056,0.52503
2013,30-45 y.,No migration background,"Married, living apart",0.03714,251,6416,0.03251,0.04176
2013,30-45 y.,No migration background,Single,0.37420,1562,6416,0.36236,0.38604
2013,30-45 y.,No migration background,Divorced,0.06892,569,6416,0.06272,0.07512
2013,30-45 y.,Direct migration background,Married,0.70381,2423,3011,0.68750,0.72012
2013,30-45 y.,Direct migration background,"Married, living apart",0.03964,99,3011,0.03267,0.04662
2013,30-45 y.,Direct migration background,Single,0.16851,288,3011,0.15514,0.18189
2013,30-45 y.,Direct migration background,Divorced,0.07992,201,3011,0.07024,0.08961
2013,30-45 y.,Indirect migration background,Married,0.46338,537,844,0.42972,0.49705
2013,30-45 y.,Indirect migration background,Single,0.45569,244,844,0.42207,0.48931
2013,30-45 y.,Indirect migration background,Divorced,0.04645,63,844,0.03224,0.06065
2013,46-65 y.,No migration background,Married,0.64637,5508,8079,0.63594,0.65679
2013,46-65 y.,No migration background,"Married, living apart",0.02464,235,8079,0.02126,0.02803
2013,46-65 y.,No migration background,Single,0.12276,725,8079,0.11560,0.12992
2013,46-65 y.,No migration background,Divorced,0.16540,1320,8079,0.15730,0.17350
2013,46-65 y.,No migration background,Widowed,0.03722,291,8079,0.03309,0.04135
2013,46-65 y.,Direct migration background,Married,0.72724,1488,1908,0.70725,0.74723
2013,46-65 y.,Direct migration background,"Married, living apart",0.04541,72,1908,0.03607,0.05476
2013,46-65 y.,Direct migration background,Single,0.04630,63,1908,0.03687,0.05573
2013,46-65 y.,Direct migration background,Divorced,0.13717,214,1908,0.12173,0.15261
2013,46-65 y.,Direct migration background,Widowed,0.04107,71,1908,0.03216,0.04997
2013,46-65 y.,Indirect migration background,Married,0.57773,106,141,0.49591,0.65955
2013,46-65 y.,Indirect migration background,Divorced,0.15757,35,141,0.09722,0.21792
2013,66 and older,No migration background,Married,0.56695,3031,4557,0.55256,0.58133
2013,66 and older,No migration background,"Married, living apart",0.01831,75,4557,0.01442,0.02220
2013,66 and older,No migration background,Single,0.05414,165,4557,0.04757,0.06071
2013,66 and older,No migration background,Divorced,0.08305,300,4557,0.07504,0.09107
2013,66 and older,No migration background,Widowed,0.26848,986,4557,0.25561,0.28135
2013,66 and older,Direct migration background,Married,0.66224,317,402,0.61595,0.70853
2013,66 and older,Direct migration background,Widowed,0.20858,85,402,0.16882,0.24835
2014,17-29 y.,No migration background,Married,0.05542,229,3005,0.04724,0.06360
2014,17-29 y.,No migration background,Single,0.93240,2776,3005,0.92343,0.94138
2014,17-29 y.,Direct migration background,Married,0.24321,207,823,0.21388,0.27253
2014,17-29 y.,Direct migration background,Single,0.73039,616,823,0.70005,0.76072
2014,17-29 y.,Indirect migration background,Married,0.07883,83,961,0.06178,0.09587
2014,17-29 y.,Indirect migration background,Single,0.91282,878,961,0.89497,0.93066
2014,30-45 y.,No migration background,Married,0.51502,3405,5396,0.50168,0.52835
2014,30-45 y.,No migration background,"Married, living apart",0.03256,173,5396,0.02782,0.03730
2014,30-45 y.,No migration background,Single,0.37716,1364,5396,0.36423,0.39009
2014,30-45 y.,No migration background,Divorced,0.07063,454,5396,0.06380,0.07747
2014,30-45 y.,Direct migration background,Married,0.69248,1894,2367,0.67389,0.71108
2014,30-45 y.,Direct migration background,"Married, living apart",0.04183,78,2367,0.03376,0.04989
2014,30-45 y.,Direct migration background,Single,0.18156,235,2367,0.16603,0.19709
2014,30-45 y.,Direct migration background,Divorced,0.07529,160,2367,0.06466,0.08592
2014,30-45 y.,Indirect migration background,Married,0.46957,443,681,0.43206,0.50708
2014,30-45 y.,Indirect migration background,Single,0.42366,187,681,0.38652,0.46080
2014,30-45 y.,Indirect migration background,Divorced,0.06429,51,681,0.04585,0.08272
2014,46-65 y.,No migration background,Married,0.64125,5128,7525,0.63041,0.65209
2014,46-65 y.,No migration background,"Married, living apart",0.02792,226,7525,0.02420,0.03164
2014,46-65 y.,No migration background,Single,0.12679,686,7525,0.11927,0.13431
2014,46-65 y.,No migration background,Divorced,0.16615,1221,7525,0.15774,0.17456
2014,46-65 y.,No migration background,Widowed,0.03631,264,7525,0.03208,0.04053
2014,46-65 y.,Direct migration background,Married,0.71137,1234,1590,0.68909,0.73365
2014,46-65 y.,Direct migration background,"Married, living apart",0.05761,67,1590,0.04616,0.06907
2014,46-65 y.,Direct migration background,Single,0.03943,53,1590,0.02986,0.04899
2014,46-65 y.,Direct migration background,Divorced,0.14856,180,1590,0.13108,0.16605
2014,46-65 y.,Direct migration background,Widowed,0.03948,56,1590,0.02990,0.04905
2014,46-65 y.,Indirect migration background,Married,0.58050,110,142,0.49905,0.66196
2014,46-65 y.,Indirect migration background,Divorced,0.14334,32,142,0.08550,0.20118
2014,66 and older,No migration background,Married,0.55846,2982,4480,0.54392,0.57301
2014,66 and older,No migration background,"Married, living apart",0.01975,78,4480,0.01567,0.02382
2014,66 and older,No migration background,Single,0.05385,152,4480,0.04724,0.06046
2014,66 and older,No migration background,Divorced,0.08792,300,4480,0.07962,0.09621
2014,66 and older,No migration background,Widowed,0.27213,968,4480,0.25909,0.28516
2014,66 and older,Direct migration background,Married,0.69167,315,396,0.64613,0.73721
2014,66 and older,Direct migration background,Widowed,0.18961,81,396,0.15096,0.22827
2015,17-29 y.,No migration background,Married,0.06834,213,2917,0.05919,0.07750
2015,17-29 y.,No migration background,Single,0.91871,2704,2917,0.90879,0.92863
2015,17-29 y.,Direct migration background,Married,0.21557,331,1097,0.19123,0.23992
2015,17-29 y.,Direct migration background,Single,0.74527,766,1097,0.71947,0.77107
2015,17-29 y.,Indirect migration background,Married,0.08956,90,899,0.07088,0.10824
2015,17-29 y.,Indirect migration background,Single,0.89560,809,899,0.87560,0.91560
2015,30-45 y.,No migration background,Married,0.48120,2991,4799,0.46706,0.49533
2015,30-45 y.,No migration background,"Married, living apart",0.03177,152,4799,0.02681,0.03673
2015,30-45 y.,No migration background,Single,0.41093,1265,4799,0.39701,0.42485
2015,30-45 y.,No migration background,Divorced,0.07153,391,4799,0.06424,0.07882
2015,30-45 y.,Direct migration background,Married,0.66878,2150,2799,0.65134,0.68622
2015,30-45 y.,Direct migration background,"Married, living apart",0.03290,85,2799,0.02629,0.03951
2015,30-45 y.,Direct migration background,Single,0.21683,425,2799,0.20156,0.23210
2015,30-45 y.,Direct migration background,Divorced,0.07168,139,2799,0.06212,0.08124
2015,30-45 y.,Indirect migration background,Married,0.43654,393,611,0.39718,0.47589
2015,30-45 y.,Indirect migration background,Single,0.45858,179,611,0.41904,0.49812
2015,30-45 y.,Indirect migration background,Divorced,0.04744,39,611,0.03057,0.06431
2015,46-65 y.,No migration background,Married,0.62893,4938,7281,0.61783,0.64003
2015,46-65 y.,No migration background,"Married, living apart",0.02377,199,7281,0.02027,0.02727
2015,46-65 y.,No migration background,Single,0.13602,702,7281,0.12815,0.14390
2015,46-65 y.,No migration background,Divorced,0.17417,1204,7281,0.16546,0.18288
2015,46-65 y.,No migration background,Widowed,0.03539,238,7281,0.03115,0.03964
2015,46-65 y.,Direct migration background,Married,0.70137,1237,1651,0.67928,0.72345
2015,46-65 y.,Direct migration background,"Married, living apart",0.05835,84,1651,0.04704,0.06966
2015,46-65 y.,Direct migration background,Single,0.04674,106,1651,0.03656,0.05693
2015,46-65 y.,Direct migration background,Divorced,0.14732,175,1651,0.13022,0.16442
2015,46-65 y.,Direct migration background,Widowed,0.04354,49,1651,0.03369,0.05338
2015,46-65 y.,Indirect migration background,Married,0.55413,106,139,0.47119,0.63706
2015,46-65 y.,Indirect migration background,Divorced,0.14320,33,139,0.08475,0.20164
2015,66 and older,No migration background,Married,0.54876,2929,4433,0.53411,0.56341
2015,66 and older,No migration background,"Married, living apart",0.02090,84,4433,0.01669,0.02511
2015,66 and older,No migration background,Single,0.05672,152,4433,0.04991,0.06353
2015,66 and older,No migration background,Divorced,0.09278,309,4433,0.08423,0.10132
2015,66 and older,No migration background,Widowed,0.27247,959,4433,0.25936,0.28557
2015,66 and older,Direct migration background,Married,0.68661,316,389,0.64045,0.73277
2015,66 and older,Direct migration background,Widowed,0.19574,73,389,0.15626,0.23522
2016,17-29 y.,No migration background,Married,0.06047,170,2713,0.05150,0.06944
2016,17-29 y.,No migration background,Single,0.92672,2543,2713,0.91691,0.93653
2016,17-29 y.,Direct migration background,Married,0.23123,597,1928,0.21240,0.25005
2016,17-29 y.,Direct migration background,"Married, living apart",0.03110,64,1928,0.02335,0.03885
2016,17-29 y.,Direct migration background,Single,0.73004,1267,1928,0.71022,0.74986
2016,17-29 y.,Indirect migration background,Married,0.09180,74,837,0.07223,0.11138
2016,17-29 y.,Indirect migration background,Single,0.90329,763,837,0.88326,0.92333
2016,30-45 y.,No migration background,Married,0.49471,2631,4224,0.47963,0.50979
2016,30-45 y.,No migration background,"Married, living apart",0.03356,142,4224,0.02813,0.03899
2016,30-45 y.,No migration background,Single,0.39848,1109,4224,0.38372,0.41325
2016,30-45 y.,No migration background,Divorced,0.06877,342,4224,0.06113,0.07640
2016,30-45 y.,Direct migration background,Married,0.65884,2949,3745,0.64365,0.67402
2016,30-45 y.,Direct migration background,"Married, living apart",0.03980,203,3745,0.03354,0.04606
2016,30-45 y.,Direct migration background,Single,0.20930,405,3745,0.19627,0.22233
2016,30-45 y.,Direct migration background,Divorced,0.07500,155,3745,0.06656,0.08343
2016,30-45 y.,Direct migration background,Widowed,0.00520,33,3745,0.00290,0.00750
2016,30-45 y.,Indirect migration background,Married,0.46043,357,522,0.41763,0.50323
2016,30-45 y.,Indirect migration background,Single,0.44257,165,522,0.39992,0.48522
2016,46-65 y.,No migration background,Married,0.62256,4614,6861,0.61109,0.63403
2016,46-65 y.,No migration background,"Married, living apart",0.02372,194,6861,0.02011,0.02732
2016,46-65 y.,No migration background,Single,0.14275,692,6861,0.13447,0.15102
2016,46-65 y.,No migration background,Divorced,0.17391,1137,6861,0.16494,0.18288
2016,46-65 y.,No migration background,Widowed,0.03443,224,6861,0.03012,0.03875
2016,46-65 y.,Direct migration background,Married,0.71502,1503,1926,0.69486,0.73519
2016,46-65 y.,Direct migration background,"Married, living apart",0.04648,112,1926,0.03707,0.05588
2016,46-65 y.,Direct migration background,Single,0.04050,68,1926,0.03169,0.04931
2016,46-65 y.,Direct migration background,Divorced,0.15087,183,1926,0.13488,0.16686
2016,46-65 y.,Direct migration background,Widowed,0.03825,60,1926,0.02968,0.04681
2016,46-65 y.,Indirect migration background,Married,0.49874,109,142,0.41621,0.58127
2016,46-65 y.,Indirect migration background,Divorced,0.14240,33,142,0.08472,0.20009
2016,66 and older,No migration background,Married,0.54515,2834,4280,0.53023,0.56007
2016,66 and older,No migration background,"Married, living apart",0.02255,82,4280,0.01811,0.02700
2016,66 and older,No migration background,Single,0.05711,142,4280,0.05015,0.06406
2016,66 and older,No migration background,Divorced,0.09322,302,4280,0.08451,0.10193
2016,66 and older,No migration background,Widowed,0.27368,920,4280,0.26032,0.28704
2016,66 and older,Direct migration background,Married,0.67669,300,375,0.62928,0.72409
2016,66 and older,Direct migration background,Widowed,0.19265,75,375,0.15268,0.23262
2017,17-29 y.,No migration background,Married,0.05665,181,3259,0.04871,0.06459
2017,17-29 y.,No migration background,Single,0.92867,3078,3259,0.91984,0.93751
2017,17-29 y.,Direct migration background,Married,0.22896,730,2285,0.21173,0.24619
2017,17-29 y.,Direct migration background,"Married, living apart",0.03114,74,2285,0.02402,0.03827
2017,17-29 y.,Direct migration background,Single,0.72383,1481,2285,0.70549,0.74216
2017,17-29 y.,Indirect migration background,Married,0.08758,80,911,0.06921,0.10595
2017,17-29 y.,Indirect migration background,Single,0.89680,831,911,0.87703,0.91656
2017,30-45 y.,No migration background,Married,0.49361,2771,4534,0.47905,0.50816
2017,30-45 y.,No migration background,"Married, living apart",0.03150,150,4534,0.02641,0.03658
2017,30-45 y.,No migration background,Single,0.40139,1274,4534,0.38712,0.41566
2017,30-45 y.,No migration background,Divorced,0.06918,339,4534,0.06180,0.07657
2017,30-45 y.,Direct migration background,Married,0.64365,3100,3950,0.62871,0.65858
2017,30-45 y.,Direct migration background,"Married, living apart",0.04456,217,3950,0.03813,0.05100
2017,30-45 y.,Direct migration background,Single,0.22151,428,3950,0.20855,0.23446
2017,30-45 y.,Direct migration background,Divorced,0.07640,172,3950,0.06811,0.08469
2017,30-45 y.,Direct migration background,Widowed,0.00687,33,3950,0.00429,0.00945
2017,30-45 y.,Indirect migration background,Married,0.44519,362,537,0.40312,0.48727
2017,30-45 y.,Indirect migration background,Single,0.46338,175,537,0.42116,0.50559
2017,46-65 y.,No migration background,Married,0.62363,5497,8135,0.61310,0.63416
2017,46-65 y.,No migration background,"Married, living apart",0.02464,229,8135,0.02127,0.02800
2017,46-65 y.,No migration background,Single,0.14541,851,8135,0.13775,0.15307
2017,46-65 y.,No migration background,Divorced,0.17131,1297,8135,0.16312,0.17950
2017,46-65 y.,No migration background,Widowed,0.03316,261,8135,0.02926,0.03705
2017,46-65 y.,Direct migration background,Married,0.73059,1704,2188,0.71200,0.74919
2017,46-65 y.,Direct migration background,"Married, living apart",0.04401,136,2188,0.03542,0.05261
2017,46-65 y.,Direct migration background,Single,0.04080,57,2188,0.03251,0.04910
