year,quintil_oecd,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,3rd Quintile,West,CDU/CSU,0.18323,510,2763,0.16880,0.19766
2004,3rd Quintile,West,Bündnis90/Grüne,0.03359,88,2763,0.02687,0.04031
2004,3rd Quintile,East,Not leaning towards specific party,0.68743,809,1126,0.66034,0.71452
2004,3rd Quintile,East,SPD,0.09348,105,1126,0.07647,0.11049
2004,3rd Quintile,East,CDU/CSU,0.11205,128,1126,0.09362,0.13048
2004,3rd Quintile,East,PDS/Linke,0.06927,84,1126,0.05443,0.08411
2004,4th Quintile,West,Not leaning towards specific party,0.54384,1781,3293,0.52683,0.56086
2004,4th Quintile,West,SPD,0.17453,607,3293,0.16157,0.18750
2004,4th Quintile,West,CDU/CSU,0.21407,704,3293,0.20006,0.22808
2004,4th Quintile,West,FDP,0.01174,45,3293,0.00806,0.01542
2004,4th Quintile,West,Bündnis90/Grüne,0.04182,156,3293,0.03498,0.04866
2004,4th Quintile,East,Not leaning towards specific party,0.63144,639,949,0.60073,0.66215
2004,4th Quintile,East,SPD,0.09220,93,949,0.07378,0.11061
2004,4th Quintile,East,CDU/CSU,0.10496,108,949,0.08545,0.12447
2004,4th Quintile,East,PDS/Linke,0.13200,109,949,0.11045,0.15355
2004,5th Quintile,West,Not leaning towards specific party,0.41934,2233,5309,0.40606,0.43261
2004,5th Quintile,West,SPD,0.17249,925,5309,0.16233,0.18266
2004,5th Quintile,West,CDU/CSU,0.29205,1561,5309,0.27982,0.30428
2004,5th Quintile,West,FDP,0.04014,209,5309,0.03486,0.04542
2004,5th Quintile,West,Bündnis90/Grüne,0.06151,381,5309,0.05504,0.06797
2004,5th Quintile,East,Not leaning towards specific party,0.54624,423,758,0.51077,0.58171
2004,5th Quintile,East,SPD,0.10610,80,758,0.08417,0.12804
2004,5th Quintile,East,CDU/CSU,0.19835,156,758,0.16995,0.22676
2004,5th Quintile,East,Bündnis90/Grüne,0.04598,40,758,0.03106,0.06090
2004,5th Quintile,East,PDS/Linke,0.07820,59,758,0.05908,0.09733
2005,1st Quintile,West,Not leaning towards specific party,0.69107,1497,2072,0.67117,0.71097
2005,1st Quintile,West,SPD,0.13911,290,2072,0.12421,0.15402
2005,1st Quintile,West,CDU/CSU,0.11074,218,2072,0.09723,0.12426
2005,1st Quintile,West,Bündnis90/Grüne,0.03422,67,2072,0.02639,0.04205
2005,1st Quintile,East,Not leaning towards specific party,0.72807,759,952,0.69979,0.75635
2005,1st Quintile,East,SPD,0.05319,56,952,0.03893,0.06745
2005,1st Quintile,East,CDU/CSU,0.06800,74,952,0.05200,0.08400
2005,1st Quintile,East,PDS/Linke,0.06198,63,952,0.04665,0.07730
2005,2nd Quintile,West,Not leaning towards specific party,0.61420,1496,2328,0.59442,0.63398
2005,2nd Quintile,West,SPD,0.18106,427,2328,0.16542,0.19671
2005,2nd Quintile,West,CDU/CSU,0.14239,336,2328,0.12819,0.15658
2005,2nd Quintile,West,Bündnis90/Grüne,0.02740,69,2328,0.02077,0.03404
2005,2nd Quintile,East,Not leaning towards specific party,0.69925,857,1162,0.67287,0.72563
2005,2nd Quintile,East,SPD,0.09175,118,1162,0.07514,0.10835
2005,2nd Quintile,East,CDU/CSU,0.10104,120,1162,0.08370,0.11837
2005,2nd Quintile,East,PDS/Linke,0.06021,67,1162,0.04653,0.07389
2005,3rd Quintile,West,Not leaning towards specific party,0.57648,1535,2592,0.55745,0.59551
2005,3rd Quintile,West,SPD,0.18238,489,2592,0.16751,0.19725
2005,3rd Quintile,West,CDU/CSU,0.18114,474,2592,0.16631,0.19597
2005,3rd Quintile,West,Bündnis90/Grüne,0.03570,94,2592,0.02856,0.04285
2005,3rd Quintile,East,Not leaning towards specific party,0.65885,698,1036,0.62997,0.68774
2005,3rd Quintile,East,SPD,0.11973,124,1036,0.09995,0.13951
2005,3rd Quintile,East,CDU/CSU,0.09137,115,1036,0.07382,0.10892
2005,3rd Quintile,East,PDS/Linke,0.08921,99,1036,0.07185,0.10658
2005,4th Quintile,West,Not leaning towards specific party,0.51737,1722,3245,0.50018,0.53457
2005,4th Quintile,West,SPD,0.19399,629,3245,0.18038,0.20759
2005,4th Quintile,West,CDU/CSU,0.21302,691,3245,0.19893,0.22711
2005,4th Quintile,West,FDP,0.01213,45,3245,0.00836,0.01590
2005,4th Quintile,West,Bündnis90/Grüne,0.04714,158,3245,0.03984,0.05443
2005,4th Quintile,East,Not leaning towards specific party,0.60740,615,917,0.57578,0.63902
2005,4th Quintile,East,SPD,0.10024,99,917,0.08079,0.11969
2005,4th Quintile,East,CDU/CSU,0.12175,111,917,0.10058,0.14293
2005,4th Quintile,East,PDS/Linke,0.09619,92,917,0.07710,0.11529
2005,5th Quintile,West,Not leaning towards specific party,0.40152,2002,5028,0.38797,0.41507
2005,5th Quintile,West,SPD,0.18788,951,5028,0.17708,0.19868
2005,5th Quintile,West,CDU/CSU,0.28761,1449,5028,0.27510,0.30012
2005,5th Quintile,West,FDP,0.03754,203,5028,0.03228,0.04279
2005,5th Quintile,West,Bündnis90/Grüne,0.07195,388,5028,0.06481,0.07909
2005,5th Quintile,West,Party combinations,0.00465,35,5028,0.00277,0.00653
2005,5th Quintile,East,Not leaning towards specific party,0.47602,360,699,0.43897,0.51307
2005,5th Quintile,East,SPD,0.12063,91,699,0.09647,0.14479
2005,5th Quintile,East,CDU/CSU,0.20734,159,699,0.17726,0.23741
2005,5th Quintile,East,Bündnis90/Grüne,0.05122,32,699,0.03486,0.06757
2005,5th Quintile,East,PDS/Linke,0.08982,57,699,0.06860,0.11103
2006,1st Quintile,West,Not leaning towards specific party,0.64557,1287,1928,0.62421,0.66692
2006,1st Quintile,West,SPD,0.17227,338,1928,0.15541,0.18913
2006,1st Quintile,West,CDU/CSU,0.10594,236,1928,0.09220,0.11968
2006,1st Quintile,West,Bündnis90/Grüne,0.03310,67,1928,0.02511,0.04108
2006,1st Quintile,East,Not leaning towards specific party,0.71487,689,888,0.68516,0.74458
2006,1st Quintile,East,SPD,0.06209,62,888,0.04621,0.07797
2006,1st Quintile,East,CDU/CSU,0.06879,71,888,0.05214,0.08545
2006,1st Quintile,East,PDS/Linke,0.08804,66,888,0.06939,0.10669
2006,2nd Quintile,West,Not leaning towards specific party,0.57775,1306,2119,0.55671,0.59878
2006,2nd Quintile,West,SPD,0.19232,417,2119,0.17554,0.20911
2006,2nd Quintile,West,CDU/CSU,0.17198,345,2119,0.15591,0.18805
2006,2nd Quintile,West,Bündnis90/Grüne,0.02020,51,2119,0.01421,0.02620
2006,2nd Quintile,East,Not leaning towards specific party,0.63320,736,1074,0.60437,0.66204
2006,2nd Quintile,East,SPD,0.11426,118,1074,0.09523,0.13330
2006,2nd Quintile,East,CDU/CSU,0.12160,129,1074,0.10204,0.14115
2006,2nd Quintile,East,PDS/Linke,0.08621,91,1074,0.06941,0.10300
2006,3rd Quintile,West,Not leaning towards specific party,0.54121,1379,2386,0.52122,0.56121
2006,3rd Quintile,West,SPD,0.20371,475,2386,0.18755,0.21987
2006,3rd Quintile,West,CDU/CSU,0.17798,445,2386,0.16263,0.19333
2006,3rd Quintile,West,Bündnis90/Grüne,0.03536,87,2386,0.02795,0.04277
2006,3rd Quintile,East,Not leaning towards specific party,0.62250,658,1024,0.59279,0.65221
2006,3rd Quintile,East,SPD,0.11259,127,1024,0.09322,0.13196
2006,3rd Quintile,East,CDU/CSU,0.13428,134,1024,0.11339,0.15518
2006,3rd Quintile,East,PDS/Linke,0.09000,105,1024,0.07246,0.10754
2006,4th Quintile,West,Not leaning towards specific party,0.49286,1495,3042,0.47509,0.51063
2006,4th Quintile,West,SPD,0.20870,651,3042,0.19426,0.22315
2006,4th Quintile,West,CDU/CSU,0.21282,677,3042,0.19827,0.22737
2006,4th Quintile,West,FDP,0.01716,47,3042,0.01255,0.02178
2006,4th Quintile,West,Bündnis90/Grüne,0.04313,141,3042,0.03591,0.05035
2006,4th Quintile,West,PDS/Linke,0.00859,31,3042,0.00531,0.01187
2006,4th Quintile,East,Not leaning towards specific party,0.54863,490,816,0.51447,0.58280
2006,4th Quintile,East,SPD,0.14839,127,816,0.12398,0.17279
2006,4th Quintile,East,CDU/CSU,0.13829,114,816,0.11459,0.16199
2006,4th Quintile,East,PDS/Linke,0.10640,85,816,0.08523,0.12757
2006,5th Quintile,West,Not leaning towards specific party,0.37699,1708,4716,0.36316,0.39083
2006,5th Quintile,West,SPD,0.18884,926,4716,0.17766,0.20001
2006,5th Quintile,West,CDU/CSU,0.29842,1448,4716,0.28536,0.31148
2006,5th Quintile,West,FDP,0.04842,243,4716,0.04229,0.05454
2006,5th Quintile,West,Bündnis90/Grüne,0.06684,351,4716,0.05972,0.07397
2006,5th Quintile,West,PDS/Linke,0.00951,40,4716,0.00674,0.01228
2006,5th Quintile,East,Not leaning towards specific party,0.47286,328,651,0.43447,0.51124
2006,5th Quintile,East,SPD,0.13494,100,651,0.10868,0.16121
2006,5th Quintile,East,CDU/CSU,0.22108,167,651,0.18918,0.25298
2006,5th Quintile,East,PDS/Linke,0.08096,56,651,0.05999,0.10194
2007,1st Quintile,West,Not leaning towards specific party,0.68818,1513,2103,0.66838,0.70798
2007,1st Quintile,West,SPD,0.12934,298,2103,0.11499,0.14369
2007,1st Quintile,West,CDU/CSU,0.10870,221,2103,0.09539,0.12200
2007,1st Quintile,West,Bündnis90/Grüne,0.03669,71,2103,0.02865,0.04473
2007,1st Quintile,East,Not leaning towards specific party,0.74697,781,966,0.71954,0.77440
2007,1st Quintile,East,SPD,0.05963,56,966,0.04469,0.07457
2007,1st Quintile,East,CDU/CSU,0.05311,61,966,0.03896,0.06726
2007,1st Quintile,East,PDS/Linke,0.08013,68,966,0.06300,0.09726
2007,2nd Quintile,West,Not leaning towards specific party,0.62675,1532,2351,0.60719,0.64631
2007,2nd Quintile,West,SPD,0.17068,411,2351,0.15546,0.18589
2007,2nd Quintile,West,CDU/CSU,0.14703,342,2351,0.13271,0.16135
2007,2nd Quintile,West,Bündnis90/Grüne,0.02523,66,2351,0.01889,0.03157
2007,2nd Quintile,East,Not leaning towards specific party,0.70051,779,1052,0.67282,0.72820
2007,2nd Quintile,East,SPD,0.08938,96,1052,0.07213,0.10663
2007,2nd Quintile,East,CDU/CSU,0.07776,91,1052,0.06157,0.09395
2007,2nd Quintile,East,PDS/Linke,0.08858,86,1052,0.07141,0.10576
2007,3rd Quintile,West,Not leaning towards specific party,0.58990,1569,2629,0.57110,0.60871
2007,3rd Quintile,West,SPD,0.17794,475,2629,0.16332,0.19256
2007,3rd Quintile,West,CDU/CSU,0.16338,466,2629,0.14924,0.17751
2007,3rd Quintile,West,FDP,0.00980,31,2629,0.00603,0.01356
2007,3rd Quintile,West,Bündnis90/Grüne,0.03399,88,2629,0.02707,0.04092
2007,3rd Quintile,East,Not leaning towards specific party,0.64990,772,1121,0.62196,0.67783
2007,3rd Quintile,East,SPD,0.11314,128,1121,0.09459,0.13169
2007,3rd Quintile,East,CDU/CSU,0.10240,113,1121,0.08465,0.12016
2007,3rd Quintile,East,PDS/Linke,0.09301,108,1121,0.07600,0.11002
2007,4th Quintile,West,Not leaning towards specific party,0.53923,1740,3211,0.52199,0.55647
2007,4th Quintile,West,SPD,0.19240,631,3211,0.17877,0.20604
2007,4th Quintile,West,CDU/CSU,0.18760,629,3211,0.17409,0.20110
2007,4th Quintile,West,FDP,0.01283,47,3211,0.00893,0.01672
2007,4th Quintile,West,Bündnis90/Grüne,0.04547,164,3211,0.03826,0.05268
2007,4th Quintile,East,Not leaning towards specific party,0.59893,632,944,0.56765,0.63021
2007,4th Quintile,East,SPD,0.11667,104,944,0.09618,0.13716
2007,4th Quintile,East,CDU/CSU,0.11758,112,944,0.09702,0.13814
2007,4th Quintile,East,PDS/Linke,0.09705,96,944,0.07816,0.11595
2007,5th Quintile,West,Not leaning towards specific party,0.42028,1919,4786,0.40629,0.43427
2007,5th Quintile,West,SPD,0.16436,833,4786,0.15385,0.17486
2007,5th Quintile,West,CDU/CSU,0.27302,1379,4786,0.26040,0.28565
2007,5th Quintile,West,FDP,0.04389,253,4786,0.03808,0.04969
2007,5th Quintile,West,Bündnis90/Grüne,0.07454,357,4786,0.06710,0.08198
2007,5th Quintile,West,PDS/Linke,0.01050,45,4786,0.00762,0.01339
2007,5th Quintile,East,Not leaning towards specific party,0.50875,387,695,0.47155,0.54594
2007,5th Quintile,East,SPD,0.14349,91,695,0.11741,0.16958
2007,5th Quintile,East,CDU/CSU,0.16241,132,695,0.13497,0.18986
2007,5th Quintile,East,FDP,0.02822,32,695,0.01590,0.04055
2007,5th Quintile,East,PDS/Linke,0.08935,53,695,0.06813,0.11057
2008,1st Quintile,West,Not leaning towards specific party,0.66836,1366,1957,0.64749,0.68922
2008,1st Quintile,West,SPD,0.14698,293,1957,0.13129,0.16267
2008,1st Quintile,West,CDU/CSU,0.11329,233,1957,0.09925,0.12734
2008,1st Quintile,West,Bündnis90/Grüne,0.03457,65,1957,0.02647,0.04267
2008,1st Quintile,East,Not leaning towards specific party,0.74302,731,898,0.71443,0.77162
2008,1st Quintile,East,SPD,0.05158,47,898,0.03711,0.06606
2008,1st Quintile,East,CDU/CSU,0.05387,48,898,0.03910,0.06865
2008,1st Quintile,East,PDS/Linke,0.09940,72,898,0.07982,0.11898
2008,2nd Quintile,West,Not leaning towards specific party,0.61496,1407,2211,0.59467,0.63525
2008,2nd Quintile,West,SPD,0.16264,366,2211,0.14726,0.17803
2008,2nd Quintile,West,CDU/CSU,0.15431,350,2211,0.13925,0.16937
2008,2nd Quintile,West,FDP,0.01440,34,2211,0.00943,0.01937
2008,2nd Quintile,West,Bündnis90/Grüne,0.02509,54,2211,0.01857,0.03161
2008,2nd Quintile,East,Not leaning towards specific party,0.71382,780,1062,0.68662,0.74102
2008,2nd Quintile,East,SPD,0.07537,93,1062,0.05949,0.09126
2008,2nd Quintile,East,CDU/CSU,0.09824,103,1062,0.08033,0.11615
2008,2nd Quintile,East,PDS/Linke,0.07798,86,1062,0.06184,0.09411
2008,3rd Quintile,West,Not leaning towards specific party,0.59544,1549,2562,0.57643,0.61444
2008,3rd Quintile,West,SPD,0.16167,415,2562,0.14741,0.17592
2008,3rd Quintile,West,CDU/CSU,0.17444,437,2562,0.15974,0.18914
2008,3rd Quintile,West,FDP,0.01254,33,2562,0.00823,0.01685
2008,3rd Quintile,West,Bündnis90/Grüne,0.03281,95,2562,0.02591,0.03971
2008,3rd Quintile,West,PDS/Linke,0.01095,33,2562,0.00692,0.01499
2008,3rd Quintile,East,Not leaning towards specific party,0.66189,812,1134,0.63435,0.68944
2008,3rd Quintile,East,SPD,0.08879,100,1134,0.07223,0.10536
2008,3rd Quintile,East,CDU/CSU,0.09965,122,1134,0.08221,0.11710
2008,3rd Quintile,East,PDS/Linke,0.09134,100,1134,0.07456,0.10811
2008,4th Quintile,West,Not leaning towards specific party,0.53995,1598,3006,0.52213,0.55777
2008,4th Quintile,West,SPD,0.17967,544,3006,0.16594,0.19339
2008,4th Quintile,West,CDU/CSU,0.19300,632,3006,0.17889,0.20712
2008,4th Quintile,West,FDP,0.01337,42,3006,0.00926,0.01748
2008,4th Quintile,West,Bündnis90/Grüne,0.05118,148,3006,0.04330,0.05905
2008,4th Quintile,West,PDS/Linke,0.01357,42,3006,0.00943,0.01771
2008,4th Quintile,East,Not leaning towards specific party,0.57972,497,770,0.54483,0.61461
2008,4th Quintile,East,SPD,0.09733,77,770,0.07638,0.11828
2008,4th Quintile,East,CDU/CSU,0.14123,102,770,0.11661,0.16584
2008,4th Quintile,East,PDS/Linke,0.12261,94,770,0.09943,0.14579
2008,5th Quintile,West,Not leaning towards specific party,0.40729,1752,4478,0.39290,0.42168
2008,5th Quintile,West,SPD,0.15710,747,4478,0.14644,0.16776
2008,5th Quintile,West,CDU/CSU,0.28666,1332,4478,0.27341,0.29990
2008,5th Quintile,West,FDP,0.04486,236,4478,0.03879,0.05092
2008,5th Quintile,West,Bündnis90/Grüne,0.07277,324,4478,0.06516,0.08038
2008,5th Quintile,West,PDS/Linke,0.01411,52,4478,0.01066,0.01757
2008,5th Quintile,West,Party combinations,0.01006,35,4478,0.00714,0.01299
2008,5th Quintile,East,Not leaning towards specific party,0.49022,378,682,0.45268,0.52777
2008,5th Quintile,East,SPD,0.14192,89,682,0.11571,0.16813
2008,5th Quintile,East,CDU/CSU,0.17262,124,682,0.14423,0.20100
2008,5th Quintile,East,FDP,0.03307,31,682,0.01964,0.04650
2008,5th Quintile,East,PDS/Linke,0.08890,60,682,0.06753,0.11028
2009,1st Quintile,West,Not leaning towards specific party,0.69228,1312,1851,0.67124,0.71331
2009,1st Quintile,West,SPD,0.12257,253,1851,0.10763,0.13752
2009,1st Quintile,West,CDU/CSU,0.11704,235,1851,0.10239,0.13169
2009,1st Quintile,West,Bündnis90/Grüne,0.02757,51,1851,0.02011,0.03504
2009,1st Quintile,East,Not leaning towards specific party,0.74300,699,885,0.71419,0.77181
2009,1st Quintile,East,SPD,0.03535,44,885,0.02318,0.04752
2009,1st Quintile,East,CDU/CSU,0.05723,60,885,0.04192,0.07254
2009,1st Quintile,East,PDS/Linke,0.10134,82,885,0.08145,0.12123
2009,2nd Quintile,West,Not leaning towards specific party,0.63242,1304,2025,0.61142,0.65343
2009,2nd Quintile,West,SPD,0.14764,309,2025,0.13218,0.16309
2009,2nd Quintile,West,CDU/CSU,0.13765,303,2025,0.12264,0.15266
2009,2nd Quintile,West,FDP,0.01794,48,2025,0.01216,0.02372
2009,2nd Quintile,West,Bündnis90/Grüne,0.03258,61,2025,0.02485,0.04032
2009,2nd Quintile,East,Not leaning towards specific party,0.71018,756,1016,0.68227,0.73809
2009,2nd Quintile,East,SPD,0.08256,96,1016,0.06563,0.09949
2009,2nd Quintile,East,CDU/CSU,0.09590,87,1016,0.07779,0.11402
2009,2nd Quintile,East,PDS/Linke,0.06458,77,1016,0.04946,0.07971
2009,3rd Quintile,West,Not leaning towards specific party,0.59814,1367,2266,0.57795,0.61833
2009,3rd Quintile,West,SPD,0.15060,357,2266,0.13587,0.16533
2009,3rd Quintile,West,CDU/CSU,0.16423,386,2266,0.14897,0.17949
2009,3rd Quintile,West,FDP,0.02042,47,2266,0.01459,0.02624
2009,3rd Quintile,West,Bündnis90/Grüne,0.03973,109,2266,0.03168,0.04777
2009,3rd Quintile,East,Not leaning towards specific party,0.63934,720,1013,0.60975,0.66892
2009,3rd Quintile,East,SPD,0.07314,71,1013,0.05710,0.08918
2009,3rd Quintile,East,CDU/CSU,0.09650,122,1013,0.07831,0.11469
2009,3rd Quintile,East,PDS/Linke,0.10552,100,1013,0.08659,0.12444
2009,4th Quintile,West,Not leaning towards specific party,0.56877,1574,2899,0.55074,0.58680
2009,4th Quintile,West,SPD,0.13969,444,2899,0.12707,0.15232
2009,4th Quintile,West,CDU/CSU,0.18470,591,2899,0.17057,0.19882
2009,4th Quintile,West,FDP,0.02725,87,2899,0.02132,0.03317
2009,4th Quintile,West,Bündnis90/Grüne,0.05569,166,2899,0.04735,0.06404
2009,4th Quintile,West,PDS/Linke,0.01104,37,2899,0.00723,0.01484
2009,4th Quintile,East,Not leaning towards specific party,0.62412,517,780,0.59011,0.65814
2009,4th Quintile,East,SPD,0.10010,79,780,0.07902,0.12117
2009,4th Quintile,East,CDU/CSU,0.09126,75,780,0.07103,0.11148
2009,4th Quintile,East,Bündnis90/Grüne,0.04229,31,780,0.02816,0.05642
2009,4th Quintile,East,PDS/Linke,0.11708,78,780,0.09451,0.13966
2009,5th Quintile,West,Not leaning towards specific party,0.44256,1688,4094,0.42734,0.45777
2009,5th Quintile,West,SPD,0.14567,641,4094,0.13487,0.15648
2009,5th Quintile,West,CDU/CSU,0.24107,1068,4094,0.22796,0.25417
2009,5th Quintile,West,FDP,0.06991,308,4094,0.06209,0.07772
2009,5th Quintile,West,Bündnis90/Grüne,0.07555,323,4094,0.06745,0.08364
2009,5th Quintile,West,PDS/Linke,0.00610,33,4094,0.00372,0.00849
2009,5th Quintile,West,Party combinations,0.01314,33,4094,0.00965,0.01663
2009,5th Quintile,East,Not leaning towards specific party,0.51829,362,631,0.47927,0.55731
2009,5th Quintile,East,SPD,0.12249,69,631,0.09689,0.14809
2009,5th Quintile,East,CDU/CSU,0.16255,116,631,0.13374,0.19136
2009,5th Quintile,East,FDP,0.05306,34,631,0.03556,0.07056
2009,5th Quintile,East,PDS/Linke,0.06396,50,631,0.04485,0.08307
2010,1st Quintile,West,Not leaning towards specific party,0.62507,1111,1688,0.60197,0.64817
2010,1st Quintile,West,SPD,0.15260,262,1688,0.13544,0.16976
2010,1st Quintile,West,CDU/CSU,0.13067,198,1688,0.11458,0.14675
2010,1st Quintile,West,Bündnis90/Grüne,0.03349,69,1688,0.02491,0.04208
2010,1st Quintile,West,PDS/Linke,0.02758,48,1688,0.01977,0.03540
2010,1st Quintile,East,Not leaning towards specific party,0.66768,562,757,0.63410,0.70126
2010,1st Quintile,East,SPD,0.05330,58,757,0.03729,0.06931
2010,1st Quintile,East,CDU/CSU,0.05942,61,757,0.04257,0.07627
2010,1st Quintile,East,PDS/Linke,0.13456,76,757,0.11024,0.15889
2010,2nd Quintile,West,Not leaning towards specific party,0.56217,1102,1901,0.53987,0.58448
2010,2nd Quintile,West,SPD,0.16112,293,1901,0.14459,0.17766
2010,2nd Quintile,West,CDU/CSU,0.18201,345,1901,0.16466,0.19936
2010,2nd Quintile,West,FDP,0.02151,43,1901,0.01499,0.02803
2010,2nd Quintile,West,Bündnis90/Grüne,0.03144,76,1901,0.02360,0.03929
2010,2nd Quintile,West,PDS/Linke,0.02251,42,1901,0.01584,0.02918
2010,2nd Quintile,East,Not leaning towards specific party,0.61982,659,1006,0.58980,0.64983
2010,2nd Quintile,East,SPD,0.09414,119,1006,0.07608,0.11219
2010,2nd Quintile,East,CDU/CSU,0.12631,128,1006,0.10577,0.14685
2010,2nd Quintile,East,PDS/Linke,0.09273,100,1006,0.07479,0.11066
2010,3rd Quintile,West,Not leaning towards specific party,0.51879,1168,2243,0.49810,0.53947
2010,3rd Quintile,West,SPD,0.19380,416,2243,0.17743,0.21016
2010,3rd Quintile,West,CDU/CSU,0.18354,432,2243,0.16751,0.19956
2010,3rd Quintile,West,FDP,0.02263,55,2243,0.01648,0.02879
2010,3rd Quintile,West,Bündnis90/Grüne,0.04136,133,2243,0.03312,0.04960
2010,3rd Quintile,West,PDS/Linke,0.01597,39,2243,0.01078,0.02116
2010,3rd Quintile,East,Not leaning towards specific party,0.54743,507,845,0.51385,0.58101
2010,3rd Quintile,East,SPD,0.08748,87,845,0.06842,0.10655
2010,3rd Quintile,East,CDU/CSU,0.12332,127,845,0.10114,0.14551
2010,3rd Quintile,East,PDS/Linke,0.17134,124,845,0.14592,0.19677
2010,4th Quintile,West,Not leaning towards specific party,0.48377,1268,2654,0.46475,0.50278
2010,4th Quintile,West,SPD,0.19597,506,2654,0.18086,0.21107
2010,4th Quintile,West,CDU/CSU,0.18264,577,2654,0.16794,0.19734
2010,4th Quintile,West,FDP,0.02928,83,2654,0.02287,0.03570
2010,4th Quintile,West,Bündnis90/Grüne,0.07456,185,2654,0.06457,0.08456
2010,4th Quintile,West,PDS/Linke,0.01874,35,2654,0.01358,0.02390
2010,4th Quintile,East,Not leaning towards specific party,0.56511,422,713,0.52870,0.60153
2010,4th Quintile,East,SPD,0.12875,77,713,0.10415,0.15336
2010,4th Quintile,East,CDU/CSU,0.12283,97,713,0.09872,0.14694
2010,4th Quintile,East,Bündnis90/Grüne,0.03791,37,713,0.02388,0.05194
2010,4th Quintile,East,PDS/Linke,0.09221,80,713,0.07096,0.11346
2010,5th Quintile,West,Not leaning towards specific party,0.38420,1327,3747,0.36862,0.39977
2010,5th Quintile,West,SPD,0.14571,589,3747,0.13442,0.15701
2010,5th Quintile,West,CDU/CSU,0.27983,1071,3747,0.26545,0.29420
2010,5th Quintile,West,FDP,0.05210,244,3747,0.04498,0.05921
2010,5th Quintile,West,Bündnis90/Grüne,0.10645,432,3747,0.09657,0.11633
2010,5th Quintile,West,PDS/Linke,0.01143,46,3747,0.00802,0.01483
2010,5th Quintile,West,Party combinations,0.01368,38,3747,0.00996,0.01740
2010,5th Quintile,East,Not leaning towards specific party,0.45131,267,545,0.40949,0.49313
2010,5th Quintile,East,SPD,0.07593,51,545,0.05367,0.09819
2010,5th Quintile,East,CDU/CSU,0.22672,119,545,0.19153,0.26191
2010,5th Quintile,East,Bündnis90/Grüne,0.05298,33,545,0.03416,0.07181
2010,5th Quintile,East,PDS/Linke,0.15792,75,545,0.12728,0.18857
2011,1st Quintile,West,Not leaning towards specific party,0.61283,1039,1597,0.58893,0.63673
2011,1st Quintile,West,SPD,0.15683,228,1597,0.13899,0.17467
2011,1st Quintile,West,CDU/CSU,0.12939,202,1597,0.11293,0.14586
2011,1st Quintile,West,Bündnis90/Grüne,0.05493,96,1597,0.04375,0.06611
2011,1st Quintile,West,PDS/Linke,0.01990,32,1597,0.01305,0.02675
2011,1st Quintile,East,Not leaning towards specific party,0.67591,619,801,0.64347,0.70834
2011,1st Quintile,East,SPD,0.06177,53,801,0.04509,0.07846
2011,1st Quintile,East,CDU/CSU,0.07538,60,801,0.05708,0.09367
2011,1st Quintile,East,PDS/Linke,0.11332,69,801,0.09136,0.13529
2011,2nd Quintile,West,Not leaning towards specific party,0.58686,1054,1665,0.56320,0.61052
2011,2nd Quintile,West,SPD,0.16155,246,1665,0.14386,0.17923
2011,2nd Quintile,West,CDU/CSU,0.16014,275,1665,0.14252,0.17776
2011,2nd Quintile,West,Bündnis90/Grüne,0.04805,90,1665,0.03777,0.05833
2011,2nd Quintile,East,Not leaning towards specific party,0.66217,657,932,0.63179,0.69255
2011,2nd Quintile,East,SPD,0.08230,86,932,0.06464,0.09995
2011,2nd Quintile,East,CDU/CSU,0.12065,105,932,0.09973,0.14158
2011,2nd Quintile,East,PDS/Linke,0.07858,84,932,0.06129,0.09586
2011,3rd Quintile,West,Not leaning towards specific party,0.55077,1208,2116,0.52958,0.57197
2011,3rd Quintile,West,SPD,0.17870,385,2116,0.16237,0.19502
2011,3rd Quintile,West,CDU/CSU,0.17856,367,2116,0.16224,0.19489
2011,3rd Quintile,West,Bündnis90/Grüne,0.05378,156,2116,0.04416,0.06339
2011,3rd Quintile,East,Not leaning towards specific party,0.65037,539,798,0.61726,0.68348
2011,3rd Quintile,East,SPD,0.07166,77,798,0.05375,0.08956
2011,3rd Quintile,East,CDU/CSU,0.08371,80,798,0.06448,0.10294
2011,3rd Quintile,East,PDS/Linke,0.13095,102,798,0.10753,0.15437
2011,4th Quintile,West,Not leaning towards specific party,0.52609,1294,2486,0.50646,0.54572
2011,4th Quintile,West,SPD,0.16921,420,2486,0.15446,0.18395
2011,4th Quintile,West,CDU/CSU,0.18773,540,2486,0.17238,0.20308
2011,4th Quintile,West,Bündnis90/Grüne,0.08845,232,2486,0.07728,0.09961
2011,4th Quintile,East,Not leaning towards specific party,0.61219,434,651,0.57474,0.64965
2011,4th Quintile,East,SPD,0.09660,67,651,0.07389,0.11931
2011,4th Quintile,East,CDU/CSU,0.15550,101,651,0.12764,0.18335
2011,4th Quintile,East,PDS/Linke,0.07209,49,651,0.05221,0.09198
2011,5th Quintile,West,Not leaning towards specific party,0.40392,1385,3516,0.38770,0.42014
2011,5th Quintile,West,SPD,0.15605,563,3516,0.14405,0.16804
2011,5th Quintile,West,CDU/CSU,0.26103,950,3516,0.24651,0.27555
2011,5th Quintile,West,FDP,0.02683,129,3516,0.02149,0.03217
2011,5th Quintile,West,Bündnis90/Grüne,0.12238,457,3516,0.11155,0.13322
2011,5th Quintile,West,Party combinations,0.01316,32,3516,0.00939,0.01693
