year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.26016,120,435,0.21888,0.30143
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12246,57,435,0.09162,0.15330
2004,Bavaria,Pre-primary Level,Not leaning towards specific party,0.75223,55,55,0.63708,0.86738
2004,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.72572,280,346,0.67864,0.77280
2004,Bavaria,Lower Secondary Level,CDU/CSU,0.19425,66,346,0.15251,0.23600
2004,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.57363,876,1532,0.54886,0.59840
2004,Bavaria,Upper Secondary Level,SPD,0.12257,188,1532,0.10614,0.13900
2004,Bavaria,Upper Secondary Level,CDU/CSU,0.26133,435,1532,0.23932,0.28333
2004,Bavaria,Upper Secondary Level,Bündnis90/Grüne,0.01646,33,1532,0.01008,0.02283
2004,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57724,85,85,0.47160,0.68288
2004,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.42605,108,218,0.36026,0.49185
2004,Bavaria,First Stage of Tertiary Education,SPD,0.17425,35,218,0.12378,0.22472
2004,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.32110,75,218,0.25898,0.38323
2004,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.41565,220,544,0.37420,0.45710
2004,Bavaria,Second Stage of Tertiary Education,SPD,0.15989,93,544,0.12907,0.19072
2004,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.29076,164,544,0.25256,0.32896
2004,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08655,67,544,0.06290,0.11020
2004,Berlin,Lower Secondary Level,Not leaning towards specific party,0.79830,55,55,0.69127,0.90533
2004,Berlin,Upper Secondary Level,Not leaning towards specific party,0.59446,198,290,0.53785,0.65107
2004,Berlin,Upper Secondary Level,SPD,0.13265,51,290,0.09354,0.17176
2004,Berlin,Upper Secondary Level,CDU/CSU,0.13422,41,290,0.09492,0.17352
2004,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.41109,100,223,0.34636,0.47581
2004,Berlin,Second Stage of Tertiary Education,SPD,0.13327,40,223,0.08856,0.17798
2004,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.17269,45,223,0.12297,0.22242
2004,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17192,38,223,0.12228,0.22155
2004,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.79508,50,50,0.68206,0.90810
2004,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.73284,334,407,0.68979,0.77588
2004,Brandenburg,Upper Secondary Level,SPD,0.08038,37,407,0.05393,0.10683
2004,Brandenburg,Upper Secondary Level,PDS/Linke,0.08988,36,407,0.06206,0.11770
2004,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.67475,41,41,0.52957,0.81993
2004,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.54513,134,214,0.47826,0.61201
2004,Brandenburg,Second Stage of Tertiary Education,SPD,0.12528,32,214,0.08082,0.16974
2004,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.21999,48,214,0.16436,0.27562
2004,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.89753,33,33,0.79245,1.00261
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.75316,198,198,0.69295,0.81337
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.48431,62,94,0.38274,0.58589
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,CDU/CSU,0.23164,32,94,0.14590,0.31739
2004,Saxony,Pre-primary Level,Not leaning towards specific party,0.77725,36,36,0.63940,0.91510
2004,Saxony,Lower Secondary Level,Not leaning towards specific party,0.78952,88,88,0.70386,0.87518
2004,Saxony,Upper Secondary Level,Not leaning towards specific party,0.72970,632,788,0.69867,0.76073
2004,Saxony,Upper Secondary Level,SPD,0.06302,45,788,0.04604,0.08000
2004,Saxony,Upper Secondary Level,CDU/CSU,0.13150,111,788,0.10789,0.15511
2004,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.63534,83,83,0.53116,0.73953
2004,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.54026,208,341,0.48729,0.59324
2004,Saxony,Second Stage of Tertiary Education,SPD,0.08718,36,341,0.05719,0.11716
2004,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.12901,49,341,0.09338,0.16464
2004,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.14697,48,341,0.10933,0.18461
2004,Saxony-Anhalt,Pre-primary Level,Not leaning towards specific party,0.93429,32,32,0.84707,1.02151
2004,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.81730,60,60,0.71869,0.91590
2004,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.75235,347,424,0.71122,0.79349
2004,Saxony-Anhalt,Upper Secondary Level,SPD,0.08317,38,424,0.05686,0.10949
2004,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.08795,39,424,0.06096,0.11494
2004,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.49357,50,50,0.35358,0.63356
2004,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.57826,126,158,0.50101,0.65551
2004,Saxony-Anhalt,Second Stage of Tertiary Education,CDU/CSU,0.14554,32,158,0.09038,0.20070
2004,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.84250,51,51,0.74152,0.94347
2004,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.73055,410,530,0.69274,0.76836
2004,Thuringa,Upper Secondary Level,SPD,0.08674,45,530,0.06275,0.11072
2004,Thuringa,Upper Secondary Level,CDU/CSU,0.11170,75,530,0.08486,0.13855
2004,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.56186,46,46,0.41689,0.70683
2004,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.55454,96,131,0.46910,0.63998
2004,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.18603,35,131,0.11913,0.25292
2005,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.65182,47,47,0.51415,0.78949
2005,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.56940,176,318,0.51489,0.62391
2005,Schleswig-Holstein,Upper Secondary Level,SPD,0.21214,78,318,0.16714,0.25715
2005,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.18066,64,318,0.13831,0.22302
2005,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.42475,49,88,0.32088,0.52862
2005,Hamburg,Upper Secondary Level,SPD,0.32359,39,88,0.22528,0.42190
2005,Lower Saxony,Pre-primary Level,Not leaning towards specific party,0.72202,40,40,0.58142,0.86263
2005,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.61433,153,238,0.55236,0.67630
2005,Lower Saxony,Lower Secondary Level,SPD,0.16635,37,238,0.11894,0.21377
2005,Lower Saxony,Lower Secondary Level,CDU/CSU,0.20815,48,238,0.15646,0.25984
2005,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.51574,461,868,0.48247,0.54901
2005,Lower Saxony,Upper Secondary Level,SPD,0.22573,207,868,0.19790,0.25355
2005,Lower Saxony,Upper Secondary Level,CDU/CSU,0.21332,200,868,0.18605,0.24059
2005,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.36955,46,46,0.22852,0.51058
2005,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.53274,54,54,0.39841,0.66706
2005,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.41464,106,241,0.35231,0.47697
2005,Lower Saxony,Second Stage of Tertiary Education,SPD,0.13646,53,241,0.09303,0.17990
2005,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.29229,82,241,0.23475,0.34983
2005,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.86375,51,51,0.76866,0.95884
2005,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.69230,91,91,0.59695,0.78766
2005,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.80730,67,67,0.71214,0.90246
2005,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.68778,364,527,0.64817,0.72738
2005,North Rhine-Westphalia,Lower Secondary Level,SPD,0.16947,93,527,0.13741,0.20154
2005,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.12016,70,527,0.09237,0.14794
2005,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.51125,1056,2034,0.48952,0.53298
2005,North Rhine-Westphalia,Upper Secondary Level,SPD,0.22985,466,2034,0.21156,0.24814
2005,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.20236,427,2034,0.18489,0.21982
2005,North Rhine-Westphalia,Upper Secondary Level,FDP,0.01067,32,2034,0.00620,0.01513
2005,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.02689,53,2034,0.01986,0.03393
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.52818,160,276,0.46918,0.58718
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.15846,51,276,0.11530,0.20162
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.16984,65,276,0.12546,0.21422
2005,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.48081,145,289,0.42310,0.53851
2005,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.22965,72,289,0.18107,0.27823
2005,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.22821,72,289,0.17974,0.27668
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.34611,261,798,0.31308,0.37914
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.17368,141,798,0.14738,0.19998
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.26375,236,798,0.23316,0.29434
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,FDP,0.04463,53,798,0.03029,0.05896
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16011,107,798,0.13465,0.18557
2005,Hesse,Lower Secondary Level,Not leaning towards specific party,0.62161,106,139,0.54069,0.70252
2005,Hesse,Lower Secondary Level,SPD,0.21991,33,139,0.15080,0.28901
2005,Hesse,Upper Secondary Level,Not leaning towards specific party,0.56568,347,583,0.52541,0.60595
2005,Hesse,Upper Secondary Level,SPD,0.21272,131,583,0.17947,0.24597
2005,Hesse,Upper Secondary Level,CDU/CSU,0.16241,105,583,0.13244,0.19237
2005,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.56935,55,55,0.43728,0.70142
2005,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.38932,36,36,0.22778,0.55086
2005,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.42231,114,282,0.36455,0.48006
2005,Hesse,Second Stage of Tertiary Education,SPD,0.24946,73,282,0.19886,0.30005
2005,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.16793,58,282,0.12422,0.21163
2005,Hesse,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11340,37,282,0.07632,0.15047
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.70149,151,151,0.62825,0.77472
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.65147,402,596,0.61318,0.68975
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.13934,90,596,0.11152,0.16717
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.13902,104,596,0.11122,0.16682
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.48957,52,52,0.35237,0.62677
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.51562,63,115,0.42388,0.60736
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.22950,52,115,0.15231,0.30670
2005,Baden-Wuerttemberg,Pre-primary Level,Not leaning towards specific party,0.80301,86,86,0.71846,0.88757
2005,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.69918,40,40,0.55524,0.84312
2005,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.71164,287,382,0.66615,0.75712
2005,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.13894,49,382,0.10421,0.17367
2005,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.13581,46,382,0.10141,0.17021
2005,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.57456,660,1110,0.54546,0.60366
2005,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.14218,192,1110,0.12163,0.16273
2005,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.18863,211,1110,0.16560,0.21165
2005,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.05242,47,1110,0.03930,0.06554
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.59472,81,81,0.48714,0.70231
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.52866,99,176,0.45470,0.60262
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,SPD,0.20282,40,176,0.14325,0.26240
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.15500,37,176,0.10138,0.20862
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.33641,151,419,0.29112,0.38171
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.19988,95,419,0.16154,0.23822
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.26295,115,419,0.22075,0.30516
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14446,58,419,0.11076,0.17816
2005,Bavaria,Pre-primary Level,Not leaning towards specific party,0.72676,59,59,0.61207,0.84144
2005,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.67349,242,300,0.62033,0.72664
2005,Bavaria,Lower Secondary Level,CDU/CSU,0.19789,58,300,0.15273,0.24305
2005,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.58849,840,1450,0.56315,0.61383
2005,Bavaria,Upper Secondary Level,SPD,0.11062,171,1450,0.09447,0.12677
2005,Bavaria,Upper Secondary Level,CDU/CSU,0.26126,406,1450,0.23864,0.28388
2005,Bavaria,Upper Secondary Level,Bündnis90/Grüne,0.01576,33,1450,0.00935,0.02217
2005,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.55581,72,72,0.44023,0.67139
2005,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.42920,103,206,0.36144,0.49695
2005,Bavaria,First Stage of Tertiary Education,SPD,0.17162,34,206,0.12000,0.22323
2005,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.32532,69,206,0.26118,0.38945
2005,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.37957,197,531,0.33825,0.42089
2005,Bavaria,Second Stage of Tertiary Education,SPD,0.17954,99,531,0.14687,0.21222
2005,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.29962,162,531,0.26062,0.33862
2005,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10475,73,531,0.07868,0.13082
2005,Berlin,Lower Secondary Level,Not leaning towards specific party,0.69362,50,50,0.56454,0.82269
2005,Berlin,Upper Secondary Level,Not leaning towards specific party,0.57464,176,233,0.51102,0.63825
2005,Berlin,Upper Secondary Level,SPD,0.15526,57,233,0.10866,0.20186
2005,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.36165,92,207,0.29603,0.42726
2005,Berlin,Second Stage of Tertiary Education,SPD,0.19521,43,207,0.14109,0.24934
2005,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.10513,33,207,0.06324,0.14701
2005,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.20948,39,207,0.15391,0.26505
2005,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.79743,42,42,0.67440,0.92046
2005,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.68898,297,412,0.64423,0.73374
2005,Brandenburg,Upper Secondary Level,SPD,0.09121,45,412,0.06338,0.11905
2005,Brandenburg,Upper Secondary Level,CDU/CSU,0.08408,32,412,0.05725,0.11091
2005,Brandenburg,Upper Secondary Level,PDS/Linke,0.08467,38,412,0.05776,0.11159
2005,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.66381,45,45,0.52422,0.80339
2005,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.50628,116,202,0.43717,0.57540
2005,Brandenburg,Second Stage of Tertiary Education,SPD,0.13681,38,202,0.08930,0.18432
2005,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.21505,48,202,0.15825,0.27185
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.78250,197,197,0.72474,0.84025
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.42814,55,88,0.32416,0.53212
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,CDU/CSU,0.22451,33,88,0.13683,0.31219
2005,Saxony,Pre-primary Level,Not leaning towards specific party,0.84538,32,32,0.71810,0.97265
2005,Saxony,Lower Secondary Level,Not leaning towards specific party,0.79427,85,85,0.70783,0.88072
2005,Saxony,Upper Secondary Level,Not leaning towards specific party,0.69568,580,747,0.66266,0.72870
2005,Saxony,Upper Secondary Level,SPD,0.06614,55,747,0.04830,0.08397
2005,Saxony,Upper Secondary Level,CDU/CSU,0.13121,112,747,0.10698,0.15544
2005,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.59480,81,81,0.48722,0.70238
2005,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.56400,196,324,0.50992,0.61808
2005,Saxony,Second Stage of Tertiary Education,SPD,0.08337,38,324,0.05322,0.11352
2005,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.11101,50,324,0.07675,0.14527
2005,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.11944,40,324,0.08407,0.15481
2005,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.70699,47,47,0.57546,0.83852
2005,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.72210,315,422,0.67931,0.76489
2005,Saxony-Anhalt,Upper Secondary Level,SPD,0.09189,39,422,0.06430,0.11949
2005,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.08619,37,422,0.05938,0.11300
2005,Saxony-Anhalt,Upper Secondary Level,PDS/Linke,0.07655,31,422,0.05115,0.10195
2005,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.54469,59,59,0.41652,0.67286
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.52780,123,155,0.44895,0.60665
2005,Saxony-Anhalt,Second Stage of Tertiary Education,CDU/CSU,0.15250,32,155,0.09572,0.20928
2005,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.73898,45,45,0.60921,0.86875
2005,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.69576,367,486,0.65482,0.73671
2005,Thuringa,Upper Secondary Level,SPD,0.09139,51,486,0.06574,0.11704
2005,Thuringa,Upper Secondary Level,CDU/CSU,0.10452,68,486,0.07729,0.13174
2005,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.71707,43,43,0.58084,0.85329
2005,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.46073,85,119,0.37079,0.55067
2005,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.16449,34,119,0.09760,0.23139
2006,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.53481,40,40,0.37827,0.69136
2006,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.54434,171,322,0.48986,0.59883
2006,Schleswig-Holstein,Upper Secondary Level,SPD,0.19409,69,322,0.15082,0.23736
2006,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.19076,82,322,0.14778,0.23374
2006,Schleswig-Holstein,Second Stage of Tertiary Education,Not leaning towards specific party,0.31854,36,70,0.20861,0.42848
2006,Schleswig-Holstein,Second Stage of Tertiary Education,CDU/CSU,0.25440,34,70,0.15164,0.35716
2006,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.34495,48,97,0.24986,0.44004
2006,Hamburg,Upper Secondary Level,SPD,0.40137,49,97,0.30331,0.49942
2006,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.58578,147,242,0.52359,0.64797
2006,Lower Saxony,Lower Secondary Level,SPD,0.19483,41,242,0.14482,0.24484
2006,Lower Saxony,Lower Secondary Level,CDU/CSU,0.19669,54,242,0.14650,0.24687
2006,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.45175,460,975,0.42050,0.48301
2006,Lower Saxony,Upper Secondary Level,SPD,0.26276,273,975,0.23512,0.29041
2006,Lower Saxony,Upper Secondary Level,CDU/CSU,0.23302,242,975,0.20647,0.25957
2006,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45117,47,111,0.35818,0.54416
2006,Lower Saxony,Post-secondary Non-tertiary Level,SPD,0.22316,31,111,0.14535,0.30097
2006,Lower Saxony,Post-secondary Non-tertiary Level,CDU/CSU,0.24603,33,111,0.16554,0.32652
2006,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.56461,61,94,0.46384,0.66538
2006,Lower Saxony,First Stage of Tertiary Education,SPD,0.19470,33,94,0.11423,0.27518
2006,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.33541,103,271,0.27910,0.39173
2006,Lower Saxony,Second Stage of Tertiary Education,SPD,0.15618,65,271,0.11288,0.19948
2006,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.34832,103,271,0.29149,0.40515
2006,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.79325,52,52,0.68210,0.90440
2006,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.68711,58,58,0.56674,0.80749
2006,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.77448,64,64,0.67127,0.87768
2006,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.62431,345,534,0.58319,0.66542
2006,North Rhine-Westphalia,Lower Secondary Level,SPD,0.21316,114,534,0.17839,0.24793
2006,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.12061,75,534,0.09296,0.14826
2006,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.51198,1093,2147,0.49083,0.53313
2006,North Rhine-Westphalia,Upper Secondary Level,SPD,0.21888,486,2147,0.20139,0.23638
2006,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.21188,490,2147,0.19459,0.22917
2006,North Rhine-Westphalia,Upper Secondary Level,FDP,0.01377,34,2147,0.00884,0.01870
2006,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.01695,44,2147,0.01149,0.02241
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.44837,154,305,0.39246,0.50428
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.22703,72,305,0.17994,0.27413
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.21616,79,305,0.16989,0.26243
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.40990,125,281,0.35229,0.46751
2006,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.25013,77,281,0.19941,0.30086
2006,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.23061,79,281,0.18127,0.27995
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.37437,280,837,0.34156,0.40718
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.16913,150,837,0.14372,0.19454
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.24950,261,837,0.22017,0.27883
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,FDP,0.04962,54,837,0.03490,0.06434
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12484,92,837,0.10243,0.14725
2006,Hesse,Lower Secondary Level,Not leaning towards specific party,0.62092,100,137,0.53938,0.70246
2006,Hesse,Lower Secondary Level,SPD,0.20825,37,137,0.14000,0.27649
2006,Hesse,Upper Secondary Level,Not leaning towards specific party,0.54114,348,631,0.50223,0.58005
2006,Hesse,Upper Secondary Level,SPD,0.21744,163,631,0.18523,0.24965
2006,Hesse,Upper Secondary Level,CDU/CSU,0.15250,120,631,0.12443,0.18057
2006,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.58416,57,57,0.45507,0.71325
2006,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.39421,37,37,0.23458,0.55385
2006,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.37785,118,323,0.32489,0.43081
2006,Hesse,Second Stage of Tertiary Education,SPD,0.21174,74,323,0.16712,0.25637
2006,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.18907,80,323,0.14630,0.23184
2006,Hesse,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14345,51,323,0.10516,0.18174
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.64517,149,182,0.57547,0.71488
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.17587,33,182,0.12041,0.23134
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.60168,382,611,0.56283,0.64053
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.16566,112,611,0.13615,0.19516
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.16618,117,611,0.13664,0.19572
2006,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49231,34,34,0.32174,0.66289
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.46511,53,53,0.32954,0.60068
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.44700,75,168,0.37159,0.52241
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,SPD,0.15198,35,168,0.09753,0.20643
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.26391,58,168,0.19706,0.33075
2006,Baden-Wuerttemberg,No answer / don't know,Not leaning towards specific party,0.54266,31,31,0.36439,0.72093
2006,Baden-Wuerttemberg,Pre-primary Level,Not leaning towards specific party,0.61631,45,45,0.47262,0.76000
2006,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.65258,34,34,0.49012,0.81504
2006,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.64405,269,377,0.59566,0.69245
2006,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.16400,56,377,0.12658,0.20143
2006,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.14400,52,377,0.10851,0.17949
2006,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.55670,698,1213,0.52873,0.58467
2006,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.15971,221,1213,0.13909,0.18034
