"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"SPD","2002","Realschule","Mecklenburg-Vorpommern","12","","",""
"SPD","2002","Realschule","Sachsen","41","0.055149737777769","0.0374920514846116","0.0728074240709265"
"SPD","2002","Realschule","Sachsen-Anhalt","27","","",""
"SPD","2002","Realschule","Thueringen","34","0.108401970690187","0.0771028869002915","0.139701054480082"
"SPD","2002","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"SPD","2002","(Fach-)Abitur","Hamburg","13","","",""
"SPD","2002","(Fach-)Abitur","Niedersachsen","51","0.263984715210481","0.202431919173305","0.325537511247656"
"SPD","2002","(Fach-)Abitur","Bremen","6","0.222992153241112","0.0528775228525652","0.393106783629659"
"SPD","2002","(Fach-)Abitur","Nordrhein-Westfalen","153","","",""
"SPD","2002","(Fach-)Abitur","Hessen","47","0.25734205119443","0.19876992352287","0.31591417886599"
"SPD","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","22","","",""
"SPD","2002","(Fach-)Abitur","Baden-Wuerttemberg","70","0.200083625207232","0.155974076235274","0.244193174179191"
"SPD","2002","(Fach-)Abitur","Bayern","58","0.161890721215565","0.120415560261365","0.203365882169764"
"SPD","2002","(Fach-)Abitur","Saarland","","","",""
"SPD","2002","(Fach-)Abitur","Berlin","19","","",""
"SPD","2002","(Fach-)Abitur","Brandenburg","3","","",""
"SPD","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"SPD","2002","(Fach-)Abitur","Sachsen","8","0.0797896339005974","0.0272042798924312","0.132374987908764"
"SPD","2002","(Fach-)Abitur","Sachsen-Anhalt","5","0.0535718821284524","5.31391725096392e-05","0.107090625084395"
"SPD","2002","(Fach-)Abitur","Thueringen","6","0.0696183626016864","0.00522146676697689","0.134015258436396"
"SPD","2002","AkademikerIn","Schleswig-Holstein","32","0.306539836482181","0.222996968616253","0.39008270434811"
"SPD","2002","AkademikerIn","Hamburg","32","0.34450816305788","0.242885200791528","0.446131125324232"
"SPD","2002","AkademikerIn","Niedersachsen","75","0.173786682865423","0.131330424252194","0.216242941478652"
"SPD","2002","AkademikerIn","Bremen","11","","",""
"SPD","2002","AkademikerIn","Nordrhein-Westfalen","210","","",""
"SPD","2002","AkademikerIn","Hessen","82","0.212702826407564","0.169584090711525","0.255821562103604"
"SPD","2002","AkademikerIn","Rheinland-Pfalz,Saarland","41","0.182362027140417","0.126415867768489","0.238308186512344"
"SPD","2002","AkademikerIn","Baden-Wuerttemberg","112","","",""
"SPD","2002","AkademikerIn","Bayern","130","","",""
"SPD","2002","AkademikerIn","Saarland","","","",""
"SPD","2002","AkademikerIn","Berlin","57","0.214956412635255","0.164237502974185","0.265675322296325"
"SPD","2002","AkademikerIn","Brandenburg","42","0.147624759134463","0.103740755295266","0.191508762973661"
"SPD","2002","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"SPD","2002","AkademikerIn","Sachsen","44","0.118332352472244","0.0865193470353736","0.150145357909114"
"SPD","2002","AkademikerIn","Sachsen-Anhalt","39","0.16164326550799","0.113755078128681","0.209531452887299"
"SPD","2002","AkademikerIn","Thueringen","28","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Schleswig-Holstein","4","0.0460635994997236","-0.0289475999399148","0.121074798939362"
"CDU/CSU","2002","(noch) kein Abschluss","Hamburg","","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Niedersachsen","9","0.0665961854003185","0.0139025298809785","0.119289840919658"
"CDU/CSU","2002","(noch) kein Abschluss","Bremen","","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Nordrhein-Westfalen","18","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Hessen","4","0.0732009821457424","0.00938795596235713","0.137014008329128"
"CDU/CSU","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.0299979313679442","-0.0139022261007064","0.0738980888365949"
"CDU/CSU","2002","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.0679743490390724","0.0264287528254069","0.109519945252738"
"CDU/CSU","2002","(noch) kein Abschluss","Bayern","10","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Saarland","","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Berlin","2","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Brandenburg","1","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Sachsen","2","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Thueringen","3","","",""
"CDU/CSU","2002","Hauptschule","Schleswig-Holstein","46","0.159237975344771","0.117694786847689","0.200781163841853"
"CDU/CSU","2002","Hauptschule","Hamburg","13","","",""
"CDU/CSU","2002","Hauptschule","Niedersachsen","163","","",""
"CDU/CSU","2002","Hauptschule","Bremen","11","","",""
"CDU/CSU","2002","Hauptschule","Nordrhein-Westfalen","357","0.172820617684974","0.156279226521292","0.189362008848656"
"CDU/CSU","2002","Hauptschule","Hessen","83","0.124248829912153","0.0978546007693568","0.150643059054949"
"CDU/CSU","2002","Hauptschule","Rheinland-Pfalz,Saarland","124","","",""
"CDU/CSU","2002","Hauptschule","Baden-Wuerttemberg","196","","",""
"CDU/CSU","2002","Hauptschule","Bayern","370","0.236984391147991","0.21530548045234","0.258663301843641"
"CDU/CSU","2002","Hauptschule","Saarland","","","",""
"CDU/CSU","2002","Hauptschule","Berlin","22","","",""
"CDU/CSU","2002","Hauptschule","Brandenburg","18","","",""
"CDU/CSU","2002","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"CDU/CSU","2002","Hauptschule","Sachsen","66","0.147512483182364","0.114490387689563","0.180534578675165"
"CDU/CSU","2002","Hauptschule","Sachsen-Anhalt","47","0.134456347336047","0.0966028564770051","0.172309838195089"
"CDU/CSU","2002","Hauptschule","Thueringen","41","0.138253739396207","0.0995800571276927","0.176927421664721"
"CDU/CSU","2002","Realschule","Schleswig-Holstein","37","0.191982472971914","0.134761718670996","0.249203227272833"
"CDU/CSU","2002","Realschule","Hamburg","19","","",""
"CDU/CSU","2002","Realschule","Niedersachsen","116","","",""
"CDU/CSU","2002","Realschule","Bremen","12","","",""
"CDU/CSU","2002","Realschule","Nordrhein-Westfalen","215","","",""
"CDU/CSU","2002","Realschule","Hessen","85","0.251390905573618","0.208281143995098","0.294500667152138"
"CDU/CSU","2002","Realschule","Rheinland-Pfalz,Saarland","59","0.189139108558182","0.141988315672849","0.236289901443516"
"CDU/CSU","2002","Realschule","Baden-Wuerttemberg","117","","",""
"CDU/CSU","2002","Realschule","Bayern","197","","",""
"CDU/CSU","2002","Realschule","Saarland","","","",""
"CDU/CSU","2002","Realschule","Berlin","23","","",""
"CDU/CSU","2002","Realschule","Brandenburg","24","","",""
"CDU/CSU","2002","Realschule","Mecklenburg-Vorpommern","27","","",""
"CDU/CSU","2002","Realschule","Sachsen","88","0.151819092558317","0.124061102316796","0.179577082799839"
"CDU/CSU","2002","Realschule","Sachsen-Anhalt","34","0.0949758857012798","0.0628533475530955","0.127098423849464"
"CDU/CSU","2002","Realschule","Thueringen","44","0.107557786863232","0.0763660565643002","0.138749517162164"
"CDU/CSU","2002","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"CDU/CSU","2002","(Fach-)Abitur","Hamburg","9","0.0543030037294436","-0.0142318321485569","0.122837839607444"
"CDU/CSU","2002","(Fach-)Abitur","Niedersachsen","35","0.157944696118447","0.107018902100954","0.208870490135941"
"CDU/CSU","2002","(Fach-)Abitur","Bremen","","","",""
"CDU/CSU","2002","(Fach-)Abitur","Nordrhein-Westfalen","127","","",""
"CDU/CSU","2002","(Fach-)Abitur","Hessen","34","0.161408601935368","0.112116226923681","0.210700976947055"
"CDU/CSU","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","24","","",""
"CDU/CSU","2002","(Fach-)Abitur","Baden-Wuerttemberg","54","0.217556246156567","0.172066146105726","0.263046346207408"
"CDU/CSU","2002","(Fach-)Abitur","Bayern","62","0.1875844840834","0.143628871397933","0.231540096768866"
"CDU/CSU","2002","(Fach-)Abitur","Saarland","","","",""
"CDU/CSU","2002","(Fach-)Abitur","Berlin","8","0.0670272690595675","0.0184974979709284","0.115557040148207"
"CDU/CSU","2002","(Fach-)Abitur","Brandenburg","10","","",""
"CDU/CSU","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.364735150032662","0.148295156167868","0.581175143897456"
"CDU/CSU","2002","(Fach-)Abitur","Sachsen","17","","",""
"CDU/CSU","2002","(Fach-)Abitur","Sachsen-Anhalt","5","0.0777413043932567","0.0140989957185616","0.141383613067952"
"CDU/CSU","2002","(Fach-)Abitur","Thueringen","7","0.100521557239328","0.0244368367597483","0.176606277718908"
"CDU/CSU","2002","AkademikerIn","Schleswig-Holstein","30","0.200124171453953","0.127627808338714","0.272620534569191"
"CDU/CSU","2002","AkademikerIn","Hamburg","14","","",""
"CDU/CSU","2002","AkademikerIn","Niedersachsen","79","0.286476879377881","0.235820261373881","0.33713349738188"
"CDU/CSU","2002","AkademikerIn","Bremen","5","0.108296672940719","0.00678532575851455","0.209808020122924"
"CDU/CSU","2002","AkademikerIn","Nordrhein-Westfalen","223","","",""
"CDU/CSU","2002","AkademikerIn","Hessen","69","0.202107454192289","0.1597944938151","0.244420414569479"
"CDU/CSU","2002","AkademikerIn","Rheinland-Pfalz,Saarland","53","0.280303832983091","0.21522921020813","0.345378455758053"
"CDU/CSU","2002","AkademikerIn","Baden-Wuerttemberg","116","","",""
"CDU/CSU","2002","AkademikerIn","Bayern","175","","",""
"CDU/CSU","2002","AkademikerIn","Saarland","","","",""
"CDU/CSU","2002","AkademikerIn","Berlin","37","0.131998170525797","0.0902062723718764","0.173790068679717"
"CDU/CSU","2002","AkademikerIn","Brandenburg","19","","",""
"CDU/CSU","2002","AkademikerIn","Mecklenburg-Vorpommern","29","","",""
"CDU/CSU","2002","AkademikerIn","Sachsen","55","0.130011799380058","0.0968873579347272","0.163136240825389"
"CDU/CSU","2002","AkademikerIn","Sachsen-Anhalt","36","0.12214927076025","0.0795511011103788","0.164747440410121"
"CDU/CSU","2002","AkademikerIn","Thueringen","30","0.14629138973457","0.0943752606627604","0.19820751880638"
"FDP","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"FDP","2002","(noch) kein Abschluss","Hamburg","","","",""
"FDP","2002","(noch) kein Abschluss","Niedersachsen","2","","",""
"FDP","2002","(noch) kein Abschluss","Bremen","","","",""
"FDP","2002","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"FDP","2002","(noch) kein Abschluss","Hessen","1","","",""
"FDP","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"FDP","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"FDP","2002","(noch) kein Abschluss","Bayern","","","",""
"FDP","2002","(noch) kein Abschluss","Saarland","","","",""
"FDP","2002","(noch) kein Abschluss","Berlin","","","",""
"FDP","2002","(noch) kein Abschluss","Brandenburg","","","",""
"FDP","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"FDP","2002","(noch) kein Abschluss","Sachsen","1","","",""
"FDP","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"FDP","2002","(noch) kein Abschluss","Thueringen","2","","",""
"FDP","2002","Hauptschule","Schleswig-Holstein","5","0.0073697452249977","-0.00234116524664819","0.0170806556966436"
"FDP","2002","Hauptschule","Hamburg","2","","",""
"FDP","2002","Hauptschule","Niedersachsen","10","","",""
"FDP","2002","Hauptschule","Bremen","1","","",""
"FDP","2002","Hauptschule","Nordrhein-Westfalen","20","","",""
"FDP","2002","Hauptschule","Hessen","7","0.0194260552616078","0.0083826006552178","0.0304695098679978"
"FDP","2002","Hauptschule","Rheinland-Pfalz,Saarland","7","0.0148493336623492","0.00594018362572829","0.0237584836989702"
"FDP","2002","Hauptschule","Baden-Wuerttemberg","13","","",""
"FDP","2002","Hauptschule","Bayern","6","0.00522245112643396","0.00154784280880325","0.00889705944406467"
"FDP","2002","Hauptschule","Saarland","","","",""
"FDP","2002","Hauptschule","Berlin","","","",""
"FDP","2002","Hauptschule","Brandenburg","2","","",""
"FDP","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"FDP","2002","Hauptschule","Sachsen","1","","",""
"FDP","2002","Hauptschule","Sachsen-Anhalt","2","","",""
"FDP","2002","Hauptschule","Thueringen","4","0.0190798137922264","0.0037516095103625","0.0344080180740903"
"FDP","2002","Realschule","Schleswig-Holstein","2","","",""
"FDP","2002","Realschule","Hamburg","3","","",""
"FDP","2002","Realschule","Niedersachsen","8","0.0136932887975135","0.00401601370790811","0.0233705638871189"
"FDP","2002","Realschule","Bremen","1","","",""
"FDP","2002","Realschule","Nordrhein-Westfalen","23","","",""
"FDP","2002","Realschule","Hessen","9","0.0102667811854272","0.000249508021404766","0.0202840543494495"
"FDP","2002","Realschule","Rheinland-Pfalz,Saarland","5","0.00836233682050942","-0.00260157385889815","0.019326247499917"
"FDP","2002","Realschule","Baden-Wuerttemberg","13","","",""
"FDP","2002","Realschule","Bayern","12","","",""
"FDP","2002","Realschule","Saarland","","","",""
"FDP","2002","Realschule","Berlin","2","","",""
"FDP","2002","Realschule","Brandenburg","5","0.00888953813707811","-0.00105845935100818","0.0188375356251644"
"FDP","2002","Realschule","Mecklenburg-Vorpommern","4","0.0124628113239041","-0.00257759910814703","0.0275032217559553"
"FDP","2002","Realschule","Sachsen","8","0.00756230031739413","0.00086099872475416","0.0142636019100341"
"FDP","2002","Realschule","Sachsen-Anhalt","3","","",""
"FDP","2002","Realschule","Thueringen","3","","",""
"FDP","2002","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"FDP","2002","(Fach-)Abitur","Hamburg","1","","",""
"FDP","2002","(Fach-)Abitur","Niedersachsen","8","0.047172134917393","0.0175671415134716","0.0767771283213144"
"FDP","2002","(Fach-)Abitur","Bremen","4","0.228932390429795","0.0572269623851912","0.400637818474398"
"FDP","2002","(Fach-)Abitur","Nordrhein-Westfalen","27","","",""
"FDP","2002","(Fach-)Abitur","Hessen","6","0.0174910169532399","-7.27230504463071e-05","0.0350547569569262"
"FDP","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.0542707442187654","0.016334519607125","0.0922069688304058"
"FDP","2002","(Fach-)Abitur","Baden-Wuerttemberg","10","","",""
"FDP","2002","(Fach-)Abitur","Bayern","9","0.0204647429860822","0.00452284739816485","0.0364066385739996"
"FDP","2002","(Fach-)Abitur","Saarland","","","",""
"FDP","2002","(Fach-)Abitur","Berlin","2","","",""
"FDP","2002","(Fach-)Abitur","Brandenburg","","","",""
"FDP","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"FDP","2002","(Fach-)Abitur","Sachsen","4","0.0519348134894676","0.00887259571323371","0.0949970312657015"
"FDP","2002","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"FDP","2002","(Fach-)Abitur","Thueringen","","","",""
"FDP","2002","AkademikerIn","Schleswig-Holstein","7","0.0340697589823463","0.00119878502450538","0.0669407329401873"
"FDP","2002","AkademikerIn","Hamburg","3","","",""
"FDP","2002","AkademikerIn","Niedersachsen","15","","",""
"FDP","2002","AkademikerIn","Bremen","2","","",""
"FDP","2002","AkademikerIn","Nordrhein-Westfalen","59","0.0559603946000366","0.0407484832511285","0.0711723059489447"
"FDP","2002","AkademikerIn","Hessen","25","","",""
"FDP","2002","AkademikerIn","Rheinland-Pfalz,Saarland","6","0.0169173025563668","-0.00176726843413347","0.0356018735468671"
"FDP","2002","AkademikerIn","Baden-Wuerttemberg","27","","",""
"FDP","2002","AkademikerIn","Bayern","32","0.0523980650224396","0.0347871822047838","0.0700089478400954"
"FDP","2002","AkademikerIn","Saarland","","","",""
"FDP","2002","AkademikerIn","Berlin","2","","",""
"FDP","2002","AkademikerIn","Brandenburg","5","0.00724861197959214","-0.00324581929925288","0.0177430432584372"
"FDP","2002","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"FDP","2002","AkademikerIn","Sachsen","11","","",""
"FDP","2002","AkademikerIn","Sachsen-Anhalt","5","0.0141976307133137","-0.00119234835391028","0.0295876097805377"
"FDP","2002","AkademikerIn","Thueringen","4","0.04227382279034","0.0127144965922716","0.0718331489884083"
"Grüne","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Grüne","2002","(noch) kein Abschluss","Hamburg","1","","",""
"Grüne","2002","(noch) kein Abschluss","Niedersachsen","2","","",""
"Grüne","2002","(noch) kein Abschluss","Bremen","","","",""
"Grüne","2002","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.0266009248958071","0.00641042782535538","0.0467914219662589"
"Grüne","2002","(noch) kein Abschluss","Hessen","3","","",""
"Grüne","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Grüne","2002","(noch) kein Abschluss","Baden-Wuerttemberg","5","0.0180723595615447","-0.00391563933970871","0.0400603584627981"
"Grüne","2002","(noch) kein Abschluss","Bayern","2","","",""
"Grüne","2002","(noch) kein Abschluss","Saarland","","","",""
"Grüne","2002","(noch) kein Abschluss","Berlin","3","","",""
"Grüne","2002","(noch) kein Abschluss","Brandenburg","1","","",""
"Grüne","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Grüne","2002","(noch) kein Abschluss","Sachsen","1","","",""
"Grüne","2002","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Grüne","2002","(noch) kein Abschluss","Thueringen","","","",""
"Grüne","2002","Hauptschule","Schleswig-Holstein","","","",""
"Grüne","2002","Hauptschule","Hamburg","1","","",""
"Grüne","2002","Hauptschule","Niedersachsen","3","","",""
"Grüne","2002","Hauptschule","Bremen","","","",""
"Grüne","2002","Hauptschule","Nordrhein-Westfalen","15","","",""
"Grüne","2002","Hauptschule","Hessen","5","0.0110826943192746","0.00270595247123684","0.0194594361673123"
"Grüne","2002","Hauptschule","Rheinland-Pfalz,Saarland","7","0.0113558305469396","0.00355104600365227","0.019160615090227"
"Grüne","2002","Hauptschule","Baden-Wuerttemberg","6","0.00693096246468275","0.00225445712303568","0.0116074678063298"
"Grüne","2002","Hauptschule","Bayern","17","","",""
"Grüne","2002","Hauptschule","Saarland","","","",""
"Grüne","2002","Hauptschule","Berlin","3","","",""
"Grüne","2002","Hauptschule","Brandenburg","","","",""
"Grüne","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Grüne","2002","Hauptschule","Sachsen","","","",""
"Grüne","2002","Hauptschule","Sachsen-Anhalt","","","",""
"Grüne","2002","Hauptschule","Thueringen","3","","",""
"Grüne","2002","Realschule","Schleswig-Holstein","4","0.0147339358405337","-0.00277051726031331","0.0322383889413806"
"Grüne","2002","Realschule","Hamburg","2","","",""
"Grüne","2002","Realschule","Niedersachsen","14","","",""
"Grüne","2002","Realschule","Bremen","1","","",""
"Grüne","2002","Realschule","Nordrhein-Westfalen","24","","",""
"Grüne","2002","Realschule","Hessen","10","","",""
"Grüne","2002","Realschule","Rheinland-Pfalz,Saarland","5","0.0375923542494408","0.0146913541508106","0.0604933543480711"
"Grüne","2002","Realschule","Baden-Wuerttemberg","34","0.047534536768048","0.0303361116646621","0.064732961871434"
"Grüne","2002","Realschule","Bayern","17","","",""
"Grüne","2002","Realschule","Saarland","","","",""
"Grüne","2002","Realschule","Berlin","5","0.024279649524867","0.00407833884605781","0.0444809602036762"
"Grüne","2002","Realschule","Brandenburg","2","","",""
"Grüne","2002","Realschule","Mecklenburg-Vorpommern","2","","",""
"Grüne","2002","Realschule","Sachsen","6","0.00853471567950602","0.001419077412794","0.015650353946218"
"Grüne","2002","Realschule","Sachsen-Anhalt","1","","",""
"Grüne","2002","Realschule","Thueringen","2","","",""
"Grüne","2002","(Fach-)Abitur","Schleswig-Holstein","5","0.13803861155533","0.0599726602209954","0.216104562889664"
"Grüne","2002","(Fach-)Abitur","Hamburg","5","0.14619390251678","0.0393455816652526","0.253042223368307"
"Grüne","2002","(Fach-)Abitur","Niedersachsen","16","","",""
"Grüne","2002","(Fach-)Abitur","Bremen","4","0.0927877297300411","-0.0257847507467464","0.211360210206829"
"Grüne","2002","(Fach-)Abitur","Nordrhein-Westfalen","40","0.0626520477738903","0.0446094309329666","0.0806946646148139"
"Grüne","2002","(Fach-)Abitur","Hessen","17","","",""
"Grüne","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Grüne","2002","(Fach-)Abitur","Baden-Wuerttemberg","21","","",""
"Grüne","2002","(Fach-)Abitur","Bayern","16","","",""
"Grüne","2002","(Fach-)Abitur","Saarland","","","",""
"Grüne","2002","(Fach-)Abitur","Berlin","11","","",""
"Grüne","2002","(Fach-)Abitur","Brandenburg","1","","",""
"Grüne","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Grüne","2002","(Fach-)Abitur","Sachsen","3","","",""
"Grüne","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Grüne","2002","(Fach-)Abitur","Thueringen","","","",""
"Grüne","2002","AkademikerIn","Schleswig-Holstein","7","0.0476292478816555","0.00903744688107919","0.0862210488822317"
"Grüne","2002","AkademikerIn","Hamburg","16","","",""
"Grüne","2002","AkademikerIn","Niedersachsen","26","","",""
"Grüne","2002","AkademikerIn","Bremen","8","0.126969080941865","0.0182112240586991","0.235726937825032"
"Grüne","2002","AkademikerIn","Nordrhein-Westfalen","99","0.128533840228063","0.10638340317759","0.150684277278535"
"Grüne","2002","AkademikerIn","Hessen","32","0.0948408703142635","0.0639684786678484","0.125713261960679"
"Grüne","2002","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Grüne","2002","AkademikerIn","Baden-Wuerttemberg","52","0.0988726649468914","0.0724974054265033","0.12524792446728"
"Grüne","2002","AkademikerIn","Bayern","57","0.0568593573028444","0.0385573073446747","0.0751614072610141"
"Grüne","2002","AkademikerIn","Saarland","","","",""
"Grüne","2002","AkademikerIn","Berlin","31","0.125699859676841","0.0847695065905414","0.16663021276314"
"Grüne","2002","AkademikerIn","Brandenburg","8","0.0120141985329101","-0.00146406625564309","0.0254924633214633"
"Grüne","2002","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Grüne","2002","AkademikerIn","Sachsen","15","","",""
"Grüne","2002","AkademikerIn","Sachsen-Anhalt","5","0.025180020999398","0.00479902437038404","0.045561017628412"
"Grüne","2002","AkademikerIn","Thueringen","7","0.0503587181150252","0.0182328245674037","0.0824846116626467"
"Linke","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Linke","2002","(noch) kein Abschluss","Hamburg","1","","",""
"Linke","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Linke","2002","(noch) kein Abschluss","Bremen","","","",""
"Linke","2002","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Linke","2002","(noch) kein Abschluss","Hessen","1","","",""
"Linke","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Linke","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Linke","2002","(noch) kein Abschluss","Bayern","","","",""
"Linke","2002","(noch) kein Abschluss","Saarland","","","",""
"Linke","2002","(noch) kein Abschluss","Berlin","3","","",""
"Linke","2002","(noch) kein Abschluss","Brandenburg","3","","",""
"Linke","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Linke","2002","(noch) kein Abschluss","Sachsen","","","",""
"Linke","2002","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Linke","2002","(noch) kein Abschluss","Thueringen","3","","",""
"Linke","2002","Hauptschule","Schleswig-Holstein","","","",""
"Linke","2002","Hauptschule","Hamburg","1","","",""
"Linke","2002","Hauptschule","Niedersachsen","3","","",""
"Linke","2002","Hauptschule","Bremen","","","",""
"Linke","2002","Hauptschule","Nordrhein-Westfalen","3","","",""
"Linke","2002","Hauptschule","Hessen","1","","",""
"Linke","2002","Hauptschule","Rheinland-Pfalz,Saarland","3","","",""
"Linke","2002","Hauptschule","Baden-Wuerttemberg","1","","",""
"Linke","2002","Hauptschule","Bayern","2","","",""
"Linke","2002","Hauptschule","Saarland","","","",""
"Linke","2002","Hauptschule","Berlin","9","0.0474645842860902","0.0148223636818021","0.0801068048903782"
"Linke","2002","Hauptschule","Brandenburg","24","","",""
"Linke","2002","Hauptschule","Mecklenburg-Vorpommern","7","0.0379393291685433","0.00389839574978394","0.0719802625873026"
"Linke","2002","Hauptschule","Sachsen","30","0.0709983272416422","0.0470828785015334","0.0949137759817509"
"Linke","2002","Hauptschule","Sachsen-Anhalt","18","","",""
"Linke","2002","Hauptschule","Thueringen","16","","",""
"Linke","2002","Realschule","Schleswig-Holstein","","","",""
"Linke","2002","Realschule","Hamburg","","","",""
"Linke","2002","Realschule","Niedersachsen","1","","",""
"Linke","2002","Realschule","Bremen","","","",""
"Linke","2002","Realschule","Nordrhein-Westfalen","9","0.0140596474436781","0.00660412859258689","0.0215151662947692"
"Linke","2002","Realschule","Hessen","1","","",""
"Linke","2002","Realschule","Rheinland-Pfalz,Saarland","2","","",""
"Linke","2002","Realschule","Baden-Wuerttemberg","1","","",""
"Linke","2002","Realschule","Bayern","1","","",""
"Linke","2002","Realschule","Saarland","","","",""
"Linke","2002","Realschule","Berlin","14","","",""
"Linke","2002","Realschule","Brandenburg","23","","",""
"Linke","2002","Realschule","Mecklenburg-Vorpommern","11","","",""
"Linke","2002","Realschule","Sachsen","31","0.0487630480064357","0.0321032260680417","0.0654228699448298"
"Linke","2002","Realschule","Sachsen-Anhalt","18","","",""
"Linke","2002","Realschule","Thueringen","18","","",""
"Linke","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Linke","2002","(Fach-)Abitur","Hamburg","","","",""
"Linke","2002","(Fach-)Abitur","Niedersachsen","2","","",""
"Linke","2002","(Fach-)Abitur","Bremen","","","",""
"Linke","2002","(Fach-)Abitur","Nordrhein-Westfalen","7","0.00949068271094271","0.00227197456563618","0.0167093908562493"
"Linke","2002","(Fach-)Abitur","Hessen","2","","",""
"Linke","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Linke","2002","(Fach-)Abitur","Baden-Wuerttemberg","2","","",""
"Linke","2002","(Fach-)Abitur","Bayern","3","","",""
"Linke","2002","(Fach-)Abitur","Saarland","","","",""
"Linke","2002","(Fach-)Abitur","Berlin","9","0.0715816506364074","0.0215527779198112","0.121610523353004"
"Linke","2002","(Fach-)Abitur","Brandenburg","6","0.0866437070684577","0.0192841356830692","0.154003278453846"
"Linke","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.0670756237868568","-0.0454047811207713","0.179556028694485"
"Linke","2002","(Fach-)Abitur","Sachsen","8","0.0933392609851235","0.0368842379255865","0.14979428404466"
"Linke","2002","(Fach-)Abitur","Sachsen-Anhalt","6","0.119114179019302","0.0421240273295","0.196104330709104"
"Linke","2002","(Fach-)Abitur","Thueringen","","","",""
"Linke","2002","AkademikerIn","Schleswig-Holstein","2","","",""
"Linke","2002","AkademikerIn","Hamburg","3","","",""
"Linke","2002","AkademikerIn","Niedersachsen","2","","",""
"Linke","2002","AkademikerIn","Bremen","","","",""
"Linke","2002","AkademikerIn","Nordrhein-Westfalen","5","0.00822227723523416","0.00224571389106545","0.0141988405794029"
"Linke","2002","AkademikerIn","Hessen","4","0.0121126746611998","0.000586537733336206","0.0236388115890635"
"Linke","2002","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Linke","2002","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Linke","2002","AkademikerIn","Bayern","","","",""
"Linke","2002","AkademikerIn","Saarland","","","",""
