year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,66 and older,4th Quintile,SPD,0.18564,132,666,0.15609,0.21520
2004,66 and older,4th Quintile,CDU/CSU,0.30606,200,666,0.27104,0.34109
2004,66 and older,4th Quintile,PDS/Linke,0.04771,40,666,0.03151,0.06391
2004,66 and older,5th Quintile,Not leaning towards specific party,0.27894,214,695,0.24557,0.31231
2004,66 and older,5th Quintile,SPD,0.17026,117,695,0.14230,0.19822
2004,66 and older,5th Quintile,CDU/CSU,0.44895,328,695,0.41194,0.48595
2004,66 and older,5th Quintile,FDP,0.04720,36,695,0.03142,0.06298
2005,17-29 y.,1st Quintile,Not leaning towards specific party,0.72935,674,855,0.69955,0.75915
2005,17-29 y.,1st Quintile,SPD,0.11252,89,855,0.09133,0.13372
2005,17-29 y.,1st Quintile,CDU/CSU,0.04615,50,855,0.03208,0.06022
2005,17-29 y.,1st Quintile,Bündnis90/Grüne,0.06717,42,855,0.05038,0.08396
2005,17-29 y.,2nd Quintile,Not leaning towards specific party,0.78610,553,655,0.75468,0.81753
2005,17-29 y.,2nd Quintile,SPD,0.07451,62,655,0.05438,0.09464
2005,17-29 y.,2nd Quintile,CDU/CSU,0.04291,40,655,0.02738,0.05844
2005,17-29 y.,3rd Quintile,Not leaning towards specific party,0.75199,514,641,0.71853,0.78545
2005,17-29 y.,3rd Quintile,SPD,0.07475,60,641,0.05437,0.09512
2005,17-29 y.,3rd Quintile,CDU/CSU,0.10661,67,641,0.08270,0.13052
2005,17-29 y.,4th Quintile,Not leaning towards specific party,0.67778,505,700,0.64314,0.71243
2005,17-29 y.,4th Quintile,SPD,0.10589,70,700,0.08308,0.12870
2005,17-29 y.,4th Quintile,CDU/CSU,0.12864,93,700,0.10382,0.15346
2005,17-29 y.,4th Quintile,Bündnis90/Grüne,0.03803,32,700,0.02385,0.05221
2005,17-29 y.,5th Quintile,Not leaning towards specific party,0.58706,454,715,0.55095,0.62318
2005,17-29 y.,5th Quintile,SPD,0.10351,82,715,0.08116,0.12585
2005,17-29 y.,5th Quintile,CDU/CSU,0.16950,127,715,0.14198,0.19702
2005,17-29 y.,5th Quintile,Bündnis90/Grüne,0.06988,52,715,0.05118,0.08858
2005,30-45 y.,1st Quintile,Not leaning towards specific party,0.77093,688,822,0.74219,0.79968
2005,30-45 y.,1st Quintile,SPD,0.08751,76,822,0.06818,0.10684
2005,30-45 y.,1st Quintile,CDU/CSU,0.06779,58,822,0.05059,0.08498
2005,30-45 y.,2nd Quintile,Not leaning towards specific party,0.69856,739,987,0.66992,0.72721
2005,30-45 y.,2nd Quintile,SPD,0.12206,125,987,0.10163,0.14250
2005,30-45 y.,2nd Quintile,CDU/CSU,0.09492,89,987,0.07662,0.11321
2005,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03362,34,987,0.02237,0.04487
2005,30-45 y.,3rd Quintile,Not leaning towards specific party,0.62537,753,1132,0.59716,0.65358
2005,30-45 y.,3rd Quintile,SPD,0.15485,173,1132,0.13376,0.17593
2005,30-45 y.,3rd Quintile,CDU/CSU,0.13188,158,1132,0.11216,0.15160
2005,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04611,48,1132,0.03389,0.05833
2005,30-45 y.,4th Quintile,Not leaning towards specific party,0.56908,764,1279,0.54193,0.59623
2005,30-45 y.,4th Quintile,SPD,0.14479,202,1279,0.12549,0.16408
2005,30-45 y.,4th Quintile,CDU/CSU,0.17075,218,1279,0.15012,0.19138
2005,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08348,95,1279,0.06831,0.09864
2005,30-45 y.,5th Quintile,Not leaning towards specific party,0.44371,729,1574,0.41916,0.46826
2005,30-45 y.,5th Quintile,SPD,0.17767,262,1574,0.15878,0.19656
2005,30-45 y.,5th Quintile,CDU/CSU,0.21996,372,1574,0.19949,0.24043
2005,30-45 y.,5th Quintile,FDP,0.03342,56,1574,0.02454,0.04230
2005,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10446,155,1574,0.08934,0.11957
2005,46-65 y.,1st Quintile,Not leaning towards specific party,0.69630,549,713,0.66253,0.73008
2005,46-65 y.,1st Quintile,SPD,0.11752,89,713,0.09387,0.14118
2005,46-65 y.,1st Quintile,CDU/CSU,0.08978,75,713,0.06878,0.11078
2005,46-65 y.,2nd Quintile,Not leaning towards specific party,0.63662,612,894,0.60508,0.66817
2005,46-65 y.,2nd Quintile,SPD,0.16931,157,894,0.14471,0.19391
2005,46-65 y.,2nd Quintile,CDU/CSU,0.12505,125,894,0.10336,0.14675
2005,46-65 y.,3rd Quintile,Not leaning towards specific party,0.57846,626,1079,0.54898,0.60794
2005,46-65 y.,3rd Quintile,SPD,0.18933,202,1079,0.16594,0.21272
2005,46-65 y.,3rd Quintile,CDU/CSU,0.15583,176,1079,0.13418,0.17749
2005,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03563,35,1079,0.02456,0.04669
2005,46-65 y.,3rd Quintile,PDS/Linke,0.02285,40,1079,0.01393,0.03177
2005,46-65 y.,4th Quintile,Not leaning towards specific party,0.53908,794,1437,0.51330,0.56487
2005,46-65 y.,4th Quintile,SPD,0.19128,273,1437,0.17094,0.21162
2005,46-65 y.,4th Quintile,CDU/CSU,0.19075,282,1437,0.17043,0.21108
2005,46-65 y.,4th Quintile,Bündnis90/Grüne,0.03504,51,1437,0.02553,0.04455
2005,46-65 y.,4th Quintile,PDS/Linke,0.01858,37,1437,0.01159,0.02556
2005,46-65 y.,5th Quintile,Not leaning towards specific party,0.39474,982,2637,0.37608,0.41340
2005,46-65 y.,5th Quintile,SPD,0.20965,561,2637,0.19411,0.22519
2005,46-65 y.,5th Quintile,CDU/CSU,0.27169,758,2637,0.25471,0.28867
2005,46-65 y.,5th Quintile,FDP,0.03559,110,2637,0.02852,0.04267
2005,46-65 y.,5th Quintile,Bündnis90/Grüne,0.06212,189,2637,0.05291,0.07133
2005,46-65 y.,5th Quintile,PDS/Linke,0.01116,37,2637,0.00715,0.01518
2005,66 and older,1st Quintile,Not leaning towards specific party,0.57824,345,546,0.53678,0.61970
2005,66 and older,1st Quintile,SPD,0.16137,92,546,0.13048,0.19226
2005,66 and older,1st Quintile,CDU/CSU,0.22312,109,546,0.18817,0.25808
2005,66 and older,2nd Quintile,Not leaning towards specific party,0.47098,449,885,0.43808,0.50389
2005,66 and older,2nd Quintile,SPD,0.24173,201,885,0.21351,0.26996
2005,66 and older,2nd Quintile,CDU/CSU,0.23498,202,885,0.20703,0.26293
2005,66 and older,2nd Quintile,PDS/Linke,0.03012,33,885,0.01886,0.04139
2005,66 and older,3rd Quintile,Not leaning towards specific party,0.44170,340,740,0.40590,0.47751
2005,66 and older,3rd Quintile,SPD,0.23998,178,740,0.20919,0.27077
2005,66 and older,3rd Quintile,CDU/CSU,0.26040,188,740,0.22876,0.29204
2005,66 and older,3rd Quintile,PDS/Linke,0.03096,34,740,0.01847,0.04345
2005,66 and older,4th Quintile,Not leaning towards specific party,0.36256,274,707,0.32710,0.39803
2005,66 and older,4th Quintile,SPD,0.26020,183,707,0.22784,0.29257
2005,66 and older,4th Quintile,CDU/CSU,0.29892,209,707,0.26516,0.33269
2005,66 and older,4th Quintile,PDS/Linke,0.04089,41,707,0.02628,0.05550
2005,66 and older,5th Quintile,Not leaning towards specific party,0.24535,197,721,0.21392,0.27678
2005,66 and older,5th Quintile,SPD,0.17659,137,721,0.14873,0.20444
2005,66 and older,5th Quintile,CDU/CSU,0.49977,351,721,0.46325,0.53629
2005,66 and older,5th Quintile,FDP,0.03545,36,721,0.02194,0.04895
2006,17-29 y.,1st Quintile,Not leaning towards specific party,0.67840,536,739,0.64470,0.71210
2006,17-29 y.,1st Quintile,SPD,0.15266,115,739,0.12672,0.17861
2006,17-29 y.,1st Quintile,CDU/CSU,0.04160,44,739,0.02720,0.05601
2006,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05505,44,739,0.03859,0.07151
2006,17-29 y.,2nd Quintile,Not leaning towards specific party,0.67286,403,525,0.63269,0.71303
2006,17-29 y.,2nd Quintile,SPD,0.13629,73,525,0.10692,0.16567
2006,17-29 y.,2nd Quintile,CDU/CSU,0.09685,49,525,0.07153,0.12218
2006,17-29 y.,3rd Quintile,Not leaning towards specific party,0.68564,420,555,0.64698,0.72430
2006,17-29 y.,3rd Quintile,SPD,0.12949,75,555,0.10154,0.15745
2006,17-29 y.,3rd Quintile,CDU/CSU,0.10014,60,555,0.07514,0.12513
2006,17-29 y.,4th Quintile,Not leaning towards specific party,0.59475,396,593,0.55520,0.63430
2006,17-29 y.,4th Quintile,SPD,0.18049,114,593,0.14951,0.21147
2006,17-29 y.,4th Quintile,CDU/CSU,0.11689,83,593,0.09101,0.14277
2006,17-29 y.,5th Quintile,Not leaning towards specific party,0.53468,334,578,0.49398,0.57538
2006,17-29 y.,5th Quintile,SPD,0.10224,73,578,0.07752,0.12696
2006,17-29 y.,5th Quintile,CDU/CSU,0.21205,126,578,0.17869,0.24540
2006,17-29 y.,5th Quintile,Bündnis90/Grüne,0.06319,45,578,0.04334,0.08305
2006,30-45 y.,1st Quintile,Not leaning towards specific party,0.73645,597,733,0.70454,0.76837
2006,30-45 y.,1st Quintile,SPD,0.10062,84,733,0.07883,0.12241
2006,30-45 y.,1st Quintile,CDU/CSU,0.05934,52,733,0.04222,0.07645
2006,30-45 y.,2nd Quintile,Not leaning towards specific party,0.68071,676,891,0.65008,0.71134
2006,30-45 y.,2nd Quintile,SPD,0.12867,125,891,0.10667,0.15067
2006,30-45 y.,2nd Quintile,CDU/CSU,0.09837,90,891,0.07880,0.11794
2006,30-45 y.,3rd Quintile,Not leaning towards specific party,0.57047,645,1007,0.53988,0.60106
2006,30-45 y.,3rd Quintile,SPD,0.16821,160,1007,0.14509,0.19132
2006,30-45 y.,3rd Quintile,CDU/CSU,0.15155,156,1007,0.12939,0.17371
2006,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04605,46,1007,0.03310,0.05900
2006,30-45 y.,4th Quintile,Not leaning towards specific party,0.52181,634,1166,0.49312,0.55049
2006,30-45 y.,4th Quintile,SPD,0.17796,237,1166,0.15600,0.19993
2006,30-45 y.,4th Quintile,CDU/CSU,0.17155,213,1166,0.14990,0.19320
2006,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07431,82,1166,0.05925,0.08938
2006,30-45 y.,5th Quintile,Not leaning towards specific party,0.43867,612,1416,0.41281,0.46452
2006,30-45 y.,5th Quintile,SPD,0.16498,240,1416,0.14564,0.18432
2006,30-45 y.,5th Quintile,CDU/CSU,0.22349,358,1416,0.20178,0.24519
2006,30-45 y.,5th Quintile,FDP,0.06204,78,1416,0.04947,0.07461
2006,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09094,128,1416,0.07596,0.10592
2006,46-65 y.,1st Quintile,Not leaning towards specific party,0.67446,524,754,0.64099,0.70793
2006,46-65 y.,1st Quintile,SPD,0.14350,105,754,0.11846,0.16854
2006,46-65 y.,1st Quintile,CDU/CSU,0.07922,82,754,0.05993,0.09851
2006,46-65 y.,1st Quintile,PDS/Linke,0.06028,43,754,0.04328,0.07727
2006,46-65 y.,2nd Quintile,Not leaning towards specific party,0.58958,507,797,0.55541,0.62376
2006,46-65 y.,2nd Quintile,SPD,0.15979,122,797,0.13434,0.18525
2006,46-65 y.,2nd Quintile,CDU/CSU,0.17069,129,797,0.14456,0.19683
2006,46-65 y.,2nd Quintile,PDS/Linke,0.04257,39,797,0.02855,0.05660
2006,46-65 y.,3rd Quintile,Not leaning towards specific party,0.53836,562,1012,0.50763,0.56909
2006,46-65 y.,3rd Quintile,SPD,0.20487,189,1012,0.17999,0.22975
2006,46-65 y.,3rd Quintile,CDU/CSU,0.16394,183,1012,0.14111,0.18676
2006,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03731,35,1012,0.02563,0.04899
2006,46-65 y.,3rd Quintile,PDS/Linke,0.03349,43,1012,0.02240,0.04458
2006,46-65 y.,4th Quintile,Not leaning towards specific party,0.51380,689,1355,0.48717,0.54042
2006,46-65 y.,4th Quintile,SPD,0.21253,287,1355,0.19074,0.23432
2006,46-65 y.,4th Quintile,CDU/CSU,0.19138,282,1355,0.17042,0.21233
2006,46-65 y.,4th Quintile,Bündnis90/Grüne,0.03313,50,1355,0.02359,0.04266
2006,46-65 y.,4th Quintile,PDS/Linke,0.02750,47,1355,0.01879,0.03621
2006,46-65 y.,5th Quintile,Not leaning towards specific party,0.36639,887,2590,0.34783,0.38495
2006,46-65 y.,5th Quintile,SPD,0.21321,563,2590,0.19743,0.22898
2006,46-65 y.,5th Quintile,CDU/CSU,0.29192,776,2590,0.27441,0.30944
2006,46-65 y.,5th Quintile,FDP,0.03308,122,2590,0.02619,0.03997
2006,46-65 y.,5th Quintile,Bündnis90/Grüne,0.05968,179,2590,0.05056,0.06881
2006,46-65 y.,5th Quintile,PDS/Linke,0.02602,63,2590,0.01989,0.03216
2006,66 and older,1st Quintile,Not leaning towards specific party,0.54218,319,544,0.50027,0.58409
2006,66 and older,1st Quintile,SPD,0.18803,96,544,0.15516,0.22090
2006,66 and older,1st Quintile,CDU/CSU,0.22961,129,544,0.19424,0.26499
2006,66 and older,2nd Quintile,Not leaning towards specific party,0.46720,456,912,0.43480,0.49960
2006,66 and older,2nd Quintile,SPD,0.24228,215,912,0.21445,0.27010
2006,66 and older,2nd Quintile,CDU/CSU,0.24067,206,912,0.21291,0.26843
2006,66 and older,2nd Quintile,PDS/Linke,0.03439,35,912,0.02255,0.04622
2006,66 and older,3rd Quintile,Not leaning towards specific party,0.48412,410,814,0.44977,0.51848
2006,66 and older,3rd Quintile,SPD,0.21597,178,814,0.18769,0.24426
2006,66 and older,3rd Quintile,CDU/CSU,0.24009,180,814,0.21073,0.26945
2006,66 and older,3rd Quintile,PDS/Linke,0.03584,46,814,0.02306,0.04862
2006,66 and older,4th Quintile,Not leaning towards specific party,0.38029,266,659,0.34320,0.41738
2006,66 and older,4th Quintile,SPD,0.22282,140,659,0.19103,0.25462
2006,66 and older,4th Quintile,CDU/CSU,0.32559,213,659,0.28979,0.36140
2006,66 and older,4th Quintile,PDS/Linke,0.04789,40,659,0.03157,0.06421
2006,66 and older,5th Quintile,Not leaning towards specific party,0.24979,203,749,0.21876,0.28081
2006,66 and older,5th Quintile,SPD,0.19365,150,749,0.16534,0.22197
2006,66 and older,5th Quintile,CDU/CSU,0.45793,355,749,0.42223,0.49364
2006,66 and older,5th Quintile,FDP,0.04724,41,749,0.03203,0.06244
2007,17-29 y.,1st Quintile,Not leaning towards specific party,0.71296,611,795,0.68149,0.74443
2007,17-29 y.,1st Quintile,SPD,0.10430,90,795,0.08304,0.12556
2007,17-29 y.,1st Quintile,CDU/CSU,0.05023,51,795,0.03504,0.06543
2007,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05858,43,795,0.04225,0.07492
2007,17-29 y.,2nd Quintile,Not leaning towards specific party,0.75727,491,594,0.72276,0.79178
2007,17-29 y.,2nd Quintile,SPD,0.10337,61,594,0.07886,0.12787
2007,17-29 y.,2nd Quintile,CDU/CSU,0.05962,42,594,0.04056,0.07868
2007,17-29 y.,3rd Quintile,Not leaning towards specific party,0.73859,461,577,0.70270,0.77447
2007,17-29 y.,3rd Quintile,SPD,0.09174,63,577,0.06816,0.11531
2007,17-29 y.,3rd Quintile,CDU/CSU,0.08030,53,577,0.05811,0.10249
2007,17-29 y.,4th Quintile,Not leaning towards specific party,0.62822,427,621,0.59018,0.66626
2007,17-29 y.,4th Quintile,SPD,0.12858,85,621,0.10223,0.15493
2007,17-29 y.,4th Quintile,CDU/CSU,0.11757,69,621,0.09222,0.14292
2007,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05312,40,621,0.03546,0.07077
2007,17-29 y.,5th Quintile,Not leaning towards specific party,0.56475,342,553,0.52339,0.60611
2007,17-29 y.,5th Quintile,SPD,0.09858,60,553,0.07371,0.12345
2007,17-29 y.,5th Quintile,CDU/CSU,0.22913,113,553,0.19407,0.26420
2007,17-29 y.,5th Quintile,Bündnis90/Grüne,0.06040,38,553,0.04053,0.08028
2007,30-45 y.,1st Quintile,Not leaning towards specific party,0.75282,603,728,0.72146,0.78418
2007,30-45 y.,1st Quintile,SPD,0.09862,84,728,0.07695,0.12029
2007,30-45 y.,1st Quintile,CDU/CSU,0.06122,41,728,0.04379,0.07864
2007,30-45 y.,2nd Quintile,Not leaning towards specific party,0.70287,722,967,0.67405,0.73169
2007,30-45 y.,2nd Quintile,SPD,0.12596,124,967,0.10504,0.14689
2007,30-45 y.,2nd Quintile,CDU/CSU,0.08178,83,967,0.06449,0.09906
2007,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04038,38,967,0.02797,0.05279
2007,30-45 y.,3rd Quintile,Not leaning towards specific party,0.65726,749,1066,0.62875,0.68576
2007,30-45 y.,3rd Quintile,SPD,0.13612,147,1066,0.11553,0.15672
2007,30-45 y.,3rd Quintile,CDU/CSU,0.11536,127,1066,0.09618,0.13455
2007,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04491,43,1066,0.03247,0.05735
2007,30-45 y.,4th Quintile,Not leaning towards specific party,0.60302,781,1232,0.57569,0.63035
2007,30-45 y.,4th Quintile,SPD,0.14707,176,1232,0.12728,0.16686
2007,30-45 y.,4th Quintile,CDU/CSU,0.15736,201,1232,0.13702,0.17770
2007,30-45 y.,4th Quintile,Bündnis90/Grüne,0.05808,74,1232,0.04501,0.07115
2007,30-45 y.,5th Quintile,Not leaning towards specific party,0.47511,670,1429,0.44921,0.50101
2007,30-45 y.,5th Quintile,SPD,0.15169,216,1429,0.13308,0.17029
2007,30-45 y.,5th Quintile,CDU/CSU,0.18479,325,1429,0.16466,0.20492
2007,30-45 y.,5th Quintile,FDP,0.05429,80,1429,0.04253,0.06604
2007,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10432,138,1429,0.08846,0.12017
2007,46-65 y.,1st Quintile,Not leaning towards specific party,0.73358,629,777,0.70248,0.76469
2007,46-65 y.,1st Quintile,SPD,0.10483,86,777,0.08328,0.12639
2007,46-65 y.,1st Quintile,CDU/CSU,0.07615,62,777,0.05749,0.09481
2007,46-65 y.,2nd Quintile,Not leaning towards specific party,0.64783,573,842,0.61555,0.68011
2007,46-65 y.,2nd Quintile,SPD,0.15300,127,842,0.12867,0.17733
2007,46-65 y.,2nd Quintile,CDU/CSU,0.11311,104,842,0.09170,0.13451
2007,46-65 y.,2nd Quintile,PDS/Linke,0.03931,38,842,0.02617,0.05244
2007,46-65 y.,3rd Quintile,Not leaning towards specific party,0.58532,658,1095,0.55612,0.61451
2007,46-65 y.,3rd Quintile,SPD,0.15691,167,1095,0.13536,0.17846
2007,46-65 y.,3rd Quintile,CDU/CSU,0.16664,183,1095,0.14456,0.18872
2007,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03978,42,1095,0.02820,0.05137
2007,46-65 y.,3rd Quintile,PDS/Linke,0.03281,45,1095,0.02226,0.04337
2007,46-65 y.,4th Quintile,Not leaning towards specific party,0.55328,842,1521,0.52829,0.57828
2007,46-65 y.,4th Quintile,SPD,0.19646,298,1521,0.17649,0.21644
2007,46-65 y.,4th Quintile,CDU/CSU,0.15641,253,1521,0.13815,0.17467
2007,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04408,72,1521,0.03376,0.05441
2007,46-65 y.,4th Quintile,PDS/Linke,0.03088,56,1521,0.02219,0.03958
2007,46-65 y.,5th Quintile,Not leaning towards specific party,0.41795,1051,2618,0.39905,0.43685
2007,46-65 y.,5th Quintile,SPD,0.18273,500,2618,0.16792,0.19753
2007,46-65 y.,5th Quintile,CDU/CSU,0.25635,704,2618,0.23962,0.27308
2007,46-65 y.,5th Quintile,FDP,0.03480,127,2618,0.02778,0.04182
2007,46-65 y.,5th Quintile,Bündnis90/Grüne,0.07239,178,2618,0.06246,0.08232
2007,46-65 y.,5th Quintile,PDS/Linke,0.02479,58,2618,0.01884,0.03075
2007,66 and older,1st Quintile,Not leaning towards specific party,0.60990,451,673,0.57302,0.64678
2007,66 and older,1st Quintile,SPD,0.14067,94,673,0.11439,0.16696
2007,66 and older,1st Quintile,CDU/CSU,0.19687,128,673,0.16681,0.22694
2007,66 and older,2nd Quintile,Not leaning towards specific party,0.51621,525,961,0.48460,0.54782
2007,66 and older,2nd Quintile,SPD,0.20517,195,961,0.17962,0.23072
2007,66 and older,2nd Quintile,CDU/CSU,0.23581,204,961,0.20896,0.26267
2007,66 and older,2nd Quintile,PDS/Linke,0.02853,37,961,0.01800,0.03906
2007,66 and older,3rd Quintile,Not leaning towards specific party,0.47529,473,964,0.44374,0.50683
2007,66 and older,3rd Quintile,SPD,0.24673,226,964,0.21950,0.27396
2007,66 and older,3rd Quintile,CDU/CSU,0.21441,216,964,0.18849,0.24033
2007,66 and older,3rd Quintile,PDS/Linke,0.04203,49,964,0.02935,0.05470
2007,66 and older,4th Quintile,Not leaning towards specific party,0.40546,322,766,0.37067,0.44025
2007,66 and older,4th Quintile,SPD,0.23582,176,766,0.20574,0.26590
2007,66 and older,4th Quintile,CDU/CSU,0.27756,218,766,0.24583,0.30929
2007,66 and older,4th Quintile,PDS/Linke,0.04877,50,766,0.03351,0.06403
2007,66 and older,5th Quintile,Not leaning towards specific party,0.28918,243,816,0.25806,0.32031
2007,66 and older,5th Quintile,SPD,0.16781,148,816,0.14215,0.19347
2007,66 and older,5th Quintile,CDU/CSU,0.43940,369,816,0.40532,0.47347
2007,66 and older,5th Quintile,FDP,0.05136,56,816,0.03621,0.06652
2008,17-29 y.,1st Quintile,Not leaning towards specific party,0.70407,557,715,0.67059,0.73755
2008,17-29 y.,1st Quintile,SPD,0.11340,80,715,0.09014,0.13666
2008,17-29 y.,1st Quintile,CDU/CSU,0.05482,43,715,0.03812,0.07152
2008,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05274,35,715,0.03634,0.06913
2008,17-29 y.,2nd Quintile,Not leaning towards specific party,0.75754,448,537,0.72125,0.79382
2008,17-29 y.,2nd Quintile,SPD,0.09268,47,537,0.06813,0.11723
2008,17-29 y.,2nd Quintile,CDU/CSU,0.07145,42,537,0.04964,0.09326
2008,17-29 y.,3rd Quintile,Not leaning towards specific party,0.73248,476,584,0.69654,0.76841
2008,17-29 y.,3rd Quintile,SPD,0.10774,54,584,0.08257,0.13291
2008,17-29 y.,3rd Quintile,CDU/CSU,0.08655,54,584,0.06373,0.10938
2008,17-29 y.,4th Quintile,Not leaning towards specific party,0.68515,409,543,0.64605,0.72425
2008,17-29 y.,4th Quintile,SPD,0.11591,67,543,0.08896,0.14286
2008,17-29 y.,4th Quintile,CDU/CSU,0.11721,67,543,0.09013,0.14429
2008,17-29 y.,5th Quintile,Not leaning towards specific party,0.61295,340,534,0.57160,0.65430
2008,17-29 y.,5th Quintile,SPD,0.09152,61,534,0.06704,0.11599
2008,17-29 y.,5th Quintile,CDU/CSU,0.20535,98,534,0.17106,0.23965
2008,17-29 y.,5th Quintile,Bündnis90/Grüne,0.04155,35,534,0.02461,0.05849
2008,30-45 y.,1st Quintile,Not leaning towards specific party,0.75669,566,680,0.72442,0.78897
2008,30-45 y.,1st Quintile,SPD,0.11912,78,680,0.09475,0.14348
2008,30-45 y.,1st Quintile,CDU/CSU,0.04922,36,680,0.03295,0.06550
2008,30-45 y.,2nd Quintile,Not leaning towards specific party,0.70924,660,844,0.67858,0.73989
2008,30-45 y.,2nd Quintile,SPD,0.10746,100,844,0.08655,0.12836
2008,30-45 y.,2nd Quintile,CDU/CSU,0.09833,84,844,0.07823,0.11843
2008,30-45 y.,3rd Quintile,Not leaning towards specific party,0.65932,720,1020,0.63022,0.68842
2008,30-45 y.,3rd Quintile,SPD,0.11084,118,1020,0.09156,0.13011
2008,30-45 y.,3rd Quintile,CDU/CSU,0.13259,127,1020,0.11176,0.15341
2008,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04635,55,1020,0.03344,0.05926
2008,30-45 y.,4th Quintile,Not leaning towards specific party,0.59198,659,1063,0.56242,0.62154
2008,30-45 y.,4th Quintile,SPD,0.11880,144,1063,0.09934,0.13826
2008,30-45 y.,4th Quintile,CDU/CSU,0.16253,186,1063,0.14034,0.18472
2008,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07423,74,1063,0.05846,0.09000
2008,30-45 y.,5th Quintile,Not leaning towards specific party,0.45883,590,1245,0.43114,0.48652
2008,30-45 y.,5th Quintile,SPD,0.12771,178,1245,0.10916,0.14625
2008,30-45 y.,5th Quintile,CDU/CSU,0.22449,302,1245,0.20130,0.24767
2008,30-45 y.,5th Quintile,FDP,0.05761,70,1245,0.04466,0.07055
2008,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09337,105,1245,0.07720,0.10954
2008,46-65 y.,1st Quintile,Not leaning towards specific party,0.70632,564,759,0.67389,0.73874
2008,46-65 y.,1st Quintile,SPD,0.12058,88,759,0.09740,0.14377
2008,46-65 y.,1st Quintile,CDU/CSU,0.06368,54,759,0.04629,0.08106
2008,46-65 y.,1st Quintile,PDS/Linke,0.06448,53,759,0.04699,0.08196
2008,46-65 y.,2nd Quintile,Not leaning towards specific party,0.64010,523,780,0.60640,0.67381
2008,46-65 y.,2nd Quintile,SPD,0.12811,105,780,0.10464,0.15158
2008,46-65 y.,2nd Quintile,CDU/CSU,0.13994,116,780,0.11558,0.16431
2008,46-65 y.,2nd Quintile,PDS/Linke,0.04026,36,780,0.02646,0.05406
2008,46-65 y.,3rd Quintile,Not leaning towards specific party,0.62782,713,1114,0.59942,0.65622
2008,46-65 y.,3rd Quintile,SPD,0.13908,154,1114,0.11875,0.15941
2008,46-65 y.,3rd Quintile,CDU/CSU,0.13735,163,1114,0.11712,0.15757
2008,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.04066,43,1114,0.02905,0.05226
2008,46-65 y.,3rd Quintile,PDS/Linke,0.03317,41,1114,0.02265,0.04369
2008,46-65 y.,4th Quintile,Not leaning towards specific party,0.53669,754,1409,0.51064,0.56273
2008,46-65 y.,4th Quintile,SPD,0.19200,259,1409,0.17143,0.21258
2008,46-65 y.,4th Quintile,CDU/CSU,0.18278,276,1409,0.16259,0.20296
2008,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04587,66,1409,0.03494,0.05679
2008,46-65 y.,4th Quintile,PDS/Linke,0.03058,54,1409,0.02158,0.03957
2008,46-65 y.,5th Quintile,Not leaning towards specific party,0.40168,971,2438,0.38221,0.42114
2008,46-65 y.,5th Quintile,SPD,0.18707,446,2438,0.17159,0.20255
2008,46-65 y.,5th Quintile,CDU/CSU,0.25323,652,2438,0.23596,0.27049
2008,46-65 y.,5th Quintile,FDP,0.03761,121,2438,0.03006,0.04516
2008,46-65 y.,5th Quintile,Bündnis90/Grüne,0.07295,176,2438,0.06262,0.08327
2008,46-65 y.,5th Quintile,PDS/Linke,0.03262,72,2438,0.02557,0.03967
2008,66 and older,1st Quintile,Not leaning towards specific party,0.57921,410,652,0.54128,0.61713
2008,66 and older,1st Quintile,SPD,0.14318,94,652,0.11627,0.17008
2008,66 and older,1st Quintile,CDU/CSU,0.23164,148,652,0.19924,0.26405
2008,66 and older,2nd Quintile,Not leaning towards specific party,0.51417,556,1021,0.48350,0.54484
2008,66 and older,2nd Quintile,SPD,0.20757,207,1021,0.18268,0.23246
2008,66 and older,2nd Quintile,CDU/CSU,0.21471,211,1021,0.18951,0.23991
2008,66 and older,2nd Quintile,PDS/Linke,0.03823,47,1021,0.02646,0.05000
2008,66 and older,3rd Quintile,Not leaning towards specific party,0.45506,452,914,0.42276,0.48736
2008,66 and older,3rd Quintile,SPD,0.21431,189,914,0.18769,0.24092
