year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Lower Secondary Level,4th Quintile,CDU/CSU,0.18499,57,354,0.14448,0.22549
2004,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.57155,156,208,0.50413,0.63896
2004,Lower Secondary Level,5th Quintile,CDU/CSU,0.24301,52,208,0.18458,0.30144
2004,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.69898,1198,1638,0.67676,0.72120
2004,Upper Secondary Level,1st Quintile,SPD,0.11531,185,1638,0.09984,0.13079
2004,Upper Secondary Level,1st Quintile,CDU/CSU,0.11576,182,1638,0.10026,0.13125
2004,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.02332,34,1638,0.01601,0.03063
2004,Upper Secondary Level,1st Quintile,PDS/Linke,0.01997,39,1638,0.01319,0.02675
2004,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.65026,1463,2126,0.62998,0.67054
2004,Upper Secondary Level,2nd Quintile,SPD,0.14068,281,2126,0.12590,0.15547
2004,Upper Secondary Level,2nd Quintile,CDU/CSU,0.16131,314,2126,0.14567,0.17695
2004,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.01184,31,2126,0.00724,0.01644
2004,Upper Secondary Level,2nd Quintile,PDS/Linke,0.01438,37,2126,0.00931,0.01944
2004,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.61130,1431,2193,0.59089,0.63170
2004,Upper Secondary Level,3rd Quintile,SPD,0.16780,340,2193,0.15216,0.18344
2004,Upper Secondary Level,3rd Quintile,CDU/CSU,0.17572,388,2193,0.15979,0.19165
2004,Upper Secondary Level,3rd Quintile,PDS/Linke,0.01127,34,2193,0.00685,0.01569
2004,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.58713,1336,2242,0.56674,0.60751
2004,Upper Secondary Level,4th Quintile,SPD,0.16343,370,2242,0.14812,0.17874
2004,Upper Secondary Level,4th Quintile,CDU/CSU,0.19217,442,2242,0.17585,0.20848
2004,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02287,55,2242,0.01668,0.02906
2004,Upper Secondary Level,4th Quintile,PDS/Linke,0.01433,39,2242,0.00941,0.01925
2004,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.46887,1097,2302,0.44848,0.48926
2004,Upper Secondary Level,5th Quintile,SPD,0.17280,393,2302,0.15735,0.18825
2004,Upper Secondary Level,5th Quintile,CDU/CSU,0.28500,677,2302,0.26656,0.30345
2004,Upper Secondary Level,5th Quintile,FDP,0.02878,58,2302,0.02195,0.03561
2004,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.02890,77,2302,0.02205,0.03574
2004,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.60004,90,90,0.49826,0.70182
2004,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.63578,99,99,0.54050,0.73105
2004,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.53844,114,114,0.44652,0.63035
2004,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.56951,140,230,0.50538,0.63364
2004,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.19186,49,230,0.14086,0.24286
2004,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.14472,41,230,0.09915,0.19029
2004,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.43862,185,354,0.38685,0.49038
2004,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.19851,73,354,0.15689,0.24012
2004,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.27303,96,354,0.22655,0.31950
2004,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.57296,80,80,0.46388,0.68204
2004,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.60606,142,213,0.54028,0.67183
2004,First Stage of Tertiary Education,2nd Quintile,SPD,0.12806,32,213,0.08308,0.17304
2004,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.18120,39,213,0.12935,0.23305
2004,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.50416,210,344,0.45125,0.55707
2004,First Stage of Tertiary Education,3rd Quintile,SPD,0.20392,59,344,0.16128,0.24656
2004,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.20427,75,344,0.16160,0.24693
2004,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.47210,198,361,0.42053,0.52367
2004,First Stage of Tertiary Education,4th Quintile,SPD,0.16816,72,361,0.12953,0.20680
2004,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.28194,91,361,0.23546,0.32842
2004,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.39572,203,442,0.35008,0.44136
2004,First Stage of Tertiary Education,5th Quintile,SPD,0.19950,89,442,0.16220,0.23680
2004,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29623,150,442,0.25361,0.33885
2004,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.56663,116,116,0.47606,0.65720
2004,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.56252,171,257,0.50175,0.62329
2004,Second Stage of Tertiary Education,2nd Quintile,SPD,0.16385,48,257,0.11851,0.20919
2004,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.12016,38,257,0.08033,0.15999
2004,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.56086,254,448,0.51485,0.60687
2004,Second Stage of Tertiary Education,3rd Quintile,SPD,0.13166,58,448,0.10032,0.16301
2004,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.12167,65,448,0.09136,0.15197
2004,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.09290,35,448,0.06599,0.11981
2004,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.06063,36,448,0.03851,0.08276
2004,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.42616,366,815,0.39219,0.46013
2004,Second Stage of Tertiary Education,4th Quintile,SPD,0.15741,139,815,0.13239,0.18243
2004,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.20322,164,815,0.17558,0.23086
2004,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.10347,80,815,0.08254,0.12439
2004,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.07967,66,815,0.06107,0.09827
2004,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.35623,871,2434,0.33721,0.37526
2004,Second Stage of Tertiary Education,5th Quintile,SPD,0.15806,405,2434,0.14356,0.17255
2004,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29604,708,2434,0.27790,0.31418
2004,Second Stage of Tertiary Education,5th Quintile,FDP,0.05618,129,2434,0.04703,0.06533
2004,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.10663,267,2434,0.09436,0.11889
2004,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.01883,54,2434,0.01343,0.02423
2005,No answer / don't know,1st Quintile,Not leaning towards specific party,0.81625,72,72,0.72616,0.90633
2005,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.75775,50,50,0.63778,0.87771
2005,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.91103,41,41,0.82281,0.99926
2005,No answer / don't know,4th Quintile,Not leaning towards specific party,0.86136,39,39,0.75149,0.97124
2005,No answer / don't know,5th Quintile,Not leaning towards specific party,0.73608,39,39,0.59594,0.87622
2005,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.80987,108,108,0.73552,0.88422
2005,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.83646,102,102,0.76433,0.90859
2005,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.92294,88,88,0.86691,0.97898
2005,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.70284,77,77,0.60009,0.80559
2005,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.53448,110,110,0.44083,0.62812
2005,Primary Level,1st Quintile,Not leaning towards specific party,0.74861,110,110,0.66717,0.83005
2005,Primary Level,2nd Quintile,Not leaning towards specific party,0.86954,45,45,0.77002,0.96906
2005,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.77951,580,704,0.74886,0.81015
2005,Lower Secondary Level,1st Quintile,SPD,0.09934,66,704,0.07722,0.12145
2005,Lower Secondary Level,1st Quintile,CDU/CSU,0.08718,58,704,0.06632,0.10803
2005,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.65771,426,583,0.61917,0.69626
2005,Lower Secondary Level,2nd Quintile,SPD,0.18342,87,583,0.15198,0.21486
2005,Lower Secondary Level,2nd Quintile,CDU/CSU,0.14184,70,583,0.11349,0.17018
2005,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.62238,280,420,0.57596,0.66880
2005,Lower Secondary Level,3rd Quintile,SPD,0.18347,71,420,0.14641,0.22053
2005,Lower Secondary Level,3rd Quintile,CDU/CSU,0.17214,69,420,0.13599,0.20828
2005,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.61968,251,378,0.57067,0.66868
2005,Lower Secondary Level,4th Quintile,SPD,0.17512,63,378,0.13675,0.21348
2005,Lower Secondary Level,4th Quintile,CDU/CSU,0.17670,64,378,0.13820,0.21521
2005,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.55581,133,215,0.48924,0.62238
2005,Lower Secondary Level,5th Quintile,SPD,0.15038,40,215,0.10249,0.19828
2005,Lower Secondary Level,5th Quintile,CDU/CSU,0.23939,42,215,0.18222,0.29656
2005,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.68051,1113,1544,0.65725,0.70378
2005,Upper Secondary Level,1st Quintile,SPD,0.12904,196,1544,0.11231,0.14576
2005,Upper Secondary Level,1st Quintile,CDU/CSU,0.11249,162,1544,0.09672,0.12825
2005,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.02691,35,1544,0.01883,0.03498
2005,Upper Secondary Level,1st Quintile,PDS/Linke,0.01981,38,1544,0.01285,0.02676
2005,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.62385,1328,2018,0.60271,0.64499
2005,Upper Secondary Level,2nd Quintile,SPD,0.15981,330,2018,0.14382,0.17580
2005,Upper Secondary Level,2nd Quintile,CDU/CSU,0.13975,280,2018,0.12462,0.15489
2005,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02172,37,2018,0.01536,0.02808
2005,Upper Secondary Level,2nd Quintile,PDS/Linke,0.02175,43,2018,0.01539,0.02812
2005,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.60386,1300,2092,0.58289,0.62482
2005,Upper Secondary Level,3rd Quintile,SPD,0.16839,355,2092,0.15235,0.18443
2005,Upper Secondary Level,3rd Quintile,CDU/CSU,0.16966,352,2092,0.15357,0.18575
2005,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01804,38,2092,0.01234,0.02375
2005,Upper Secondary Level,3rd Quintile,PDS/Linke,0.01400,47,2092,0.00896,0.01904
2005,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.54510,1253,2145,0.52402,0.56618
2005,Upper Secondary Level,4th Quintile,SPD,0.18171,395,2145,0.16539,0.19803
2005,Upper Secondary Level,4th Quintile,CDU/CSU,0.20851,445,2145,0.19131,0.22570
2005,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02666,52,2145,0.01984,0.03348
2005,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.45044,957,2090,0.42910,0.47177
2005,Upper Secondary Level,5th Quintile,SPD,0.18193,380,2090,0.16538,0.19847
2005,Upper Secondary Level,5th Quintile,CDU/CSU,0.28682,614,2090,0.26743,0.30622
2005,Upper Secondary Level,5th Quintile,FDP,0.02660,59,2090,0.01970,0.03350
2005,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.03357,80,2090,0.02585,0.04130
2005,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.59877,85,85,0.49395,0.70359
2005,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.57828,86,118,0.48879,0.66776
2005,Post-secondary Non-tertiary Level,2nd Quintile,SPD,0.16785,32,118,0.10012,0.23557
2005,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.53145,108,183,0.45895,0.60395
2005,Post-secondary Non-tertiary Level,3rd Quintile,SPD,0.15907,35,183,0.10593,0.21221
2005,Post-secondary Non-tertiary Level,3rd Quintile,CDU/CSU,0.17647,40,183,0.12108,0.23186
2005,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.54744,140,212,0.48028,0.61460
2005,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.16757,33,212,0.11717,0.21796
2005,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.17669,39,212,0.12522,0.22815
2005,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.40592,163,324,0.35237,0.45948
2005,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.20231,72,324,0.15850,0.24612
2005,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.27303,89,324,0.22445,0.32162
2005,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.62244,69,69,0.50722,0.73766
2005,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.56847,142,218,0.50257,0.63437
2005,First Stage of Tertiary Education,2nd Quintile,SPD,0.18653,41,218,0.13470,0.23836
2005,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.15948,35,218,0.11076,0.20819
2005,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.57189,182,285,0.51434,0.62944
2005,First Stage of Tertiary Education,3rd Quintile,SPD,0.19553,52,285,0.14940,0.24166
2005,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.17706,51,285,0.13267,0.22146
2005,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.46592,209,380,0.41570,0.51614
2005,First Stage of Tertiary Education,4th Quintile,SPD,0.19650,80,380,0.15650,0.23651
2005,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23352,91,380,0.19093,0.27612
2005,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.42675,201,433,0.38011,0.47339
2005,First Stage of Tertiary Education,5th Quintile,SPD,0.20275,89,433,0.16483,0.24066
2005,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27316,143,433,0.23114,0.31518
2005,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.54459,119,119,0.45473,0.63445
2005,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.60184,174,219,0.53686,0.66682
2005,Second Stage of Tertiary Education,2nd Quintile,SPD,0.15826,45,219,0.10981,0.20671
2005,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.45922,221,468,0.41402,0.50441
2005,Second Stage of Tertiary Education,3rd Quintile,SPD,0.19616,91,468,0.16014,0.23217
2005,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.13363,67,468,0.10277,0.16450
2005,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.10902,46,468,0.08075,0.13728
2005,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.07677,43,468,0.05262,0.10092
2005,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.41750,350,772,0.38269,0.45231
2005,Second Stage of Tertiary Education,4th Quintile,SPD,0.17297,134,772,0.14628,0.19967
2005,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.19267,146,772,0.16484,0.22051
2005,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.13031,86,772,0.10655,0.15407
2005,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.05844,56,772,0.04189,0.07500
2005,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.31473,753,2315,0.29581,0.33365
2005,Second Stage of Tertiary Education,5th Quintile,SPD,0.18593,437,2315,0.17007,0.20178
2005,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29315,683,2315,0.27461,0.31170
2005,Second Stage of Tertiary Education,5th Quintile,FDP,0.04866,124,2315,0.03989,0.05742
2005,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.12821,269,2315,0.11459,0.14183
2005,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.01816,49,2315,0.01272,0.02361
2006,No answer / don't know,1st Quintile,Not leaning towards specific party,0.82893,77,77,0.74427,0.91359
2006,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.67994,45,45,0.54210,0.81778
2006,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.79666,41,41,0.67193,0.92139
2006,No answer / don't know,4th Quintile,Not leaning towards specific party,0.55815,34,34,0.38871,0.72759
2006,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.77931,40,40,0.64916,0.90947
2006,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.73436,41,41,0.59749,0.87124
2006,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.67099,34,34,0.51067,0.83130
2006,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.71679,52,52,0.59313,0.84045
2006,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.47546,46,46,0.32955,0.62138
2006,Primary Level,1st Quintile,Not leaning towards specific party,0.75680,93,93,0.66913,0.84447
2006,Primary Level,2nd Quintile,Not leaning towards specific party,0.82104,42,42,0.70370,0.93837
2006,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.71428,477,615,0.67855,0.75001
2006,Lower Secondary Level,1st Quintile,SPD,0.15241,85,615,0.12398,0.18084
2006,Lower Secondary Level,1st Quintile,CDU/CSU,0.07469,53,615,0.05390,0.09549
2006,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.62182,364,541,0.58092,0.66272
2006,Lower Secondary Level,2nd Quintile,SPD,0.19670,93,541,0.16317,0.23022
2006,Lower Secondary Level,2nd Quintile,CDU/CSU,0.16438,84,541,0.13312,0.19563
2006,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.63249,283,411,0.58582,0.67916
2006,Lower Secondary Level,3rd Quintile,SPD,0.16318,64,411,0.12741,0.19895
2006,Lower Secondary Level,3rd Quintile,CDU/CSU,0.14876,64,411,0.11431,0.18320
2006,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.59767,191,293,0.54143,0.65392
2006,Lower Secondary Level,4th Quintile,SPD,0.18403,55,293,0.13958,0.22847
2006,Lower Secondary Level,4th Quintile,CDU/CSU,0.16919,47,293,0.12619,0.21219
2006,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.53858,107,149,0.45827,0.61890
2006,Lower Secondary Level,5th Quintile,CDU/CSU,0.25942,42,149,0.18880,0.33004
2006,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.65294,1064,1558,0.62930,0.67659
2006,Upper Secondary Level,1st Quintile,SPD,0.13753,211,1558,0.12043,0.15464
2006,Upper Secondary Level,1st Quintile,CDU/CSU,0.11015,188,1558,0.09460,0.12570
2006,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.02892,39,1558,0.02059,0.03724
2006,Upper Secondary Level,1st Quintile,PDS/Linke,0.03704,56,1558,0.02766,0.04642
2006,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.59916,1187,1836,0.57673,0.62158
2006,Upper Secondary Level,2nd Quintile,SPD,0.16187,299,1836,0.14502,0.17872
2006,Upper Secondary Level,2nd Quintile,CDU/CSU,0.17199,286,1836,0.15472,0.18926
2006,Upper Secondary Level,2nd Quintile,PDS/Linke,0.02988,64,1836,0.02209,0.03767
2006,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.56510,1174,1947,0.54308,0.58713
2006,Upper Secondary Level,3rd Quintile,SPD,0.18993,351,1947,0.17250,0.20736
2006,Upper Secondary Level,3rd Quintile,CDU/CSU,0.17595,335,1947,0.15903,0.19287
2006,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01738,33,1947,0.01157,0.02319
2006,Upper Secondary Level,3rd Quintile,PDS/Linke,0.01997,54,1947,0.01376,0.02619
2006,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.51499,1070,2035,0.49327,0.53671
2006,Upper Secondary Level,4th Quintile,SPD,0.19909,427,2035,0.18174,0.21645
2006,Upper Secondary Level,4th Quintile,CDU/CSU,0.21394,443,2035,0.19612,0.23177
2006,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02666,53,2035,0.01966,0.03366
2006,Upper Secondary Level,4th Quintile,PDS/Linke,0.01734,42,2035,0.01167,0.02301
2006,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.44022,878,2028,0.41861,0.46184
2006,Upper Secondary Level,5th Quintile,SPD,0.18258,381,2028,0.16576,0.19940
2006,Upper Secondary Level,5th Quintile,CDU/CSU,0.29594,629,2028,0.27607,0.31581
2006,Upper Secondary Level,5th Quintile,FDP,0.03212,70,2028,0.02444,0.03980
2006,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.02904,70,2028,0.02173,0.03635
2006,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.57790,65,65,0.45690,0.69891
2006,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.56555,97,97,0.46640,0.66471
2006,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.46504,90,166,0.38893,0.54115
2006,Post-secondary Non-tertiary Level,3rd Quintile,SPD,0.19503,36,166,0.13458,0.25549
2006,Post-secondary Non-tertiary Level,3rd Quintile,CDU/CSU,0.22202,40,166,0.15861,0.28544
2006,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.45745,115,215,0.39070,0.52420
2006,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.22599,55,215,0.16996,0.28203
2006,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.18240,45,215,0.13066,0.23414
2006,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.40727,147,287,0.35032,0.46421
2006,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.21139,65,287,0.16407,0.25871
2006,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.24045,75,287,0.19092,0.28998
2006,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.50346,63,63,0.37901,0.62792
2006,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.46666,114,194,0.39628,0.53705
2006,First Stage of Tertiary Education,2nd Quintile,SPD,0.15857,41,194,0.10704,0.21011
2006,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.21971,39,194,0.16129,0.27812
2006,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.49641,157,260,0.43552,0.55730
2006,First Stage of Tertiary Education,3rd Quintile,SPD,0.22784,53,260,0.17676,0.27893
2006,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.16913,50,260,0.12348,0.21479
2006,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.49052,179,351,0.43815,0.54290
2006,First Stage of Tertiary Education,4th Quintile,SPD,0.19232,80,351,0.15102,0.23361
2006,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.22651,92,351,0.18265,0.27036
2006,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.36054,159,435,0.31536,0.40571
2006,First Stage of Tertiary Education,5th Quintile,SPD,0.23690,101,435,0.19690,0.27691
2006,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29089,144,435,0.24816,0.33363
2006,First Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.06322,31,435,0.04032,0.08611
2006,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.53276,97,97,0.43295,0.63256
2006,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.50176,152,237,0.43797,0.56556
2006,Second Stage of Tertiary Education,2nd Quintile,SPD,0.19656,51,237,0.14586,0.24727
2006,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.10295,34,237,0.06418,0.14172
2006,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.48933,244,499,0.44543,0.53324
2006,Second Stage of Tertiary Education,3rd Quintile,SPD,0.16692,86,499,0.13417,0.19968
2006,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.14975,80,499,0.11841,0.18109
2006,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.09394,39,499,0.06831,0.11956
2006,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.08042,50,499,0.05654,0.10431
2006,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.42108,332,750,0.38572,0.45644
2006,Second Stage of Tertiary Education,4th Quintile,SPD,0.20158,143,750,0.17285,0.23031
2006,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.17671,148,750,0.14939,0.20402
2006,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.09735,70,750,0.07612,0.11858
2006,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.06795,57,750,0.04992,0.08597
2006,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.30165,671,2235,0.28262,0.32068
2006,Second Stage of Tertiary Education,5th Quintile,SPD,0.18210,432,2235,0.16609,0.19810
2006,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.30449,691,2235,0.28540,0.32357
2006,Second Stage of Tertiary Education,5th Quintile,FDP,0.06913,147,2235,0.05861,0.07965
2006,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.11136,239,2235,0.09832,0.12441
2006,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.02043,55,2235,0.01456,0.02629
2007,No answer / don't know,1st Quintile,Not leaning towards specific party,0.74599,84,84,0.65235,0.83964
2007,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.81033,51,51,0.70166,0.91900
2007,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.77627,39,39,0.64376,0.90877
2007,No answer / don't know,4th Quintile,Not leaning towards specific party,0.63067,36,36,0.47078,0.79056
2007,No answer / don't know,5th Quintile,Not leaning towards specific party,0.50579,31,31,0.32688,0.68470
2007,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.68712,41,41,0.54343,0.83081
2007,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.84864,42,42,0.73894,0.95835
2007,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.76099,55,55,0.64724,0.87474
2007,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.39007,38,38,0.23290,0.54724
2007,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.62506,50,50,0.48951,0.76061
2007,Primary Level,1st Quintile,Not leaning towards specific party,0.88004,101,101,0.81636,0.94373
2007,Primary Level,2nd Quintile,Not leaning towards specific party,0.87038,46,46,0.77224,0.96852
2007,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.78438,542,654,0.75284,0.81593
2007,Lower Secondary Level,1st Quintile,SPD,0.10915,68,654,0.08524,0.13307
2007,Lower Secondary Level,1st Quintile,CDU/CSU,0.07128,44,654,0.05155,0.09102
2007,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.69732,401,547,0.65878,0.73586
2007,Lower Secondary Level,2nd Quintile,SPD,0.16120,77,547,0.13036,0.19205
2007,Lower Secondary Level,2nd Quintile,CDU/CSU,0.12327,69,547,0.09570,0.15085
2007,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.69456,305,428,0.65088,0.73825
2007,Lower Secondary Level,3rd Quintile,SPD,0.13599,65,428,0.10348,0.16851
