year,age_gr,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,female,Not leaning towards specific party,0.75065,1516,1977,0.73158,0.76973
2004,17-29 y.,female,SPD,0.08616,172,1977,0.07379,0.09854
2004,17-29 y.,female,CDU/CSU,0.09385,202,1977,0.08100,0.10671
2004,17-29 y.,female,Bündnis90/Grüne,0.03780,87,1977,0.02939,0.04620
2004,30-45 y.,male,Not leaning towards specific party,0.58600,1792,3068,0.56857,0.60343
2004,30-45 y.,male,SPD,0.13707,435,3068,0.12490,0.14924
2004,30-45 y.,male,CDU/CSU,0.16905,567,3068,0.15578,0.18231
2004,30-45 y.,male,FDP,0.02241,74,3068,0.01717,0.02764
2004,30-45 y.,male,Bündnis90/Grüne,0.05760,158,3068,0.04936,0.06585
2004,30-45 y.,male,PDS/Linke,0.01277,42,3068,0.00880,0.01674
2004,30-45 y.,female,Not leaning towards specific party,0.68614,2281,3365,0.67046,0.70182
2004,30-45 y.,female,SPD,0.11460,390,3365,0.10383,0.12536
2004,30-45 y.,female,CDU/CSU,0.11402,414,3365,0.10328,0.12476
2004,30-45 y.,female,FDP,0.00834,34,3365,0.00527,0.01141
2004,30-45 y.,female,Bündnis90/Grüne,0.06106,211,3365,0.05296,0.06915
2004,30-45 y.,female,PDS/Linke,0.00882,35,3365,0.00566,0.01199
2004,46-65 y.,male,Not leaning towards specific party,0.51759,1751,3563,0.50118,0.53400
2004,46-65 y.,male,SPD,0.18386,658,3563,0.17114,0.19658
2004,46-65 y.,male,CDU/CSU,0.21560,847,3563,0.20209,0.22910
2004,46-65 y.,male,FDP,0.01856,95,3563,0.01413,0.02299
2004,46-65 y.,male,Bündnis90/Grüne,0.03144,130,3563,0.02571,0.03717
2004,46-65 y.,male,PDS/Linke,0.01917,82,3563,0.01467,0.02367
2004,46-65 y.,female,Not leaning towards specific party,0.57707,2054,3691,0.56113,0.59301
2004,46-65 y.,female,SPD,0.16357,600,3691,0.15164,0.17550
2004,46-65 y.,female,CDU/CSU,0.18361,732,3691,0.17112,0.19610
2004,46-65 y.,female,FDP,0.01042,56,3691,0.00714,0.01369
2004,46-65 y.,female,Bündnis90/Grüne,0.03482,164,3691,0.02890,0.04073
2004,46-65 y.,female,PDS/Linke,0.01679,85,3691,0.01264,0.02093
2004,66 and older,male,Not leaning towards specific party,0.42810,731,1667,0.40434,0.45186
2004,66 and older,male,SPD,0.21763,344,1667,0.19781,0.23744
2004,66 and older,male,CDU/CSU,0.28575,494,1667,0.26405,0.30744
2004,66 and older,male,FDP,0.01779,32,1667,0.01144,0.02414
2004,66 and older,male,PDS/Linke,0.03239,66,1667,0.02389,0.04089
2004,66 and older,female,Not leaning towards specific party,0.52802,1095,1998,0.50613,0.54992
2004,66 and older,female,SPD,0.15736,308,1998,0.14138,0.17333
2004,66 and older,female,CDU/CSU,0.25846,504,1998,0.23926,0.27767
2004,66 and older,female,FDP,0.01734,35,1998,0.01161,0.02306
2004,66 and older,female,PDS/Linke,0.02152,56,1998,0.01515,0.02788
2005,17-29 y.,male,Not leaning towards specific party,0.68351,1231,1786,0.66193,0.70509
2005,17-29 y.,male,SPD,0.10367,192,1786,0.08953,0.11781
2005,17-29 y.,male,CDU/CSU,0.10758,211,1786,0.09321,0.12196
2005,17-29 y.,male,FDP,0.02631,45,1786,0.01888,0.03373
2005,17-29 y.,male,Bündnis90/Grüne,0.04080,72,1786,0.03162,0.04998
2005,17-29 y.,male,Far right parties,0.02276,35,1786,0.01584,0.02968
2005,17-29 y.,female,Not leaning towards specific party,0.75262,1470,1910,0.73326,0.77198
2005,17-29 y.,female,SPD,0.08575,171,1910,0.07319,0.09832
2005,17-29 y.,female,CDU/CSU,0.06793,166,1910,0.05664,0.07921
2005,17-29 y.,female,Bündnis90/Grüne,0.05388,103,1910,0.04375,0.06401
2005,30-45 y.,male,Not leaning towards specific party,0.55422,1603,2872,0.53603,0.57240
2005,30-45 y.,male,SPD,0.15519,445,2872,0.14195,0.16844
2005,30-45 y.,male,CDU/CSU,0.17718,528,2872,0.16322,0.19115
2005,30-45 y.,male,FDP,0.01899,65,2872,0.01399,0.02398
2005,30-45 y.,male,Bündnis90/Grüne,0.05877,144,2872,0.05016,0.06737
2005,30-45 y.,male,PDS/Linke,0.01590,47,2872,0.01132,0.02047
2005,30-45 y.,male,Far right parties,0.01502,40,2872,0.01057,0.01947
2005,30-45 y.,female,Not leaning towards specific party,0.66793,2070,3121,0.65141,0.68446
2005,30-45 y.,female,SPD,0.12604,394,3121,0.11440,0.13769
2005,30-45 y.,female,CDU/CSU,0.10646,367,3121,0.09564,0.11728
2005,30-45 y.,female,FDP,0.00859,35,3121,0.00535,0.01183
2005,30-45 y.,female,Bündnis90/Grüne,0.06563,218,3121,0.05694,0.07432
2005,30-45 y.,female,PDS/Linke,0.00927,37,3121,0.00590,0.01263
2005,46-65 y.,male,Not leaning towards specific party,0.50375,1613,3380,0.48689,0.52061
2005,46-65 y.,male,SPD,0.19876,679,3380,0.18530,0.21221
2005,46-65 y.,male,CDU/CSU,0.20247,759,3380,0.18892,0.21602
2005,46-65 y.,male,FDP,0.01796,92,3380,0.01348,0.02244
2005,46-65 y.,male,Bündnis90/Grüne,0.03410,124,3380,0.02798,0.04022
2005,46-65 y.,male,PDS/Linke,0.02090,82,3380,0.01607,0.02572
2005,46-65 y.,male,Others,0.01039,31,3380,0.00697,0.01381
2005,46-65 y.,female,Not leaning towards specific party,0.58272,1950,3529,0.56645,0.59899
2005,46-65 y.,female,SPD,0.16528,604,3529,0.15303,0.17754
2005,46-65 y.,female,CDU/CSU,0.16217,657,3529,0.15001,0.17433
2005,46-65 y.,female,FDP,0.01368,55,3529,0.00985,0.01751
2005,46-65 y.,female,Bündnis90/Grüne,0.04623,186,3529,0.03930,0.05316
2005,46-65 y.,female,PDS/Linke,0.01600,77,3529,0.01186,0.02014
2005,66 and older,male,Not leaning towards specific party,0.36468,636,1683,0.34167,0.38768
2005,66 and older,male,SPD,0.25035,404,1683,0.22964,0.27105
2005,66 and older,male,CDU/CSU,0.31279,528,1683,0.29063,0.33495
2005,66 and older,male,FDP,0.02119,42,1683,0.01430,0.02807
2005,66 and older,male,PDS/Linke,0.03369,73,1683,0.02507,0.04232
2005,66 and older,female,Not leaning towards specific party,0.47241,969,1949,0.45024,0.49458
2005,66 and older,female,SPD,0.19774,387,1949,0.18005,0.21543
2005,66 and older,female,CDU/CSU,0.27866,531,1949,0.25875,0.29857
2005,66 and older,female,PDS/Linke,0.02295,62,1949,0.01630,0.02960
2006,17-29 y.,male,Not leaning towards specific party,0.61622,1074,1731,0.59330,0.63913
2006,17-29 y.,male,SPD,0.13693,237,1731,0.12073,0.15313
2006,17-29 y.,male,CDU/CSU,0.11165,211,1731,0.09681,0.12649
2006,17-29 y.,male,FDP,0.03632,58,1731,0.02751,0.04514
2006,17-29 y.,male,Bündnis90/Grüne,0.04024,74,1731,0.03098,0.04951
2006,17-29 y.,male,PDS/Linke,0.02214,39,1731,0.01521,0.02908
2006,17-29 y.,male,Far right parties,0.02707,38,1731,0.01942,0.03472
2006,17-29 y.,female,Not leaning towards specific party,0.67571,1269,1853,0.65439,0.69703
2006,17-29 y.,female,SPD,0.14127,252,1853,0.12541,0.15714
2006,17-29 y.,female,CDU/CSU,0.09471,198,1853,0.08137,0.10804
2006,17-29 y.,female,Bündnis90/Grüne,0.04617,100,1853,0.03661,0.05573
2006,17-29 y.,female,PDS/Linke,0.01513,34,1853,0.00957,0.02069
2006,30-45 y.,male,Not leaning towards specific party,0.52660,1551,2928,0.50851,0.54468
2006,30-45 y.,male,SPD,0.16634,482,2928,0.15285,0.17983
2006,30-45 y.,male,CDU/CSU,0.16446,521,2928,0.15103,0.17789
2006,30-45 y.,male,FDP,0.03547,106,2928,0.02877,0.04217
2006,30-45 y.,male,Bündnis90/Grüne,0.06067,161,2928,0.05203,0.06932
2006,30-45 y.,male,PDS/Linke,0.01969,63,2928,0.01465,0.02472
2006,30-45 y.,male,Far right parties,0.01664,44,2928,0.01201,0.02128
2006,30-45 y.,female,Not leaning towards specific party,0.62110,1985,3232,0.60437,0.63782
2006,30-45 y.,female,SPD,0.13761,474,3232,0.12573,0.14949
2006,30-45 y.,female,CDU/CSU,0.12797,455,3232,0.11645,0.13949
2006,30-45 y.,female,FDP,0.01310,50,3232,0.00918,0.01702
2006,30-45 y.,female,Bündnis90/Grüne,0.06257,215,3232,0.05422,0.07093
2006,30-45 y.,female,PDS/Linke,0.01439,53,3232,0.01028,0.01850
2006,46-65 y.,male,Not leaning towards specific party,0.46957,1619,3585,0.45323,0.48591
2006,46-65 y.,male,SPD,0.20181,717,3585,0.18867,0.21495
2006,46-65 y.,male,CDU/CSU,0.22190,868,3585,0.20830,0.23551
2006,46-65 y.,male,FDP,0.01982,103,3585,0.01526,0.02438
2006,46-65 y.,male,Bündnis90/Grüne,0.03135,137,3585,0.02564,0.03705
2006,46-65 y.,male,PDS/Linke,0.03865,141,3585,0.03234,0.04496
2006,46-65 y.,female,Not leaning towards specific party,0.53629,1939,3862,0.52056,0.55202
2006,46-65 y.,female,SPD,0.18294,721,3862,0.17075,0.19514
2006,46-65 y.,female,CDU/CSU,0.18291,817,3862,0.17071,0.19510
2006,46-65 y.,female,FDP,0.01141,63,3862,0.00806,0.01476
2006,46-65 y.,female,Bündnis90/Grüne,0.04747,196,3862,0.04076,0.05417
2006,46-65 y.,female,PDS/Linke,0.03314,126,3862,0.02749,0.03878
2006,66 and older,male,Not leaning towards specific party,0.38641,800,2031,0.36523,0.40760
2006,66 and older,male,SPD,0.24903,478,2031,0.23022,0.26784
2006,66 and older,male,CDU/CSU,0.28663,607,2031,0.26696,0.30630
2006,66 and older,male,FDP,0.02485,53,2031,0.01808,0.03163
2006,66 and older,male,PDS/Linke,0.03927,93,2031,0.03082,0.04772
2006,66 and older,female,Not leaning towards specific party,0.47844,1135,2290,0.45797,0.49890
2006,66 and older,female,SPD,0.18984,426,2290,0.17377,0.20590
2006,66 and older,female,CDU/CSU,0.28285,629,2290,0.26440,0.30130
2006,66 and older,female,FDP,0.01293,33,2290,0.00831,0.01756
2006,66 and older,female,PDS/Linke,0.02329,67,2290,0.01711,0.02947
2007,17-29 y.,male,Not leaning towards specific party,0.66723,1072,1608,0.64419,0.69027
2007,17-29 y.,male,SPD,0.11102,179,1608,0.09566,0.12638
2007,17-29 y.,male,CDU/CSU,0.10888,182,1608,0.09365,0.12411
2007,17-29 y.,male,FDP,0.02757,49,1608,0.01956,0.03557
2007,17-29 y.,male,Bündnis90/Grüne,0.03484,60,1608,0.02588,0.04381
2007,17-29 y.,male,PDS/Linke,0.01624,34,1608,0.01006,0.02242
2007,17-29 y.,male,Far right parties,0.02081,32,1608,0.01383,0.02779
2007,17-29 y.,female,Not leaning towards specific party,0.72052,1263,1717,0.69929,0.74175
2007,17-29 y.,female,SPD,0.09874,180,1717,0.08463,0.11286
2007,17-29 y.,female,CDU/CSU,0.07599,146,1717,0.06346,0.08853
2007,17-29 y.,female,Bündnis90/Grüne,0.05304,97,1717,0.04244,0.06364
2007,17-29 y.,female,PDS/Linke,0.01857,31,1717,0.01218,0.02496
2007,30-45 y.,male,Not leaning towards specific party,0.57901,1536,2679,0.56031,0.59771
2007,30-45 y.,male,SPD,0.14403,389,2679,0.13073,0.15733
2007,30-45 y.,male,CDU/CSU,0.15029,443,2679,0.13676,0.16383
2007,30-45 y.,male,FDP,0.03013,94,2679,0.02365,0.03660
2007,30-45 y.,male,Bündnis90/Grüne,0.05725,132,2679,0.04845,0.06605
2007,30-45 y.,male,PDS/Linke,0.01986,50,2679,0.01457,0.02514
2007,30-45 y.,male,Far right parties,0.01115,35,2679,0.00717,0.01512
2007,30-45 y.,female,Not leaning towards specific party,0.67953,1989,2949,0.66269,0.69638
2007,30-45 y.,female,SPD,0.12372,358,2949,0.11183,0.13561
2007,30-45 y.,female,CDU/CSU,0.09925,334,2949,0.08845,0.11004
2007,30-45 y.,female,FDP,0.00891,39,2949,0.00552,0.01230
2007,30-45 y.,female,Bündnis90/Grüne,0.06475,191,2949,0.05587,0.07364
2007,30-45 y.,female,PDS/Linke,0.01181,38,2949,0.00791,0.01571
2007,46-65 y.,male,Not leaning towards specific party,0.52815,1698,3342,0.51123,0.54508
2007,46-65 y.,male,SPD,0.17334,588,3342,0.16051,0.18618
2007,46-65 y.,male,CDU/CSU,0.18779,700,3342,0.17454,0.20103
2007,46-65 y.,male,FDP,0.02187,107,3342,0.01691,0.02683
2007,46-65 y.,male,Bündnis90/Grüne,0.04022,133,3342,0.03356,0.04688
2007,46-65 y.,male,PDS/Linke,0.03502,116,3342,0.02879,0.04125
2007,46-65 y.,female,Not leaning towards specific party,0.59462,2055,3610,0.57860,0.61063
2007,46-65 y.,female,SPD,0.15591,590,3610,0.14407,0.16774
2007,46-65 y.,female,CDU/CSU,0.14947,606,3610,0.13783,0.16110
2007,46-65 y.,female,FDP,0.01346,60,3610,0.00970,0.01722
2007,46-65 y.,female,Bündnis90/Grüne,0.04918,188,3610,0.04212,0.05623
2007,46-65 y.,female,PDS/Linke,0.02894,111,3610,0.02347,0.03441
2007,66 and older,male,Not leaning towards specific party,0.42312,846,1988,0.40140,0.44484
2007,66 and older,male,SPD,0.22682,433,1988,0.20841,0.24523
2007,66 and older,male,CDU/CSU,0.26909,562,1988,0.24959,0.28859
2007,66 and older,male,FDP,0.02371,52,1988,0.01702,0.03040
2007,66 and older,male,PDS/Linke,0.03841,95,1988,0.02996,0.04686
2007,66 and older,female,Not leaning towards specific party,0.50652,1168,2283,0.48601,0.52703
2007,66 and older,female,SPD,0.18221,406,2283,0.16637,0.19805
2007,66 and older,female,CDU/CSU,0.25707,573,2283,0.23914,0.27500
2007,66 and older,female,FDP,0.01062,32,2283,0.00642,0.01483
2007,66 and older,female,Bündnis90/Grüne,0.01432,34,2283,0.00944,0.01919
2007,66 and older,female,PDS/Linke,0.02498,70,2283,0.01858,0.03139
2008,17-29 y.,male,Not leaning towards specific party,0.68484,1042,1469,0.66107,0.70861
2008,17-29 y.,male,SPD,0.10033,146,1469,0.08496,0.11570
2008,17-29 y.,male,CDU/CSU,0.10697,165,1469,0.09116,0.12278
2008,17-29 y.,male,FDP,0.02511,33,1469,0.01710,0.03311
2008,17-29 y.,male,Bündnis90/Grüne,0.03978,52,1469,0.02979,0.04978
2008,17-29 y.,male,PDS/Linke,0.01564,31,1469,0.00929,0.02199
2008,17-29 y.,female,Not leaning towards specific party,0.72614,1189,1598,0.70427,0.74801
2008,17-29 y.,female,SPD,0.11163,163,1598,0.09618,0.12708
2008,17-29 y.,female,CDU/CSU,0.08294,139,1598,0.06941,0.09646
2008,17-29 y.,female,Bündnis90/Grüne,0.04019,75,1598,0.03056,0.04982
2008,17-29 y.,female,PDS/Linke,0.01483,32,1598,0.00890,0.02076
2008,30-45 y.,male,Not leaning towards specific party,0.56731,1379,2426,0.54759,0.58703
2008,30-45 y.,male,SPD,0.12566,319,2426,0.11246,0.13885
2008,30-45 y.,male,CDU/CSU,0.16896,431,2426,0.15405,0.18388
2008,30-45 y.,male,FDP,0.03209,89,2426,0.02508,0.03911
2008,30-45 y.,male,Bündnis90/Grüne,0.05628,118,2426,0.04711,0.06546
2008,30-45 y.,male,PDS/Linke,0.02971,59,2426,0.02295,0.03647
2008,30-45 y.,male,Far right parties,0.01134,31,2426,0.00713,0.01556
2008,30-45 y.,female,Not leaning towards specific party,0.68119,1816,2655,0.66346,0.69892
2008,30-45 y.,female,SPD,0.10839,299,2655,0.09656,0.12022
2008,30-45 y.,female,CDU/CSU,0.11120,304,2655,0.09924,0.12316
2008,30-45 y.,female,FDP,0.01121,39,2655,0.00720,0.01521
2008,30-45 y.,female,Bündnis90/Grüne,0.06199,163,2655,0.05282,0.07117
2008,30-45 y.,female,PDS/Linke,0.00900,34,2655,0.00541,0.01259
2008,46-65 y.,male,Not leaning towards specific party,0.51102,1564,3128,0.49350,0.52854
2008,46-65 y.,male,SPD,0.17412,541,3128,0.16083,0.18741
2008,46-65 y.,male,CDU/CSU,0.19269,659,3128,0.17887,0.20652
2008,46-65 y.,male,FDP,0.01942,95,3128,0.01458,0.02426
2008,46-65 y.,male,Bündnis90/Grüne,0.04196,129,3128,0.03493,0.04899
2008,46-65 y.,male,PDS/Linke,0.04470,140,3128,0.03746,0.05194
2008,46-65 y.,female,Not leaning towards specific party,0.60155,1961,3444,0.58519,0.61790
2008,46-65 y.,female,SPD,0.14724,512,3444,0.13541,0.15908
2008,46-65 y.,female,CDU/CSU,0.14620,602,3444,0.13440,0.15800
2008,46-65 y.,female,FDP,0.01467,65,3444,0.01066,0.01869
2008,46-65 y.,female,Bündnis90/Grüne,0.05087,188,3444,0.04353,0.05821
2008,46-65 y.,female,PDS/Linke,0.03224,116,3444,0.02634,0.03814
2008,66 and older,male,Not leaning towards specific party,0.41228,824,1975,0.39057,0.43400
2008,66 and older,male,SPD,0.21194,396,1975,0.19391,0.22997
2008,66 and older,male,CDU/CSU,0.28151,590,1975,0.26167,0.30135
2008,66 and older,male,FDP,0.03029,61,1975,0.02273,0.03786
2008,66 and older,male,PDS/Linke,0.04038,104,1975,0.03169,0.04906
2008,66 and older,female,Not leaning towards specific party,0.48062,1096,2239,0.45992,0.50132
2008,66 and older,female,SPD,0.18245,396,2239,0.16645,0.19845
2008,66 and older,female,CDU/CSU,0.27302,593,2239,0.25456,0.29148
2008,66 and older,female,FDP,0.01376,40,2239,0.00893,0.01858
2008,66 and older,female,Bündnis90/Grüne,0.01540,36,2239,0.01030,0.02050
2008,66 and older,female,PDS/Linke,0.02854,78,2239,0.02164,0.03544
2009,17-29 y.,male,Not leaning towards specific party,0.72584,980,1341,0.70195,0.74972
2009,17-29 y.,male,SPD,0.07454,113,1341,0.06048,0.08861
2009,17-29 y.,male,CDU/CSU,0.09652,135,1341,0.08071,0.11233
2009,17-29 y.,male,FDP,0.02931,53,1341,0.02028,0.03834
2009,17-29 y.,male,Bündnis90/Grüne,0.04622,60,1341,0.03498,0.05747
2009,17-29 y.,female,Not leaning towards specific party,0.75380,1069,1380,0.73106,0.77654
2009,17-29 y.,female,SPD,0.08087,113,1380,0.06648,0.09526
2009,17-29 y.,female,CDU/CSU,0.06585,107,1380,0.05276,0.07894
2009,17-29 y.,female,Bündnis90/Grüne,0.05221,91,1380,0.04047,0.06395
2009,30-45 y.,male,Not leaning towards specific party,0.58304,1289,2177,0.56233,0.60376
2009,30-45 y.,male,SPD,0.11668,256,2177,0.10319,0.13017
2009,30-45 y.,male,CDU/CSU,0.13290,334,2177,0.11864,0.14716
2009,30-45 y.,male,FDP,0.04730,107,2177,0.03838,0.05622
2009,30-45 y.,male,Bündnis90/Grüne,0.06136,103,2177,0.05127,0.07144
2009,30-45 y.,male,PDS/Linke,0.02553,56,2177,0.01891,0.03216
2009,30-45 y.,male,Far right parties,0.02096,32,2177,0.01494,0.02697
2009,30-45 y.,female,Not leaning towards specific party,0.70008,1678,2404,0.68176,0.71840
2009,30-45 y.,female,SPD,0.09485,242,2404,0.08314,0.10657
2009,30-45 y.,female,CDU/CSU,0.09721,269,2404,0.08537,0.10906
2009,30-45 y.,female,FDP,0.02062,56,2404,0.01493,0.02630
2009,30-45 y.,female,Bündnis90/Grüne,0.06236,159,2404,0.05269,0.07203
2009,46-65 y.,male,Not leaning towards specific party,0.52983,1500,2953,0.51183,0.54784
2009,46-65 y.,male,SPD,0.15907,484,2953,0.14588,0.17227
2009,46-65 y.,male,CDU/CSU,0.17436,576,2953,0.16067,0.18804
2009,46-65 y.,male,FDP,0.03420,130,2953,0.02764,0.04076
2009,46-65 y.,male,Bündnis90/Grüne,0.04133,137,2953,0.03415,0.04851
2009,46-65 y.,male,PDS/Linke,0.04220,126,2953,0.03495,0.04945
2009,46-65 y.,female,Not leaning towards specific party,0.63902,1943,3260,0.62253,0.65551
2009,46-65 y.,female,SPD,0.11151,422,3260,0.10071,0.12232
2009,46-65 y.,female,CDU/CSU,0.12961,493,3260,0.11808,0.14114
2009,46-65 y.,female,FDP,0.02223,89,3260,0.01717,0.02730
2009,46-65 y.,female,Bündnis90/Grüne,0.05691,209,3260,0.04896,0.06487
2009,46-65 y.,female,PDS/Linke,0.02843,104,3260,0.02272,0.03414
2009,66 and older,male,Not leaning towards specific party,0.41521,805,1943,0.39329,0.43712
2009,66 and older,male,SPD,0.19871,370,1943,0.18096,0.21645
2009,66 and older,male,CDU/CSU,0.27275,552,1943,0.25294,0.29256
2009,66 and older,male,FDP,0.04322,88,1943,0.03417,0.05226
2009,66 and older,male,Bündnis90/Grüne,0.01673,31,1943,0.01103,0.02244
2009,66 and older,male,PDS/Linke,0.03966,97,1943,0.03098,0.04834
2009,66 and older,female,Not leaning towards specific party,0.48383,1040,2155,0.46272,0.50493
2009,66 and older,female,SPD,0.17254,363,2155,0.15658,0.18849
2009,66 and older,female,CDU/CSU,0.26888,577,2155,0.25015,0.28760
2009,66 and older,female,FDP,0.02203,60,2155,0.01583,0.02823
2009,66 and older,female,Bündnis90/Grüne,0.01464,36,2155,0.00957,0.01971
2009,66 and older,female,PDS/Linke,0.02920,79,2155,0.02209,0.03631
2010,17-29 y.,male,Not leaning towards specific party,0.61042,1080,1654,0.58691,0.63393
2010,17-29 y.,male,SPD,0.11257,160,1654,0.09734,0.12781
2010,17-29 y.,male,CDU/CSU,0.11411,175,1654,0.09879,0.12944
2010,17-29 y.,male,FDP,0.03590,64,1654,0.02693,0.04487
2010,17-29 y.,male,Bündnis90/Grüne,0.05861,98,1654,0.04729,0.06994
2010,17-29 y.,male,PDS/Linke,0.02949,45,1654,0.02134,0.03765
2010,17-29 y.,male,Far right parties,0.01497,32,1654,0.00911,0.02082
2010,17-29 y.,female,Not leaning towards specific party,0.67655,1531,2145,0.65675,0.69635
2010,17-29 y.,female,SPD,0.08267,173,2145,0.07101,0.09433
2010,17-29 y.,female,CDU/CSU,0.07952,175,2145,0.06807,0.09098
2010,17-29 y.,female,FDP,0.01819,42,2145,0.01253,0.02385
2010,17-29 y.,female,Bündnis90/Grüne,0.08311,157,2145,0.07142,0.09479
2010,17-29 y.,female,PDS/Linke,0.03323,67,2145,0.02565,0.04082
2010,30-45 y.,male,Not leaning towards specific party,0.53218,2108,3825,0.51637,0.54800
2010,30-45 y.,male,SPD,0.13466,462,3825,0.12384,0.14548
2010,30-45 y.,male,CDU/CSU,0.16014,665,3825,0.14851,0.17176
2010,30-45 y.,male,FDP,0.03742,165,3825,0.03140,0.04343
2010,30-45 y.,male,Bündnis90/Grüne,0.06470,261,3825,0.05690,0.07250
2010,30-45 y.,male,PDS/Linke,0.03055,111,3825,0.02510,0.03601
2010,30-45 y.,male,Far right parties,0.01955,53,3825,0.01516,0.02394
2010,30-45 y.,female,Not leaning towards specific party,0.60646,3027,4982,0.59290,0.62003
2010,30-45 y.,female,SPD,0.10948,529,4982,0.10081,0.11815
2010,30-45 y.,female,CDU/CSU,0.13554,700,4982,0.12603,0.14504
2010,30-45 y.,female,FDP,0.02719,131,4982,0.02267,0.03170
2010,30-45 y.,female,Bündnis90/Grüne,0.08896,467,4982,0.08106,0.09687
2010,30-45 y.,female,PDS/Linke,0.02148,128,4982,0.01745,0.02550
2010,46-65 y.,male,Not leaning towards specific party,0.48440,1521,3270,0.46727,0.50153
2010,46-65 y.,male,SPD,0.16850,567,3270,0.15567,0.18133
2010,46-65 y.,male,CDU/CSU,0.18894,679,3270,0.17552,0.20235
2010,46-65 y.,male,FDP,0.02414,107,3270,0.01888,0.02940
2010,46-65 y.,male,Bündnis90/Grüne,0.05806,227,3270,0.05004,0.06607
2010,46-65 y.,male,PDS/Linke,0.05612,169,3270,0.04823,0.06400
2010,46-65 y.,female,Not leaning towards specific party,0.56956,1864,3521,0.55320,0.58592
2010,46-65 y.,female,SPD,0.14235,517,3521,0.13081,0.15389
2010,46-65 y.,female,CDU/CSU,0.14656,599,3521,0.13487,0.15824
2010,46-65 y.,female,FDP,0.01839,82,3521,0.01395,0.02283
2010,46-65 y.,female,Bündnis90/Grüne,0.06654,301,3521,0.05831,0.07478
2010,46-65 y.,female,PDS/Linke,0.04287,158,3521,0.03618,0.04956
2010,66 and older,male,Not leaning towards specific party,0.35531,663,1878,0.33366,0.37697
2010,66 and older,male,SPD,0.23020,409,1878,0.21116,0.24925
2010,66 and older,male,CDU/CSU,0.29695,580,1878,0.27628,0.31763
2010,66 and older,male,FDP,0.03033,65,1878,0.02257,0.03809
2010,66 and older,male,Bündnis90/Grüne,0.02084,48,1878,0.01438,0.02731
2010,66 and older,male,PDS/Linke,0.04682,113,1878,0.03726,0.05638
2010,66 and older,female,Not leaning towards specific party,0.44176,890,2076,0.42039,0.46313
2010,66 and older,female,SPD,0.19599,403,2076,0.17891,0.21307
2010,66 and older,female,CDU/CSU,0.27419,589,2076,0.25499,0.29338
2010,66 and older,female,FDP,0.02304,52,2076,0.01658,0.02949
2010,66 and older,female,Bündnis90/Grüne,0.02358,53,2076,0.01705,0.03010
2010,66 and older,female,PDS/Linke,0.03309,89,2076,0.02539,0.04078
2011,17-29 y.,male,Not leaning towards specific party,0.62367,947,1360,0.59791,0.64942
2011,17-29 y.,male,SPD,0.11897,134,1360,0.10176,0.13619
2011,17-29 y.,male,CDU/CSU,0.12017,170,1360,0.10288,0.13746
2011,17-29 y.,male,Bündnis90/Grüne,0.08086,109,1360,0.06636,0.09535
2011,17-29 y.,female,Not leaning towards specific party,0.68692,1056,1440,0.66296,0.71088
2011,17-29 y.,female,SPD,0.07975,97,1440,0.06576,0.09375
2011,17-29 y.,female,CDU/CSU,0.07333,125,1440,0.05986,0.08680
2011,17-29 y.,female,Bündnis90/Grüne,0.10727,162,1440,0.09128,0.12326
2011,30-45 y.,male,Not leaning towards specific party,0.56710,1276,2146,0.54613,0.58807
2011,30-45 y.,male,SPD,0.11480,246,2146,0.10131,0.12829
2011,30-45 y.,male,CDU/CSU,0.14304,325,2146,0.12822,0.15785
2011,30-45 y.,male,FDP,0.01757,50,2146,0.01201,0.02313
2011,30-45 y.,male,Bündnis90/Grüne,0.09111,162,2146,0.07893,0.10329
2011,30-45 y.,male,PDS/Linke,0.02715,53,2146,0.02027,0.03403
2011,30-45 y.,male,Far right parties,0.01787,34,2146,0.01226,0.02347
2011,30-45 y.,female,Not leaning towards specific party,0.66365,1749,2578,0.64541,0.68189
2011,30-45 y.,female,SPD,0.09469,250,2578,0.08338,0.10599
2011,30-45 y.,female,CDU/CSU,0.10577,285,2578,0.09389,0.11764
2011,30-45 y.,female,Bündnis90/Grüne,0.10303,253,2578,0.09130,0.11477
2011,30-45 y.,female,PDS/Linke,0.01186,41,2578,0.00768,0.01604
2011,46-65 y.,male,Not leaning towards specific party,0.51691,1840,3576,0.50053,0.53329
2011,46-65 y.,male,SPD,0.16068,570,3576,0.14864,0.17272
2011,46-65 y.,male,CDU/CSU,0.17254,668,3576,0.16015,0.18493
2011,46-65 y.,male,FDP,0.01266,72,3576,0.00900,0.01633
2011,46-65 y.,male,Bündnis90/Grüne,0.07552,289,3576,0.06686,0.08419
2011,46-65 y.,male,PDS/Linke,0.03504,137,3576,0.02901,0.04107
2011,46-65 y.,female,Not leaning towards specific party,0.62328,2393,4008,0.60827,0.63828
2011,46-65 y.,female,SPD,0.12414,511,4008,0.11393,0.13435
2011,46-65 y.,female,CDU/CSU,0.12419,567,4008,0.11398,0.13440
2011,46-65 y.,female,FDP,0.00774,39,4008,0.00503,0.01046
2011,46-65 y.,female,Bündnis90/Grüne,0.08081,382,4008,0.07237,0.08925
2011,46-65 y.,female,PDS/Linke,0.03122,116,4008,0.02583,0.03660
2011,66 and older,male,Not leaning towards specific party,0.39001,951,2405,0.37051,0.40951
