year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,Urban regions,FDP,0.01759,47,2374,0.01230,0.02288
2003,66 and older,Urban regions,Bündnis90/Grüne,0.01422,38,2374,0.00946,0.01899
2003,66 and older,Urban regions,PDS/Linke,0.01096,34,2374,0.00677,0.01515
2003,66 and older,Rural regions,Not leaning towards specific party,0.46464,584,1217,0.43661,0.49267
2003,66 and older,Rural regions,SPD,0.19723,232,1217,0.17486,0.21959
2003,66 and older,Rural regions,CDU/CSU,0.25714,320,1217,0.23258,0.28171
2003,66 and older,Rural regions,PDS/Linke,0.05790,81,1217,0.04477,0.07103
2004,17-29 y.,Urban regions,Not leaning towards specific party,0.68418,1779,2508,0.66598,0.70238
2004,17-29 y.,Urban regions,SPD,0.10429,266,2508,0.09233,0.11626
2004,17-29 y.,Urban regions,CDU/CSU,0.11532,294,2508,0.10282,0.12782
2004,17-29 y.,Urban regions,FDP,0.01881,40,2508,0.01349,0.02413
2004,17-29 y.,Urban regions,Bündnis90/Grüne,0.04493,129,2508,0.03682,0.05304
2004,17-29 y.,Rural regions,Not leaning towards specific party,0.77200,1044,1282,0.74903,0.79498
2004,17-29 y.,Rural regions,SPD,0.06141,79,1282,0.04826,0.07455
2004,17-29 y.,Rural regions,CDU/CSU,0.10522,159,1282,0.08842,0.12203
2004,30-45 y.,Urban regions,Not leaning towards specific party,0.60757,2663,4374,0.59310,0.62204
2004,30-45 y.,Urban regions,SPD,0.14293,647,4374,0.13256,0.15330
2004,30-45 y.,Urban regions,CDU/CSU,0.13719,648,4374,0.12699,0.14739
2004,30-45 y.,Urban regions,FDP,0.01718,84,4374,0.01333,0.02103
2004,30-45 y.,Urban regions,Bündnis90/Grüne,0.07083,296,4374,0.06323,0.07843
2004,30-45 y.,Urban regions,PDS/Linke,0.00945,36,4374,0.00658,0.01232
2004,30-45 y.,Rural regions,Not leaning towards specific party,0.69341,1410,2035,0.67337,0.71345
2004,30-45 y.,Rural regions,SPD,0.08464,178,2035,0.07254,0.09674
2004,30-45 y.,Rural regions,CDU/CSU,0.15175,333,2035,0.13616,0.16735
2004,30-45 y.,Rural regions,Bündnis90/Grüne,0.03139,73,2035,0.02381,0.03896
2004,30-45 y.,Rural regions,PDS/Linke,0.01397,41,2035,0.00887,0.01907
2004,46-65 y.,Urban regions,Not leaning towards specific party,0.53222,2404,4808,0.51811,0.54632
2004,46-65 y.,Urban regions,SPD,0.19073,934,4808,0.17963,0.20184
2004,46-65 y.,Urban regions,CDU/CSU,0.19399,1058,4808,0.18281,0.20517
2004,46-65 y.,Urban regions,FDP,0.01649,115,4808,0.01289,0.02009
2004,46-65 y.,Urban regions,Bündnis90/Grüne,0.03933,231,4808,0.03384,0.04483
2004,46-65 y.,Urban regions,PDS/Linke,0.01163,66,4808,0.00860,0.01466
2004,46-65 y.,Rural regions,Not leaning towards specific party,0.57294,1401,2446,0.55333,0.59255
2004,46-65 y.,Rural regions,SPD,0.13589,324,2446,0.12231,0.14948
2004,46-65 y.,Rural regions,CDU/CSU,0.20890,521,2446,0.19279,0.22502
2004,46-65 y.,Rural regions,FDP,0.01008,36,2446,0.00612,0.01404
2004,46-65 y.,Rural regions,Bündnis90/Grüne,0.01975,63,2446,0.01423,0.02526
2004,46-65 y.,Rural regions,PDS/Linke,0.03108,101,2446,0.02420,0.03796
2004,66 and older,Urban regions,Not leaning towards specific party,0.45947,1124,2441,0.43969,0.47924
2004,66 and older,Urban regions,SPD,0.20227,480,2441,0.18633,0.21820
2004,66 and older,Urban regions,CDU/CSU,0.28039,701,2441,0.26257,0.29821
2004,66 and older,Urban regions,FDP,0.01689,50,2441,0.01178,0.02200
2004,66 and older,Urban regions,Bündnis90/Grüne,0.01447,44,2441,0.00973,0.01921
2004,66 and older,Urban regions,PDS/Linke,0.01433,42,2441,0.00961,0.01905
2004,66 and older,Rural regions,Not leaning towards specific party,0.53457,702,1251,0.50692,0.56222
2004,66 and older,Rural regions,SPD,0.13850,172,1251,0.11935,0.15765
2004,66 and older,Rural regions,CDU/CSU,0.24365,297,1251,0.21985,0.26744
2004,66 and older,Rural regions,PDS/Linke,0.05041,80,1251,0.03828,0.06254
2005,17-29 y.,Urban regions,Not leaning towards specific party,0.69186,1727,2444,0.67355,0.71017
2005,17-29 y.,Urban regions,SPD,0.11674,293,2444,0.10401,0.12948
2005,17-29 y.,Urban regions,CDU/CSU,0.08360,238,2444,0.07263,0.09458
2005,17-29 y.,Urban regions,FDP,0.01854,42,2444,0.01319,0.02388
2005,17-29 y.,Urban regions,Bündnis90/Grüne,0.05715,144,2444,0.04795,0.06636
2005,17-29 y.,Rural regions,Not leaning towards specific party,0.76469,974,1245,0.74112,0.78827
2005,17-29 y.,Rural regions,SPD,0.04784,70,1245,0.03598,0.05970
2005,17-29 y.,Rural regions,CDU/CSU,0.09717,139,1245,0.08071,0.11363
2005,17-29 y.,Rural regions,Bündnis90/Grüne,0.02567,31,1245,0.01688,0.03446
2005,17-29 y.,Rural regions,PDS/Linke,0.01842,31,1245,0.01095,0.02589
2005,30-45 y.,Urban regions,Not leaning towards specific party,0.58152,2375,4086,0.56639,0.59664
2005,30-45 y.,Urban regions,SPD,0.16021,658,4086,0.14896,0.17146
2005,30-45 y.,Urban regions,CDU/CSU,0.13554,604,4086,0.12505,0.14604
2005,30-45 y.,Urban regions,FDP,0.01478,79,4086,0.01108,0.01848
2005,30-45 y.,Urban regions,Bündnis90/Grüne,0.07531,297,4086,0.06722,0.08340
2005,30-45 y.,Urban regions,PDS/Linke,0.00983,41,4086,0.00680,0.01285
2005,30-45 y.,Urban regions,Far right parties,0.00863,32,4086,0.00579,0.01146
2005,30-45 y.,Rural regions,Not leaning towards specific party,0.66346,1298,1878,0.64208,0.68483
2005,30-45 y.,Rural regions,SPD,0.09284,181,1878,0.07971,0.10597
2005,30-45 y.,Rural regions,CDU/CSU,0.15555,291,1878,0.13915,0.17194
2005,30-45 y.,Rural regions,Bündnis90/Grüne,0.03010,65,1878,0.02237,0.03783
2005,30-45 y.,Rural regions,PDS/Linke,0.01893,43,1878,0.01276,0.02509
2005,46-65 y.,Urban regions,Not leaning towards specific party,0.52200,2228,4537,0.50747,0.53654
2005,46-65 y.,Urban regions,SPD,0.20155,954,4537,0.18988,0.21323
2005,46-65 y.,Urban regions,CDU/CSU,0.17568,936,4537,0.16461,0.18676
2005,46-65 y.,Urban regions,FDP,0.01845,113,4537,0.01454,0.02237
2005,46-65 y.,Urban regions,Bündnis90/Grüne,0.04794,241,4537,0.04172,0.05416
2005,46-65 y.,Urban regions,PDS/Linke,0.01359,65,4537,0.01022,0.01696
2005,46-65 y.,Rural regions,Not leaning towards specific party,0.57883,1335,2341,0.55882,0.59883
2005,46-65 y.,Rural regions,SPD,0.13711,329,2341,0.12317,0.15104
2005,46-65 y.,Rural regions,CDU/CSU,0.19158,480,2341,0.17563,0.20752
2005,46-65 y.,Rural regions,FDP,0.00994,34,2341,0.00592,0.01396
2005,46-65 y.,Rural regions,Bündnis90/Grüne,0.02356,69,2341,0.01741,0.02970
2005,46-65 y.,Rural regions,PDS/Linke,0.02805,94,2341,0.02136,0.03474
2005,66 and older,Urban regions,Not leaning towards specific party,0.38967,971,2452,0.37037,0.40898
2005,66 and older,Urban regions,SPD,0.24443,588,2452,0.22742,0.26145
2005,66 and older,Urban regions,CDU/CSU,0.30580,754,2452,0.28756,0.32404
2005,66 and older,Urban regions,FDP,0.01561,54,2452,0.01070,0.02052
2005,66 and older,Urban regions,Bündnis90/Grüne,0.01434,39,2452,0.00964,0.01905
2005,66 and older,Urban regions,PDS/Linke,0.01453,46,2452,0.00980,0.01927
2005,66 and older,Rural regions,Not leaning towards specific party,0.49516,634,1231,0.46722,0.52311
2005,66 and older,Rural regions,SPD,0.16154,203,1231,0.14097,0.18210
2005,66 and older,Rural regions,CDU/CSU,0.25790,305,1231,0.23345,0.28234
2005,66 and older,Rural regions,PDS/Linke,0.05465,89,1231,0.04195,0.06736
2006,17-29 y.,Urban regions,Not leaning towards specific party,0.57815,1457,2334,0.55811,0.59819
2006,17-29 y.,Urban regions,SPD,0.15215,375,2334,0.13757,0.16672
2006,17-29 y.,Urban regions,CDU/CSU,0.09551,271,2334,0.08358,0.10744
2006,17-29 y.,Urban regions,FDP,0.02255,54,2334,0.01653,0.02857
2006,17-29 y.,Urban regions,Bündnis90/Grüne,0.05047,138,2334,0.04159,0.05935
2006,17-29 y.,Urban regions,PDS/Linke,0.01368,39,2334,0.00897,0.01839
2006,17-29 y.,Rural regions,Not leaning towards specific party,0.65556,886,1208,0.62875,0.68237
2006,17-29 y.,Rural regions,SPD,0.08350,114,1208,0.06789,0.09910
2006,17-29 y.,Rural regions,CDU/CSU,0.09904,138,1208,0.08218,0.11589
2006,17-29 y.,Rural regions,Bündnis90/Grüne,0.01904,36,1208,0.01133,0.02675
2006,17-29 y.,Rural regions,PDS/Linke,0.02552,34,1208,0.01662,0.03441
2006,30-45 y.,Urban regions,Not leaning towards specific party,0.55135,2297,4128,0.53617,0.56652
2006,30-45 y.,Urban regions,SPD,0.16394,705,4128,0.15264,0.17523
2006,30-45 y.,Urban regions,CDU/CSU,0.14367,655,4128,0.13297,0.15437
2006,30-45 y.,Urban regions,FDP,0.02505,115,4128,0.02028,0.02982
2006,30-45 y.,Urban regions,Bündnis90/Grüne,0.07481,303,4128,0.06678,0.08284
2006,30-45 y.,Urban regions,PDS/Linke,0.01169,53,4128,0.00841,0.01497
2006,30-45 y.,Rural regions,Not leaning towards specific party,0.61294,1239,1988,0.59152,0.63435
2006,30-45 y.,Rural regions,SPD,0.12181,251,1988,0.10743,0.13620
2006,30-45 y.,Rural regions,CDU/CSU,0.14963,321,1988,0.13395,0.16532
2006,30-45 y.,Rural regions,FDP,0.02233,41,1988,0.01583,0.02882
2006,30-45 y.,Rural regions,Bündnis90/Grüne,0.03005,73,1988,0.02254,0.03755
2006,30-45 y.,Rural regions,PDS/Linke,0.02906,63,1988,0.02168,0.03645
2006,46-65 y.,Urban regions,Not leaning towards specific party,0.48037,2173,4869,0.46633,0.49440
2006,46-65 y.,Urban regions,SPD,0.21045,1054,4869,0.19900,0.22190
2006,46-65 y.,Urban regions,CDU/CSU,0.19530,1110,4869,0.18417,0.20644
2006,46-65 y.,Urban regions,FDP,0.01752,127,4869,0.01384,0.02121
2006,46-65 y.,Urban regions,Bündnis90/Grüne,0.04805,268,4869,0.04204,0.05406
2006,46-65 y.,Urban regions,PDS/Linke,0.03056,137,4869,0.02572,0.03539
2006,46-65 y.,Rural regions,Not leaning towards specific party,0.53828,1385,2578,0.51904,0.55753
2006,46-65 y.,Rural regions,SPD,0.15131,384,2578,0.13747,0.16514
2006,46-65 y.,Rural regions,CDU/CSU,0.21214,575,2578,0.19635,0.22792
2006,46-65 y.,Rural regions,FDP,0.01133,39,2578,0.00725,0.01542
2006,46-65 y.,Rural regions,Bündnis90/Grüne,0.02109,65,2578,0.01554,0.02663
2006,46-65 y.,Rural regions,PDS/Linke,0.04591,130,2578,0.03783,0.05399
2006,66 and older,Urban regions,Not leaning towards specific party,0.40773,1172,2841,0.38965,0.42580
2006,66 and older,Urban regions,SPD,0.23617,653,2841,0.22055,0.25179
2006,66 and older,Urban regions,CDU/CSU,0.29152,847,2841,0.27481,0.30824
2006,66 and older,Urban regions,FDP,0.01894,67,2841,0.01392,0.02395
2006,66 and older,Urban regions,Bündnis90/Grüne,0.01085,40,2841,0.00704,0.01466
2006,66 and older,Urban regions,PDS/Linke,0.01807,62,2841,0.01317,0.02297
2006,66 and older,Rural regions,Not leaning towards specific party,0.49066,763,1501,0.46536,0.51596
2006,66 and older,Rural regions,SPD,0.16537,251,1501,0.14657,0.18417
2006,66 and older,Rural regions,CDU/CSU,0.26137,389,1501,0.23914,0.28361
2006,66 and older,Rural regions,PDS/Linke,0.05429,98,1501,0.04282,0.06575
2007,17-29 y.,Urban regions,Not leaning towards specific party,0.62483,1485,2171,0.60446,0.64520
2007,17-29 y.,Urban regions,SPD,0.11119,278,2171,0.09797,0.12442
2007,17-29 y.,Urban regions,CDU/CSU,0.07949,203,2171,0.06811,0.09088
2007,17-29 y.,Urban regions,FDP,0.01448,44,2171,0.00945,0.01950
2007,17-29 y.,Urban regions,Bündnis90/Grüne,0.05099,128,2171,0.04174,0.06025
2007,17-29 y.,Urban regions,PDS/Linke,0.01206,33,2171,0.00747,0.01665
2007,17-29 y.,Rural regions,Not leaning towards specific party,0.66158,850,1088,0.63345,0.68971
2007,17-29 y.,Rural regions,SPD,0.06519,81,1088,0.05051,0.07986
2007,17-29 y.,Rural regions,CDU/CSU,0.09604,125,1088,0.07852,0.11355
2007,17-29 y.,Rural regions,PDS/Linke,0.02411,32,1088,0.01499,0.03323
2007,30-45 y.,Urban regions,Not leaning towards specific party,0.59877,2247,3754,0.58309,0.61445
2007,30-45 y.,Urban regions,SPD,0.15329,579,3754,0.14176,0.16481
2007,30-45 y.,Urban regions,CDU/CSU,0.12075,526,3754,0.11032,0.13117
2007,30-45 y.,Urban regions,FDP,0.02043,99,3754,0.01591,0.02496
2007,30-45 y.,Urban regions,Bündnis90/Grüne,0.07330,259,3754,0.06496,0.08164
2007,30-45 y.,Urban regions,PDS/Linke,0.01168,44,3754,0.00824,0.01512
2007,30-45 y.,Rural regions,Not leaning towards specific party,0.68438,1278,1839,0.66313,0.70563
2007,30-45 y.,Rural regions,SPD,0.08717,168,1839,0.07427,0.10007
2007,30-45 y.,Rural regions,CDU/CSU,0.13343,251,1839,0.11788,0.14897
2007,30-45 y.,Rural regions,FDP,0.01775,34,1839,0.01171,0.02378
2007,30-45 y.,Rural regions,Bündnis90/Grüne,0.03117,64,1839,0.02322,0.03911
2007,30-45 y.,Rural regions,PDS/Linke,0.02541,44,1839,0.01822,0.03261
2007,46-65 y.,Urban regions,Not leaning towards specific party,0.53416,2285,4511,0.51960,0.54872
2007,46-65 y.,Urban regions,SPD,0.18756,881,4511,0.17617,0.19895
2007,46-65 y.,Urban regions,CDU/CSU,0.16005,854,4511,0.14935,0.17076
2007,46-65 y.,Urban regions,FDP,0.01880,125,4511,0.01484,0.02277
2007,46-65 y.,Urban regions,Bündnis90/Grüne,0.05393,251,4511,0.04734,0.06052
2007,46-65 y.,Urban regions,PDS/Linke,0.02684,115,4511,0.02212,0.03156
2007,46-65 y.,Rural regions,Not leaning towards specific party,0.60618,1468,2441,0.58679,0.62557
2007,46-65 y.,Rural regions,SPD,0.11607,297,2441,0.10336,0.12878
2007,46-65 y.,Rural regions,CDU/CSU,0.18284,452,2441,0.16751,0.19818
2007,46-65 y.,Rural regions,FDP,0.01509,42,2441,0.01025,0.01993
2007,46-65 y.,Rural regions,Bündnis90/Grüne,0.02553,70,2441,0.01927,0.03179
2007,46-65 y.,Rural regions,PDS/Linke,0.04168,112,2441,0.03375,0.04961
2007,66 and older,Urban regions,Not leaning towards specific party,0.43434,1201,2808,0.41600,0.45268
2007,66 and older,Urban regions,SPD,0.22224,615,2808,0.20686,0.23762
2007,66 and older,Urban regions,CDU/CSU,0.27989,810,2808,0.26328,0.29650
2007,66 and older,Urban regions,FDP,0.01961,69,2808,0.01448,0.02474
2007,66 and older,Urban regions,Bündnis90/Grüne,0.01565,47,2808,0.01105,0.02024
2007,66 and older,Urban regions,PDS/Linke,0.01841,66,2808,0.01344,0.02339
2007,66 and older,Rural regions,Not leaning towards specific party,0.53870,813,1461,0.51313,0.56427
2007,66 and older,Rural regions,SPD,0.15435,224,1461,0.13582,0.17288
2007,66 and older,Rural regions,CDU/CSU,0.22102,325,1461,0.19974,0.24231
2007,66 and older,Rural regions,PDS/Linke,0.05579,99,1461,0.04402,0.06757
2008,17-29 y.,Urban regions,Not leaning towards specific party,0.62586,1420,2044,0.60488,0.64685
2008,17-29 y.,Urban regions,SPD,0.11655,245,2044,0.10264,0.13047
2008,17-29 y.,Urban regions,CDU/CSU,0.08730,209,2044,0.07506,0.09954
2008,17-29 y.,Urban regions,FDP,0.01537,36,2044,0.01003,0.02070
2008,17-29 y.,Urban regions,Bündnis90/Grüne,0.04310,98,2044,0.03430,0.05191
2008,17-29 y.,Urban regions,PDS/Linke,0.00920,36,2044,0.00506,0.01334
2008,17-29 y.,Rural regions,Not leaning towards specific party,0.70083,811,970,0.67200,0.72967
2008,17-29 y.,Rural regions,SPD,0.05837,64,970,0.04361,0.07313
2008,17-29 y.,Rural regions,CDU/CSU,0.08876,95,970,0.07085,0.10666
2008,30-45 y.,Urban regions,Not leaning towards specific party,0.59775,2050,3374,0.58121,0.61430
2008,30-45 y.,Urban regions,SPD,0.13313,468,3374,0.12166,0.14459
2008,30-45 y.,Urban regions,CDU/CSU,0.13171,478,3374,0.12030,0.14312
2008,30-45 y.,Urban regions,FDP,0.02502,101,3374,0.01975,0.03029
2008,30-45 y.,Urban regions,Bündnis90/Grüne,0.06888,224,3374,0.06033,0.07743
2008,30-45 y.,Urban regions,PDS/Linke,0.01449,53,3374,0.01046,0.01852
2008,30-45 y.,Rural regions,Not leaning towards specific party,0.66391,1145,1649,0.64110,0.68672
2008,30-45 y.,Rural regions,SPD,0.07607,150,1649,0.06327,0.08887
2008,30-45 y.,Rural regions,CDU/CSU,0.15700,257,1649,0.13943,0.17456
2008,30-45 y.,Rural regions,Bündnis90/Grüne,0.03428,57,1649,0.02549,0.04306
2008,30-45 y.,Rural regions,PDS/Linke,0.03075,40,1649,0.02241,0.03908
2008,46-65 y.,Urban regions,Not leaning towards specific party,0.53473,2139,4259,0.51974,0.54971
2008,46-65 y.,Urban regions,SPD,0.17516,780,4259,0.16374,0.18658
2008,46-65 y.,Urban regions,CDU/CSU,0.16295,836,4259,0.15185,0.17404
2008,46-65 y.,Urban regions,FDP,0.01947,121,4259,0.01532,0.02362
2008,46-65 y.,Urban regions,Bündnis90/Grüne,0.05391,251,4259,0.04712,0.06069
2008,46-65 y.,Urban regions,PDS/Linke,0.03276,132,4259,0.02741,0.03810
2008,46-65 y.,Rural regions,Not leaning towards specific party,0.58663,1386,2313,0.56655,0.60670
2008,46-65 y.,Rural regions,SPD,0.12670,273,2313,0.11314,0.14026
2008,46-65 y.,Rural regions,CDU/CSU,0.17756,425,2313,0.16199,0.19314
2008,46-65 y.,Rural regions,FDP,0.01161,39,2313,0.00724,0.01597
2008,46-65 y.,Rural regions,Bündnis90/Grüne,0.03010,66,2313,0.02313,0.03706
2008,46-65 y.,Rural regions,PDS/Linke,0.04890,124,2313,0.04011,0.05769
2008,66 and older,Urban regions,Not leaning towards specific party,0.42016,1152,2767,0.40177,0.43856
2008,66 and older,Urban regions,SPD,0.21643,578,2767,0.20108,0.23177
2008,66 and older,Urban regions,CDU/CSU,0.28667,831,2767,0.26982,0.30352
2008,66 and older,Urban regions,FDP,0.02382,84,2767,0.01813,0.02950
2008,66 and older,Urban regions,Bündnis90/Grüne,0.01928,55,2767,0.01415,0.02440
2008,66 and older,Urban regions,PDS/Linke,0.01917,67,2767,0.01406,0.02428
2008,66 and older,Rural regions,Not leaning towards specific party,0.50808,768,1449,0.48233,0.53383
2008,66 and older,Rural regions,SPD,0.14721,214,1449,0.12896,0.16546
2008,66 and older,Rural regions,CDU/CSU,0.25088,352,1449,0.22855,0.27321
2008,66 and older,Rural regions,PDS/Linke,0.06329,115,1449,0.05075,0.07583
2009,17-29 y.,Urban regions,Not leaning towards specific party,0.65686,1302,1808,0.63497,0.67875
2009,17-29 y.,Urban regions,SPD,0.08584,181,1808,0.07292,0.09875
2009,17-29 y.,Urban regions,CDU/CSU,0.07985,157,1808,0.06735,0.09235
2009,17-29 y.,Urban regions,FDP,0.01894,55,1808,0.01265,0.02522
2009,17-29 y.,Urban regions,Bündnis90/Grüne,0.05366,113,1808,0.04327,0.06405
2009,17-29 y.,Rural regions,Not leaning towards specific party,0.75262,747,915,0.72465,0.78060
2009,17-29 y.,Rural regions,SPD,0.04261,45,915,0.02951,0.05570
2009,17-29 y.,Rural regions,CDU/CSU,0.06609,85,915,0.04998,0.08220
2009,17-29 y.,Rural regions,Bündnis90/Grüne,0.02850,38,915,0.01771,0.03929
2009,30-45 y.,Urban regions,Not leaning towards specific party,0.60813,1857,3014,0.59070,0.62556
2009,30-45 y.,Urban regions,SPD,0.12045,371,3014,0.10882,0.13207
2009,30-45 y.,Urban regions,CDU/CSU,0.11200,403,3014,0.10074,0.12326
2009,30-45 y.,Urban regions,FDP,0.03702,118,3014,0.03028,0.04376
2009,30-45 y.,Urban regions,Bündnis90/Grüne,0.07566,213,3014,0.06622,0.08510
2009,30-45 y.,Urban regions,PDS/Linke,0.01514,52,3014,0.01078,0.01950
2009,30-45 y.,Rural regions,Not leaning towards specific party,0.69873,1110,1562,0.67597,0.72149
2009,30-45 y.,Rural regions,SPD,0.07126,127,1562,0.05850,0.08402
2009,30-45 y.,Rural regions,CDU/CSU,0.12123,200,1562,0.10504,0.13742
2009,30-45 y.,Rural regions,FDP,0.02753,45,1562,0.01941,0.03564
2009,30-45 y.,Rural regions,Bündnis90/Grüne,0.02922,49,1562,0.02086,0.03757
2009,30-45 y.,Rural regions,PDS/Linke,0.02374,31,1562,0.01619,0.03129
2009,46-65 y.,Urban regions,Not leaning towards specific party,0.56551,2088,3980,0.55011,0.58091
2009,46-65 y.,Urban regions,SPD,0.14814,651,3980,0.13710,0.15918
2009,46-65 y.,Urban regions,CDU/CSU,0.14867,704,3980,0.13761,0.15972
2009,46-65 y.,Urban regions,FDP,0.02985,157,3980,0.02456,0.03513
2009,46-65 y.,Urban regions,Bündnis90/Grüne,0.06122,273,3980,0.05377,0.06866
2009,46-65 y.,Urban regions,PDS/Linke,0.02698,107,3980,0.02194,0.03201
2009,46-65 y.,Rural regions,Not leaning towards specific party,0.61116,1355,2233,0.59094,0.63139
2009,46-65 y.,Rural regions,SPD,0.10653,255,2233,0.09373,0.11933
2009,46-65 y.,Rural regions,CDU/CSU,0.15465,365,2233,0.13965,0.16965
2009,46-65 y.,Rural regions,FDP,0.02424,62,2233,0.01786,0.03062
2009,46-65 y.,Rural regions,Bündnis90/Grüne,0.02461,73,2233,0.01818,0.03104
2009,46-65 y.,Rural regions,PDS/Linke,0.05073,123,2233,0.04163,0.05984
2009,66 and older,Urban regions,Not leaning towards specific party,0.42088,1096,2661,0.40212,0.43964
2009,66 and older,Urban regions,SPD,0.21178,549,2661,0.19625,0.22731
2009,66 and older,Urban regions,CDU/CSU,0.27497,771,2661,0.25800,0.29194
2009,66 and older,Urban regions,FDP,0.03655,127,2661,0.02942,0.04368
2009,66 and older,Urban regions,Bündnis90/Grüne,0.01733,49,2661,0.01237,0.02229
2009,66 and older,Urban regions,PDS/Linke,0.02209,69,2661,0.01651,0.02768
2009,66 and older,Rural regions,Not leaning towards specific party,0.51553,749,1398,0.48932,0.54173
2009,66 and older,Rural regions,SPD,0.12279,184,1398,0.10558,0.14000
2009,66 and older,Rural regions,CDU/CSU,0.25689,358,1398,0.23398,0.27980
2009,66 and older,Rural regions,PDS/Linke,0.05746,107,1398,0.04526,0.06966
2010,17-29 y.,Urban regions,Not leaning towards specific party,0.57111,1640,2521,0.55179,0.59044
2010,17-29 y.,Urban regions,SPD,0.10861,259,2521,0.09646,0.12076
2010,17-29 y.,Urban regions,CDU/CSU,0.09800,243,2521,0.08639,0.10961
2010,17-29 y.,Urban regions,FDP,0.02150,72,2521,0.01584,0.02717
2010,17-29 y.,Urban regions,Bündnis90/Grüne,0.08140,205,2521,0.07072,0.09207
2010,17-29 y.,Urban regions,PDS/Linke,0.02172,65,2521,0.01603,0.02741
2010,17-29 y.,Urban regions,Far right parties,0.01381,37,2521,0.00925,0.01836
2010,17-29 y.,Rural regions,Not leaning towards specific party,0.66968,971,1283,0.64393,0.69543
2010,17-29 y.,Rural regions,SPD,0.05498,74,1283,0.04250,0.06746
2010,17-29 y.,Rural regions,CDU/CSU,0.07596,107,1283,0.06146,0.09047
2010,17-29 y.,Rural regions,FDP,0.03435,34,1283,0.02438,0.04432
2010,17-29 y.,Rural regions,Bündnis90/Grüne,0.03264,50,1283,0.02292,0.04237
2010,17-29 y.,Rural regions,PDS/Linke,0.04601,47,1283,0.03454,0.05747
2010,30-45 y.,Urban regions,Not leaning towards specific party,0.54526,3271,5848,0.53249,0.55802
2010,30-45 y.,Urban regions,SPD,0.13591,708,5848,0.12713,0.14469
2010,30-45 y.,Urban regions,CDU/CSU,0.13671,856,5848,0.12791,0.14552
2010,30-45 y.,Urban regions,FDP,0.03069,206,5848,0.02627,0.03511
2010,30-45 y.,Urban regions,Bündnis90/Grüne,0.09125,609,5848,0.08387,0.09864
2010,30-45 y.,Urban regions,PDS/Linke,0.02079,125,5848,0.01713,0.02444
2010,30-45 y.,Urban regions,Far right parties,0.00858,39,5848,0.00621,0.01094
2010,30-45 y.,Urban regions,Others,0.00778,34,5848,0.00553,0.01003
2010,30-45 y.,Rural regions,Not leaning towards specific party,0.60338,1864,3011,0.58590,0.62085
2010,30-45 y.,Rural regions,SPD,0.08301,283,3011,0.07315,0.09286
2010,30-45 y.,Rural regions,CDU/CSU,0.16907,509,3011,0.15568,0.18246
2010,30-45 y.,Rural regions,FDP,0.03498,90,3011,0.02841,0.04154
2010,30-45 y.,Rural regions,Bündnis90/Grüne,0.03784,119,3011,0.03102,0.04465
2010,30-45 y.,Rural regions,PDS/Linke,0.03784,114,3011,0.03102,0.04466
2010,30-45 y.,Rural regions,Far right parties,0.01725,32,3011,0.01260,0.02190
2010,46-65 y.,Urban regions,Not leaning towards specific party,0.49679,2040,4368,0.48196,0.51161
2010,46-65 y.,Urban regions,SPD,0.17205,784,4368,0.16086,0.18324
2010,46-65 y.,Urban regions,CDU/CSU,0.16340,831,4368,0.15244,0.17437
2010,46-65 y.,Urban regions,FDP,0.02284,138,4368,0.01841,0.02727
2010,46-65 y.,Urban regions,Bündnis90/Grüne,0.07594,411,4368,0.06809,0.08380
2010,46-65 y.,Urban regions,PDS/Linke,0.04358,164,4368,0.03752,0.04963
2010,46-65 y.,Rural regions,Not leaning towards specific party,0.57209,1345,2423,0.55238,0.59179
2010,46-65 y.,Rural regions,SPD,0.11885,300,2423,0.10597,0.13174
2010,46-65 y.,Rural regions,CDU/CSU,0.17193,447,2423,0.15691,0.18696
2010,46-65 y.,Rural regions,FDP,0.01763,51,2423,0.01239,0.02288
2010,46-65 y.,Rural regions,Bündnis90/Grüne,0.03393,117,2423,0.02672,0.04114
2010,46-65 y.,Rural regions,PDS/Linke,0.05981,163,2423,0.05036,0.06925
2010,66 and older,Urban regions,Not leaning towards specific party,0.38192,945,2567,0.36312,0.40072
2010,66 and older,Urban regions,SPD,0.22698,567,2567,0.21078,0.24319
2010,66 and older,Urban regions,CDU/CSU,0.28528,798,2567,0.26781,0.30276
2010,66 and older,Urban regions,FDP,0.02824,97,2567,0.02183,0.03465
2010,66 and older,Urban regions,Bündnis90/Grüne,0.02686,81,2567,0.02060,0.03311
2010,66 and older,Urban regions,PDS/Linke,0.02654,79,2567,0.02032,0.03276
2010,66 and older,Rural regions,Not leaning towards specific party,0.44025,608,1347,0.41373,0.46677
2010,66 and older,Rural regions,SPD,0.17217,245,1347,0.15200,0.19234
2010,66 and older,Rural regions,CDU/CSU,0.27458,371,1347,0.25073,0.29842
2010,66 and older,Rural regions,PDS/Linke,0.06415,123,1347,0.05106,0.07724
2011,17-29 y.,Urban regions,Not leaning towards specific party,0.51358,1273,1915,0.49118,0.53597
2011,17-29 y.,Urban regions,SPD,0.09923,182,1915,0.08583,0.11262
2011,17-29 y.,Urban regions,CDU/CSU,0.08118,203,1915,0.06895,0.09342
2011,17-29 y.,Urban regions,Bündnis90/Grüne,0.09809,222,1915,0.08477,0.11142
