year,migback,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,4th Quintile,PDS/Linke,0.02520,72,2277,0.01876,0.03164
1999,No migration background,5th Quintile,Not leaning towards specific party,0.36275,929,2306,0.34312,0.38237
1999,No migration background,5th Quintile,SPD,0.21961,497,2306,0.20271,0.23652
1999,No migration background,5th Quintile,CDU/CSU,0.31728,684,2306,0.29828,0.33628
1999,No migration background,5th Quintile,FDP,0.03409,66,2306,0.02669,0.04150
1999,No migration background,5th Quintile,Bündnis90/Grüne,0.03667,97,2306,0.02900,0.04434
1999,No migration background,5th Quintile,PDS/Linke,0.00774,33,2306,0.00416,0.01132
1999,Direct migration background,1st Quintile,Not leaning towards specific party,0.76714,553,702,0.73585,0.79843
1999,Direct migration background,1st Quintile,SPD,0.11416,88,702,0.09061,0.13770
1999,Direct migration background,1st Quintile,CDU/CSU,0.09152,61,702,0.07017,0.11286
1999,Direct migration background,2nd Quintile,Not leaning towards specific party,0.62654,385,562,0.58651,0.66657
1999,Direct migration background,2nd Quintile,SPD,0.17784,95,562,0.14620,0.20949
1999,Direct migration background,2nd Quintile,CDU/CSU,0.15785,82,562,0.12768,0.18802
1999,Direct migration background,3rd Quintile,Not leaning towards specific party,0.62968,270,379,0.58100,0.67836
1999,Direct migration background,3rd Quintile,SPD,0.20326,63,379,0.16269,0.24383
1999,Direct migration background,3rd Quintile,CDU/CSU,0.14377,46,379,0.10840,0.17914
1999,Direct migration background,4th Quintile,Not leaning towards specific party,0.52299,190,303,0.46666,0.57932
1999,Direct migration background,4th Quintile,SPD,0.22821,59,303,0.18088,0.27555
1999,Direct migration background,4th Quintile,CDU/CSU,0.20614,54,303,0.16051,0.25176
1999,Direct migration background,5th Quintile,Not leaning towards specific party,0.42802,92,176,0.35471,0.50133
1999,Direct migration background,5th Quintile,SPD,0.17933,44,176,0.12249,0.23616
1999,Direct migration background,5th Quintile,CDU/CSU,0.28924,40,176,0.22206,0.35641
1999,Indirect migration background,1st Quintile,Not leaning towards specific party,0.74360,147,147,0.67277,0.81443
1999,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.79999,113,113,0.72590,0.87407
1999,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.58617,84,84,0.48021,0.69213
1999,Indirect migration background,4th Quintile,Not leaning towards specific party,0.52542,62,62,0.40010,0.65073
2000,No migration background,1st Quintile,Not leaning towards specific party,0.60974,1098,1609,0.58590,0.63359
2000,No migration background,1st Quintile,SPD,0.18631,268,1609,0.16728,0.20534
2000,No migration background,1st Quintile,CDU/CSU,0.13106,191,1609,0.11456,0.14755
2000,No migration background,1st Quintile,PDS/Linke,0.03005,52,1609,0.02170,0.03839
2000,No migration background,2nd Quintile,Not leaning towards specific party,0.55072,1201,2008,0.52895,0.57248
2000,No migration background,2nd Quintile,SPD,0.22226,406,2008,0.20407,0.24045
2000,No migration background,2nd Quintile,CDU/CSU,0.15126,290,2008,0.13558,0.16693
2000,No migration background,2nd Quintile,Bündnis90/Grüne,0.02749,54,2008,0.02034,0.03465
2000,No migration background,2nd Quintile,PDS/Linke,0.02183,57,2008,0.01544,0.02822
2000,No migration background,3rd Quintile,Not leaning towards specific party,0.52304,1275,2227,0.50229,0.54379
2000,No migration background,3rd Quintile,SPD,0.22018,455,2227,0.20296,0.23739
2000,No migration background,3rd Quintile,CDU/CSU,0.18078,363,2227,0.16480,0.19677
2000,No migration background,3rd Quintile,Bündnis90/Grüne,0.03036,60,2227,0.02323,0.03748
2000,No migration background,3rd Quintile,PDS/Linke,0.02732,74,2227,0.02055,0.03409
2000,No migration background,4th Quintile,Not leaning towards specific party,0.48968,1181,2233,0.46894,0.51041
2000,No migration background,4th Quintile,SPD,0.22302,462,2233,0.20575,0.24028
2000,No migration background,4th Quintile,CDU/CSU,0.19364,424,2233,0.17724,0.21003
2000,No migration background,4th Quintile,Bündnis90/Grüne,0.04292,87,2233,0.03451,0.05133
2000,No migration background,4th Quintile,PDS/Linke,0.02996,79,2233,0.02289,0.03703
2000,No migration background,5th Quintile,Not leaning towards specific party,0.39725,966,2220,0.37689,0.41761
2000,No migration background,5th Quintile,SPD,0.22796,494,2220,0.21050,0.24541
2000,No migration background,5th Quintile,CDU/CSU,0.27750,561,2220,0.25887,0.29613
2000,No migration background,5th Quintile,FDP,0.03503,62,2220,0.02738,0.04268
2000,No migration background,5th Quintile,Bündnis90/Grüne,0.03380,90,2220,0.02628,0.04132
2000,No migration background,5th Quintile,PDS/Linke,0.01316,47,2220,0.00842,0.01790
2000,Direct migration background,1st Quintile,Not leaning towards specific party,0.73146,540,698,0.69856,0.76437
2000,Direct migration background,1st Quintile,SPD,0.12638,85,698,0.10171,0.15105
2000,Direct migration background,1st Quintile,CDU/CSU,0.09923,73,698,0.07703,0.12142
2000,Direct migration background,2nd Quintile,Not leaning towards specific party,0.66198,348,505,0.62068,0.70328
2000,Direct migration background,2nd Quintile,SPD,0.18209,98,505,0.14840,0.21578
2000,Direct migration background,2nd Quintile,CDU/CSU,0.12045,59,505,0.09204,0.14887
2000,Direct migration background,3rd Quintile,Not leaning towards specific party,0.62359,217,326,0.57091,0.67626
2000,Direct migration background,3rd Quintile,SPD,0.19692,56,326,0.15369,0.24016
2000,Direct migration background,3rd Quintile,CDU/CSU,0.13744,53,326,0.10001,0.17487
2000,Direct migration background,4th Quintile,Not leaning towards specific party,0.60788,209,298,0.55235,0.66340
2000,Direct migration background,4th Quintile,SPD,0.17255,45,298,0.12957,0.21552
2000,Direct migration background,4th Quintile,CDU/CSU,0.16950,44,298,0.12683,0.21217
2000,Direct migration background,5th Quintile,Not leaning towards specific party,0.48690,100,188,0.41526,0.55854
2000,Direct migration background,5th Quintile,SPD,0.19518,46,188,0.13837,0.25199
2000,Direct migration background,5th Quintile,CDU/CSU,0.23117,42,188,0.17075,0.29160
2000,Indirect migration background,1st Quintile,Not leaning towards specific party,0.83546,144,144,0.77469,0.89623
2000,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.68480,114,114,0.59913,0.77046
2000,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.76654,88,88,0.67765,0.85544
2000,Indirect migration background,4th Quintile,Not leaning towards specific party,0.60244,61,61,0.47860,0.72627
2000,Indirect migration background,5th Quintile,Not leaning towards specific party,0.44389,35,35,0.27688,0.61089
2001,No migration background,1st Quintile,Not leaning towards specific party,0.64265,1827,2648,0.62440,0.66091
2001,No migration background,1st Quintile,SPD,0.16497,414,2648,0.15083,0.17911
2001,No migration background,1st Quintile,CDU/CSU,0.12211,286,2648,0.10963,0.13458
2001,No migration background,1st Quintile,Bündnis90/Grüne,0.02652,66,2648,0.02040,0.03265
2001,No migration background,1st Quintile,PDS/Linke,0.01816,55,2648,0.01307,0.02325
2001,No migration background,2nd Quintile,Not leaning towards specific party,0.59421,2117,3332,0.57754,0.61089
2001,No migration background,2nd Quintile,SPD,0.19489,594,3332,0.18143,0.20834
2001,No migration background,2nd Quintile,CDU/CSU,0.14193,455,3332,0.13007,0.15378
2001,No migration background,2nd Quintile,Bündnis90/Grüne,0.02257,74,3332,0.01753,0.02762
2001,No migration background,2nd Quintile,PDS/Linke,0.02127,92,3332,0.01637,0.02617
2001,No migration background,3rd Quintile,Not leaning towards specific party,0.53468,2118,3790,0.51880,0.55056
2001,No migration background,3rd Quintile,SPD,0.21710,782,3790,0.20398,0.23023
2001,No migration background,3rd Quintile,CDU/CSU,0.17561,637,3790,0.16350,0.18773
2001,No migration background,3rd Quintile,FDP,0.01084,37,3790,0.00754,0.01414
2001,No migration background,3rd Quintile,Bündnis90/Grüne,0.02521,106,3790,0.02022,0.03020
2001,No migration background,3rd Quintile,PDS/Linke,0.02671,110,3790,0.02158,0.03184
2001,No migration background,4th Quintile,Not leaning towards specific party,0.49758,2109,4002,0.48209,0.51307
2001,No migration background,4th Quintile,SPD,0.22649,886,4002,0.21352,0.23946
2001,No migration background,4th Quintile,CDU/CSU,0.18695,710,4002,0.17487,0.19903
2001,No migration background,4th Quintile,FDP,0.01199,40,4002,0.00862,0.01537
2001,No migration background,4th Quintile,Bündnis90/Grüne,0.04173,161,4002,0.03553,0.04792
2001,No migration background,4th Quintile,PDS/Linke,0.02208,96,4002,0.01753,0.02663
2001,No migration background,5th Quintile,Not leaning towards specific party,0.40623,1757,4051,0.39111,0.42136
2001,No migration background,5th Quintile,SPD,0.21694,860,4051,0.20425,0.22964
2001,No migration background,5th Quintile,CDU/CSU,0.26827,1024,4051,0.25463,0.28192
2001,No migration background,5th Quintile,FDP,0.03998,149,4051,0.03394,0.04601
2001,No migration background,5th Quintile,Bündnis90/Grüne,0.04640,207,4051,0.03992,0.05287
2001,No migration background,5th Quintile,PDS/Linke,0.00815,54,4051,0.00538,0.01092
2001,Direct migration background,1st Quintile,Not leaning towards specific party,0.77509,764,937,0.74834,0.80183
2001,Direct migration background,1st Quintile,SPD,0.08198,82,937,0.06440,0.09955
2001,Direct migration background,1st Quintile,CDU/CSU,0.10146,91,937,0.08212,0.12081
2001,Direct migration background,2nd Quintile,Not leaning towards specific party,0.72387,514,705,0.69084,0.75689
2001,Direct migration background,2nd Quintile,SPD,0.13672,110,705,0.11134,0.16210
2001,Direct migration background,2nd Quintile,CDU/CSU,0.10629,81,705,0.08353,0.12906
2001,Direct migration background,3rd Quintile,Not leaning towards specific party,0.63184,369,530,0.59073,0.67294
2001,Direct migration background,3rd Quintile,SPD,0.19506,89,530,0.16129,0.22882
2001,Direct migration background,3rd Quintile,CDU/CSU,0.13083,72,530,0.10209,0.15957
2001,Direct migration background,4th Quintile,Not leaning towards specific party,0.62269,246,366,0.57296,0.67242
2001,Direct migration background,4th Quintile,SPD,0.18060,64,366,0.14113,0.22006
2001,Direct migration background,4th Quintile,CDU/CSU,0.14499,56,366,0.10887,0.18111
2001,Direct migration background,5th Quintile,Not leaning towards specific party,0.56452,174,275,0.50582,0.62323
2001,Direct migration background,5th Quintile,SPD,0.18969,49,275,0.14327,0.23612
2001,Direct migration background,5th Quintile,CDU/CSU,0.19320,52,275,0.14646,0.23995
2001,Indirect migration background,1st Quintile,Not leaning towards specific party,0.74543,144,144,0.67403,0.81683
2001,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.77993,154,187,0.72039,0.83947
2001,Indirect migration background,2nd Quintile,SPD,0.16614,33,187,0.11265,0.21963
2001,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.75200,114,114,0.67238,0.83163
2001,Indirect migration background,4th Quintile,Not leaning towards specific party,0.74343,94,94,0.65466,0.83219
2001,Indirect migration background,5th Quintile,Not leaning towards specific party,0.41358,51,51,0.27707,0.55009
2002,No migration background,1st Quintile,Not leaning towards specific party,0.62618,1598,2353,0.60663,0.64573
2002,No migration background,1st Quintile,SPD,0.16395,356,2353,0.14899,0.17891
2002,No migration background,1st Quintile,CDU/CSU,0.11942,263,2353,0.10632,0.13253
2002,No migration background,1st Quintile,Bündnis90/Grüne,0.02162,49,2353,0.01574,0.02750
2002,No migration background,1st Quintile,PDS/Linke,0.03118,87,2353,0.02416,0.03820
2002,No migration background,2nd Quintile,Not leaning towards specific party,0.58959,1878,2980,0.57193,0.60726
2002,No migration background,2nd Quintile,SPD,0.19999,544,2980,0.18563,0.21436
2002,No migration background,2nd Quintile,CDU/CSU,0.14714,426,2980,0.13442,0.15986
2002,No migration background,2nd Quintile,Bündnis90/Grüne,0.01315,40,2980,0.00906,0.01724
2002,No migration background,2nd Quintile,PDS/Linke,0.02715,92,2980,0.02131,0.03298
2002,No migration background,3rd Quintile,Not leaning towards specific party,0.55441,1965,3413,0.53773,0.57109
2002,No migration background,3rd Quintile,SPD,0.20174,659,3413,0.18828,0.21521
2002,No migration background,3rd Quintile,CDU/CSU,0.16407,520,3413,0.15164,0.17650
2002,No migration background,3rd Quintile,FDP,0.01131,41,3413,0.00776,0.01485
2002,No migration background,3rd Quintile,Bündnis90/Grüne,0.02755,92,3413,0.02206,0.03304
2002,No migration background,3rd Quintile,PDS/Linke,0.03151,136,3413,0.02565,0.03738
2002,No migration background,4th Quintile,Not leaning towards specific party,0.50947,1979,3782,0.49354,0.52541
2002,No migration background,4th Quintile,SPD,0.20895,776,3782,0.19599,0.22190
2002,No migration background,4th Quintile,CDU/CSU,0.19386,728,3782,0.18126,0.20647
2002,No migration background,4th Quintile,FDP,0.01626,55,3782,0.01223,0.02029
2002,No migration background,4th Quintile,Bündnis90/Grüne,0.03792,142,3782,0.03183,0.04401
2002,No migration background,4th Quintile,PDS/Linke,0.02372,102,3782,0.01887,0.02857
2002,No migration background,5th Quintile,Not leaning towards specific party,0.40968,1929,4454,0.39523,0.42412
2002,No migration background,5th Quintile,SPD,0.21796,949,4454,0.20583,0.23008
2002,No migration background,5th Quintile,CDU/CSU,0.27283,1145,4454,0.25975,0.28591
2002,No migration background,5th Quintile,FDP,0.03751,157,4454,0.03193,0.04309
2002,No migration background,5th Quintile,Bündnis90/Grüne,0.03735,205,4454,0.03178,0.04291
2002,No migration background,5th Quintile,PDS/Linke,0.01046,69,4454,0.00747,0.01345
2002,Direct migration background,1st Quintile,Not leaning towards specific party,0.76159,653,823,0.73246,0.79072
2002,Direct migration background,1st Quintile,SPD,0.10683,88,823,0.08571,0.12794
2002,Direct migration background,1st Quintile,CDU/CSU,0.09329,82,823,0.07341,0.11317
2002,Direct migration background,2nd Quintile,Not leaning towards specific party,0.73714,491,675,0.70390,0.77037
2002,Direct migration background,2nd Quintile,SPD,0.11032,96,675,0.08667,0.13397
2002,Direct migration background,2nd Quintile,CDU/CSU,0.11988,88,675,0.09536,0.14440
2002,Direct migration background,3rd Quintile,Not leaning towards specific party,0.69263,293,416,0.64823,0.73702
2002,Direct migration background,3rd Quintile,SPD,0.15855,61,416,0.12341,0.19369
2002,Direct migration background,3rd Quintile,CDU/CSU,0.11871,62,416,0.08759,0.14983
2002,Direct migration background,4th Quintile,Not leaning towards specific party,0.57270,228,366,0.52195,0.62345
2002,Direct migration background,4th Quintile,SPD,0.19620,72,366,0.15546,0.23694
2002,Direct migration background,4th Quintile,CDU/CSU,0.20142,66,366,0.16027,0.24256
2002,Direct migration background,5th Quintile,Not leaning towards specific party,0.54605,199,321,0.49150,0.60060
2002,Direct migration background,5th Quintile,SPD,0.16029,56,321,0.12010,0.20049
2002,Direct migration background,5th Quintile,CDU/CSU,0.24525,66,321,0.19811,0.29239
2002,Indirect migration background,1st Quintile,Not leaning towards specific party,0.75479,146,146,0.68476,0.82481
2002,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.75969,121,121,0.68324,0.83614
2002,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.70296,92,92,0.60907,0.79685
2002,Indirect migration background,4th Quintile,Not leaning towards specific party,0.71760,88,88,0.62301,0.81220
2002,Indirect migration background,5th Quintile,Not leaning towards specific party,0.35098,55,55,0.22368,0.47828
2003,No migration background,1st Quintile,Not leaning towards specific party,0.58653,1540,2359,0.56665,0.60640
2003,No migration background,1st Quintile,SPD,0.17023,358,2359,0.15506,0.18540
2003,No migration background,1st Quintile,CDU/CSU,0.15125,328,2359,0.13679,0.16571
2003,No migration background,1st Quintile,Bündnis90/Grüne,0.03971,80,2359,0.03183,0.04759
2003,No migration background,1st Quintile,PDS/Linke,0.01980,53,2359,0.01418,0.02542
2003,No migration background,2nd Quintile,Not leaning towards specific party,0.55990,1790,3019,0.54219,0.57761
2003,No migration background,2nd Quintile,SPD,0.19158,523,3019,0.17754,0.20563
2003,No migration background,2nd Quintile,CDU/CSU,0.18044,552,3019,0.16672,0.19416
2003,No migration background,2nd Quintile,Bündnis90/Grüne,0.03117,82,3019,0.02497,0.03737
2003,No migration background,2nd Quintile,PDS/Linke,0.01800,72,3019,0.01326,0.02275
2003,No migration background,3rd Quintile,Not leaning towards specific party,0.51473,1856,3375,0.49786,0.53159
2003,No migration background,3rd Quintile,SPD,0.21096,666,3375,0.19719,0.22473
2003,No migration background,3rd Quintile,CDU/CSU,0.19186,612,3375,0.17858,0.20515
2003,No migration background,3rd Quintile,FDP,0.01288,41,3375,0.00907,0.01668
2003,No migration background,3rd Quintile,Bündnis90/Grüne,0.03528,120,3375,0.02905,0.04151
2003,No migration background,3rd Quintile,PDS/Linke,0.01777,80,3375,0.01331,0.02223
2003,No migration background,4th Quintile,Not leaning towards specific party,0.49062,1946,3850,0.47483,0.50642
2003,No migration background,4th Quintile,SPD,0.20017,754,3850,0.18753,0.21281
2003,No migration background,4th Quintile,CDU/CSU,0.21754,819,3850,0.20450,0.23057
2003,No migration background,4th Quintile,FDP,0.01619,54,3850,0.01220,0.02017
2003,No migration background,4th Quintile,Bündnis90/Grüne,0.04273,184,3850,0.03634,0.04912
2003,No migration background,4th Quintile,PDS/Linke,0.02043,93,3850,0.01596,0.02490
2003,No migration background,5th Quintile,Not leaning towards specific party,0.34519,1992,5774,0.33293,0.35746
2003,No migration background,5th Quintile,SPD,0.19743,1147,5774,0.18717,0.20770
2003,No migration background,5th Quintile,CDU/CSU,0.32469,1822,5774,0.31261,0.33677
2003,No migration background,5th Quintile,FDP,0.04338,256,5774,0.03812,0.04863
2003,No migration background,5th Quintile,Bündnis90/Grüne,0.06513,433,5774,0.05877,0.07150
2003,No migration background,5th Quintile,PDS/Linke,0.00928,69,5774,0.00681,0.01175
2003,No migration background,5th Quintile,Party combinations,0.01061,55,5774,0.00797,0.01325
2003,Direct migration background,1st Quintile,Not leaning towards specific party,0.76091,613,769,0.73074,0.79107
2003,Direct migration background,1st Quintile,SPD,0.08561,68,769,0.06583,0.10540
2003,Direct migration background,1st Quintile,CDU/CSU,0.10837,88,769,0.08638,0.13035
2003,Direct migration background,2nd Quintile,Not leaning towards specific party,0.66403,417,596,0.62608,0.70199
2003,Direct migration background,2nd Quintile,SPD,0.11951,74,596,0.09344,0.14557
2003,Direct migration background,2nd Quintile,CDU/CSU,0.18095,105,596,0.15002,0.21188
2003,Direct migration background,3rd Quintile,Not leaning towards specific party,0.71736,316,440,0.67524,0.75948
2003,Direct migration background,3rd Quintile,SPD,0.10267,53,440,0.07428,0.13106
2003,Direct migration background,3rd Quintile,CDU/CSU,0.13829,71,440,0.10600,0.17059
2003,Direct migration background,4th Quintile,Not leaning towards specific party,0.56427,247,389,0.51493,0.61361
2003,Direct migration background,4th Quintile,SPD,0.20963,69,389,0.16913,0.25013
2003,Direct migration background,4th Quintile,CDU/CSU,0.17629,73,389,0.13837,0.21421
2003,Direct migration background,5th Quintile,Not leaning towards specific party,0.48834,186,325,0.43391,0.54277
2003,Direct migration background,5th Quintile,SPD,0.14213,56,325,0.10411,0.18015
2003,Direct migration background,5th Quintile,CDU/CSU,0.24015,83,325,0.19363,0.28666
2003,Indirect migration background,1st Quintile,Not leaning towards specific party,0.70515,127,127,0.62554,0.78477
2003,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.72458,109,109,0.64032,0.80883
2003,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.66498,108,108,0.57555,0.75442
2003,Indirect migration background,4th Quintile,Not leaning towards specific party,0.65018,91,91,0.55165,0.74872
2003,Indirect migration background,5th Quintile,Not leaning towards specific party,0.46582,70,108,0.37130,0.56034
2003,Indirect migration background,5th Quintile,CDU/CSU,0.27420,38,108,0.18967,0.35873
2004,No migration background,1st Quintile,Not leaning towards specific party,0.68474,1633,2255,0.66556,0.70392
2004,No migration background,1st Quintile,SPD,0.12429,257,2255,0.11067,0.13791
2004,No migration background,1st Quintile,CDU/CSU,0.10849,240,2255,0.09565,0.12133
2004,No migration background,1st Quintile,Bündnis90/Grüne,0.03243,67,2255,0.02512,0.03974
2004,No migration background,1st Quintile,PDS/Linke,0.02172,58,2255,0.01571,0.02774
2004,No migration background,2nd Quintile,Not leaning towards specific party,0.62915,1968,2929,0.61165,0.64664
2004,No migration background,2nd Quintile,SPD,0.15388,404,2929,0.14081,0.16695
2004,No migration background,2nd Quintile,CDU/CSU,0.15397,416,2929,0.14089,0.16704
2004,No migration background,2nd Quintile,Bündnis90/Grüne,0.02468,75,2929,0.01906,0.03030
2004,No migration background,2nd Quintile,PDS/Linke,0.01794,66,2929,0.01313,0.02274
2004,No migration background,3rd Quintile,Not leaning towards specific party,0.58922,2066,3326,0.57249,0.60594
2004,No migration background,3rd Quintile,SPD,0.16382,489,3326,0.15124,0.17640
2004,No migration background,3rd Quintile,CDU/CSU,0.17705,561,3326,0.16408,0.19003
2004,No migration background,3rd Quintile,FDP,0.01138,45,3326,0.00778,0.01499
2004,No migration background,3rd Quintile,Bündnis90/Grüne,0.02672,81,3326,0.02124,0.03220
2004,No migration background,3rd Quintile,PDS/Linke,0.01839,84,3326,0.01382,0.02296
2004,No migration background,4th Quintile,Not leaning towards specific party,0.54614,2095,3808,0.53032,0.56195
2004,No migration background,4th Quintile,SPD,0.16353,638,3808,0.15178,0.17528
2004,No migration background,4th Quintile,CDU/CSU,0.20060,738,3808,0.18788,0.21333
2004,No migration background,4th Quintile,FDP,0.01239,52,3808,0.00887,0.01590
2004,No migration background,4th Quintile,Bündnis90/Grüne,0.04062,171,3808,0.03435,0.04689
2004,No migration background,4th Quintile,PDS/Linke,0.02602,114,3808,0.02096,0.03107
2004,No migration background,5th Quintile,Not leaning towards specific party,0.42277,2375,5648,0.40989,0.43565
2004,No migration background,5th Quintile,SPD,0.16839,937,5648,0.15863,0.17815
2004,No migration background,5th Quintile,CDU/CSU,0.28982,1615,5648,0.27799,0.30165
2004,No migration background,5th Quintile,FDP,0.03871,215,5648,0.03368,0.04374
2004,No migration background,5th Quintile,Bündnis90/Grüne,0.05921,401,5648,0.05306,0.06537
2004,No migration background,5th Quintile,PDS/Linke,0.00941,73,5648,0.00689,0.01192
2004,No migration background,5th Quintile,Party combinations,0.00588,32,5648,0.00388,0.00787
2004,Direct migration background,1st Quintile,Not leaning towards specific party,0.79407,604,729,0.76469,0.82344
2004,Direct migration background,1st Quintile,SPD,0.05313,48,729,0.03684,0.06942
2004,Direct migration background,1st Quintile,CDU/CSU,0.11399,77,729,0.09090,0.13707
2004,Direct migration background,2nd Quintile,Not leaning towards specific party,0.72079,454,615,0.68530,0.75627
2004,Direct migration background,2nd Quintile,SPD,0.09788,63,615,0.07437,0.12138
2004,Direct migration background,2nd Quintile,CDU/CSU,0.16617,98,615,0.13673,0.19561
2004,Direct migration background,3rd Quintile,Not leaning towards specific party,0.68547,316,433,0.64169,0.72926
2004,Direct migration background,3rd Quintile,SPD,0.13928,54,433,0.10663,0.17193
2004,Direct migration background,3rd Quintile,CDU/CSU,0.12818,63,433,0.09665,0.15970
2004,Direct migration background,4th Quintile,Not leaning towards specific party,0.64575,237,336,0.59453,0.69696
2004,Direct migration background,4th Quintile,SPD,0.14024,41,336,0.10305,0.17742
2004,Direct migration background,4th Quintile,CDU/CSU,0.16455,58,336,0.12485,0.20426
2004,Direct migration background,5th Quintile,Not leaning towards specific party,0.51533,197,316,0.46014,0.57052
2004,Direct migration background,5th Quintile,SPD,0.15340,46,316,0.11361,0.19320
2004,Direct migration background,5th Quintile,CDU/CSU,0.21880,73,316,0.17314,0.26446
2004,Indirect migration background,1st Quintile,Not leaning towards specific party,0.81274,144,144,0.74880,0.87669
2004,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.84780,130,130,0.78581,0.90979
2004,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.69620,133,133,0.61774,0.77465
2004,Indirect migration background,4th Quintile,Not leaning towards specific party,0.68901,88,88,0.59174,0.78628
2004,Indirect migration background,5th Quintile,Not leaning towards specific party,0.49131,84,84,0.38376,0.59887
2005,No migration background,1st Quintile,Not leaning towards specific party,0.66227,1507,2178,0.64240,0.68213
2005,No migration background,1st Quintile,SPD,0.13362,274,2178,0.11933,0.14791
2005,No migration background,1st Quintile,CDU/CSU,0.10301,223,2178,0.09024,0.11578
2005,No migration background,1st Quintile,Bündnis90/Grüne,0.03381,67,2178,0.02622,0.04140
2005,No migration background,1st Quintile,PDS/Linke,0.02643,69,2178,0.01969,0.03316
2005,No migration background,1st Quintile,Far right parties,0.01747,38,2178,0.01197,0.02298
2005,No migration background,2nd Quintile,Not leaning towards specific party,0.60909,1844,2834,0.59112,0.62706
2005,No migration background,2nd Quintile,SPD,0.16903,456,2834,0.15523,0.18284
2005,No migration background,2nd Quintile,CDU/CSU,0.14101,383,2834,0.12819,0.15383
2005,No migration background,2nd Quintile,Bündnis90/Grüne,0.02645,77,2834,0.02054,0.03236
2005,No migration background,2nd Quintile,PDS/Linke,0.02263,74,2834,0.01715,0.02810
2005,No migration background,3rd Quintile,Not leaning towards specific party,0.57977,1846,3109,0.56242,0.59712
2005,No migration background,3rd Quintile,SPD,0.16997,522,3109,0.15676,0.18318
2005,No migration background,3rd Quintile,CDU/CSU,0.17099,511,3109,0.15775,0.18423
2005,No migration background,3rd Quintile,FDP,0.00861,34,3109,0.00536,0.01186
2005,No migration background,3rd Quintile,Bündnis90/Grüne,0.03373,101,3109,0.02739,0.04008
2005,No migration background,3rd Quintile,PDS/Linke,0.01995,95,3109,0.01504,0.02487
2005,No migration background,4th Quintile,Not leaning towards specific party,0.51792,1999,3701,0.50181,0.53402
2005,No migration background,4th Quintile,SPD,0.18405,655,3701,0.17156,0.19654
2005,No migration background,4th Quintile,CDU/CSU,0.20004,713,3701,0.18715,0.21293
2005,No migration background,4th Quintile,FDP,0.01434,56,3701,0.01051,0.01817
2005,No migration background,4th Quintile,Bündnis90/Grüne,0.04755,177,3701,0.04070,0.05441
2005,No migration background,4th Quintile,PDS/Linke,0.02029,101,3701,0.01575,0.02483
2005,No migration background,5th Quintile,Not leaning towards specific party,0.39267,2102,5308,0.37953,0.40581
2005,No migration background,5th Quintile,SPD,0.18644,968,5308,0.17596,0.19692
2005,No migration background,5th Quintile,CDU/CSU,0.28926,1515,5308,0.27706,0.30146
2005,No migration background,5th Quintile,FDP,0.03643,212,5308,0.03139,0.04147
2005,No migration background,5th Quintile,Bündnis90/Grüne,0.07149,399,5308,0.06456,0.07842
2005,No migration background,5th Quintile,PDS/Linke,0.00962,72,5308,0.00699,0.01225
2005,No migration background,5th Quintile,Party combinations,0.00567,40,5308,0.00365,0.00768
2005,Direct migration background,1st Quintile,Not leaning towards specific party,0.78260,569,689,0.75178,0.81343
2005,Direct migration background,1st Quintile,SPD,0.08140,59,689,0.06096,0.10183
2005,Direct migration background,1st Quintile,CDU/CSU,0.10563,61,689,0.08266,0.12860
2005,Direct migration background,2nd Quintile,Not leaning towards specific party,0.72689,390,527,0.68881,0.76497
2005,Direct migration background,2nd Quintile,SPD,0.11460,68,527,0.08738,0.14183
2005,Direct migration background,2nd Quintile,CDU/CSU,0.11324,69,527,0.08616,0.14032
2005,Direct migration background,3rd Quintile,Not leaning towards specific party,0.63146,269,401,0.58419,0.67874
2005,Direct migration background,3rd Quintile,SPD,0.17592,63,401,0.13861,0.21323
2005,Direct migration background,3rd Quintile,CDU/CSU,0.14419,69,401,0.10977,0.17862
2005,Direct migration background,4th Quintile,Not leaning towards specific party,0.61791,227,351,0.56700,0.66882
2005,Direct migration background,4th Quintile,SPD,0.15001,50,351,0.11260,0.18742
2005,Direct migration background,4th Quintile,CDU/CSU,0.19449,74,351,0.15303,0.23596
2005,Direct migration background,5th Quintile,Not leaning towards specific party,0.52596,177,298,0.46917,0.58275
2005,Direct migration background,5th Quintile,SPD,0.14660,50,298,0.10637,0.18683
2005,Direct migration background,5th Quintile,CDU/CSU,0.22092,71,298,0.17374,0.26811
2005,Indirect migration background,1st Quintile,Not leaning towards specific party,0.80514,180,180,0.74712,0.86317
2005,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.81027,119,119,0.73953,0.88102
2005,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.76718,118,118,0.69060,0.84376
