year,age_gr,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Indirect migration background,CDU/CSU,0.07204,40,460,0.04838,0.09569
2003,30-45 y.,No migration background,Not leaning towards specific party,0.53823,3041,5742,0.52534,0.55113
2003,30-45 y.,No migration background,SPD,0.16483,936,5742,0.15523,0.17443
2003,30-45 y.,No migration background,CDU/CSU,0.18435,1135,5742,0.17432,0.19438
2003,30-45 y.,No migration background,FDP,0.01739,111,5742,0.01401,0.02077
2003,30-45 y.,No migration background,Bündnis90/Grüne,0.07033,394,5742,0.06372,0.07695
2003,30-45 y.,No migration background,PDS/Linke,0.01041,82,5742,0.00779,0.01304
2003,30-45 y.,No migration background,Party combinations,0.00827,43,5742,0.00593,0.01062
2003,30-45 y.,Direct migration background,Not leaning towards specific party,0.71523,639,860,0.68505,0.74541
2003,30-45 y.,Direct migration background,SPD,0.11334,106,860,0.09214,0.13454
2003,30-45 y.,Direct migration background,CDU/CSU,0.12730,115,860,0.10501,0.14959
2003,30-45 y.,Indirect migration background,Not leaning towards specific party,0.56967,126,170,0.49502,0.64432
2003,30-45 y.,Indirect migration background,SPD,0.16733,44,170,0.11105,0.22361
2003,46-65 y.,No migration background,Not leaning towards specific party,0.44881,2783,6483,0.43670,0.46092
2003,46-65 y.,No migration background,SPD,0.22765,1427,6483,0.21744,0.23786
2003,46-65 y.,No migration background,CDU/CSU,0.23111,1599,6483,0.22084,0.24137
2003,46-65 y.,No migration background,FDP,0.02137,163,6483,0.01785,0.02490
2003,46-65 y.,No migration background,Bündnis90/Grüne,0.03934,305,6483,0.03461,0.04407
2003,46-65 y.,No migration background,PDS/Linke,0.01520,124,6483,0.01222,0.01818
2003,46-65 y.,No migration background,Others,0.00491,33,6483,0.00321,0.00661
2003,46-65 y.,No migration background,Party combinations,0.00845,49,6483,0.00622,0.01068
2003,46-65 y.,Direct migration background,Not leaning towards specific party,0.66215,658,951,0.63207,0.69223
2003,46-65 y.,Direct migration background,SPD,0.14657,146,951,0.12407,0.16906
2003,46-65 y.,Direct migration background,CDU/CSU,0.13512,147,951,0.11338,0.15685
2003,66 and older,No migration background,Not leaning towards specific party,0.39942,1318,3241,0.38255,0.41628
2003,66 and older,No migration background,SPD,0.24038,752,3241,0.22567,0.25509
2003,66 and older,No migration background,CDU/CSU,0.29945,964,3241,0.28368,0.31522
2003,66 and older,No migration background,FDP,0.01658,58,3241,0.01218,0.02097
2003,66 and older,No migration background,Bündnis90/Grüne,0.01014,39,3241,0.00669,0.01359
2003,66 and older,No migration background,PDS/Linke,0.02759,110,3241,0.02195,0.03323
2003,66 and older,Direct migration background,Not leaning towards specific party,0.55414,207,345,0.50161,0.60666
2003,66 and older,Direct migration background,SPD,0.15490,48,345,0.11666,0.19313
2003,66 and older,Direct migration background,CDU/CSU,0.25834,90,345,0.21208,0.30459
2004,17-29 y.,No migration background,Not leaning towards specific party,0.69933,2141,3002,0.68292,0.71573
2004,17-29 y.,No migration background,SPD,0.09929,287,3002,0.08859,0.10999
2004,17-29 y.,No migration background,CDU/CSU,0.11151,348,3002,0.10025,0.12277
2004,17-29 y.,No migration background,FDP,0.02084,54,3002,0.01573,0.02595
2004,17-29 y.,No migration background,Bündnis90/Grüne,0.03366,124,3002,0.02720,0.04011
2004,17-29 y.,No migration background,PDS/Linke,0.01473,48,3002,0.01042,0.01904
2004,17-29 y.,Direct migration background,Not leaning towards specific party,0.73460,279,343,0.68781,0.78140
2004,17-29 y.,Direct migration background,CDU/CSU,0.17440,64,343,0.13419,0.21462
2004,17-29 y.,Indirect migration background,Not leaning towards specific party,0.79622,403,491,0.76055,0.83189
2004,17-29 y.,Indirect migration background,SPD,0.08985,47,491,0.06453,0.11517
2004,17-29 y.,Indirect migration background,CDU/CSU,0.06016,41,491,0.03911,0.08122
2004,30-45 y.,No migration background,Not leaning towards specific party,0.61527,3286,5374,0.60226,0.62828
2004,30-45 y.,No migration background,SPD,0.12944,689,5374,0.12046,0.13841
2004,30-45 y.,No migration background,CDU/CSU,0.15072,879,5374,0.14116,0.16029
2004,30-45 y.,No migration background,FDP,0.01778,102,5374,0.01425,0.02131
2004,30-45 y.,No migration background,Bündnis90/Grüne,0.06416,344,5374,0.05761,0.07071
2004,30-45 y.,No migration background,PDS/Linke,0.01166,74,5374,0.00879,0.01454
2004,30-45 y.,Direct migration background,Not leaning towards specific party,0.75353,643,816,0.72394,0.78312
2004,30-45 y.,Direct migration background,SPD,0.09733,88,816,0.07698,0.11768
2004,30-45 y.,Direct migration background,CDU/CSU,0.10029,85,816,0.07966,0.12091
2004,30-45 y.,Indirect migration background,Not leaning towards specific party,0.61588,144,192,0.54690,0.68486
2004,30-45 y.,Indirect migration background,SPD,0.17339,48,192,0.11970,0.22708
2004,46-65 y.,No migration background,Not leaning towards specific party,0.52176,3123,6292,0.50942,0.53410
2004,46-65 y.,No migration background,SPD,0.18212,1139,6292,0.17258,0.19166
2004,46-65 y.,No migration background,CDU/CSU,0.21027,1427,6292,0.20020,0.22034
2004,46-65 y.,No migration background,FDP,0.01533,138,6292,0.01229,0.01837
2004,46-65 y.,No migration background,Bündnis90/Grüne,0.03617,278,6292,0.03156,0.04079
2004,46-65 y.,No migration background,PDS/Linke,0.01907,156,6292,0.01569,0.02245
2004,46-65 y.,No migration background,Others,0.00503,31,6292,0.00328,0.00678
2004,46-65 y.,Direct migration background,Not leaning towards specific party,0.69389,655,909,0.66391,0.72386
2004,46-65 y.,Direct migration background,SPD,0.12501,112,909,0.10350,0.14653
2004,46-65 y.,Direct migration background,CDU/CSU,0.13994,142,909,0.11738,0.16251
2004,66 and older,No migration background,Not leaning towards specific party,0.47196,1589,3346,0.45504,0.48888
2004,66 and older,No migration background,SPD,0.19046,610,3346,0.17715,0.20376
2004,66 and older,No migration background,CDU/CSU,0.27367,916,3346,0.25856,0.28878
2004,66 and older,No migration background,FDP,0.01887,65,3346,0.01426,0.02348
2004,66 and older,No migration background,Bündnis90/Grüne,0.01167,49,3346,0.00803,0.01531
2004,66 and older,No migration background,PDS/Linke,0.02772,117,3346,0.02216,0.03329
2004,66 and older,Direct migration background,Not leaning towards specific party,0.62620,232,351,0.57551,0.67688
2004,66 and older,Direct migration background,SPD,0.11311,41,351,0.07993,0.14629
2004,66 and older,Direct migration background,CDU/CSU,0.22863,78,351,0.18464,0.27263
2005,17-29 y.,No migration background,Not leaning towards specific party,0.68772,2040,2951,0.67099,0.70444
2005,17-29 y.,No migration background,SPD,0.10297,298,2951,0.09200,0.11393
2005,17-29 y.,No migration background,CDU/CSU,0.09355,303,2951,0.08304,0.10406
2005,17-29 y.,No migration background,FDP,0.02251,59,2951,0.01715,0.02786
2005,17-29 y.,No migration background,Bündnis90/Grüne,0.05013,150,2951,0.04226,0.05801
2005,17-29 y.,No migration background,PDS/Linke,0.01284,55,2951,0.00878,0.01690
2005,17-29 y.,No migration background,Far right parties,0.02069,46,2951,0.01555,0.02583
2005,17-29 y.,Direct migration background,Not leaning towards specific party,0.77542,239,285,0.72688,0.82395
2005,17-29 y.,Direct migration background,CDU/CSU,0.10020,46,285,0.06527,0.13512
2005,17-29 y.,Indirect migration background,Not leaning towards specific party,0.82413,422,470,0.78968,0.85859
2005,17-29 y.,Indirect migration background,SPD,0.07769,48,470,0.05347,0.10192
2005,30-45 y.,No migration background,Not leaning towards specific party,0.58413,2920,4974,0.57043,0.59783
2005,30-45 y.,No migration background,SPD,0.14434,694,4974,0.13458,0.15411
2005,30-45 y.,No migration background,CDU/CSU,0.15094,797,4974,0.14099,0.16089
2005,30-45 y.,No migration background,FDP,0.01627,96,4974,0.01275,0.01978
2005,30-45 y.,No migration background,Bündnis90/Grüne,0.06998,339,4974,0.06289,0.07707
2005,30-45 y.,No migration background,PDS/Linke,0.01389,79,4974,0.01064,0.01714
2005,30-45 y.,No migration background,Far right parties,0.01050,49,4974,0.00767,0.01333
2005,30-45 y.,Direct migration background,Not leaning towards specific party,0.74860,596,770,0.71793,0.77926
2005,30-45 y.,Direct migration background,SPD,0.10983,93,770,0.08773,0.13193
2005,30-45 y.,Direct migration background,CDU/CSU,0.10894,81,770,0.08692,0.13096
2005,30-45 y.,Indirect migration background,Not leaning towards specific party,0.63629,157,209,0.57091,0.70166
2005,30-45 y.,Indirect migration background,SPD,0.19495,52,209,0.14111,0.24879
2005,46-65 y.,No migration background,Not leaning towards specific party,0.51746,2938,6022,0.50484,0.53009
2005,46-65 y.,No migration background,SPD,0.18951,1153,6022,0.17961,0.19941
2005,46-65 y.,No migration background,CDU/CSU,0.19393,1282,6022,0.18394,0.20392
2005,46-65 y.,No migration background,FDP,0.01574,134,6022,0.01260,0.01889
2005,46-65 y.,No migration background,Bündnis90/Grüne,0.04290,290,6022,0.03778,0.04802
2005,46-65 y.,No migration background,PDS/Linke,0.02033,152,6022,0.01676,0.02389
2005,46-65 y.,No migration background,Others,0.00782,38,6022,0.00560,0.01005
2005,46-65 y.,No migration background,Party combinations,0.00590,35,6022,0.00396,0.00783
2005,46-65 y.,Direct migration background,Not leaning towards specific party,0.69034,600,847,0.65918,0.72150
2005,46-65 y.,Direct migration background,SPD,0.14027,123,847,0.11687,0.16367
2005,46-65 y.,Direct migration background,CDU/CSU,0.11560,124,847,0.09405,0.13714
2005,66 and older,No migration background,Not leaning towards specific party,0.41768,1400,3332,0.40093,0.43443
2005,66 and older,No migration background,SPD,0.22671,732,3332,0.21249,0.24093
2005,66 and older,No migration background,CDU/CSU,0.29352,963,3332,0.27805,0.30898
2005,66 and older,No migration background,FDP,0.01664,70,3332,0.01230,0.02099
2005,66 and older,No migration background,Bündnis90/Grüne,0.01018,42,3332,0.00677,0.01358
2005,66 and older,No migration background,PDS/Linke,0.02832,125,3332,0.02269,0.03396
2005,66 and older,Direct migration background,Not leaning towards specific party,0.51024,198,348,0.45764,0.56283
2005,66 and older,Direct migration background,SPD,0.15949,57,348,0.12096,0.19801
2005,66 and older,Direct migration background,CDU/CSU,0.28658,93,348,0.23900,0.33415
2006,17-29 y.,No migration background,Not leaning towards specific party,0.60915,1763,2834,0.59118,0.62712
2006,17-29 y.,No migration background,SPD,0.14620,393,2834,0.13319,0.15922
2006,17-29 y.,No migration background,CDU/CSU,0.11481,341,2834,0.10307,0.12655
2006,17-29 y.,No migration background,FDP,0.02916,71,2834,0.02296,0.03535
2006,17-29 y.,No migration background,Bündnis90/Grüne,0.04687,152,2834,0.03909,0.05465
2006,17-29 y.,No migration background,PDS/Linke,0.02321,68,2834,0.01766,0.02875
2006,17-29 y.,No migration background,Far right parties,0.01893,46,2834,0.01391,0.02394
2006,17-29 y.,Direct migration background,Not leaning towards specific party,0.70715,226,302,0.65574,0.75856
2006,17-29 y.,Direct migration background,SPD,0.12595,34,302,0.08846,0.16343
2006,17-29 y.,Direct migration background,CDU/CSU,0.10987,42,302,0.07454,0.14520
2006,17-29 y.,Indirect migration background,Not leaning towards specific party,0.77819,354,416,0.73822,0.81817
2006,17-29 y.,Indirect migration background,SPD,0.11334,62,416,0.08284,0.14384
2006,30-45 y.,No migration background,Not leaning towards specific party,0.54228,2785,5126,0.52864,0.55592
2006,30-45 y.,No migration background,SPD,0.15562,799,5126,0.14569,0.16554
2006,30-45 y.,No migration background,CDU/CSU,0.16076,889,5126,0.15070,0.17081
2006,30-45 y.,No migration background,FDP,0.02820,151,5126,0.02366,0.03273
2006,30-45 y.,No migration background,Bündnis90/Grüne,0.06662,340,5126,0.05980,0.07345
2006,30-45 y.,No migration background,PDS/Linke,0.01932,109,5126,0.01555,0.02309
2006,30-45 y.,No migration background,Far right parties,0.01240,53,5126,0.00937,0.01543
2006,30-45 y.,Direct migration background,Not leaning towards specific party,0.72583,576,744,0.69375,0.75790
2006,30-45 y.,Direct migration background,SPD,0.13055,103,744,0.10633,0.15478
2006,30-45 y.,Direct migration background,CDU/CSU,0.08574,65,744,0.06561,0.10587
2006,30-45 y.,Indirect migration background,Not leaning towards specific party,0.64037,175,229,0.57807,0.70266
2006,30-45 y.,Indirect migration background,SPD,0.15903,54,229,0.11156,0.20650
2006,46-65 y.,No migration background,Not leaning towards specific party,0.47345,2962,6523,0.46133,0.48557
2006,46-65 y.,No migration background,SPD,0.19834,1300,6523,0.18866,0.20802
2006,46-65 y.,No migration background,CDU/CSU,0.21751,1540,6523,0.20750,0.22752
2006,46-65 y.,No migration background,FDP,0.01639,155,6523,0.01331,0.01947
2006,46-65 y.,No migration background,Bündnis90/Grüne,0.04311,315,6523,0.03818,0.04804
2006,46-65 y.,No migration background,PDS/Linke,0.03866,251,6523,0.03398,0.04333
2006,46-65 y.,Direct migration background,Not leaning towards specific party,0.66626,570,834,0.63423,0.69828
2006,46-65 y.,Direct migration background,SPD,0.16319,131,834,0.13809,0.18828
2006,46-65 y.,Direct migration background,CDU/CSU,0.11679,133,834,0.09498,0.13860
2006,66 and older,No migration background,Not leaning towards specific party,0.42274,1693,3971,0.40737,0.43811
2006,66 and older,No migration background,SPD,0.22119,847,3971,0.20828,0.23410
2006,66 and older,No migration background,CDU/CSU,0.29149,1147,3971,0.27735,0.30562
2006,66 and older,No migration background,FDP,0.01909,82,3971,0.01484,0.02335
2006,66 and older,No migration background,Bündnis90/Grüne,0.00880,47,3971,0.00590,0.01171
2006,66 and older,No migration background,PDS/Linke,0.03234,155,3971,0.02684,0.03784
2006,66 and older,Direct migration background,Not leaning towards specific party,0.58154,233,376,0.53161,0.63147
2006,66 and older,Direct migration background,SPD,0.16416,56,376,0.12667,0.20165
2006,66 and older,Direct migration background,CDU/CSU,0.22197,87,376,0.17991,0.26403
2007,17-29 y.,No migration background,Not leaning towards specific party,0.66606,1788,2648,0.64810,0.68403
2007,17-29 y.,No migration background,SPD,0.10820,291,2648,0.09636,0.12003
2007,17-29 y.,No migration background,CDU/CSU,0.10216,266,2648,0.09063,0.11370
2007,17-29 y.,No migration background,FDP,0.02105,59,2648,0.01558,0.02652
2007,17-29 y.,No migration background,Bündnis90/Grüne,0.04566,137,2648,0.03771,0.05361
2007,17-29 y.,No migration background,PDS/Linke,0.02185,62,2648,0.01628,0.02742
2007,17-29 y.,No migration background,Far right parties,0.02198,45,2648,0.01639,0.02756
2007,17-29 y.,Direct migration background,Not leaning towards specific party,0.77737,204,236,0.72418,0.83056
2007,17-29 y.,Direct migration background,CDU/CSU,0.07949,32,236,0.04491,0.11408
2007,17-29 y.,Indirect migration background,Not leaning towards specific party,0.77245,343,394,0.73100,0.81390
2007,17-29 y.,Indirect migration background,SPD,0.10075,51,394,0.07099,0.13051
2007,30-45 y.,No migration background,Not leaning towards specific party,0.59348,2808,4689,0.57942,0.60754
2007,30-45 y.,No migration background,SPD,0.13938,626,4689,0.12947,0.14930
2007,30-45 y.,No migration background,CDU/CSU,0.14087,710,4689,0.13091,0.15083
2007,30-45 y.,No migration background,FDP,0.02255,128,4689,0.01830,0.02680
2007,30-45 y.,No migration background,Bündnis90/Grüne,0.06840,295,4689,0.06118,0.07563
2007,30-45 y.,No migration background,PDS/Linke,0.01850,82,4689,0.01465,0.02236
2007,30-45 y.,No migration background,Far right parties,0.00821,40,4689,0.00562,0.01079
2007,30-45 y.,Direct migration background,Not leaning towards specific party,0.79380,526,655,0.76279,0.82480
2007,30-45 y.,Direct migration background,SPD,0.10541,78,655,0.08188,0.12895
2007,30-45 y.,Direct migration background,CDU/CSU,0.06239,51,655,0.04386,0.08093
2007,30-45 y.,Indirect migration background,Not leaning towards specific party,0.71760,191,234,0.65980,0.77540
2007,30-45 y.,Indirect migration background,SPD,0.13005,43,234,0.08686,0.17324
2007,46-65 y.,No migration background,Not leaning towards specific party,0.53325,3175,6149,0.52078,0.54572
2007,46-65 y.,No migration background,SPD,0.17108,1068,6149,0.16167,0.18050
2007,46-65 y.,No migration background,CDU/CSU,0.18342,1200,6149,0.17374,0.19309
2007,46-65 y.,No migration background,FDP,0.01869,157,6149,0.01531,0.02208
2007,46-65 y.,No migration background,Bündnis90/Grüne,0.04869,306,6149,0.04331,0.05407
2007,46-65 y.,No migration background,PDS/Linke,0.03338,211,6149,0.02889,0.03787
2007,46-65 y.,No migration background,Others,0.00531,32,6149,0.00350,0.00713
2007,46-65 y.,Direct migration background,Not leaning towards specific party,0.71764,554,750,0.68541,0.74988
2007,46-65 y.,Direct migration background,SPD,0.12870,99,750,0.10471,0.15268
2007,46-65 y.,Direct migration background,CDU/CSU,0.09175,97,750,0.07107,0.11242
2007,66 and older,No migration background,Not leaning towards specific party,0.45304,1772,3912,0.43744,0.46864
2007,66 and older,No migration background,SPD,0.20928,788,3912,0.19653,0.22203
2007,66 and older,No migration background,CDU/CSU,0.26858,1055,3912,0.25469,0.28248
2007,66 and older,No migration background,FDP,0.01660,81,3912,0.01259,0.02060
2007,66 and older,No migration background,Bündnis90/Grüne,0.01242,54,3912,0.00895,0.01590
2007,66 and older,No migration background,PDS/Linke,0.03353,162,3912,0.02788,0.03917
2007,66 and older,Direct migration background,Not leaning towards specific party,0.63519,237,362,0.58554,0.68485
2007,66 and older,Direct migration background,SPD,0.12568,48,362,0.09149,0.15988
2007,66 and older,Direct migration background,CDU/CSU,0.20362,77,362,0.16208,0.24516
2008,17-29 y.,No migration background,Not leaning towards specific party,0.68375,1721,2459,0.66537,0.70214
2008,17-29 y.,No migration background,SPD,0.10894,255,2459,0.09662,0.12125
2008,17-29 y.,No migration background,CDU/CSU,0.10057,241,2459,0.08868,0.11246
2008,17-29 y.,No migration background,FDP,0.01764,40,2459,0.01244,0.02285
2008,17-29 y.,No migration background,Bündnis90/Grüne,0.04390,110,2459,0.03580,0.05200
2008,17-29 y.,No migration background,PDS/Linke,0.01914,59,2459,0.01373,0.02456
2008,17-29 y.,No migration background,Far right parties,0.01519,33,2459,0.01036,0.02003
2008,17-29 y.,Direct migration background,Not leaning towards specific party,0.78639,172,205,0.73015,0.84263
2008,17-29 y.,Direct migration background,CDU/CSU,0.10264,33,205,0.06099,0.14429
2008,17-29 y.,Indirect migration background,Not leaning towards specific party,0.74915,338,377,0.70534,0.79297
2008,17-29 y.,Indirect migration background,SPD,0.10619,39,377,0.07505,0.13733
2008,30-45 y.,No migration background,Not leaning towards specific party,0.58554,2551,4227,0.57069,0.60039
2008,30-45 y.,No migration background,SPD,0.12271,511,4227,0.11282,0.13260
2008,30-45 y.,No migration background,CDU/CSU,0.15770,663,4227,0.14671,0.16868
2008,30-45 y.,No migration background,FDP,0.02380,120,4227,0.01921,0.02840
2008,30-45 y.,No migration background,Bündnis90/Grüne,0.06906,259,4227,0.06141,0.07670
2008,30-45 y.,No migration background,PDS/Linke,0.02184,86,4227,0.01743,0.02624
2008,30-45 y.,No migration background,Far right parties,0.00908,37,4227,0.00622,0.01193
2008,30-45 y.,Direct migration background,Not leaning towards specific party,0.81494,469,577,0.78323,0.84666
2008,30-45 y.,Direct migration background,SPD,0.07787,60,577,0.05599,0.09976
2008,30-45 y.,Direct migration background,CDU/CSU,0.06427,48,577,0.04424,0.08429
2008,30-45 y.,Indirect migration background,Not leaning towards specific party,0.68216,175,222,0.62076,0.74355
2008,30-45 y.,Indirect migration background,SPD,0.13557,47,222,0.09044,0.18071
2008,46-65 y.,No migration background,Not leaning towards specific party,0.52964,3020,5849,0.51685,0.54244
2008,46-65 y.,No migration background,SPD,0.16475,952,5849,0.15524,0.17426
2008,46-65 y.,No migration background,CDU/CSU,0.18256,1153,5849,0.17266,0.19246
2008,46-65 y.,No migration background,FDP,0.01821,149,5849,0.01478,0.02163
2008,46-65 y.,No migration background,Bündnis90/Grüne,0.05043,303,5849,0.04482,0.05604
2008,46-65 y.,No migration background,PDS/Linke,0.04082,240,5849,0.03575,0.04590
2008,46-65 y.,No migration background,Party combinations,0.00463,32,5849,0.00289,0.00637
2008,46-65 y.,Direct migration background,Not leaning towards specific party,0.70184,477,668,0.66712,0.73656
2008,46-65 y.,Direct migration background,SPD,0.13968,94,668,0.11337,0.16599
2008,46-65 y.,Direct migration background,CDU/CSU,0.09840,97,668,0.07580,0.12101
2008,66 and older,No migration background,Not leaning towards specific party,0.43703,1694,3865,0.42139,0.45267
2008,66 and older,No migration background,SPD,0.20037,742,3865,0.18775,0.21299
2008,66 and older,No migration background,CDU/CSU,0.28081,1094,3865,0.26664,0.29497
2008,66 and older,No migration background,FDP,0.02231,99,3865,0.01766,0.02697
2008,66 and older,No migration background,Bündnis90/Grüne,0.01434,58,3865,0.01059,0.01808
2008,66 and older,No migration background,PDS/Linke,0.03668,178,3865,0.03075,0.04260
2008,66 and older,Direct migration background,Not leaning towards specific party,0.58788,223,354,0.53653,0.63922
2008,66 and older,Direct migration background,SPD,0.14127,46,354,0.10493,0.17760
2008,66 and older,Direct migration background,CDU/CSU,0.23574,85,354,0.19146,0.28002
2009,17-29 y.,No migration background,Not leaning towards specific party,0.71794,1602,2233,0.69927,0.73661
2009,17-29 y.,No migration background,SPD,0.07811,181,2233,0.06698,0.08924
2009,17-29 y.,No migration background,CDU/CSU,0.08485,204,2233,0.07329,0.09641
2009,17-29 y.,No migration background,FDP,0.02624,61,2233,0.01961,0.03287
2009,17-29 y.,No migration background,Bündnis90/Grüne,0.05556,139,2233,0.04606,0.06506
2009,17-29 y.,No migration background,PDS/Linke,0.01804,46,2233,0.01251,0.02356
2009,17-29 y.,Direct migration background,Not leaning towards specific party,0.79987,134,134,0.73187,0.86787
2009,17-29 y.,Indirect migration background,Not leaning towards specific party,0.80566,313,349,0.76409,0.84724
2009,17-29 y.,Indirect migration background,SPD,0.09156,36,349,0.06125,0.12186
2009,30-45 y.,No migration background,Not leaning towards specific party,0.60799,2374,3830,0.59252,0.62345
2009,30-45 y.,No migration background,SPD,0.10938,413,3830,0.09949,0.11927
2009,30-45 y.,No migration background,CDU/CSU,0.12964,540,3830,0.11900,0.14028
2009,30-45 y.,No migration background,FDP,0.03825,155,3830,0.03218,0.04433
2009,30-45 y.,No migration background,Bündnis90/Grüne,0.06793,233,3830,0.05996,0.07590
2009,30-45 y.,No migration background,PDS/Linke,0.02180,77,3830,0.01717,0.02642
2009,30-45 y.,No migration background,Far right parties,0.01492,38,3830,0.01108,0.01876
2009,30-45 y.,Direct migration background,Not leaning towards specific party,0.78063,399,497,0.74421,0.81705
2009,30-45 y.,Direct migration background,SPD,0.08156,51,497,0.05747,0.10564
2009,30-45 y.,Direct migration background,CDU/CSU,0.06637,47,497,0.04446,0.08828
2009,30-45 y.,Indirect migration background,Not leaning towards specific party,0.71892,194,228,0.66044,0.77740
2009,30-45 y.,Indirect migration background,SPD,0.11839,34,228,0.07636,0.16042
2009,46-65 y.,No migration background,Not leaning towards specific party,0.56144,2995,5557,0.54839,0.57448
2009,46-65 y.,No migration background,SPD,0.13984,831,5557,0.13072,0.14896
2009,46-65 y.,No migration background,CDU/CSU,0.16395,979,5557,0.15421,0.17368
2009,46-65 y.,No migration background,FDP,0.03049,206,5557,0.02596,0.03501
2009,46-65 y.,No migration background,Bündnis90/Grüne,0.05060,326,5557,0.04484,0.05637
2009,46-65 y.,No migration background,PDS/Linke,0.03840,220,5557,0.03335,0.04345
2009,46-65 y.,Direct migration background,Not leaning towards specific party,0.72305,423,574,0.68641,0.75969
2009,46-65 y.,Direct migration background,SPD,0.10857,70,574,0.08309,0.13404
2009,46-65 y.,Direct migration background,CDU/CSU,0.08508,81,574,0.06224,0.10793
2009,66 and older,No migration background,Not leaning towards specific party,0.43249,1631,3757,0.41664,0.44833
2009,66 and older,No migration background,SPD,0.19163,699,3757,0.17904,0.20422
2009,66 and older,No migration background,CDU/CSU,0.28068,1054,3757,0.26631,0.29505
2009,66 and older,No migration background,FDP,0.03282,144,3757,0.02713,0.03852
2009,66 and older,No migration background,Bündnis90/Grüne,0.01389,58,3757,0.01015,0.01763
2009,66 and older,No migration background,PDS/Linke,0.03633,171,3757,0.03035,0.04231
2009,66 and older,Direct migration background,Not leaning towards specific party,0.66088,212,318,0.60877,0.71300
2009,66 and older,Direct migration background,SPD,0.11165,33,318,0.07698,0.14632
2009,66 and older,Direct migration background,CDU/CSU,0.17406,73,318,0.13232,0.21580
2010,17-29 y.,No migration background,Not leaning towards specific party,0.60793,1891,2876,0.59009,0.62578
2010,17-29 y.,No migration background,SPD,0.10107,256,2876,0.09005,0.11208
2010,17-29 y.,No migration background,CDU/CSU,0.09792,274,2876,0.08706,0.10878
2010,17-29 y.,No migration background,FDP,0.03142,86,2876,0.02504,0.03779
2010,17-29 y.,No migration background,Bündnis90/Grüne,0.08079,213,2876,0.07083,0.09076
2010,17-29 y.,No migration background,PDS/Linke,0.03979,101,2876,0.03265,0.04694
2010,17-29 y.,No migration background,Far right parties,0.01719,55,2876,0.01244,0.02194
2010,17-29 y.,Direct migration background,Not leaning towards specific party,0.73689,368,456,0.69643,0.77735
2010,17-29 y.,Direct migration background,SPD,0.08032,40,456,0.05534,0.10529
2010,17-29 y.,Direct migration background,CDU/CSU,0.11622,48,456,0.08677,0.14567
2010,17-29 y.,Indirect migration background,Not leaning towards specific party,0.76386,352,389,0.72160,0.80612
2010,17-29 y.,Indirect migration background,SPD,0.09455,37,389,0.06543,0.12366
2010,30-45 y.,No migration background,Not leaning towards specific party,0.53473,3780,6893,0.52295,0.54650
2010,30-45 y.,No migration background,SPD,0.11995,755,6893,0.11228,0.12762
2010,30-45 y.,No migration background,CDU/CSU,0.16075,1145,6893,0.15207,0.16942
2010,30-45 y.,No migration background,FDP,0.03693,264,6893,0.03248,0.04138
2010,30-45 y.,No migration background,Bündnis90/Grüne,0.08945,636,6893,0.08271,0.09619
2010,30-45 y.,No migration background,PDS/Linke,0.03002,205,6893,0.02599,0.03405
2010,30-45 y.,No migration background,Far right parties,0.01459,70,6893,0.01176,0.01742
2010,30-45 y.,No migration background,Others,0.00669,38,6893,0.00477,0.00861
2010,30-45 y.,Direct migration background,Not leaning towards specific party,0.69896,1021,1404,0.67496,0.72297
2010,30-45 y.,Direct migration background,SPD,0.11360,152,1404,0.09700,0.13021
2010,30-45 y.,Direct migration background,CDU/CSU,0.12059,172,1404,0.10355,0.13763
2010,30-45 y.,Direct migration background,Bündnis90/Grüne,0.03175,59,1404,0.02258,0.04093
2010,30-45 y.,Indirect migration background,Not leaning towards specific party,0.63085,334,499,0.58846,0.67323
2010,30-45 y.,Indirect migration background,SPD,0.17641,84,499,0.14293,0.20989
2010,30-45 y.,Indirect migration background,CDU/CSU,0.06136,48,499,0.04028,0.08243
2010,30-45 y.,Indirect migration background,Bündnis90/Grüne,0.04549,33,499,0.02719,0.06379
2010,46-65 y.,No migration background,Not leaning towards specific party,0.49817,2906,6091,0.48562,0.51073
2010,46-65 y.,No migration background,SPD,0.15807,974,6091,0.14891,0.16724
2010,46-65 y.,No migration background,CDU/CSU,0.18018,1162,6091,0.17052,0.18983
2010,46-65 y.,No migration background,FDP,0.02391,177,6091,0.02007,0.02775
2010,46-65 y.,No migration background,Bündnis90/Grüne,0.06721,498,6091,0.06093,0.07350
2010,46-65 y.,No migration background,PDS/Linke,0.05322,305,6091,0.04759,0.05886
2010,46-65 y.,No migration background,Others,0.00460,31,6091,0.00290,0.00631
2010,46-65 y.,No migration background,Party combinations,0.00791,38,6091,0.00569,0.01014
2010,46-65 y.,Direct migration background,Not leaning towards specific party,0.69447,445,646,0.65892,0.73002
2010,46-65 y.,Direct migration background,SPD,0.14009,99,646,0.11330,0.16687
2010,46-65 y.,Direct migration background,CDU/CSU,0.09986,102,646,0.07672,0.12300
2010,46-65 y.,Indirect migration background,Not leaning towards specific party,0.48289,34,34,0.31240,0.65339
2010,66 and older,No migration background,Not leaning towards specific party,0.38840,1383,3665,0.37261,0.40418
2010,66 and older,No migration background,SPD,0.21610,764,3665,0.20278,0.22943
2010,66 and older,No migration background,CDU/CSU,0.29234,1085,3665,0.27761,0.30707
