"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Rechte","1999","Realschule","kein Migrationshintergrund","39","0.0113508430236528","0.00761027634440794","0.0150914097028978"
"Rechte","1999","Realschule","direkter Migrationshintergrund","","","",""
"Rechte","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Rechte","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1999","(Fach-)Abitur","kein Migrationshintergrund","5","0.00578454833647886","0.000565243709577834","0.0110038529633799"
"Rechte","1999","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Rechte","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Rechte","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1999","AkademikerIn","kein Migrationshintergrund","1","","",""
"Rechte","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Rechte","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"AfD","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"AfD","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"AfD","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1999","Hauptschule","kein Migrationshintergrund","","","",""
"AfD","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"AfD","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"AfD","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1999","Realschule","kein Migrationshintergrund","","","",""
"AfD","1999","Realschule","direkter Migrationshintergrund","","","",""
"AfD","1999","Realschule","indirekter Migrationshintergrund","","","",""
"AfD","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"AfD","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"AfD","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"AfD","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"AfD","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"AfD","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","(noch) kein Abschluss","kein Migrationshintergrund","5","0.0128316872690553","0.000179990169834551","0.025483384368276"
"Andere","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Andere","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","Hauptschule","kein Migrationshintergrund","28","","",""
"Andere","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Andere","1999","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Andere","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","Realschule","kein Migrationshintergrund","18","","",""
"Andere","1999","Realschule","direkter Migrationshintergrund","1","","",""
"Andere","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","(Fach-)Abitur","kein Migrationshintergrund","6","0.00680300094209374","0.00114574758533722","0.0124602542988503"
"Andere","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere","1999","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Andere","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","AkademikerIn","kein Migrationshintergrund","5","0.00351540755806355","0.000719126692239131","0.00631168842388796"
"Andere","1999","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","1999","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2000","(noch) kein Abschluss","kein Migrationshintergrund","338","0.710531041723473","0.669041916749812","0.752020166697134"
"keine Parteineigung","2000","(noch) kein Abschluss","direkter Migrationshintergrund","317","0.846672068379625","0.810493293349492","0.882850843409758"
"keine Parteineigung","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","56","0.708328790161005","0.60613946680567","0.810518113516341"
"keine Parteineigung","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2000","Hauptschule","kein Migrationshintergrund","4599","0.528558646045352","0.517938477277934","0.539178814812769"
"keine Parteineigung","2000","Hauptschule","direkter Migrationshintergrund","1247","","",""
"keine Parteineigung","2000","Hauptschule","indirekter Migrationshintergrund","267","","",""
"keine Parteineigung","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2000","Realschule","kein Migrationshintergrund","3357","0.550826937451874","0.537941098018621","0.563712776885127"
"keine Parteineigung","2000","Realschule","direkter Migrationshintergrund","151","","",""
"keine Parteineigung","2000","Realschule","indirekter Migrationshintergrund","174","","",""
"keine Parteineigung","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2000","(Fach-)Abitur","kein Migrationshintergrund","795","0.432876197575292","0.409274654260846","0.456477740889737"
"keine Parteineigung","2000","(Fach-)Abitur","direkter Migrationshintergrund","299","","",""
"keine Parteineigung","2000","(Fach-)Abitur","indirekter Migrationshintergrund","78","0.601341747709232","0.51410158581515","0.688581909603314"
"keine Parteineigung","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2000","AkademikerIn","kein Migrationshintergrund","1320","","",""
"keine Parteineigung","2000","AkademikerIn","direkter Migrationshintergrund","236","","",""
"keine Parteineigung","2000","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"keine Parteineigung","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2000","(noch) kein Abschluss","kein Migrationshintergrund","47","0.115367488002166","0.0861417884892025","0.144593187515129"
"SPD","2000","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0710338484455163","0.0452398766645518","0.0968278202264809"
"SPD","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.113553906121758","0.0422245178935601","0.184883294349956"
"SPD","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2000","Hauptschule","kein Migrationshintergrund","1998","","",""
"SPD","2000","Hauptschule","direkter Migrationshintergrund","253","","",""
"SPD","2000","Hauptschule","indirekter Migrationshintergrund","41","0.12710358339836","0.0914349935302043","0.162772173266516"
"SPD","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2000","Realschule","kein Migrationshintergrund","948","0.180159919822035","0.170203758120497","0.190116081523572"
"SPD","2000","Realschule","direkter Migrationshintergrund","34","0.123438623309652","0.0828256747803629","0.164051571838942"
"SPD","2000","Realschule","indirekter Migrationshintergrund","36","0.158451581629571","0.111361445662589","0.205541717596554"
"SPD","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2000","(Fach-)Abitur","kein Migrationshintergrund","336","0.21225735880896","0.192779412367784","0.231735305250135"
"SPD","2000","(Fach-)Abitur","direkter Migrationshintergrund","80","0.176579129938885","0.142919816537072","0.210238443340699"
"SPD","2000","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"SPD","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2000","AkademikerIn","kein Migrationshintergrund","660","0.208848641979842","0.19498830821495","0.222708975744735"
"SPD","2000","AkademikerIn","direkter Migrationshintergrund","54","0.134247327083302","0.100584566804196","0.167910087362408"
"SPD","2000","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"SPD","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2000","(noch) kein Abschluss","kein Migrationshintergrund","37","0.0948636051836003","0.0680565829254867","0.121670627441714"
"CDU/CSU","2000","(noch) kein Abschluss","direkter Migrationshintergrund","28","","",""
"CDU/CSU","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"CDU/CSU","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2000","Hauptschule","kein Migrationshintergrund","1606","","",""
"CDU/CSU","2000","Hauptschule","direkter Migrationshintergrund","217","","",""
"CDU/CSU","2000","Hauptschule","indirekter Migrationshintergrund","18","","",""
"CDU/CSU","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2000","Realschule","kein Migrationshintergrund","976","0.189950790128116","0.179788899131766","0.200112681124465"
"CDU/CSU","2000","Realschule","direkter Migrationshintergrund","57","0.264443594835996","0.209990528872229","0.318896660799763"
"CDU/CSU","2000","Realschule","indirekter Migrationshintergrund","13","","",""
"CDU/CSU","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2000","(Fach-)Abitur","kein Migrationshintergrund","345","0.221578133994982","0.201795205751857","0.241361062238106"
"CDU/CSU","2000","(Fach-)Abitur","direkter Migrationshintergrund","78","0.14714877497195","0.115877931502506","0.178419618441395"
"CDU/CSU","2000","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"CDU/CSU","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2000","AkademikerIn","kein Migrationshintergrund","694","0.222431412236421","0.20825078355759","0.236612040915253"
"CDU/CSU","2000","AkademikerIn","direkter Migrationshintergrund","63","0.178260563090971","0.140469015043881","0.216052111138061"
"CDU/CSU","2000","AkademikerIn","indirekter Migrationshintergrund","7","0.177993151259953","0.0740284803436662","0.281957822176239"
"CDU/CSU","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FDP","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"FDP","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2000","Hauptschule","kein Migrationshintergrund","56","0.00775322010778575","0.00588717603971048","0.00961926417586102"
"FDP","2000","Hauptschule","direkter Migrationshintergrund","3","","",""
"FDP","2000","Hauptschule","indirekter Migrationshintergrund","1","","",""
"FDP","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2000","Realschule","kein Migrationshintergrund","60","0.0123708025293674","0.00950732238513984","0.015234282673595"
"FDP","2000","Realschule","direkter Migrationshintergrund","1","","",""
"FDP","2000","Realschule","indirekter Migrationshintergrund","1","","",""
"FDP","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2000","(Fach-)Abitur","kein Migrationshintergrund","29","","",""
"FDP","2000","(Fach-)Abitur","direkter Migrationshintergrund","5","0.011792203660431","0.00226322718233781","0.0213211801385243"
"FDP","2000","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"FDP","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2000","AkademikerIn","kein Migrationshintergrund","103","","",""
"FDP","2000","AkademikerIn","direkter Migrationshintergrund","10","","",""
"FDP","2000","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"FDP","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2000","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Grüne","2000","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Grüne","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0582240491303333","0.0055779381075074","0.110870160153159"
"Grüne","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2000","Hauptschule","kein Migrationshintergrund","59","0.00639819059101775","0.00470187847841736","0.00809450270361813"
"Grüne","2000","Hauptschule","direkter Migrationshintergrund","9","0.00539573208906478","0.00195362946009891","0.00883783471803065"
"Grüne","2000","Hauptschule","indirekter Migrationshintergrund","5","0.0201957629073965","0.0051322773332325","0.0352592484815605"
"Grüne","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2000","Realschule","kein Migrationshintergrund","152","","",""
"Grüne","2000","Realschule","direkter Migrationshintergrund","3","","",""
"Grüne","2000","Realschule","indirekter Migrationshintergrund","6","0.0284995157287938","0.00704185610168534","0.0499571753559023"
"Grüne","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2000","(Fach-)Abitur","kein Migrationshintergrund","131","","",""
"Grüne","2000","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Grüne","2000","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.0789594910365935","0.0309090982868734","0.127009883786314"
"Grüne","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2000","AkademikerIn","kein Migrationshintergrund","303","0.0949935507162748","0.0849958307208003","0.104991270711749"
"Grüne","2000","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Grüne","2000","AkademikerIn","indirekter Migrationshintergrund","4","0.145187914761122","0.0494361074789265","0.240939722043317"
"Grüne","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2000","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Linke","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Linke","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Linke","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2000","Hauptschule","kein Migrationshintergrund","88","0.00914391502057193","0.00711883415124766","0.0111689958898962"
"Linke","2000","Hauptschule","direkter Migrationshintergrund","9","0.00637297033101124","0.0026339647468789","0.0101119759151436"
"Linke","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Linke","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2000","Realschule","kein Migrationshintergrund","140","","",""
"Linke","2000","Realschule","direkter Migrationshintergrund","5","0.015922749601937","0.000467662770374985","0.031377836433499"
"Linke","2000","Realschule","indirekter Migrationshintergrund","1","","",""
"Linke","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2000","(Fach-)Abitur","kein Migrationshintergrund","43","0.0191205020859165","0.0125970558616759","0.0256439483101572"
"Linke","2000","(Fach-)Abitur","direkter Migrationshintergrund","5","0.0119535654696056","0.00236039766425325","0.0215467332749579"
"Linke","2000","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Linke","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2000","AkademikerIn","kein Migrationshintergrund","208","","",""
"Linke","2000","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Linke","2000","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Linke","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2000","(noch) kein Abschluss","kein Migrationshintergrund","4","0.00725011305303653","-0.000511179620852364","0.0150114057269254"
"Rechte","2000","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Rechte","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2000","Hauptschule","kein Migrationshintergrund","40","0.0041378249606258","0.00277212069431562","0.00550352922693597"
"Rechte","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Rechte","2000","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Rechte","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2000","Realschule","kein Migrationshintergrund","56","0.00926091927110271","0.00677947243571371","0.0117423661064917"
"Rechte","2000","Realschule","direkter Migrationshintergrund","","","",""
"Rechte","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Rechte","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2000","(Fach-)Abitur","kein Migrationshintergrund","7","0.00335252626106471","0.000599080719334406","0.00610597180279502"
"Rechte","2000","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Rechte","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Rechte","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2000","AkademikerIn","kein Migrationshintergrund","9","0.00303003890453454","0.00115593696287152","0.00490414084619756"
"Rechte","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Rechte","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"AfD","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"AfD","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"AfD","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2000","Hauptschule","kein Migrationshintergrund","","","",""
"AfD","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"AfD","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"AfD","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2000","Realschule","kein Migrationshintergrund","","","",""
"AfD","2000","Realschule","direkter Migrationshintergrund","","","",""
"AfD","2000","Realschule","indirekter Migrationshintergrund","","","",""
"AfD","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"AfD","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"AfD","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"AfD","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"AfD","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"AfD","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","(noch) kein Abschluss","kein Migrationshintergrund","5","0.013110813706284","0.00270464729633275","0.0235169801162353"
"Andere","2000","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Andere","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Andere","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","Hauptschule","kein Migrationshintergrund","41","0.00448104788543323","0.00306007579313009","0.00590201997773638"
"Andere","2000","Hauptschule","direkter Migrationshintergrund","2","","",""
"Andere","2000","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Andere","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","Realschule","kein Migrationshintergrund","35","0.00661330213459175","0.00451355677225008","0.00871304749693342"
"Andere","2000","Realschule","direkter Migrationshintergrund","1","","",""
"Andere","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","(Fach-)Abitur","kein Migrationshintergrund","7","0.00428991936513328","0.0011766935105114","0.00740314521975516"
"Andere","2000","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Andere","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2000","AkademikerIn","kein Migrationshintergrund","7","0.00204978602661613","0.000507599965022537","0.00359197208820972"
"Andere","2000","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2001","(noch) kein Abschluss","kein Migrationshintergrund","387","0.73004686367359","0.691742980977259","0.76835074636992"
"keine Parteineigung","2001","(noch) kein Abschluss","direkter Migrationshintergrund","228","","",""
"keine Parteineigung","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.851217498126463","0.771208746368687","0.93122624988424"
"keine Parteineigung","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2001","Hauptschule","kein Migrationshintergrund","4185","0.546644072776038","0.535358737571729","0.557929407980347"
"keine Parteineigung","2001","Hauptschule","direkter Migrationshintergrund","1135","","",""
"keine Parteineigung","2001","Hauptschule","indirekter Migrationshintergrund","243","","",""
"keine Parteineigung","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2001","Realschule","kein Migrationshintergrund","3200","0.573149251783874","0.559815376152382","0.586483127415367"
"keine Parteineigung","2001","Realschule","direkter Migrationshintergrund","143","","",""
"keine Parteineigung","2001","Realschule","indirekter Migrationshintergrund","143","","",""
"keine Parteineigung","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2001","(Fach-)Abitur","kein Migrationshintergrund","804","0.462898558563964","0.438617833190285","0.487179283937643"
"keine Parteineigung","2001","(Fach-)Abitur","direkter Migrationshintergrund","314","0.670970523307375","0.627939222363126","0.714001824251624"
"keine Parteineigung","2001","(Fach-)Abitur","indirekter Migrationshintergrund","76","0.5966082470844","0.508834305397907","0.684382188770894"
"keine Parteineigung","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2001","AkademikerIn","kein Migrationshintergrund","1299","","",""
"keine Parteineigung","2001","AkademikerIn","direkter Migrationshintergrund","223","","",""
"keine Parteineigung","2001","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"keine Parteineigung","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2001","(noch) kein Abschluss","kein Migrationshintergrund","45","0.0918698433320058","0.0669477925310654","0.116791894132946"
"SPD","2001","(noch) kein Abschluss","direkter Migrationshintergrund","29","","",""
"SPD","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0804850433462908","0.0193235212544522","0.141646565438129"
"SPD","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2001","Hauptschule","kein Migrationshintergrund","1671","","",""
"SPD","2001","Hauptschule","direkter Migrationshintergrund","217","","",""
"SPD","2001","Hauptschule","indirekter Migrationshintergrund","40","0.131337623257281","0.0930522770035391","0.169622969511023"
"SPD","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2001","Realschule","kein Migrationshintergrund","862","0.176520012571246","0.166242026824421","0.18679799831807"
"SPD","2001","Realschule","direkter Migrationshintergrund","32","0.134621372436766","0.090510640671525","0.178732104202006"
"SPD","2001","Realschule","indirekter Migrationshintergrund","31","0.137883352811286","0.0904548947790999","0.185311810843472"
"SPD","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2001","(Fach-)Abitur","kein Migrationshintergrund","322","0.204962540483393","0.185305341799013","0.224619739167773"
"SPD","2001","(Fach-)Abitur","direkter Migrationshintergrund","64","0.14662213928442","0.114226555260611","0.17901772330823"
"SPD","2001","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"SPD","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2001","AkademikerIn","kein Migrationshintergrund","628","0.212602241280894","0.198162084358873","0.227042398202915"
"SPD","2001","AkademikerIn","direkter Migrationshintergrund","52","0.154118665528081","0.116717174272687","0.191520156783474"
"SPD","2001","AkademikerIn","indirekter Migrationshintergrund","20","","",""
"SPD","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2001","(noch) kein Abschluss","kein Migrationshintergrund","43","0.100561621427165","0.074612355233039","0.126510887621291"
"CDU/CSU","2001","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"CDU/CSU","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"CDU/CSU","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2001","Hauptschule","kein Migrationshintergrund","1340","","",""
"CDU/CSU","2001","Hauptschule","direkter Migrationshintergrund","180","","",""
"CDU/CSU","2001","Hauptschule","indirekter Migrationshintergrund","14","","",""
"CDU/CSU","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2001","Realschule","kein Migrationshintergrund","856","0.179487594514141","0.169142265526764","0.189832923501517"
"CDU/CSU","2001","Realschule","direkter Migrationshintergrund","42","0.191987129459509","0.14108577136224","0.242888487556777"
"CDU/CSU","2001","Realschule","indirekter Migrationshintergrund","15","","",""
"CDU/CSU","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2001","(Fach-)Abitur","kein Migrationshintergrund","285","","",""
"CDU/CSU","2001","(Fach-)Abitur","direkter Migrationshintergrund","62","0.134605118612844","0.10334768621272","0.165862551012969"
"CDU/CSU","2001","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"CDU/CSU","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2001","AkademikerIn","kein Migrationshintergrund","583","0.206524122005023","0.192237052324344","0.220811191685701"
"CDU/CSU","2001","AkademikerIn","direkter Migrationshintergrund","50","0.134466601763432","0.0991274836282229","0.169805719898641"
"CDU/CSU","2001","AkademikerIn","indirekter Migrationshintergrund","4","0.152231394736723","0.0564145226973372","0.248048266776109"
"CDU/CSU","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2001","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"FDP","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FDP","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2001","Hauptschule","kein Migrationshintergrund","66","0.0101034661626498","0.00783635617630292","0.0123705761489967"
"FDP","2001","Hauptschule","direkter Migrationshintergrund","4","0.00417628492380991","0.000970981209264551","0.00738158863835528"
"FDP","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"FDP","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2001","Realschule","kein Migrationshintergrund","66","0.0137042476388733","0.0105701271258423","0.0168383681519042"
"FDP","2001","Realschule","direkter Migrationshintergrund","3","","",""
"FDP","2001","Realschule","indirekter Migrationshintergrund","2","","",""
"FDP","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2001","(Fach-)Abitur","kein Migrationshintergrund","38","0.0302665332830474","0.0219239967790854","0.0386090697870094"
"FDP","2001","(Fach-)Abitur","direkter Migrationshintergrund","5","0.0165063869963297","0.00483756176007689","0.0281752122325825"
"FDP","2001","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"FDP","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2001","AkademikerIn","kein Migrationshintergrund","104","","",""
"FDP","2001","AkademikerIn","direkter Migrationshintergrund","7","0.0226278406288182","0.00722296787671658","0.0380327133809197"
"FDP","2001","AkademikerIn","indirekter Migrationshintergrund","1","","",""
