year,migback,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,male,CDU/CSU,0.16762,1705,7846,0.15936,0.17589
2013,No migration background,male,FDP,0.01098,147,7846,0.00867,0.01328
2013,No migration background,male,Bündnis90/Grüne,0.04956,488,7846,0.04476,0.05436
2013,No migration background,male,PDS/Linke,0.02094,237,7846,0.01777,0.02411
2013,No migration background,male,Far right parties,0.00545,44,7846,0.00382,0.00707
2013,No migration background,male,Others,0.01103,96,7846,0.00872,0.01334
2013,No migration background,male,Party combinations,0.00513,37,7846,0.00355,0.00671
2013,No migration background,female,Not leaning towards specific party,0.44741,4944,8684,0.43696,0.45787
2013,No migration background,female,SPD,0.10948,1143,8684,0.10292,0.11605
2013,No migration background,female,CDU/CSU,0.14041,1512,8684,0.13310,0.14771
2013,No migration background,female,FDP,0.00670,82,8684,0.00499,0.00842
2013,No migration background,female,Bündnis90/Grüne,0.05855,716,8684,0.05361,0.06349
2013,No migration background,female,PDS/Linke,0.01563,201,8684,0.01303,0.01824
2013,No migration background,female,Others,0.00417,42,8684,0.00281,0.00552
2013,No migration background,female,Party combinations,0.00394,44,8684,0.00262,0.00526
2013,Direct migration background,male,Not leaning towards specific party,0.61230,1706,2386,0.59274,0.63185
2013,Direct migration background,male,SPD,0.11687,285,2386,0.10398,0.12977
2013,Direct migration background,male,CDU/CSU,0.10273,284,2386,0.09054,0.11491
2013,Direct migration background,male,Bündnis90/Grüne,0.03247,68,2386,0.02536,0.03958
2013,Direct migration background,male,PDS/Linke,0.02046,43,2386,0.01478,0.02615
2013,Direct migration background,female,Not leaning towards specific party,0.65014,2278,2909,0.63281,0.66748
2013,Direct migration background,female,SPD,0.08488,214,2909,0.07475,0.09501
2013,Direct migration background,female,CDU/CSU,0.11176,321,2909,0.10031,0.12321
2013,Direct migration background,female,Bündnis90/Grüne,0.03261,96,2909,0.02616,0.03907
2013,Indirect migration background,male,Not leaning towards specific party,0.29583,525,752,0.26318,0.32847
2013,Indirect migration background,male,SPD,0.06252,125,752,0.04520,0.07983
2013,Indirect migration background,male,CDU/CSU,0.03731,64,752,0.02376,0.05087
2013,Indirect migration background,male,Bündnis90/Grüne,0.01983,38,752,0.00986,0.02980
2013,Indirect migration background,female,Not leaning towards specific party,0.28700,574,768,0.25498,0.31901
2013,Indirect migration background,female,SPD,0.05337,92,768,0.03746,0.06927
2013,Indirect migration background,female,CDU/CSU,0.02545,50,768,0.01431,0.03660
2013,Indirect migration background,female,Bündnis90/Grüne,0.03568,52,768,0.02255,0.04881
2014,No migration background,male,Not leaning towards specific party,0.38863,4205,9090,0.37861,0.39865
2014,No migration background,male,SPD,0.14111,1420,9090,0.13396,0.14827
2014,No migration background,male,CDU/CSU,0.19014,2076,9090,0.18207,0.19821
2014,No migration background,male,FDP,0.01350,169,9090,0.01113,0.01587
2014,No migration background,male,Bündnis90/Grüne,0.04516,549,9090,0.04089,0.04943
2014,No migration background,male,PDS/Linke,0.03155,363,9090,0.02796,0.03514
2014,No migration background,male,Far right parties,0.00706,62,9090,0.00534,0.00879
2014,No migration background,male,AfD,0.00960,119,9090,0.00760,0.01161
2014,No migration background,male,Others,0.00784,89,9090,0.00603,0.00966
2014,No migration background,male,Party combinations,0.00772,38,9090,0.00592,0.00952
2014,No migration background,female,Not leaning towards specific party,0.44232,5711,10650,0.43289,0.45175
2014,No migration background,female,SPD,0.12812,1457,10650,0.12177,0.13447
2014,No migration background,female,CDU/CSU,0.16854,1944,10650,0.16143,0.17565
2014,No migration background,female,FDP,0.00756,94,10650,0.00592,0.00921
2014,No migration background,female,Bündnis90/Grüne,0.06488,895,10650,0.06020,0.06955
2014,No migration background,female,PDS/Linke,0.02576,365,10650,0.02275,0.02877
2014,No migration background,female,AfD,0.00481,61,10650,0.00349,0.00612
2014,No migration background,female,Others,0.00500,72,10650,0.00366,0.00634
2014,No migration background,female,Party combinations,0.00516,51,10650,0.00380,0.00652
2014,Direct migration background,male,Not leaning towards specific party,0.63518,1614,2314,0.61556,0.65480
2014,Direct migration background,male,SPD,0.12510,267,2314,0.11161,0.13858
2014,Direct migration background,male,CDU/CSU,0.10580,290,2314,0.09327,0.11834
2014,Direct migration background,male,Bündnis90/Grüne,0.04216,66,2314,0.03397,0.05035
2014,Direct migration background,male,PDS/Linke,0.02280,77,2314,0.01672,0.02889
2014,Direct migration background,female,Not leaning towards specific party,0.69185,2146,2844,0.67487,0.70882
2014,Direct migration background,female,SPD,0.07563,204,2844,0.06592,0.08535
2014,Direct migration background,female,CDU/CSU,0.12777,339,2844,0.11550,0.14004
2014,Direct migration background,female,Bündnis90/Grüne,0.03140,96,2844,0.02499,0.03781
2014,Direct migration background,female,PDS/Linke,0.02263,59,2844,0.01716,0.02809
2014,Indirect migration background,male,Not leaning towards specific party,0.31758,508,726,0.28370,0.35147
2014,Indirect migration background,male,SPD,0.06111,108,726,0.04368,0.07855
2014,Indirect migration background,male,CDU/CSU,0.03414,72,726,0.02092,0.04736
2014,Indirect migration background,male,Bündnis90/Grüne,0.02496,38,726,0.01360,0.03632
2014,Indirect migration background,female,Not leaning towards specific party,0.32356,626,850,0.29209,0.35503
2014,Indirect migration background,female,SPD,0.06433,109,850,0.04783,0.08083
2014,Indirect migration background,female,CDU/CSU,0.03117,56,850,0.01948,0.04287
2014,Indirect migration background,female,Bündnis90/Grüne,0.04078,59,850,0.02748,0.05409
2015,No migration background,male,Not leaning towards specific party,0.42364,4363,8684,0.41325,0.43403
2015,No migration background,male,SPD,0.12058,1210,8684,0.11373,0.12743
2015,No migration background,male,CDU/CSU,0.18230,1828,8684,0.17418,0.19042
2015,No migration background,male,FDP,0.01321,156,8684,0.01081,0.01561
2015,No migration background,male,Bündnis90/Grüne,0.04415,481,8684,0.03983,0.04847
2015,No migration background,male,PDS/Linke,0.02615,309,8684,0.02280,0.02951
2015,No migration background,male,Far right parties,0.00615,58,8684,0.00451,0.00780
2015,No migration background,male,AfD,0.01640,159,8684,0.01373,0.01907
2015,No migration background,male,Others,0.00752,81,8684,0.00571,0.00934
2015,No migration background,male,Party combinations,0.00579,39,8684,0.00419,0.00738
2015,No migration background,female,Not leaning towards specific party,0.48187,5943,10128,0.47214,0.49160
2015,No migration background,female,SPD,0.11186,1209,10128,0.10572,0.11800
2015,No migration background,female,CDU/CSU,0.15234,1618,10128,0.14534,0.15934
2015,No migration background,female,FDP,0.00673,79,10128,0.00513,0.00832
2015,No migration background,female,Bündnis90/Grüne,0.05931,777,10128,0.05471,0.06391
2015,No migration background,female,PDS/Linke,0.02427,325,10128,0.02127,0.02727
2015,No migration background,female,AfD,0.00843,87,10128,0.00665,0.01021
2015,No migration background,female,Others,0.00394,48,10128,0.00272,0.00516
2015,No migration background,female,Party combinations,0.00413,42,10128,0.00288,0.00538
2015,Direct migration background,male,Not leaning towards specific party,0.67655,2068,2692,0.65888,0.69423
2015,Direct migration background,male,SPD,0.10399,225,2692,0.09246,0.11552
2015,Direct migration background,male,CDU/CSU,0.10102,267,2692,0.08963,0.11240
2015,Direct migration background,male,Bündnis90/Grüne,0.03165,48,2692,0.02504,0.03827
2015,Direct migration background,male,PDS/Linke,0.02581,84,2692,0.01982,0.03180
2015,Direct migration background,female,Not leaning towards specific party,0.72945,2652,3242,0.71415,0.74474
2015,Direct migration background,female,SPD,0.05664,154,3242,0.04869,0.06460
2015,Direct migration background,female,CDU/CSU,0.10801,286,3242,0.09732,0.11870
2015,Direct migration background,female,Bündnis90/Grüne,0.03353,84,3242,0.02733,0.03972
2015,Direct migration background,female,PDS/Linke,0.01678,66,3242,0.01236,0.02121
2015,Indirect migration background,male,Not leaning towards specific party,0.36011,534,664,0.32357,0.39665
2015,Indirect migration background,male,SPD,0.04243,73,664,0.02709,0.05778
2015,Indirect migration background,male,CDU/CSU,0.02651,57,664,0.01428,0.03874
2015,Indirect migration background,female,Not leaning towards specific party,0.33771,613,824,0.30540,0.37002
2015,Indirect migration background,female,SPD,0.05467,91,824,0.03914,0.07021
2015,Indirect migration background,female,CDU/CSU,0.04225,64,824,0.02851,0.05599
2015,Indirect migration background,female,Bündnis90/Grüne,0.03762,56,824,0.02462,0.05062
2016,No migration background,male,Not leaning towards specific party,0.42949,4094,8055,0.41868,0.44030
2016,No migration background,male,SPD,0.10678,1009,8055,0.10003,0.11352
2016,No migration background,male,CDU/CSU,0.16538,1610,8055,0.15727,0.17350
2016,No migration background,male,FDP,0.01541,167,8055,0.01272,0.01810
2016,No migration background,male,Bündnis90/Grüne,0.05215,504,8055,0.04729,0.05700
2016,No migration background,male,PDS/Linke,0.02680,269,8055,0.02327,0.03033
2016,No migration background,male,Far right parties,0.00572,41,8055,0.00407,0.00737
2016,No migration background,male,AfD,0.02921,286,8055,0.02553,0.03289
2016,No migration background,male,Others,0.00850,75,8055,0.00649,0.01050
2016,No migration background,female,Not leaning towards specific party,0.49936,5587,9449,0.48928,0.50945
2016,No migration background,female,SPD,0.09393,986,9449,0.08804,0.09981
2016,No migration background,female,CDU/CSU,0.14442,1497,9449,0.13733,0.15151
2016,No migration background,female,FDP,0.00740,79,9449,0.00567,0.00913
2016,No migration background,female,Bündnis90/Grüne,0.06478,765,9449,0.05982,0.06974
2016,No migration background,female,PDS/Linke,0.02052,282,9449,0.01766,0.02337
2016,No migration background,female,AfD,0.01448,157,9449,0.01207,0.01689
2016,No migration background,female,Others,0.00336,47,9449,0.00219,0.00453
2016,No migration background,female,Party combinations,0.00422,49,9449,0.00291,0.00553
2016,Direct migration background,male,Not leaning towards specific party,0.66568,1667,2194,0.64593,0.68542
2016,Direct migration background,male,SPD,0.09043,189,2194,0.07842,0.10243
2016,Direct migration background,male,CDU/CSU,0.08420,214,2194,0.07258,0.09582
2016,Direct migration background,male,Bündnis90/Grüne,0.03394,68,2194,0.02636,0.04152
2016,Direct migration background,male,PDS/Linke,0.01371,56,2194,0.00884,0.01858
2016,Direct migration background,female,Not leaning towards specific party,0.71791,2218,2717,0.70098,0.73483
2016,Direct migration background,female,SPD,0.06171,134,2717,0.05266,0.07075
2016,Direct migration background,female,CDU/CSU,0.08956,232,2717,0.07882,0.10030
2016,Direct migration background,female,Bündnis90/Grüne,0.02982,83,2717,0.02342,0.03622
2016,Direct migration background,female,PDS/Linke,0.02062,50,2717,0.01527,0.02596
2016,Indirect migration background,male,Not leaning towards specific party,0.35511,483,597,0.31669,0.39353
2016,Indirect migration background,male,SPD,0.04913,69,597,0.03178,0.06648
2016,Indirect migration background,male,CDU/CSU,0.02869,45,597,0.01529,0.04209
2016,Indirect migration background,female,Not leaning towards specific party,0.35645,572,752,0.32220,0.39071
2016,Indirect migration background,female,SPD,0.06069,77,752,0.04361,0.07777
2016,Indirect migration background,female,CDU/CSU,0.03046,55,752,0.01817,0.04275
2016,Indirect migration background,female,Bündnis90/Grüne,0.03508,48,752,0.02192,0.04824
2017,No migration background,male,Not leaning towards specific party,0.42909,4787,9172,0.41896,0.43922
2017,No migration background,male,SPD,0.12051,1248,9172,0.11385,0.12718
2017,No migration background,male,CDU/CSU,0.15687,1712,9172,0.14943,0.16431
2017,No migration background,male,FDP,0.01970,242,9172,0.01685,0.02254
2017,No migration background,male,Bündnis90/Grüne,0.03845,456,9172,0.03451,0.04238
2017,No migration background,male,PDS/Linke,0.02866,322,9172,0.02524,0.03207
2017,No migration background,male,Far right parties,0.00382,54,9172,0.00256,0.00508
2017,No migration background,male,AfD,0.03239,297,9172,0.02877,0.03601
2017,No migration background,male,Others,0.00636,54,9172,0.00473,0.00798
2017,No migration background,female,Not leaning towards specific party,0.48754,6201,10540,0.47800,0.49708
2017,No migration background,female,SPD,0.11743,1341,10540,0.11128,0.12357
2017,No migration background,female,CDU/CSU,0.14066,1634,10540,0.13403,0.14730
2017,No migration background,female,FDP,0.01093,131,10540,0.00895,0.01292
2017,No migration background,female,Bündnis90/Grüne,0.05117,702,10540,0.04696,0.05538
2017,No migration background,female,PDS/Linke,0.02187,305,10540,0.01908,0.02466
2017,No migration background,female,AfD,0.01135,142,10540,0.00933,0.01338
2017,No migration background,female,Others,0.00260,34,10540,0.00163,0.00357
2017,No migration background,female,Party combinations,0.00573,50,10540,0.00429,0.00717
2017,Direct migration background,male,Not leaning towards specific party,0.63056,2517,3362,0.61424,0.64688
2017,Direct migration background,male,SPD,0.11347,252,3362,0.10275,0.12419
2017,Direct migration background,male,CDU/CSU,0.08898,396,3362,0.07935,0.09860
2017,Direct migration background,male,Bündnis90/Grüne,0.02952,95,3362,0.02380,0.03524
2017,Direct migration background,male,PDS/Linke,0.01651,63,3362,0.01220,0.02082
2017,Direct migration background,male,AfD,0.01781,39,3362,0.01334,0.02228
2017,Direct migration background,female,Not leaning towards specific party,0.70184,2808,3427,0.68652,0.71716
2017,Direct migration background,female,SPD,0.06885,156,3427,0.06037,0.07733
2017,Direct migration background,female,CDU/CSU,0.08721,336,3427,0.07776,0.09665
2017,Direct migration background,female,Bündnis90/Grüne,0.02582,61,3427,0.02051,0.03113
2017,Direct migration background,female,PDS/Linke,0.02491,66,3427,0.01969,0.03013
2017,Indirect migration background,male,Not leaning towards specific party,0.36338,528,698,0.32767,0.39908
2017,Indirect migration background,male,SPD,0.05060,82,698,0.03433,0.06688
2017,Indirect migration background,male,CDU/CSU,0.02812,55,698,0.01585,0.04040
2017,Indirect migration background,male,PDS/Linke,0.02688,33,698,0.01487,0.03889
2017,Indirect migration background,female,Not leaning towards specific party,0.36375,622,819,0.33079,0.39672
2017,Indirect migration background,female,SPD,0.05936,80,819,0.04316,0.07555
2017,Indirect migration background,female,CDU/CSU,0.02862,67,819,0.01720,0.04005
2017,Indirect migration background,female,Bündnis90/Grüne,0.02967,50,819,0.01804,0.04130
2018,No migration background,male,Not leaning towards specific party,0.42057,4445,8825,0.41027,0.43087
2018,No migration background,male,SPD,0.10697,1080,8825,0.10052,0.11342
2018,No migration background,male,CDU/CSU,0.15702,1601,8825,0.14943,0.16461
2018,No migration background,male,FDP,0.02501,290,8825,0.02175,0.02827
2018,No migration background,male,Bündnis90/Grüne,0.05202,570,8825,0.04738,0.05665
2018,No migration background,male,PDS/Linke,0.03082,381,8825,0.02721,0.03443
2018,No migration background,male,AfD,0.04008,384,8825,0.03599,0.04418
2018,No migration background,male,Others,0.00934,74,8825,0.00733,0.01135
2018,No migration background,female,Not leaning towards specific party,0.47947,5849,10216,0.46978,0.48916
2018,No migration background,female,SPD,0.09839,1082,10216,0.09261,0.10416
2018,No migration background,female,CDU/CSU,0.14266,1540,10216,0.13588,0.14944
2018,No migration background,female,FDP,0.01517,170,10216,0.01280,0.01754
2018,No migration background,female,Bündnis90/Grüne,0.06654,877,10216,0.06171,0.07137
2018,No migration background,female,PDS/Linke,0.02923,393,10216,0.02596,0.03249
2018,No migration background,female,AfD,0.01596,206,10216,0.01353,0.01839
2018,No migration background,female,Others,0.00341,56,10216,0.00228,0.00454
2018,No migration background,female,Party combinations,0.00414,43,10216,0.00289,0.00538
2018,Direct migration background,male,Not leaning towards specific party,0.64227,2896,3825,0.62708,0.65747
2018,Direct migration background,male,SPD,0.11950,241,3825,0.10922,0.12978
2018,Direct migration background,male,CDU/CSU,0.08122,436,3825,0.07256,0.08988
2018,Direct migration background,male,Bündnis90/Grüne,0.02658,126,3825,0.02148,0.03168
2018,Direct migration background,male,PDS/Linke,0.02174,65,3825,0.01712,0.02636
2018,Direct migration background,male,AfD,0.02555,61,3825,0.02055,0.03056
2018,Direct migration background,female,Not leaning towards specific party,0.70997,3085,3779,0.69550,0.72444
2018,Direct migration background,female,SPD,0.05516,133,3779,0.04788,0.06244
2018,Direct migration background,female,CDU/CSU,0.09706,358,3779,0.08762,0.10650
2018,Direct migration background,female,Bündnis90/Grüne,0.03173,100,3779,0.02614,0.03732
2018,Direct migration background,female,PDS/Linke,0.01916,63,3779,0.01479,0.02353
2018,Direct migration background,female,AfD,0.01493,40,3779,0.01107,0.01880
2018,Indirect migration background,male,Not leaning towards specific party,0.31942,485,658,0.28377,0.35507
2018,Indirect migration background,male,SPD,0.05602,78,658,0.03844,0.07361
2018,Indirect migration background,male,CDU/CSU,0.03525,60,658,0.02115,0.04935
2018,Indirect migration background,male,PDS/Linke,0.03047,35,658,0.01732,0.04361
2018,Indirect migration background,female,Not leaning towards specific party,0.37247,614,814,0.33924,0.40570
2018,Indirect migration background,female,SPD,0.05043,89,814,0.03538,0.06547
2018,Indirect migration background,female,CDU/CSU,0.03142,60,814,0.01943,0.04342
2018,Indirect migration background,female,Bündnis90/Grüne,0.03754,51,814,0.02447,0.05060
2019,No migration background,male,Not leaning towards specific party,0.41591,4514,9533,0.40602,0.42581
2019,No migration background,male,SPD,0.08640,930,9533,0.08076,0.09204
2019,No migration background,male,CDU/CSU,0.14088,1797,9533,0.13390,0.14786
2019,No migration background,male,FDP,0.02515,395,9533,0.02201,0.02830
2019,No migration background,male,Bündnis90/Grüne,0.07844,932,9533,0.07304,0.08383
2019,No migration background,male,PDS/Linke,0.03348,382,9533,0.02987,0.03709
2019,No migration background,male,AfD,0.04347,425,9533,0.03938,0.04757
2019,No migration background,male,Others,0.01084,127,9533,0.00876,0.01292
2019,No migration background,male,Party combinations,0.00500,31,9533,0.00358,0.00641
2019,No migration background,female,Not leaning towards specific party,0.47601,5586,10202,0.46632,0.48570
2019,No migration background,female,SPD,0.07590,823,10202,0.07076,0.08104
2019,No migration background,female,CDU/CSU,0.12481,1470,10202,0.11839,0.13122
2019,No migration background,female,FDP,0.01357,199,10202,0.01132,0.01581
2019,No migration background,female,Bündnis90/Grüne,0.10059,1392,10202,0.09476,0.10643
2019,No migration background,female,PDS/Linke,0.02823,379,10202,0.02502,0.03145
2019,No migration background,female,AfD,0.01750,207,10202,0.01496,0.02005
2019,No migration background,female,Others,0.00685,106,10202,0.00525,0.00845
2019,No migration background,female,Party combinations,0.00655,40,10202,0.00499,0.00812
2019,Direct migration background,male,Not leaning towards specific party,0.58368,1213,1739,0.56050,0.60685
2019,Direct migration background,male,SPD,0.08765,153,1739,0.07436,0.10095
2019,Direct migration background,male,CDU/CSU,0.08469,183,1739,0.07160,0.09778
2019,Direct migration background,male,Bündnis90/Grüne,0.04311,92,1739,0.03356,0.05266
2019,Direct migration background,male,PDS/Linke,0.02608,45,1739,0.01859,0.03357
2019,Direct migration background,male,AfD,0.02991,53,1739,0.02190,0.03792
2019,Direct migration background,female,Not leaning towards specific party,0.70047,1682,2147,0.68109,0.71985
2019,Direct migration background,female,SPD,0.05249,92,2147,0.04306,0.06193
2019,Direct migration background,female,CDU/CSU,0.07568,208,2147,0.06449,0.08687
2019,Direct migration background,female,Bündnis90/Grüne,0.05241,123,2147,0.04299,0.06184
2019,Direct migration background,female,PDS/Linke,0.01396,42,2147,0.00900,0.01893
2019,Indirect migration background,male,Not leaning towards specific party,0.35921,475,664,0.32269,0.39573
2019,Indirect migration background,male,SPD,0.03137,56,664,0.01810,0.04464
2019,Indirect migration background,male,CDU/CSU,0.02208,57,664,0.01089,0.03326
2019,Indirect migration background,male,Bündnis90/Grüne,0.03671,76,664,0.02240,0.05103
2019,Indirect migration background,female,Not leaning towards specific party,0.36114,559,775,0.32730,0.39498
2019,Indirect migration background,female,SPD,0.04075,54,775,0.02682,0.05468
2019,Indirect migration background,female,CDU/CSU,0.03371,64,775,0.02099,0.04642
2019,Indirect migration background,female,Bündnis90/Grüne,0.05090,98,775,0.03542,0.06639
2020,No migration background,male,Not leaning towards specific party,0.39946,3982,8663,0.38914,0.40977
2020,No migration background,male,SPD,0.08591,848,8663,0.08001,0.09181
2020,No migration background,male,CDU/CSU,0.15223,1683,8663,0.14466,0.15979
2020,No migration background,male,FDP,0.02185,288,8663,0.01877,0.02493
2020,No migration background,male,Bündnis90/Grüne,0.08860,969,8663,0.08261,0.09458
2020,No migration background,male,PDS/Linke,0.03344,369,8663,0.02965,0.03722
2020,No migration background,male,AfD,0.03967,355,8663,0.03556,0.04378
2020,No migration background,male,Others,0.01213,113,8663,0.00982,0.01443
2020,No migration background,male,Party combinations,0.00617,56,8663,0.00452,0.00782
2020,No migration background,female,Not leaning towards specific party,0.46503,5136,9585,0.45505,0.47502
2020,No migration background,female,SPD,0.07677,790,9585,0.07144,0.08210
2020,No migration background,female,CDU/CSU,0.13304,1450,9585,0.12624,0.13984
2020,No migration background,female,FDP,0.00857,132,9585,0.00672,0.01041
2020,No migration background,female,Bündnis90/Grüne,0.10440,1362,9585,0.09828,0.11052
2020,No migration background,female,PDS/Linke,0.03104,362,9585,0.02757,0.03451
2020,No migration background,female,AfD,0.01469,186,9585,0.01228,0.01710
2020,No migration background,female,Others,0.00824,91,9585,0.00643,0.01005
2020,No migration background,female,Party combinations,0.00682,76,9585,0.00517,0.00846
2020,Direct migration background,male,Not leaning towards specific party,0.67612,3615,4394,0.66228,0.68995
2020,Direct migration background,male,SPD,0.06550,163,4394,0.05818,0.07281
2020,Direct migration background,male,CDU/CSU,0.07870,362,4394,0.07074,0.08666
2020,Direct migration background,male,Bündnis90/Grüne,0.04804,164,4394,0.04172,0.05437
2020,Direct migration background,male,PDS/Linke,0.01402,46,4394,0.01054,0.01749
2020,Direct migration background,male,AfD,0.02229,44,4394,0.01793,0.02666
2020,Direct migration background,female,Not leaning towards specific party,0.72527,3275,3832,0.71114,0.73941
2020,Direct migration background,female,SPD,0.04012,97,3832,0.03390,0.04633
2020,Direct migration background,female,CDU/CSU,0.08363,274,3832,0.07486,0.09239
2020,Direct migration background,female,Bündnis90/Grüne,0.04628,137,3832,0.03963,0.05293
2020,Direct migration background,female,PDS/Linke,0.01746,49,3832,0.01331,0.02160
2020,Indirect migration background,male,Not leaning towards specific party,0.31184,448,653,0.27629,0.34740
2020,Indirect migration background,male,SPD,0.04191,54,653,0.02653,0.05729
2020,Indirect migration background,male,CDU/CSU,0.04285,67,653,0.02730,0.05839
2020,Indirect migration background,male,Bündnis90/Grüne,0.05130,84,653,0.03437,0.06824
2020,Indirect migration background,female,Not leaning towards specific party,0.35699,544,757,0.32283,0.39114
2020,Indirect migration background,female,SPD,0.03678,57,757,0.02336,0.05019
2020,Indirect migration background,female,CDU/CSU,0.02928,60,757,0.01726,0.04130
2020,Indirect migration background,female,Bündnis90/Grüne,0.05375,96,757,0.03768,0.06983
2021,No migration background,male,Not leaning towards specific party,0.39281,2709,6082,0.38054,0.40509
2021,No migration background,male,SPD,0.09127,673,6082,0.08403,0.09851
2021,No migration background,male,CDU/CSU,0.14168,1103,6082,0.13292,0.15045
2021,No migration background,male,FDP,0.04192,328,6082,0.03689,0.04696
2021,No migration background,male,Bündnis90/Grüne,0.09565,757,6082,0.08826,0.10305
2021,No migration background,male,PDS/Linke,0.02925,239,6082,0.02501,0.03348
2021,No migration background,male,AfD,0.03174,183,6082,0.02733,0.03614
2021,No migration background,male,Others,0.01233,90,6082,0.00955,0.01510
2021,No migration background,female,Not leaning towards specific party,0.43794,3436,6756,0.42611,0.44977
2021,No migration background,female,SPD,0.08608,656,6756,0.07939,0.09277
2021,No migration background,female,CDU/CSU,0.12710,969,6756,0.11915,0.13504
2021,No migration background,female,FDP,0.01785,171,6756,0.01469,0.02100
2021,No migration background,female,Bündnis90/Grüne,0.12105,1108,6756,0.11327,0.12882
2021,No migration background,female,PDS/Linke,0.02541,235,6756,0.02166,0.02916
2021,No migration background,female,AfD,0.01243,104,6756,0.00979,0.01507
2021,No migration background,female,Others,0.00763,77,6756,0.00555,0.00970
2021,Direct migration background,male,Not leaning towards specific party,0.62972,2027,2645,0.61132,0.64813
2021,Direct migration background,male,SPD,0.09273,185,2645,0.08167,0.10379
2021,Direct migration background,male,CDU/CSU,0.08570,212,2645,0.07503,0.09637
2021,Direct migration background,male,FDP,0.01472,34,2645,0.01013,0.01931
2021,Direct migration background,male,Bündnis90/Grüne,0.05254,150,2645,0.04403,0.06104
2021,Direct migration background,male,PDS/Linke,0.01460,37,2645,0.01003,0.01917
2021,Direct migration background,female,Not leaning towards specific party,0.66225,1998,2401,0.64333,0.68117
2021,Direct migration background,female,SPD,0.06191,98,2401,0.05227,0.07155
2021,Direct migration background,female,CDU/CSU,0.08616,180,2401,0.07494,0.09739
2021,Direct migration background,female,Bündnis90/Grüne,0.06735,125,2401,0.05732,0.07737
2021,Indirect migration background,male,Not leaning towards specific party,0.30545,272,357,0.25760,0.35330
2021,Indirect migration background,male,CDU/CSU,0.03047,39,357,0.01261,0.04832
2021,Indirect migration background,male,Bündnis90/Grüne,0.03581,46,357,0.01651,0.05512
2021,Indirect migration background,female,Not leaning towards specific party,0.29075,291,440,0.24827,0.33323
2021,Indirect migration background,female,SPD,0.05042,42,440,0.02995,0.07089
2021,Indirect migration background,female,CDU/CSU,0.02785,40,440,0.01246,0.04324
2021,Indirect migration background,female,Bündnis90/Grüne,0.05738,67,440,0.03563,0.07914
2022,No migration background,male,Not leaning towards specific party,0.38099,3964,8623,0.37074,0.39124
2022,No migration background,male,SPD,0.10108,967,8623,0.09472,0.10745
2022,No migration background,male,CDU/CSU,0.13740,1385,8623,0.13014,0.14467
2022,No migration background,male,FDP,0.03554,410,8623,0.03163,0.03945
2022,No migration background,male,Bündnis90/Grüne,0.10761,1201,8623,0.10107,0.11415
2022,No migration background,male,PDS/Linke,0.02092,258,8623,0.01790,0.02395
2022,No migration background,male,AfD,0.02712,316,8623,0.02369,0.03055
2022,No migration background,male,Others,0.01197,122,8623,0.00968,0.01427
2022,No migration background,female,Not leaning towards specific party,0.42252,4788,9271,0.41247,0.43258
2022,No migration background,female,SPD,0.09631,925,9271,0.09030,0.10231
2022,No migration background,female,CDU/CSU,0.11937,1121,9271,0.11277,0.12597
2022,No migration background,female,FDP,0.01496,190,9271,0.01249,0.01743
2022,No migration background,female,Bündnis90/Grüne,0.13559,1675,9271,0.12862,0.14256
2022,No migration background,female,PDS/Linke,0.01615,256,9271,0.01358,0.01871
2022,No migration background,female,AfD,0.01628,207,9271,0.01371,0.01886
2022,No migration background,female,Others,0.00828,109,9271,0.00644,0.01013
2022,Direct migration background,male,Not leaning towards specific party,0.58070,2380,3051,0.56319,0.59821
2022,Direct migration background,male,SPD,0.08407,201,3051,0.07423,0.09392
2022,Direct migration background,male,CDU/CSU,0.06462,172,3051,0.05589,0.07334
2022,Direct migration background,male,FDP,0.01765,39,3051,0.01298,0.02233
2022,Direct migration background,male,Bündnis90/Grüne,0.06257,176,3051,0.05397,0.07116
2022,Direct migration background,male,PDS/Linke,0.01488,49,3051,0.01058,0.01918
2022,Direct migration background,male,AfD,0.01312,34,3051,0.00909,0.01716
2022,Direct migration background,female,Not leaning towards specific party,0.64050,2515,3190,0.62385,0.65716
2022,Direct migration background,female,SPD,0.04881,133,3190,0.04133,0.05629
2022,Direct migration background,female,CDU/CSU,0.06456,170,3190,0.05603,0.07309
2022,Direct migration background,female,FDP,0.00703,31,3190,0.00413,0.00994
2022,Direct migration background,female,Bündnis90/Grüne,0.07680,236,3190,0.06756,0.08604
2022,Direct migration background,female,PDS/Linke,0.01474,63,3190,0.01056,0.01892
2022,Direct migration background,female,AfD,0.02212,42,3190,0.01701,0.02722
2022,Indirect migration background,male,Not leaning towards specific party,0.31051,368,592,0.27321,0.34782
2022,Indirect migration background,male,SPD,0.04888,57,592,0.03150,0.06626
2022,Indirect migration background,male,CDU/CSU,0.05037,65,592,0.03274,0.06801
2022,Indirect migration background,male,Bündnis90/Grüne,0.06997,102,592,0.04940,0.09054
2022,Indirect migration background,female,Not leaning towards specific party,0.35566,445,707,0.32035,0.39097
2022,Indirect migration background,female,SPD,0.04519,66,707,0.02987,0.06051
2022,Indirect migration background,female,CDU/CSU,0.05053,66,707,0.03437,0.06669
2022,Indirect migration background,female,Bündnis90/Grüne,0.06414,130,707,0.04607,0.08221
