year,age_gr,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,SPD,0.08877,636,8141,0.08259,0.09495
2015,30-45 y.,CDU/CSU,0.13329,947,8141,0.12591,0.14068
2015,30-45 y.,FDP,0.01112,69,8141,0.00884,0.01340
2015,30-45 y.,Bündnis90/Grüne,0.07304,463,8141,0.06739,0.07869
2015,30-45 y.,PDS/Linke,0.02252,191,8141,0.01930,0.02574
2015,30-45 y.,Far right parties,0.00864,43,8141,0.00663,0.01065
2015,30-45 y.,AfD,0.00795,65,8141,0.00602,0.00988
2015,30-45 y.,Others,0.01104,70,8141,0.00877,0.01331
2015,46-65 y.,Not leaning towards specific party,0.57751,5173,8936,0.56727,0.58775
2015,46-65 y.,SPD,0.13296,1130,8936,0.12592,0.14000
2015,46-65 y.,CDU/CSU,0.15890,1438,8936,0.15131,0.16648
2015,46-65 y.,FDP,0.00710,86,8936,0.00536,0.00884
2015,46-65 y.,Bündnis90/Grüne,0.06374,640,8936,0.05867,0.06880
2015,46-65 y.,PDS/Linke,0.03319,332,8936,0.02948,0.03690
2015,46-65 y.,AfD,0.01489,105,8936,0.01237,0.01740
2015,46-65 y.,Others,0.00376,32,8936,0.00249,0.00503
2015,66 and older,Not leaning towards specific party,0.40477,1970,4812,0.39090,0.41864
2015,66 and older,SPD,0.19889,949,4812,0.18761,0.21017
2015,66 and older,CDU/CSU,0.30210,1409,4812,0.28913,0.31508
2015,66 and older,FDP,0.01652,93,4812,0.01292,0.02013
2015,66 and older,Bündnis90/Grüne,0.02802,147,4812,0.02335,0.03268
2015,66 and older,PDS/Linke,0.02847,182,4812,0.02377,0.03317
2015,66 and older,AfD,0.01314,62,4812,0.00992,0.01636
2016,17-29 y.,Not leaning towards specific party,0.72170,2879,3786,0.70742,0.73598
2016,17-29 y.,SPD,0.06320,206,3786,0.05545,0.07095
2016,17-29 y.,CDU/CSU,0.07751,265,3786,0.06899,0.08602
2016,17-29 y.,Bündnis90/Grüne,0.06206,215,3786,0.05438,0.06975
2016,17-29 y.,PDS/Linke,0.02787,103,3786,0.02263,0.03311
2016,17-29 y.,AfD,0.02543,78,3786,0.02042,0.03045
2016,17-29 y.,Others,0.01224,40,3786,0.00874,0.01574
2016,30-45 y.,Not leaning towards specific party,0.64220,4814,6963,0.63094,0.65346
2016,30-45 y.,SPD,0.07367,474,6963,0.06754,0.07981
2016,30-45 y.,CDU/CSU,0.11960,770,6963,0.11198,0.12723
2016,30-45 y.,FDP,0.01302,69,6963,0.01035,0.01568
2016,30-45 y.,Bündnis90/Grüne,0.07621,443,6963,0.06998,0.08245
2016,30-45 y.,PDS/Linke,0.02529,172,6963,0.02160,0.02897
2016,30-45 y.,AfD,0.02428,156,6963,0.02067,0.02790
2016,30-45 y.,Others,0.01394,65,6963,0.01119,0.01669
2016,46-65 y.,Not leaning towards specific party,0.58158,4895,8483,0.57108,0.59208
2016,46-65 y.,SPD,0.12111,974,8483,0.11416,0.12805
2016,46-65 y.,CDU/CSU,0.15051,1324,8483,0.14290,0.15812
2016,46-65 y.,FDP,0.00925,79,8483,0.00721,0.01128
2016,46-65 y.,Bündnis90/Grüne,0.07366,677,8483,0.06810,0.07922
2016,46-65 y.,PDS/Linke,0.02780,259,8483,0.02431,0.03130
2016,46-65 y.,AfD,0.02412,201,8483,0.02085,0.02738
2016,46-65 y.,Others,0.00515,39,8483,0.00363,0.00668
2016,46-65 y.,Party combinations,0.00362,35,8483,0.00234,0.00490
2016,66 and older,Not leaning towards specific party,0.45346,2033,4651,0.43915,0.46777
2016,66 and older,SPD,0.16979,810,4651,0.15899,0.18058
2016,66 and older,CDU/CSU,0.27919,1294,4651,0.26629,0.29208
2016,66 and older,FDP,0.01851,110,4651,0.01464,0.02239
2016,66 and older,Bündnis90/Grüne,0.03468,159,4651,0.02942,0.03994
2016,66 and older,PDS/Linke,0.02481,166,4651,0.02034,0.02928
2016,66 and older,AfD,0.01396,79,4651,0.01059,0.01734
2017,17-29 y.,Not leaning towards specific party,0.71914,3730,4912,0.70657,0.73171
2017,17-29 y.,SPD,0.06563,304,4912,0.05870,0.07255
2017,17-29 y.,CDU/CSU,0.08685,395,4912,0.07898,0.09473
2017,17-29 y.,FDP,0.01101,57,4912,0.00809,0.01393
2017,17-29 y.,Bündnis90/Grüne,0.04801,209,4912,0.04203,0.05399
2017,17-29 y.,PDS/Linke,0.03587,133,4912,0.03067,0.04107
2017,17-29 y.,AfD,0.01766,50,4912,0.01397,0.02134
2017,17-29 y.,Others,0.00892,34,4912,0.00629,0.01155
2017,30-45 y.,Not leaning towards specific party,0.65320,5753,8248,0.64292,0.66347
2017,30-45 y.,SPD,0.08293,576,8248,0.07698,0.08889
2017,30-45 y.,CDU/CSU,0.11814,1000,8248,0.11117,0.12510
2017,30-45 y.,FDP,0.01333,88,8248,0.01085,0.01580
2017,30-45 y.,Bündnis90/Grüne,0.05805,409,8248,0.05300,0.06309
2017,30-45 y.,PDS/Linke,0.03022,196,8248,0.02653,0.03392
2017,30-45 y.,Far right parties,0.00692,40,8248,0.00513,0.00871
2017,30-45 y.,AfD,0.02164,136,8248,0.01850,0.02479
2017,30-45 y.,Others,0.01047,50,8248,0.00828,0.01267
2017,46-65 y.,Not leaning towards specific party,0.56721,5855,10081,0.55754,0.57688
2017,46-65 y.,SPD,0.14643,1323,10081,0.13953,0.15334
2017,46-65 y.,CDU/CSU,0.14398,1540,10081,0.13712,0.15083
2017,46-65 y.,FDP,0.01560,157,10081,0.01318,0.01802
2017,46-65 y.,Bündnis90/Grüne,0.05644,621,10081,0.05193,0.06094
2017,46-65 y.,PDS/Linke,0.02810,297,10081,0.02488,0.03133
2017,46-65 y.,AfD,0.03278,250,10081,0.02931,0.03626
2017,46-65 y.,Party combinations,0.00431,38,10081,0.00303,0.00559
2017,66 and older,Not leaning towards specific party,0.43876,2125,4875,0.42483,0.45269
2017,66 and older,SPD,0.20463,956,4875,0.19331,0.21596
2017,66 and older,CDU/CSU,0.26058,1265,4875,0.24826,0.27290
2017,66 and older,FDP,0.02258,124,4875,0.01841,0.02675
2017,66 and older,Bündnis90/Grüne,0.02920,147,4875,0.02447,0.03392
2017,66 and older,PDS/Linke,0.02580,183,4875,0.02135,0.03026
2017,66 and older,AfD,0.01226,75,4875,0.00917,0.01535
2018,17-29 y.,Not leaning towards specific party,0.67991,3849,5229,0.66727,0.69256
2018,17-29 y.,SPD,0.06372,277,5229,0.05710,0.07034
2018,17-29 y.,CDU/CSU,0.07639,388,5229,0.06919,0.08359
2018,17-29 y.,FDP,0.02108,94,5229,0.01719,0.02498
2018,17-29 y.,Bündnis90/Grüne,0.06819,295,5229,0.06136,0.07503
2018,17-29 y.,PDS/Linke,0.04970,196,5229,0.04381,0.05559
2018,17-29 y.,AfD,0.02690,79,5229,0.02251,0.03129
2018,17-29 y.,Others,0.01206,51,5229,0.00910,0.01502
2018,30-45 y.,Not leaning towards specific party,0.62884,5632,8170,0.61836,0.63931
2018,30-45 y.,SPD,0.07808,486,8170,0.07226,0.08390
2018,30-45 y.,CDU/CSU,0.11542,915,8170,0.10849,0.12235
2018,30-45 y.,FDP,0.02246,132,8170,0.01924,0.02567
2018,30-45 y.,Bündnis90/Grüne,0.07511,508,8170,0.06940,0.08083
2018,30-45 y.,PDS/Linke,0.03395,231,8170,0.03002,0.03787
2018,30-45 y.,AfD,0.03275,207,8170,0.02889,0.03661
2018,30-45 y.,Others,0.00918,59,8170,0.00711,0.01124
2018,46-65 y.,Not leaning towards specific party,0.57240,5782,9952,0.56268,0.58212
2018,46-65 y.,SPD,0.12012,1079,9952,0.11373,0.12651
2018,46-65 y.,CDU/CSU,0.14046,1464,9952,0.13364,0.14729
2018,46-65 y.,FDP,0.01798,171,9952,0.01537,0.02059
2018,46-65 y.,Bündnis90/Grüne,0.06953,747,9952,0.06453,0.07452
2018,46-65 y.,PDS/Linke,0.03069,338,9952,0.02730,0.03408
2018,46-65 y.,AfD,0.03780,326,9952,0.03406,0.04155
2018,46-65 y.,Others,0.00645,45,9952,0.00487,0.00802
2018,66 and older,Not leaning towards specific party,0.43262,2111,4940,0.41880,0.44643
2018,66 and older,SPD,0.17678,861,4940,0.16614,0.18742
2018,66 and older,CDU/CSU,0.27193,1288,4940,0.25952,0.28434
2018,66 and older,FDP,0.02433,143,4940,0.02003,0.02862
2018,66 and older,Bündnis90/Grüne,0.03837,201,4940,0.03301,0.04373
2018,66 and older,PDS/Linke,0.02817,199,4940,0.02356,0.03279
2018,66 and older,AfD,0.01877,105,4940,0.01498,0.02255
2018,66 and older,Party combinations,0.00697,32,4940,0.00465,0.00930
2019,17-29 y.,Not leaning towards specific party,0.67062,2608,3786,0.65565,0.68559
2019,17-29 y.,SPD,0.03757,146,3786,0.03151,0.04363
2019,17-29 y.,CDU/CSU,0.05895,192,3786,0.05145,0.06645
2019,17-29 y.,FDP,0.02172,89,3786,0.01708,0.02637
2019,17-29 y.,Bündnis90/Grüne,0.11235,468,3786,0.10229,0.12242
2019,17-29 y.,PDS/Linke,0.04771,134,3786,0.04092,0.05450
2019,17-29 y.,AfD,0.02441,76,3786,0.01949,0.02933
2019,17-29 y.,Others,0.01494,73,3786,0.01108,0.01880
2019,30-45 y.,Not leaning towards specific party,0.63456,3975,6174,0.62255,0.64658
2019,30-45 y.,SPD,0.05587,337,6174,0.05014,0.06160
2019,30-45 y.,CDU/CSU,0.08990,657,6174,0.08276,0.09704
2019,30-45 y.,FDP,0.02258,144,6174,0.01888,0.02629
2019,30-45 y.,Bündnis90/Grüne,0.11398,599,6174,0.10605,0.12191
2019,30-45 y.,PDS/Linke,0.03443,209,6174,0.02989,0.03898
2019,30-45 y.,AfD,0.03438,185,6174,0.02983,0.03892
2019,30-45 y.,Others,0.01004,68,6174,0.00756,0.01253
2019,46-65 y.,Not leaning towards specific party,0.56166,5363,10177,0.55202,0.57130
2019,46-65 y.,SPD,0.09629,870,10177,0.09056,0.10202
2019,46-65 y.,CDU/CSU,0.13601,1575,10177,0.12935,0.14267
2019,46-65 y.,FDP,0.01512,272,10177,0.01275,0.01749
2019,46-65 y.,Bündnis90/Grüne,0.10529,1310,10177,0.09933,0.11125
2019,46-65 y.,PDS/Linke,0.02803,335,10177,0.02482,0.03124
2019,46-65 y.,AfD,0.04134,355,10177,0.03747,0.04521
2019,46-65 y.,Others,0.00990,97,10177,0.00797,0.01182
2019,66 and older,Not leaning towards specific party,0.44883,2085,5070,0.43514,0.46253
2019,66 and older,SPD,0.15306,755,5070,0.14315,0.16298
2019,66 and older,CDU/CSU,0.24687,1355,5070,0.23500,0.25874
2019,66 and older,FDP,0.02485,160,5070,0.02057,0.02914
2019,66 and older,Bündnis90/Grüne,0.05790,338,5070,0.05147,0.06433
2019,66 and older,PDS/Linke,0.03448,220,5070,0.02945,0.03950
2019,66 and older,AfD,0.02262,125,5070,0.01853,0.02672
2019,66 and older,Party combinations,0.00650,32,5070,0.00429,0.00871
2020,17-29 y.,Not leaning towards specific party,0.67653,3759,5018,0.66359,0.68948
2020,17-29 y.,SPD,0.03496,143,5018,0.02988,0.04004
2020,17-29 y.,CDU/CSU,0.06513,273,5018,0.05830,0.07196
2020,17-29 y.,FDP,0.01597,73,5018,0.01250,0.01944
2020,17-29 y.,Bündnis90/Grüne,0.12477,503,5018,0.11562,0.13391
2020,17-29 y.,PDS/Linke,0.03900,144,5018,0.03364,0.04435
2020,17-29 y.,AfD,0.01689,47,5018,0.01333,0.02046
2020,17-29 y.,Others,0.01923,76,5018,0.01543,0.02303
2020,30-45 y.,Not leaning towards specific party,0.62663,5647,7980,0.61601,0.63724
2020,30-45 y.,SPD,0.05408,344,7980,0.04912,0.05904
2020,30-45 y.,CDU/CSU,0.10387,767,7980,0.09718,0.11057
2020,30-45 y.,FDP,0.01383,88,7980,0.01127,0.01639
2020,30-45 y.,Bündnis90/Grüne,0.11358,666,7980,0.10662,0.12055
2020,30-45 y.,PDS/Linke,0.03504,203,7980,0.03100,0.03907
2020,30-45 y.,AfD,0.03220,160,7980,0.02833,0.03607
2020,30-45 y.,Others,0.01243,66,7980,0.01000,0.01486
2020,30-45 y.,Party combinations,0.00821,39,7980,0.00623,0.01019
2020,46-65 y.,Not leaning towards specific party,0.54489,5575,10221,0.53523,0.55454
2020,46-65 y.,SPD,0.09052,804,10221,0.08496,0.09608
2020,46-65 y.,CDU/CSU,0.14671,1578,10221,0.13985,0.15357
2020,46-65 y.,FDP,0.01362,198,10221,0.01137,0.01587
2020,46-65 y.,Bündnis90/Grüne,0.11763,1293,10221,0.11139,0.12388
2020,46-65 y.,PDS/Linke,0.03002,306,10221,0.02672,0.03333
2020,46-65 y.,AfD,0.03848,322,10221,0.03475,0.04221
2020,46-65 y.,Others,0.01086,75,10221,0.00885,0.01287
2020,46-65 y.,Party combinations,0.00673,70,10221,0.00515,0.00832
2020,66 and older,Not leaning towards specific party,0.43447,2021,4838,0.42051,0.44844
2020,66 and older,SPD,0.15635,718,4838,0.14612,0.16659
2020,66 and older,CDU/CSU,0.25821,1278,4838,0.24588,0.27055
2020,66 and older,FDP,0.01979,117,4838,0.01587,0.02372
2020,66 and older,Bündnis90/Grüne,0.06554,353,4838,0.05857,0.07251
2020,66 and older,PDS/Linke,0.03707,217,4838,0.03175,0.04240
2020,66 and older,AfD,0.01714,96,4838,0.01348,0.02079
2020,66 and older,Party combinations,0.00787,38,4838,0.00538,0.01036
2021,17-29 y.,Not leaning towards specific party,0.62302,2167,3163,0.60612,0.63991
2021,17-29 y.,SPD,0.03865,123,3163,0.03193,0.04537
2021,17-29 y.,CDU/CSU,0.04752,138,3163,0.04011,0.05494
2021,17-29 y.,FDP,0.03940,97,3163,0.03262,0.04619
2021,17-29 y.,Bündnis90/Grüne,0.15844,421,3163,0.14571,0.17116
2021,17-29 y.,PDS/Linke,0.04366,116,3163,0.03654,0.05079
2021,17-29 y.,AfD,0.02080,43,3163,0.01582,0.02577
2021,17-29 y.,Others,0.02731,58,3163,0.02163,0.03300
2021,30-45 y.,Not leaning towards specific party,0.61510,3533,5174,0.60184,0.62836
2021,30-45 y.,SPD,0.05815,286,5174,0.05177,0.06453
2021,30-45 y.,CDU/CSU,0.09385,452,5174,0.08591,0.10180
2021,30-45 y.,FDP,0.03222,122,5174,0.02741,0.03703
2021,30-45 y.,Bündnis90/Grüne,0.12419,506,5174,0.11521,0.13318
2021,30-45 y.,PDS/Linke,0.03351,133,5174,0.02860,0.03841
2021,30-45 y.,AfD,0.03047,92,5174,0.02578,0.03515
2021,30-45 y.,Others,0.01248,50,5174,0.00945,0.01550
2021,46-65 y.,Not leaning towards specific party,0.54364,3681,7090,0.53204,0.55523
2021,46-65 y.,SPD,0.10514,685,7090,0.09800,0.11228
2021,46-65 y.,CDU/CSU,0.14476,1040,7090,0.13657,0.15295
2021,46-65 y.,FDP,0.02731,234,7090,0.02352,0.03111
2021,46-65 y.,Bündnis90/Grüne,0.11918,1019,7090,0.11164,0.12672
2021,46-65 y.,PDS/Linke,0.02069,186,7090,0.01738,0.02401
2021,46-65 y.,AfD,0.02791,165,7090,0.02408,0.03175
2021,46-65 y.,Others,0.01116,80,7090,0.00871,0.01360
2021,66 and older,Not leaning towards specific party,0.39528,1353,3481,0.37903,0.41152
2021,66 and older,SPD,0.17617,581,3481,0.16351,0.18882
2021,66 and older,CDU/CSU,0.25821,913,3481,0.24367,0.27275
2021,66 and older,FDP,0.03563,141,3481,0.02947,0.04178
2021,66 and older,Bündnis90/Grüne,0.08545,310,3481,0.07616,0.09473
2021,66 and older,PDS/Linke,0.03260,134,3481,0.02670,0.03850
2021,66 and older,AfD,0.01271,49,3481,0.00899,0.01643
2022,17-29 y.,Not leaning towards specific party,0.63607,3518,5206,0.62300,0.64914
2022,17-29 y.,SPD,0.05005,222,5206,0.04413,0.05598
2022,17-29 y.,CDU/CSU,0.04260,206,5206,0.03711,0.04808
2022,17-29 y.,FDP,0.04382,178,5206,0.03826,0.04938
2022,17-29 y.,Bündnis90/Grüne,0.15656,741,5206,0.14668,0.16643
2022,17-29 y.,PDS/Linke,0.03321,171,5206,0.02834,0.03807
2022,17-29 y.,AfD,0.02161,95,5206,0.01766,0.02556
2022,17-29 y.,Others,0.01609,75,5206,0.01267,0.01950
2022,30-45 y.,Not leaning towards specific party,0.61070,5132,7897,0.59995,0.62146
2022,30-45 y.,SPD,0.05766,456,7897,0.05252,0.06280
2022,30-45 y.,CDU/CSU,0.09276,660,7897,0.08636,0.09916
2022,30-45 y.,FDP,0.02973,184,7897,0.02598,0.03348
2022,30-45 y.,Bündnis90/Grüne,0.14093,939,7897,0.13325,0.14860
2022,30-45 y.,PDS/Linke,0.02378,216,7897,0.02042,0.02714
2022,30-45 y.,AfD,0.02705,200,7897,0.02347,0.03063
2022,30-45 y.,Others,0.01592,110,7897,0.01316,0.01868
2022,46-65 y.,Not leaning towards specific party,0.53126,4234,8519,0.52066,0.54186
2022,46-65 y.,SPD,0.11608,946,8519,0.10928,0.12288
2022,46-65 y.,CDU/CSU,0.12921,1168,8519,0.12209,0.13633
2022,46-65 y.,FDP,0.02283,239,8519,0.01966,0.02600
2022,46-65 y.,Bündnis90/Grüne,0.14161,1406,8519,0.13421,0.14901
2022,46-65 y.,PDS/Linke,0.01482,157,8519,0.01226,0.01739
2022,46-65 y.,AfD,0.03430,280,8519,0.03044,0.03817
2022,46-65 y.,Others,0.00952,89,8519,0.00746,0.01159
2022,66 and older,Not leaning towards specific party,0.39686,1598,4001,0.38170,0.41202
2022,66 and older,SPD,0.19018,725,4001,0.17802,0.20234
2022,66 and older,CDU/CSU,0.25199,946,4001,0.23853,0.26544
2022,66 and older,FDP,0.02009,108,4001,0.01574,0.02444
2022,66 and older,Bündnis90/Grüne,0.10486,443,4001,0.09537,0.11436
2022,66 and older,PDS/Linke,0.02167,124,4001,0.01716,0.02619
2022,66 and older,AfD,0.01008,57,4001,0.00698,0.01317
