year,pgisced97,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,First Stage of Tertiary Education,West,Not leaning towards specific party,0.44339,578,1175,0.41497,0.47181
2001,First Stage of Tertiary Education,West,SPD,0.24193,278,1175,0.21743,0.26642
2001,First Stage of Tertiary Education,West,CDU/CSU,0.23698,271,1175,0.21265,0.26130
2001,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.03929,48,1175,0.02818,0.05040
2001,First Stage of Tertiary Education,East,Not leaning towards specific party,0.56707,261,424,0.51985,0.61429
2001,First Stage of Tertiary Education,East,SPD,0.15383,63,424,0.11945,0.18822
2001,First Stage of Tertiary Education,East,CDU/CSU,0.15595,66,424,0.12137,0.19052
2001,First Stage of Tertiary Education,East,PDS/Linke,0.08128,34,424,0.05523,0.10732
2001,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.38934,914,2260,0.36923,0.40945
2001,Second Stage of Tertiary Education,West,SPD,0.22231,509,2260,0.20516,0.23946
2001,Second Stage of Tertiary Education,West,CDU/CSU,0.22237,494,2260,0.20522,0.23952
2001,Second Stage of Tertiary Education,West,FDP,0.04521,95,2260,0.03664,0.05377
2001,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.09777,248,2260,0.08553,0.11002
2001,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.50125,631,1188,0.47281,0.52970
2001,Second Stage of Tertiary Education,East,SPD,0.15445,191,1188,0.13390,0.17501
2001,Second Stage of Tertiary Education,East,CDU/CSU,0.11644,143,1188,0.09819,0.13469
2001,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.03598,45,1188,0.02539,0.04658
2001,Second Stage of Tertiary Education,East,PDS/Linke,0.16268,178,1188,0.14169,0.18368
2002,No answer / don't know,West,Not leaning towards specific party,0.75333,98,98,0.66755,0.83912
2002,No answer / don't know,East,Not leaning towards specific party,0.89810,44,44,0.80768,0.98852
2002,Pre-primary Level,West,Not leaning towards specific party,0.78761,339,414,0.74816,0.82706
2002,Pre-primary Level,West,SPD,0.06860,38,414,0.04422,0.09298
2002,Pre-primary Level,West,CDU/CSU,0.06323,37,414,0.03976,0.08670
2002,Pre-primary Level,East,Not leaning towards specific party,0.77574,120,120,0.70079,0.85068
2002,Primary Level,West,Not leaning towards specific party,0.81378,215,248,0.76523,0.86233
2002,Primary Level,West,SPD,0.10464,33,248,0.06647,0.14282
2002,Lower Secondary Level,West,Not leaning towards specific party,0.65398,1650,2403,0.63496,0.67300
2002,Lower Secondary Level,West,SPD,0.18098,414,2403,0.16558,0.19638
2002,Lower Secondary Level,West,CDU/CSU,0.14198,339,2403,0.12802,0.15593
2002,Lower Secondary Level,East,Not leaning towards specific party,0.80234,336,336,0.75969,0.84498
2002,Upper Secondary Level,West,Not leaning towards specific party,0.52828,4518,8592,0.51773,0.53884
2002,Upper Secondary Level,West,SPD,0.22273,1910,8592,0.21393,0.23153
2002,Upper Secondary Level,West,CDU/CSU,0.19986,1780,8592,0.19140,0.20831
2002,Upper Secondary Level,West,FDP,0.01419,134,8592,0.01169,0.01669
2002,Upper Secondary Level,West,Bündnis90/Grüne,0.01823,169,8592,0.01541,0.02106
2002,Upper Secondary Level,West,Others,0.00660,47,8592,0.00489,0.00831
2002,Upper Secondary Level,West,Party combinations,0.00390,34,8592,0.00259,0.00522
2002,Upper Secondary Level,East,Not leaning towards specific party,0.68756,1982,2779,0.67033,0.70480
2002,Upper Secondary Level,East,SPD,0.10064,273,2779,0.08945,0.11183
2002,Upper Secondary Level,East,CDU/CSU,0.11216,333,2779,0.10043,0.12390
2002,Upper Secondary Level,East,PDS/Linke,0.06970,191,2779,0.06023,0.07917
2002,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.46612,483,996,0.43513,0.49712
2002,Post-secondary Non-tertiary Level,West,SPD,0.21927,214,996,0.19356,0.24498
2002,Post-secondary Non-tertiary Level,West,CDU/CSU,0.19408,193,996,0.16950,0.21865
2002,Post-secondary Non-tertiary Level,West,FDP,0.02702,37,996,0.01694,0.03709
2002,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.06639,69,996,0.05092,0.08186
2002,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.61574,87,87,0.51294,0.71855
2002,First Stage of Tertiary Education,West,Not leaning towards specific party,0.43412,564,1265,0.40679,0.46144
2002,First Stage of Tertiary Education,West,SPD,0.24121,293,1265,0.21763,0.26480
2002,First Stage of Tertiary Education,West,CDU/CSU,0.24589,319,1265,0.22215,0.26963
2002,First Stage of Tertiary Education,West,FDP,0.03083,38,1265,0.02130,0.04036
2002,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.03604,51,1265,0.02576,0.04631
2002,First Stage of Tertiary Education,East,Not leaning towards specific party,0.55986,259,427,0.51272,0.60700
2002,First Stage of Tertiary Education,East,SPD,0.13351,62,427,0.10121,0.16581
2002,First Stage of Tertiary Education,East,CDU/CSU,0.16889,74,427,0.13332,0.20447
2002,First Stage of Tertiary Education,East,PDS/Linke,0.07530,32,427,0.05024,0.10036
2002,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.37087,1092,3151,0.35400,0.38774
2002,Second Stage of Tertiary Education,West,SPD,0.21887,764,3151,0.20443,0.23331
2002,Second Stage of Tertiary Education,West,CDU/CSU,0.24004,787,3151,0.22512,0.25495
2002,Second Stage of Tertiary Education,West,FDP,0.04945,176,3151,0.04188,0.05702
2002,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.09886,332,3151,0.08843,0.10928
2002,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.50456,653,1280,0.47716,0.53196
2002,Second Stage of Tertiary Education,East,SPD,0.13935,188,1280,0.12037,0.15833
2002,Second Stage of Tertiary Education,East,CDU/CSU,0.11577,183,1280,0.09824,0.13330
2002,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.03288,46,1280,0.02311,0.04266
2002,Second Stage of Tertiary Education,East,PDS/Linke,0.18237,210,1280,0.16120,0.20353
2003,No answer / don't know,West,Not leaning towards specific party,0.72922,124,124,0.65069,0.80775
2003,No answer / don't know,East,Not leaning towards specific party,0.91297,54,54,0.83708,0.98886
2003,Pre-primary Level,West,Not leaning towards specific party,0.62091,286,441,0.57558,0.66625
2003,Pre-primary Level,West,SPD,0.10133,46,441,0.07313,0.12952
2003,Pre-primary Level,West,CDU/CSU,0.17400,67,441,0.13858,0.20942
2003,Pre-primary Level,West,Bündnis90/Grüne,0.05201,42,441,0.03127,0.07276
2003,Pre-primary Level,East,Not leaning towards specific party,0.78871,128,128,0.71771,0.85971
2003,Primary Level,West,Not leaning towards specific party,0.76829,203,203,0.71010,0.82647
2003,Lower Secondary Level,West,Not leaning towards specific party,0.61689,1484,2270,0.59688,0.63689
2003,Lower Secondary Level,West,SPD,0.18257,377,2270,0.16667,0.19847
2003,Lower Secondary Level,West,CDU/CSU,0.16669,370,2270,0.15135,0.18202
2003,Lower Secondary Level,West,Bündnis90/Grüne,0.01456,39,2270,0.00963,0.01949
2003,Lower Secondary Level,East,Not leaning towards specific party,0.76079,316,347,0.71584,0.80574
2003,Lower Secondary Level,East,SPD,0.07792,31,347,0.04967,0.10616
2003,Upper Secondary Level,West,Not leaning towards specific party,0.49485,4057,8194,0.48402,0.50567
2003,Upper Secondary Level,West,SPD,0.21287,1724,8194,0.20400,0.22173
2003,Upper Secondary Level,West,CDU/CSU,0.23605,1979,8194,0.22686,0.24525
2003,Upper Secondary Level,West,FDP,0.01426,117,8194,0.01169,0.01683
2003,Upper Secondary Level,West,Bündnis90/Grüne,0.02905,235,8194,0.02541,0.03269
2003,Upper Secondary Level,West,Others,0.00397,36,8194,0.00261,0.00533
2003,Upper Secondary Level,West,Party combinations,0.00518,46,8194,0.00363,0.00674
2003,Upper Secondary Level,East,Not leaning towards specific party,0.67386,1898,2736,0.65629,0.69143
2003,Upper Secondary Level,East,SPD,0.10930,293,2736,0.09761,0.12100
2003,Upper Secondary Level,East,CDU/CSU,0.12889,380,2736,0.11633,0.14145
2003,Upper Secondary Level,East,Bündnis90/Grüne,0.01259,37,2736,0.00841,0.01677
2003,Upper Secondary Level,East,PDS/Linke,0.04869,128,2736,0.04062,0.05675
2003,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.45217,464,952,0.42054,0.48381
2003,Post-secondary Non-tertiary Level,West,SPD,0.19265,189,952,0.16758,0.21771
2003,Post-secondary Non-tertiary Level,West,CDU/CSU,0.21072,215,952,0.18480,0.23664
2003,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.09557,84,952,0.07689,0.11426
2003,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.58646,90,90,0.48415,0.68878
2003,First Stage of Tertiary Education,West,Not leaning towards specific party,0.40064,500,1206,0.37297,0.42831
2003,First Stage of Tertiary Education,West,SPD,0.20969,261,1206,0.18671,0.23268
2003,First Stage of Tertiary Education,West,CDU/CSU,0.28302,348,1206,0.25759,0.30845
2003,First Stage of Tertiary Education,West,FDP,0.03167,33,1206,0.02178,0.04155
2003,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.05247,64,1206,0.03988,0.06506
2003,First Stage of Tertiary Education,East,Not leaning towards specific party,0.56862,254,406,0.52039,0.61686
2003,First Stage of Tertiary Education,East,SPD,0.15243,67,406,0.11742,0.18744
2003,First Stage of Tertiary Education,East,CDU/CSU,0.18433,85,406,0.14656,0.22209
2003,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.34105,944,3007,0.32410,0.35799
2003,Second Stage of Tertiary Education,West,SPD,0.20258,617,3007,0.18821,0.21695
2003,Second Stage of Tertiary Education,West,CDU/CSU,0.26335,866,3007,0.24760,0.27909
2003,Second Stage of Tertiary Education,West,FDP,0.04414,151,3007,0.03679,0.05148
2003,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.12699,395,3007,0.11509,0.13890
2003,Second Stage of Tertiary Education,West,Party combinations,0.01422,34,3007,0.00998,0.01845
2003,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.47148,597,1251,0.44380,0.49915
2003,Second Stage of Tertiary Education,East,SPD,0.16109,213,1251,0.14071,0.18147
2003,Second Stage of Tertiary Education,East,CDU/CSU,0.14184,216,1251,0.12250,0.16118
2003,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04655,63,1251,0.03487,0.05823
2003,Second Stage of Tertiary Education,East,PDS/Linke,0.15013,162,1251,0.13033,0.16993
2004,No answer / don't know,West,Not leaning towards specific party,0.75549,153,153,0.68716,0.82381
2004,No answer / don't know,East,Not leaning towards specific party,0.83622,52,52,0.73465,0.93779
2004,Pre-primary Level,West,Not leaning towards specific party,0.77033,346,431,0.73058,0.81009
2004,Pre-primary Level,West,SPD,0.05897,35,431,0.03671,0.08124
2004,Pre-primary Level,West,CDU/CSU,0.10224,50,431,0.07360,0.13087
2004,Pre-primary Level,East,Not leaning towards specific party,0.84613,137,137,0.78549,0.90678
2004,Primary Level,West,Not leaning towards specific party,0.79713,194,194,0.74040,0.85387
2004,Lower Secondary Level,West,Not leaning towards specific party,0.67884,1558,2142,0.65907,0.69862
2004,Lower Secondary Level,West,SPD,0.14591,285,2142,0.13096,0.16086
2004,Lower Secondary Level,West,CDU/CSU,0.15178,299,2142,0.13658,0.16698
2004,Lower Secondary Level,East,Not leaning towards specific party,0.83106,308,308,0.78915,0.87298
2004,Upper Secondary Level,West,Not leaning towards specific party,0.57455,4498,7925,0.56367,0.58544
2004,Upper Secondary Level,West,SPD,0.17014,1365,7925,0.16187,0.17842
2004,Upper Secondary Level,West,CDU/CSU,0.20479,1719,7925,0.19591,0.21368
2004,Upper Secondary Level,West,FDP,0.01366,107,7925,0.01110,0.01622
2004,Upper Secondary Level,West,Bündnis90/Grüne,0.02184,193,7925,0.01862,0.02506
2004,Upper Secondary Level,West,Others,0.00520,43,7925,0.00362,0.00678
2004,Upper Secondary Level,East,Not leaning towards specific party,0.73055,2028,2653,0.71366,0.74743
2004,Upper Secondary Level,East,SPD,0.08094,204,2653,0.07056,0.09132
2004,Upper Secondary Level,East,CDU/CSU,0.10169,284,2653,0.09019,0.11319
2004,Upper Secondary Level,East,PDS/Linke,0.05283,137,2653,0.04431,0.06134
2004,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.53660,532,962,0.50508,0.56813
2004,Post-secondary Non-tertiary Level,West,SPD,0.15799,168,962,0.13493,0.18105
2004,Post-secondary Non-tertiary Level,West,CDU/CSU,0.18705,191,962,0.16240,0.21171
2004,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.08070,71,962,0.06348,0.09792
2004,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.63213,96,96,0.53516,0.72910
2004,First Stage of Tertiary Education,West,Not leaning towards specific party,0.46594,577,1164,0.43727,0.49461
2004,First Stage of Tertiary Education,West,SPD,0.19825,219,1164,0.17533,0.22116
2004,First Stage of Tertiary Education,West,CDU/CSU,0.25211,301,1164,0.22715,0.27707
2004,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.05097,67,1164,0.03833,0.06361
2004,First Stage of Tertiary Education,East,Not leaning towards specific party,0.58940,256,380,0.53987,0.63893
2004,First Stage of Tertiary Education,East,SPD,0.11697,52,380,0.08462,0.14933
2004,First Stage of Tertiary Education,East,CDU/CSU,0.17325,72,380,0.13514,0.21135
2004,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.39892,1100,2956,0.38126,0.41657
2004,Second Stage of Tertiary Education,West,SPD,0.16594,529,2956,0.15253,0.17936
2004,Second Stage of Tertiary Education,West,CDU/CSU,0.25778,816,2956,0.24201,0.27355
2004,Second Stage of Tertiary Education,West,FDP,0.04306,143,2956,0.03574,0.05038
2004,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.11899,368,2956,0.10732,0.13067
2004,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.53599,678,1237,0.50819,0.56379
2004,Second Stage of Tertiary Education,East,SPD,0.10987,143,1237,0.09244,0.12731
2004,Second Stage of Tertiary Education,East,CDU/CSU,0.13289,188,1237,0.11397,0.15182
2004,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04127,56,1237,0.03018,0.05236
2004,Second Stage of Tertiary Education,East,PDS/Linke,0.15327,172,1237,0.13319,0.17335
2005,No answer / don't know,West,Not leaning towards specific party,0.80984,180,180,0.75234,0.86733
2005,No answer / don't know,East,Not leaning towards specific party,0.85800,62,62,0.77041,0.94560
2005,Pre-primary Level,West,Not leaning towards specific party,0.74279,361,485,0.70385,0.78173
2005,Pre-primary Level,West,SPD,0.09398,44,485,0.06798,0.11997
2005,Pre-primary Level,West,CDU/CSU,0.07556,49,485,0.05202,0.09911
2005,Pre-primary Level,West,Bündnis90/Grüne,0.04377,31,485,0.02555,0.06200
2005,Pre-primary Level,East,Not leaning towards specific party,0.88466,124,124,0.82821,0.94111
2005,Primary Level,West,Not leaning towards specific party,0.74660,179,179,0.68271,0.81050
2005,Lower Secondary Level,West,Not leaning towards specific party,0.66662,1400,1991,0.64590,0.68733
2005,Lower Secondary Level,West,SPD,0.16214,306,1991,0.14594,0.17833
2005,Lower Secondary Level,West,CDU/CSU,0.15063,285,1991,0.13491,0.16634
2005,Lower Secondary Level,East,Not leaning towards specific party,0.79103,270,270,0.74244,0.83962
2005,Upper Secondary Level,West,Not leaning towards specific party,0.55374,4111,7520,0.54250,0.56497
2005,Upper Secondary Level,West,SPD,0.18471,1427,7520,0.17594,0.19348
2005,Upper Secondary Level,West,CDU/CSU,0.20209,1579,7520,0.19301,0.21116
2005,Upper Secondary Level,West,FDP,0.01200,107,7520,0.00953,0.01446
2005,Upper Secondary Level,West,Bündnis90/Grüne,0.02780,207,7520,0.02408,0.03152
2005,Upper Secondary Level,West,Far right parties,0.00620,48,7520,0.00442,0.00797
2005,Upper Secondary Level,West,Others,0.00589,41,7520,0.00416,0.00762
2005,Upper Secondary Level,East,Not leaning towards specific party,0.70009,1840,2597,0.68246,0.71771
2005,Upper Secondary Level,East,SPD,0.08555,230,2597,0.07479,0.09631
2005,Upper Secondary Level,East,CDU/CSU,0.09783,274,2597,0.08641,0.10926
2005,Upper Secondary Level,East,FDP,0.00987,31,2597,0.00607,0.01367
2005,Upper Secondary Level,East,Bündnis90/Grüne,0.01322,35,2597,0.00883,0.01762
2005,Upper Secondary Level,East,PDS/Linke,0.05913,147,2597,0.05006,0.06820
2005,Upper Secondary Level,East,Far right parties,0.02167,40,2597,0.01607,0.02727
2005,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.51599,488,912,0.48353,0.54844
2005,Post-secondary Non-tertiary Level,West,SPD,0.17549,170,912,0.15078,0.20019
2005,Post-secondary Non-tertiary Level,West,CDU/CSU,0.18482,186,912,0.15961,0.21002
2005,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.07475,68,912,0.05767,0.09182
2005,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.55858,94,94,0.45765,0.65950
2005,First Stage of Tertiary Education,West,Not leaning towards specific party,0.47726,540,1095,0.44766,0.50685
2005,First Stage of Tertiary Education,West,SPD,0.21205,228,1095,0.18783,0.23627
2005,First Stage of Tertiary Education,West,CDU/CSU,0.22666,272,1095,0.20185,0.25147
2005,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.04652,55,1095,0.03404,0.05900
2005,First Stage of Tertiary Education,East,Not leaning towards specific party,0.61943,263,378,0.57042,0.66844
2005,First Stage of Tertiary Education,East,SPD,0.12031,52,378,0.08747,0.15315
2005,First Stage of Tertiary Education,East,CDU/CSU,0.15390,63,378,0.11747,0.19033
2005,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.37159,994,2838,0.35381,0.38937
2005,Second Stage of Tertiary Education,West,SPD,0.19218,568,2838,0.17768,0.20668
2005,Second Stage of Tertiary Education,West,CDU/CSU,0.24872,763,2838,0.23281,0.26462
2005,Second Stage of Tertiary Education,West,FDP,0.03670,133,2838,0.02978,0.04362
2005,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.13789,380,2838,0.12520,0.15057
2005,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.49801,623,1207,0.46979,0.52623
2005,Second Stage of Tertiary Education,East,SPD,0.13297,166,1207,0.11381,0.15214
2005,Second Stage of Tertiary Education,East,CDU/CSU,0.12137,186,1207,0.10294,0.13980
2005,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.05427,60,1207,0.04148,0.06706
2005,Second Stage of Tertiary Education,East,PDS/Linke,0.15445,172,1207,0.13406,0.17485
2006,No answer / don't know,West,Not leaning towards specific party,0.70384,176,207,0.64149,0.76619
2006,No answer / don't know,West,SPD,0.12798,31,207,0.08236,0.17361
2006,No answer / don't know,East,Not leaning towards specific party,0.72749,55,55,0.60873,0.84625
2006,Pre-primary Level,West,Not leaning towards specific party,0.66043,191,281,0.60496,0.71589
2006,Pre-primary Level,West,SPD,0.14329,48,281,0.10225,0.18433
2006,Pre-primary Level,West,CDU/CSU,0.10360,42,281,0.06791,0.13930
2006,Pre-primary Level,East,Not leaning towards specific party,0.74791,57,57,0.63418,0.86163
2006,Primary Level,West,Not leaning towards specific party,0.70296,167,167,0.63345,0.77248
2006,Lower Secondary Level,West,Not leaning towards specific party,0.63120,1349,2012,0.61012,0.65229
2006,Lower Secondary Level,West,SPD,0.17764,342,2012,0.16094,0.19435
2006,Lower Secondary Level,West,CDU/CSU,0.15286,321,2012,0.13713,0.16859
2006,Lower Secondary Level,East,Not leaning towards specific party,0.75549,278,278,0.70487,0.80610
2006,Upper Secondary Level,West,Not leaning towards specific party,0.52525,4183,8209,0.51444,0.53605
2006,Upper Secondary Level,West,SPD,0.19768,1651,8209,0.18906,0.20629
2006,Upper Secondary Level,West,CDU/CSU,0.20985,1820,8209,0.20104,0.21866
2006,Upper Secondary Level,West,FDP,0.01447,125,8209,0.01189,0.01705
2006,Upper Secondary Level,West,Bündnis90/Grüne,0.02599,216,8209,0.02255,0.02944
2006,Upper Secondary Level,West,PDS/Linke,0.01095,86,8209,0.00870,0.01320
2006,Upper Secondary Level,West,Far right parties,0.00708,57,8209,0.00527,0.00889
2006,Upper Secondary Level,West,Others,0.00450,40,8209,0.00305,0.00595
2006,Upper Secondary Level,West,Party combinations,0.00423,31,8209,0.00283,0.00564
2006,Upper Secondary Level,East,Not leaning towards specific party,0.67295,1894,2754,0.65542,0.69047
2006,Upper Secondary Level,East,SPD,0.09335,269,2754,0.08249,0.10422
2006,Upper Secondary Level,East,CDU/CSU,0.11718,327,2754,0.10517,0.12920
2006,Upper Secondary Level,East,FDP,0.01284,40,2754,0.00864,0.01705
2006,Upper Secondary Level,East,PDS/Linke,0.07199,188,2754,0.06234,0.08165
2006,Upper Secondary Level,East,Far right parties,0.01591,36,2754,0.01124,0.02059
2006,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.47226,485,1019,0.44159,0.50293
2006,Post-secondary Non-tertiary Level,West,SPD,0.20183,212,1019,0.17717,0.22649
2006,Post-secondary Non-tertiary Level,West,CDU/CSU,0.19433,211,1019,0.17003,0.21864
2006,Post-secondary Non-tertiary Level,West,FDP,0.04062,43,1019,0.02849,0.05274
2006,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.06769,68,1019,0.05226,0.08312
2006,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.58119,100,100,0.48401,0.67838
2006,First Stage of Tertiary Education,West,Not leaning towards specific party,0.42384,506,1155,0.39533,0.45235
2006,First Stage of Tertiary Education,West,SPD,0.22604,266,1155,0.20190,0.25017
2006,First Stage of Tertiary Education,West,CDU/CSU,0.24336,315,1155,0.21860,0.26811
2006,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.05080,68,1155,0.03813,0.06347
2006,First Stage of Tertiary Education,East,Not leaning towards specific party,0.53941,233,369,0.48849,0.59034
2006,First Stage of Tertiary Education,East,SPD,0.13638,60,369,0.10131,0.17144
2006,First Stage of Tertiary Education,East,CDU/CSU,0.17299,76,369,0.13434,0.21163
2006,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.35977,1062,3177,0.34308,0.37646
2006,Second Stage of Tertiary Education,West,SPD,0.18911,622,3177,0.17549,0.20273
2006,Second Stage of Tertiary Education,West,CDU/CSU,0.25101,887,3177,0.23593,0.26609
2006,Second Stage of Tertiary Education,West,FDP,0.05114,181,3177,0.04348,0.05880
2006,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.12352,393,3177,0.11207,0.13496
2006,Second Stage of Tertiary Education,West,PDS/Linke,0.01102,32,3177,0.00739,0.01465
2006,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.47047,615,1289,0.44321,0.49773
2006,Second Stage of Tertiary Education,East,SPD,0.15008,199,1289,0.13058,0.16959
2006,Second Stage of Tertiary Education,East,CDU/CSU,0.13431,214,1289,0.11569,0.15294
2006,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04942,62,1289,0.03758,0.06126
2006,Second Stage of Tertiary Education,East,PDS/Linke,0.16541,199,1289,0.14512,0.18570
2007,No answer / don't know,West,Not leaning towards specific party,0.72577,180,180,0.66041,0.79112
2007,No answer / don't know,East,Not leaning towards specific party,0.71693,61,61,0.60294,0.83092
2007,Pre-primary Level,West,Not leaning towards specific party,0.68307,168,199,0.61826,0.74788
2007,Pre-primary Level,West,SPD,0.11776,31,199,0.07286,0.16266
2007,Pre-primary Level,East,Not leaning towards specific party,0.67544,58,58,0.55389,0.79699
2007,Primary Level,West,Not leaning towards specific party,0.86051,165,165,0.80748,0.91353
2007,Lower Secondary Level,West,Not leaning towards specific party,0.69192,1300,1825,0.67073,0.71311
2007,Lower Secondary Level,West,SPD,0.15593,282,1825,0.13928,0.17258
2007,Lower Secondary Level,West,CDU/CSU,0.12959,243,1825,0.11418,0.14501
2007,Lower Secondary Level,East,Not leaning towards specific party,0.79932,276,276,0.75198,0.84666
2007,Upper Secondary Level,West,Not leaning towards specific party,0.57238,4274,7627,0.56127,0.58348
2007,Upper Secondary Level,West,SPD,0.17305,1358,7627,0.16456,0.18154
2007,Upper Secondary Level,West,CDU/CSU,0.19135,1536,7627,0.18252,0.20018
2007,Upper Secondary Level,West,FDP,0.01196,117,7627,0.00952,0.01440
2007,Upper Secondary Level,West,Bündnis90/Grüne,0.02469,186,7627,0.02120,0.02817
2007,Upper Secondary Level,West,PDS/Linke,0.01096,73,7627,0.00862,0.01330
2007,Upper Secondary Level,West,Far right parties,0.00653,50,7627,0.00472,0.00833
2007,Upper Secondary Level,West,Others,0.00466,33,7627,0.00313,0.00619
2007,Upper Secondary Level,East,Not leaning towards specific party,0.71730,1911,2578,0.69992,0.73469
2007,Upper Secondary Level,East,SPD,0.08697,216,2578,0.07609,0.09785
2007,Upper Secondary Level,East,CDU/CSU,0.07988,219,2578,0.06941,0.09035
2007,Upper Secondary Level,East,FDP,0.01098,33,2578,0.00696,0.01500
2007,Upper Secondary Level,East,Bündnis90/Grüne,0.01617,35,2578,0.01130,0.02104
2007,Upper Secondary Level,East,PDS/Linke,0.06901,164,2578,0.05922,0.07879
2007,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.52591,520,974,0.49453,0.55728
2007,Post-secondary Non-tertiary Level,West,SPD,0.17646,177,974,0.15251,0.20042
2007,Post-secondary Non-tertiary Level,West,CDU/CSU,0.15099,163,974,0.12850,0.17349
2007,Post-secondary Non-tertiary Level,West,FDP,0.03459,37,974,0.02311,0.04607
2007,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.08520,77,974,0.06766,0.10274
2007,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.63987,115,115,0.55175,0.72799
2007,First Stage of Tertiary Education,West,Not leaning towards specific party,0.50706,565,1069,0.47708,0.53705
2007,First Stage of Tertiary Education,West,SPD,0.18895,200,1069,0.16547,0.21243
2007,First Stage of Tertiary Education,West,CDU/CSU,0.21070,251,1069,0.18624,0.23516
2007,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.04726,53,1069,0.03453,0.05999
2007,First Stage of Tertiary Education,East,Not leaning towards specific party,0.61775,258,358,0.56734,0.66816
2007,First Stage of Tertiary Education,East,SPD,0.10844,44,358,0.07618,0.14069
2007,First Stage of Tertiary Education,East,CDU/CSU,0.12364,56,358,0.08949,0.15778
2007,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.40640,1103,2993,0.38880,0.42400
2007,Second Stage of Tertiary Education,West,SPD,0.16936,564,2993,0.15592,0.18280
2007,Second Stage of Tertiary Education,West,CDU/CSU,0.23017,785,2993,0.21508,0.24525
2007,Second Stage of Tertiary Education,West,FDP,0.04436,167,2993,0.03698,0.05173
2007,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.12408,374,2993,0.11227,0.13589
2007,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.48328,651,1290,0.45600,0.51056
2007,Second Stage of Tertiary Education,East,SPD,0.14423,171,1290,0.12505,0.16341
2007,Second Stage of Tertiary Education,East,CDU/CSU,0.12946,190,1290,0.11113,0.14779
2007,Second Stage of Tertiary Education,East,FDP,0.02810,32,1290,0.01908,0.03712
2007,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.05073,58,1290,0.03875,0.06271
2007,Second Stage of Tertiary Education,East,PDS/Linke,0.15765,188,1290,0.13776,0.17755
2008,No answer / don't know,West,Not leaning towards specific party,0.75837,187,187,0.69685,0.81989
2008,No answer / don't know,East,Not leaning towards specific party,0.85976,71,71,0.77842,0.94111
2008,Pre-primary Level,West,Not leaning towards specific party,0.67509,186,222,0.61334,0.73684
2008,Pre-primary Level,West,SPD,0.15787,36,222,0.10980,0.20594
2008,Pre-primary Level,East,Not leaning towards specific party,0.74048,57,57,0.62566,0.85529
