year,quintil_oecd,regtyp,plh0033,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2006,1st Quintile,Rural regions,Very concerned,0.46908,494,19220,0.46856,0.46959
2006,1st Quintile,Rural regions,Somewhat concerned,0.42062,440,19220,0.42011,0.42113
2006,1st Quintile,Rural regions,Not concerned at all,0.11031,101,19220,0.10998,0.11063
2006,2nd Quintile,Urban regions,Very concerned,0.35563,639,19220,0.35528,0.35597
2006,2nd Quintile,Urban regions,Somewhat concerned,0.48081,1023,19220,0.48045,0.48118
2006,2nd Quintile,Urban regions,Not concerned at all,0.16356,306,19220,0.16329,0.16383
2006,2nd Quintile,Rural regions,Very concerned,0.31591,429,19220,0.31546,0.31637
2006,2nd Quintile,Rural regions,Somewhat concerned,0.50614,655,19220,0.50565,0.50663
2006,2nd Quintile,Rural regions,Not concerned at all,0.17795,206,19220,0.17757,0.17832
2006,3rd Quintile,Urban regions,Very concerned,0.29056,618,19220,0.29023,0.29088
2006,3rd Quintile,Urban regions,Somewhat concerned,0.50843,1166,19220,0.50807,0.50879
2006,3rd Quintile,Urban regions,Not concerned at all,0.20101,416,19220,0.20072,0.20130
2006,3rd Quintile,Rural regions,Very concerned,0.25732,368,19220,0.25689,0.25774
2006,3rd Quintile,Rural regions,Somewhat concerned,0.53837,789,19220,0.53788,0.53885
2006,3rd Quintile,Rural regions,Not concerned at all,0.20432,271,19220,0.20393,0.20471
2006,4th Quintile,Urban regions,Very concerned,0.19239,511,19220,0.19212,0.19266
2006,4th Quintile,Urban regions,Somewhat concerned,0.53086,1373,19220,0.53052,0.53120
2006,4th Quintile,Urban regions,Not concerned at all,0.27675,712,19220,0.27644,0.27705
2006,4th Quintile,Rural regions,Very concerned,0.20708,244,19220,0.20667,0.20749
2006,4th Quintile,Rural regions,Somewhat concerned,0.57682,770,19220,0.57632,0.57732
2006,4th Quintile,Rural regions,Not concerned at all,0.21610,308,19220,0.21568,0.21652
2006,5th Quintile,Urban regions,Very concerned,0.12716,440,19220,0.12695,0.12737
2006,5th Quintile,Urban regions,Somewhat concerned,0.47844,1906,19220,0.47812,0.47876
2006,5th Quintile,Urban regions,Not concerned at all,0.39440,1766,19220,0.39409,0.39471
2006,5th Quintile,Rural regions,Very concerned,0.11985,166,19220,0.11949,0.12021
2006,5th Quintile,Rural regions,Somewhat concerned,0.50609,706,19220,0.50553,0.50664
2006,5th Quintile,Rural regions,Not concerned at all,0.37406,509,19220,0.37353,0.37460
2007,1st Quintile,Urban regions,Very concerned,0.44315,852,20371,0.44281,0.44348
2007,1st Quintile,Urban regions,Somewhat concerned,0.42691,882,20371,0.42658,0.42725
2007,1st Quintile,Urban regions,Not concerned at all,0.12994,243,20371,0.12971,0.13017
2007,1st Quintile,Rural regions,Very concerned,0.43636,535,20371,0.43590,0.43682
2007,1st Quintile,Rural regions,Somewhat concerned,0.45420,504,20371,0.45374,0.45466
2007,1st Quintile,Rural regions,Not concerned at all,0.10944,125,20371,0.10915,0.10973
2007,2nd Quintile,Urban regions,Very concerned,0.32837,698,20371,0.32805,0.32869
2007,2nd Quintile,Urban regions,Somewhat concerned,0.47968,1061,20371,0.47934,0.48002
2007,2nd Quintile,Urban regions,Not concerned at all,0.19195,375,20371,0.19168,0.19222
2007,2nd Quintile,Rural regions,Very concerned,0.27436,413,20371,0.27394,0.27477
2007,2nd Quintile,Rural regions,Somewhat concerned,0.53392,745,20371,0.53346,0.53438
2007,2nd Quintile,Rural regions,Not concerned at all,0.19173,245,20371,0.19136,0.19209
2007,3rd Quintile,Urban regions,Very concerned,0.24143,523,20371,0.24115,0.24171
2007,3rd Quintile,Urban regions,Somewhat concerned,0.52628,1217,20371,0.52595,0.52661
2007,3rd Quintile,Urban regions,Not concerned at all,0.23229,559,20371,0.23201,0.23257
2007,3rd Quintile,Rural regions,Very concerned,0.23548,352,20371,0.23510,0.23587
2007,3rd Quintile,Rural regions,Somewhat concerned,0.54169,825,20371,0.54124,0.54214
2007,3rd Quintile,Rural regions,Not concerned at all,0.22282,344,20371,0.22245,0.22320
2007,4th Quintile,Urban regions,Very concerned,0.18200,500,20371,0.18175,0.18225
2007,4th Quintile,Urban regions,Somewhat concerned,0.54029,1503,20371,0.53997,0.54061
2007,4th Quintile,Urban regions,Not concerned at all,0.27771,810,20371,0.27743,0.27800
2007,4th Quintile,Rural regions,Very concerned,0.19146,271,20371,0.19109,0.19182
2007,4th Quintile,Rural regions,Somewhat concerned,0.53765,825,20371,0.53719,0.53811
2007,4th Quintile,Rural regions,Not concerned at all,0.27089,387,20371,0.27048,0.27131
2007,5th Quintile,Urban regions,Very concerned,0.09744,366,20371,0.09726,0.09761
2007,5th Quintile,Urban regions,Somewhat concerned,0.44314,1819,20371,0.44285,0.44344
2007,5th Quintile,Urban regions,Not concerned at all,0.45942,1942,20371,0.45912,0.45972
2007,5th Quintile,Rural regions,Very concerned,0.13685,166,20371,0.13650,0.13719
2007,5th Quintile,Rural regions,Somewhat concerned,0.49853,740,20371,0.49803,0.49904
2007,5th Quintile,Rural regions,Not concerned at all,0.36462,544,20371,0.36414,0.36511
2008,1st Quintile,Urban regions,Very concerned,0.42458,767,19233,0.42425,0.42491
2008,1st Quintile,Urban regions,Somewhat concerned,0.43469,847,19233,0.43436,0.43502
2008,1st Quintile,Urban regions,Not concerned at all,0.14073,273,19233,0.14050,0.14096
2008,1st Quintile,Rural regions,Very concerned,0.40066,458,19233,0.40020,0.40112
2008,1st Quintile,Rural regions,Somewhat concerned,0.46388,518,19233,0.46341,0.46435
2008,1st Quintile,Rural regions,Not concerned at all,0.13546,135,19233,0.13513,0.13578
2008,2nd Quintile,Urban regions,Very concerned,0.25404,496,19233,0.25375,0.25434
2008,2nd Quintile,Urban regions,Somewhat concerned,0.53688,1070,19233,0.53654,0.53722
2008,2nd Quintile,Urban regions,Not concerned at all,0.20908,413,19233,0.20880,0.20935
2008,2nd Quintile,Rural regions,Very concerned,0.24505,337,19233,0.24467,0.24544
2008,2nd Quintile,Rural regions,Somewhat concerned,0.55225,756,19233,0.55180,0.55270
2008,2nd Quintile,Rural regions,Not concerned at all,0.20270,276,19233,0.20234,0.20306
2008,3rd Quintile,Urban regions,Very concerned,0.18697,395,19233,0.18671,0.18723
2008,3rd Quintile,Urban regions,Somewhat concerned,0.56409,1293,19233,0.56376,0.56442
2008,3rd Quintile,Urban regions,Not concerned at all,0.24893,582,19233,0.24865,0.24922
2008,3rd Quintile,Rural regions,Very concerned,0.19648,297,19233,0.19612,0.19684
2008,3rd Quintile,Rural regions,Somewhat concerned,0.55100,805,19233,0.55055,0.55145
2008,3rd Quintile,Rural regions,Not concerned at all,0.25252,380,19233,0.25213,0.25291
2008,4th Quintile,Urban regions,Very concerned,0.14194,366,19233,0.14172,0.14216
2008,4th Quintile,Urban regions,Somewhat concerned,0.54354,1394,19233,0.54322,0.54385
2008,4th Quintile,Urban regions,Not concerned at all,0.31452,834,19233,0.31422,0.31481
2008,4th Quintile,Rural regions,Very concerned,0.16881,222,19233,0.16846,0.16917
2008,4th Quintile,Rural regions,Somewhat concerned,0.57224,742,19233,0.57177,0.57270
2008,4th Quintile,Rural regions,Not concerned at all,0.25895,356,19233,0.25854,0.25937
2008,5th Quintile,Urban regions,Very concerned,0.09019,307,19233,0.09002,0.09036
2008,5th Quintile,Urban regions,Somewhat concerned,0.42413,1622,19233,0.42383,0.42442
2008,5th Quintile,Urban regions,Not concerned at all,0.48568,1952,19233,0.48538,0.48598
2008,5th Quintile,Rural regions,Very concerned,0.10069,121,19233,0.10039,0.10100
2008,5th Quintile,Rural regions,Somewhat concerned,0.49516,654,19233,0.49465,0.49567
2008,5th Quintile,Rural regions,Not concerned at all,0.40415,565,19233,0.40365,0.40464
2009,1st Quintile,Urban regions,Very concerned,0.39333,713,17934,0.39301,0.39366
2009,1st Quintile,Urban regions,Somewhat concerned,0.47733,863,17934,0.47700,0.47766
2009,1st Quintile,Urban regions,Not concerned at all,0.12934,226,17934,0.12911,0.12956
2009,1st Quintile,Rural regions,Very concerned,0.39737,443,17934,0.39691,0.39783
2009,1st Quintile,Rural regions,Somewhat concerned,0.47666,493,17934,0.47619,0.47712
2009,1st Quintile,Rural regions,Not concerned at all,0.12598,122,17934,0.12567,0.12629
2009,2nd Quintile,Urban regions,Very concerned,0.29422,532,17934,0.29391,0.29453
2009,2nd Quintile,Urban regions,Somewhat concerned,0.53207,980,17934,0.53174,0.53241
2009,2nd Quintile,Urban regions,Not concerned at all,0.17371,344,17934,0.17345,0.17396
2009,2nd Quintile,Rural regions,Very concerned,0.27340,390,17934,0.27298,0.27381
2009,2nd Quintile,Rural regions,Somewhat concerned,0.54269,704,17934,0.54223,0.54315
2009,2nd Quintile,Rural regions,Not concerned at all,0.18392,203,17934,0.18356,0.18428
2009,3rd Quintile,Urban regions,Very concerned,0.24507,447,17934,0.24478,0.24536
2009,3rd Quintile,Urban regions,Somewhat concerned,0.53882,1123,17934,0.53849,0.53916
2009,3rd Quintile,Urban regions,Not concerned at all,0.21611,442,17934,0.21583,0.21639
2009,3rd Quintile,Rural regions,Very concerned,0.26315,318,17934,0.26276,0.26353
2009,3rd Quintile,Rural regions,Somewhat concerned,0.56169,803,17934,0.56126,0.56212
2009,3rd Quintile,Rural regions,Not concerned at all,0.17516,283,17934,0.17483,0.17550
2009,4th Quintile,Urban regions,Very concerned,0.15920,432,17934,0.15897,0.15943
2009,4th Quintile,Urban regions,Somewhat concerned,0.55641,1341,17934,0.55609,0.55673
2009,4th Quintile,Urban regions,Not concerned at all,0.28439,669,17934,0.28410,0.28468
2009,4th Quintile,Rural regions,Very concerned,0.23603,267,17934,0.23563,0.23642
2009,4th Quintile,Rural regions,Somewhat concerned,0.53285,723,17934,0.53239,0.53332
2009,4th Quintile,Rural regions,Not concerned at all,0.23112,285,17934,0.23073,0.23152
2009,5th Quintile,Urban regions,Very concerned,0.10301,354,17934,0.10283,0.10319
2009,5th Quintile,Urban regions,Somewhat concerned,0.52770,1738,17934,0.52740,0.52800
2009,5th Quintile,Urban regions,Not concerned at all,0.36929,1422,17934,0.36900,0.36958
2009,5th Quintile,Rural regions,Very concerned,0.12885,141,17934,0.12851,0.12919
2009,5th Quintile,Rural regions,Somewhat concerned,0.54035,665,17934,0.53984,0.54086
2009,5th Quintile,Rural regions,Not concerned at all,0.33080,468,17934,0.33032,0.33128
2010,1st Quintile,Urban regions,Very concerned,0.39785,680,16579,0.39749,0.39821
2010,1st Quintile,Urban regions,Somewhat concerned,0.42675,754,16579,0.42638,0.42711
2010,1st Quintile,Urban regions,Not concerned at all,0.17540,269,16579,0.17513,0.17568
2010,1st Quintile,Rural regions,Very concerned,0.39131,393,16579,0.39082,0.39181
2010,1st Quintile,Rural regions,Somewhat concerned,0.47757,435,16579,0.47706,0.47807
2010,1st Quintile,Rural regions,Not concerned at all,0.13112,111,16579,0.13078,0.13146
2010,2nd Quintile,Urban regions,Very concerned,0.28690,473,16579,0.28657,0.28722
2010,2nd Quintile,Urban regions,Somewhat concerned,0.50481,932,16579,0.50445,0.50517
2010,2nd Quintile,Urban regions,Not concerned at all,0.20829,359,16579,0.20800,0.20858
2010,2nd Quintile,Rural regions,Very concerned,0.23894,310,16579,0.23852,0.23935
2010,2nd Quintile,Rural regions,Somewhat concerned,0.51903,646,16579,0.51855,0.51952
2010,2nd Quintile,Rural regions,Not concerned at all,0.24203,259,16579,0.24161,0.24245
2010,3rd Quintile,Urban regions,Very concerned,0.20838,403,16579,0.20810,0.20867
2010,3rd Quintile,Urban regions,Somewhat concerned,0.52448,975,16579,0.52413,0.52484
2010,3rd Quintile,Urban regions,Not concerned at all,0.26713,489,16579,0.26682,0.26745
2010,3rd Quintile,Rural regions,Very concerned,0.22427,285,16579,0.22389,0.22466
2010,3rd Quintile,Rural regions,Somewhat concerned,0.52564,711,16579,0.52518,0.52610
2010,3rd Quintile,Rural regions,Not concerned at all,0.25009,304,16579,0.24969,0.25049
2010,4th Quintile,Urban regions,Very concerned,0.17914,394,16579,0.17889,0.17940
2010,4th Quintile,Urban regions,Somewhat concerned,0.50842,1139,16579,0.50809,0.50875
2010,4th Quintile,Urban regions,Not concerned at all,0.31244,681,16579,0.31213,0.31275
2010,4th Quintile,Rural regions,Very concerned,0.16973,188,16579,0.16938,0.17009
2010,4th Quintile,Rural regions,Somewhat concerned,0.54986,688,16579,0.54938,0.55034
2010,4th Quintile,Rural regions,Not concerned at all,0.28040,335,16579,0.27997,0.28083
2010,5th Quintile,Urban regions,Very concerned,0.10588,344,16579,0.10569,0.10607
2010,5th Quintile,Urban regions,Somewhat concerned,0.48787,1462,16579,0.48757,0.48818
2010,5th Quintile,Urban regions,Not concerned at all,0.40625,1494,16579,0.40595,0.40654
2010,5th Quintile,Rural regions,Very concerned,0.11952,97,16579,0.11916,0.11988
2010,5th Quintile,Rural regions,Somewhat concerned,0.48829,531,16579,0.48773,0.48885
2010,5th Quintile,Rural regions,Not concerned at all,0.39219,438,16579,0.39165,0.39274
2011,1st Quintile,Urban regions,Very concerned,0.32151,972,21789,0.32114,0.32187
2011,1st Quintile,Urban regions,Somewhat concerned,0.48824,1364,21789,0.48785,0.48863
2011,1st Quintile,Urban regions,Not concerned at all,0.19025,419,21789,0.18994,0.19056
2011,1st Quintile,Rural regions,Very concerned,0.40649,732,21789,0.40597,0.40701
2011,1st Quintile,Rural regions,Somewhat concerned,0.42267,753,21789,0.42215,0.42319
2011,1st Quintile,Rural regions,Not concerned at all,0.17084,261,21789,0.17044,0.17124
2011,2nd Quintile,Urban regions,Very concerned,0.23137,615,21789,0.23104,0.23170
2011,2nd Quintile,Urban regions,Somewhat concerned,0.52029,1388,21789,0.51990,0.52067
2011,2nd Quintile,Urban regions,Not concerned at all,0.24834,576,21789,0.24801,0.24868
2011,2nd Quintile,Rural regions,Very concerned,0.25003,456,21789,0.24958,0.25049
2011,2nd Quintile,Rural regions,Somewhat concerned,0.51648,998,21789,0.51596,0.51701
2011,2nd Quintile,Rural regions,Not concerned at all,0.23348,375,21789,0.23304,0.23392
2011,3rd Quintile,Urban regions,Very concerned,0.17717,445,21789,0.17688,0.17747
2011,3rd Quintile,Urban regions,Somewhat concerned,0.54555,1311,21789,0.54516,0.54593
2011,3rd Quintile,Urban regions,Not concerned at all,0.27728,696,21789,0.27693,0.27763
2011,3rd Quintile,Rural regions,Very concerned,0.21307,307,21789,0.21266,0.21348
2011,3rd Quintile,Rural regions,Somewhat concerned,0.51799,872,21789,0.51749,0.51849
2011,3rd Quintile,Rural regions,Not concerned at all,0.26894,456,21789,0.26850,0.26939
2011,4th Quintile,Urban regions,Very concerned,0.11894,341,21789,0.11870,0.11918
2011,4th Quintile,Urban regions,Somewhat concerned,0.51573,1335,21789,0.51537,0.51610
2011,4th Quintile,Urban regions,Not concerned at all,0.36533,1025,21789,0.36497,0.36568
2011,4th Quintile,Rural regions,Very concerned,0.13973,159,21789,0.13935,0.14011
2011,4th Quintile,Rural regions,Somewhat concerned,0.54010,725,21789,0.53955,0.54064
2011,4th Quintile,Rural regions,Not concerned at all,0.32018,427,21789,0.31966,0.32069
2011,5th Quintile,Urban regions,Very concerned,0.08175,289,21789,0.08156,0.08194
2011,5th Quintile,Urban regions,Somewhat concerned,0.42365,1412,21789,0.42331,0.42399
2011,5th Quintile,Urban regions,Not concerned at all,0.49460,1867,21789,0.49426,0.49494
2011,5th Quintile,Rural regions,Very concerned,0.11185,113,21789,0.11147,0.11223
2011,5th Quintile,Rural regions,Somewhat concerned,0.46646,520,21789,0.46585,0.46706
2011,5th Quintile,Rural regions,Not concerned at all,0.42169,580,21789,0.42109,0.42230
2012,1st Quintile,Urban regions,Very concerned,0.33553,1205,25073,0.33519,0.33586
2012,1st Quintile,Urban regions,Somewhat concerned,0.47877,1594,25073,0.47841,0.47913
2012,1st Quintile,Urban regions,Not concerned at all,0.18570,484,25073,0.18542,0.18598
2012,1st Quintile,Rural regions,Very concerned,0.36963,811,25073,0.36915,0.37010
2012,1st Quintile,Rural regions,Somewhat concerned,0.46830,990,25073,0.46781,0.46880
2012,1st Quintile,Rural regions,Not concerned at all,0.16207,282,25073,0.16171,0.16243
2012,2nd Quintile,Urban regions,Very concerned,0.22841,645,25073,0.22811,0.22871
2012,2nd Quintile,Urban regions,Somewhat concerned,0.52727,1570,25073,0.52691,0.52762
2012,2nd Quintile,Urban regions,Not concerned at all,0.24432,682,25073,0.24402,0.24463
2012,2nd Quintile,Rural regions,Very concerned,0.23620,465,25073,0.23579,0.23661
2012,2nd Quintile,Rural regions,Somewhat concerned,0.52327,1100,25073,0.52279,0.52375
2012,2nd Quintile,Rural regions,Not concerned at all,0.24053,447,25073,0.24012,0.24095
2012,3rd Quintile,Urban regions,Very concerned,0.18043,499,25073,0.18016,0.18071
2012,3rd Quintile,Urban regions,Somewhat concerned,0.53203,1554,25073,0.53167,0.53238
2012,3rd Quintile,Urban regions,Not concerned at all,0.28754,829,25073,0.28722,0.28786
2012,3rd Quintile,Rural regions,Very concerned,0.21558,367,25073,0.21519,0.21597
2012,3rd Quintile,Rural regions,Somewhat concerned,0.52136,1036,25073,0.52089,0.52183
2012,3rd Quintile,Rural regions,Not concerned at all,0.26306,518,25073,0.26265,0.26348
2012,4th Quintile,Urban regions,Very concerned,0.12833,357,25073,0.12810,0.12856
2012,4th Quintile,Urban regions,Somewhat concerned,0.51183,1507,25073,0.51148,0.51217
2012,4th Quintile,Urban regions,Not concerned at all,0.35985,1167,25073,0.35951,0.36018
2012,4th Quintile,Rural regions,Very concerned,0.13086,207,25073,0.13053,0.13118
2012,4th Quintile,Rural regions,Somewhat concerned,0.55302,943,25073,0.55254,0.55349
2012,4th Quintile,Rural regions,Not concerned at all,0.31613,583,25073,0.31568,0.31658
2012,5th Quintile,Urban regions,Very concerned,0.09503,314,25073,0.09484,0.09521
2012,5th Quintile,Urban regions,Somewhat concerned,0.41127,1551,25073,0.41096,0.41158
2012,5th Quintile,Urban regions,Not concerned at all,0.49370,1996,25073,0.49339,0.49402
2012,5th Quintile,Rural regions,Very concerned,0.09328,111,25073,0.09295,0.09360
2012,5th Quintile,Rural regions,Somewhat concerned,0.45652,628,25073,0.45596,0.45708
2012,5th Quintile,Rural regions,Not concerned at all,0.45020,631,25073,0.44964,0.45076
2013,1st Quintile,Urban regions,Very concerned,0.30105,993,25570,0.30070,0.30141
2013,1st Quintile,Urban regions,Somewhat concerned,0.47763,1531,25570,0.47724,0.47801
2013,1st Quintile,Urban regions,Not concerned at all,0.22132,582,25570,0.22100,0.22164
2013,1st Quintile,Rural regions,Very concerned,0.35228,701,25570,0.35182,0.35274
2013,1st Quintile,Rural regions,Somewhat concerned,0.46842,1038,25570,0.46794,0.46889
2013,1st Quintile,Rural regions,Not concerned at all,0.17930,320,25570,0.17894,0.17967
2013,2nd Quintile,Urban regions,Very concerned,0.19218,581,25570,0.19189,0.19247
2013,2nd Quintile,Urban regions,Somewhat concerned,0.50695,1594,25570,0.50658,0.50732
2013,2nd Quintile,Urban regions,Not concerned at all,0.30087,817,25570,0.30053,0.30120
2013,2nd Quintile,Rural regions,Very concerned,0.15807,397,25570,0.15773,0.15841
2013,2nd Quintile,Rural regions,Somewhat concerned,0.54889,1198,25570,0.54843,0.54936
2013,2nd Quintile,Rural regions,Not concerned at all,0.29304,585,25570,0.29261,0.29346
2013,3rd Quintile,Urban regions,Very concerned,0.13230,403,25570,0.13206,0.13254
2013,3rd Quintile,Urban regions,Somewhat concerned,0.49017,1485,25570,0.48981,0.49053
2013,3rd Quintile,Urban regions,Not concerned at all,0.37753,1065,25570,0.37718,0.37787
2013,3rd Quintile,Rural regions,Very concerned,0.15789,267,25570,0.15755,0.15822
2013,3rd Quintile,Rural regions,Somewhat concerned,0.50120,1036,25570,0.50074,0.50166
2013,3rd Quintile,Rural regions,Not concerned at all,0.34091,656,25570,0.34047,0.34135
2013,4th Quintile,Urban regions,Very concerned,0.10876,332,25570,0.10854,0.10897
2013,4th Quintile,Urban regions,Somewhat concerned,0.47191,1432,25570,0.47158,0.47225
2013,4th Quintile,Urban regions,Not concerned at all,0.41933,1345,25570,0.41900,0.41966
2013,4th Quintile,Rural regions,Very concerned,0.08603,159,25570,0.08577,0.08629
2013,4th Quintile,Rural regions,Somewhat concerned,0.50168,893,25570,0.50122,0.50214
2013,4th Quintile,Rural regions,Not concerned at all,0.41229,711,25570,0.41184,0.41274
2013,5th Quintile,Urban regions,Very concerned,0.07525,296,25570,0.07509,0.07541
2013,5th Quintile,Urban regions,Somewhat concerned,0.40091,1516,25570,0.40061,0.40120
2013,5th Quintile,Urban regions,Not concerned at all,0.52384,2250,25570,0.52354,0.52414
2013,5th Quintile,Rural regions,Very concerned,0.07575,85,25570,0.07546,0.07605
2013,5th Quintile,Rural regions,Somewhat concerned,0.44030,582,25570,0.43975,0.44085
2013,5th Quintile,Rural regions,Not concerned at all,0.48395,720,25570,0.48339,0.48450
2014,1st Quintile,Urban regions,Very concerned,0.30553,1217,26962,0.30521,0.30584
2014,1st Quintile,Urban regions,Somewhat concerned,0.46447,1757,26962,0.46413,0.46481
2014,1st Quintile,Urban regions,Not concerned at all,0.23000,681,26962,0.22972,0.23029
2014,1st Quintile,Rural regions,Very concerned,0.31304,662,26962,0.31260,0.31349
2014,1st Quintile,Rural regions,Somewhat concerned,0.49520,1057,26962,0.49472,0.49567
2014,1st Quintile,Rural regions,Not concerned at all,0.19176,391,26962,0.19139,0.19214
2014,2nd Quintile,Urban regions,Very concerned,0.19665,679,26962,0.19638,0.19692
2014,2nd Quintile,Urban regions,Somewhat concerned,0.50320,1777,26962,0.50286,0.50355
2014,2nd Quintile,Urban regions,Not concerned at all,0.30015,899,26962,0.29983,0.30046
2014,2nd Quintile,Rural regions,Very concerned,0.20241,457,26962,0.20205,0.20277
2014,2nd Quintile,Rural regions,Somewhat concerned,0.49766,1098,26962,0.49721,0.49811
2014,2nd Quintile,Rural regions,Not concerned at all,0.29993,581,26962,0.29951,0.30034
2014,3rd Quintile,Urban regions,Very concerned,0.12837,480,26962,0.12815,0.12860
2014,3rd Quintile,Urban regions,Somewhat concerned,0.51700,1615,26962,0.51667,0.51734
2014,3rd Quintile,Urban regions,Not concerned at all,0.35462,1081,26962,0.35430,0.35494
2014,3rd Quintile,Rural regions,Very concerned,0.12967,258,26962,0.12937,0.12997
2014,3rd Quintile,Rural regions,Somewhat concerned,0.51801,1048,26962,0.51757,0.51845
2014,3rd Quintile,Rural regions,Not concerned at all,0.35232,679,26962,0.35189,0.35274
2014,4th Quintile,Urban regions,Very concerned,0.10295,353,26962,0.10275,0.10314
2014,4th Quintile,Urban regions,Somewhat concerned,0.47066,1572,26962,0.47033,0.47098
2014,4th Quintile,Urban regions,Not concerned at all,0.42640,1419,26962,0.42608,0.42672
2014,4th Quintile,Rural regions,Very concerned,0.08742,167,26962,0.08716,0.08768
2014,4th Quintile,Rural regions,Somewhat concerned,0.48359,883,26962,0.48313,0.48404
2014,4th Quintile,Rural regions,Not concerned at all,0.42899,755,26962,0.42854,0.42944
2014,5th Quintile,Urban regions,Very concerned,0.06586,276,26962,0.06572,0.06601
2014,5th Quintile,Urban regions,Somewhat concerned,0.37373,1471,26962,0.37345,0.37402
2014,5th Quintile,Urban regions,Not concerned at all,0.56040,2280,26962,0.56011,0.56069
2014,5th Quintile,Rural regions,Very concerned,0.05596,77,26962,0.05571,0.05621
2014,5th Quintile,Rural regions,Somewhat concerned,0.39840,549,26962,0.39788,0.39893
2014,5th Quintile,Rural regions,Not concerned at all,0.54564,743,26962,0.54510,0.54617
2015,1st Quintile,Urban regions,Very concerned,0.29349,999,24981,0.29318,0.29380
2015,1st Quintile,Urban regions,Somewhat concerned,0.46785,1571,24981,0.46751,0.46819
2015,1st Quintile,Urban regions,Not concerned at all,0.23866,620,24981,0.23837,0.23896
2015,1st Quintile,Rural regions,Very concerned,0.28337,541,24981,0.28292,0.28381
2015,1st Quintile,Rural regions,Somewhat concerned,0.52416,947,24981,0.52366,0.52465
2015,1st Quintile,Rural regions,Not concerned at all,0.19248,334,24981,0.19209,0.19287
2015,2nd Quintile,Urban regions,Very concerned,0.20040,651,24981,0.20012,0.20068
2015,2nd Quintile,Urban regions,Somewhat concerned,0.48672,1586,24981,0.48637,0.48707
2015,2nd Quintile,Urban regions,Not concerned at all,0.31288,883,24981,0.31256,0.31320
2015,2nd Quintile,Rural regions,Very concerned,0.15673,365,24981,0.15641,0.15706
2015,2nd Quintile,Rural regions,Somewhat concerned,0.52431,1186,24981,0.52387,0.52476
2015,2nd Quintile,Rural regions,Not concerned at all,0.31895,581,24981,0.31854,0.31937
2015,3rd Quintile,Urban regions,Very concerned,0.14059,482,24981,0.14036,0.14083
2015,3rd Quintile,Urban regions,Somewhat concerned,0.48323,1510,24981,0.48289,0.48356
2015,3rd Quintile,Urban regions,Not concerned at all,0.37618,1048,24981,0.37586,0.37651
2015,3rd Quintile,Rural regions,Very concerned,0.13268,232,24981,0.13237,0.13298
2015,3rd Quintile,Rural regions,Somewhat concerned,0.48679,928,24981,0.48634,0.48724
2015,3rd Quintile,Rural regions,Not concerned at all,0.38053,667,24981,0.38009,0.38097
2015,4th Quintile,Urban regions,Very concerned,0.09349,318,24981,0.09330,0.09368
2015,4th Quintile,Urban regions,Somewhat concerned,0.47006,1411,24981,0.46974,0.47039
2015,4th Quintile,Urban regions,Not concerned at all,0.43644,1325,24981,0.43612,0.43676
2015,4th Quintile,Rural regions,Very concerned,0.09366,144,24981,0.09339,0.09393
2015,4th Quintile,Rural regions,Somewhat concerned,0.48056,844,24981,0.48011,0.48102
2015,4th Quintile,Rural regions,Not concerned at all,0.42577,719,24981,0.42532,0.42623
2015,5th Quintile,Urban regions,Very concerned,0.05823,235,24981,0.05809,0.05837
2015,5th Quintile,Urban regions,Somewhat concerned,0.36895,1359,24981,0.36867,0.36924
2015,5th Quintile,Urban regions,Not concerned at all,0.57282,2165,24981,0.57253,0.57312
2015,5th Quintile,Rural regions,Very concerned,0.03614,45,24981,0.03594,0.03634
2015,5th Quintile,Rural regions,Somewhat concerned,0.41156,545,24981,0.41103,0.41209
2015,5th Quintile,Rural regions,Not concerned at all,0.55230,740,24981,0.55176,0.55283
2016,1st Quintile,Urban regions,Very concerned,0.29175,952,24196,0.29144,0.29206
2016,1st Quintile,Urban regions,Somewhat concerned,0.45610,1490,24196,0.45576,0.45645
2016,1st Quintile,Urban regions,Not concerned at all,0.25215,695,24196,0.25185,0.25245
2016,1st Quintile,Rural regions,Very concerned,0.29153,564,24196,0.29110,0.29197
2016,1st Quintile,Rural regions,Somewhat concerned,0.48331,917,24196,0.48283,0.48378
2016,1st Quintile,Rural regions,Not concerned at all,0.22516,389,24196,0.22476,0.22556
2016,2nd Quintile,Urban regions,Very concerned,0.18897,598,24196,0.18871,0.18923
2016,2nd Quintile,Urban regions,Somewhat concerned,0.47725,1626,24196,0.47692,0.47759
2016,2nd Quintile,Urban regions,Not concerned at all,0.33378,904,24196,0.33346,0.33409
2016,2nd Quintile,Rural regions,Very concerned,0.17111,353,24196,0.17077,0.17145
2016,2nd Quintile,Rural regions,Somewhat concerned,0.48569,1043,24196,0.48524,0.48615
2016,2nd Quintile,Rural regions,Not concerned at all,0.34320,621,24196,0.34277,0.34363
2016,3rd Quintile,Urban regions,Very concerned,0.11149,388,24196,0.11128,0.11169
2016,3rd Quintile,Urban regions,Somewhat concerned,0.49318,1404,24196,0.49285,0.49351
2016,3rd Quintile,Urban regions,Not concerned at all,0.39533,1073,24196,0.39501,0.39566
2016,3rd Quintile,Rural regions,Very concerned,0.12828,219,24196,0.12798,0.12858
2016,3rd Quintile,Rural regions,Somewhat concerned,0.49295,873,24196,0.49250,0.49339
