,Unnamed: 0,year,bula_h,pgisced97,plh0189,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
524,524,1997,Bavaria,Lower Secondary Level,Agree,0.22377,49,10008,0.17871,0.27141
525,525,1997,Bavaria,Lower Secondary Level,Disagree,0.3029,114,10008,0.27166,0.34917
526,526,1997,Bavaria,Lower Secondary Level,Disagree completely,0.47332,151,10008,0.4268,0.53346
527,527,1997,Bavaria,Upper Secondary Level,Agree completely,0.10484,59,10008,0.08429,0.1248
528,528,1997,Bavaria,Upper Secondary Level,Agree,0.14894,94,10008,0.1264,0.1762
529,529,1997,Bavaria,Upper Secondary Level,Disagree,0.29474,258,10008,0.2635,0.32921
530,530,1997,Bavaria,Upper Secondary Level,Disagree completely,0.45148,417,10008,0.42325,0.47847
531,531,1997,Bavaria,Post-secondary Non-tertiary Level,Disagree completely,1.0,31,10008,0.68093,1.32038
532,532,1997,Bavaria,First Stage of Tertiary Education,Disagree completely,1.0,58,10008,0.77776,1.17648
533,533,1997,Bavaria,Second Stage of Tertiary Education,Disagree,0.45143,60,10008,0.36369,0.54421
534,534,1997,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.54857,88,10008,0.47134,0.64016
535,535,1997,Berlin,Upper Secondary Level,Disagree,0.40398,68,10008,0.35609,0.46041
536,536,1997,Berlin,Upper Secondary Level,Disagree completely,0.59602,115,10008,0.5326,0.67376
537,537,1997,Berlin,Second Stage of Tertiary Education,Disagree,0.49362,51,10008,0.38705,0.60991
538,538,1997,Berlin,Second Stage of Tertiary Education,Disagree completely,0.50638,67,10008,0.44085,0.5808
539,539,1997,Brandenburg,Upper Secondary Level,Disagree,0.40608,99,10008,0.36099,0.45123
540,540,1997,Brandenburg,Upper Secondary Level,Disagree completely,0.59392,158,10008,0.55622,0.63996
541,541,1997,Brandenburg,Second Stage of Tertiary Education,Disagree,0.41031,51,10008,0.34863,0.49003
542,542,1997,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.58969,73,10008,0.52383,0.65503
543,543,1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.40611,67,10008,0.35423,0.46425
544,544,1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.59389,100,10008,0.52855,0.66275
545,545,1997,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,1.0,48,10008,0.83291,1.17504
546,546,1997,Saxony,Lower Secondary Level,Disagree,0.45209,38,10008,0.36695,0.53493
547,547,1997,Saxony,Lower Secondary Level,Disagree completely,0.54791,49,10008,0.482,0.61092
548,548,1997,Saxony,Upper Secondary Level,Agree,0.15032,66,10008,0.13317,0.17055
549,549,1997,Saxony,Upper Secondary Level,Disagree,0.34056,194,10008,0.3136,0.37028
550,550,1997,Saxony,Upper Secondary Level,Disagree completely,0.50912,312,10008,0.47366,0.54135
551,551,1997,Saxony,First Stage of Tertiary Education,Disagree completely,1.0,34,10008,0.75841,1.21844
552,552,1997,Saxony,Second Stage of Tertiary Education,Disagree,0.39062,80,10008,0.34568,0.44389
553,553,1997,Saxony,Second Stage of Tertiary Education,Disagree completely,0.60938,129,10008,0.54237,0.67395
554,554,1997,Saxony-Anhalt,Lower Secondary Level,Disagree completely,1.0,37,10008,0.82254,1.19328
555,555,1997,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.10805,35,10008,0.08734,0.12776
556,556,1997,Saxony-Anhalt,Upper Secondary Level,Agree,0.12242,40,10008,0.09697,0.15354
557,557,1997,Saxony-Anhalt,Upper Secondary Level,Disagree,0.2734,108,10008,0.2408,0.3059
558,558,1997,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.49614,170,10008,0.45062,0.55114
559,559,1997,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.37145,47,10008,0.30659,0.43078
560,560,1997,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.62855,75,10008,0.53769,0.71472
561,561,1997,Thuringa,Upper Secondary Level,Agree,0.13041,46,10008,0.10613,0.15752
562,562,1997,Thuringa,Upper Secondary Level,Disagree,0.30414,118,10008,0.26772,0.33669
563,563,1997,Thuringa,Upper Secondary Level,Disagree completely,0.56545,211,10008,0.51847,0.60969
564,564,1997,Thuringa,Second Stage of Tertiary Education,Disagree,0.39806,41,10008,0.31605,0.48376
565,565,1997,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.60194,68,10008,0.53364,0.69822
566,566,2008,Schleswig-Holstein,Upper Secondary Level,Disagree,0.5327,103,16359,0.46884,0.59635
567,567,2008,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.4673,136,16359,0.41886,0.5224
568,568,2008,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree completely,1.0,52,16359,0.7559,1.2748
569,569,2008,Hamburg,Upper Secondary Level,Disagree,0.53316,44,16359,0.41746,0.63167
570,570,2008,Hamburg,Upper Secondary Level,Disagree completely,0.46684,54,16359,0.38653,0.56641
571,571,2008,Hamburg,Second Stage of Tertiary Education,Disagree completely,1.0,41,16359,0.67266,1.35555
572,572,2008,Lower Saxony,Lower Secondary Level,Agree,0.23223,41,16359,0.19056,0.27529
573,573,2008,Lower Saxony,Lower Secondary Level,Disagree,0.34864,67,16359,0.28843,0.41753
574,574,2008,Lower Saxony,Lower Secondary Level,Disagree completely,0.41913,76,16359,0.34743,0.49677
575,575,2008,Lower Saxony,Upper Secondary Level,Agree completely,0.06598,54,16359,0.05467,0.08147
576,576,2008,Lower Saxony,Upper Secondary Level,Agree,0.1267,110,16359,0.10761,0.14939
577,577,2008,Lower Saxony,Upper Secondary Level,Disagree,0.3514,325,16359,0.32612,0.37729
578,578,2008,Lower Saxony,Upper Secondary Level,Disagree completely,0.45592,439,16359,0.4268,0.4882
579,579,2008,Lower Saxony,Post-secondary Non-tertiary Level,Disagree,0.44511,38,16359,0.30411,0.60082
580,580,2008,Lower Saxony,Post-secondary Non-tertiary Level,Disagree completely,0.55489,52,16359,0.44283,0.6659
581,581,2008,Lower Saxony,First Stage of Tertiary Education,Disagree,0.50959,47,16359,0.37237,0.63028
582,582,2008,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.49041,50,16359,0.39446,0.60671
583,583,2008,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.47862,107,16359,0.39714,0.57187
584,584,2008,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.52138,166,16359,0.45487,0.60521
585,585,2008,Bremen,Upper Secondary Level,Disagree completely,1.0,34,16359,0.7532,1.26389
586,586,2008,North Rhine-Westphalia,Pre-primary Level,Disagree completely,1.0,33,16359,0.72097,1.29893
587,587,2008,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.07457,37,16359,0.05228,0.09623
588,588,2008,North Rhine-Westphalia,Lower Secondary Level,Agree,0.2175,92,16359,0.18799,0.24496
589,589,2008,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.33131,158,16359,0.29558,0.37705
590,590,2008,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.37662,179,16359,0.33657,0.41855
591,591,2008,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.07287,112,16359,0.06375,0.08236
592,592,2008,North Rhine-Westphalia,Upper Secondary Level,Agree,0.14562,245,16359,0.13176,0.15934
593,593,2008,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.3652,686,16359,0.34499,0.38534
594,594,2008,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.41631,850,16359,0.3987,0.43923
595,595,2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree,0.16661,41,16359,0.12923,0.20558
596,596,2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.36788,108,16359,0.30591,0.45245
597,597,2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.4655,141,16359,0.41048,0.53357
598,598,2008,North Rhine-Westphalia,First Stage of Tertiary Education,Agree,0.10536,32,16359,0.06984,0.14314
599,599,2008,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.49711,109,16359,0.41391,0.57441
600,600,2008,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.39753,116,16359,0.33765,0.45953
601,601,2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree,0.12281,69,16359,0.09781,0.14705
602,602,2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.42477,306,16359,0.3764,0.4827
603,603,2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.45241,383,16359,0.4094,0.49513
604,604,2008,Hesse,Lower Secondary Level,Disagree,0.42943,44,16359,0.35115,0.54931
605,605,2008,Hesse,Lower Secondary Level,Disagree completely,0.57057,50,16359,0.45504,0.71372
606,606,2008,Hesse,Upper Secondary Level,Agree completely,0.08828,49,16359,0.0705,0.10711
607,607,2008,Hesse,Upper Secondary Level,Agree,0.17729,83,16359,0.15272,0.20627
608,608,2008,Hesse,Upper Secondary Level,Disagree,0.36047,237,16359,0.32172,0.39669
609,609,2008,Hesse,Upper Secondary Level,Disagree completely,0.37396,252,16359,0.33424,0.4047
610,610,2008,Hesse,Post-secondary Non-tertiary Level,Disagree,0.6388,44,16359,0.47609,0.80312
611,611,2008,Hesse,Post-secondary Non-tertiary Level,Disagree completely,0.3612,38,16359,0.28141,0.44304
612,612,2008,Hesse,First Stage of Tertiary Education,Disagree,0.55791,31,16359,0.42916,0.73187
613,613,2008,Hesse,First Stage of Tertiary Education,Disagree completely,0.44209,32,16359,0.31976,0.55083
614,614,2008,Hesse,Second Stage of Tertiary Education,Agree,0.13366,31,16359,0.0985,0.1688
615,615,2008,Hesse,Second Stage of Tertiary Education,Disagree,0.44231,128,16359,0.36712,0.50972
616,616,2008,Hesse,Second Stage of Tertiary Education,Disagree completely,0.42403,156,16359,0.35092,0.48843
617,617,2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.377,42,16359,0.30362,0.46467
618,618,2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.623,76,16359,0.52188,0.73916
619,619,2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree completely,0.07107,42,16359,0.05422,0.09026
620,620,2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.16562,75,16359,0.13801,0.19716
621,621,2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.38987,204,16359,0.35367,0.43113
622,622,2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.37344,239,16359,0.33946,0.41224
623,623,2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Disagree completely,1.0,45,16359,0.81894,1.17323
624,624,2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree,0.55832,70,16359,0.43655,0.67784
625,625,2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree completely,0.44168,80,16359,0.3455,0.57466
626,626,2008,Baden-Wuerttemberg,Lower Secondary Level,Agree completely,0.13246,39,16359,0.10389,0.15977
627,627,2008,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.17191,55,16359,0.13452,0.20251
628,628,2008,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.38544,121,16359,0.33455,0.44233
629,629,2008,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.31019,89,16359,0.25621,0.3709
630,630,2008,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.0791,80,16359,0.06609,0.09411
631,631,2008,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.15817,151,16359,0.14107,0.17614
632,632,2008,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.36688,409,16359,0.33798,0.39898
633,633,2008,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.39585,495,16359,0.36167,0.42388
634,634,2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree,0.42012,47,16359,0.31032,0.53424
635,635,2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,0.57988,64,16359,0.46076,0.75631
636,636,2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.51539,75,16359,0.41822,0.63976
637,637,2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.48461,66,16359,0.38169,0.56905
638,638,2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.43109,169,16359,0.37452,0.49714
639,639,2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.56891,239,16359,0.50107,0.64719
640,640,2008,Bavaria,Lower Secondary Level,Agree,0.20153,50,16359,0.16113,0.24594
641,641,2008,Bavaria,Lower Secondary Level,Disagree,0.46316,131,16359,0.4055,0.54065
642,642,2008,Bavaria,Lower Secondary Level,Disagree completely,0.3353,97,16359,0.28819,0.38449
643,643,2008,Bavaria,Upper Secondary Level,Agree completely,0.07162,80,16359,0.05866,0.08164
644,644,2008,Bavaria,Upper Secondary Level,Agree,0.16859,213,16359,0.1497,0.18679
645,645,2008,Bavaria,Upper Secondary Level,Disagree,0.43387,628,16359,0.41022,0.46128
646,646,2008,Bavaria,Upper Secondary Level,Disagree completely,0.32591,519,16359,0.29956,0.35885
647,647,2008,Bavaria,Post-secondary Non-tertiary Level,Disagree,0.68797,61,16359,0.52756,0.81825
648,648,2008,Bavaria,Post-secondary Non-tertiary Level,Disagree completely,0.31203,39,16359,0.24978,0.40518
649,649,2008,Bavaria,First Stage of Tertiary Education,Disagree,0.59979,98,16359,0.48647,0.69504
650,650,2008,Bavaria,First Stage of Tertiary Education,Disagree completely,0.40021,76,16359,0.31714,0.48232
651,651,2008,Bavaria,Second Stage of Tertiary Education,Agree,0.10571,46,16359,0.08113,0.13377
652,652,2008,Bavaria,Second Stage of Tertiary Education,Disagree,0.42073,220,16359,0.37169,0.4763
653,653,2008,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.47357,266,16359,0.41932,0.53209
654,654,2008,Berlin,Upper Secondary Level,Agree,0.26681,58,16359,0.22851,0.3047
655,655,2008,Berlin,Upper Secondary Level,Disagree,0.42497,115,16359,0.3668,0.48236
656,656,2008,Berlin,Upper Secondary Level,Disagree completely,0.30822,91,16359,0.25842,0.36031
657,657,2008,Berlin,Second Stage of Tertiary Education,Agree,0.15682,32,16359,0.12583,0.19276
658,658,2008,Berlin,Second Stage of Tertiary Education,Disagree,0.5237,112,16359,0.45418,0.60912
659,659,2008,Berlin,Second Stage of Tertiary Education,Disagree completely,0.31948,103,16359,0.26206,0.37764
660,660,2008,Brandenburg,Upper Secondary Level,Agree,0.2279,66,16359,0.18199,0.28157
661,661,2008,Brandenburg,Upper Secondary Level,Disagree,0.42689,170,16359,0.3727,0.4791
662,662,2008,Brandenburg,Upper Secondary Level,Disagree completely,0.3452,143,16359,0.31427,0.38174
663,663,2008,Brandenburg,Second Stage of Tertiary Education,Agree,0.19478,37,16359,0.13605,0.2522
664,664,2008,Brandenburg,Second Stage of Tertiary Education,Disagree,0.39452,97,16359,0.33478,0.45981
665,665,2008,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.4107,92,16359,0.32965,0.49586
666,666,2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.21692,35,16359,0.17515,0.26061
667,667,2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.341,92,16359,0.29404,0.39688
668,668,2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.44208,87,16359,0.38006,0.50373
669,669,2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.5264,52,16359,0.41117,0.6447
670,670,2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.4736,62,16359,0.37865,0.5721
671,671,2008,Saxony,Lower Secondary Level,Disagree,1.0,35,16359,0.73504,1.35576
672,672,2008,Saxony,Upper Secondary Level,Agree completely,0.06087,45,16359,0.04744,0.07685
673,673,2008,Saxony,Upper Secondary Level,Agree,0.16277,107,16359,0.13964,0.18577
674,674,2008,Saxony,Upper Secondary Level,Disagree,0.47308,355,16359,0.43268,0.51887
675,675,2008,Saxony,Upper Secondary Level,Disagree completely,0.30328,261,16359,0.27505,0.33491
676,676,2008,Saxony,First Stage of Tertiary Education,Disagree,0.54918,56,16359,0.41381,0.67545
677,677,2008,Saxony,First Stage of Tertiary Education,Disagree completely,0.45082,45,16359,0.35135,0.58935
678,678,2008,Saxony,Second Stage of Tertiary Education,Agree,0.15153,48,16359,0.11761,0.18553
679,679,2008,Saxony,Second Stage of Tertiary Education,Disagree,0.46333,155,16359,0.39939,0.53791
680,680,2008,Saxony,Second Stage of Tertiary Education,Disagree completely,0.38515,137,16359,0.32529,0.44932
681,681,2008,Saxony-Anhalt,Upper Secondary Level,Agree,0.16536,59,16359,0.14118,0.18888
682,682,2008,Saxony-Anhalt,Upper Secondary Level,Disagree,0.44965,178,16359,0.39655,0.51611
683,683,2008,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.38499,159,16359,0.33956,0.44067
684,684,2008,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.52199,84,16359,0.41828,0.6478
685,685,2008,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.47801,82,16359,0.41079,0.55606
686,686,2008,Thuringa,Lower Secondary Level,Disagree,1.0,33,16359,0.78185,1.30771
687,687,2008,Thuringa,Upper Secondary Level,Agree completely,0.08595,42,16359,0.0677,0.10443
688,688,2008,Thuringa,Upper Secondary Level,Agree,0.15062,74,16359,0.11767,0.18754
689,689,2008,Thuringa,Upper Secondary Level,Disagree,0.45505,228,16359,0.39636,0.5099
690,690,2008,Thuringa,Upper Secondary Level,Disagree completely,0.30838,173,16359,0.26927,0.34504
691,691,2008,Thuringa,Second Stage of Tertiary Education,Disagree,0.54212,81,16359,0.43908,0.65586
692,692,2008,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.45788,74,16359,0.36955,0.55618
693,693,2013,Schleswig-Holstein,Upper Secondary Level,Disagree,0.51161,134,16262,0.44331,0.58235
694,694,2013,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.48839,156,16262,0.43135,0.55459
695,695,2013,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree,0.46829,37,16262,0.32721,0.64645
696,696,2013,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree completely,0.53171,48,16262,0.37029,0.73536
697,697,2013,Hamburg,Upper Secondary Level,Disagree,0.38543,42,16262,0.29177,0.4831
698,698,2013,Hamburg,Upper Secondary Level,Disagree completely,0.61457,69,16262,0.47922,0.74504
699,699,2013,Hamburg,Second Stage of Tertiary Education,Disagree,0.45028,40,16262,0.31107,0.63791
700,700,2013,Hamburg,Second Stage of Tertiary Education,Disagree completely,0.54972,58,16262,0.40454,0.74952
701,701,2013,Lower Saxony,Lower Secondary Level,Agree,0.26313,41,16262,0.19805,0.33661
702,702,2013,Lower Saxony,Lower Secondary Level,Disagree,0.40538,70,16262,0.30654,0.49191
703,703,2013,Lower Saxony,Lower Secondary Level,Disagree completely,0.33148,72,16262,0.26847,0.406
704,704,2013,Lower Saxony,Upper Secondary Level,Agree completely,0.05375,47,16262,0.04295,0.06639
705,705,2013,Lower Saxony,Upper Secondary Level,Agree,0.11686,119,16262,0.10092,0.13565
706,706,2013,Lower Saxony,Upper Secondary Level,Disagree,0.40849,359,16262,0.37756,0.45101
707,707,2013,Lower Saxony,Upper Secondary Level,Disagree completely,0.4209,409,16262,0.38395,0.45684
708,708,2013,Lower Saxony,Post-secondary Non-tertiary Level,Disagree completely,1.0,49,16262,0.75293,1.25978
709,709,2013,Lower Saxony,First Stage of Tertiary Education,Disagree,0.48009,38,16262,0.33164,0.66446
710,710,2013,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.51991,46,16262,0.40255,0.65856
711,711,2013,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.49633,143,16262,0.40086,0.58203
712,712,2013,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.50367,178,16262,0.41407,0.58114
713,713,2013,Bremen,Upper Secondary Level,Disagree completely,1.0,33,16262,0.62806,1.39602
714,714,2013,North Rhine-Westphalia,Pre-primary Level,Disagree,0.38766,31,16262,0.25818,0.53929
715,715,2013,North Rhine-Westphalia,Pre-primary Level,Disagree completely,0.61234,45,16262,0.39426,0.86091
716,716,2013,North Rhine-Westphalia,Lower Secondary Level,Agree,0.20476,60,16262,0.17227,0.25157
717,717,2013,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.39568,153,16262,0.35018,0.45254
718,718,2013,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.39955,182,16262,0.34661,0.44143
719,719,2013,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.05489,83,16262,0.04481,0.06569
720,720,2013,North Rhine-Westphalia,Upper Secondary Level,Agree,0.13216,176,16262,0.11681,0.14896
721,721,2013,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.36422,625,16262,0.33591,0.38666
722,722,2013,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.44873,834,16262,0.42638,0.47035
723,723,2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree,0.12636,38,16262,0.09445,0.16432
724,724,2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.43123,114,16262,0.33825,0.52051
725,725,2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.44241,138,16262,0.36445,0.51731
726,726,2013,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.55671,98,16262,0.45322,0.64771
727,727,2013,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.44329,116,16262,0.3617,0.54116
728,728,2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree,0.09976,72,16262,0.08005,0.12788
729,729,2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.40988,321,16262,0.36874,0.44808
730,730,2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.49036,422,16262,0.44924,0.53532
731,731,2013,Hesse,Lower Secondary Level,Disagree,0.4377,44,16262,0.30875,0.57176
732,732,2013,Hesse,Lower Secondary Level,Disagree completely,0.5623,56,16262,0.45384,0.66502
733,733,2013,Hesse,Upper Secondary Level,Agree completely,0.05515,33,16262,0.04039,0.07081
734,734,2013,Hesse,Upper Secondary Level,Agree,0.1235,53,16262,0.09924,0.14904
735,735,2013,Hesse,Upper Secondary Level,Disagree,0.38959,229,16262,0.34318,0.43341
736,736,2013,Hesse,Upper Secondary Level,Disagree completely,0.43176,255,16262,0.37654,0.47951
737,737,2013,Hesse,Post-secondary Non-tertiary Level,Disagree,0.60468,42,16262,0.45276,0.81417
738,738,2013,Hesse,Post-secondary Non-tertiary Level,Disagree completely,0.39532,39,16262,0.31078,0.50689
739,739,2013,Hesse,First Stage of Tertiary Education,Disagree completely,1.0,31,16262,0.70658,1.34546
740,740,2013,Hesse,Second Stage of Tertiary Education,Agree,0.07721,32,16262,0.06103,0.0966
741,741,2013,Hesse,Second Stage of Tertiary Education,Disagree,0.51172,162,16262,0.43264,0.59002
742,742,2013,Hesse,Second Stage of Tertiary Education,Disagree completely,0.41107,161,16262,0.3497,0.47556
743,743,2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.42845,45,16262,0.31264,0.54334
744,744,2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.57155,79,16262,0.46889,0.68724
745,745,2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.1402,71,16262,0.11318,0.16602
746,746,2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.42218,180,16262,0.37531,0.47191
747,747,2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.43762,270,16262,0.39436,0.48499
748,748,2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Disagree,1.0,32,16262,0.65711,1.46095
749,749,2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Disagree,0.58507,31,16262,0.41477,0.74918
750,750,2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Disagree completely,0.41493,36,16262,0.31904,0.53095
751,751,2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree,0.45397,72,16262,0.36272,0.56184
752,752,2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree completely,0.54603,108,16262,0.44076,0.65378
753,753,2013,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.19297,44,16262,0.14751,0.24497
754,754,2013,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.42918,113,16262,0.36979,0.48434
755,755,2013,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.37786,88,16262,0.30675,0.44206
756,756,2013,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.07329,51,16262,0.05713,0.09172
757,757,2013,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.10993,107,16262,0.09352,0.1279
758,758,2013,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.41436,390,16262,0.38134,0.45144
759,759,2013,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.40242,462,16262,0.36933,0.43687
760,760,2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree,0.57432,55,16262,0.46149,0.68022
761,761,2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,0.42568,56,16262,0.31113,0.59503
762,762,2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.48893,66,16262,0.39296,0.60857
763,763,2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.51107,72,16262,0.40405,0.62149
764,764,2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Agree,0.06983,31,16262,0.05204,0.09067
765,765,2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.35554,170,16262,0.30468,0.4202
766,766,2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.57462,260,16262,0.50649,0.64587
767,767,2013,Bavaria,Lower Secondary Level,Agree,0.14722,43,16262,0.11842,0.17955
768,768,2013,Bavaria,Lower Secondary Level,Disagree,0.44263,115,16262,0.37838,0.51781
769,769,2013,Bavaria,Lower Secondary Level,Disagree completely,0.41015,112,16262,0.3499,0.4805
770,770,2013,Bavaria,Upper Secondary Level,Agree completely,0.04951,72,16262,0.03991,0.06057
771,771,2013,Bavaria,Upper Secondary Level,Agree,0.12729,180,16262,0.11112,0.146
772,772,2013,Bavaria,Upper Secondary Level,Disagree,0.41278,644,16262,0.38535,0.44267
773,773,2013,Bavaria,Upper Secondary Level,Disagree completely,0.41042,658,16262,0.37565,0.44503
774,774,2013,Bavaria,Post-secondary Non-tertiary Level,Disagree,0.37985,63,16262,0.2996,0.46054
775,775,2013,Bavaria,Post-secondary Non-tertiary Level,Disagree completely,0.62015,79,16262,0.46709,0.8123
776,776,2013,Bavaria,First Stage of Tertiary Education,Disagree,0.54819,92,16262,0.4288,0.68135
777,777,2013,Bavaria,First Stage of Tertiary Education,Disagree completely,0.45181,97,16262,0.36439,0.54361
778,778,2013,Bavaria,Second Stage of Tertiary Education,Agree,0.09962,46,16262,0.07783,0.12614
779,779,2013,Bavaria,Second Stage of Tertiary Education,Disagree,0.41763,242,16262,0.36583,0.47588
780,780,2013,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.48276,306,16262,0.41295,0.54721
781,781,2013,Berlin,Upper Secondary Level,Agree,0.16763,52,16262,0.13349,0.20248
782,782,2013,Berlin,Upper Secondary Level,Disagree,0.38875,107,16262,0.33739,0.45386
783,783,2013,Berlin,Upper Secondary Level,Disagree completely,0.44361,135,16262,0.38853,0.50062
