"plh0042","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2011","2","Städtischer Raum","692","0.368473880979791","0.347052245366696","0.389895516592886"
"Einige Sorgen","2011","3","Ländlicher Raum","456","0.386894171501588","0.359642720849339","0.414145622153838"
"Einige Sorgen","2011","3","Städtischer Raum","630","0.373765627950815","0.351778943189708","0.395752312711922"
"Einige Sorgen","2011","4","Ländlicher Raum","464","0.327775243718766","0.302900972350296","0.352649515087237"
"Einige Sorgen","2011","4","Städtischer Raum","746","0.302046943316045","0.284005418819724","0.320088467812367"
"Einige Sorgen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","263","0.272738708678613","0.246311314525498","0.299166102831728"
"Einige Sorgen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","705","0.232693183542455","0.217770425698779","0.247615941386131"
"Grosse Sorgen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","177","0.200259160502514","0.174040686783004","0.226477634222025"
"Grosse Sorgen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","214","0.18103821184764","0.158705987401179","0.203370436294101"
"Grosse Sorgen","2011","2","Ländlicher Raum","189","0.144365336332742","0.125908885862822","0.162821786802661"
"Grosse Sorgen","2011","2","Städtischer Raum","236","0.125015586987115","0.110328493637299","0.139702680336931"
"Grosse Sorgen","2011","3","Ländlicher Raum","132","0.107123429338018","0.0898187419999683","0.124428116676068"
"Grosse Sorgen","2011","3","Städtischer Raum","187","0.100386947357235","0.0867298590689035","0.114044035645566"
"Grosse Sorgen","2011","4","Ländlicher Raum","100","0.0747703896875182","0.0608325769269036","0.0887082024481327"
"Grosse Sorgen","2011","4","Städtischer Raum","183","0.0894816704154621","0.078265766222024","0.1006975746089"
"Grosse Sorgen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","51","0.0764575509563051","0.0606896334898401","0.0922254684227701"
"Grosse Sorgen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","138","0.0518539655728514","0.0440232520384901","0.0596846791072127"
"Keine Sorgen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","370","0.417533567821292","0.385224998841915","0.449842136800669"
"Keine Sorgen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","531","0.478430051378814","0.449457913399342","0.507402189358286"
"Keine Sorgen","2011","2","Ländlicher Raum","677","0.433632702970327","0.407608188793018","0.459657217147636"
"Keine Sorgen","2011","2","Städtischer Raum","1020","0.506510532033094","0.484308802940084","0.528712261126104"
"Keine Sorgen","2011","3","Ländlicher Raum","639","0.505982399160394","0.478007745030404","0.533957053290383"
"Keine Sorgen","2011","3","Städtischer Raum","1043","0.52584742469195","0.50315501836182","0.54853983102208"
"Keine Sorgen","2011","4","Ländlicher Raum","804","0.597454366593715","0.571466838482125","0.623441894705306"
"Keine Sorgen","2011","4","Städtischer Raum","1559","0.608471386268492","0.589292440266465","0.62765033227052"
"Keine Sorgen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","777","0.650803740365082","0.622516177803587","0.679091302926577"
"Keine Sorgen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","2237","0.715452850884694","0.699518280405752","0.731387421363636"
"Einige Sorgen","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","276","0.320979651110289","0.288153669137487","0.353805633083091"
"Einige Sorgen","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","371","0.36944503594918","0.339722917499075","0.399167154399286"
"Einige Sorgen","2012","2","Ländlicher Raum","482","0.440100128966071","0.413219255606638","0.466981002325504"
"Einige Sorgen","2012","2","Städtischer Raum","616","0.342403116488056","0.320476014482766","0.364330218493347"
"Einige Sorgen","2012","3","Ländlicher Raum","494","0.378436769226803","0.35237153743636","0.404502001017247"
"Einige Sorgen","2012","3","Städtischer Raum","593","0.349270844042997","0.327546657340953","0.370995030745042"
"Einige Sorgen","2012","4","Ländlicher Raum","434","0.299822748137067","0.275915979817574","0.323729516456561"
"Einige Sorgen","2012","4","Städtischer Raum","771","0.323400356469907","0.305226783162811","0.341573929777003"
"Einige Sorgen","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","334","0.287114140518099","0.261157412033978","0.313070869002221"
"Einige Sorgen","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","867","0.279698918581724","0.264169125848884","0.295228711314564"
"Grosse Sorgen","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","168","0.249660622585756","0.219227853164698","0.280093392006813"
"Grosse Sorgen","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","202","0.197820489732331","0.173289516020071","0.222351463444592"
"Grosse Sorgen","2012","2","Ländlicher Raum","208","0.164266546627068","0.144202390428826","0.184330702825309"
"Grosse Sorgen","2012","2","Städtischer Raum","253","0.171042721236658","0.153642655753992","0.188442786719323"
"Grosse Sorgen","2012","3","Ländlicher Raum","156","0.11693907677555","0.0996688740940432","0.134209279457057"
"Grosse Sorgen","2012","3","Städtischer Raum","197","0.130997673745462","0.115623050291589","0.146372297199334"
"Grosse Sorgen","2012","4","Ländlicher Raum","152","0.122532172222384","0.105423147592276","0.139641196852491"
"Grosse Sorgen","2012","4","Städtischer Raum","216","0.101654802292646","0.0899142163232054","0.113395388262087"
"Grosse Sorgen","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","56","0.0609873986752618","0.0472574653573865","0.074717331993137"
"Grosse Sorgen","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","153","0.0615666711231249","0.0532502249622793","0.0698831172839705"
"Keine Sorgen","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","333","0.429359726303955","0.394555703543533","0.464163749064378"
"Keine Sorgen","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","440","0.432734474318488","0.402224115763394","0.463244832873582"
"Keine Sorgen","2012","2","Ländlicher Raum","620","0.395633324406861","0.369153864014636","0.422112784799087"
"Keine Sorgen","2012","2","Städtischer Raum","930","0.486554162275286","0.463457702082508","0.509650622468064"
"Keine Sorgen","2012","3","Ländlicher Raum","680","0.504624153997646","0.477753780620376","0.531494527374917"
"Keine Sorgen","2012","3","Städtischer Raum","1060","0.519731482211541","0.496965111746619","0.542497852676463"
"Keine Sorgen","2012","4","Ländlicher Raum","825","0.577645079640549","0.551872736660143","0.603417422620955"
"Keine Sorgen","2012","4","Städtischer Raum","1558","0.574944841237447","0.55573870813939","0.594150974335503"
"Keine Sorgen","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","777","0.651898460806639","0.62456745511441","0.679229466498868"
"Keine Sorgen","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","2189","0.658734410295151","0.642329847603118","0.675138972987184"
"Einige Sorgen","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","336","0.342636546223114","0.313309473210815","0.371963619235413"
"Einige Sorgen","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","548","0.303902920063801","0.282583927589785","0.325221912537817"
"Einige Sorgen","2013","2","Ländlicher Raum","478","0.367909332797621","0.342336264838682","0.393482400756561"
"Einige Sorgen","2013","2","Städtischer Raum","769","0.327487618365869","0.308824598501183","0.346150638230556"
"Einige Sorgen","2013","3","Ländlicher Raum","464","0.385378068494369","0.359493213855844","0.411262923132894"
"Einige Sorgen","2013","3","Städtischer Raum","688","0.306222225641657","0.287185491549518","0.325258959733796"
"Einige Sorgen","2013","4","Ländlicher Raum","517","0.335629450442199","0.31269142088711","0.358567479997288"
"Einige Sorgen","2013","4","Städtischer Raum","965","0.319155055660114","0.302407300614287","0.335902810705941"
"Einige Sorgen","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","336","0.273236892809745","0.248947596436518","0.297526189182971"
"Einige Sorgen","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","911","0.243623637108971","0.229818019919117","0.257429254298826"
"Grosse Sorgen","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","199","0.219031763633542","0.193474206755401","0.244589320511682"
"Grosse Sorgen","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","342","0.196555557160425","0.178135756628421","0.214975357692429"
"Grosse Sorgen","2013","2","Ländlicher Raum","175","0.151866001886356","0.132833965582794","0.170898038189918"
"Grosse Sorgen","2013","2","Städtischer Raum","333","0.122885362406602","0.109829288786877","0.135941436026326"
"Grosse Sorgen","2013","3","Ländlicher Raum","124","0.0786447788052764","0.0643279542047725","0.0929616034057803"
"Grosse Sorgen","2013","3","Städtischer Raum","267","0.124166918727853","0.110546905717784","0.137786931737922"
"Grosse Sorgen","2013","4","Ländlicher Raum","119","0.0755013243904462","0.0626676409600379","0.0883350078208544"
"Grosse Sorgen","2013","4","Städtischer Raum","224","0.0774186106383634","0.0678167221279906","0.0870204991487362"
"Grosse Sorgen","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","58","0.0635089678190865","0.0502161158855985","0.0768018197525745"
"Grosse Sorgen","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","186","0.0558749842818172","0.0484882819069971","0.0632616866566373"
"Keine Sorgen","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","471","0.438331690143344","0.407670394960631","0.468992985326057"
"Keine Sorgen","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","898","0.499541522775773","0.476365753664957","0.52271729188659"
"Keine Sorgen","2013","2","Ländlicher Raum","713","0.480224665316023","0.453730343574973","0.506718987057072"
"Keine Sorgen","2013","2","Städtischer Raum","1327","0.549627019227529","0.529841177318842","0.569412861136216"
"Keine Sorgen","2013","3","Ländlicher Raum","770","0.535977152700355","0.509453030079179","0.56250127532153"
"Keine Sorgen","2013","3","Städtischer Raum","1297","0.56961085563049","0.549161309144737","0.590060402116243"
"Keine Sorgen","2013","4","Ländlicher Raum","992","0.588869225167354","0.564967991746298","0.612770458588411"
"Keine Sorgen","2013","4","Städtischer Raum","1787","0.603426333701523","0.585850914466517","0.621001752936529"
"Keine Sorgen","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","899","0.663254139371169","0.637494490070962","0.689013788671375"
"Keine Sorgen","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","2617","0.700501378609212","0.685770486377721","0.715232270840703"
"Einige Sorgen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","230","0.362384180879183","0.326255026907555","0.398513334850811"
"Einige Sorgen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","354","0.31804184988321","0.290058592019587","0.346025107746832"
"Einige Sorgen","2014","2","Ländlicher Raum","458","0.380738614465229","0.353033653027787","0.408443575902672"
"Einige Sorgen","2014","2","Städtischer Raum","602","0.349470899345561","0.327245691352038","0.371696107339084"
"Einige Sorgen","2014","3","Ländlicher Raum","471","0.376274222705775","0.348562525650048","0.403985919761503"
"Einige Sorgen","2014","3","Städtischer Raum","618","0.321323320458729","0.300214121527602","0.342432519389856"
"Einige Sorgen","2014","4","Ländlicher Raum","531","0.36225109367911","0.338079854377801","0.38642233298042"
"Einige Sorgen","2014","4","Städtischer Raum","889","0.299292040103957","0.281979947455063","0.316604132752852"
"Einige Sorgen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","368","0.294817176860809","0.270116689524229","0.319517664197389"
"Einige Sorgen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","903","0.254356287216144","0.240134205965239","0.268578368467049"
"Grosse Sorgen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","142","0.185135128629165","0.155941986028933","0.214328271229397"
"Grosse Sorgen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","205","0.141598958187448","0.120650482644385","0.16254743373051"
"Grosse Sorgen","2014","2","Ländlicher Raum","194","0.160720585836155","0.13976517758228","0.181675994090031"
"Grosse Sorgen","2014","2","Städtischer Raum","306","0.155491027794348","0.138599778883025","0.17238227670567"
"Grosse Sorgen","2014","3","Ländlicher Raum","131","0.121873085056651","0.1031599483916","0.140586221721703"
"Grosse Sorgen","2014","3","Städtischer Raum","235","0.139181481346034","0.123535035752926","0.154827926939142"
"Grosse Sorgen","2014","4","Ländlicher Raum","104","0.0849384090027199","0.0709184601804105","0.0989583578250293"
"Grosse Sorgen","2014","4","Städtischer Raum","218","0.0715604718184147","0.0618162565992879","0.0813046870375415"
"Grosse Sorgen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","64","0.0578319596540357","0.045186739167397","0.0704771801406745"
"Grosse Sorgen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","224","0.0619351536162529","0.0540635851555373","0.0698067220769686"
"Keine Sorgen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","308","0.452480690491652","0.415070201920454","0.48989117906285"
"Keine Sorgen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","505","0.540359191929343","0.510413949142493","0.570304434716192"
"Keine Sorgen","2014","2","Ländlicher Raum","528","0.458540799698615","0.430110662982759","0.486970936414472"
"Keine Sorgen","2014","2","Städtischer Raum","860","0.495038072860091","0.471732725590378","0.518343420129804"
"Keine Sorgen","2014","3","Ländlicher Raum","572","0.501852692237574","0.473251702281287","0.53045368219386"
"Keine Sorgen","2014","3","Städtischer Raum","1027","0.539495198195237","0.516964220392693","0.562026175997782"
"Keine Sorgen","2014","4","Ländlicher Raum","884","0.55281049731817","0.527806862640058","0.577814131996281"
"Keine Sorgen","2014","4","Städtischer Raum","1581","0.629147488077628","0.610887087314213","0.647407888841043"
"Keine Sorgen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","877","0.647350863485155","0.621467569450648","0.673234157519662"
"Keine Sorgen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2475","0.683708559167603","0.668522137129457","0.698894981205749"
"Einige Sorgen","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","243","0.386143332646662","0.349111789480108","0.423174875813215"
"Einige Sorgen","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","400","0.340833811388952","0.312205040549946","0.369462582227958"
"Einige Sorgen","2015","2","Ländlicher Raum","376","0.377480023577213","0.347904538573062","0.407055508581365"
"Einige Sorgen","2015","2","Städtischer Raum","542","0.326214159726272","0.302994034570544","0.349434284881999"
"Einige Sorgen","2015","3","Ländlicher Raum","437","0.362085415313348","0.334499614401638","0.389671216225059"
"Einige Sorgen","2015","3","Städtischer Raum","613","0.351835644065077","0.330145085167908","0.373526202962246"
"Einige Sorgen","2015","4","Ländlicher Raum","496","0.351392670813215","0.327119530761696","0.375665810864735"
"Einige Sorgen","2015","4","Städtischer Raum","791","0.317197691505761","0.29931950323871","0.335075879772812"
"Einige Sorgen","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","377","0.275073534765199","0.25167381720382","0.298473252326579"
"Einige Sorgen","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","1008","0.260554136409197","0.246518578786968","0.274589694031425"
"Grosse Sorgen","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","123","0.149701433617051","0.122564376142625","0.176838491091477"
"Grosse Sorgen","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","185","0.154256259951054","0.13244028129203","0.176072238610078"
"Grosse Sorgen","2015","2","Ländlicher Raum","145","0.131569402652776","0.110946335681962","0.152192469623591"
"Grosse Sorgen","2015","2","Städtischer Raum","240","0.162395880782416","0.144129221890527","0.180662539674305"
"Grosse Sorgen","2015","3","Ländlicher Raum","106","0.0968207360914476","0.0798472915825188","0.113794180600376"
"Grosse Sorgen","2015","3","Städtischer Raum","186","0.0988858903475374","0.0853272758864271","0.112444504808648"
"Grosse Sorgen","2015","4","Ländlicher Raum","89","0.0544433048599209","0.04290731904255","0.0659792906772918"
"Grosse Sorgen","2015","4","Städtischer Raum","208","0.0652268454688999","0.0557409723686196","0.0747127185691803"
"Grosse Sorgen","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","69","0.0590557031298524","0.0467032813268322","0.0714081249328726"
"Grosse Sorgen","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","178","0.0421337111604257","0.0357098699847065","0.0485575523361449"
"Keine Sorgen","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","298","0.464155233736287","0.42622240992312","0.502088057549455"
"Keine Sorgen","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","468","0.504909928659994","0.474711595693556","0.535108261626432"
"Keine Sorgen","2015","2","Ländlicher Raum","511","0.49095057377001","0.460450063544489","0.521451083995531"
"Keine Sorgen","2015","2","Städtischer Raum","784","0.511389959491312","0.486632304635785","0.53614761434684"
"Keine Sorgen","2015","3","Ländlicher Raum","623","0.541093848595204","0.512491805690712","0.569695891499696"
"Keine Sorgen","2015","3","Städtischer Raum","1063","0.549278465587386","0.526678452366688","0.571878478808084"
"Keine Sorgen","2015","4","Ländlicher Raum","901","0.594164024326864","0.569196979907539","0.619131068746188"
"Keine Sorgen","2015","4","Städtischer Raum","1604","0.617575463025339","0.598906125903241","0.636244800147437"
"Keine Sorgen","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","953","0.665870762104948","0.641154007447562","0.690587516762335"
"Keine Sorgen","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","2571","0.697312152430378","0.682621583915749","0.712002720945006"
"Einige Sorgen","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","185","0.277500659551505","0.240045413350992","0.314955905752018"
"Einige Sorgen","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","232","0.304582953393891","0.27205472699751","0.337111179790272"
"Einige Sorgen","2016","2","Ländlicher Raum","300","0.311607126862849","0.281498702875795","0.341715550849904"
"Einige Sorgen","2016","2","Städtischer Raum","429","0.310759555765486","0.286377087436551","0.335142024094421"
"Einige Sorgen","2016","3","Ländlicher Raum","319","0.313800827553298","0.284777681696986","0.342823973409609"
"Einige Sorgen","2016","3","Städtischer Raum","474","0.31633026063945","0.293593232409203","0.339067288869697"
"Einige Sorgen","2016","4","Ländlicher Raum","437","0.313552368962947","0.289892268092996","0.337212469832897"
"Einige Sorgen","2016","4","Städtischer Raum","725","0.273177172160769","0.255810757825509","0.290543586496029"
"Einige Sorgen","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","335","0.246801969827467","0.22428159253109","0.269322347123845"
"Einige Sorgen","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","793","0.228831187083847","0.215087802565947","0.242574571601746"
"Grosse Sorgen","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","91","0.174940920174282","0.14316119434628","0.206720646002283"
"Grosse Sorgen","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","141","0.172315924489947","0.145623997510441","0.199007851469453"
"Grosse Sorgen","2016","2","Ländlicher Raum","109","0.107341671680083","0.0872186610204295","0.127464682339737"
"Grosse Sorgen","2016","2","Städtischer Raum","188","0.144677269375345","0.126144291618044","0.163210247132645"
"Grosse Sorgen","2016","3","Ländlicher Raum","96","0.0693659181692557","0.0534747840380874","0.085257052300424"
"Grosse Sorgen","2016","3","Städtischer Raum","155","0.0812306629423548","0.0678738329643785","0.0945874929203311"
"Grosse Sorgen","2016","4","Ländlicher Raum","97","0.0647717783708612","0.0522198759082004","0.0773236808335221"
"Grosse Sorgen","2016","4","Städtischer Raum","181","0.0696057742273419","0.0596876438304843","0.0795239046241994"
"Grosse Sorgen","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","51","0.0326560469649105","0.0233723911655417","0.0419397027642792"
"Grosse Sorgen","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","149","0.0384321958647371","0.0321429449998466","0.0447214467296276"
"Keine Sorgen","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","273","0.547558420274214","0.505923436018175","0.589193404530252"
"Keine Sorgen","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","396","0.523101122116162","0.487799805998925","0.558402438233399"
"Keine Sorgen","2016","2","Ländlicher Raum","500","0.581051201457068","0.548977149689558","0.613125253224577"
"Keine Sorgen","2016","2","Städtischer Raum","767","0.544563174859169","0.518325928546844","0.570800421171493"
"Keine Sorgen","2016","3","Ländlicher Raum","567","0.616833254277447","0.586426494582291","0.647240013972602"
"Keine Sorgen","2016","3","Städtischer Raum","978","0.602439076418195","0.578511508089997","0.626366644746393"
"Keine Sorgen","2016","4","Ländlicher Raum","943","0.621675852666192","0.59694313307523","0.646408572257154"
"Keine Sorgen","2016","4","Städtischer Raum","1623","0.657217053611889","0.638718503427351","0.675715603796427"
"Keine Sorgen","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","1022","0.720541983207622","0.697103219800414","0.74398074661483"
"Keine Sorgen","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","2647","0.732736617051416","0.718258734805034","0.747214499297798"
"Einige Sorgen","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","164","0.34556627261979","0.303155807384282","0.387976737855298"
"Einige Sorgen","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","225","0.296573178826822","0.263440079770847","0.329706277882798"
"Einige Sorgen","2017","2","Ländlicher Raum","318","0.32699916591477","0.296685720492377","0.357312611337163"
"Einige Sorgen","2017","2","Städtischer Raum","452","0.308483460900759","0.283558015856386","0.333408905945132"
"Einige Sorgen","2017","3","Ländlicher Raum","404","0.323734281500173","0.296489321923859","0.350979241076486"
"Einige Sorgen","2017","3","Städtischer Raum","548","0.320788503463904","0.298824562720835","0.342752444206973"
"Einige Sorgen","2017","4","Ländlicher Raum","545","0.333861342056206","0.311364204894218","0.356358479218193"
"Einige Sorgen","2017","4","Städtischer Raum","853","0.287519663251974","0.270853139681683","0.304186186822265"
"Einige Sorgen","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","520","0.302821250430053","0.282045824048476","0.323596676811631"
"Einige Sorgen","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","1087","0.237770315473022","0.22534436210667","0.250196268839375"
"Grosse Sorgen","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","100","0.187227937814451","0.152438754308948","0.222017121319954"
"Grosse Sorgen","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","143","0.152646583166076","0.126557278931127","0.178735887401025"
"Grosse Sorgen","2017","2","Ländlicher Raum","148","0.156060367315794","0.132609647331099","0.179511087300488"
"Grosse Sorgen","2017","2","Städtischer Raum","190","0.161287866949692","0.141439124099912","0.181136609799473"
"Grosse Sorgen","2017","3","Ländlicher Raum","124","0.11826397528077","0.0994609095115863","0.137067041049954"
"Grosse Sorgen","2017","3","Städtischer Raum","192","0.103908778126183","0.089550558836636","0.11826699741573"
"Grosse Sorgen","2017","4","Ländlicher Raum","121","0.0585633982810854","0.0473620437218655","0.0697647528403053"
"Grosse Sorgen","2017","4","Städtischer Raum","194","0.0713874142519447","0.0619064411980367","0.0808683873058527"
"Grosse Sorgen","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","75","0.0446107228584465","0.0352761486521069","0.0539452970647862"
"Grosse Sorgen","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","193","0.0393145008810388","0.033641994745895","0.0449870070161825"
"Keine Sorgen","2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","219","0.467205789565759","0.422711079410586","0.511700499720932"
"Keine Sorgen","2017","1 Einkommensschwächstes Quintil","Städtischer Raum","362","0.550780238007102","0.514697019991303","0.586863456022902"
"Keine Sorgen","2017","2","Ländlicher Raum","454","0.516940466769436","0.484649966659348","0.549230966879525"
"Keine Sorgen","2017","2","Städtischer Raum","677","0.530228672149549","0.503294691069268","0.557162653229829"
"Keine Sorgen","2017","3","Ländlicher Raum","605","0.558001743219057","0.529084213393021","0.586919273045093"
"Keine Sorgen","2017","3","Städtischer Raum","995","0.575302718409913","0.552043971919175","0.598561464900652"
"Keine Sorgen","2017","4","Ländlicher Raum","1022","0.607575259662709","0.584281472645827","0.630869046679591"
"Keine Sorgen","2017","4","Städtischer Raum","1786","0.641092922496082","0.623429441060122","0.658756403932041"
"Keine Sorgen","2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","1284","0.6525680267115","0.63103859888204","0.674097454540961"
"Keine Sorgen","2017","5 Einkommensstärkstes Quintil","Städtischer Raum","3229","0.722915183645939","0.709851729938026","0.735978637353851"
"Einige Sorgen","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","122","0.26352270567129","0.220457773656866","0.306587637685714"
"Einige Sorgen","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","206","0.253847776461211","0.220769896338442","0.286925656583981"
"Einige Sorgen","2018","2","Ländlicher Raum","221","0.353204453128194","0.316985855719481","0.389423050536906"
"Einige Sorgen","2018","2","Städtischer Raum","301","0.242394497844349","0.217058840099275","0.267730155589424"
"Einige Sorgen","2018","3","Ländlicher Raum","299","0.271481048042823","0.244491468283811","0.298470627801834"
"Einige Sorgen","2018","3","Städtischer Raum","409","0.291919173554188","0.269138051894816","0.314700295213559"
"Einige Sorgen","2018","4","Ländlicher Raum","413","0.256482942028274","0.235038491894049","0.2779273921625"
"Einige Sorgen","2018","4","Städtischer Raum","648","0.238323170008064","0.222519465898872","0.254126874117257"
"Einige Sorgen","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","398","0.231725460445814","0.212768277804614","0.250682643087015"
"Einige Sorgen","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","804","0.169139736455139","0.158086921236361","0.180192551673917"
"Grosse Sorgen","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","54","0.0949400632270063","0.0662851898799953","0.123594936574017"
"Grosse Sorgen","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","73","0.093660733437821","0.071516459591436","0.115805007284206"
"Grosse Sorgen","2018","2","Ländlicher Raum","68","0.107992559625025","0.0844737038963252","0.131511415353725"
"Grosse Sorgen","2018","2","Städtischer Raum","106","0.0963931428214854","0.0789444830713239","0.113841802571647"
"Grosse Sorgen","2018","3","Ländlicher Raum","65","0.064711038896203","0.0497807563282462","0.0796413214641599"
"Grosse Sorgen","2018","3","Städtischer Raum","91","0.0787101557759122","0.0652169263902486","0.0922033851615758"
"Grosse Sorgen","2018","4","Ländlicher Raum","66","0.0351705381480361","0.0261245713756752","0.0442165049203969"
"Grosse Sorgen","2018","4","Städtischer Raum","120","0.0432558836972402","0.0357099865987157","0.0508017807957648"
"Grosse Sorgen","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","50","0.0339970237118533","0.0258548872248596","0.042139160198847"
"Grosse Sorgen","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","115","0.0302461364378943","0.0251965965991279","0.0352956762766608"
"Keine Sorgen","2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","226","0.641537231101704","0.594659344435762","0.688415117767645"
"Keine Sorgen","2018","1 Einkommensschwächstes Quintil","Städtischer Raum","386","0.652491490100967","0.616299920676465","0.68868305952547"
"Keine Sorgen","2018","2","Ländlicher Raum","380","0.538802987246781","0.501028961465295","0.576577013028267"
"Keine Sorgen","2018","2","Städtischer Raum","692","0.661212359334165","0.633230053082374","0.689194665585957"
"Keine Sorgen","2018","3","Ländlicher Raum","679","0.663807913060974","0.635138361959658","0.69247746416229"
"Keine Sorgen","2018","3","Städtischer Raum","1030","0.6293706706699","0.605170104982447","0.653571236357353"
"Keine Sorgen","2018","4","Ländlicher Raum","1114","0.708346519823689","0.686026392539913","0.730666647107466"
"Keine Sorgen","2018","4","Städtischer Raum","2024","0.718420946294695","0.70173771965586","0.73510417293353"
"Keine Sorgen","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","1455","0.734277515842332","0.714431516903432","0.754123514781233"
"Keine Sorgen","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","3500","0.800614127106967","0.788834137514055","0.81239411669988"
"Einige Sorgen","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","111","0.250058281628139","0.2044947129911","0.295621850265178"
