"pli0081","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2003","Realschule","indirekter Migrationshintergrund","33","0.210189845235562","0.154140919394902","0.266238771076223"
"Seltener","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2003","(Fach-)Abitur","kein Migrationshintergrund","366","0.181809391639796","0.164267454879695","0.199351328399897"
"Seltener","2003","(Fach-)Abitur","direkter Migrationshintergrund","83","0.236484676798351","0.19510082016076","0.277868533435941"
"Seltener","2003","(Fach-)Abitur","indirekter Migrationshintergrund","37","0.311673938357743","0.234114410171259","0.389233466544226"
"Seltener","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2003","AkademikerIn","kein Migrationshintergrund","907","0.238685067667446","0.225320170776725","0.252049964558168"
"Seltener","2003","AkademikerIn","direkter Migrationshintergrund","97","0.264064816288179","0.218840010347563","0.309289622228795"
"Seltener","2003","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Seltener","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Nie","2003","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Nie","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.136359400268618","0.0606859367492051","0.212032863788031"
"Nie","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","Hauptschule","kein Migrationshintergrund","203","","",""
"Nie","2003","Hauptschule","direkter Migrationshintergrund","48","0.040778480270685","0.0302400926738538","0.0513168678675162"
"Nie","2003","Hauptschule","indirekter Migrationshintergrund","9","0.0637346473564079","0.0338109414308934","0.0936583532819224"
"Nie","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","Realschule","kein Migrationshintergrund","82","0.0211795992042147","0.0173138328147023","0.0250453655937272"
"Nie","2003","Realschule","direkter Migrationshintergrund","8","0.0597764462177599","0.0276357294770751","0.0919171629584447"
"Nie","2003","Realschule","indirekter Migrationshintergrund","3","","",""
"Nie","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","(Fach-)Abitur","kein Migrationshintergrund","31","0.0243443990395365","0.017334852247097","0.0313539458319759"
"Nie","2003","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Nie","2003","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Nie","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","AkademikerIn","kein Migrationshintergrund","53","0.0203930317205178","0.0159616654905539","0.0248243979504816"
"Nie","2003","AkademikerIn","direkter Migrationshintergrund","27","","",""
"Nie","2003","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nie","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2004","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2004","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2004","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","Realschule","kein Migrationshintergrund","","","",""
"Nie","2004","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2005","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2005","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2005","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","Realschule","kein Migrationshintergrund","","","",""
"Nie","2005","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2006","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2006","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Realschule","kein Migrationshintergrund","","","",""
"Nie","2006","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
