year,hhtyp,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Couple without children,5th Quintile,No,0.07386,103,1331,0.05980,0.08791
2004,Single parent,1st Quintile,Yes,0.63253,180,274,0.57534,0.68972
2004,Single parent,1st Quintile,No,0.31537,94,274,0.26025,0.37049
2004,Single parent,2nd Quintile,Yes,0.71124,112,163,0.64145,0.78102
2004,Single parent,2nd Quintile,No,0.26385,51,163,0.19598,0.33171
2004,Single parent,3rd Quintile,Yes,0.74468,77,77,0.64665,0.84271
2004,Single parent,4th Quintile,Yes,0.79691,65,65,0.69835,0.89548
2004,Single parent,5th Quintile,Yes,0.91602,42,42,0.83112,1.00092
2004,Couple with children,1st Quintile,Yes,0.61184,302,469,0.56769,0.65600
2004,Couple with children,1st Quintile,No,0.34376,167,469,0.30073,0.38679
2004,Couple with children,2nd Quintile,Yes,0.77265,581,767,0.74297,0.80234
2004,Couple with children,2nd Quintile,No,0.21175,186,767,0.18282,0.24068
2004,Couple with children,3rd Quintile,Yes,0.82967,667,811,0.80378,0.85556
2004,Couple with children,3rd Quintile,No,0.14698,144,811,0.12259,0.17136
2004,Couple with children,4th Quintile,Yes,0.86251,755,875,0.83968,0.88534
2004,Couple with children,4th Quintile,No,0.12120,120,875,0.09956,0.14283
2004,Couple with children,5th Quintile,Yes,0.92791,906,961,0.91155,0.94427
2004,Couple with children,5th Quintile,No,0.04589,55,961,0.03265,0.05912
2004,Other Combinations,5th Quintile,Yes,0.85293,32,32,0.72826,0.97761
2005,Single-person household,1st Quintile,Yes,0.55410,408,787,0.51935,0.58885
2005,Single-person household,1st Quintile,No,0.43419,379,787,0.39954,0.46885
2005,Single-person household,2nd Quintile,Yes,0.61206,345,560,0.57167,0.65246
2005,Single-person household,2nd Quintile,No,0.38021,215,560,0.33997,0.42045
2005,Single-person household,3rd Quintile,Yes,0.69316,354,519,0.65345,0.73288
2005,Single-person household,3rd Quintile,No,0.30256,165,519,0.26300,0.34212
2005,Single-person household,4th Quintile,Yes,0.73989,366,494,0.70116,0.77861
2005,Single-person household,4th Quintile,No,0.25843,128,494,0.21979,0.29708
2005,Single-person household,5th Quintile,Yes,0.82603,439,529,0.79370,0.85837
2005,Single-person household,5th Quintile,No,0.16919,90,529,0.13721,0.20117
2005,Couple without children,1st Quintile,Yes,0.62671,225,367,0.57716,0.67627
2005,Couple without children,1st Quintile,No,0.36771,142,367,0.31831,0.41711
2005,Couple without children,2nd Quintile,Yes,0.76149,455,631,0.72822,0.79477
2005,Couple without children,2nd Quintile,No,0.23173,176,631,0.19878,0.26468
2005,Couple without children,3rd Quintile,Yes,0.77574,477,636,0.74330,0.80819
2005,Couple without children,3rd Quintile,No,0.22426,159,636,0.19181,0.25670
2005,Couple without children,4th Quintile,Yes,0.83435,619,760,0.80790,0.86080
2005,Couple without children,4th Quintile,No,0.16248,141,760,0.13624,0.18872
2005,Couple without children,5th Quintile,Yes,0.92143,1200,1293,0.90676,0.93611
2005,Couple without children,5th Quintile,No,0.07857,93,1293,0.06389,0.09324
2005,Single parent,1st Quintile,Yes,0.63322,194,314,0.57983,0.68661
2005,Single parent,1st Quintile,No,0.36505,120,314,0.31171,0.41839
2005,Single parent,2nd Quintile,Yes,0.75386,98,133,0.68037,0.82735
2005,Single parent,2nd Quintile,No,0.24614,35,133,0.17265,0.31963
2005,Single parent,3rd Quintile,Yes,0.74650,81,81,0.65117,0.84183
2005,Single parent,4th Quintile,Yes,0.75943,69,69,0.65784,0.86103
2005,Single parent,5th Quintile,Yes,0.87515,44,44,0.77634,0.97395
2005,Couple with children,1st Quintile,Yes,0.70676,316,454,0.66484,0.74868
2005,Couple with children,1st Quintile,No,0.29244,138,454,0.25055,0.33433
2005,Couple with children,2nd Quintile,Yes,0.79765,532,704,0.76795,0.82735
2005,Couple with children,2nd Quintile,No,0.20235,172,704,0.17265,0.23205
2005,Couple with children,3rd Quintile,Yes,0.86305,672,796,0.83916,0.88695
2005,Couple with children,3rd Quintile,No,0.13695,124,796,0.11305,0.16084
2005,Couple with children,4th Quintile,Yes,0.89713,733,823,0.87636,0.91790
2005,Couple with children,4th Quintile,No,0.10287,90,823,0.08210,0.12364
2005,Couple with children,5th Quintile,Yes,0.95501,872,923,0.94163,0.96839
2005,Couple with children,5th Quintile,No,0.04453,51,923,0.03122,0.05785
2006,Single-person household,1st Quintile,Yes,0.54635,441,844,0.51274,0.57995
2006,Single-person household,1st Quintile,No,0.44877,403,844,0.41520,0.48235
2006,Single-person household,2nd Quintile,Yes,0.61757,392,645,0.58004,0.65510
2006,Single-person household,2nd Quintile,No,0.37912,253,645,0.34165,0.41660
2006,Single-person household,3rd Quintile,Yes,0.71728,427,600,0.68122,0.75335
2006,Single-person household,3rd Quintile,No,0.28117,173,600,0.24517,0.31718
2006,Single-person household,4th Quintile,Yes,0.72517,429,591,0.68915,0.76119
2006,Single-person household,4th Quintile,No,0.27483,162,591,0.23881,0.31085
2006,Single-person household,5th Quintile,Yes,0.83031,498,597,0.80018,0.86045
2006,Single-person household,5th Quintile,No,0.16969,99,597,0.13955,0.19982
2006,Couple without children,1st Quintile,Yes,0.63960,264,425,0.59390,0.68530
2006,Couple without children,1st Quintile,No,0.35302,161,425,0.30753,0.39851
2006,Couple without children,2nd Quintile,Yes,0.76107,491,664,0.72860,0.79353
2006,Couple without children,2nd Quintile,No,0.23893,173,664,0.20647,0.27140
2006,Couple without children,3rd Quintile,Yes,0.79149,599,767,0.76272,0.82026
2006,Couple without children,3rd Quintile,No,0.20210,168,767,0.17367,0.23054
2006,Couple without children,4th Quintile,Yes,0.84124,701,834,0.81643,0.86606
2006,Couple without children,4th Quintile,No,0.15876,133,834,0.13394,0.18357
2006,Couple without children,5th Quintile,Yes,0.92719,1364,1463,0.91387,0.94051
2006,Couple without children,5th Quintile,No,0.07281,99,1463,0.05949,0.08613
2006,Single parent,1st Quintile,Yes,0.66248,217,334,0.61169,0.71326
2006,Single parent,1st Quintile,No,0.32718,117,334,0.27678,0.37757
2006,Single parent,2nd Quintile,Yes,0.72564,114,156,0.65539,0.79588
2006,Single parent,2nd Quintile,No,0.27034,42,156,0.20042,0.34026
2006,Single parent,3rd Quintile,Yes,0.76938,88,120,0.69369,0.84506
2006,Single parent,3rd Quintile,No,0.22517,32,120,0.15012,0.30022
2006,Single parent,4th Quintile,Yes,0.87600,83,83,0.80467,0.94734
2006,Single parent,5th Quintile,Yes,0.89668,58,58,0.81767,0.97570
2006,Couple with children,1st Quintile,Yes,0.68728,310,459,0.64482,0.72974
2006,Couple with children,1st Quintile,No,0.31272,149,459,0.27026,0.35518
2006,Couple with children,2nd Quintile,Yes,0.81548,558,708,0.78688,0.84407
2006,Couple with children,2nd Quintile,No,0.18332,150,708,0.15479,0.21184
2006,Couple with children,3rd Quintile,Yes,0.84424,707,857,0.81994,0.86853
2006,Couple with children,3rd Quintile,No,0.15576,150,857,0.13147,0.18006
2006,Couple with children,4th Quintile,Yes,0.90763,814,920,0.88890,0.92635
2006,Couple with children,4th Quintile,No,0.09237,106,920,0.07365,0.11110
2006,Couple with children,5th Quintile,Yes,0.94981,846,891,0.93546,0.96415
2006,Couple with children,5th Quintile,No,0.04692,45,891,0.03303,0.06081
2006,Other Combinations,5th Quintile,Yes,0.91937,32,32,0.82352,1.01521
2007,Single-person household,1st Quintile,Yes,0.56311,460,831,0.52937,0.59686
2007,Single-person household,1st Quintile,No,0.43330,371,831,0.39959,0.46701
2007,Single-person household,2nd Quintile,Yes,0.67222,383,588,0.63425,0.71020
2007,Single-person household,2nd Quintile,No,0.31920,205,588,0.28149,0.35691
2007,Single-person household,3rd Quintile,Yes,0.69030,385,557,0.65186,0.72873
2007,Single-person household,3rd Quintile,No,0.30970,172,557,0.27127,0.34814
2007,Single-person household,4th Quintile,Yes,0.75296,427,564,0.71734,0.78859
2007,Single-person household,4th Quintile,No,0.24558,137,564,0.21002,0.28113
2007,Single-person household,5th Quintile,Yes,0.84731,477,556,0.81739,0.87724
2007,Single-person household,5th Quintile,No,0.15097,79,556,0.12118,0.18075
2007,Couple without children,1st Quintile,Yes,0.66049,253,382,0.61294,0.70804
2007,Couple without children,1st Quintile,No,0.33083,129,382,0.28358,0.37807
2007,Couple without children,2nd Quintile,Yes,0.75845,463,634,0.72511,0.79180
2007,Couple without children,2nd Quintile,No,0.24155,171,634,0.20820,0.27489
2007,Couple without children,3rd Quintile,Yes,0.82223,557,721,0.79430,0.85016
2007,Couple without children,3rd Quintile,No,0.17308,164,721,0.14545,0.20072
2007,Couple without children,4th Quintile,Yes,0.84676,686,816,0.82203,0.87149
2007,Couple without children,4th Quintile,No,0.15324,130,816,0.12851,0.17797
2007,Couple without children,5th Quintile,Yes,0.93659,1229,1318,0.92343,0.94976
2007,Couple without children,5th Quintile,No,0.06341,89,1318,0.05024,0.07657
2007,Single parent,1st Quintile,Yes,0.70536,201,296,0.65333,0.75738
2007,Single parent,1st Quintile,No,0.29464,95,296,0.24262,0.34667
2007,Single parent,2nd Quintile,Yes,0.74775,100,141,0.67581,0.81969
2007,Single parent,2nd Quintile,No,0.25225,41,141,0.18031,0.32419
2007,Single parent,3rd Quintile,Yes,0.77132,101,101,0.68900,0.85364
2007,Single parent,4th Quintile,Yes,0.81635,63,63,0.71997,0.91273
2007,Single parent,5th Quintile,Yes,0.84587,57,57,0.75130,0.94044
2007,Couple with children,1st Quintile,Yes,0.77457,293,411,0.73412,0.81501
2007,Couple with children,1st Quintile,No,0.21991,118,411,0.17982,0.26000
2007,Couple with children,2nd Quintile,Yes,0.80593,558,701,0.77663,0.83523
2007,Couple with children,2nd Quintile,No,0.18904,143,701,0.16003,0.21804
2007,Couple with children,3rd Quintile,Yes,0.85273,656,781,0.82786,0.87760
2007,Couple with children,3rd Quintile,No,0.14492,125,781,0.12021,0.16962
2007,Couple with children,4th Quintile,Yes,0.90961,744,828,0.89006,0.92915
2007,Couple with children,4th Quintile,No,0.09039,84,828,0.07085,0.10994
2007,Couple with children,5th Quintile,Yes,0.94984,811,852,0.93517,0.96450
2007,Couple with children,5th Quintile,No,0.05016,41,852,0.03550,0.06483
2008,Single-person household,1st Quintile,Yes,0.58498,447,780,0.55038,0.61958
2008,Single-person household,1st Quintile,No,0.40992,333,780,0.37538,0.44446
2008,Single-person household,2nd Quintile,Yes,0.67953,386,577,0.64142,0.71764
2008,Single-person household,2nd Quintile,No,0.31617,191,577,0.27819,0.35414
2008,Single-person household,3rd Quintile,Yes,0.74272,404,558,0.70642,0.77902
2008,Single-person household,3rd Quintile,No,0.25728,154,558,0.22098,0.29358
2008,Single-person household,4th Quintile,Yes,0.76743,402,525,0.73125,0.80360
2008,Single-person household,4th Quintile,No,0.23064,123,525,0.19457,0.26671
2008,Single-person household,5th Quintile,Yes,0.83690,458,538,0.80565,0.86815
2008,Single-person household,5th Quintile,No,0.16310,80,538,0.13185,0.19435
2008,Couple without children,1st Quintile,Yes,0.66126,264,402,0.61493,0.70758
2008,Couple without children,1st Quintile,No,0.33819,138,402,0.29189,0.38450
2008,Couple without children,2nd Quintile,Yes,0.76588,436,593,0.73177,0.79999
2008,Couple without children,2nd Quintile,No,0.23412,157,593,0.20001,0.26823
2008,Couple without children,3rd Quintile,Yes,0.79724,556,721,0.76787,0.82661
2008,Couple without children,3rd Quintile,No,0.20276,165,721,0.17339,0.23213
2008,Couple without children,4th Quintile,Yes,0.88789,630,725,0.86490,0.91087
2008,Couple without children,4th Quintile,No,0.10792,95,725,0.08532,0.13052
2008,Couple without children,5th Quintile,Yes,0.96100,1226,1291,0.95043,0.97156
2008,Couple without children,5th Quintile,No,0.03900,65,1291,0.02844,0.04957
2008,Single parent,1st Quintile,Yes,0.73536,199,281,0.68369,0.78703
2008,Single parent,1st Quintile,No,0.26464,82,281,0.21297,0.31631
2008,Single parent,2nd Quintile,Yes,0.75958,116,153,0.69164,0.82752
2008,Single parent,2nd Quintile,No,0.24042,37,153,0.17248,0.30836
2008,Single parent,3rd Quintile,Yes,0.72642,81,81,0.62874,0.82411
2008,Single parent,4th Quintile,Yes,0.77799,65,65,0.67617,0.87981
2008,Single parent,5th Quintile,Yes,0.90110,50,50,0.81751,0.98468
2008,Couple with children,1st Quintile,Yes,0.74610,278,382,0.70240,0.78981
2008,Couple with children,1st Quintile,No,0.24923,104,382,0.20580,0.29267
2008,Couple with children,2nd Quintile,Yes,0.81583,493,625,0.78542,0.84625
2008,Couple with children,2nd Quintile,No,0.18235,132,625,0.15206,0.21265
2008,Couple with children,3rd Quintile,Yes,0.85295,621,743,0.82746,0.87843
2008,Couple with children,3rd Quintile,No,0.14705,122,743,0.12157,0.17254
2008,Couple with children,4th Quintile,Yes,0.91475,673,742,0.89464,0.93485
2008,Couple with children,4th Quintile,No,0.08525,69,742,0.06515,0.10536
2008,Couple with children,5th Quintile,Yes,0.94657,731,772,0.93069,0.96244
2008,Couple with children,5th Quintile,No,0.05343,41,772,0.03756,0.06931
2009,Single-person household,1st Quintile,Yes,0.59486,453,773,0.56023,0.62949
2009,Single-person household,1st Quintile,No,0.40386,320,773,0.36925,0.43847
2009,Single-person household,2nd Quintile,Yes,0.64733,365,557,0.60761,0.68704
2009,Single-person household,2nd Quintile,No,0.34387,192,557,0.30439,0.38335
2009,Single-person household,3rd Quintile,Yes,0.76315,408,543,0.72736,0.79894
2009,Single-person household,3rd Quintile,No,0.23685,135,543,0.20106,0.27264
2009,Single-person household,4th Quintile,Yes,0.80191,380,476,0.76606,0.83775
2009,Single-person household,4th Quintile,No,0.19809,96,476,0.16225,0.23394
2009,Single-person household,5th Quintile,Yes,0.83098,413,492,0.79784,0.86413
2009,Single-person household,5th Quintile,No,0.16902,79,492,0.13587,0.20216
2009,Couple without children,1st Quintile,Yes,0.72281,260,376,0.67751,0.76811
2009,Couple without children,1st Quintile,No,0.27647,116,376,0.23120,0.32174
2009,Couple without children,2nd Quintile,Yes,0.75378,442,606,0.71945,0.78811
2009,Couple without children,2nd Quintile,No,0.24200,164,606,0.20788,0.27613
2009,Couple without children,3rd Quintile,Yes,0.80901,483,615,0.77791,0.84010
2009,Couple without children,3rd Quintile,No,0.19099,132,615,0.15990,0.22209
2009,Couple without children,4th Quintile,Yes,0.89944,658,751,0.87791,0.92096
2009,Couple without children,4th Quintile,No,0.10056,93,751,0.07904,0.12209
2009,Couple without children,5th Quintile,Yes,0.95256,1133,1200,0.94053,0.96459
2009,Couple without children,5th Quintile,No,0.04744,67,1200,0.03541,0.05947
2009,Single parent,1st Quintile,Yes,0.75173,176,254,0.69850,0.80496
2009,Single parent,1st Quintile,No,0.24794,78,254,0.19473,0.30115
2009,Single parent,2nd Quintile,Yes,0.75457,107,145,0.68428,0.82486
2009,Single parent,2nd Quintile,No,0.24543,38,145,0.17514,0.31572
2009,Single parent,3rd Quintile,Yes,0.75717,79,79,0.66200,0.85233
2009,Single parent,4th Quintile,Yes,0.88252,67,67,0.80483,0.96020
2009,Single parent,5th Quintile,Yes,0.83539,42,42,0.72188,0.94890
2009,Couple with children,1st Quintile,Yes,0.76266,262,365,0.71895,0.80637
2009,Couple with children,1st Quintile,No,0.23210,103,365,0.18873,0.27547
2009,Couple with children,2nd Quintile,Yes,0.83911,441,552,0.80843,0.86979
2009,Couple with children,2nd Quintile,No,0.16089,111,552,0.13021,0.19157
2009,Couple with children,3rd Quintile,Yes,0.83195,540,657,0.80334,0.86056
2009,Couple with children,3rd Quintile,No,0.16126,117,657,0.13312,0.18941
2009,Couple with children,4th Quintile,Yes,0.92341,659,720,0.90398,0.94285
2009,Couple with children,4th Quintile,No,0.07659,61,720,0.05715,0.09602
2009,Couple with children,5th Quintile,Yes,0.93549,665,712,0.91743,0.95355
2009,Couple with children,5th Quintile,No,0.06451,47,712,0.04645,0.08257
2010,Single-person household,1st Quintile,Yes,0.59262,427,722,0.55675,0.62848
2010,Single-person household,1st Quintile,No,0.40709,295,722,0.37123,0.44295
2010,Single-person household,2nd Quintile,Yes,0.65702,365,550,0.61731,0.69673
2010,Single-person household,2nd Quintile,No,0.33823,185,550,0.29866,0.37781
2010,Single-person household,3rd Quintile,Yes,0.72429,360,502,0.68516,0.76342
2010,Single-person household,3rd Quintile,No,0.27571,142,502,0.23658,0.31484
2010,Single-person household,4th Quintile,Yes,0.79493,372,460,0.75800,0.83187
2010,Single-person household,4th Quintile,No,0.19672,88,460,0.16035,0.23309
2010,Single-person household,5th Quintile,Yes,0.85875,396,455,0.82671,0.89079
2010,Single-person household,5th Quintile,No,0.14040,59,455,0.10845,0.17236
2010,Couple without children,1st Quintile,Yes,0.70042,235,334,0.65122,0.74962
2010,Couple without children,1st Quintile,No,0.29958,99,334,0.25038,0.34878
2010,Couple without children,2nd Quintile,Yes,0.76456,423,576,0.72989,0.79924
2010,Couple without children,2nd Quintile,No,0.23426,153,576,0.19964,0.26888
2010,Couple without children,3rd Quintile,Yes,0.83274,487,601,0.80287,0.86260
2010,Couple without children,3rd Quintile,No,0.16682,114,601,0.13699,0.19665
2010,Couple without children,4th Quintile,Yes,0.90733,641,727,0.88623,0.92842
2010,Couple without children,4th Quintile,No,0.09267,86,727,0.07158,0.11377
2010,Couple without children,5th Quintile,Yes,0.95701,1067,1132,0.94519,0.96883
2010,Couple without children,5th Quintile,No,0.04299,65,1132,0.03117,0.05481
2010,Single parent,1st Quintile,Yes,0.69334,614,890,0.66302,0.72365
2010,Single parent,1st Quintile,No,0.30666,276,890,0.27635,0.33698
2010,Single parent,2nd Quintile,Yes,0.73548,317,422,0.69335,0.77761
2010,Single parent,2nd Quintile,No,0.25759,105,422,0.21582,0.29937
2010,Single parent,3rd Quintile,Yes,0.77046,219,275,0.72067,0.82026
2010,Single parent,3rd Quintile,No,0.22954,56,275,0.17974,0.27933
2010,Single parent,4th Quintile,Yes,0.75241,130,162,0.68574,0.81908
2010,Single parent,4th Quintile,No,0.24759,32,162,0.18092,0.31426
2010,Single parent,5th Quintile,Yes,0.93821,84,84,0.88640,0.99001
2010,Couple with children,1st Quintile,Yes,0.72053,840,1160,0.69469,0.74636
2010,Couple with children,1st Quintile,No,0.27947,320,1160,0.25364,0.30531
2010,Couple with children,2nd Quintile,Yes,0.82882,1087,1334,0.80860,0.84904
2010,Couple with children,2nd Quintile,No,0.17118,247,1334,0.15096,0.19140
2010,Couple with children,3rd Quintile,Yes,0.87217,971,1138,0.85276,0.89158
2010,Couple with children,3rd Quintile,No,0.12783,167,1138,0.10842,0.14724
2010,Couple with children,4th Quintile,Yes,0.90973,972,1074,0.89258,0.92687
2010,Couple with children,4th Quintile,No,0.09027,102,1074,0.07313,0.10742
2010,Couple with children,5th Quintile,Yes,0.93677,946,1006,0.92172,0.95181
2010,Couple with children,5th Quintile,No,0.06044,60,1006,0.04571,0.07518
2011,Single-person household,1st Quintile,Yes,0.57255,582,1027,0.54228,0.60283
2011,Single-person household,1st Quintile,No,0.42680,445,1027,0.39654,0.45707
2011,Single-person household,2nd Quintile,Yes,0.72691,517,730,0.69457,0.75926
2011,Single-person household,2nd Quintile,No,0.27165,213,730,0.23936,0.30393
2011,Single-person household,3rd Quintile,Yes,0.76032,480,663,0.72780,0.79284
2011,Single-person household,3rd Quintile,No,0.23968,183,663,0.20716,0.27220
2011,Single-person household,4th Quintile,Yes,0.79629,440,549,0.76257,0.83001
2011,Single-person household,4th Quintile,No,0.20371,109,549,0.16999,0.23743
2011,Single-person household,5th Quintile,Yes,0.86319,490,561,0.83473,0.89166
2011,Single-person household,5th Quintile,No,0.13681,71,561,0.10834,0.16527
2011,Couple without children,1st Quintile,Yes,0.66970,335,476,0.62741,0.71200
2011,Couple without children,1st Quintile,No,0.33030,141,476,0.28800,0.37259
2011,Couple without children,2nd Quintile,Yes,0.80934,562,720,0.78063,0.83806
2011,Couple without children,2nd Quintile,No,0.18806,158,720,0.15949,0.21662
2011,Couple without children,3rd Quintile,Yes,0.83107,644,804,0.80516,0.85699
2011,Couple without children,3rd Quintile,No,0.16893,160,804,0.14301,0.19484
2011,Couple without children,4th Quintile,Yes,0.90017,844,956,0.88116,0.91918
2011,Couple without children,4th Quintile,No,0.09843,112,956,0.07954,0.11733
2011,Couple without children,5th Quintile,Yes,0.93495,1313,1416,0.92210,0.94780
2011,Couple without children,5th Quintile,No,0.06505,103,1416,0.05220,0.07790
2011,Single parent,1st Quintile,Yes,0.72948,759,1036,0.70242,0.75655
2011,Single parent,1st Quintile,No,0.27052,277,1036,0.24345,0.29758
2011,Single parent,2nd Quintile,Yes,0.72249,418,552,0.68510,0.75987
2011,Single parent,2nd Quintile,No,0.27751,134,552,0.24013,0.31490
2011,Single parent,3rd Quintile,Yes,0.84977,308,373,0.81347,0.88608
2011,Single parent,3rd Quintile,No,0.15023,65,373,0.11392,0.18653
2011,Single parent,4th Quintile,Yes,0.86336,196,196,0.81515,0.91156
2011,Single parent,5th Quintile,Yes,0.88913,105,105,0.82879,0.94948
2011,Couple with children,1st Quintile,Yes,0.77164,828,1113,0.74696,0.79631
2011,Couple with children,1st Quintile,No,0.22836,285,1113,0.20369,0.25304
2011,Couple with children,2nd Quintile,Yes,0.82559,1123,1363,0.80544,0.84574
2011,Couple with children,2nd Quintile,No,0.17441,240,1363,0.15426,0.19456
2011,Couple with children,3rd Quintile,Yes,0.89238,1161,1339,0.87577,0.90898
2011,Couple with children,3rd Quintile,No,0.10762,178,1339,0.09102,0.12423
2011,Couple with children,4th Quintile,Yes,0.92210,1185,1281,0.90742,0.93678
2011,Couple with children,4th Quintile,No,0.07790,96,1281,0.06322,0.09258
2011,Couple with children,5th Quintile,Yes,0.94002,1014,1072,0.92580,0.95424
2011,Couple with children,5th Quintile,No,0.05998,58,1072,0.04576,0.07420
2012,Single-person household,1st Quintile,Yes,0.61489,650,1088,0.58597,0.64382
2012,Single-person household,1st Quintile,No,0.38373,438,1088,0.35482,0.41264
2012,Single-person household,2nd Quintile,Yes,0.68314,498,738,0.64955,0.71673
2012,Single-person household,2nd Quintile,No,0.31686,240,738,0.28327,0.35045
2012,Single-person household,3rd Quintile,Yes,0.76779,506,665,0.73567,0.79991
2012,Single-person household,3rd Quintile,No,0.23221,159,665,0.20009,0.26433
2012,Single-person household,4th Quintile,Yes,0.79964,483,616,0.76801,0.83128
2012,Single-person household,4th Quintile,No,0.20036,133,616,0.16872,0.23199
2012,Single-person household,5th Quintile,Yes,0.85991,490,570,0.83140,0.88843
2012,Single-person household,5th Quintile,No,0.14009,80,570,0.11157,0.16860
2012,Couple without children,1st Quintile,Yes,0.71842,326,465,0.67749,0.75934
2012,Couple without children,1st Quintile,No,0.28158,139,465,0.24066,0.32251
2012,Couple without children,2nd Quintile,Yes,0.83055,603,741,0.80352,0.85758
2012,Couple without children,2nd Quintile,No,0.16945,138,741,0.14242,0.19648
2012,Couple without children,3rd Quintile,Yes,0.83434,686,847,0.80929,0.85939
2012,Couple without children,3rd Quintile,No,0.16566,161,847,0.14061,0.19071
2012,Couple without children,4th Quintile,Yes,0.89460,845,960,0.87516,0.91403
2012,Couple without children,4th Quintile,No,0.10540,115,960,0.08597,0.12484
2012,Couple without children,5th Quintile,Yes,0.93129,1332,1436,0.91820,0.94438
2012,Couple without children,5th Quintile,No,0.06871,104,1436,0.05562,0.08180
2012,Single parent,1st Quintile,Yes,0.71287,705,973,0.68443,0.74131
2012,Single parent,1st Quintile,No,0.28713,268,973,0.25869,0.31557
2012,Single parent,2nd Quintile,Yes,0.79627,428,545,0.76242,0.83011
2012,Single parent,2nd Quintile,No,0.20373,117,545,0.16989,0.23758
2012,Single parent,3rd Quintile,Yes,0.75392,278,346,0.70847,0.79937
2012,Single parent,3rd Quintile,No,0.24608,68,346,0.20063,0.29153
2012,Single parent,4th Quintile,Yes,0.81437,164,197,0.75994,0.86881
2012,Single parent,4th Quintile,No,0.18563,33,197,0.13119,0.24006
2012,Single parent,5th Quintile,Yes,0.86496,103,103,0.79864,0.93129
2012,Couple with children,1st Quintile,Yes,0.79441,800,1016,0.76955,0.81928
2012,Couple with children,1st Quintile,No,0.20559,216,1016,0.18072,0.23045
2012,Couple with children,2nd Quintile,Yes,0.86293,1037,1236,0.84375,0.88211
2012,Couple with children,2nd Quintile,No,0.13707,199,1236,0.11789,0.15625
2012,Couple with children,3rd Quintile,Yes,0.87056,1121,1297,0.85228,0.88883
2012,Couple with children,3rd Quintile,No,0.12944,176,1297,0.11117,0.14772
2012,Couple with children,4th Quintile,Yes,0.93257,1106,1213,0.91845,0.94669
2012,Couple with children,4th Quintile,No,0.06743,107,1213,0.05331,0.08155
2012,Couple with children,5th Quintile,Yes,0.95437,961,1012,0.94150,0.96723
2012,Couple with children,5th Quintile,No,0.04563,51,1012,0.03277,0.05850
2013,Single-person household,1st Quintile,Yes,0.59319,629,1111,0.56429,0.62209
2013,Single-person household,1st Quintile,No,0.40681,482,1111,0.37791,0.43571
2013,Single-person household,2nd Quintile,Yes,0.68453,573,836,0.65301,0.71605
2013,Single-person household,2nd Quintile,No,0.31547,263,836,0.28395,0.34699
2013,Single-person household,3rd Quintile,Yes,0.77192,513,680,0.74036,0.80348
2013,Single-person household,3rd Quintile,No,0.22808,167,680,0.19652,0.25964
2013,Single-person household,4th Quintile,Yes,0.80091,480,610,0.76919,0.83262
2013,Single-person household,4th Quintile,No,0.19909,130,610,0.16738,0.23081
2013,Single-person household,5th Quintile,Yes,0.84679,512,602,0.81800,0.87559
2013,Single-person household,5th Quintile,No,0.15321,90,602,0.12441,0.18200
2013,Couple without children,1st Quintile,Yes,0.71207,418,580,0.67518,0.74895
2013,Couple without children,1st Quintile,No,0.28793,162,580,0.25105,0.32482
2013,Couple without children,2nd Quintile,Yes,0.80049,604,767,0.77219,0.82879
2013,Couple without children,2nd Quintile,No,0.19951,163,767,0.17121,0.22781
2013,Couple without children,3rd Quintile,Yes,0.84415,726,884,0.82022,0.86807
2013,Couple without children,3rd Quintile,No,0.15585,158,884,0.13193,0.17978
2013,Couple without children,4th Quintile,Yes,0.92482,857,969,0.90821,0.94144
2013,Couple without children,4th Quintile,No,0.07518,112,969,0.05856,0.09179
2013,Couple without children,5th Quintile,Yes,0.93274,1329,1437,0.91979,0.94570
2013,Couple without children,5th Quintile,No,0.06726,108,1437,0.05430,0.08021
2013,Single parent,1st Quintile,Yes,0.71630,747,1017,0.68858,0.74402
2013,Single parent,1st Quintile,No,0.28370,270,1017,0.25598,0.31142
2013,Single parent,2nd Quintile,Yes,0.78275,466,588,0.74939,0.81611
2013,Single parent,2nd Quintile,No,0.21725,122,588,0.18389,0.25061
2013,Single parent,3rd Quintile,Yes,0.80324,272,334,0.76054,0.84594
2013,Single parent,3rd Quintile,No,0.19676,62,334,0.15406,0.23946
2013,Single parent,4th Quintile,Yes,0.87009,157,157,0.81734,0.92285
2013,Single parent,5th Quintile,Yes,0.85605,102,102,0.78758,0.92451
2013,Couple with children,1st Quintile,Yes,0.78399,1056,1358,0.76210,0.80589
2013,Couple with children,1st Quintile,No,0.21601,302,1358,0.19411,0.23790
2013,Couple with children,2nd Quintile,Yes,0.85642,1317,1548,0.83894,0.87389
2013,Couple with children,2nd Quintile,No,0.14358,231,1548,0.12611,0.16106
2013,Couple with children,3rd Quintile,Yes,0.86592,1223,1401,0.84808,0.88377
2013,Couple with children,3rd Quintile,No,0.13408,178,1401,0.11623,0.15192
2013,Couple with children,4th Quintile,Yes,0.92117,1157,1270,0.90634,0.93599
2013,Couple with children,4th Quintile,No,0.07883,113,1270,0.06401,0.09366
2013,Couple with children,5th Quintile,Yes,0.95806,1021,1064,0.94601,0.97011
2013,Couple with children,5th Quintile,No,0.04194,43,1064,0.02989,0.05399
2013,Other Combinations,1st Quintile,Yes,0.69821,89,128,0.61837,0.77804
