"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene/Die Linke","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2782","0.382385372289298","0.371394363771242","0.393376380807354"
"SPD","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","578","0.288278397453119","0.268261026628676","0.308295768277562"
"SPD","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","319","0.477329867967759","0.441071564997903","0.513588170937615"
"SPD","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","123","0.447578794658721","0.385187629007396","0.509969960310046"
"SPD","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2581","0.335200655643886","0.324524230892203","0.345877080395569"
"CDU","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","648","0.31327856549332","0.292781034423421","0.33377609656322"
"CDU","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","269","0.318944544812209","0.28511211776314","0.352776971861277"
"CDU","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","41","0.169777538769446","0.122669987011689","0.216885090527203"
"CDU","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","659","0.0859957873335747","0.0796550347148361","0.0923365399523133"
"CSU","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","38","0.0460141801755299","0.0308051636815001","0.0612231966695598"
"CSU","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","373","0.0478206087053513","0.0429945226549962","0.0526466947557064"
"FDP","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","89","0.0395016054844471","0.030893618407606","0.0481095925612882"
"FDP","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","744","0.0895965938242019","0.0831372141998759","0.096055973448528"
"Buendnis90/Gruene","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","115","0.0576579796214597","0.0473569674600791","0.0679589917828402"
"Buendnis90/Gruene","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","47","0.069587493443442","0.0511166089144734","0.0880583779724106"
"Buendnis90/Gruene","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.204622457625047","0.154003116460208","0.255241798789886"
"Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","134","0.0199960278122228","0.0168300059709409","0.0231620496535047"
"Die Linke","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","449","0.245940198162632","0.226909112453065","0.264971283872199"
"Die Linke","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","79","0.0134930556914301","0.0108836995865578","0.0161024117963024"
"NPD/Republikaner/Die Rechte","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","49","0.0376524885318365","0.0292403054254198","0.0460646716382531"
"NPD/Republikaner/Die Rechte","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","66","0.0102546887364931","0.00797617794223821","0.012533199530748"
"Andere","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","36","0.00678556292725588","0.00492885934402386","0.00864226651048789"
"SPD/Buendnis90/Gruene","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","36","0.0048858760444426","0.00330886116856392","0.00646289092032129"
"CDU/CSU","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2324","0.377236978253673","0.365364951204455","0.38910900530289"
"SPD","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","468","0.288672574998078","0.266653865878565","0.310691284117591"
"SPD","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","236","0.441260307621642","0.400425913415142","0.482094701828142"
"SPD","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","107","0.43976033717008","0.373102189092782","0.506418485247378"
"SPD","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2147","0.32951853983641","0.318005509365561","0.341031570307258"
"CDU","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","487","0.262700404232418","0.241315530860252","0.284085277604585"
