"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Andere","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2003","Westdeutschland, alte Bundeslaender","weiblich","50","0.0108841948488357","0.00774288348544936","0.0140255062122221"
"SPD/Buendnis90/Gruene","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2003","Westdeutschland, alte Bundeslaender","maennlich","40","0.0120340127672918","0.00884609002739735","0.0152219355071862"
"CDU/CSU","2003","Westdeutschland, alte Bundeslaender","weiblich","34","0.0106173735909632","0.00751438663417139","0.0137203605477551"
"CDU/CSU","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2003","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2003","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2003","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2003","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2004","Westdeutschland, alte Bundeslaender","maennlich","1380","0.368493933761768","0.353328852023072","0.383659015500463"
"SPD","2004","Westdeutschland, alte Bundeslaender","weiblich","1273","0.372592808242396","0.356624996804197","0.388560619680594"
"SPD","2004","Ostdeutschland, neue Bundeslaender","maennlich","236","0.286426339853443","0.256691370847062","0.316161308859824"
"SPD","2004","Ostdeutschland, neue Bundeslaender","weiblich","209","0.262156674989442","0.230929468014755","0.293383881964129"
"CDU","2004","Westdeutschland, alte Bundeslaender","maennlich","1401","0.353426072019429","0.338398140515794","0.368454003523063"
"CDU","2004","Westdeutschland, alte Bundeslaender","weiblich","1257","0.365383050963151","0.349479890260371","0.381286211665931"
"CDU","2004","Ostdeutschland, neue Bundeslaender","maennlich","314","0.322315224371502","0.291575789245437","0.353054659497568"
"CDU","2004","Ostdeutschland, neue Bundeslaender","weiblich","262","0.3470181230068","0.313219636930379","0.380816609083221"
"CSU","2004","Westdeutschland, alte Bundeslaender","maennlich","410","0.098591919088301","0.0892201365145939","0.107963701662008"
"CSU","2004","Westdeutschland, alte Bundeslaender","weiblich","316","0.091800633721244","0.0822646203339003","0.101336647108588"
"CSU","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2004","Westdeutschland, alte Bundeslaender","maennlich","199","0.0465084052894661","0.0398882987400231","0.053128511838909"
"FDP","2004","Westdeutschland, alte Bundeslaender","weiblich","119","0.0309121148162406","0.0251960208919709","0.0366282087405103"
"FDP","2004","Ostdeutschland, neue Bundeslaender","maennlich","42","0.0478675476329234","0.0338261324446919","0.0619089628211548"
"FDP","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","maennlich","338","0.0871106974416195","0.0782455568973013","0.0959758379859378"
"Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","weiblich","435","0.103316616494301","0.0932644872539499","0.113368745734652"
"Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","maennlich","43","0.0447057821844404","0.0311135109732697","0.058298053395611"
"Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","weiblich","62","0.0798434887220002","0.0605983427431689","0.0990886347008314"
"Die Linke","2004","Westdeutschland, alte Bundeslaender","maennlich","34","0.00977773959661249","0.00668440857678673","0.0128710706164382"
"Die Linke","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke","2004","Ostdeutschland, neue Bundeslaender","maennlich","185","0.220018778149876","0.192772100359362","0.24726545594039"
"Die Linke","2004","Ostdeutschland, neue Bundeslaender","weiblich","178","0.245789920959583","0.215219683918147","0.27636015800102"
"NPD/Republikaner/Die Rechte","2004","Westdeutschland, alte Bundeslaender","maennlich","31","0.00974070181811116","0.00665317733813232","0.01282822629809"
"NPD/Republikaner/Die Rechte","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2004","Westdeutschland, alte Bundeslaender","maennlich","44","0.0115138647027753","0.0081600684687752","0.0148676609367755"
"Andere","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","weiblich","32","0.00847529455943693","0.00544780547725395","0.0115027836416199"
"SPD/Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2004","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2004","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2004","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2004","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2005","Westdeutschland, alte Bundeslaender","maennlich","1472","0.39415145209876","0.378681381968199","0.409621522229322"
"SPD","2005","Westdeutschland, alte Bundeslaender","weiblich","1333","0.39165210882292","0.375533854369649","0.40777036327619"
"SPD","2005","Ostdeutschland, neue Bundeslaender","maennlich","259","0.25745481093297","0.229738776318459","0.285170845547482"
"SPD","2005","Ostdeutschland, neue Bundeslaender","weiblich","233","0.290054272422016","0.25841060919569","0.321697935648342"
"CDU","2005","Westdeutschland, alte Bundeslaender","maennlich","1289","0.328297942446509","0.313431703768335","0.343164181124683"
"CDU","2005","Westdeutschland, alte Bundeslaender","weiblich","1181","0.334820029353311","0.319236455400133","0.35040360330649"
"CDU","2005","Ostdeutschland, neue Bundeslaender","maennlich","311","0.30404191510832","0.274882593441384","0.333201236775256"
"CDU","2005","Ostdeutschland, neue Bundeslaender","weiblich","252","0.286993294379096","0.255449260734437","0.318537328023755"
"CSU","2005","Westdeutschland, alte Bundeslaender","maennlich","391","0.09817981242139","0.0887598372769778","0.107599787565802"
"CSU","2005","Westdeutschland, alte Bundeslaender","weiblich","270","0.083529139405453","0.0743928446278613","0.0926654341830446"
"CSU","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2005","Westdeutschland, alte Bundeslaender","maennlich","197","0.0421513233068802","0.0357902157350631","0.0485124308786972"
"FDP","2005","Westdeutschland, alte Bundeslaender","weiblich","116","0.0295175996441775","0.0239287024580556","0.0351064968302995"
"FDP","2005","Ostdeutschland, neue Bundeslaender","maennlich","48","0.0506062617685357","0.0367117127523753","0.064500810784696"
"FDP","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","maennlich","316","0.0899441708557619","0.0808868613099555","0.0990014804015682"
"Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","weiblich","468","0.119126246040242","0.108429484047741","0.129823008032742"
"Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","maennlich","50","0.0569938542525105","0.0422981494294873","0.0716895590755336"
"Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","weiblich","68","0.0990932180164326","0.0782580772198719","0.119928358812993"
"Die Linke","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke","2005","Ostdeutschland, neue Bundeslaender","maennlich","202","0.205498675260708","0.179885054736004","0.231112295785412"
"Die Linke","2005","Ostdeutschland, neue Bundeslaender","weiblich","177","0.236342321700156","0.206717574330242","0.265967069070069"
"NPD/Republikaner/Die Rechte","2005","Westdeutschland, alte Bundeslaender","maennlich","53","0.0162955045305469","0.0122873457719208","0.0203036632891731"
"NPD/Republikaner/Die Rechte","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2005","Ostdeutschland, neue Bundeslaender","maennlich","46","0.0825635128850228","0.0651172974727699","0.100009728297276"
"NPD/Republikaner/Die Rechte","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2005","Westdeutschland, alte Bundeslaender","maennlich","37","0.00939564571715748","0.00634148340369733","0.0124498080306176"
"Andere","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","weiblich","48","0.0109496592331697","0.00751327854517749","0.0143860399211619"
"SPD/Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2005","Westdeutschland, alte Bundeslaender","maennlich","31","0.00827317320788887","0.00540562471817607","0.0111407216976017"
"CDU/CSU","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
