"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene/Die Linke","2000","Bremen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Nordrhein-Westfalen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Nordrhein-Westfalen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Hessen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Hessen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Baden-Wuerttemberg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Baden-Wuerttemberg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Bayern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Bayern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Berlin","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Berlin","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Thueringen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2000","Thueringen","weiblich","","","",""
"SPD/Die Linke","2000","Schleswig-Holstein","maennlich","","","",""
"SPD/Die Linke","2000","Schleswig-Holstein","weiblich","","","",""
"SPD/Die Linke","2000","Hamburg","maennlich","","","",""
"SPD/Die Linke","2000","Hamburg","weiblich","","","",""
"SPD/Die Linke","2000","Niedersachsen","maennlich","","","",""
"SPD/Die Linke","2000","Niedersachsen","weiblich","","","",""
"SPD/Die Linke","2000","Bremen","maennlich","","","",""
"SPD/Die Linke","2000","Bremen","weiblich","","","",""
"SPD/Die Linke","2000","Nordrhein-Westfalen","maennlich","","","",""
"SPD/Die Linke","2000","Nordrhein-Westfalen","weiblich","","","",""
"SPD/Die Linke","2000","Hessen","maennlich","","","",""
"SPD/Die Linke","2000","Hessen","weiblich","","","",""
"SPD/Die Linke","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/Die Linke","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/Die Linke","2000","Baden-Wuerttemberg","maennlich","","","",""
"SPD/Die Linke","2000","Baden-Wuerttemberg","weiblich","","","",""
"SPD/Die Linke","2000","Bayern","maennlich","","","",""
"SPD/Die Linke","2000","Bayern","weiblich","","","",""
"SPD/Die Linke","2000","Saarland","maennlich","","","",""
"SPD/Die Linke","2000","Saarland","weiblich","","","",""
"SPD/Die Linke","2000","Berlin","maennlich","","","",""
"SPD/Die Linke","2000","Berlin","weiblich","","","",""
"SPD/Die Linke","2000","Brandenburg","maennlich","","","",""
"SPD/Die Linke","2000","Brandenburg","weiblich","","","",""
"SPD/Die Linke","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/Die Linke","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/Die Linke","2000","Sachsen","maennlich","","","",""
"SPD/Die Linke","2000","Sachsen","weiblich","","","",""
"SPD/Die Linke","2000","Sachsen-Anhalt","maennlich","","","",""
"SPD/Die Linke","2000","Sachsen-Anhalt","weiblich","","","",""
"SPD/Die Linke","2000","Thueringen","maennlich","","","",""
"SPD/Die Linke","2000","Thueringen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Schleswig-Holstein","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Schleswig-Holstein","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hamburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hamburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Niedersachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Niedersachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bremen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bremen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hessen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hessen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bayern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bayern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Berlin","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Berlin","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Brandenburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Brandenburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen-Anhalt","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen-Anhalt","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Thueringen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2000","Thueringen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Schleswig-Holstein","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Schleswig-Holstein","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hamburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hamburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Niedersachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Niedersachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bremen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bremen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hessen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hessen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bayern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bayern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Berlin","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Berlin","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Brandenburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Brandenburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen-Anhalt","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen-Anhalt","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Thueringen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Thueringen","weiblich","","","",""
"CDU/Die Linke","2000","Schleswig-Holstein","maennlich","","","",""
"CDU/Die Linke","2000","Schleswig-Holstein","weiblich","","","",""
"CDU/Die Linke","2000","Hamburg","maennlich","","","",""
"CDU/Die Linke","2000","Hamburg","weiblich","","","",""
"CDU/Die Linke","2000","Niedersachsen","maennlich","","","",""
"CDU/Die Linke","2000","Niedersachsen","weiblich","","","",""
"CDU/Die Linke","2000","Bremen","maennlich","","","",""
"CDU/Die Linke","2000","Bremen","weiblich","","","",""
"CDU/Die Linke","2000","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Die Linke","2000","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Die Linke","2000","Hessen","maennlich","","","",""
"CDU/Die Linke","2000","Hessen","weiblich","","","",""
"CDU/Die Linke","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Die Linke","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Die Linke","2000","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Die Linke","2000","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Die Linke","2000","Bayern","maennlich","","","",""
"CDU/Die Linke","2000","Bayern","weiblich","","","",""
"CDU/Die Linke","2000","Saarland","maennlich","","","",""
"CDU/Die Linke","2000","Saarland","weiblich","","","",""
"CDU/Die Linke","2000","Berlin","maennlich","","","",""
"CDU/Die Linke","2000","Berlin","weiblich","","","",""
"CDU/Die Linke","2000","Brandenburg","maennlich","","","",""
"CDU/Die Linke","2000","Brandenburg","weiblich","","","",""
"CDU/Die Linke","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Die Linke","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Die Linke","2000","Sachsen","maennlich","","","",""
"CDU/Die Linke","2000","Sachsen","weiblich","","","",""
"CDU/Die Linke","2000","Sachsen-Anhalt","maennlich","","","",""
"CDU/Die Linke","2000","Sachsen-Anhalt","weiblich","","","",""
"CDU/Die Linke","2000","Thueringen","maennlich","","","",""
"CDU/Die Linke","2000","Thueringen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Schleswig-Holstein","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Schleswig-Holstein","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Hamburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Hamburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Niedersachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Niedersachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Bremen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Bremen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Hessen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Hessen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Bayern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Bayern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Berlin","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Berlin","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Brandenburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Brandenburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen-Anhalt","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen-Anhalt","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2000","Thueringen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2000","Thueringen","weiblich","","","",""
"CSU/FDP","2000","Schleswig-Holstein","maennlich","","","",""
"CSU/FDP","2000","Schleswig-Holstein","weiblich","","","",""
"CSU/FDP","2000","Hamburg","maennlich","","","",""
"CSU/FDP","2000","Hamburg","weiblich","","","",""
"CSU/FDP","2000","Niedersachsen","maennlich","","","",""
"CSU/FDP","2000","Niedersachsen","weiblich","","","",""
"CSU/FDP","2000","Bremen","maennlich","","","",""
"CSU/FDP","2000","Bremen","weiblich","","","",""
"CSU/FDP","2000","Nordrhein-Westfalen","maennlich","","","",""
"CSU/FDP","2000","Nordrhein-Westfalen","weiblich","","","",""
"CSU/FDP","2000","Hessen","maennlich","","","",""
"CSU/FDP","2000","Hessen","weiblich","","","",""
"CSU/FDP","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU/FDP","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU/FDP","2000","Baden-Wuerttemberg","maennlich","","","",""
"CSU/FDP","2000","Baden-Wuerttemberg","weiblich","","","",""
"CSU/FDP","2000","Bayern","maennlich","","","",""
"CSU/FDP","2000","Bayern","weiblich","","","",""
"CSU/FDP","2000","Saarland","maennlich","","","",""
"CSU/FDP","2000","Saarland","weiblich","","","",""
"CSU/FDP","2000","Berlin","maennlich","","","",""
"CSU/FDP","2000","Berlin","weiblich","","","",""
"CSU/FDP","2000","Brandenburg","maennlich","","","",""
"CSU/FDP","2000","Brandenburg","weiblich","","","",""
"CSU/FDP","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"CSU/FDP","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"CSU/FDP","2000","Sachsen","maennlich","","","",""
"CSU/FDP","2000","Sachsen","weiblich","","","",""
"CSU/FDP","2000","Sachsen-Anhalt","maennlich","","","",""
"CSU/FDP","2000","Sachsen-Anhalt","weiblich","","","",""
"CSU/FDP","2000","Thueringen","maennlich","","","",""
"CSU/FDP","2000","Thueringen","weiblich","","","",""
"Gruene/FDP","2000","Schleswig-Holstein","maennlich","","","",""
"Gruene/FDP","2000","Schleswig-Holstein","weiblich","","","",""
"Gruene/FDP","2000","Hamburg","maennlich","","","",""
"Gruene/FDP","2000","Hamburg","weiblich","","","",""
"Gruene/FDP","2000","Niedersachsen","maennlich","","","",""
"Gruene/FDP","2000","Niedersachsen","weiblich","","","",""
"Gruene/FDP","2000","Bremen","maennlich","","","",""
"Gruene/FDP","2000","Bremen","weiblich","","","",""
"Gruene/FDP","2000","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/FDP","2000","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/FDP","2000","Hessen","maennlich","","","",""
"Gruene/FDP","2000","Hessen","weiblich","","","",""
"Gruene/FDP","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/FDP","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/FDP","2000","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/FDP","2000","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/FDP","2000","Bayern","maennlich","","","",""
"Gruene/FDP","2000","Bayern","weiblich","","","",""
"Gruene/FDP","2000","Saarland","maennlich","","","",""
"Gruene/FDP","2000","Saarland","weiblich","","","",""
"Gruene/FDP","2000","Berlin","maennlich","","","",""
"Gruene/FDP","2000","Berlin","weiblich","","","",""
"Gruene/FDP","2000","Brandenburg","maennlich","","","",""
"Gruene/FDP","2000","Brandenburg","weiblich","","","",""
"Gruene/FDP","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/FDP","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/FDP","2000","Sachsen","maennlich","","","",""
"Gruene/FDP","2000","Sachsen","weiblich","","","",""
"Gruene/FDP","2000","Sachsen-Anhalt","maennlich","","","",""
"Gruene/FDP","2000","Sachsen-Anhalt","weiblich","","","",""
"Gruene/FDP","2000","Thueringen","maennlich","","","",""
"Gruene/FDP","2000","Thueringen","weiblich","","","",""
"FDP/Die Linke","2000","Schleswig-Holstein","maennlich","","","",""
"FDP/Die Linke","2000","Schleswig-Holstein","weiblich","","","",""
"FDP/Die Linke","2000","Hamburg","maennlich","","","",""
"FDP/Die Linke","2000","Hamburg","weiblich","","","",""
"FDP/Die Linke","2000","Niedersachsen","maennlich","","","",""
"FDP/Die Linke","2000","Niedersachsen","weiblich","","","",""
"FDP/Die Linke","2000","Bremen","maennlich","","","",""
"FDP/Die Linke","2000","Bremen","weiblich","","","",""
"FDP/Die Linke","2000","Nordrhein-Westfalen","maennlich","","","",""
"FDP/Die Linke","2000","Nordrhein-Westfalen","weiblich","","","",""
"FDP/Die Linke","2000","Hessen","maennlich","","","",""
"FDP/Die Linke","2000","Hessen","weiblich","","","",""
"FDP/Die Linke","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/Die Linke","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/Die Linke","2000","Baden-Wuerttemberg","maennlich","","","",""
"FDP/Die Linke","2000","Baden-Wuerttemberg","weiblich","","","",""
"FDP/Die Linke","2000","Bayern","maennlich","","","",""
"FDP/Die Linke","2000","Bayern","weiblich","","","",""
"FDP/Die Linke","2000","Saarland","maennlich","","","",""
"FDP/Die Linke","2000","Saarland","weiblich","","","",""
"FDP/Die Linke","2000","Berlin","maennlich","","","",""
"FDP/Die Linke","2000","Berlin","weiblich","","","",""
"FDP/Die Linke","2000","Brandenburg","maennlich","","","",""
"FDP/Die Linke","2000","Brandenburg","weiblich","","","",""
"FDP/Die Linke","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/Die Linke","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/Die Linke","2000","Sachsen","maennlich","","","",""
"FDP/Die Linke","2000","Sachsen","weiblich","","","",""
"FDP/Die Linke","2000","Sachsen-Anhalt","maennlich","","","",""
"FDP/Die Linke","2000","Sachsen-Anhalt","weiblich","","","",""
"FDP/Die Linke","2000","Thueringen","maennlich","","","",""
"FDP/Die Linke","2000","Thueringen","weiblich","","","",""
"FDP/NPD","2000","Schleswig-Holstein","maennlich","","","",""
"FDP/NPD","2000","Schleswig-Holstein","weiblich","","","",""
"FDP/NPD","2000","Hamburg","maennlich","","","",""
"FDP/NPD","2000","Hamburg","weiblich","","","",""
"FDP/NPD","2000","Niedersachsen","maennlich","","","",""
"FDP/NPD","2000","Niedersachsen","weiblich","","","",""
"FDP/NPD","2000","Bremen","maennlich","","","",""
"FDP/NPD","2000","Bremen","weiblich","","","",""
"FDP/NPD","2000","Nordrhein-Westfalen","maennlich","","","",""
"FDP/NPD","2000","Nordrhein-Westfalen","weiblich","","","",""
"FDP/NPD","2000","Hessen","maennlich","","","",""
"FDP/NPD","2000","Hessen","weiblich","","","",""
"FDP/NPD","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/NPD","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/NPD","2000","Baden-Wuerttemberg","maennlich","","","",""
"FDP/NPD","2000","Baden-Wuerttemberg","weiblich","","","",""
"FDP/NPD","2000","Bayern","maennlich","","","",""
"FDP/NPD","2000","Bayern","weiblich","","","",""
"FDP/NPD","2000","Saarland","maennlich","","","",""
"FDP/NPD","2000","Saarland","weiblich","","","",""
"FDP/NPD","2000","Berlin","maennlich","","","",""
"FDP/NPD","2000","Berlin","weiblich","","","",""
"FDP/NPD","2000","Brandenburg","maennlich","","","",""
"FDP/NPD","2000","Brandenburg","weiblich","","","",""
"FDP/NPD","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/NPD","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/NPD","2000","Sachsen","maennlich","","","",""
"FDP/NPD","2000","Sachsen","weiblich","","","",""
"FDP/NPD","2000","Sachsen-Anhalt","maennlich","","","",""
"FDP/NPD","2000","Sachsen-Anhalt","weiblich","","","",""
"FDP/NPD","2000","Thueringen","maennlich","","","",""
"FDP/NPD","2000","Thueringen","weiblich","","","",""
"Piratenpartei","2000","Schleswig-Holstein","maennlich","","","",""
"Piratenpartei","2000","Schleswig-Holstein","weiblich","","","",""
"Piratenpartei","2000","Hamburg","maennlich","","","",""
"Piratenpartei","2000","Hamburg","weiblich","","","",""
"Piratenpartei","2000","Niedersachsen","maennlich","","","",""
"Piratenpartei","2000","Niedersachsen","weiblich","","","",""
"Piratenpartei","2000","Bremen","maennlich","","","",""
"Piratenpartei","2000","Bremen","weiblich","","","",""
"Piratenpartei","2000","Nordrhein-Westfalen","maennlich","","","",""
"Piratenpartei","2000","Nordrhein-Westfalen","weiblich","","","",""
"Piratenpartei","2000","Hessen","maennlich","","","",""
"Piratenpartei","2000","Hessen","weiblich","","","",""
"Piratenpartei","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Piratenpartei","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Piratenpartei","2000","Baden-Wuerttemberg","maennlich","","","",""
"Piratenpartei","2000","Baden-Wuerttemberg","weiblich","","","",""
"Piratenpartei","2000","Bayern","maennlich","","","",""
"Piratenpartei","2000","Bayern","weiblich","","","",""
"Piratenpartei","2000","Saarland","maennlich","","","",""
"Piratenpartei","2000","Saarland","weiblich","","","",""
"Piratenpartei","2000","Berlin","maennlich","","","",""
"Piratenpartei","2000","Berlin","weiblich","","","",""
"Piratenpartei","2000","Brandenburg","maennlich","","","",""
"Piratenpartei","2000","Brandenburg","weiblich","","","",""
"Piratenpartei","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Piratenpartei","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Piratenpartei","2000","Sachsen","maennlich","","","",""
"Piratenpartei","2000","Sachsen","weiblich","","","",""
"Piratenpartei","2000","Sachsen-Anhalt","maennlich","","","",""
"Piratenpartei","2000","Sachsen-Anhalt","weiblich","","","",""
"Piratenpartei","2000","Thueringen","maennlich","","","",""
"Piratenpartei","2000","Thueringen","weiblich","","","",""
"AfD","2000","Schleswig-Holstein","maennlich","","","",""
"AfD","2000","Schleswig-Holstein","weiblich","","","",""
"AfD","2000","Hamburg","maennlich","","","",""
"AfD","2000","Hamburg","weiblich","","","",""
"AfD","2000","Niedersachsen","maennlich","","","",""
"AfD","2000","Niedersachsen","weiblich","","","",""
"AfD","2000","Bremen","maennlich","","","",""
"AfD","2000","Bremen","weiblich","","","",""
"AfD","2000","Nordrhein-Westfalen","maennlich","","","",""
"AfD","2000","Nordrhein-Westfalen","weiblich","","","",""
"AfD","2000","Hessen","maennlich","","","",""
"AfD","2000","Hessen","weiblich","","","",""
"AfD","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"AfD","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"AfD","2000","Baden-Wuerttemberg","maennlich","","","",""
"AfD","2000","Baden-Wuerttemberg","weiblich","","","",""
"AfD","2000","Bayern","maennlich","","","",""
"AfD","2000","Bayern","weiblich","","","",""
"AfD","2000","Saarland","maennlich","","","",""
"AfD","2000","Saarland","weiblich","","","",""
"AfD","2000","Berlin","maennlich","","","",""
"AfD","2000","Berlin","weiblich","","","",""
"AfD","2000","Brandenburg","maennlich","","","",""
"AfD","2000","Brandenburg","weiblich","","","",""
"AfD","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"AfD","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"AfD","2000","Sachsen","maennlich","","","",""
"AfD","2000","Sachsen","weiblich","","","",""
"AfD","2000","Sachsen-Anhalt","maennlich","","","",""
"AfD","2000","Sachsen-Anhalt","weiblich","","","",""
"AfD","2000","Thueringen","maennlich","","","",""
"AfD","2000","Thueringen","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Schleswig-Holstein","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Schleswig-Holstein","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Hamburg","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Hamburg","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Niedersachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Niedersachsen","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Bremen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Bremen","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Nordrhein-Westfalen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Nordrhein-Westfalen","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Hessen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Hessen","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Baden-Wuerttemberg","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Baden-Wuerttemberg","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Bayern","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Bayern","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Berlin","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Berlin","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Brandenburg","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Brandenburg","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Sachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Sachsen","weiblich","","","",""
