"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Die Linke /DVU(Rep/NPD)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","76","0.50434598466986","0.432685311108235","0.576006658231485"
"SPD","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1343","0.455941121810401","0.438118778867686","0.473763464753117"
"SPD","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","152","0.327705472387805","0.284624320710961","0.370786624064649"
"SPD","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","685","0.359855298305917","0.338336363201697","0.381374233410136"
"SPD","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","174","0.255228236235921","0.220770519675279","0.289685952796564"
"SPD","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","448","0.402971645189696","0.374168479768934","0.431774810610457"
"SPD","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","47","0.253869120063432","0.190288569464927","0.317449670661936"
"SPD","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","623","0.294287995213703","0.275073864830347","0.31350212559706"
"SPD","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","199","0.288659868626201","0.255445428950577","0.321874308301824"
"CDU","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","46","0.220671103455517","0.161233620339815","0.280108586571219"
"CDU","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1033","0.335078475349569","0.318187842374802","0.351969108324335"
"CDU","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","180","0.383306505324038","0.338681996566039","0.427931014082038"
"CDU","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","730","0.378424892435549","0.356680143259956","0.400169641611143"
"CDU","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","201","0.326933747315722","0.289859758277768","0.364007736353676"
"CDU","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","328","0.283958524055962","0.257479495972337","0.310437552139588"
"CDU","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","64","0.347971482879627","0.278386269928415","0.417556695830838"
"CDU","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","725","0.30801574616107","0.288550707392559","0.327480784929581"
"CDU","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","214","0.253591408867284","0.221701692754279","0.285481124980289"
"CSU","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","323","0.0969238693379203","0.0863370618188225","0.107510676857018"
"CSU","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","166","0.0873336303306483","0.0746756467460742","0.0999916139152224"
"CSU","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","51","0.0420310912278423","0.0302478020658577","0.0538143803898269"
"CSU","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","156","0.0740027889477158","0.062965825847738","0.0850397520476935"
"CSU","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","62","0.0248282428289507","0.0192602199232685","0.030396265734633"
"FDP","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","76","0.0344444461738669","0.0262679736119428","0.0426209187357911"
"FDP","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0435747629148942","0.0274403352920674","0.0597091905377211"
"FDP","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","73","0.0638908187954083","0.0495297099132536","0.078251927677563"
"FDP","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","182","0.0874116635164748","0.0755035529838612","0.0993197740490884"
"FDP","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","33","0.136934234274178","0.0876616601300823","0.186206808418273"
"Buendnis90/Gruene","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","75","0.0252310405475879","0.0196191926697981","0.0308428884253777"
"Buendnis90/Gruene","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","145","0.0764286621393453","0.0645167604765652","0.0883405638021254"
"Buendnis90/Gruene","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","158","0.142025435414727","0.121526761505102","0.162524109324351"
"Buendnis90/Gruene","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","393","0.19031187115046","0.173761317241346","0.206862425059573"
"Buendnis90/Gruene","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","62","0.0929055702088313","0.0716270120483672","0.114184128369295"
"Die Linke","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","63","0.0247710817779113","0.0192093090832559","0.0303328544725667"
"Die Linke","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","92","0.229318903950502","0.190733508857254","0.26790429904375"
"Die Linke","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","37","0.0181163157559105","0.0121365701270005","0.0240960613848206"
"Die Linke","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","129","0.217001646667933","0.184423792701617","0.249579500634249"
"Die Linke","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","31","0.203175938517109","0.144395990768149","0.261955886266069"
"Die Linke","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","32","0.0154574815436701","0.0102562365108592","0.020658726576481"
"Die Linke","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","199","0.303969477118686","0.270254396626579","0.337684557610793"
"NPD/Republikaner/Die Rechte","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","45","0.0192440474117009","0.0143279990216436","0.0241600958017581"
"NPD/Republikaner/Die Rechte","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","31","0.0864671027438017","0.0642545699259122","0.108679635561691"
"NPD/Republikaner/Die Rechte","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","32","0.0105407839952121","0.00688632688277042","0.0141952411076537"
"Andere","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
