"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2003","Brandenburg","Paar mit Kind(ern)","6967.44","5532","574","6503.65","7431.23"
"2003","Brandenburg","Sonstige","5827.13","2051.5","37","3872.87","7781.39"
"2003","Bremen","(Ehe-)Paar ohne Kind(er)","1806.58","0","64","843.45","2769.71"
"2003","Bremen","1-Pers.- Haushalt","1159.16","0","36","198.99","2119.33"
"2003","Bremen","Alleinerziehende","","","","",""
"2003","Bremen","Paar mit Kind(ern)","6501.33","5123","100","5284.26","7718.4"
"2003","Bremen","Sonstige","","","","",""
"2003","Hamburg","(Ehe-)Paar ohne Kind(er)","662.21","0","104","448.35","876.07"
"2003","Hamburg","1-Pers.- Haushalt","400.44","0","71","84.31","716.57"
"2003","Hamburg","Alleinerziehende","","","","",""
"2003","Hamburg","Paar mit Kind(ern)","3475.42","3665","187","3146.81","3804.03"
"2003","Hamburg","Sonstige","","","","",""
"2003","Hessen","(Ehe-)Paar ohne Kind(er)","803.44","0","568","560.63","1046.25"
"2003","Hessen","1-Pers.- Haushalt","1214.89","0","182","818.4","1611.38"
"2003","Hessen","Alleinerziehende","4817.25","1842","87","3862.88","5771.62"
"2003","Hessen","Paar mit Kind(ern)","4518.92","3695","1108","4314.7","4723.14"
"2003","Hessen","Sonstige","5020.46","3048","55","3956.35","6084.57"
"2003","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1344.46","0","188","827.66","1861.26"
"2003","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1319.19","0","74","719.46","1918.92"
"2003","Mecklenburg-Vorpommern","Alleinerziehende","4758.54","2232.5","52","3403.35","6113.73"
"2003","Mecklenburg-Vorpommern","Paar mit Kind(ern)","7490.72","6398","311","7000.27","7981.17"
"2003","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2003","Niedersachsen","(Ehe-)Paar ohne Kind(er)","887.62","0","626","715.85","1059.39"
"2003","Niedersachsen","1-Pers.- Haushalt","664.3","0","212","395.78","932.82"
"2003","Niedersachsen","Alleinerziehende","4818.15","3575.5","158","4104.12","5532.18"
"2003","Niedersachsen","Paar mit Kind(ern)","5580.91","3842.5","1426","5348.18","5813.64"
"2003","Niedersachsen","Sonstige","2756.93","1823","102","1971.06","3542.8"
"2003","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1049.07","0","1644","930.9","1167.24"
"2003","Nordrhein-Westfalen","1-Pers.- Haushalt","688.09","0","621","534.18","842"
"2003","Nordrhein-Westfalen","Alleinerziehende","4922.58","3702","331","4493.18","5351.98"
"2003","Nordrhein-Westfalen","Paar mit Kind(ern)","4722.61","3695","3295","4582.9","4862.32"
"2003","Nordrhein-Westfalen","Sonstige","4170.08","2148","185","3260.37","5079.79"
"2003","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","723.39","0","440","567.61","879.17"
"2003","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","467.36","0","180","169.88","764.84"
"2003","Rheinland-Pfalz,Saarland","Alleinerziehende","5465.02","3948","118","4479.32","6450.72"
"2003","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","5343.91","4304","974","5107.68","5580.14"
"2003","Rheinland-Pfalz,Saarland","Sonstige","4496.62","3648","88","3783.24","5210"
"2003","Sachsen","(Ehe-)Paar ohne Kind(er)","1932.78","0","592","1640.99","2224.57"
"2003","Sachsen","1-Pers.- Haushalt","1312.88","0","208","948.14","1677.62"
"2003","Sachsen","Alleinerziehende","6439.09","4849","125","5597.16","7281.02"
"2003","Sachsen","Paar mit Kind(ern)","6334.99","4864","994","6042.21","6627.77"
"2003","Sachsen","Sonstige","8898.85","8567","47","7298.8","10498.9"
"2003","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1275.96","0","356","1002.3","1549.62"
"2003","Sachsen-Anhalt","1-Pers.- Haushalt","1141.93","0","115","684.28","1599.58"
"2003","Sachsen-Anhalt","Alleinerziehende","6443.03","3609","78","5222.86","7663.2"
"2003","Sachsen-Anhalt","Paar mit Kind(ern)","6909.84","6256","570","6488.5","7331.18"
"2003","Sachsen-Anhalt","Sonstige","","","","",""
"2003","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1158.45","0","266","904.81","1412.09"
"2003","Schleswig-Holstein","1-Pers.- Haushalt","1013.65","0","95","481.76","1545.54"
"2003","Schleswig-Holstein","Alleinerziehende","5121.22","3150","47","3915.67","6326.77"
"2003","Schleswig-Holstein","Paar mit Kind(ern)","5598.62","4833","449","5209.76","5987.48"
"2003","Schleswig-Holstein","Sonstige","","","","",""
"2003","Thüringen","(Ehe-)Paar ohne Kind(er)","1802.4","0","308","1399.53","2205.27"
"2003","Thüringen","1-Pers.- Haushalt","1003.82","0","118","576.52","1431.12"
"2003","Thüringen","Alleinerziehende","7934.15","5127","63","6473.03","9395.27"
"2003","Thüringen","Paar mit Kind(ern)","6379.15","5983","638","6009.47","6748.83"
"2003","Thüringen","Sonstige","5944.22","1181.5","35","3484.62","8403.82"
"2004","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","824.75","0","840","661.3","988.2"
"2004","Baden-Württemberg","1-Pers.- Haushalt","426.01","0","309","257.31","594.71"
"2004","Baden-Württemberg","Alleinerziehende","4235.65","3497.5","206","3704.48","4766.82"
"2004","Baden-Württemberg","Paar mit Kind(ern)","5184.43","3672","2064","5003.76","5365.1"
"2004","Baden-Württemberg","Sonstige","3273.43","2564.5","103","2481.44","4065.42"
"2004","Bayern","(Ehe-)Paar ohne Kind(er)","848.52","0","1034","700","997.04"
"2004","Bayern","1-Pers.- Haushalt","592.14","0","381","405.49","778.79"
"2004","Bayern","Alleinerziehende","3255.52","1842","239","2846.2","3664.84"
"2004","Bayern","Paar mit Kind(ern)","5130.6","4194","2254","4962.36","5298.84"
"2004","Bayern","Sonstige","4399.96","4002","102","3527.26","5272.66"
"2004","Berlin","(Ehe-)Paar ohne Kind(er)","1195.72","0","258","817.56","1573.88"
"2004","Berlin","1-Pers.- Haushalt","1659.87","0","188","1248.57","2071.17"
"2004","Berlin","Alleinerziehende","8231.53","7666","103","7136.61","9326.45"
"2004","Berlin","Paar mit Kind(ern)","5865.99","3684","435","5317.08","6414.9"
"2004","Berlin","Sonstige","8440.62","7548","32","6317.62","10563.62"
"2004","Brandenburg","(Ehe-)Paar ohne Kind(er)","1488.39","0","362","1181.4","1795.38"
"2004","Brandenburg","1-Pers.- Haushalt","1655.93","0","113","1035.6","2276.26"
"2004","Brandenburg","Alleinerziehende","5229.82","4200","87","4070.33","6389.31"
"2004","Brandenburg","Paar mit Kind(ern)","6769.72","5438","514","6306.18","7233.26"
"2004","Brandenburg","Sonstige","6661.11","3442","36","4554.9","8767.32"
"2004","Bremen","(Ehe-)Paar ohne Kind(er)","906.83","0","66","102.1","1711.56"
"2004","Bremen","1-Pers.- Haushalt","916.44","0","31","339.57","1493.31"
"2004","Bremen","Alleinerziehende","","","","",""
"2004","Bremen","Paar mit Kind(ern)","6416.75","6008","97","5412.08","7421.42"
"2004","Bremen","Sonstige","","","","",""
"2004","Hamburg","(Ehe-)Paar ohne Kind(er)","1555.49","0","108","690.66","2420.32"
"2004","Hamburg","1-Pers.- Haushalt","505.16","0","69","-88.92","1099.24"
"2004","Hamburg","Alleinerziehende","","","","",""
"2004","Hamburg","Paar mit Kind(ern)","3655.76","3623","185","3262.58","4048.94"
"2004","Hamburg","Sonstige","","","","",""
"2004","Hessen","(Ehe-)Paar ohne Kind(er)","848.18","0","548","581.37","1114.99"
"2004","Hessen","1-Pers.- Haushalt","1242.2","0","184","870.39","1614.01"
"2004","Hessen","Alleinerziehende","4882.08","3720","85","4176.89","5587.27"
"2004","Hessen","Paar mit Kind(ern)","4921.87","3890.5","1027","4698.22","5145.52"
"2004","Hessen","Sonstige","3544.1","3606","61","2576.51","4511.69"
"2004","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1208.26","0","184","734.92","1681.6"
"2004","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1154.4","0","73","532.45","1776.35"
"2004","Mecklenburg-Vorpommern","Alleinerziehende","4128.6","2275.5","59","3202.55","5054.65"
"2004","Mecklenburg-Vorpommern","Paar mit Kind(ern)","6831.23","5696","305","6301.84","7360.62"
"2004","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2004","Niedersachsen","(Ehe-)Paar ohne Kind(er)","723.38","0","634","560.72","886.04"
"2004","Niedersachsen","1-Pers.- Haushalt","626.21","0","225","399.44","852.98"
"2004","Niedersachsen","Alleinerziehende","4103.21","3197","136","3474.6","4731.82"
"2004","Niedersachsen","Paar mit Kind(ern)","6308.58","4780","1408","6039.81","6577.35"
"2004","Niedersachsen","Sonstige","1820.56","1027","91","1030.85","2610.27"
"2004","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1493.54","0","1692","1333.81","1653.27"
"2004","Nordrhein-Westfalen","1-Pers.- Haushalt","729.02","0","579","553.24","904.8"
"2004","Nordrhein-Westfalen","Alleinerziehende","4786.86","3624","320","4343.21","5230.51"
"2004","Nordrhein-Westfalen","Paar mit Kind(ern)","4949.87","3695","3121","4806.33","5093.41"
"2004","Nordrhein-Westfalen","Sonstige","3458.72","1974","162","2553.6","4363.84"
"2004","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","827.48","0","406","632.49","1022.47"
"2004","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","535.79","0","192","276.81","794.77"
"2004","Rheinland-Pfalz,Saarland","Alleinerziehende","6285.36","4020.5","105","5208.38","7362.34"
"2004","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","5304.78","3837","961","5053.05","5556.51"
"2004","Rheinland-Pfalz,Saarland","Sonstige","3863.46","3169.5","73","3064.4","4662.52"
"2004","Sachsen","(Ehe-)Paar ohne Kind(er)","1766.08","0","582","1459.24","2072.92"
"2004","Sachsen","1-Pers.- Haushalt","1326.27","0","205","941.82","1710.72"
"2004","Sachsen","Alleinerziehende","7391.54","5481","128","6564.71","8218.37"
"2004","Sachsen","Paar mit Kind(ern)","6912.29","5191.5","930","6561.15","7263.43"
"2004","Sachsen","Sonstige","5094.37","3510","51","3902.37","6286.37"
"2004","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1194.26","0","342","885.87","1502.65"
"2004","Sachsen-Anhalt","1-Pers.- Haushalt","1245.17","0","110","768.63","1721.71"
"2004","Sachsen-Anhalt","Alleinerziehende","6052.52","4848","73","4835.56","7269.48"
"2004","Sachsen-Anhalt","Paar mit Kind(ern)","6542.41","5219","571","6151.22","6933.6"
"2004","Sachsen-Anhalt","Sonstige","","","","",""
"2004","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1215.34","0","272","901.43","1529.25"
"2004","Schleswig-Holstein","1-Pers.- Haushalt","1226.31","0","88","629.16","1823.46"
"2004","Schleswig-Holstein","Alleinerziehende","4968.45","3648","46","3674.46","6262.44"
"2004","Schleswig-Holstein","Paar mit Kind(ern)","5422.66","3695","442","5003.24","5842.08"
"2004","Schleswig-Holstein","Sonstige","","","","",""
"2004","Thüringen","(Ehe-)Paar ohne Kind(er)","1320.01","0","310","985.65","1654.37"
"2004","Thüringen","1-Pers.- Haushalt","1225.89","0","114","716.68","1735.1"
"2004","Thüringen","Alleinerziehende","8323.53","6534","66","6690.46","9956.6"
"2004","Thüringen","Paar mit Kind(ern)","7043.91","6132","633","6610.38","7477.44"
"2004","Thüringen","Sonstige","4572.45","2347.5","36","2361.12","6783.78"
"2005","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","796.7","0","800","626.15","967.25"
"2005","Baden-Württemberg","1-Pers.- Haushalt","624.99","0","320","411.03","838.95"
"2005","Baden-Württemberg","Alleinerziehende","4469.37","3648","210","3787.37","5151.37"
"2005","Baden-Württemberg","Paar mit Kind(ern)","5203.24","3695","1959","5007.3","5399.18"
"2005","Baden-Württemberg","Sonstige","3402.26","1842","89","2508.91","4295.61"
"2005","Bayern","(Ehe-)Paar ohne Kind(er)","788.63","0","974","633.13","944.13"
"2005","Bayern","1-Pers.- Haushalt","846.08","0","387","584.4","1107.76"
"2005","Bayern","Alleinerziehende","4299.05","2514","235","3672.39","4925.71"
"2005","Bayern","Paar mit Kind(ern)","5238.4","3911.5","2153","5064.9","5411.9"
"2005","Bayern","Sonstige","4121.14","2161.5","93","2902.32","5339.96"
"2005","Berlin","(Ehe-)Paar ohne Kind(er)","1764.55","0","244","1249.18","2279.92"
"2005","Berlin","1-Pers.- Haushalt","1543.08","0","182","1101.95","1984.21"
"2005","Berlin","Alleinerziehende","9489.6","6846","104","7814.49","11164.71"
"2005","Berlin","Paar mit Kind(ern)","5791.67","3625","396","5265.26","6318.08"
"2005","Berlin","Sonstige","7269.82","2772","30","3800.65","10738.99"
"2005","Brandenburg","(Ehe-)Paar ohne Kind(er)","1514.39","0","326","1188.57","1840.21"
"2005","Brandenburg","1-Pers.- Haushalt","1503.89","0","114","978.65","2029.13"
"2005","Brandenburg","Alleinerziehende","5410.15","3636","98","4497.34","6322.96"
"2005","Brandenburg","Paar mit Kind(ern)","7218.39","5220","520","6617.44","7819.34"
"2005","Brandenburg","Sonstige","4632.05","3104","30","3317.8","5946.3"
"2005","Bremen","(Ehe-)Paar ohne Kind(er)","1140.25","0","46","427.15","1853.35"
"2005","Bremen","1-Pers.- Haushalt","714.98","0","35","-40.35","1470.31"
"2005","Bremen","Alleinerziehende","","","","",""
"2005","Bremen","Paar mit Kind(ern)","4540.42","1824","77","3465.55","5615.29"
"2005","Bremen","Sonstige","","","","",""
"2005","Hamburg","(Ehe-)Paar ohne Kind(er)","1277.48","0","100","493.48","2061.48"
"2005","Hamburg","1-Pers.- Haushalt","594.23","0","71","59.85","1128.61"
"2005","Hamburg","Alleinerziehende","","","","",""
"2005","Hamburg","Paar mit Kind(ern)","4142.47","3397","167","3693.94","4591"
"2005","Hamburg","Sonstige","","","","",""
"2005","Hessen","(Ehe-)Paar ohne Kind(er)","1025.3","0","548","768.72","1281.88"
"2005","Hessen","1-Pers.- Haushalt","1459.24","0","204","1045.44","1873.04"
"2005","Hessen","Alleinerziehende","3558.73","3204","88","2861.46","4256"
"2005","Hessen","Paar mit Kind(ern)","4795.13","3684","895","4530.41","5059.85"
"2005","Hessen","Sonstige","4340.66","3078","49","3600.36","5080.96"
"2005","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1683.61","0","178","1231.95","2135.27"
"2005","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1211.49","0","76","600.6","1822.38"
"2005","Mecklenburg-Vorpommern","Alleinerziehende","5142.42","4465.5","55","3975.11","6309.73"
"2005","Mecklenburg-Vorpommern","Paar mit Kind(ern)","6575.63","6521","282","6066.59","7084.67"
"2005","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2005","Niedersachsen","(Ehe-)Paar ohne Kind(er)","711.46","0","638","559","863.92"
"2005","Niedersachsen","1-Pers.- Haushalt","789.54","0","220","476.38","1102.7"
"2005","Niedersachsen","Alleinerziehende","4371.6","3448.5","141","3754.93","4988.27"
"2005","Niedersachsen","Paar mit Kind(ern)","6294.62","5169.5","1253","5984.74","6604.5"
"2005","Niedersachsen","Sonstige","5083.63","1644","95","3869.82","6297.44"
"2005","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1124.82","0","1662","980.77","1268.87"
"2005","Nordrhein-Westfalen","1-Pers.- Haushalt","772.16","0","577","609.67","934.65"
"2005","Nordrhein-Westfalen","Alleinerziehende","5635.22","3648","343","5139.33","6131.11"
"2005","Nordrhein-Westfalen","Paar mit Kind(ern)","4849.36","3695","2906","4701.11","4997.61"
"2005","Nordrhein-Westfalen","Sonstige","4946.35","3648","159","3992.25","5900.45"
"2005","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","986.15","0","390","764.55","1207.75"
"2005","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","775.02","0","188","457.23","1092.81"
"2005","Rheinland-Pfalz,Saarland","Alleinerziehende","5765.68","3529","112","4772.25","6759.11"
"2005","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","4981.18","3678","896","4727.33","5235.03"
"2005","Rheinland-Pfalz,Saarland","Sonstige","2569.38","1824","65","2016.41","3122.35"
"2005","Sachsen","(Ehe-)Paar ohne Kind(er)","1575.18","0","576","1302.52","1847.84"
"2005","Sachsen","1-Pers.- Haushalt","1288.09","0","214","919.04","1657.14"
"2005","Sachsen","Alleinerziehende","7918.26","4610","147","6956.42","8880.1"
"2005","Sachsen","Paar mit Kind(ern)","6430.41","5532","866","6119.18","6741.64"
"2005","Sachsen","Sonstige","5008.51","4938","42","4183.55","5833.47"
"2005","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1144.15","0","338","832.52","1455.78"
"2005","Sachsen-Anhalt","1-Pers.- Haushalt","1469.93","0","119","960.01","1979.85"
"2005","Sachsen-Anhalt","Alleinerziehende","8582.89","5106","59","6779.36","10386.42"
"2005","Sachsen-Anhalt","Paar mit Kind(ern)","6363.29","6348","547","6013.09","6713.49"
"2005","Sachsen-Anhalt","Sonstige","","","","",""
"2005","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1206.67","0","264","862.32","1551.02"
"2005","Schleswig-Holstein","1-Pers.- Haushalt","1431.2","0","90","889.52","1972.88"
"2005","Schleswig-Holstein","Alleinerziehende","4806.8","3264","43","3474.18","6139.42"
"2005","Schleswig-Holstein","Paar mit Kind(ern)","6078.96","4863","424","5607.7","6550.22"
"2005","Schleswig-Holstein","Sonstige","","","","",""
"2005","Thüringen","(Ehe-)Paar ohne Kind(er)","1677.09","0","300","1292.12","2062.06"
"2005","Thüringen","1-Pers.- Haushalt","1398.92","0","116","928.77","1869.07"
"2005","Thüringen","Alleinerziehende","8147.46","5028","63","6689.35","9605.57"
"2005","Thüringen","Paar mit Kind(ern)","6838.7","5672","583","6427.18","7250.22"
"2005","Thüringen","Sonstige","1700.65","0","39","655.63","2745.67"
"2006","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","907.26","0","930","739.95","1074.57"
"2006","Baden-Württemberg","1-Pers.- Haushalt","602.91","0","388","418.08","787.74"
"2006","Baden-Württemberg","Alleinerziehende","5289.08","3648","230","4691.69","5886.47"
"2006","Baden-Württemberg","Paar mit Kind(ern)","5448.25","3714","1998","5238.74","5657.76"
"2006","Baden-Württemberg","Sonstige","1387.18","461.5","86","642.67","2131.69"
"2006","Bayern","(Ehe-)Paar ohne Kind(er)","1015.57","0","1132","859.02","1172.12"
"2006","Bayern","1-Pers.- Haushalt","545.68","0","437","331.25","760.11"
"2006","Bayern","Alleinerziehende","5092.51","2332","279","4502.49","5682.53"
"2006","Bayern","Paar mit Kind(ern)","5239.04","4141","2231","5064.31","5413.77"
"2006","Bayern","Sonstige","4980.89","2789","133","4007.07","5954.71"
"2006","Berlin","(Ehe-)Paar ohne Kind(er)","1470.96","0","302","1035.71","1906.21"
"2006","Berlin","1-Pers.- Haushalt","2088.81","0","181","1534.78","2642.84"
"2006","Berlin","Alleinerziehende","7115.09","6536","94","5890.53","8339.65"
"2006","Berlin","Paar mit Kind(ern)","6328.21","3684","391","5752.04","6904.38"
"2006","Berlin","Sonstige","","","","",""
"2006","Brandenburg","(Ehe-)Paar ohne Kind(er)","1439.08","0","374","1074.45","1803.71"
"2006","Brandenburg","1-Pers.- Haushalt","1394.04","0","142","950.53","1837.55"
"2006","Brandenburg","Alleinerziehende","5981.93","3684","103","4848.33","7115.53"
"2006","Brandenburg","Paar mit Kind(ern)","7331.81","4493.5","546","6766.23","7897.39"
"2006","Brandenburg","Sonstige","","","","",""
"2006","Bremen","(Ehe-)Paar ohne Kind(er)","109.76","0","60","-50.42","269.94"
"2006","Bremen","1-Pers.- Haushalt","834.02","0","34","-86.77","1754.81"
"2006","Bremen","Alleinerziehende","","","","",""
"2006","Bremen","Paar mit Kind(ern)","4920.71","1824","63","3503.56","6337.86"
"2006","Bremen","Sonstige","","","","",""
"2006","Hamburg","(Ehe-)Paar ohne Kind(er)","1006.41","0","112","107.8","1905.02"
"2006","Hamburg","1-Pers.- Haushalt","548.45","0","79","122.83","974.07"
"2006","Hamburg","Alleinerziehende","","","","",""
"2006","Hamburg","Paar mit Kind(ern)","5301.12","3648","171","4691.6","5910.64"
"2006","Hamburg","Sonstige","","","","",""
"2006","Hessen","(Ehe-)Paar ohne Kind(er)","986.76","0","614","724.82","1248.7"
"2006","Hessen","1-Pers.- Haushalt","1272.38","0","224","913.52","1631.24"
"2006","Hessen","Alleinerziehende","3492.44","1924","114","2911.71","4073.17"
"2006","Hessen","Paar mit Kind(ern)","5223.56","3678","967","4964.48","5482.64"
"2006","Hessen","Sonstige","7269.04","7189","35","5638.97","8899.11"
"2006","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1915.15","0","206","1452.95","2377.35"
"2006","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1666.72","0","86","874.23","2459.21"
"2006","Mecklenburg-Vorpommern","Alleinerziehende","7178.37","7069.5","50","5787.23","8569.51"
"2006","Mecklenburg-Vorpommern","Paar mit Kind(ern)","6423.16","5339.5","311","5876.16","6970.16"
"2006","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2006","Niedersachsen","(Ehe-)Paar ohne Kind(er)","798.68","0","734","642.39","954.97"
"2006","Niedersachsen","1-Pers.- Haushalt","904.62","0","254","602.73","1206.51"
"2006","Niedersachsen","Alleinerziehende","5168.47","3370","171","4465.33","5871.61"
"2006","Niedersachsen","Paar mit Kind(ern)","6007.25","5098","1362","5731.48","6283.02"
"2006","Niedersachsen","Sonstige","6774.15","4765.5","102","5659.16","7889.14"
"2006","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1065.45","0","1792","921.17","1209.73"
"2006","Nordrhein-Westfalen","1-Pers.- Haushalt","1209.47","0","651","952.58","1466.36"
"2006","Nordrhein-Westfalen","Alleinerziehende","6717.02","3708","378","6122.52","7311.52"
"2006","Nordrhein-Westfalen","Paar mit Kind(ern)","5493.12","3690","2997","5328.53","5657.71"
"2006","Nordrhein-Westfalen","Sonstige","5178.31","3691.5","146","4281.16","6075.46"
"2006","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","906.46","0","428","702.93","1109.99"
"2006","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","733.12","0","208","409.72","1056.52"
"2006","Rheinland-Pfalz,Saarland","Alleinerziehende","7322.21","5196.5","121","6265.93","8378.49"
"2006","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","5446.19","3672","911","5163.11","5729.27"
"2006","Rheinland-Pfalz,Saarland","Sonstige","4101.14","4113.5","58","3052.87","5149.41"
"2006","Sachsen","(Ehe-)Paar ohne Kind(er)","1685.15","0","646","1419.13","1951.17"
"2006","Sachsen","1-Pers.- Haushalt","1257.63","0","243","931.74","1583.52"
"2006","Sachsen","Alleinerziehende","9391.12","7692","141","8277.85","10504.39"
"2006","Sachsen","Paar mit Kind(ern)","6393.6","4500.5","871","6086.56","6700.64"
"2006","Sachsen","Sonstige","7253.64","5967","35","5726.6","8780.68"
"2006","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1059.12","0","356","635.67","1482.57"
"2006","Sachsen-Anhalt","1-Pers.- Haushalt","1495.12","0","132","1084.14","1906.1"
"2006","Sachsen-Anhalt","Alleinerziehende","8048.9","8144.5","65","6628.44","9469.36"
"2006","Sachsen-Anhalt","Paar mit Kind(ern)","7327.8","5208","548","6748.85","7906.75"
"2006","Sachsen-Anhalt","Sonstige","","","","",""
"2006","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1096.38","0","296","777.67","1415.09"
"2006","Schleswig-Holstein","1-Pers.- Haushalt","1633.03","0","97","856.96","2409.1"
"2006","Schleswig-Holstein","Alleinerziehende","7968.88","5766","58","6102.14","9835.62"
"2006","Schleswig-Holstein","Paar mit Kind(ern)","6060.96","5045.5","436","5567.92","6554"
"2006","Schleswig-Holstein","Sonstige","","","","",""
"2006","Thüringen","(Ehe-)Paar ohne Kind(er)","1381.65","0","334","943.78","1819.52"
"2006","Thüringen","1-Pers.- Haushalt","1271.54","0","144","812.16","1730.92"
"2006","Thüringen","Alleinerziehende","8358.03","8868","75","7033.8","9682.26"
"2006","Thüringen","Paar mit Kind(ern)","6817.49","4992","585","6341.07","7293.91"
"2006","Thüringen","Sonstige","3188.8","2317","48","1967.01","4410.59"
"2007","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","824.31","0","848","626.54","1022.08"
"2007","Baden-Württemberg","1-Pers.- Haushalt","602.69","0","362","386.09","819.29"
"2007","Baden-Württemberg","Alleinerziehende","5674.02","3684","210","4750.04","6598"
"2007","Baden-Württemberg","Paar mit Kind(ern)","5734.43","3708","1811","5524.31","5944.55"
"2007","Baden-Württemberg","Sonstige","2492.24","1847.5","78","1900.44","3084.04"
"2007","Bayern","(Ehe-)Paar ohne Kind(er)","1044.37","0","1058","882.75","1205.99"
"2007","Bayern","1-Pers.- Haushalt","696.79","0","433","474.67","918.91"
"2007","Bayern","Alleinerziehende","5815.23","3500.5","247","5129.61","6500.85"
"2007","Bayern","Paar mit Kind(ern)","5241.65","3821","2131","5042.44","5440.86"
"2007","Bayern","Sonstige","5067.48","3540","87","3925.14","6209.82"
"2007","Berlin","(Ehe-)Paar ohne Kind(er)","1376.1","0","296","873.95","1878.25"
"2007","Berlin","1-Pers.- Haushalt","2194.35","0","169","1654.26","2734.44"
"2007","Berlin","Alleinerziehende","9337.17","7363","103","7571.52","11102.82"
"2007","Berlin","Paar mit Kind(ern)","5723.69","3684","359","5126.34","6321.04"
"2007","Berlin","Sonstige","","","","",""
"2007","Brandenburg","(Ehe-)Paar ohne Kind(er)","1655.91","0","346","1266.71","2045.11"
"2007","Brandenburg","1-Pers.- Haushalt","1277.8","0","137","799.37","1756.23"
"2007","Brandenburg","Alleinerziehende","6847.3","5401","98","5691.86","8002.74"
"2007","Brandenburg","Paar mit Kind(ern)","6287.99","3648","479","5680.44","6895.54"
"2007","Brandenburg","Sonstige","","","","",""
"2007","Bremen","(Ehe-)Paar ohne Kind(er)","818.72","0","60","263.71","1373.73"
"2007","Bremen","1-Pers.- Haushalt","557.78","0","31","38.9","1076.66"
"2007","Bremen","Alleinerziehende","","","","",""
"2007","Bremen","Paar mit Kind(ern)","3719.49","1385.5","72","2568.55","4870.43"
"2007","Bremen","Sonstige","","","","",""
"2007","Hamburg","(Ehe-)Paar ohne Kind(er)","1130.6","0","116","266.98","1994.22"
"2007","Hamburg","1-Pers.- Haushalt","1325.15","0","79","550.16","2100.14"
"2007","Hamburg","Alleinerziehende","","","","",""
"2007","Hamburg","Paar mit Kind(ern)","6129.34","4286.5","156","5201.93","7056.75"
"2007","Hamburg","Sonstige","","","","",""
"2007","Hessen","(Ehe-)Paar ohne Kind(er)","1122.97","0","564","879.9","1366.04"
"2007","Hessen","1-Pers.- Haushalt","1124.4","0","197","759.76","1489.04"
"2007","Hessen","Alleinerziehende","3888.14","2040","108","3109.26","4667.02"
"2007","Hessen","Paar mit Kind(ern)","5195.38","3738","932","4891.05","5499.71"
"2007","Hessen","Sonstige","10497.2","9987.5","33","7669.81","13324.59"
"2007","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1695.83","0","208","1256.32","2135.34"
"2007","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1512.49","0","77","667.43","2357.55"
"2007","Mecklenburg-Vorpommern","Alleinerziehende","9664.5","8170","46","7216.3","12112.7"
"2007","Mecklenburg-Vorpommern","Paar mit Kind(ern)","5561.58","3874","276","4960.16","6163"
