year,pgisced97,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Lower Secondary Level,Poor,0.19489,506,3281,0.18134,0.20845
2016,Lower Secondary Level,Bad,0.06500,179,3281,0.05656,0.07344
2016,Upper Secondary Level,Very good,0.07382,1122,11532,0.06904,0.07859
2016,Upper Secondary Level,Good,0.35495,4302,11532,0.34621,0.36368
2016,Upper Secondary Level,Satisfactory,0.35476,3904,11532,0.34603,0.36349
2016,Upper Secondary Level,Poor,0.16995,1756,11532,0.16309,0.17680
2016,Upper Secondary Level,Bad,0.04467,448,11532,0.04090,0.04844
2016,Post-secondary Non-tertiary Level,Very good,0.12164,280,2093,0.10763,0.13565
2016,Post-secondary Non-tertiary Level,Good,0.43911,900,2093,0.41785,0.46038
2016,Post-secondary Non-tertiary Level,Satisfactory,0.29115,611,2093,0.27168,0.31061
2016,Post-secondary Non-tertiary Level,Poor,0.11414,244,2093,0.10051,0.12776
2016,Post-secondary Non-tertiary Level,Bad,0.03396,58,2093,0.02620,0.04172
2016,First Stage of Tertiary Education,Very good,0.05102,81,1406,0.03952,0.06253
2016,First Stage of Tertiary Education,Good,0.42090,569,1406,0.39509,0.44672
2016,First Stage of Tertiary Education,Satisfactory,0.34580,498,1406,0.32093,0.37067
2016,First Stage of Tertiary Education,Poor,0.14932,215,1406,0.13069,0.16796
2016,First Stage of Tertiary Education,Bad,0.03260,43,1406,0.02332,0.04189
2016,Second Stage of Tertiary Education,Very good,0.11906,956,6484,0.11118,0.12695
2016,Second Stage of Tertiary Education,Good,0.43813,2878,6484,0.42605,0.45021
2016,Second Stage of Tertiary Education,Satisfactory,0.29612,1793,6484,0.28501,0.30723
2016,Second Stage of Tertiary Education,Poor,0.11979,718,6484,0.11188,0.12769
2016,Second Stage of Tertiary Education,Bad,0.02447,139,6484,0.02071,0.02824
2017,Pre-primary Level,Very good,0.38097,318,809,0.34748,0.41445
2017,Pre-primary Level,Good,0.42039,354,809,0.38636,0.45443
2017,Pre-primary Level,Satisfactory,0.15563,103,809,0.13063,0.18062
2017,Pre-primary Level,Poor,0.02991,34,809,0.01816,0.04165
2017,Primary Level,Very good,0.13147,570,1925,0.11637,0.14657
2017,Primary Level,Good,0.27043,613,1925,0.25058,0.29027
2017,Primary Level,Satisfactory,0.30760,398,1925,0.28698,0.32822
2017,Primary Level,Poor,0.22630,257,1925,0.20760,0.24499
2017,Primary Level,Bad,0.06246,87,1925,0.05165,0.07327
2017,Lower Secondary Level,Very good,0.09272,648,3688,0.08336,0.10208
2017,Lower Secondary Level,Good,0.31606,1293,3688,0.30105,0.33107
2017,Lower Secondary Level,Satisfactory,0.34274,1034,3688,0.32742,0.35806
2017,Lower Secondary Level,Poor,0.19578,561,3688,0.18297,0.20858
2017,Lower Secondary Level,Bad,0.05187,152,3688,0.04471,0.05903
2017,Upper Secondary Level,Very good,0.07214,1281,12733,0.06765,0.07664
2017,Upper Secondary Level,Good,0.35027,4724,12733,0.34199,0.35856
2017,Upper Secondary Level,Satisfactory,0.35912,4357,12733,0.35079,0.36746
2017,Upper Secondary Level,Poor,0.17158,1901,12733,0.16503,0.17813
2017,Upper Secondary Level,Bad,0.04347,470,12733,0.03993,0.04701
2017,Post-secondary Non-tertiary Level,Very good,0.11977,306,2313,0.10654,0.13301
2017,Post-secondary Non-tertiary Level,Good,0.43934,1011,2313,0.41911,0.45957
2017,Post-secondary Non-tertiary Level,Satisfactory,0.30111,682,2313,0.28241,0.31980
2017,Post-secondary Non-tertiary Level,Poor,0.11652,259,2313,0.10344,0.12960
2017,Post-secondary Non-tertiary Level,Bad,0.02323,55,2313,0.01709,0.02938
2017,First Stage of Tertiary Education,Very good,0.07233,112,1535,0.05937,0.08529
2017,First Stage of Tertiary Education,Good,0.38284,606,1535,0.35851,0.40716
2017,First Stage of Tertiary Education,Satisfactory,0.36421,565,1535,0.34013,0.38829
2017,First Stage of Tertiary Education,Poor,0.14783,202,1535,0.13007,0.16560
2017,First Stage of Tertiary Education,Bad,0.03256,50,1535,0.02368,0.04145
2017,Second Stage of Tertiary Education,Very good,0.13827,1140,7246,0.13032,0.14622
2017,Second Stage of Tertiary Education,Good,0.43897,3283,7246,0.42755,0.45040
2017,Second Stage of Tertiary Education,Satisfactory,0.29194,1958,7246,0.28147,0.30241
2017,Second Stage of Tertiary Education,Poor,0.10755,735,7246,0.10041,0.11468
2017,Second Stage of Tertiary Education,Bad,0.02304,130,7246,0.01958,0.02649
2018,Pre-primary Level,Very good,0.40484,298,667,0.36756,0.44212
2018,Pre-primary Level,Good,0.41686,277,667,0.37942,0.45431
2018,Pre-primary Level,Satisfactory,0.12776,92,667,0.10241,0.15312
2018,Primary Level,Very good,0.12862,592,1832,0.11328,0.14395
2018,Primary Level,Good,0.28897,550,1832,0.26821,0.30973
2018,Primary Level,Satisfactory,0.28120,403,1832,0.26061,0.30180
2018,Primary Level,Poor,0.21789,208,1832,0.19898,0.23679
2018,Primary Level,Bad,0.08275,79,1832,0.07013,0.09537
2018,Lower Secondary Level,Very good,0.10714,672,3565,0.09699,0.11730
2018,Lower Secondary Level,Good,0.30285,1185,3565,0.28777,0.31794
2018,Lower Secondary Level,Satisfactory,0.34151,1022,3565,0.32594,0.35707
2018,Lower Secondary Level,Poor,0.19270,525,3565,0.17975,0.20565
2018,Lower Secondary Level,Bad,0.05515,161,3565,0.04765,0.06264
2018,Upper Secondary Level,Very good,0.08005,1278,12136,0.07523,0.08488
2018,Upper Secondary Level,Good,0.35298,4459,12136,0.34448,0.36148
2018,Upper Secondary Level,Satisfactory,0.36530,4127,12136,0.35673,0.37387
2018,Upper Secondary Level,Poor,0.15809,1802,12136,0.15160,0.16458
2018,Upper Secondary Level,Bad,0.04229,470,12136,0.03871,0.04587
2018,Post-secondary Non-tertiary Level,Very good,0.11261,295,2214,0.09944,0.12578
2018,Post-secondary Non-tertiary Level,Good,0.41886,962,2214,0.39831,0.43942
2018,Post-secondary Non-tertiary Level,Satisfactory,0.31450,643,2214,0.29515,0.33384
2018,Post-secondary Non-tertiary Level,Poor,0.12818,268,2214,0.11425,0.14211
2018,Post-secondary Non-tertiary Level,Bad,0.02542,46,2214,0.01886,0.03197
2018,First Stage of Tertiary Education,Very good,0.06428,84,1454,0.05167,0.07689
2018,First Stage of Tertiary Education,Good,0.39540,584,1454,0.37026,0.42054
2018,First Stage of Tertiary Education,Satisfactory,0.35433,550,1454,0.32974,0.37893
2018,First Stage of Tertiary Education,Poor,0.14762,190,1454,0.12938,0.16586
2018,First Stage of Tertiary Education,Bad,0.03825,46,1454,0.02839,0.04812
2018,Second Stage of Tertiary Education,Very good,0.13785,1100,6971,0.12975,0.14594
2018,Second Stage of Tertiary Education,Good,0.44178,3152,6971,0.43012,0.45344
2018,Second Stage of Tertiary Education,Satisfactory,0.29144,1892,6971,0.28077,0.30211
2018,Second Stage of Tertiary Education,Poor,0.10805,703,6971,0.10076,0.11534
2018,Second Stage of Tertiary Education,Bad,0.01882,124,6971,0.01563,0.02201
2019,Pre-primary Level,Very good,0.36042,231,580,0.32132,0.39953
2019,Pre-primary Level,Good,0.46430,268,580,0.42368,0.50492
2019,Pre-primary Level,Satisfactory,0.11247,81,580,0.08674,0.13821
2019,Primary Level,Very good,0.16161,504,1721,0.14421,0.17900
2019,Primary Level,Good,0.22510,549,1721,0.20536,0.24484
2019,Primary Level,Satisfactory,0.26960,359,1721,0.24863,0.29058
2019,Primary Level,Poor,0.25415,226,1721,0.23358,0.27473
2019,Primary Level,Bad,0.07235,83,1721,0.06011,0.08459
2019,Lower Secondary Level,Very good,0.08914,555,3209,0.07928,0.09900
2019,Lower Secondary Level,Good,0.34565,1160,3209,0.32920,0.36211
2019,Lower Secondary Level,Satisfactory,0.31875,857,3209,0.30262,0.33488
2019,Lower Secondary Level,Poor,0.19028,497,3209,0.17669,0.20386
2019,Lower Secondary Level,Bad,0.05463,140,3209,0.04677,0.06250
2019,Upper Secondary Level,Very good,0.07188,1181,11676,0.06720,0.07657
2019,Upper Secondary Level,Good,0.35867,4361,11676,0.34997,0.36737
2019,Upper Secondary Level,Satisfactory,0.36649,4011,11676,0.35775,0.37523
2019,Upper Secondary Level,Poor,0.16100,1692,11676,0.15433,0.16767
2019,Upper Secondary Level,Bad,0.04104,431,11676,0.03744,0.04464
2019,Post-secondary Non-tertiary Level,Very good,0.12775,286,2260,0.11398,0.14152
2019,Post-secondary Non-tertiary Level,Good,0.40898,1009,2260,0.38870,0.42925
2019,Post-secondary Non-tertiary Level,Satisfactory,0.27991,636,2260,0.26139,0.29842
2019,Post-secondary Non-tertiary Level,Poor,0.15821,279,2260,0.14316,0.17326
2019,Post-secondary Non-tertiary Level,Bad,0.02516,50,2260,0.01870,0.03162
2019,First Stage of Tertiary Education,Very good,0.06858,142,1666,0.05644,0.08072
2019,First Stage of Tertiary Education,Good,0.41351,705,1666,0.38986,0.43716
2019,First Stage of Tertiary Education,Satisfactory,0.36012,579,1666,0.33706,0.38318
2019,First Stage of Tertiary Education,Poor,0.12359,199,1666,0.10778,0.13940
2019,First Stage of Tertiary Education,Bad,0.03417,41,1666,0.02544,0.04289
2019,Second Stage of Tertiary Education,Very good,0.14626,1284,7582,0.13831,0.15422
2019,Second Stage of Tertiary Education,Good,0.46071,3520,7582,0.44949,0.47193
2019,Second Stage of Tertiary Education,Satisfactory,0.27157,1965,7582,0.26156,0.28158
2019,Second Stage of Tertiary Education,Poor,0.10373,695,7582,0.09687,0.11059
2019,Second Stage of Tertiary Education,Bad,0.01740,118,7582,0.01446,0.02035
2020,Pre-primary Level,Very good,0.35802,275,687,0.32214,0.39389
2020,Pre-primary Level,Good,0.49076,332,687,0.45335,0.52817
2020,Pre-primary Level,Satisfactory,0.13244,80,687,0.10708,0.15781
2020,Primary Level,Very good,0.14851,607,1830,0.13221,0.16480
2020,Primary Level,Good,0.30522,662,1830,0.28411,0.32632
2020,Primary Level,Satisfactory,0.24246,309,1830,0.22282,0.26210
2020,Primary Level,Poor,0.21996,188,1830,0.20097,0.23894
2020,Primary Level,Bad,0.07326,64,1830,0.06132,0.08520
2020,Lower Secondary Level,Very good,0.10215,663,3320,0.09185,0.11245
2020,Lower Secondary Level,Good,0.31539,1198,3320,0.29958,0.33120
2020,Lower Secondary Level,Satisfactory,0.33218,864,3320,0.31616,0.34820
2020,Lower Secondary Level,Poor,0.19917,475,3320,0.18558,0.21276
2020,Lower Secondary Level,Bad,0.04942,120,3320,0.04205,0.05680
2020,Upper Secondary Level,Very good,0.08124,1388,11361,0.07621,0.08626
2020,Upper Secondary Level,Good,0.35727,4326,11361,0.34846,0.36609
2020,Upper Secondary Level,Satisfactory,0.35572,3666,11361,0.34691,0.36452
2020,Upper Secondary Level,Poor,0.15901,1575,11361,0.15228,0.16573
2020,Upper Secondary Level,Bad,0.04526,406,11361,0.04143,0.04908
2020,Post-secondary Non-tertiary Level,Very good,0.12675,352,2362,0.11333,0.14017
2020,Post-secondary Non-tertiary Level,Good,0.43041,1079,2362,0.41044,0.45039
2020,Post-secondary Non-tertiary Level,Satisfactory,0.30036,642,2362,0.28187,0.31885
2020,Post-secondary Non-tertiary Level,Poor,0.12235,239,2362,0.10913,0.13557
2020,Post-secondary Non-tertiary Level,Bad,0.01929,50,2362,0.01374,0.02484
2020,First Stage of Tertiary Education,Very good,0.09499,132,1467,0.07998,0.11000
2020,First Stage of Tertiary Education,Good,0.36956,602,1467,0.34485,0.39427
2020,First Stage of Tertiary Education,Satisfactory,0.37343,526,1467,0.34867,0.39819
2020,First Stage of Tertiary Education,Poor,0.13096,171,1467,0.11369,0.14823
2020,First Stage of Tertiary Education,Bad,0.03091,36,1467,0.02205,0.03977
2020,Second Stage of Tertiary Education,Very good,0.14688,1430,7756,0.13901,0.15476
2020,Second Stage of Tertiary Education,Good,0.45152,3631,7756,0.44044,0.46260
2020,Second Stage of Tertiary Education,Satisfactory,0.28129,1875,7756,0.27128,0.29130
2020,Second Stage of Tertiary Education,Poor,0.10312,700,7756,0.09635,0.10989
2020,Second Stage of Tertiary Education,Bad,0.01656,120,7756,0.01372,0.01940
2021,Pre-primary Level,Very good,0.28908,159,417,0.24551,0.33264
2021,Pre-primary Level,Good,0.43126,179,417,0.38367,0.47885
2021,Pre-primary Level,Satisfactory,0.21848,79,417,0.17877,0.25819
2021,Primary Level,Very good,0.16891,279,1051,0.14625,0.19157
2021,Primary Level,Good,0.27344,337,1051,0.24648,0.30040
2021,Primary Level,Satisfactory,0.17168,205,1051,0.14887,0.19449
2021,Primary Level,Poor,0.22330,156,1051,0.19811,0.24849
2021,Primary Level,Bad,0.16201,74,1051,0.13972,0.18430
2021,Lower Secondary Level,Very good,0.11060,359,1891,0.09646,0.12474
2021,Lower Secondary Level,Good,0.28351,624,1891,0.26319,0.30383
2021,Lower Secondary Level,Satisfactory,0.30289,502,1891,0.28217,0.32360
2021,Lower Secondary Level,Poor,0.22498,303,1891,0.20616,0.24381
2021,Lower Secondary Level,Bad,0.07758,103,1891,0.06552,0.08964
2021,Upper Secondary Level,Very good,0.10227,917,7403,0.09537,0.10917
2021,Upper Secondary Level,Good,0.34550,2748,7403,0.33467,0.35633
2021,Upper Secondary Level,Satisfactory,0.33956,2313,7403,0.32877,0.35035
2021,Upper Secondary Level,Poor,0.16550,1115,7403,0.15703,0.17396
2021,Upper Secondary Level,Bad,0.04599,310,7403,0.04122,0.05077
2021,Post-secondary Non-tertiary Level,Very good,0.12766,223,1600,0.11131,0.14402
2021,Post-secondary Non-tertiary Level,Good,0.40773,699,1600,0.38365,0.43182
2021,Post-secondary Non-tertiary Level,Satisfactory,0.30718,459,1600,0.28457,0.32980
2021,Post-secondary Non-tertiary Level,Poor,0.12675,181,1600,0.11045,0.14306
2021,Post-secondary Non-tertiary Level,Bad,0.03067,38,1600,0.02222,0.03912
2021,First Stage of Tertiary Education,Very good,0.09276,97,1003,0.07480,0.11073
2021,First Stage of Tertiary Education,Good,0.41089,397,1003,0.38043,0.44136
2021,First Stage of Tertiary Education,Satisfactory,0.31633,334,1003,0.28753,0.34512
2021,First Stage of Tertiary Education,Poor,0.13783,144,1003,0.11648,0.15917
2021,First Stage of Tertiary Education,Bad,0.03854,31,1003,0.02662,0.05046
2021,Second Stage of Tertiary Education,Very good,0.15676,988,5704,0.14733,0.16620
2021,Second Stage of Tertiary Education,Good,0.43213,2611,5704,0.41927,0.44498
2021,Second Stage of Tertiary Education,Satisfactory,0.29506,1459,5704,0.28323,0.30690
2021,Second Stage of Tertiary Education,Poor,0.10174,545,5704,0.09389,0.10958
2021,Second Stage of Tertiary Education,Bad,0.01412,101,5704,0.01106,0.01718
