year,age_gr,regtyp,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Urban regions,Very good,0.13320,749,5834,0.12448,0.14192
2012,30-45 y.,Urban regions,Good,0.49927,2924,5834,0.48644,0.51210
2012,30-45 y.,Urban regions,Satisfactory,0.26386,1511,5834,0.25255,0.27517
2012,30-45 y.,Urban regions,Poor,0.08402,536,5834,0.07690,0.09114
2012,30-45 y.,Urban regions,Bad,0.01819,114,5834,0.01476,0.02162
2012,30-45 y.,Rural regions,Very good,0.12015,388,3235,0.10895,0.13136
2012,30-45 y.,Rural regions,Good,0.47287,1615,3235,0.45566,0.49008
2012,30-45 y.,Rural regions,Satisfactory,0.29483,887,3235,0.27912,0.31055
2012,30-45 y.,Rural regions,Poor,0.08979,278,3235,0.07993,0.09964
2012,30-45 y.,Rural regions,Bad,0.02201,67,3235,0.01695,0.02706
2012,46-65 y.,Urban regions,Very good,0.05933,381,5774,0.05324,0.06543
2012,46-65 y.,Urban regions,Good,0.35671,2256,5774,0.34435,0.36906
2012,46-65 y.,Urban regions,Satisfactory,0.38108,2063,5774,0.36855,0.39360
2012,46-65 y.,Urban regions,Poor,0.16032,849,5774,0.15086,0.16979
2012,46-65 y.,Urban regions,Bad,0.04064,225,5774,0.03554,0.04573
2012,46-65 y.,Rural regions,Very good,0.04179,181,3593,0.03525,0.04834
2012,46-65 y.,Rural regions,Good,0.36757,1367,3593,0.35180,0.38333
2012,46-65 y.,Rural regions,Satisfactory,0.38790,1351,3593,0.37196,0.40383
2012,46-65 y.,Rural regions,Poor,0.15278,535,3593,0.14101,0.16455
2012,46-65 y.,Rural regions,Bad,0.04914,159,3593,0.04207,0.05621
2012,66 and older,Urban regions,Very good,0.03281,110,3308,0.02674,0.03888
2012,66 and older,Urban regions,Good,0.23935,862,3308,0.22481,0.25390
2012,66 and older,Urban regions,Satisfactory,0.41621,1382,3308,0.39941,0.43302
2012,66 and older,Urban regions,Poor,0.23578,734,3308,0.22132,0.25025
2012,66 and older,Urban regions,Bad,0.07475,220,3308,0.06579,0.08371
2012,66 and older,Rural regions,Very good,0.02666,50,1889,0.01940,0.03393
2012,66 and older,Rural regions,Good,0.22412,476,1889,0.20531,0.24293
2012,66 and older,Rural regions,Satisfactory,0.43551,821,1889,0.41314,0.45787
2012,66 and older,Rural regions,Poor,0.24210,419,1889,0.22278,0.26142
2012,66 and older,Rural regions,Bad,0.06885,123,1889,0.05743,0.08027
2013,17-29 y.,Urban regions,Very good,0.28281,1159,3790,0.26847,0.29715
2013,17-29 y.,Urban regions,Good,0.46558,1707,3790,0.44970,0.48147
2013,17-29 y.,Urban regions,Satisfactory,0.19022,674,3790,0.17772,0.20272
2013,17-29 y.,Urban regions,Poor,0.05091,211,3790,0.04391,0.05791
2013,17-29 y.,Urban regions,Bad,0.00815,39,3790,0.00529,0.01101
2013,17-29 y.,Rural regions,Very good,0.26999,511,1769,0.24929,0.29068
2013,17-29 y.,Rural regions,Good,0.47940,839,1769,0.45612,0.50269
2013,17-29 y.,Rural regions,Satisfactory,0.18034,313,1769,0.16242,0.19827
2013,17-29 y.,Rural regions,Poor,0.05727,106,1769,0.04644,0.06810
2013,30-45 y.,Urban regions,Very good,0.14718,1052,6969,0.13886,0.15550
2013,30-45 y.,Urban regions,Good,0.47424,3337,6969,0.46252,0.48597
2013,30-45 y.,Urban regions,Satisfactory,0.25426,1731,6969,0.24404,0.26448
2013,30-45 y.,Urban regions,Poor,0.09930,696,6969,0.09227,0.10632
2013,30-45 y.,Urban regions,Bad,0.02276,153,6969,0.01926,0.02626
2013,30-45 y.,Rural regions,Very good,0.13200,457,3387,0.12060,0.14340
2013,30-45 y.,Rural regions,Good,0.48565,1605,3387,0.46881,0.50248
2013,30-45 y.,Rural regions,Satisfactory,0.27273,929,3387,0.25772,0.28773
2013,30-45 y.,Rural regions,Poor,0.08432,337,3387,0.07496,0.09368
2013,30-45 y.,Rural regions,Bad,0.02433,59,3387,0.01914,0.02952
2013,46-65 y.,Urban regions,Very good,0.06363,469,6446,0.05767,0.06959
2013,46-65 y.,Urban regions,Good,0.33403,2335,6446,0.32252,0.34555
2013,46-65 y.,Urban regions,Satisfactory,0.37545,2286,6446,0.36363,0.38727
2013,46-65 y.,Urban regions,Poor,0.17930,1061,6446,0.16993,0.18866
2013,46-65 y.,Urban regions,Bad,0.04659,295,6446,0.04145,0.05174
2013,46-65 y.,Rural regions,Very good,0.04284,189,3737,0.03635,0.04933
2013,46-65 y.,Rural regions,Good,0.34863,1370,3737,0.33335,0.36391
2013,46-65 y.,Rural regions,Satisfactory,0.38990,1382,3737,0.37426,0.40554
2013,46-65 y.,Rural regions,Poor,0.16678,620,3737,0.15482,0.17873
2013,46-65 y.,Rural regions,Bad,0.05163,176,3737,0.04453,0.05872
2013,66 and older,Urban regions,Very good,0.02716,97,3242,0.02156,0.03276
2013,66 and older,Urban regions,Good,0.25099,851,3242,0.23607,0.26592
2013,66 and older,Urban regions,Satisfactory,0.40516,1328,3242,0.38826,0.42206
2013,66 and older,Urban regions,Poor,0.22969,725,3242,0.21521,0.24417
2013,66 and older,Urban regions,Bad,0.08484,241,3242,0.07525,0.09443
2013,66 and older,Rural regions,Very good,0.03171,53,1799,0.02361,0.03981
2013,66 and older,Rural regions,Good,0.21945,442,1799,0.20032,0.23858
2013,66 and older,Rural regions,Satisfactory,0.45148,807,1799,0.42848,0.47448
2013,66 and older,Rural regions,Poor,0.23014,385,1799,0.21068,0.24960
2013,66 and older,Rural regions,Bad,0.06684,112,1799,0.05530,0.07839
2014,17-29 y.,Urban regions,Very good,0.26978,913,3262,0.25455,0.28502
2014,17-29 y.,Urban regions,Good,0.48078,1565,3262,0.46363,0.49793
2014,17-29 y.,Urban regions,Satisfactory,0.18531,597,3262,0.17198,0.19865
2014,17-29 y.,Urban regions,Poor,0.05530,187,3262,0.04745,0.06314
2014,17-29 y.,Rural regions,Very good,0.25779,391,1553,0.23603,0.27955
2014,17-29 y.,Rural regions,Good,0.45621,742,1553,0.43143,0.48099
2014,17-29 y.,Rural regions,Satisfactory,0.18289,321,1553,0.16366,0.20213
2014,17-29 y.,Rural regions,Poor,0.08824,99,1553,0.07413,0.10235
2014,30-45 y.,Urban regions,Very good,0.13226,720,5656,0.12343,0.14109
2014,30-45 y.,Urban regions,Good,0.47864,2738,5656,0.46562,0.49166
2014,30-45 y.,Urban regions,Satisfactory,0.26816,1489,5656,0.25662,0.27971
2014,30-45 y.,Urban regions,Poor,0.09845,588,5656,0.09069,0.10622
2014,30-45 y.,Urban regions,Bad,0.02231,121,5656,0.01846,0.02616
2014,30-45 y.,Rural regions,Very good,0.13379,343,2859,0.12131,0.14627
2014,30-45 y.,Rural regions,Good,0.48767,1385,2859,0.46934,0.50599
2014,30-45 y.,Rural regions,Satisfactory,0.27270,806,2859,0.25637,0.28903
2014,30-45 y.,Rural regions,Poor,0.08383,274,2859,0.07367,0.09399
2014,30-45 y.,Rural regions,Bad,0.02133,51,2859,0.01603,0.02663
2014,46-65 y.,Urban regions,Very good,0.05779,363,5890,0.05183,0.06375
2014,46-65 y.,Urban regions,Good,0.34811,2182,5890,0.33595,0.36028
2014,46-65 y.,Urban regions,Satisfactory,0.36589,2110,5890,0.35359,0.37819
2014,46-65 y.,Urban regions,Poor,0.18571,990,5890,0.17578,0.19564
2014,46-65 y.,Urban regions,Bad,0.04167,245,5890,0.03657,0.04678
2014,46-65 y.,Rural regions,Very good,0.04639,164,3416,0.03934,0.05344
2014,46-65 y.,Rural regions,Good,0.35621,1256,3416,0.34014,0.37227
2014,46-65 y.,Rural regions,Satisfactory,0.37743,1296,3416,0.36118,0.39369
2014,46-65 y.,Rural regions,Poor,0.17252,556,3416,0.15985,0.18519
2014,46-65 y.,Rural regions,Bad,0.04597,144,3416,0.03894,0.05299
2014,66 and older,Urban regions,Very good,0.03033,99,3154,0.02435,0.03632
2014,66 and older,Urban regions,Good,0.23316,797,3154,0.21840,0.24792
2014,66 and older,Urban regions,Satisfactory,0.41389,1282,3154,0.39670,0.43108
2014,66 and older,Urban regions,Poor,0.24350,758,3154,0.22852,0.25848
2014,66 and older,Urban regions,Bad,0.07723,218,3154,0.06791,0.08654
2014,66 and older,Rural regions,Very good,0.02711,47,1793,0.01959,0.03463
2014,66 and older,Rural regions,Good,0.21943,452,1793,0.20027,0.23859
2014,66 and older,Rural regions,Satisfactory,0.45565,787,1793,0.43259,0.47871
2014,66 and older,Rural regions,Poor,0.23365,389,1793,0.21406,0.25324
2014,66 and older,Rural regions,Bad,0.06411,118,1793,0.05277,0.07545
2015,17-29 y.,Urban regions,Very good,0.28443,987,3381,0.26922,0.29964
2015,17-29 y.,Urban regions,Good,0.47196,1591,3381,0.45513,0.48879
2015,17-29 y.,Urban regions,Satisfactory,0.17542,598,3381,0.16260,0.18824
2015,17-29 y.,Urban regions,Poor,0.05892,205,3381,0.05099,0.06686
2015,17-29 y.,Rural regions,Very good,0.22094,395,1593,0.20056,0.24132
2015,17-29 y.,Rural regions,Good,0.49468,773,1593,0.47012,0.51924
2015,17-29 y.,Rural regions,Satisfactory,0.19398,318,1593,0.17455,0.21340
2015,17-29 y.,Rural regions,Poor,0.08233,107,1593,0.06883,0.09583
2015,30-45 y.,Urban regions,Very good,0.13827,786,5515,0.12916,0.14738
2015,30-45 y.,Urban regions,Good,0.48002,2680,5515,0.46684,0.49321
2015,30-45 y.,Urban regions,Satisfactory,0.26339,1394,5515,0.25177,0.27502
2015,30-45 y.,Urban regions,Poor,0.09532,555,5515,0.08757,0.10308
2015,30-45 y.,Urban regions,Bad,0.02274,100,5515,0.01880,0.02667
2015,30-45 y.,Rural regions,Very good,0.13699,377,2761,0.12416,0.14982
2015,30-45 y.,Rural regions,Good,0.48049,1326,2761,0.46185,0.49913
2015,30-45 y.,Rural regions,Satisfactory,0.26618,752,2761,0.24969,0.28267
2015,30-45 y.,Rural regions,Poor,0.08332,247,2761,0.07301,0.09363
2015,30-45 y.,Rural regions,Bad,0.03007,59,2761,0.02370,0.03644
2015,46-65 y.,Urban regions,Very good,0.06565,386,5805,0.05928,0.07202
2015,46-65 y.,Urban regions,Good,0.33567,2150,5805,0.32352,0.34782
2015,46-65 y.,Urban regions,Satisfactory,0.38441,2093,5805,0.37189,0.39692
2015,46-65 y.,Urban regions,Poor,0.16895,947,5805,0.15931,0.17859
2015,46-65 y.,Urban regions,Bad,0.04446,229,5805,0.03916,0.04977
2015,46-65 y.,Rural regions,Very good,0.04521,177,3326,0.03814,0.05227
2015,46-65 y.,Rural regions,Good,0.36120,1243,3326,0.34488,0.37753
2015,46-65 y.,Rural regions,Satisfactory,0.37172,1229,3326,0.35529,0.38814
2015,46-65 y.,Rural regions,Poor,0.17581,536,3326,0.16287,0.18875
2015,46-65 y.,Rural regions,Bad,0.04606,141,3326,0.03894,0.05319
2015,66 and older,Urban regions,Very good,0.02748,84,3091,0.02171,0.03324
2015,66 and older,Urban regions,Good,0.25556,808,3091,0.24018,0.27094
2015,66 and older,Urban regions,Satisfactory,0.39780,1270,3091,0.38054,0.41506
2015,66 and older,Urban regions,Poor,0.24363,731,3091,0.22850,0.25877
2015,66 and older,Urban regions,Bad,0.07296,198,3091,0.06379,0.08213
2015,66 and older,Rural regions,Very good,0.02020,36,1795,0.01369,0.02671
2015,66 and older,Rural regions,Good,0.23312,445,1795,0.21355,0.25268
2015,66 and older,Rural regions,Satisfactory,0.42526,805,1795,0.40238,0.44813
2015,66 and older,Rural regions,Poor,0.23109,389,1795,0.21158,0.25060
2015,66 and older,Rural regions,Bad,0.07810,120,1795,0.06568,0.09052
2016,17-29 y.,Urban regions,Very good,0.25985,1184,3651,0.24563,0.27408
2016,17-29 y.,Urban regions,Good,0.48846,1616,3651,0.47224,0.50468
2016,17-29 y.,Urban regions,Satisfactory,0.16915,575,3651,0.15699,0.18132
2016,17-29 y.,Urban regions,Poor,0.06584,238,3651,0.05779,0.07389
2016,17-29 y.,Urban regions,Bad,0.01058,38,3651,0.00726,0.01390
2016,17-29 y.,Rural regions,Very good,0.24452,505,1707,0.22413,0.26492
2016,17-29 y.,Rural regions,Good,0.49368,792,1707,0.46996,0.51741
2016,17-29 y.,Rural regions,Satisfactory,0.18414,301,1707,0.16575,0.20254
2016,17-29 y.,Rural regions,Poor,0.06001,109,1707,0.04874,0.07128
2016,30-45 y.,Urban regions,Very good,0.13096,1069,5785,0.12227,0.13965
2016,30-45 y.,Urban regions,Good,0.47973,2574,5785,0.46686,0.49261
2016,30-45 y.,Urban regions,Satisfactory,0.25919,1364,5785,0.24790,0.27048
2016,30-45 y.,Urban regions,Poor,0.11126,635,5785,0.10316,0.11937
2016,30-45 y.,Urban regions,Bad,0.01872,143,5785,0.01523,0.02221
2016,30-45 y.,Rural regions,Very good,0.11600,426,2830,0.10420,0.12780
2016,30-45 y.,Rural regions,Good,0.50482,1353,2830,0.48640,0.52325
2016,30-45 y.,Rural regions,Satisfactory,0.24563,716,2830,0.22977,0.26149
2016,30-45 y.,Rural regions,Poor,0.10544,271,2830,0.09412,0.11676
2016,30-45 y.,Rural regions,Bad,0.02359,64,2830,0.01800,0.02919
2016,46-65 y.,Urban regions,Very good,0.05670,391,5752,0.05072,0.06268
2016,46-65 y.,Urban regions,Good,0.34640,2102,5752,0.33410,0.35869
2016,46-65 y.,Urban regions,Satisfactory,0.37773,2070,5752,0.36520,0.39026
2016,46-65 y.,Urban regions,Poor,0.17797,951,5752,0.16808,0.18785
2016,46-65 y.,Urban regions,Bad,0.04055,238,5752,0.03546,0.04565
2016,46-65 y.,Rural regions,Very good,0.03356,161,3277,0.02739,0.03973
2016,46-65 y.,Rural regions,Good,0.35780,1223,3277,0.34139,0.37422
2016,46-65 y.,Rural regions,Satisfactory,0.38991,1210,3277,0.37321,0.40661
2016,46-65 y.,Rural regions,Poor,0.17010,529,3277,0.15724,0.18297
2016,46-65 y.,Rural regions,Bad,0.04730,154,3277,0.04004,0.05457
2016,66 and older,Urban regions,Very good,0.02372,79,2979,0.01825,0.02918
2016,66 and older,Urban regions,Good,0.25606,778,2979,0.24039,0.27174
2016,66 and older,Urban regions,Satisfactory,0.40711,1260,2979,0.38947,0.42476
2016,66 and older,Urban regions,Poor,0.22865,657,2979,0.21357,0.24373
2016,66 and older,Urban regions,Bad,0.08126,205,2979,0.07145,0.09107
2016,66 and older,Rural regions,Very good,0.02539,44,1753,0.01802,0.03275
2016,66 and older,Rural regions,Good,0.23783,452,1753,0.21789,0.25777
2016,66 and older,Rural regions,Satisfactory,0.43932,776,1753,0.41608,0.46256
2016,66 and older,Rural regions,Poor,0.22994,375,1753,0.21024,0.24965
2016,66 and older,Rural regions,Bad,0.06647,106,1753,0.05481,0.07814
2017,17-29 y.,Urban regions,Very good,0.27630,1470,4318,0.26296,0.28964
2017,17-29 y.,Urban regions,Good,0.44377,1850,4318,0.42894,0.45859
2017,17-29 y.,Urban regions,Satisfactory,0.19676,705,4318,0.18490,0.20862
2017,17-29 y.,Urban regions,Poor,0.07576,293,4318,0.06787,0.08365
2017,17-29 y.,Rural regions,Very good,0.22327,659,2053,0.20525,0.24128
2017,17-29 y.,Rural regions,Good,0.51278,940,2053,0.49115,0.53441
2017,17-29 y.,Rural regions,Satisfactory,0.16126,323,2053,0.14535,0.17717
2017,17-29 y.,Rural regions,Poor,0.07899,131,2053,0.06732,0.09066
2017,30-45 y.,Urban regions,Very good,0.14519,1102,6130,0.13637,0.15401
2017,30-45 y.,Urban regions,Good,0.48088,2804,6130,0.46837,0.49339
2017,30-45 y.,Urban regions,Satisfactory,0.25649,1502,6130,0.24556,0.26742
2017,30-45 y.,Urban regions,Poor,0.09907,609,6130,0.09159,0.10655
2017,30-45 y.,Urban regions,Bad,0.01812,113,6130,0.01478,0.02146
2017,30-45 y.,Rural regions,Very good,0.11530,478,2993,0.10386,0.12675
2017,30-45 y.,Rural regions,Good,0.50192,1378,2993,0.48401,0.51984
2017,30-45 y.,Rural regions,Satisfactory,0.27388,811,2993,0.25790,0.28986
2017,30-45 y.,Rural regions,Poor,0.08701,267,2993,0.07691,0.09711
2017,30-45 y.,Rural regions,Bad,0.02133,59,2993,0.01615,0.02651
2017,46-65 y.,Urban regions,Very good,0.06435,518,6695,0.05847,0.07023
2017,46-65 y.,Urban regions,Good,0.34427,2421,6695,0.33289,0.35565
2017,46-65 y.,Urban regions,Satisfactory,0.37715,2365,6695,0.36554,0.38876
2017,46-65 y.,Urban regions,Poor,0.16931,1101,6695,0.16032,0.17829
2017,46-65 y.,Urban regions,Bad,0.04383,290,6695,0.03892,0.04873
2017,46-65 y.,Rural regions,Very good,0.04050,216,3877,0.03429,0.04670
2017,46-65 y.,Rural regions,Good,0.35258,1488,3877,0.33753,0.36762
2017,46-65 y.,Rural regions,Satisfactory,0.38140,1392,3877,0.36611,0.39669
2017,46-65 y.,Rural regions,Poor,0.17812,621,3877,0.16608,0.19017
2017,46-65 y.,Rural regions,Bad,0.04622,160,3877,0.03961,0.05283
2017,66 and older,Urban regions,Very good,0.03561,111,3126,0.02911,0.04211
2017,66 and older,Urban regions,Good,0.25051,856,3126,0.23532,0.26570
2017,66 and older,Urban regions,Satisfactory,0.41520,1325,3126,0.39792,0.43247
2017,66 and older,Urban regions,Poor,0.23160,650,3126,0.21681,0.24639
2017,66 and older,Urban regions,Bad,0.06583,184,3126,0.05713,0.07452
2017,66 and older,Rural regions,Very good,0.01542,33,1858,0.00981,0.02102
2017,66 and older,Rural regions,Good,0.24240,488,1858,0.22291,0.26189
2017,66 and older,Rural regions,Satisfactory,0.45360,845,1858,0.43096,0.47624
2017,66 and older,Rural regions,Poor,0.22342,376,1858,0.20447,0.24236
2017,66 and older,Rural regions,Bad,0.06068,116,1858,0.04982,0.07154
2018,17-29 y.,Urban regions,Very good,0.28068,1478,4139,0.26698,0.29437
2018,17-29 y.,Urban regions,Good,0.44823,1683,4139,0.43308,0.46338
2018,17-29 y.,Urban regions,Satisfactory,0.17608,679,4139,0.16448,0.18769
2018,17-29 y.,Urban regions,Poor,0.07744,263,4139,0.06930,0.08558
2018,17-29 y.,Urban regions,Bad,0.01267,36,4139,0.00926,0.01608
2018,17-29 y.,Rural regions,Very good,0.24880,611,1885,0.22928,0.26833
2018,17-29 y.,Rural regions,Good,0.48879,833,1885,0.46621,0.51136
2018,17-29 y.,Rural regions,Satisfactory,0.18207,343,1885,0.16464,0.19950
2018,17-29 y.,Rural regions,Poor,0.06395,98,1885,0.05290,0.07500
2018,30-45 y.,Urban regions,Very good,0.16273,1133,5738,0.15318,0.17228
2018,30-45 y.,Urban regions,Good,0.45265,2541,5738,0.43977,0.46553
2018,30-45 y.,Urban regions,Satisfactory,0.27650,1437,5738,0.26493,0.28808
2018,30-45 y.,Urban regions,Poor,0.09025,517,5738,0.08284,0.09767
2018,30-45 y.,Urban regions,Bad,0.01779,110,5738,0.01437,0.02121
2018,30-45 y.,Rural regions,Very good,0.11401,451,2697,0.10201,0.12600
2018,30-45 y.,Rural regions,Good,0.50714,1238,2697,0.48827,0.52602
2018,30-45 y.,Rural regions,Satisfactory,0.25115,684,2697,0.23478,0.26752
2018,30-45 y.,Rural regions,Poor,0.11057,277,2697,0.09873,0.12241
2018,30-45 y.,Rural regions,Bad,0.01378,47,2697,0.00938,0.01818
2018,46-65 y.,Urban regions,Very good,0.06103,502,6527,0.05522,0.06684
2018,46-65 y.,Urban regions,Good,0.36939,2447,6527,0.35768,0.38110
2018,46-65 y.,Urban regions,Satisfactory,0.35445,2267,6527,0.34284,0.36605
2018,46-65 y.,Urban regions,Poor,0.17168,1022,6527,0.16253,0.18082
2018,46-65 y.,Urban regions,Bad,0.04314,289,6527,0.03821,0.04807
2018,46-65 y.,Rural regions,Very good,0.04188,230,3728,0.03545,0.04831
2018,46-65 y.,Rural regions,Good,0.35713,1399,3728,0.34174,0.37251
2018,46-65 y.,Rural regions,Satisfactory,0.40465,1363,3728,0.38889,0.42040
2018,46-65 y.,Rural regions,Poor,0.14584,569,3728,0.13450,0.15717
2018,46-65 y.,Rural regions,Bad,0.04999,167,3728,0.04299,0.05699
2018,66 and older,Urban regions,Very good,0.03147,110,3171,0.02539,0.03754
2018,66 and older,Urban regions,Good,0.26326,899,3171,0.24793,0.27860
2018,66 and older,Urban regions,Satisfactory,0.41748,1290,3171,0.40032,0.43465
2018,66 and older,Urban regions,Poor,0.22545,689,3171,0.21090,0.24000
2018,66 and older,Urban regions,Bad,0.06086,183,3171,0.05253,0.06918
2018,66 and older,Rural regions,Very good,0.02366,39,1842,0.01672,0.03061
2018,66 and older,Rural regions,Good,0.23189,469,1842,0.21261,0.25116
2018,66 and older,Rural regions,Satisfactory,0.48312,857,1842,0.46029,0.50595
2018,66 and older,Rural regions,Poor,0.19913,365,1842,0.18089,0.21737
2018,66 and older,Rural regions,Bad,0.06017,112,1842,0.04931,0.07104
2019,17-29 y.,Urban regions,Very good,0.23293,1180,3610,0.21914,0.24672
2019,17-29 y.,Urban regions,Good,0.50079,1579,3610,0.48447,0.51710
2019,17-29 y.,Urban regions,Satisfactory,0.17960,606,3610,0.16708,0.19213
2019,17-29 y.,Urban regions,Poor,0.05515,203,3610,0.04770,0.06260
2019,17-29 y.,Urban regions,Bad,0.01758,42,3610,0.01329,0.02186
2019,17-29 y.,Rural regions,Very good,0.22608,456,1576,0.20542,0.24674
2019,17-29 y.,Rural regions,Good,0.49471,757,1576,0.47001,0.51940
2019,17-29 y.,Rural regions,Satisfactory,0.18342,265,1576,0.16430,0.20253
2019,17-29 y.,Rural regions,Poor,0.06526,98,1576,0.05306,0.07746
2019,30-45 y.,Urban regions,Very good,0.16654,1020,5256,0.15646,0.17661
2019,30-45 y.,Urban regions,Good,0.47355,2408,5256,0.46005,0.48705
2019,30-45 y.,Urban regions,Satisfactory,0.24601,1224,5256,0.23437,0.25766
2019,30-45 y.,Urban regions,Poor,0.09766,508,5256,0.08963,0.10569
2019,30-45 y.,Urban regions,Bad,0.01622,96,5256,0.01281,0.01964
2019,30-45 y.,Rural regions,Very good,0.10833,415,2550,0.09627,0.12040
2019,30-45 y.,Rural regions,Good,0.49684,1172,2550,0.47743,0.51625
2019,30-45 y.,Rural regions,Satisfactory,0.27997,679,2550,0.26254,0.29740
2019,30-45 y.,Rural regions,Poor,0.09495,231,2550,0.08357,0.10633
2019,30-45 y.,Rural regions,Bad,0.01990,53,2550,0.01448,0.02532
2019,46-65 y.,Urban regions,Very good,0.06916,702,6985,0.06321,0.07511
2019,46-65 y.,Urban regions,Good,0.36542,2787,6985,0.35413,0.37672
2019,46-65 y.,Urban regions,Satisfactory,0.34453,2236,6985,0.33339,0.35568
2019,46-65 y.,Urban regions,Poor,0.17854,1007,6985,0.16956,0.18753
2019,46-65 y.,Urban regions,Bad,0.04046,253,6985,0.03584,0.04508
2019,46-65 y.,Rural regions,Very good,0.04829,303,3870,0.04153,0.05504
2019,46-65 y.,Rural regions,Good,0.36775,1548,3870,0.35255,0.38294
2019,46-65 y.,Rural regions,Satisfactory,0.37848,1330,3870,0.36319,0.39376
2019,46-65 y.,Rural regions,Poor,0.16783,572,3870,0.15605,0.17961
2019,46-65 y.,Rural regions,Bad,0.03764,117,3870,0.03164,0.04363
2019,66 and older,Urban regions,Very good,0.03231,140,3240,0.02622,0.03840
2019,66 and older,Urban regions,Good,0.26796,957,3240,0.25270,0.28321
2019,66 and older,Urban regions,Satisfactory,0.42601,1338,3240,0.40898,0.44304
2019,66 and older,Urban regions,Poor,0.20653,618,3240,0.19258,0.22047
2019,66 and older,Urban regions,Bad,0.06450,187,3240,0.05604,0.07296
2019,66 and older,Rural regions,Very good,0.02052,66,1879,0.01411,0.02693
2019,66 and older,Rural regions,Good,0.23245,510,1879,0.21334,0.25155
2019,66 and older,Rural regions,Satisfactory,0.45550,821,1879,0.43297,0.47802
2019,66 and older,Rural regions,Poor,0.23584,378,1879,0.21664,0.25504
2019,66 and older,Rural regions,Bad,0.05477,104,1879,0.04448,0.06506
2020,17-29 y.,Urban regions,Very good,0.27764,1536,4275,0.26421,0.29107
2020,17-29 y.,Urban regions,Good,0.46456,1867,4275,0.44961,0.47951
2020,17-29 y.,Urban regions,Satisfactory,0.18338,613,4275,0.17178,0.19498
2020,17-29 y.,Urban regions,Poor,0.06112,221,4275,0.05394,0.06831
2020,17-29 y.,Urban regions,Bad,0.01042,38,4275,0.00737,0.01346
2020,17-29 y.,Rural regions,Very good,0.24646,548,1648,0.22564,0.26727
2020,17-29 y.,Rural regions,Good,0.48958,755,1648,0.46544,0.51372
2020,17-29 y.,Rural regions,Satisfactory,0.21079,273,1648,0.19109,0.23048
2020,17-29 y.,Rural regions,Poor,0.04538,72,1648,0.03533,0.05543
2020,30-45 y.,Urban regions,Very good,0.17726,1463,5955,0.16756,0.18696
2020,30-45 y.,Urban regions,Good,0.48822,2751,5955,0.47552,0.50092
2020,30-45 y.,Urban regions,Satisfactory,0.23482,1199,5955,0.22405,0.24558
2020,30-45 y.,Urban regions,Poor,0.08622,453,5955,0.07909,0.09335
2020,30-45 y.,Urban regions,Bad,0.01344,89,5955,0.01052,0.01637
2020,30-45 y.,Rural regions,Very good,0.13795,489,2535,0.12452,0.15138
2020,30-45 y.,Rural regions,Good,0.48547,1182,2535,0.46601,0.50493
2020,30-45 y.,Rural regions,Satisfactory,0.27224,616,2535,0.25491,0.28957
2020,30-45 y.,Rural regions,Poor,0.08473,203,2535,0.07389,0.09557
2020,30-45 y.,Rural regions,Bad,0.01669,45,2535,0.01170,0.02168
2020,46-65 y.,Urban regions,Very good,0.07032,694,6869,0.06427,0.07637
2020,46-65 y.,Urban regions,Good,0.36992,2784,6869,0.35851,0.38134
2020,46-65 y.,Urban regions,Satisfactory,0.34862,2178,6869,0.33735,0.35989
2020,46-65 y.,Urban regions,Poor,0.17229,979,6869,0.16336,0.18122
2020,46-65 y.,Urban regions,Bad,0.03802,234,6869,0.03350,0.04255
2020,46-65 y.,Rural regions,Very good,0.04887,265,3644,0.04186,0.05587
2020,46-65 y.,Rural regions,Good,0.36181,1509,3644,0.34620,0.37741
2020,46-65 y.,Rural regions,Satisfactory,0.37727,1205,3644,0.36153,0.39301
2020,46-65 y.,Rural regions,Poor,0.17003,533,3644,0.15783,0.18223
2020,46-65 y.,Rural regions,Bad,0.04178,132,3644,0.03528,0.04827
2020,66 and older,Urban regions,Very good,0.03549,129,3110,0.02899,0.04200
2020,66 and older,Urban regions,Good,0.25395,902,3110,0.23865,0.26925
2020,66 and older,Urban regions,Satisfactory,0.42883,1269,3110,0.41144,0.44623
2020,66 and older,Urban regions,Poor,0.21314,636,3110,0.19875,0.22754
2020,66 and older,Urban regions,Bad,0.06609,174,3110,0.05736,0.07482
2020,66 and older,Rural regions,Very good,0.02388,50,1805,0.01683,0.03092
2020,66 and older,Rural regions,Good,0.23688,500,1805,0.21726,0.25650
2020,66 and older,Rural regions,Satisfactory,0.45062,796,1805,0.42766,0.47358
2020,66 and older,Rural regions,Poor,0.22226,359,1805,0.20307,0.24144
2020,66 and older,Rural regions,Bad,0.06398,100,1805,0.05269,0.07527
2021,17-29 y.,Urban regions,Very good,0.29117,900,2607,0.27372,0.30861
2021,17-29 y.,Urban regions,Good,0.40969,1072,2607,0.39081,0.42857
2021,17-29 y.,Urban regions,Satisfactory,0.19617,468,2607,0.18092,0.21142
2021,17-29 y.,Urban regions,Poor,0.09184,167,2607,0.08075,0.10293
2021,17-29 y.,Rural regions,Very good,0.23821,286,997,0.21175,0.26466
2021,17-29 y.,Rural regions,Good,0.48895,461,997,0.45791,0.52000
2021,17-29 y.,Rural regions,Satisfactory,0.18599,175,997,0.16182,0.21015
2021,17-29 y.,Rural regions,Poor,0.08005,75,997,0.06320,0.09690
