year,age_gr,sampreg,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,East,Very good,0.03624,86,2022,0.02809,0.04438
2014,46-65 y.,East,Good,0.34464,726,2022,0.32392,0.36536
2014,46-65 y.,East,Satisfactory,0.38808,774,2022,0.36684,0.40933
2014,46-65 y.,East,Poor,0.17869,345,2022,0.16199,0.19539
2014,46-65 y.,East,Bad,0.05050,91,2022,0.04095,0.06005
2014,66 and older,West,Very good,0.03405,137,3727,0.02823,0.03987
2014,66 and older,West,Good,0.23615,963,3727,0.22251,0.24979
2014,66 and older,West,Satisfactory,0.42320,1545,3727,0.40734,0.43906
2014,66 and older,West,Poor,0.23350,846,3727,0.21991,0.24708
2014,66 and older,West,Bad,0.07197,236,3727,0.06367,0.08027
2014,66 and older,East,Good,0.19521,286,1211,0.17287,0.21754
2014,66 and older,East,Satisfactory,0.44648,524,1211,0.41847,0.47449
2014,66 and older,East,Poor,0.27098,301,1211,0.24594,0.29603
2014,66 and older,East,Bad,0.07750,100,1211,0.06244,0.09257
2015,17-29 y.,West,Very good,0.27206,1204,4189,0.25858,0.28553
2015,17-29 y.,West,Good,0.47512,1974,4189,0.46000,0.49025
2015,17-29 y.,West,Satisfactory,0.18048,749,4189,0.16883,0.19213
2015,17-29 y.,West,Poor,0.06448,262,4189,0.05704,0.07192
2015,17-29 y.,East,Very good,0.23013,178,785,0.20066,0.25959
2015,17-29 y.,East,Good,0.49856,390,785,0.46356,0.53356
2015,17-29 y.,East,Satisfactory,0.18310,167,785,0.15603,0.21017
2015,17-29 y.,East,Poor,0.07331,50,785,0.05507,0.09156
2015,30-45 y.,West,Very good,0.14339,1005,6745,0.13502,0.15175
2015,30-45 y.,West,Good,0.47920,3247,6745,0.46727,0.49112
2015,30-45 y.,West,Satisfactory,0.26375,1724,6745,0.25323,0.27427
2015,30-45 y.,West,Poor,0.09072,645,6745,0.08386,0.09757
2015,30-45 y.,West,Bad,0.02190,124,6745,0.01841,0.02539
2015,30-45 y.,East,Very good,0.11113,158,1531,0.09539,0.12688
2015,30-45 y.,East,Good,0.48485,759,1531,0.45981,0.50989
2015,30-45 y.,East,Satisfactory,0.26647,422,1531,0.24432,0.28863
2015,30-45 y.,East,Poor,0.09699,157,1531,0.08216,0.11182
2015,30-45 y.,East,Bad,0.03949,35,1531,0.02973,0.04925
2015,46-65 y.,West,Very good,0.06236,469,7188,0.05677,0.06795
2015,46-65 y.,West,Good,0.34566,2676,7188,0.33466,0.35665
2015,46-65 y.,West,Satisfactory,0.37725,2592,7188,0.36604,0.38846
2015,46-65 y.,West,Poor,0.17007,1164,7188,0.16138,0.17875
2015,46-65 y.,West,Bad,0.04402,287,7188,0.03928,0.04876
2015,46-65 y.,East,Very good,0.04195,94,1943,0.03303,0.05087
2015,46-65 y.,East,Good,0.34042,717,1943,0.31934,0.36149
2015,46-65 y.,East,Satisfactory,0.39131,730,1943,0.36961,0.41302
2015,46-65 y.,East,Poor,0.17684,319,1943,0.15987,0.19381
2015,46-65 y.,East,Bad,0.04927,83,1943,0.03965,0.05890
2015,66 and older,West,Very good,0.02773,104,3667,0.02241,0.03305
2015,66 and older,West,Good,0.25950,991,3667,0.24531,0.27369
2015,66 and older,West,Satisfactory,0.39559,1505,3667,0.37976,0.41142
2015,66 and older,West,Poor,0.23918,847,3667,0.22537,0.25299
2015,66 and older,West,Bad,0.07175,220,3667,0.06339,0.08010
2015,66 and older,East,Good,0.19724,262,1203,0.17474,0.21973
2015,66 and older,East,Satisfactory,0.45734,570,1203,0.42918,0.48551
2015,66 and older,East,Poor,0.24116,273,1203,0.21697,0.26534
2015,66 and older,East,Bad,0.08771,98,1203,0.07172,0.10371
2016,17-29 y.,West,Very good,0.25779,1446,4489,0.24499,0.27059
2016,17-29 y.,West,Good,0.49266,2006,4489,0.47803,0.50728
2016,17-29 y.,West,Satisfactory,0.16805,705,4489,0.15711,0.17899
2016,17-29 y.,West,Poor,0.06424,280,4489,0.05707,0.07141
2016,17-29 y.,West,Bad,0.01078,52,4489,0.00776,0.01380
2016,17-29 y.,East,Very good,0.24290,243,883,0.21460,0.27120
2016,17-29 y.,East,Good,0.47519,402,883,0.44223,0.50814
2016,17-29 y.,East,Satisfactory,0.20276,171,883,0.17623,0.22930
2016,17-29 y.,East,Poor,0.06382,67,883,0.04769,0.07995
2016,30-45 y.,West,Very good,0.12877,1262,6988,0.12092,0.13663
2016,30-45 y.,West,Good,0.48416,3127,6988,0.47244,0.49588
2016,30-45 y.,West,Satisfactory,0.25681,1677,6988,0.24657,0.26706
2016,30-45 y.,West,Poor,0.10716,747,6988,0.09990,0.11441
2016,30-45 y.,West,Bad,0.02173,175,6988,0.01831,0.02515
2016,30-45 y.,East,Very good,0.11576,233,1627,0.10021,0.13131
2016,30-45 y.,East,Good,0.50163,800,1627,0.47732,0.52593
2016,30-45 y.,East,Satisfactory,0.24728,403,1627,0.22631,0.26825
2016,30-45 y.,East,Poor,0.12082,159,1627,0.10498,0.13667
2016,30-45 y.,East,Bad,0.01275,32,1627,0.00729,0.01820
2016,46-65 y.,West,Very good,0.05197,470,7087,0.04680,0.05714
2016,46-65 y.,West,Good,0.34928,2598,7087,0.33818,0.36038
2016,46-65 y.,West,Satisfactory,0.38360,2585,7087,0.37228,0.39492
2016,46-65 y.,West,Poor,0.17325,1142,7087,0.16444,0.18207
2016,46-65 y.,West,Bad,0.04137,292,7087,0.03673,0.04601
2016,46-65 y.,East,Very good,0.03402,82,1942,0.02596,0.04209
2016,46-65 y.,East,Good,0.35522,727,1942,0.33393,0.37651
2016,46-65 y.,East,Satisfactory,0.37523,695,1942,0.35369,0.39677
2016,46-65 y.,East,Poor,0.18352,338,1942,0.16629,0.20074
2016,46-65 y.,East,Bad,0.04957,100,1942,0.03992,0.05923
2016,66 and older,West,Very good,0.02537,102,3563,0.02020,0.03053
2016,66 and older,West,Good,0.25563,956,3563,0.24130,0.26996
2016,66 and older,West,Satisfactory,0.41590,1528,3563,0.39972,0.43209
2016,66 and older,West,Poor,0.22447,755,3563,0.21077,0.23817
2016,66 and older,West,Bad,0.07602,222,3563,0.06732,0.08473
2016,66 and older,East,Good,0.22382,274,1148,0.19969,0.24794
2016,66 and older,East,Satisfactory,0.42581,508,1148,0.39719,0.45442
2016,66 and older,East,Poor,0.25102,277,1148,0.22592,0.27611
2016,66 and older,East,Bad,0.07841,89,1148,0.06285,0.09397
2017,17-29 y.,West,Very good,0.27706,1838,5367,0.26508,0.28903
2017,17-29 y.,West,Good,0.44670,2285,5367,0.43340,0.46000
2017,17-29 y.,West,Satisfactory,0.18546,854,5367,0.17506,0.19586
2017,17-29 y.,West,Poor,0.07819,351,5367,0.07101,0.08538
2017,17-29 y.,West,Bad,0.00621,39,5367,0.00411,0.00832
2017,17-29 y.,East,Very good,0.17332,291,1043,0.15034,0.19631
2017,17-29 y.,East,Good,0.55580,505,1043,0.52563,0.58597
2017,17-29 y.,East,Satisfactory,0.19399,174,1043,0.16998,0.21800
2017,17-29 y.,East,Poor,0.06813,73,1043,0.05283,0.08342
2017,30-45 y.,West,Very good,0.14137,1329,7377,0.13342,0.14932
2017,30-45 y.,West,Good,0.47757,3345,7377,0.46617,0.48897
2017,30-45 y.,West,Satisfactory,0.26678,1854,7377,0.25669,0.27687
2017,30-45 y.,West,Poor,0.09474,709,7377,0.08806,0.10142
2017,30-45 y.,West,Bad,0.01916,140,7377,0.01603,0.02229
2017,30-45 y.,East,Very good,0.11440,251,1746,0.09946,0.12933
2017,30-45 y.,East,Good,0.53050,837,1746,0.50708,0.55392
2017,30-45 y.,East,Satisfactory,0.23684,459,1746,0.21689,0.25679
2017,30-45 y.,East,Poor,0.09962,167,1746,0.08557,0.11367
2017,30-45 y.,East,Bad,0.01848,32,1746,0.01216,0.02480
2017,46-65 y.,West,Very good,0.06144,634,8324,0.05628,0.06660
2017,46-65 y.,West,Good,0.34404,3040,8324,0.33383,0.35425
2017,46-65 y.,West,Satisfactory,0.37948,2955,8324,0.36906,0.38991
2017,46-65 y.,West,Poor,0.17361,1355,8324,0.16547,0.18175
2017,46-65 y.,West,Bad,0.04016,340,8324,0.03594,0.04438
2017,46-65 y.,East,Very good,0.03260,100,2248,0.02526,0.03995
2017,46-65 y.,East,Good,0.36095,869,2248,0.34109,0.38081
2017,46-65 y.,East,Satisfactory,0.37462,802,2248,0.35460,0.39463
2017,46-65 y.,East,Poor,0.16644,367,2248,0.15104,0.18184
2017,46-65 y.,East,Bad,0.06489,110,2248,0.05471,0.07508
2017,66 and older,West,Very good,0.03250,131,3766,0.02684,0.03817
2017,66 and older,West,Good,0.25079,1038,3766,0.23694,0.26464
2017,66 and older,West,Satisfactory,0.42549,1614,3766,0.40969,0.44128
2017,66 and older,West,Poor,0.22980,773,3766,0.21637,0.24324
2017,66 and older,West,Bad,0.05937,210,3766,0.05182,0.06692
2017,66 and older,East,Good,0.23355,306,1205,0.20965,0.25745
2017,66 and older,East,Satisfactory,0.43845,556,1205,0.41042,0.46648
2017,66 and older,East,Poor,0.22468,253,1205,0.20111,0.24826
2017,66 and older,East,Bad,0.08766,90,1205,0.07168,0.10363
2018,17-29 y.,West,Very good,0.28412,1784,5026,0.27165,0.29659
2018,17-29 y.,West,Good,0.45004,2077,5026,0.43629,0.46380
2018,17-29 y.,West,Satisfactory,0.17121,820,5026,0.16079,0.18162
2018,17-29 y.,West,Poor,0.07595,298,5026,0.06863,0.08328
2018,17-29 y.,West,Bad,0.01400,47,5026,0.01075,0.01725
2018,17-29 y.,East,Very good,0.20546,305,1009,0.18052,0.23041
2018,17-29 y.,East,Good,0.51052,439,1009,0.47966,0.54138
2018,17-29 y.,East,Satisfactory,0.21300,202,1009,0.18772,0.23827
2018,17-29 y.,East,Poor,0.06148,63,1009,0.04666,0.07631
2018,30-45 y.,West,Very good,0.15104,1312,6764,0.14250,0.15957
2018,30-45 y.,West,Good,0.45481,2975,6764,0.44294,0.46667
2018,30-45 y.,West,Satisfactory,0.27849,1703,6764,0.26781,0.28917
2018,30-45 y.,West,Poor,0.09852,652,6764,0.09141,0.10562
2018,30-45 y.,West,Bad,0.01655,122,6764,0.01351,0.01959
2018,30-45 y.,East,Very good,0.13950,272,1671,0.12288,0.15612
2018,30-45 y.,East,Good,0.52921,804,1671,0.50527,0.55315
2018,30-45 y.,East,Satisfactory,0.22704,418,1671,0.20695,0.24713
2018,30-45 y.,East,Poor,0.08425,142,1671,0.07093,0.09757
2018,30-45 y.,East,Bad,0.01716,35,1671,0.01093,0.02338
2018,46-65 y.,West,Very good,0.05875,629,8064,0.05362,0.06388
2018,46-65 y.,West,Good,0.36218,2997,8064,0.35169,0.37267
2018,46-65 y.,West,Satisfactory,0.36996,2829,8064,0.35942,0.38049
2018,46-65 y.,West,Poor,0.16630,1258,8064,0.15817,0.17442
2018,46-65 y.,West,Bad,0.04238,351,8064,0.03799,0.04678
2018,46-65 y.,East,Very good,0.03500,103,2191,0.02731,0.04270
2018,46-65 y.,East,Good,0.37902,849,2191,0.35870,0.39934
2018,46-65 y.,East,Satisfactory,0.37909,801,2191,0.35877,0.39941
2018,46-65 y.,East,Poor,0.14709,333,2191,0.13226,0.16193
2018,46-65 y.,East,Bad,0.05965,105,2191,0.04973,0.06956
2018,66 and older,West,Very good,0.03241,129,3774,0.02676,0.03806
2018,66 and older,West,Good,0.25092,1042,3774,0.23708,0.26475
2018,66 and older,West,Satisfactory,0.43899,1594,3774,0.42316,0.45483
2018,66 and older,West,Poor,0.21393,791,3774,0.20085,0.22702
2018,66 and older,West,Bad,0.06189,218,3774,0.05420,0.06958
2018,66 and older,East,Good,0.26362,326,1219,0.23888,0.28837
2018,66 and older,East,Satisfactory,0.43794,553,1219,0.41008,0.46580
2018,66 and older,East,Poor,0.23145,263,1219,0.20776,0.25513
2018,66 and older,East,Bad,0.05448,77,1219,0.04173,0.06723
2019,17-29 y.,West,Very good,0.24352,1439,4444,0.23089,0.25614
2019,17-29 y.,West,Good,0.48469,1968,4444,0.47000,0.49939
2019,17-29 y.,West,Satisfactory,0.18162,744,4444,0.17029,0.19296
2019,17-29 y.,West,Poor,0.05786,245,4444,0.05099,0.06472
2019,17-29 y.,West,Bad,0.01634,48,4444,0.01261,0.02007
2019,17-29 y.,East,Very good,0.15309,216,856,0.12895,0.17722
2019,17-29 y.,East,Good,0.57934,424,856,0.54625,0.61243
2019,17-29 y.,East,Satisfactory,0.17815,147,856,0.15250,0.20380
2019,17-29 y.,East,Poor,0.06749,69,856,0.05067,0.08431
2019,30-45 y.,West,Very good,0.15427,1241,6359,0.14539,0.16315
2019,30-45 y.,West,Good,0.47111,2874,6359,0.45884,0.48338
2019,30-45 y.,West,Satisfactory,0.25459,1517,6359,0.24388,0.26530
2019,30-45 y.,West,Poor,0.10286,606,6359,0.09540,0.11033
2019,30-45 y.,West,Bad,0.01715,121,6359,0.01396,0.02035
2019,30-45 y.,East,Very good,0.14076,228,1546,0.12342,0.15810
2019,30-45 y.,East,Good,0.51328,756,1546,0.48835,0.53820
2019,30-45 y.,East,Satisfactory,0.25775,415,1546,0.23594,0.27956
2019,30-45 y.,East,Poor,0.07071,147,1546,0.05793,0.08349
2019,46-65 y.,West,Very good,0.06721,855,8679,0.06194,0.07248
2019,46-65 y.,West,Good,0.36398,3428,8679,0.35385,0.37410
2019,46-65 y.,West,Satisfactory,0.35467,2846,8679,0.34461,0.36474
2019,46-65 y.,West,Poor,0.17470,1256,8679,0.16672,0.18269
2019,46-65 y.,West,Bad,0.03818,294,8679,0.03414,0.04221
2019,46-65 y.,East,Very good,0.04307,174,2346,0.03485,0.05129
2019,46-65 y.,East,Good,0.37580,968,2346,0.35620,0.39540
2019,46-65 y.,East,Satisfactory,0.36031,768,2346,0.34087,0.37974
2019,46-65 y.,East,Poor,0.17402,348,2346,0.15868,0.18937
2019,46-65 y.,East,Bad,0.04579,88,2346,0.03733,0.05425
2019,66 and older,West,Very good,0.03125,182,3893,0.02578,0.03671
2019,66 and older,West,Good,0.26156,1133,3893,0.24775,0.27537
2019,66 and older,West,Satisfactory,0.43517,1634,3893,0.41959,0.45074
2019,66 and older,West,Poor,0.21128,734,3893,0.19846,0.22411
2019,66 and older,West,Bad,0.05842,210,3893,0.05105,0.06579
2019,66 and older,East,Very good,0.02173,34,1297,0.01379,0.02967
2019,66 and older,East,Good,0.23463,355,1297,0.21155,0.25770
2019,66 and older,East,Satisfactory,0.43251,549,1297,0.40554,0.45949
2019,66 and older,East,Poor,0.23746,276,1297,0.21429,0.26063
2019,66 and older,East,Bad,0.07260,83,1297,0.05847,0.08673
2020,17-29 y.,West,Very good,0.27718,1802,5042,0.26482,0.28953
2020,17-29 y.,West,Good,0.46850,2220,5042,0.45472,0.48227
2020,17-29 y.,West,Satisfactory,0.18447,725,5042,0.17376,0.19518
2020,17-29 y.,West,Poor,0.05756,251,5042,0.05113,0.06399
2020,17-29 y.,West,Bad,0.00935,44,5042,0.00670,0.01201
2020,17-29 y.,East,Very good,0.21921,282,887,0.19197,0.24645
2020,17-29 y.,East,Good,0.49036,402,887,0.45744,0.52327
2020,17-29 y.,East,Satisfactory,0.23070,161,887,0.20296,0.25845
2020,17-29 y.,East,Poor,0.05132,42,887,0.03679,0.06584
2020,30-45 y.,West,Very good,0.16630,1650,6901,0.15751,0.17509
2020,30-45 y.,West,Good,0.48574,3167,6901,0.47395,0.49754
2020,30-45 y.,West,Satisfactory,0.24127,1430,6901,0.23118,0.25137
2020,30-45 y.,West,Poor,0.09047,539,6901,0.08370,0.09723
2020,30-45 y.,West,Bad,0.01517,115,6901,0.01229,0.01806
2020,30-45 y.,East,Very good,0.16241,302,1570,0.14416,0.18066
2020,30-45 y.,East,Good,0.49476,766,1570,0.47002,0.51949
2020,30-45 y.,East,Satisfactory,0.26656,385,1570,0.24469,0.28844
2020,30-45 y.,East,Poor,0.06499,117,1570,0.05279,0.07719
2020,46-65 y.,West,Very good,0.06227,790,8320,0.05708,0.06746
2020,46-65 y.,West,Good,0.36935,3385,8320,0.35898,0.37972
2020,46-65 y.,West,Satisfactory,0.35966,2669,8320,0.34935,0.36997
2020,46-65 y.,West,Poor,0.16985,1180,8320,0.16178,0.17792
2020,46-65 y.,West,Bad,0.03840,296,8320,0.03427,0.04253
2020,46-65 y.,East,Very good,0.06631,169,2193,0.05589,0.07673
2020,46-65 y.,East,Good,0.35710,908,2193,0.33704,0.37715
2020,46-65 y.,East,Satisfactory,0.35267,714,2193,0.33267,0.37267
2020,46-65 y.,East,Poor,0.17919,332,2193,0.16314,0.19525
2020,46-65 y.,East,Bad,0.04345,70,2193,0.03491,0.05198
2020,66 and older,West,Very good,0.03431,152,3677,0.02843,0.04020
2020,66 and older,West,Good,0.25156,1081,3677,0.23753,0.26558
2020,66 and older,West,Satisfactory,0.43347,1511,3677,0.41745,0.44949
2020,66 and older,West,Poor,0.21149,731,3677,0.19829,0.22469
2020,66 and older,West,Bad,0.06677,202,3677,0.05870,0.07484
2020,66 and older,East,Good,0.23350,321,1211,0.20966,0.25734
2020,66 and older,East,Satisfactory,0.44764,554,1211,0.41962,0.47566
2020,66 and older,East,Poor,0.23765,264,1211,0.21366,0.26163
2020,66 and older,East,Bad,0.05904,72,1211,0.04576,0.07232
2021,17-29 y.,West,Very good,0.28573,1023,3080,0.26977,0.30169
2021,17-29 y.,West,Good,0.41469,1280,3080,0.39729,0.43210
2021,17-29 y.,West,Satisfactory,0.19833,542,3080,0.18424,0.21241
2021,17-29 y.,West,Poor,0.09038,202,3080,0.08025,0.10051
2021,17-29 y.,West,Bad,0.01030,33,3080,0.00673,0.01387
2021,17-29 y.,East,Very good,0.22321,163,557,0.18860,0.25783
2021,17-29 y.,East,Good,0.52862,253,557,0.48713,0.57012
2021,17-29 y.,East,Satisfactory,0.16549,101,557,0.13460,0.19638
2021,17-29 y.,East,Poor,0.07806,40,557,0.05576,0.10036
2021,30-45 y.,West,Very good,0.16567,865,4282,0.15454,0.17681
2021,30-45 y.,West,Good,0.46034,1925,4282,0.44541,0.47527
2021,30-45 y.,West,Satisfactory,0.24071,960,4282,0.22790,0.25351
2021,30-45 y.,West,Poor,0.10081,426,4282,0.09179,0.10983
2021,30-45 y.,West,Bad,0.03058,106,4282,0.02542,0.03574
2021,30-45 y.,East,Very good,0.17312,188,1048,0.15020,0.19604
2021,30-45 y.,East,Good,0.50986,524,1048,0.47958,0.54015
2021,30-45 y.,East,Satisfactory,0.19827,235,1048,0.17412,0.22242
2021,30-45 y.,East,Poor,0.10455,101,1048,0.08601,0.12308
2021,46-65 y.,West,Very good,0.07791,636,5841,0.07104,0.08478
2021,46-65 y.,West,Good,0.36784,2299,5841,0.35547,0.38021
2021,46-65 y.,West,Satisfactory,0.35749,1810,5841,0.34519,0.36978
2021,46-65 y.,West,Poor,0.15473,847,5841,0.14546,0.16401
2021,46-65 y.,West,Bad,0.04189,249,5841,0.03675,0.04703
2021,46-65 y.,East,Very good,0.09549,145,1491,0.08057,0.11042
2021,46-65 y.,East,Good,0.36835,598,1491,0.34386,0.39285
2021,46-65 y.,East,Satisfactory,0.32362,478,1491,0.29986,0.34737
2021,46-65 y.,East,Poor,0.16223,219,1491,0.14351,0.18095
2021,46-65 y.,East,Bad,0.05030,51,1491,0.03921,0.06140
2021,66 and older,West,Very good,0.04712,171,2731,0.03917,0.05506
2021,66 and older,West,Good,0.24515,810,2731,0.22901,0.26129
2021,66 and older,West,Satisfactory,0.41384,1040,2731,0.39537,0.43232
2021,66 and older,West,Poor,0.22649,540,2731,0.21079,0.24219
2021,66 and older,West,Bad,0.06538,170,2731,0.05610,0.07465
2021,66 and older,East,Good,0.23536,243,831,0.20650,0.26422
2021,66 and older,East,Satisfactory,0.44403,362,831,0.41023,0.47783
2021,66 and older,East,Poor,0.21865,173,831,0.19053,0.24677
2021,66 and older,East,Bad,0.07370,53,831,0.05592,0.09147
