year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Lower Secondary Level,4th Quintile,Not Employed,0.50854,196,388,0.45873,0.55835
2005,Lower Secondary Level,5th Quintile,Full-Time Employment,0.29379,54,202,0.23082,0.35676
2005,Lower Secondary Level,5th Quintile,Vocational Training,0.11710,40,202,0.07265,0.16155
2005,Lower Secondary Level,5th Quintile,Not Employed,0.47677,108,202,0.40773,0.54582
2005,Upper Secondary Level,1st Quintile,Full-Time Employment,0.18862,303,1594,0.16941,0.20783
2005,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.08766,130,1594,0.07377,0.10155
2005,Upper Secondary Level,1st Quintile,Vocational Training,0.01921,33,1594,0.01247,0.02595
2005,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05553,93,1594,0.04429,0.06678
2005,Upper Secondary Level,1st Quintile,Not Employed,0.64658,1035,1594,0.62310,0.67005
2005,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.30879,646,2062,0.28884,0.32873
2005,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08279,180,2062,0.07089,0.09469
2005,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05050,118,2062,0.04105,0.05996
2005,Upper Secondary Level,2nd Quintile,Not Employed,0.54515,1118,2062,0.52365,0.56665
2005,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.40626,858,2142,0.38546,0.42707
2005,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10644,247,2142,0.09337,0.11950
2005,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03989,86,2142,0.03160,0.04818
2005,Upper Secondary Level,3rd Quintile,Not Employed,0.43704,951,2142,0.41603,0.45805
2005,Upper Secondary Level,4th Quintile,Full-Time Employment,0.44688,1035,2224,0.42621,0.46754
2005,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.11741,270,2224,0.10403,0.13079
2005,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05056,114,2224,0.04145,0.05966
2005,Upper Secondary Level,4th Quintile,Not Employed,0.37296,805,2224,0.35286,0.39307
2005,Upper Secondary Level,5th Quintile,Full-Time Employment,0.51579,1032,2129,0.49456,0.53703
2005,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.09434,255,2129,0.08192,0.10676
2005,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04571,109,2129,0.03684,0.05459
2005,Upper Secondary Level,5th Quintile,Not Employed,0.33784,733,2129,0.31774,0.35793
2005,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.31225,42,112,0.22604,0.39846
2005,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.52470,70,112,0.43179,0.61760
2005,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.30968,56,123,0.22763,0.39172
2005,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.42374,67,123,0.33606,0.51143
2005,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.49464,104,199,0.42500,0.56428
2005,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.19198,37,199,0.13712,0.24684
2005,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.26015,58,199,0.19904,0.32126
2005,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.52990,127,221,0.46394,0.59585
2005,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.15220,34,221,0.10473,0.19967
2005,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.24534,60,221,0.18848,0.30220
2005,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.57832,218,359,0.52716,0.62947
2005,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.11098,48,359,0.07844,0.14352
2005,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.26755,93,359,0.22169,0.31341
2005,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.20045,31,96,0.11994,0.28095
2005,First Stage of Tertiary Education,1st Quintile,Not Employed,0.62128,65,96,0.52373,0.71882
2005,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.37754,85,206,0.31118,0.44390
2005,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.51318,121,206,0.44476,0.58160
2005,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.44551,142,294,0.38860,0.50242
2005,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.11209,38,294,0.07596,0.14821
2005,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.41452,114,294,0.35811,0.47093
2005,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.54383,216,409,0.49550,0.59216
2005,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.10046,59,409,0.07129,0.12963
2005,First Stage of Tertiary Education,4th Quintile,Not Employed,0.31810,134,409,0.27290,0.36329
2005,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.66270,311,461,0.61949,0.70590
2005,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09680,53,461,0.06978,0.12382
2005,First Stage of Tertiary Education,5th Quintile,Not Employed,0.21430,97,461,0.17680,0.25180
2005,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.24899,58,164,0.18261,0.31538
2005,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.52086,106,164,0.44417,0.59756
2005,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36918,118,289,0.31344,0.42492
2005,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.11826,33,289,0.08096,0.15555
2005,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.47441,138,289,0.41674,0.53208
2005,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.38004,205,457,0.33549,0.42459
2005,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.16186,63,457,0.12805,0.19566
2005,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.41440,189,457,0.36918,0.45961
2005,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.51992,435,777,0.48477,0.55508
2005,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.10132,97,777,0.08009,0.12255
2005,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.33491,245,777,0.30170,0.36812
2005,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.64540,1505,2369,0.62613,0.66467
2005,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08987,267,2369,0.07835,0.10139
2005,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02818,69,2369,0.02151,0.03484
2005,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.23638,528,2369,0.21926,0.25349
2006,Pre-primary Level,1st Quintile,Not Employed,0.84868,94,94,0.77585,0.92152
2006,Pre-primary Level,2nd Quintile,Not Employed,0.82040,86,86,0.73880,0.90201
2006,Pre-primary Level,3rd Quintile,Not Employed,0.80267,74,74,0.71137,0.89397
2006,Pre-primary Level,4th Quintile,Not Employed,0.76099,97,97,0.67568,0.84631
2006,Pre-primary Level,5th Quintile,Not Employed,0.78468,124,124,0.71203,0.85732
2006,Primary Level,1st Quintile,Not Employed,0.79043,93,93,0.70726,0.87360
2006,Primary Level,2nd Quintile,Not Employed,0.65457,33,33,0.48981,0.81932
2006,Lower Secondary Level,1st Quintile,Full-Time Employment,0.07672,50,630,0.05592,0.09752
2006,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.05371,38,630,0.03609,0.07133
2006,Lower Secondary Level,1st Quintile,Vocational Training,0.09650,66,630,0.07342,0.11957
2006,Lower Secondary Level,1st Quintile,Not Employed,0.72294,476,630,0.68796,0.75791
2006,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.17395,88,521,0.14137,0.20654
2006,Lower Secondary Level,2nd Quintile,Vocational Training,0.08370,55,521,0.05990,0.10751
2006,Lower Secondary Level,2nd Quintile,Not Employed,0.65771,378,521,0.61693,0.69849
2006,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.21377,93,402,0.17364,0.25389
2006,Lower Secondary Level,3rd Quintile,Vocational Training,0.10566,56,402,0.07557,0.13575
2006,Lower Secondary Level,3rd Quintile,Not Employed,0.58543,253,402,0.53721,0.63365
2006,Lower Secondary Level,4th Quintile,Full-Time Employment,0.23264,67,308,0.18538,0.27990
2006,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.08949,33,308,0.05756,0.12142
2006,Lower Secondary Level,4th Quintile,Vocational Training,0.10534,46,308,0.07100,0.13968
2006,Lower Secondary Level,4th Quintile,Not Employed,0.54320,162,308,0.48748,0.59893
2006,Lower Secondary Level,5th Quintile,Full-Time Employment,0.30247,52,152,0.22921,0.37574
2006,Lower Secondary Level,5th Quintile,Not Employed,0.45002,100,152,0.37067,0.52937
2006,Upper Secondary Level,1st Quintile,Full-Time Employment,0.16889,265,1575,0.15038,0.18740
2006,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.08711,148,1575,0.07318,0.10105
2006,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09117,143,1575,0.07695,0.10539
2006,Upper Secondary Level,1st Quintile,Not Employed,0.62858,1019,1575,0.60471,0.65245
2006,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.30303,588,1893,0.28232,0.32374
2006,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.09334,181,1893,0.08023,0.10645
2006,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04091,90,1893,0.03199,0.04984
2006,Upper Secondary Level,2nd Quintile,Not Employed,0.55014,1034,1893,0.52773,0.57256
2006,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.43250,836,2004,0.41080,0.45420
2006,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10161,217,2004,0.08837,0.11484
2006,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05035,108,2004,0.04078,0.05993
2006,Upper Secondary Level,3rd Quintile,Not Employed,0.40796,843,2004,0.38644,0.42948
2006,Upper Secondary Level,4th Quintile,Full-Time Employment,0.45561,954,2083,0.43421,0.47700
2006,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.10392,232,2083,0.09081,0.11703
2006,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04315,99,2083,0.03442,0.05188
2006,Upper Secondary Level,4th Quintile,Not Employed,0.38550,798,2083,0.36459,0.40641
2006,Upper Secondary Level,5th Quintile,Full-Time Employment,0.50925,964,2070,0.48770,0.53079
2006,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.10794,269,2070,0.09457,0.12131
2006,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04395,106,2070,0.03512,0.05279
2006,Upper Secondary Level,5th Quintile,Not Employed,0.33251,731,2070,0.31221,0.35281
2006,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.47262,67,67,0.35217,0.59306
2006,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.39621,71,135,0.31339,0.47902
2006,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.40026,64,135,0.31730,0.48322
2006,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.51404,90,181,0.44103,0.58706
2006,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.15061,31,181,0.09836,0.20287
2006,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.29938,60,181,0.23247,0.36628
2006,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.53641,132,225,0.47110,0.60171
2006,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.17506,40,225,0.12530,0.22483
2006,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.21905,53,225,0.16488,0.27321
2006,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.54609,185,328,0.49213,0.60006
2006,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.14234,55,328,0.10447,0.18022
2006,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.29090,88,328,0.24168,0.34013
2006,First Stage of Tertiary Education,1st Quintile,Not Employed,0.60895,63,63,0.48749,0.73042
2006,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36369,71,189,0.29492,0.43246
2006,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.53894,118,189,0.46769,0.61020
2006,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.42514,135,281,0.36724,0.48305
2006,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.09860,35,281,0.06368,0.13352
2006,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.44490,111,281,0.38669,0.50311
2006,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.53579,195,369,0.48483,0.58674
2006,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.12771,61,369,0.09361,0.16181
2006,First Stage of Tertiary Education,4th Quintile,Not Employed,0.29988,113,369,0.25307,0.34670
2006,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.64330,284,448,0.59889,0.68770
2006,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08717,54,448,0.06102,0.11332
2006,First Stage of Tertiary Education,5th Quintile,Not Employed,0.22838,110,448,0.18946,0.26729
2006,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.24687,53,152,0.17810,0.31565
2006,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.56914,99,152,0.49016,0.64813
2006,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36081,113,274,0.30384,0.41778
2006,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.11916,36,274,0.08072,0.15759
2006,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.46076,125,274,0.40163,0.51989
2006,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.38927,207,494,0.34623,0.43231
2006,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.14461,74,494,0.11356,0.17565
2006,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.41707,213,494,0.37355,0.46060
2006,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.50948,404,778,0.47433,0.54463
2006,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.09149,92,778,0.07122,0.11176
2006,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05706,38,778,0.04075,0.07337
2006,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.34122,244,778,0.30788,0.37455
2006,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.64961,1427,2275,0.63000,0.66922
2006,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08650,247,2275,0.07495,0.09806
2006,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02397,60,2275,0.01768,0.03025
2006,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.23992,541,2275,0.22237,0.25747
2007,Pre-primary Level,1st Quintile,Not Employed,0.82864,103,103,0.75551,0.90177
2007,Pre-primary Level,2nd Quintile,Not Employed,0.79869,87,87,0.71394,0.88344
2007,Pre-primary Level,3rd Quintile,Not Employed,0.87837,106,106,0.81586,0.94089
2007,Pre-primary Level,4th Quintile,Not Employed,0.76803,114,114,0.69021,0.84586
2007,Pre-primary Level,5th Quintile,Not Employed,0.88350,117,117,0.82511,0.94188
2007,Primary Level,1st Quintile,Not Employed,0.81654,89,89,0.73567,0.89740
2007,Primary Level,2nd Quintile,Not Employed,0.73271,37,37,0.58815,0.87728
2007,Lower Secondary Level,1st Quintile,Full-Time Employment,0.08350,55,686,0.06279,0.10422
2007,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.05249,31,686,0.03579,0.06919
2007,Lower Secondary Level,1st Quintile,Vocational Training,0.07883,52,686,0.05865,0.09901
2007,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05245,36,686,0.03575,0.06914
2007,Lower Secondary Level,1st Quintile,Not Employed,0.72362,512,686,0.69012,0.75711
2007,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.19531,100,521,0.16124,0.22939
2007,Lower Secondary Level,2nd Quintile,Vocational Training,0.06564,53,521,0.04435,0.08692
2007,Lower Secondary Level,2nd Quintile,Not Employed,0.64590,368,521,0.60479,0.68700
2007,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.20840,81,426,0.16979,0.24702
2007,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.08777,33,426,0.06087,0.11468
2007,Lower Secondary Level,3rd Quintile,Vocational Training,0.09464,54,426,0.06681,0.12247
2007,Lower Secondary Level,3rd Quintile,Not Employed,0.56352,258,426,0.51637,0.61067
2007,Lower Secondary Level,4th Quintile,Full-Time Employment,0.21204,68,313,0.16669,0.25740
2007,Lower Secondary Level,4th Quintile,Vocational Training,0.12855,45,313,0.09141,0.16569
2007,Lower Secondary Level,4th Quintile,Not Employed,0.55055,200,313,0.49535,0.60575
2007,Lower Secondary Level,5th Quintile,Full-Time Employment,0.29276,49,146,0.21869,0.36682
2007,Lower Secondary Level,5th Quintile,Not Employed,0.50814,97,146,0.42677,0.58951
2007,Upper Secondary Level,1st Quintile,Full-Time Employment,0.18102,324,1751,0.16298,0.19906
2007,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.08374,156,1751,0.07076,0.09672
2007,Upper Secondary Level,1st Quintile,Vocational Training,0.01876,31,1751,0.01241,0.02512
2007,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07336,137,1751,0.06114,0.08558
2007,Upper Secondary Level,1st Quintile,Not Employed,0.64025,1103,1751,0.61777,0.66274
2007,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.31583,644,2013,0.29552,0.33614
2007,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.09706,204,2013,0.08413,0.11000
2007,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05317,114,2013,0.04337,0.06298
2007,Upper Secondary Level,2nd Quintile,Not Employed,0.52465,1051,2013,0.50283,0.54647
2007,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.41754,863,2167,0.39677,0.43830
2007,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10807,258,2167,0.09500,0.12115
2007,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04828,103,2167,0.03925,0.05731
2007,Upper Secondary Level,3rd Quintile,Not Employed,0.41338,943,2167,0.39264,0.43412
2007,Upper Secondary Level,4th Quintile,Full-Time Employment,0.47244,1026,2214,0.45164,0.49324
2007,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.11343,278,2214,0.10022,0.12664
2007,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04382,103,2214,0.03529,0.05235
2007,Upper Secondary Level,4th Quintile,Not Employed,0.35875,807,2214,0.33876,0.37873
2007,Upper Secondary Level,5th Quintile,Full-Time Employment,0.50379,967,2070,0.48225,0.52534
2007,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.11231,277,2070,0.09871,0.12592
2007,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03862,98,2070,0.03032,0.04692
2007,Upper Secondary Level,5th Quintile,Not Employed,0.32675,728,2070,0.30654,0.34696
2007,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.28118,39,109,0.19639,0.36597
2007,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.47454,70,109,0.38036,0.56872
2007,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.36595,71,165,0.29223,0.43968
2007,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.17072,31,165,0.11313,0.22831
2007,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.38200,63,165,0.30764,0.45637
2007,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.50092,104,204,0.43214,0.56971
2007,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.15890,38,204,0.10860,0.20919
2007,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.28488,62,204,0.22279,0.34698
2007,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.54901,146,260,0.48841,0.60961
2007,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.21495,57,260,0.16492,0.26498
2007,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.20093,57,260,0.15213,0.24973
2007,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.55672,188,331,0.50312,0.61032
2007,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.10265,46,331,0.06990,0.13539
2007,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.30174,97,331,0.25222,0.35127
2007,First Stage of Tertiary Education,1st Quintile,Not Employed,0.67620,78,78,0.57168,0.78071
2007,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.35776,86,231,0.29581,0.41971
2007,First Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.10621,34,231,0.06639,0.14603
2007,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.45876,111,231,0.39436,0.52316
2007,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.40084,135,311,0.34628,0.45539
2007,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.11242,45,311,0.07725,0.14758
2007,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.45288,131,311,0.39746,0.50829
2007,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56470,210,377,0.51459,0.61482
2007,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.12241,56,377,0.08928,0.15554
2007,First Stage of Tertiary Education,4th Quintile,Not Employed,0.27725,111,377,0.23200,0.32249
2007,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.63389,273,434,0.58852,0.67927
2007,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.12251,58,434,0.09163,0.15339
2007,First Stage of Tertiary Education,5th Quintile,Not Employed,0.22475,103,434,0.18543,0.26407
2007,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.22183,61,159,0.15704,0.28661
2007,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.50639,98,159,0.42843,0.58435
2007,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.38790,130,320,0.33443,0.44138
2007,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.10582,38,320,0.07207,0.13958
2007,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.46960,152,320,0.41483,0.52437
2007,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.38410,215,520,0.34225,0.42594
2007,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.13525,77,520,0.10582,0.16467
2007,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.41570,228,520,0.37330,0.45810
2007,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.52426,474,926,0.49208,0.55645
2007,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.12789,131,926,0.10637,0.14942
2007,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03475,32,926,0.02295,0.04655
2007,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.31255,289,926,0.28268,0.34243
2007,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.64633,1470,2367,0.62706,0.66559
2007,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09472,279,2367,0.08292,0.10651
2007,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02334,52,2367,0.01726,0.02943
2007,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.23180,566,2367,0.21480,0.24880
2008,Pre-primary Level,1st Quintile,Not Employed,0.86103,92,92,0.78996,0.93210
2008,Pre-primary Level,2nd Quintile,Not Employed,0.79673,79,79,0.70742,0.88604
2008,Pre-primary Level,3rd Quintile,Not Employed,0.80378,93,93,0.72263,0.88493
2008,Pre-primary Level,4th Quintile,Not Employed,0.84662,90,90,0.77175,0.92148
2008,Pre-primary Level,5th Quintile,Not Employed,0.82718,103,103,0.75380,0.90055
2008,Primary Level,1st Quintile,Not Employed,0.70182,74,74,0.59688,0.80676
2008,Lower Secondary Level,1st Quintile,Full-Time Employment,0.08820,58,616,0.06579,0.11062
2008,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.04624,35,616,0.02964,0.06283
2008,Lower Secondary Level,1st Quintile,Vocational Training,0.07132,45,616,0.05098,0.09166
2008,Lower Secondary Level,1st Quintile,Not Employed,0.74093,478,616,0.70630,0.77556
2008,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.16965,81,511,0.13708,0.20223
2008,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.05557,32,511,0.03568,0.07545
2008,Lower Secondary Level,2nd Quintile,Vocational Training,0.07378,51,511,0.05110,0.09647
2008,Lower Secondary Level,2nd Quintile,Not Employed,0.65186,347,511,0.61052,0.69321
2008,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.22352,77,416,0.18344,0.26361
2008,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.07238,35,416,0.04745,0.09731
2008,Lower Secondary Level,3rd Quintile,Vocational Training,0.12844,65,416,0.09625,0.16063
2008,Lower Secondary Level,3rd Quintile,Not Employed,0.51769,239,416,0.46962,0.56577
2008,Lower Secondary Level,4th Quintile,Full-Time Employment,0.25799,66,247,0.20331,0.31266
2008,Lower Secondary Level,4th Quintile,Vocational Training,0.12560,43,247,0.08419,0.16701
2008,Lower Secondary Level,4th Quintile,Not Employed,0.48832,138,247,0.42585,0.55078
2008,Lower Secondary Level,5th Quintile,Full-Time Employment,0.30156,48,125,0.22078,0.38233
2008,Lower Secondary Level,5th Quintile,Not Employed,0.46195,77,125,0.37420,0.54970
2008,Upper Secondary Level,1st Quintile,Full-Time Employment,0.18567,292,1574,0.16645,0.20488
2008,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.09214,154,1574,0.07785,0.10643
2008,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09005,132,1574,0.07590,0.10419
2008,Upper Secondary Level,1st Quintile,Not Employed,0.61567,996,1574,0.59163,0.63971
2008,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.32849,638,1961,0.30770,0.34928
2008,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.10228,205,1961,0.08886,0.11569
2008,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06514,125,1961,0.05422,0.07607
2008,Upper Secondary Level,2nd Quintile,Not Employed,0.48888,993,1961,0.46675,0.51101
2008,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.42485,870,2099,0.40370,0.44600
2008,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09783,225,2099,0.08512,0.11054
2008,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04945,112,2099,0.04018,0.05873
2008,Upper Secondary Level,3rd Quintile,Not Employed,0.41614,892,2099,0.39504,0.43723
2008,Upper Secondary Level,4th Quintile,Full-Time Employment,0.47490,968,2062,0.45334,0.49646
