year,pgisced97,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.38158,237,601,0.34271,0.42045
2000,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.16198,100,601,0.13250,0.19146
2000,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05841,34,601,0.03965,0.07718
2000,Post-secondary Non-tertiary Level,female,Not Employed,0.38105,230,601,0.34219,0.41991
2000,First Stage of Tertiary Education,male,Full-Time Employment,0.65357,740,1042,0.62466,0.68248
2000,First Stage of Tertiary Education,male,Not Employed,0.30592,302,1042,0.27793,0.33391
2000,First Stage of Tertiary Education,female,Full-Time Employment,0.33483,280,807,0.30225,0.36742
2000,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.20899,178,807,0.18092,0.23706
2000,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03484,34,807,0.02218,0.04750
2000,First Stage of Tertiary Education,female,Not Employed,0.42106,315,807,0.38697,0.45514
2000,Second Stage of Tertiary Education,male,Full-Time Employment,0.68891,1535,2150,0.66934,0.70848
2000,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03594,66,2150,0.02807,0.04381
2000,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.01893,32,2150,0.01317,0.02469
2000,Second Stage of Tertiary Education,male,Not Employed,0.25228,517,2150,0.23391,0.27064
2000,Second Stage of Tertiary Education,female,Full-Time Employment,0.42533,773,1650,0.40147,0.44919
2000,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19820,339,1650,0.17896,0.21744
2000,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03054,37,1650,0.02224,0.03885
2000,Second Stage of Tertiary Education,female,Not Employed,0.34173,501,1650,0.31884,0.36463
2001,Pre-primary Level,male,Not Employed,0.86082,222,222,0.81518,0.90645
2001,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.15928,35,275,0.11595,0.20261
2001,Pre-primary Level,female,Not Employed,0.81424,240,275,0.76819,0.86029
2001,Primary Level,male,Full-Time Employment,0.39623,52,122,0.30908,0.48338
2001,Primary Level,male,Not Employed,0.52731,70,122,0.43835,0.61626
2001,Primary Level,female,Not Employed,0.76224,131,131,0.68906,0.83542
2001,Lower Secondary Level,male,Full-Time Employment,0.34219,343,969,0.31230,0.37208
2001,Lower Secondary Level,male,Vocational Training,0.21205,239,969,0.18630,0.23780
2001,Lower Secondary Level,male,Not Employed,0.41049,387,969,0.37950,0.44148
2001,Lower Secondary Level,female,Full-Time Employment,0.10742,239,2080,0.09411,0.12073
2001,Lower Secondary Level,female,Regular Part-Time Employment,0.07604,179,2080,0.06464,0.08743
2001,Lower Secondary Level,female,Vocational Training,0.06297,164,2080,0.05252,0.07341
2001,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.03175,73,2080,0.02421,0.03929
2001,Lower Secondary Level,female,Not Employed,0.72124,1425,2080,0.70196,0.74051
2001,Upper Secondary Level,male,Full-Time Employment,0.57653,3362,5639,0.56363,0.58943
2001,Upper Secondary Level,male,Regular Part-Time Employment,0.01760,89,5639,0.01417,0.02103
2001,Upper Secondary Level,male,Vocational Training,0.01197,81,5639,0.00913,0.01481
2001,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.01967,96,5639,0.01604,0.02329
2001,Upper Secondary Level,male,Not Employed,0.37368,2011,5639,0.36105,0.38631
2001,Upper Secondary Level,female,Full-Time Employment,0.23715,1473,5935,0.22633,0.24797
2001,Upper Secondary Level,female,Regular Part-Time Employment,0.17247,1085,5935,0.16286,0.18209
2001,Upper Secondary Level,female,Vocational Training,0.01901,123,5935,0.01554,0.02249
2001,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04898,329,5935,0.04349,0.05447
2001,Upper Secondary Level,female,Not Employed,0.52238,2925,5935,0.50967,0.53509
2001,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.62819,316,448,0.58339,0.67299
2001,Post-secondary Non-tertiary Level,male,Not Employed,0.28698,132,448,0.24505,0.32892
2001,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.35021,219,584,0.31149,0.38893
2001,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.16400,102,584,0.13395,0.19406
2001,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06105,35,584,0.04162,0.08049
2001,Post-secondary Non-tertiary Level,female,Not Employed,0.41467,228,584,0.37467,0.45466
2001,First Stage of Tertiary Education,male,Full-Time Employment,0.64405,658,938,0.61339,0.67471
2001,First Stage of Tertiary Education,male,Not Employed,0.32640,280,938,0.29638,0.35642
2001,First Stage of Tertiary Education,female,Full-Time Employment,0.32800,243,711,0.29347,0.36254
2001,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.22182,165,711,0.19126,0.25238
2001,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04655,34,711,0.03105,0.06205
2001,First Stage of Tertiary Education,female,Not Employed,0.40259,269,711,0.36651,0.43866
2001,Second Stage of Tertiary Education,male,Full-Time Employment,0.67616,1397,1994,0.65562,0.69671
2001,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03974,66,1994,0.03117,0.04832
2001,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.01939,33,1994,0.01334,0.02545
2001,Second Stage of Tertiary Education,male,Not Employed,0.26470,498,1994,0.24533,0.28407
2001,Second Stage of Tertiary Education,female,Full-Time Employment,0.42589,727,1546,0.40123,0.45055
2001,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19353,311,1546,0.17383,0.21323
2001,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.02947,35,1546,0.02104,0.03791
2001,Second Stage of Tertiary Education,female,Not Employed,0.34326,473,1546,0.31958,0.36693
2002,Pre-primary Level,male,Not Employed,0.89251,265,265,0.85514,0.92987
2002,Pre-primary Level,female,Not Employed,0.91122,277,277,0.87766,0.94478
2002,Primary Level,male,Full-Time Employment,0.30352,38,105,0.21515,0.39188
2002,Primary Level,male,Not Employed,0.56417,67,105,0.46887,0.65948
2002,Primary Level,female,Not Employed,0.72333,121,121,0.64329,0.80337
2002,Lower Secondary Level,male,Full-Time Employment,0.33631,303,913,0.30564,0.36697
2002,Lower Secondary Level,male,Vocational Training,0.21928,232,913,0.19243,0.24614
2002,Lower Secondary Level,male,Not Employed,0.40468,378,913,0.37282,0.43653
2002,Lower Secondary Level,female,Full-Time Employment,0.09368,205,1942,0.08072,0.10664
2002,Lower Secondary Level,female,Regular Part-Time Employment,0.07580,161,1942,0.06403,0.08758
2002,Lower Secondary Level,female,Vocational Training,0.06849,158,1942,0.05726,0.07973
2002,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04146,82,1942,0.03259,0.05033
2002,Lower Secondary Level,female,Not Employed,0.71964,1336,1942,0.69966,0.73962
2002,Upper Secondary Level,male,Full-Time Employment,0.55336,3196,5561,0.54029,0.56643
2002,Upper Secondary Level,male,Regular Part-Time Employment,0.01498,77,5561,0.01179,0.01817
2002,Upper Secondary Level,male,Vocational Training,0.00933,75,5561,0.00680,0.01186
2002,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.01910,106,5561,0.01551,0.02270
2002,Upper Secondary Level,male,Not Employed,0.40254,2107,5561,0.38965,0.41543
2002,Upper Secondary Level,female,Full-Time Employment,0.22378,1452,6021,0.21325,0.23431
2002,Upper Secondary Level,female,Regular Part-Time Employment,0.17726,1157,6021,0.16762,0.18691
2002,Upper Secondary Level,female,Vocational Training,0.01588,103,6021,0.01272,0.01904
2002,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05566,356,6021,0.04987,0.06146
2002,Upper Secondary Level,female,Not Employed,0.52741,2953,6021,0.51480,0.54002
2002,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.65133,331,459,0.60768,0.69497
2002,Post-secondary Non-tertiary Level,male,Not Employed,0.27739,128,459,0.23639,0.31839
2002,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.35236,248,662,0.31594,0.38877
2002,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.16392,124,662,0.13570,0.19214
2002,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.04848,36,662,0.03211,0.06485
2002,Post-secondary Non-tertiary Level,female,Not Employed,0.41913,254,662,0.38152,0.45675
2002,First Stage of Tertiary Education,male,Full-Time Employment,0.63039,692,977,0.60011,0.66068
2002,First Stage of Tertiary Education,male,Not Employed,0.32931,285,977,0.29983,0.35879
2002,First Stage of Tertiary Education,female,Full-Time Employment,0.32112,250,731,0.28725,0.35500
2002,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.21783,182,731,0.18789,0.24777
2002,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04734,43,731,0.03194,0.06275
2002,First Stage of Tertiary Education,female,Not Employed,0.41241,256,731,0.37670,0.44813
2002,Second Stage of Tertiary Education,male,Full-Time Employment,0.65857,1888,2600,0.64034,0.67681
2002,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03399,72,2600,0.02702,0.04095
2002,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.01871,35,2600,0.01350,0.02392
2002,Second Stage of Tertiary Education,male,Not Employed,0.28740,605,2600,0.27000,0.30480
2002,Second Stage of Tertiary Education,female,Full-Time Employment,0.41853,910,1948,0.39661,0.44044
2002,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19733,432,1948,0.17965,0.21501
2002,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03462,63,1948,0.02650,0.04274
2002,Second Stage of Tertiary Education,female,Not Employed,0.34274,543,1948,0.32166,0.36382
2003,Pre-primary Level,male,Not Employed,0.88479,273,273,0.84685,0.92274
2003,Pre-primary Level,female,Not Employed,0.91307,287,287,0.88041,0.94572
2003,Primary Level,male,Full-Time Employment,0.30675,33,99,0.21545,0.39806
2003,Primary Level,male,Not Employed,0.57134,66,99,0.47336,0.66932
2003,Primary Level,female,Not Employed,0.72931,120,120,0.64948,0.80914
2003,Lower Secondary Level,male,Full-Time Employment,0.32569,283,872,0.29457,0.35682
2003,Lower Secondary Level,male,Vocational Training,0.19616,216,872,0.16979,0.22253
2003,Lower Secondary Level,male,Not Employed,0.43717,373,872,0.40423,0.47012
2003,Lower Secondary Level,female,Full-Time Employment,0.09101,182,1821,0.07780,0.10423
2003,Lower Secondary Level,female,Regular Part-Time Employment,0.07457,159,1821,0.06250,0.08664
2003,Lower Secondary Level,female,Vocational Training,0.05632,142,1821,0.04573,0.06692
2003,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.03850,74,1821,0.02966,0.04734
2003,Lower Secondary Level,female,Not Employed,0.73847,1264,1821,0.71828,0.75866
2003,Upper Secondary Level,male,Full-Time Employment,0.53806,2970,5319,0.52466,0.55146
2003,Upper Secondary Level,male,Regular Part-Time Employment,0.01692,79,5319,0.01345,0.02038
2003,Upper Secondary Level,male,Vocational Training,0.00859,64,5319,0.00611,0.01106
2003,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02020,118,5319,0.01642,0.02398
2003,Upper Secondary Level,male,Not Employed,0.41587,2088,5319,0.40262,0.42911
2003,Upper Secondary Level,female,Full-Time Employment,0.22231,1366,5784,0.21159,0.23302
2003,Upper Secondary Level,female,Regular Part-Time Employment,0.18027,1133,5784,0.17036,0.19018
2003,Upper Secondary Level,female,Vocational Training,0.01234,78,5784,0.00949,0.01518
2003,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05809,352,5784,0.05206,0.06412
2003,Upper Secondary Level,female,Not Employed,0.52687,2855,5784,0.51400,0.53974
2003,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.63636,320,442,0.59146,0.68125
2003,Post-secondary Non-tertiary Level,male,Not Employed,0.27471,122,442,0.23305,0.31637
2003,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.33320,242,664,0.29732,0.36908
2003,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.18167,134,664,0.15232,0.21102
2003,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.07592,45,664,0.05576,0.09608
2003,Post-secondary Non-tertiary Level,female,Not Employed,0.39260,243,664,0.35543,0.42977
2003,First Stage of Tertiary Education,male,Full-Time Employment,0.61935,646,939,0.58828,0.65042
2003,First Stage of Tertiary Education,male,Not Employed,0.33679,293,939,0.30654,0.36703
2003,First Stage of Tertiary Education,female,Full-Time Employment,0.28298,216,709,0.24980,0.31616
2003,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.22043,180,709,0.18990,0.25097
2003,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03846,37,709,0.02430,0.05263
2003,First Stage of Tertiary Education,female,Not Employed,0.45703,276,709,0.42034,0.49373
2003,Second Stage of Tertiary Education,male,Full-Time Employment,0.64603,1705,2457,0.62712,0.66494
2003,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03981,81,2457,0.03208,0.04754
2003,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02133,40,2457,0.01562,0.02705
2003,Second Stage of Tertiary Education,male,Not Employed,0.29240,631,2457,0.27441,0.31039
2003,Second Stage of Tertiary Education,female,Full-Time Employment,0.40735,839,1889,0.38519,0.42952
2003,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19033,431,1889,0.17262,0.20803
2003,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04355,69,1889,0.03434,0.05275
2003,Second Stage of Tertiary Education,female,Not Employed,0.35364,550,1889,0.33207,0.37521
2004,Pre-primary Level,male,Not Employed,0.93476,291,291,0.90634,0.96319
2004,Pre-primary Level,female,Not Employed,0.92374,301,301,0.89371,0.95378
2004,Primary Level,male,Full-Time Employment,0.32113,34,92,0.22519,0.41706
2004,Primary Level,male,Not Employed,0.59664,58,92,0.49584,0.69743
2004,Primary Level,female,Not Employed,0.76350,118,118,0.68650,0.84050
2004,Lower Secondary Level,male,Full-Time Employment,0.32800,257,799,0.29542,0.36057
2004,Lower Secondary Level,male,Vocational Training,0.18715,188,799,0.16009,0.21421
2004,Lower Secondary Level,male,Not Employed,0.43946,354,799,0.40503,0.47390
2004,Lower Secondary Level,female,Full-Time Employment,0.09032,161,1734,0.07683,0.10382
2004,Lower Secondary Level,female,Regular Part-Time Employment,0.08006,150,1734,0.06728,0.09283
2004,Lower Secondary Level,female,Vocational Training,0.06666,145,1734,0.05491,0.07840
2004,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.03430,69,1734,0.02573,0.04287
2004,Lower Secondary Level,female,Not Employed,0.72751,1209,1734,0.70654,0.74847
2004,Upper Secondary Level,male,Full-Time Employment,0.52526,2833,5156,0.51162,0.53889
2004,Upper Secondary Level,male,Regular Part-Time Employment,0.01707,84,5156,0.01354,0.02061
2004,Upper Secondary Level,male,Vocational Training,0.01012,67,5156,0.00738,0.01285
2004,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02446,130,5156,0.02025,0.02868
2004,Upper Secondary Level,male,Not Employed,0.42269,2042,5156,0.40921,0.43618
2004,Upper Secondary Level,female,Full-Time Employment,0.21883,1288,5621,0.20802,0.22964
2004,Upper Secondary Level,female,Regular Part-Time Employment,0.17219,1063,5621,0.16232,0.18206
2004,Upper Secondary Level,female,Vocational Training,0.01262,79,5621,0.00970,0.01553
2004,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06371,389,5621,0.05732,0.07009
2004,Upper Secondary Level,female,Not Employed,0.53189,2802,5621,0.51885,0.54494
2004,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.64187,325,450,0.59752,0.68622
2004,Post-secondary Non-tertiary Level,male,Not Employed,0.28115,125,450,0.23957,0.32274
2004,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.32561,237,672,0.29015,0.36107
2004,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.19355,138,672,0.16366,0.22345
2004,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.10720,57,672,0.08380,0.13061
2004,Post-secondary Non-tertiary Level,female,Not Employed,0.37149,240,672,0.33492,0.40805
2004,First Stage of Tertiary Education,male,Full-Time Employment,0.63481,619,907,0.60346,0.66617
2004,First Stage of Tertiary Education,male,Not Employed,0.33528,288,907,0.30454,0.36602
2004,First Stage of Tertiary Education,female,Full-Time Employment,0.29833,221,704,0.26451,0.33215
2004,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.21575,179,704,0.18535,0.24616
2004,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06659,50,704,0.04816,0.08502
2004,First Stage of Tertiary Education,female,Not Employed,0.41762,254,704,0.38117,0.45408
2004,Second Stage of Tertiary Education,male,Full-Time Employment,0.63798,1667,2416,0.61881,0.65715
2004,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03622,75,2416,0.02877,0.04367
2004,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02322,55,2416,0.01722,0.02923
2004,Second Stage of Tertiary Education,male,Not Employed,0.30140,619,2416,0.28310,0.31971
2004,Second Stage of Tertiary Education,female,Full-Time Employment,0.40089,823,1873,0.37869,0.42309
2004,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.18947,424,1873,0.17172,0.20722
2004,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04499,73,1873,0.03560,0.05438
2004,Second Stage of Tertiary Education,female,Not Employed,0.36117,553,1873,0.33941,0.38293
2005,Pre-primary Level,male,Not Employed,0.91230,287,287,0.87951,0.94508
2005,Pre-primary Level,female,Not Employed,0.93512,313,313,0.90779,0.96245
2005,Primary Level,male,Full-Time Employment,0.31686,32,91,0.22073,0.41298
2005,Primary Level,male,Not Employed,0.54218,59,91,0.43925,0.64512
2005,Primary Level,female,Not Employed,0.74612,112,112,0.66515,0.82709
2005,Lower Secondary Level,male,Full-Time Employment,0.31903,230,745,0.28554,0.35252
2005,Lower Secondary Level,male,Vocational Training,0.17127,158,745,0.14420,0.19834
2005,Lower Secondary Level,male,Not Employed,0.46408,357,745,0.42824,0.49992
2005,Lower Secondary Level,female,Full-Time Employment,0.09233,155,1612,0.07819,0.10647
2005,Lower Secondary Level,female,Regular Part-Time Employment,0.08401,145,1612,0.07047,0.09756
2005,Lower Secondary Level,female,Vocational Training,0.06441,120,1612,0.05243,0.07640
2005,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04583,82,1612,0.03561,0.05604
2005,Lower Secondary Level,female,Not Employed,0.71121,1110,1612,0.68908,0.73334
2005,Upper Secondary Level,male,Full-Time Employment,0.53394,2673,4884,0.51995,0.54793
2005,Upper Secondary Level,male,Regular Part-Time Employment,0.02231,93,4884,0.01816,0.02645
2005,Upper Secondary Level,male,Vocational Training,0.01342,60,4884,0.01020,0.01665
2005,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02273,110,4884,0.01855,0.02691
2005,Upper Secondary Level,male,Not Employed,0.40693,1948,4884,0.39315,0.42071
2005,Upper Secondary Level,female,Full-Time Employment,0.21858,1201,5358,0.20751,0.22965
2005,Upper Secondary Level,female,Regular Part-Time Employment,0.17214,989,5358,0.16203,0.18225
2005,Upper Secondary Level,female,Vocational Training,0.01035,63,5358,0.00764,0.01306
2005,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07296,410,5358,0.06599,0.07992
2005,Upper Secondary Level,female,Not Employed,0.52520,2695,5358,0.51183,0.53857
2005,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.63935,315,432,0.59402,0.68469
2005,Post-secondary Non-tertiary Level,male,Not Employed,0.29691,117,432,0.25377,0.34005
2005,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.32963,232,661,0.29377,0.36549
2005,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.22288,142,661,0.19113,0.25463
2005,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.09152,56,661,0.06952,0.11352
2005,Post-secondary Non-tertiary Level,female,Not Employed,0.35237,231,661,0.31593,0.38882
2005,First Stage of Tertiary Education,male,Full-Time Employment,0.63735,585,865,0.60529,0.66941
2005,First Stage of Tertiary Education,male,Not Employed,0.33241,280,865,0.30100,0.36382
2005,First Stage of Tertiary Education,female,Full-Time Employment,0.29389,200,665,0.25924,0.32854
2005,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.21633,166,665,0.18501,0.24765
2005,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06750,47,665,0.04842,0.08659
2005,First Stage of Tertiary Education,female,Not Employed,0.42227,252,665,0.38471,0.45984
2005,Second Stage of Tertiary Education,male,Full-Time Employment,0.62211,1527,2306,0.60231,0.64190
2005,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04311,75,2306,0.03482,0.05141
2005,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03478,65,2306,0.02730,0.04226
2005,Second Stage of Tertiary Education,male,Not Employed,0.29834,639,2306,0.27966,0.31702
2005,Second Stage of Tertiary Education,female,Full-Time Employment,0.39540,794,1856,0.37315,0.41765
2005,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19145,412,1856,0.17355,0.20936
2005,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04686,83,1856,0.03724,0.05648
2005,Second Stage of Tertiary Education,female,Not Employed,0.36610,567,1856,0.34418,0.38803
2006,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.16475,52,315,0.12372,0.20578
2006,Pre-primary Level,male,Not Employed,0.79473,263,315,0.75005,0.83940
2006,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.12735,49,309,0.09012,0.16458
2006,Pre-primary Level,female,Not Employed,0.84419,260,309,0.80369,0.88470
2006,Primary Level,male,Not Employed,0.59178,56,56,0.46189,0.72168
2006,Primary Level,female,Not Employed,0.78804,111,111,0.71166,0.86441
2006,Lower Secondary Level,male,Full-Time Employment,0.30890,228,748,0.27577,0.34204
2006,Lower Secondary Level,male,Vocational Training,0.16799,150,748,0.14118,0.19480
2006,Lower Secondary Level,male,Not Employed,0.44827,370,748,0.41260,0.48393
2006,Lower Secondary Level,female,Full-Time Employment,0.08640,147,1731,0.07316,0.09964
2006,Lower Secondary Level,female,Regular Part-Time Employment,0.07352,150,1731,0.06122,0.08582
2006,Lower Secondary Level,female,Vocational Training,0.05846,120,1731,0.04740,0.06951
2006,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04082,83,1731,0.03149,0.05014
2006,Lower Secondary Level,female,Not Employed,0.73842,1231,1731,0.71771,0.75913
2006,Upper Secondary Level,male,Full-Time Employment,0.52929,2777,5264,0.51581,0.54278
2006,Upper Secondary Level,male,Regular Part-Time Employment,0.01989,98,5264,0.01612,0.02366
2006,Upper Secondary Level,male,Vocational Training,0.01269,66,5264,0.00967,0.01572
2006,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03019,154,5264,0.02556,0.03481
2006,Upper Secondary Level,male,Not Employed,0.40716,2169,5264,0.39389,0.42043
2006,Upper Secondary Level,female,Full-Time Employment,0.21253,1254,5816,0.20202,0.22305
2006,Upper Secondary Level,female,Regular Part-Time Employment,0.17328,1084,5816,0.16355,0.18301
2006,Upper Secondary Level,female,Vocational Training,0.01155,67,5816,0.00880,0.01429
2006,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07220,443,5816,0.06554,0.07885
2006,Upper Secondary Level,female,Not Employed,0.52970,2968,5816,0.51687,0.54253
2006,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.65506,330,447,0.61094,0.69917
2006,Post-secondary Non-tertiary Level,male,Not Employed,0.27141,117,447,0.23014,0.31269
2006,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.33222,243,726,0.29793,0.36650
2006,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.23285,174,726,0.20208,0.26361
2006,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.07656,49,726,0.05721,0.09592
2006,Post-secondary Non-tertiary Level,female,Not Employed,0.34852,260,726,0.31384,0.38321
2006,First Stage of Tertiary Education,male,Full-Time Employment,0.62214,589,914,0.59068,0.65359
2006,First Stage of Tertiary Education,male,Not Employed,0.34908,325,914,0.31816,0.38000
2006,First Stage of Tertiary Education,female,Full-Time Employment,0.29044,206,707,0.25696,0.32393
2006,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.21552,188,707,0.18519,0.24585
2006,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.07562,53,707,0.05612,0.09512
2006,First Stage of Tertiary Education,female,Not Employed,0.41842,260,707,0.38203,0.45481
2006,Second Stage of Tertiary Education,male,Full-Time Employment,0.62640,1634,2549,0.60761,0.64518
2006,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04010,90,2549,0.03248,0.04772
2006,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02343,62,2549,0.01756,0.02930
2006,Second Stage of Tertiary Education,male,Not Employed,0.30945,763,2549,0.29150,0.32740
2006,Second Stage of Tertiary Education,female,Full-Time Employment,0.39046,840,2026,0.36921,0.41171
2006,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.18830,452,2026,0.17128,0.20533
2006,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06545,109,2026,0.05467,0.07622
2006,Second Stage of Tertiary Education,female,Not Employed,0.35579,625,2026,0.33493,0.37664
2007,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.14337,45,309,0.10423,0.18250
2007,Pre-primary Level,male,Not Employed,0.83369,264,309,0.79210,0.87527
2007,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.16453,50,313,0.12339,0.20566
2007,Pre-primary Level,female,Not Employed,0.82088,263,313,0.77833,0.86343
2007,Primary Level,male,Not Employed,0.59607,47,47,0.45427,0.73787
2007,Primary Level,female,Not Employed,0.77402,105,105,0.69363,0.85440
2007,Lower Secondary Level,male,Full-Time Employment,0.35239,230,679,0.31643,0.38835
2007,Lower Secondary Level,male,Vocational Training,0.15675,136,679,0.12939,0.18412
2007,Lower Secondary Level,male,Not Employed,0.41969,313,679,0.38254,0.45683
2007,Lower Secondary Level,female,Full-Time Employment,0.08314,123,1536,0.06933,0.09696
2007,Lower Secondary Level,female,Regular Part-Time Employment,0.07907,127,1536,0.06557,0.09257
2007,Lower Secondary Level,female,Vocational Training,0.05169,85,1536,0.04062,0.06277
2007,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04943,79,1536,0.03858,0.06027
2007,Lower Secondary Level,female,Not Employed,0.73376,1122,1536,0.71165,0.75587
2007,Upper Secondary Level,male,Full-Time Employment,0.54165,2657,4900,0.52769,0.55560
2007,Upper Secondary Level,male,Regular Part-Time Employment,0.02229,95,4900,0.01816,0.02643
2007,Upper Secondary Level,male,Vocational Training,0.01487,69,4900,0.01148,0.01826
2007,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02946,138,4900,0.02473,0.03420
2007,Upper Secondary Level,male,Not Employed,0.39088,1941,4900,0.37721,0.40454
2007,Upper Secondary Level,female,Full-Time Employment,0.21588,1167,5418,0.20492,0.22684
2007,Upper Secondary Level,female,Regular Part-Time Employment,0.18114,1078,5418,0.17088,0.19140
2007,Upper Secondary Level,female,Vocational Training,0.01248,62,5418,0.00953,0.01544
