year,quintil_oecd,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,2nd Quintile,West,Regular Part-Time Employment,0.08897,248,2545,0.07791,0.10003
2003,2nd Quintile,West,Vocational Training,0.03127,77,2545,0.02451,0.03804
2003,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04271,118,2545,0.03485,0.05057
2003,2nd Quintile,West,Not Employed,0.53921,1332,2545,0.51984,0.55858
2003,2nd Quintile,East,Full-Time Employment,0.27599,386,1305,0.25173,0.30025
2003,2nd Quintile,East,Regular Part-Time Employment,0.05839,91,1305,0.04566,0.07111
2003,2nd Quintile,East,Vocational Training,0.03330,53,1305,0.02356,0.04304
2003,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02512,31,1305,0.01663,0.03361
2003,2nd Quintile,East,Not Employed,0.60593,744,1305,0.57941,0.63245
2003,3rd Quintile,West,Full-Time Employment,0.39535,1141,2865,0.37745,0.41326
2003,3rd Quintile,West,Regular Part-Time Employment,0.10422,322,2865,0.09303,0.11541
2003,3rd Quintile,West,Vocational Training,0.02462,77,2865,0.01895,0.03030
2003,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04071,133,2865,0.03347,0.04794
2003,3rd Quintile,West,Not Employed,0.43434,1192,2865,0.41619,0.45249
2003,3rd Quintile,East,Full-Time Employment,0.38258,477,1201,0.35508,0.41008
2003,3rd Quintile,East,Regular Part-Time Employment,0.06433,82,1201,0.05045,0.07821
2003,3rd Quintile,East,Vocational Training,0.02232,32,1201,0.01396,0.03068
2003,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02763,35,1201,0.01836,0.03691
2003,3rd Quintile,East,Not Employed,0.50314,575,1201,0.47485,0.53143
2003,4th Quintile,West,Full-Time Employment,0.46675,1598,3473,0.45015,0.48334
2003,4th Quintile,West,Regular Part-Time Employment,0.10768,427,3473,0.09737,0.11799
2003,4th Quintile,West,Vocational Training,0.02096,89,3473,0.01619,0.02572
2003,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03652,135,3473,0.03028,0.04276
2003,4th Quintile,West,Not Employed,0.36770,1224,3473,0.35166,0.38374
2003,4th Quintile,East,Full-Time Employment,0.49777,512,954,0.46602,0.52951
2003,4th Quintile,East,Regular Part-Time Employment,0.09027,90,954,0.07207,0.10846
2003,4th Quintile,East,Not Employed,0.38268,352,954,0.35182,0.41354
2003,5th Quintile,West,Full-Time Employment,0.53110,2886,5540,0.51796,0.54424
2003,5th Quintile,West,Regular Part-Time Employment,0.09961,671,5540,0.09172,0.10749
2003,5th Quintile,West,Vocational Training,0.01072,86,5540,0.00800,0.01343
2003,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03443,200,5540,0.02963,0.03924
2003,5th Quintile,West,Not Employed,0.32395,1697,5540,0.31162,0.33627
2003,5th Quintile,East,Full-Time Employment,0.60881,535,778,0.57449,0.64312
2003,5th Quintile,East,Regular Part-Time Employment,0.08081,64,778,0.06164,0.09997
2003,5th Quintile,East,Not Employed,0.27369,179,778,0.24234,0.30504
2004,1st Quintile,West,Full-Time Employment,0.16584,384,2244,0.15045,0.18124
2004,1st Quintile,West,Regular Part-Time Employment,0.08113,197,2244,0.06983,0.09243
2004,1st Quintile,West,Vocational Training,0.03505,86,2244,0.02744,0.04266
2004,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.05874,127,2244,0.04901,0.06847
2004,1st Quintile,West,Not Employed,0.65438,1450,2244,0.63470,0.67406
2004,1st Quintile,East,Full-Time Employment,0.14428,170,1005,0.12255,0.16602
2004,1st Quintile,East,Regular Part-Time Employment,0.06418,66,1005,0.04902,0.07934
2004,1st Quintile,East,Vocational Training,0.05408,55,1005,0.04009,0.06807
2004,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.05746,53,1005,0.04306,0.07185
2004,1st Quintile,East,Not Employed,0.67558,661,1005,0.64662,0.70454
2004,2nd Quintile,West,Full-Time Employment,0.28814,744,2525,0.27047,0.30581
2004,2nd Quintile,West,Regular Part-Time Employment,0.09221,245,2525,0.08093,0.10350
2004,2nd Quintile,West,Vocational Training,0.03480,84,2525,0.02765,0.04195
2004,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04690,146,2525,0.03865,0.05515
2004,2nd Quintile,West,Not Employed,0.53586,1306,2525,0.51641,0.55532
2004,2nd Quintile,East,Full-Time Employment,0.25824,363,1251,0.23398,0.28251
2004,2nd Quintile,East,Regular Part-Time Employment,0.07272,93,1251,0.05832,0.08711
2004,2nd Quintile,East,Vocational Training,0.03073,38,1251,0.02116,0.04030
2004,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03039,33,1251,0.02088,0.03991
2004,2nd Quintile,East,Not Employed,0.60668,724,1251,0.57960,0.63376
2004,3rd Quintile,West,Full-Time Employment,0.37027,1042,2839,0.35250,0.38803
2004,3rd Quintile,West,Regular Part-Time Employment,0.09973,304,2839,0.08870,0.11075
2004,3rd Quintile,West,Vocational Training,0.02336,73,2839,0.01780,0.02891
2004,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04283,148,2839,0.03538,0.05028
2004,3rd Quintile,West,Not Employed,0.46304,1272,2839,0.44470,0.48139
2004,3rd Quintile,East,Full-Time Employment,0.37650,476,1173,0.34876,0.40424
2004,3rd Quintile,East,Regular Part-Time Employment,0.06254,74,1173,0.04868,0.07641
2004,3rd Quintile,East,Vocational Training,0.02070,36,1173,0.01255,0.02885
2004,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02331,31,1173,0.01467,0.03195
2004,3rd Quintile,East,Not Employed,0.51695,556,1173,0.48834,0.54556
2004,4th Quintile,West,Full-Time Employment,0.44720,1493,3351,0.43036,0.46403
2004,4th Quintile,West,Regular Part-Time Employment,0.10341,393,3351,0.09310,0.11373
2004,4th Quintile,West,Vocational Training,0.01898,84,3351,0.01436,0.02360
2004,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03973,145,3351,0.03311,0.04634
2004,4th Quintile,West,Not Employed,0.39069,1236,3351,0.37417,0.40721
2004,4th Quintile,East,Full-Time Employment,0.48999,511,956,0.45828,0.52169
2004,4th Quintile,East,Regular Part-Time Employment,0.09385,96,956,0.07535,0.11234
2004,4th Quintile,East,Not Employed,0.37663,349,956,0.34590,0.40736
2004,5th Quintile,West,Full-Time Employment,0.53934,2827,5407,0.52605,0.55263
2004,5th Quintile,West,Regular Part-Time Employment,0.09430,650,5407,0.08651,0.10209
2004,5th Quintile,West,Vocational Training,0.01120,84,5407,0.00839,0.01400
2004,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03154,198,5407,0.02688,0.03620
2004,5th Quintile,West,Not Employed,0.32363,1648,5407,0.31116,0.33610
2004,5th Quintile,East,Full-Time Employment,0.60776,508,753,0.57286,0.64265
2004,5th Quintile,East,Regular Part-Time Employment,0.08413,68,753,0.06429,0.10397
2004,5th Quintile,East,Not Employed,0.26455,177,753,0.23303,0.29608
2005,1st Quintile,West,Full-Time Employment,0.15719,331,2127,0.14172,0.17266
2005,1st Quintile,West,Regular Part-Time Employment,0.08201,167,2127,0.07034,0.09367
2005,1st Quintile,West,Vocational Training,0.04085,82,2127,0.03243,0.04926
2005,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.06446,148,2127,0.05402,0.07490
2005,1st Quintile,West,Not Employed,0.64823,1399,2127,0.62793,0.66853
2005,1st Quintile,East,Full-Time Employment,0.16162,183,1012,0.13893,0.18431
2005,1st Quintile,East,Regular Part-Time Employment,0.06041,58,1012,0.04572,0.07509
2005,1st Quintile,East,Vocational Training,0.03447,42,1012,0.02322,0.04571
2005,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.03651,35,1012,0.02495,0.04807
2005,1st Quintile,East,Not Employed,0.70472,694,1012,0.67660,0.73284
2005,2nd Quintile,West,Full-Time Employment,0.27763,673,2408,0.25974,0.29552
2005,2nd Quintile,West,Regular Part-Time Employment,0.08923,223,2408,0.07784,0.10062
2005,2nd Quintile,West,Vocational Training,0.02685,70,2408,0.02039,0.03331
2005,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05134,151,2408,0.04253,0.06016
2005,2nd Quintile,West,Not Employed,0.55363,1291,2408,0.53377,0.57349
2005,2nd Quintile,East,Full-Time Employment,0.27508,337,1218,0.24999,0.30017
2005,2nd Quintile,East,Regular Part-Time Employment,0.06087,82,1218,0.04744,0.07430
2005,2nd Quintile,East,Vocational Training,0.03687,45,1218,0.02629,0.04746
2005,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02504,35,1218,0.01627,0.03382
2005,2nd Quintile,East,Not Employed,0.60015,719,1218,0.57262,0.62767
2005,3rd Quintile,West,Full-Time Employment,0.37460,993,2671,0.35625,0.39296
2005,3rd Quintile,West,Regular Part-Time Employment,0.11882,328,2671,0.10655,0.13109
2005,3rd Quintile,West,Vocational Training,0.02127,62,2671,0.01580,0.02674
2005,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04431,126,2671,0.03650,0.05211
2005,3rd Quintile,West,Not Employed,0.43931,1162,2671,0.42048,0.45813
2005,3rd Quintile,East,Full-Time Employment,0.36926,407,1024,0.33969,0.39883
2005,3rd Quintile,East,Regular Part-Time Employment,0.07039,92,1024,0.05472,0.08607
2005,3rd Quintile,East,Not Employed,0.50690,525,1024,0.47626,0.53754
2005,4th Quintile,West,Full-Time Employment,0.43855,1448,3316,0.42166,0.45545
2005,4th Quintile,West,Regular Part-Time Employment,0.10977,401,3316,0.09913,0.12041
2005,4th Quintile,West,Vocational Training,0.02437,86,3316,0.01912,0.02962
2005,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.05246,171,3316,0.04487,0.06005
2005,4th Quintile,West,Not Employed,0.37358,1210,3316,0.35711,0.39005
2005,4th Quintile,East,Full-Time Employment,0.47134,484,942,0.43945,0.50324
2005,4th Quintile,East,Regular Part-Time Employment,0.09182,96,942,0.07337,0.11027
2005,4th Quintile,East,Not Employed,0.39925,362,942,0.36796,0.43054
2005,5th Quintile,West,Full-Time Employment,0.54557,2638,5112,0.53192,0.55922
2005,5th Quintile,West,Regular Part-Time Employment,0.09044,581,5112,0.08257,0.09830
2005,5th Quintile,West,Vocational Training,0.01019,62,5112,0.00744,0.01295
2005,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03922,213,5112,0.03390,0.04454
2005,5th Quintile,West,Not Employed,0.31458,1618,5112,0.30185,0.32731
2005,5th Quintile,East,Full-Time Employment,0.65712,490,696,0.62183,0.69241
2005,5th Quintile,East,Regular Part-Time Employment,0.09680,64,696,0.07482,0.11879
2005,5th Quintile,East,Not Employed,0.20779,142,696,0.17763,0.23796
2006,1st Quintile,West,Full-Time Employment,0.13657,286,2034,0.12164,0.15149
2006,1st Quintile,West,Regular Part-Time Employment,0.08144,170,2034,0.06955,0.09333
2006,1st Quintile,West,Vocational Training,0.04041,77,2034,0.03185,0.04897
2006,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.08363,174,2034,0.07159,0.09566
2006,1st Quintile,West,Not Employed,0.65026,1327,2034,0.62953,0.67099
2006,1st Quintile,East,Full-Time Employment,0.16861,150,969,0.14503,0.19220
2006,1st Quintile,East,Regular Part-Time Employment,0.05111,67,969,0.03724,0.06499
2006,1st Quintile,East,Vocational Training,0.04582,50,969,0.03265,0.05900
2006,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06593,60,969,0.05029,0.08156
2006,1st Quintile,East,Not Employed,0.66148,642,969,0.63167,0.69129
2006,2nd Quintile,West,Full-Time Employment,0.27406,603,2234,0.25556,0.29256
2006,2nd Quintile,West,Regular Part-Time Employment,0.09080,217,2234,0.07888,0.10272
2006,2nd Quintile,West,Vocational Training,0.02936,63,2234,0.02235,0.03636
2006,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05259,139,2234,0.04333,0.06185
2006,2nd Quintile,West,Not Employed,0.54922,1212,2234,0.52858,0.56986
2006,2nd Quintile,East,Full-Time Employment,0.29061,338,1140,0.26424,0.31698
2006,2nd Quintile,East,Regular Part-Time Employment,0.04138,65,1140,0.02981,0.05294
2006,2nd Quintile,East,Vocational Training,0.03334,42,1140,0.02292,0.04377
2006,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03572,42,1140,0.02494,0.04650
2006,2nd Quintile,East,Not Employed,0.59828,653,1140,0.56981,0.62675
2006,3rd Quintile,West,Full-Time Employment,0.39607,966,2542,0.37706,0.41509
2006,3rd Quintile,West,Regular Part-Time Employment,0.10659,302,2542,0.09459,0.11859
2006,3rd Quintile,West,Vocational Training,0.02368,67,2542,0.01777,0.02959
2006,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04840,145,2542,0.04006,0.05674
2006,3rd Quintile,West,Not Employed,0.42344,1062,2542,0.40423,0.44266
2006,3rd Quintile,East,Full-Time Employment,0.36287,405,1063,0.33395,0.39179
2006,3rd Quintile,East,Regular Part-Time Employment,0.08269,90,1063,0.06612,0.09925
2006,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03502,38,1063,0.02397,0.04608
2006,3rd Quintile,East,Not Employed,0.49641,530,1063,0.46634,0.52649
2006,4th Quintile,West,Full-Time Employment,0.44287,1347,3148,0.42551,0.46022
2006,4th Quintile,West,Regular Part-Time Employment,0.10531,377,3148,0.09459,0.11603
2006,4th Quintile,West,Vocational Training,0.02150,72,3148,0.01643,0.02657
2006,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.05187,180,3148,0.04412,0.05962
2006,4th Quintile,West,Not Employed,0.37845,1172,3148,0.36151,0.39540
2006,4th Quintile,East,Full-Time Employment,0.46934,423,837,0.43551,0.50317
2006,4th Quintile,East,Regular Part-Time Employment,0.09253,86,837,0.07289,0.11217
2006,4th Quintile,East,Not Employed,0.39311,328,837,0.36000,0.42622
2006,5th Quintile,West,Full-Time Employment,0.54378,2457,4849,0.52976,0.55780
2006,5th Quintile,West,Regular Part-Time Employment,0.09680,574,4849,0.08847,0.10512
2006,5th Quintile,West,Vocational Training,0.00888,39,4849,0.00624,0.01152
2006,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03989,213,4849,0.03438,0.04540
2006,5th Quintile,West,Not Employed,0.31066,1566,4849,0.29763,0.32368
2006,5th Quintile,East,Full-Time Employment,0.65201,464,687,0.61636,0.68765
2006,5th Quintile,East,Regular Part-Time Employment,0.09828,70,687,0.07600,0.12056
2006,5th Quintile,East,Not Employed,0.19738,153,687,0.16759,0.22716
2007,1st Quintile,West,Full-Time Employment,0.15252,350,2236,0.13761,0.16743
2007,1st Quintile,West,Regular Part-Time Employment,0.08155,186,2236,0.07020,0.09290
2007,1st Quintile,West,Vocational Training,0.03062,65,2236,0.02348,0.03777
2007,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07760,185,2236,0.06651,0.08869
2007,1st Quintile,West,Not Employed,0.65215,1450,2236,0.63240,0.67189
2007,1st Quintile,East,Full-Time Employment,0.16031,174,1028,0.13787,0.18275
2007,1st Quintile,East,Regular Part-Time Employment,0.06103,70,1028,0.04639,0.07567
2007,1st Quintile,East,Vocational Training,0.04525,48,1028,0.03254,0.05796
2007,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06300,68,1028,0.04814,0.07785
2007,1st Quintile,East,Not Employed,0.66390,668,1028,0.63501,0.69279
2007,2nd Quintile,West,Full-Time Employment,0.28286,717,2491,0.26517,0.30055
2007,2nd Quintile,West,Regular Part-Time Employment,0.09239,259,2491,0.08102,0.10376
2007,2nd Quintile,West,Vocational Training,0.02314,66,2491,0.01724,0.02905
2007,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06642,177,2491,0.05664,0.07620
2007,2nd Quintile,West,Not Employed,0.53519,1272,2491,0.51560,0.55478
2007,2nd Quintile,East,Full-Time Employment,0.29916,324,1104,0.27214,0.32619
2007,2nd Quintile,East,Regular Part-Time Employment,0.07789,85,1104,0.06207,0.09371
2007,2nd Quintile,East,Vocational Training,0.02799,38,1104,0.01825,0.03772
2007,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02578,32,1104,0.01643,0.03513
2007,2nd Quintile,East,Not Employed,0.56918,625,1104,0.53995,0.59840
2007,3rd Quintile,West,Full-Time Employment,0.37786,995,2745,0.35972,0.39601
2007,3rd Quintile,West,Regular Part-Time Employment,0.11811,358,2745,0.10603,0.13018
2007,3rd Quintile,West,Vocational Training,0.02375,65,2745,0.01806,0.02945
2007,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05523,161,2745,0.04669,0.06378
2007,3rd Quintile,West,Not Employed,0.42217,1166,2745,0.40369,0.44065
2007,3rd Quintile,East,Full-Time Employment,0.37328,420,1148,0.34529,0.40128
2007,3rd Quintile,East,Regular Part-Time Employment,0.07619,97,1148,0.06084,0.09155
2007,3rd Quintile,East,Vocational Training,0.02161,32,1148,0.01319,0.03002
2007,3rd Quintile,East,Not Employed,0.50008,599,1148,0.47114,0.52901
2007,4th Quintile,West,Full-Time Employment,0.45458,1430,3354,0.43773,0.47144
2007,4th Quintile,West,Regular Part-Time Employment,0.12232,450,3354,0.11123,0.13341
2007,4th Quintile,West,Vocational Training,0.01918,64,3354,0.01454,0.02382
2007,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04636,165,3354,0.03924,0.05347
2007,4th Quintile,West,Not Employed,0.35662,1245,3354,0.34041,0.37284
2007,4th Quintile,East,Full-Time Employment,0.48368,506,975,0.45230,0.51507
2007,4th Quintile,East,Regular Part-Time Employment,0.09727,103,975,0.07866,0.11588
2007,4th Quintile,East,Not Employed,0.36659,366,975,0.33633,0.39686
2007,5th Quintile,West,Full-Time Employment,0.54471,2482,4910,0.53077,0.55864
2007,5th Quintile,West,Regular Part-Time Employment,0.10368,603,4910,0.09516,0.11221
2007,5th Quintile,West,Vocational Training,0.01410,53,4910,0.01080,0.01740
2007,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03269,188,4910,0.02772,0.03766
2007,5th Quintile,West,Not Employed,0.30482,1584,4910,0.29195,0.31770
2007,5th Quintile,East,Full-Time Employment,0.65517,475,713,0.62026,0.69008
2007,5th Quintile,East,Regular Part-Time Employment,0.09841,79,713,0.07653,0.12029
2007,5th Quintile,East,Not Employed,0.20723,159,713,0.17746,0.23701
2008,1st Quintile,West,Full-Time Employment,0.16391,336,2082,0.14800,0.17981
2008,1st Quintile,West,Regular Part-Time Employment,0.08778,199,2082,0.07562,0.09994
2008,1st Quintile,West,Vocational Training,0.02795,60,2082,0.02087,0.03504
2008,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.08723,171,2082,0.07510,0.09935
2008,1st Quintile,West,Not Employed,0.62742,1316,2082,0.60664,0.64819
2008,1st Quintile,East,Full-Time Employment,0.15615,155,945,0.13299,0.17930
2008,1st Quintile,East,Regular Part-Time Employment,0.06198,57,945,0.04660,0.07736
2008,1st Quintile,East,Vocational Training,0.04135,43,945,0.02865,0.05405
2008,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06574,63,945,0.04993,0.08155
2008,1st Quintile,East,Not Employed,0.67063,627,945,0.64064,0.70061
2008,2nd Quintile,West,Full-Time Employment,0.29505,675,2320,0.27649,0.31361
2008,2nd Quintile,West,Regular Part-Time Employment,0.09481,245,2320,0.08289,0.10674
2008,2nd Quintile,West,Vocational Training,0.02677,64,2320,0.02020,0.03334
2008,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07589,181,2320,0.06511,0.08667
2008,2nd Quintile,West,Not Employed,0.50610,1155,2320,0.48575,0.52645
2008,2nd Quintile,East,Full-Time Employment,0.29944,320,1073,0.27202,0.32686
2008,2nd Quintile,East,Regular Part-Time Employment,0.07440,89,1073,0.05869,0.09011
2008,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03856,33,1073,0.02703,0.05008
2008,2nd Quintile,East,Not Employed,0.56606,631,1073,0.53639,0.59573
2008,3rd Quintile,West,Full-Time Employment,0.38043,963,2650,0.36194,0.39892
2008,3rd Quintile,West,Regular Part-Time Employment,0.11299,331,2650,0.10093,0.12504
2008,3rd Quintile,West,Vocational Training,0.02928,71,2650,0.02286,0.03570
2008,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05697,173,2650,0.04815,0.06580
2008,3rd Quintile,West,Not Employed,0.41919,1112,2650,0.40040,0.43798
2008,3rd Quintile,East,Full-Time Employment,0.43345,496,1214,0.40556,0.46134
2008,3rd Quintile,East,Regular Part-Time Employment,0.07066,96,1214,0.05624,0.08508
2008,3rd Quintile,East,Vocational Training,0.02608,39,1214,0.01711,0.03505
2008,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03736,40,1214,0.02669,0.04803
2008,3rd Quintile,East,Not Employed,0.43245,543,1214,0.40457,0.46033
2008,4th Quintile,West,Full-Time Employment,0.46039,1362,3107,0.44286,0.47792
2008,4th Quintile,West,Regular Part-Time Employment,0.12315,422,3107,0.11159,0.13470
2008,4th Quintile,West,Vocational Training,0.02731,71,3107,0.02158,0.03304
2008,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04396,150,3107,0.03675,0.05117
2008,4th Quintile,West,Not Employed,0.34520,1102,3107,0.32848,0.36192
2008,4th Quintile,East,Full-Time Employment,0.54114,429,785,0.50626,0.57603
2008,4th Quintile,East,Regular Part-Time Employment,0.08049,69,785,0.06145,0.09953
2008,4th Quintile,East,Not Employed,0.34741,287,785,0.31408,0.38074
2008,5th Quintile,West,Full-Time Employment,0.55299,2297,4583,0.53859,0.56738
2008,5th Quintile,West,Regular Part-Time Employment,0.10007,550,4583,0.09138,0.10876
2008,5th Quintile,West,Vocational Training,0.01019,45,4583,0.00728,0.01310
2008,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04266,198,4583,0.03681,0.04851
2008,5th Quintile,West,Not Employed,0.29395,1493,4583,0.28076,0.30714
2008,5th Quintile,East,Full-Time Employment,0.67269,479,696,0.63780,0.70757
2008,5th Quintile,East,Regular Part-Time Employment,0.08319,70,696,0.06266,0.10373
2008,5th Quintile,East,Not Employed,0.19992,147,696,0.17019,0.22966
2009,1st Quintile,West,Full-Time Employment,0.15018,304,1970,0.13440,0.16596
2009,1st Quintile,West,Regular Part-Time Employment,0.08336,176,1970,0.07115,0.09557
2009,1st Quintile,West,Vocational Training,0.03639,77,1970,0.02812,0.04466
2009,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.08177,155,1970,0.06967,0.09388
2009,1st Quintile,West,Not Employed,0.64278,1258,1970,0.62161,0.66394
2009,1st Quintile,East,Full-Time Employment,0.19122,165,929,0.16591,0.21652
2009,1st Quintile,East,Regular Part-Time Employment,0.06661,79,929,0.05057,0.08266
2009,1st Quintile,East,Vocational Training,0.02816,31,929,0.01751,0.03880
2009,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.08124,54,929,0.06366,0.09881
2009,1st Quintile,East,Not Employed,0.62762,600,929,0.59652,0.65873
2009,2nd Quintile,West,Full-Time Employment,0.28697,587,2141,0.26780,0.30613
2009,2nd Quintile,West,Regular Part-Time Employment,0.08669,217,2141,0.07477,0.09861
2009,2nd Quintile,West,Vocational Training,0.02547,53,2141,0.01880,0.03215
2009,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.08085,172,2141,0.06930,0.09240
2009,2nd Quintile,West,Not Employed,0.51869,1112,2141,0.49752,0.53986
2009,2nd Quintile,East,Full-Time Employment,0.25381,275,1021,0.22710,0.28052
2009,2nd Quintile,East,Regular Part-Time Employment,0.08281,84,1021,0.06590,0.09973
2009,2nd Quintile,East,Not Employed,0.61762,662,1021,0.58780,0.64745
2009,3rd Quintile,West,Full-Time Employment,0.39474,882,2369,0.37505,0.41443
2009,3rd Quintile,West,Regular Part-Time Employment,0.12073,328,2369,0.10760,0.13385
2009,3rd Quintile,West,Vocational Training,0.02825,69,2369,0.02158,0.03492
2009,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06001,151,2369,0.05044,0.06957
2009,3rd Quintile,West,Not Employed,0.39568,939,2369,0.37598,0.41537
2009,3rd Quintile,East,Full-Time Employment,0.42842,424,1078,0.39886,0.45797
2009,3rd Quintile,East,Regular Part-Time Employment,0.07598,94,1078,0.06015,0.09180
2009,3rd Quintile,East,Vocational Training,0.04054,35,1078,0.02876,0.05231
2009,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03316,36,1078,0.02246,0.04385
2009,3rd Quintile,East,Not Employed,0.42191,489,1078,0.39242,0.45141
2009,4th Quintile,West,Full-Time Employment,0.46693,1318,3005,0.44909,0.48477
2009,4th Quintile,West,Regular Part-Time Employment,0.11597,398,3005,0.10452,0.12742
2009,4th Quintile,West,Vocational Training,0.02349,59,3005,0.01808,0.02891
2009,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04920,152,3005,0.04147,0.05694
2009,4th Quintile,West,Not Employed,0.34441,1078,3005,0.32741,0.36140
2009,4th Quintile,East,Full-Time Employment,0.53420,439,763,0.49878,0.56961
2009,4th Quintile,East,Regular Part-Time Employment,0.08177,72,763,0.06231,0.10123
2009,4th Quintile,East,Not Employed,0.33053,252,763,0.29713,0.36393
2009,5th Quintile,West,Full-Time Employment,0.56167,2118,4176,0.54662,0.57673
2009,5th Quintile,West,Regular Part-Time Employment,0.10195,471,4176,0.09277,0.11113
2009,5th Quintile,West,Vocational Training,0.01257,50,4176,0.00919,0.01595
2009,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03948,188,4176,0.03358,0.04539
2009,5th Quintile,West,Not Employed,0.28432,1349,4176,0.27064,0.29801
2009,5th Quintile,East,Full-Time Employment,0.69881,464,656,0.66368,0.73395
2009,5th Quintile,East,Regular Part-Time Employment,0.11654,70,656,0.09196,0.14111
2009,5th Quintile,East,Not Employed,0.15833,122,656,0.13038,0.18629
2010,1st Quintile,West,Full-Time Employment,0.12741,254,1795,0.11198,0.14284
2010,1st Quintile,West,Regular Part-Time Employment,0.07408,175,1795,0.06196,0.08620
2010,1st Quintile,West,Vocational Training,0.03246,64,1795,0.02426,0.04066
2010,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.08206,154,1795,0.06936,0.09477
2010,1st Quintile,West,Not Employed,0.68009,1148,1795,0.65850,0.70167
2010,1st Quintile,East,Full-Time Employment,0.17199,145,823,0.14620,0.19779
2010,1st Quintile,East,Regular Part-Time Employment,0.07250,63,823,0.05477,0.09022
2010,1st Quintile,East,Vocational Training,0.04019,31,823,0.02677,0.05362
2010,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06884,59,823,0.05153,0.08615
2010,1st Quintile,East,Not Employed,0.64451,525,823,0.61179,0.67724
2010,2nd Quintile,West,Full-Time Employment,0.25119,524,1962,0.23199,0.27038
2010,2nd Quintile,West,Regular Part-Time Employment,0.08963,204,1962,0.07699,0.10228
2010,2nd Quintile,West,Vocational Training,0.03010,56,1962,0.02254,0.03766
2010,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.08092,165,1962,0.06885,0.09299
2010,2nd Quintile,West,Not Employed,0.54539,1013,1962,0.52335,0.56743
2010,2nd Quintile,East,Full-Time Employment,0.30360,312,1052,0.27580,0.33140
2010,2nd Quintile,East,Regular Part-Time Employment,0.06297,81,1052,0.04829,0.07766
2010,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02929,38,1052,0.01910,0.03949
2010,2nd Quintile,East,Not Employed,0.57913,621,1052,0.54929,0.60898
2010,3rd Quintile,West,Full-Time Employment,0.36913,829,2335,0.34955,0.38871
2010,3rd Quintile,West,Regular Part-Time Employment,0.11190,301,2335,0.09911,0.12469
2010,3rd Quintile,West,Vocational Training,0.03939,70,2335,0.03150,0.04728
