year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Lower Saxony,No migration background,Not Employed,0.43795,795,1915,0.41573,0.46018
2010,Lower Saxony,Direct migration background,Full-Time Employment,0.28749,79,180,0.22119,0.35380
2010,Lower Saxony,Direct migration background,Not Employed,0.41370,101,180,0.34155,0.48585
2010,Lower Saxony,Indirect migration background,Not Employed,0.59288,39,39,0.43667,0.74909
2010,Bremen,No migration background,Full-Time Employment,0.27733,46,114,0.19478,0.35987
2010,Bremen,No migration background,Not Employed,0.59851,68,114,0.50813,0.68889
2010,North Rhine-Westphalia,No migration background,Full-Time Employment,0.35480,1353,3818,0.33962,0.36998
2010,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.11932,539,3818,0.10904,0.12961
2010,North Rhine-Westphalia,No migration background,Vocational Training,0.02654,68,3818,0.02144,0.03164
2010,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.06519,269,3818,0.05736,0.07302
2010,North Rhine-Westphalia,No migration background,Not Employed,0.43304,1589,3818,0.41732,0.44876
2010,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.31104,297,894,0.28068,0.34140
2010,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.11235,87,894,0.09164,0.13306
2010,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06338,54,894,0.04740,0.07936
2010,North Rhine-Westphalia,Direct migration background,Not Employed,0.49760,456,894,0.46481,0.53040
2010,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.31583,109,303,0.26340,0.36825
2010,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11914,32,303,0.08261,0.15568
2010,North Rhine-Westphalia,Indirect migration background,Not Employed,0.40764,162,303,0.35222,0.46307
2010,Hesse,No migration background,Full-Time Employment,0.39954,512,1255,0.37243,0.42665
2010,Hesse,No migration background,Regular Part-Time Employment,0.11133,182,1255,0.09392,0.12874
2010,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.05786,89,1255,0.04494,0.07079
2010,Hesse,No migration background,Not Employed,0.39891,472,1255,0.37181,0.42601
2010,Hesse,Direct migration background,Full-Time Employment,0.29734,96,296,0.24518,0.34950
2010,Hesse,Direct migration background,Regular Part-Time Employment,0.12444,46,296,0.08678,0.16211
2010,Hesse,Direct migration background,Not Employed,0.49054,154,296,0.43349,0.54759
2010,Hesse,Indirect migration background,Full-Time Employment,0.41015,36,82,0.30304,0.51727
2010,Hesse,Indirect migration background,Not Employed,0.36112,46,82,0.25652,0.46573
2010,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.37376,410,1063,0.34466,0.40286
2010,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.09548,143,1063,0.07781,0.11316
2010,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.05602,66,1063,0.04219,0.06985
2010,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.45002,444,1063,0.42010,0.47994
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.33297,64,149,0.25705,0.40890
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.45160,85,149,0.37142,0.53178
2010,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.42703,884,2210,0.40640,0.44766
2010,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.08503,297,2210,0.07340,0.09666
2010,Baden-Wuerttemberg,No migration background,Vocational Training,0.03269,51,2210,0.02528,0.04011
2010,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.05358,141,2210,0.04419,0.06298
2010,Baden-Wuerttemberg,No migration background,Not Employed,0.39906,837,2210,0.37864,0.41948
2010,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.37575,205,503,0.33339,0.41812
2010,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.15622,56,503,0.12446,0.18798
2010,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07769,36,503,0.05427,0.10111
2010,Baden-Wuerttemberg,Direct migration background,Not Employed,0.38448,206,503,0.34193,0.42704
2010,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.41956,79,178,0.34686,0.49226
2010,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.33643,99,178,0.26682,0.40603
2010,Bavaria,No migration background,Full-Time Employment,0.42581,1159,2998,0.40811,0.44352
2010,Bavaria,No migration background,Regular Part-Time Employment,0.09959,457,2998,0.08887,0.11031
2010,Bavaria,No migration background,Vocational Training,0.02010,62,2998,0.01507,0.02512
2010,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.05401,205,2998,0.04592,0.06210
2010,Bavaria,No migration background,Not Employed,0.39977,1115,2998,0.38224,0.41731
2010,Bavaria,Direct migration background,Full-Time Employment,0.28164,147,453,0.24017,0.32311
2010,Bavaria,Direct migration background,Regular Part-Time Employment,0.10170,43,453,0.07383,0.12956
2010,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08418,35,453,0.05858,0.10977
2010,Bavaria,Direct migration background,Not Employed,0.52705,228,453,0.48102,0.57308
2010,Bavaria,Indirect migration background,Full-Time Employment,0.46698,71,141,0.38433,0.54962
2010,Bavaria,Indirect migration background,Not Employed,0.23760,70,141,0.16710,0.30810
2010,Berlin,No migration background,Full-Time Employment,0.39413,290,770,0.35959,0.42867
2010,Berlin,No migration background,Regular Part-Time Employment,0.09358,97,770,0.07300,0.11417
2010,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.05235,46,770,0.03661,0.06809
2010,Berlin,No migration background,Not Employed,0.44239,337,770,0.40728,0.47749
2010,Berlin,Direct migration background,Full-Time Employment,0.42518,38,96,0.32577,0.52460
2010,Berlin,Direct migration background,Not Employed,0.44543,58,96,0.34549,0.54538
2010,Brandenburg,No migration background,Full-Time Employment,0.37086,343,908,0.33943,0.40230
2010,Brandenburg,No migration background,Regular Part-Time Employment,0.07229,84,908,0.05544,0.08915
2010,Brandenburg,No migration background,"Marginal, Irregular Part-Time Employment",0.02889,39,908,0.01799,0.03979
2010,Brandenburg,No migration background,Not Employed,0.50926,442,908,0.47672,0.54179
2010,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.35733,216,564,0.31775,0.39692
2010,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.11731,61,564,0.09073,0.14389
2010,Mecklenburg-Western Pomerania,No migration background,"Marginal, Irregular Part-Time Employment",0.05391,36,564,0.03525,0.07256
2010,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.44925,251,564,0.40816,0.49034
2010,Saxony,No migration background,Full-Time Employment,0.40360,664,1632,0.37979,0.42741
2010,Saxony,No migration background,Regular Part-Time Employment,0.09602,180,1632,0.08172,0.11032
2010,Saxony,No migration background,Vocational Training,0.02568,35,1632,0.01800,0.03335
2010,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.03821,69,1632,0.02890,0.04751
2010,Saxony,No migration background,Not Employed,0.43513,684,1632,0.41107,0.45919
2010,Saxony-Anhalt,No migration background,Full-Time Employment,0.37782,357,832,0.34486,0.41079
2010,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.08212,83,832,0.06345,0.10078
2010,Saxony-Anhalt,No migration background,Not Employed,0.47325,392,832,0.43930,0.50720
2010,Thuringa,No migration background,Full-Time Employment,0.40385,371,909,0.37193,0.43576
2010,Thuringa,No migration background,Regular Part-Time Employment,0.10438,105,909,0.08450,0.12427
2010,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.03133,36,909,0.02000,0.04266
2010,Thuringa,No migration background,Not Employed,0.43666,397,909,0.40440,0.46892
2011,Schleswig-Holstein,No migration background,Full-Time Employment,0.36318,305,841,0.33066,0.39570
2011,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.09851,114,841,0.07836,0.11867
2011,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.05496,60,841,0.03955,0.07038
2011,Schleswig-Holstein,No migration background,Not Employed,0.45475,362,841,0.42107,0.48842
2011,Schleswig-Holstein,Direct migration background,Not Employed,0.55158,54,54,0.41768,0.68547
2011,Hamburg,No migration background,Full-Time Employment,0.42612,132,339,0.37340,0.47884
2011,Hamburg,No migration background,Regular Part-Time Employment,0.08040,52,339,0.05141,0.10938
2011,Hamburg,No migration background,Not Employed,0.45428,155,339,0.40120,0.50736
2011,Lower Saxony,No migration background,Full-Time Employment,0.37552,818,2319,0.35581,0.39524
2011,Lower Saxony,No migration background,Regular Part-Time Employment,0.10936,359,2319,0.09666,0.12207
2011,Lower Saxony,No migration background,Vocational Training,0.02261,48,2319,0.01656,0.02867
2011,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04991,138,2319,0.04105,0.05878
2011,Lower Saxony,No migration background,Not Employed,0.44027,956,2319,0.42006,0.46048
2011,Lower Saxony,Direct migration background,Full-Time Employment,0.40810,106,265,0.34882,0.46739
2011,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.09908,37,265,0.06304,0.13512
2011,Lower Saxony,Direct migration background,Not Employed,0.41697,122,265,0.35749,0.47645
2011,Lower Saxony,Indirect migration background,Not Employed,0.47627,37,37,0.31312,0.63942
2011,Bremen,No migration background,Full-Time Employment,0.31600,49,120,0.23246,0.39953
2011,Bremen,No migration background,Not Employed,0.55327,71,120,0.46394,0.64259
2011,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36193,1568,4468,0.34784,0.37602
2011,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.11682,664,4468,0.10740,0.12624
2011,North Rhine-Westphalia,No migration background,Vocational Training,0.02070,86,4468,0.01653,0.02488
2011,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.05762,290,4468,0.05079,0.06445
2011,North Rhine-Westphalia,No migration background,Not Employed,0.44109,1860,4468,0.42653,0.45565
2011,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.36543,361,980,0.33526,0.39560
2011,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.10748,107,980,0.08808,0.12688
2011,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06750,68,980,0.05179,0.08322
2011,North Rhine-Westphalia,Direct migration background,Not Employed,0.44272,444,980,0.41161,0.47384
2011,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.31735,121,353,0.26872,0.36597
2011,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.08298,34,353,0.05416,0.11180
2011,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.14925,39,353,0.11202,0.18648
2011,North Rhine-Westphalia,Indirect migration background,Not Employed,0.39081,159,353,0.33983,0.44178
2011,Hesse,No migration background,Full-Time Employment,0.41253,610,1517,0.38775,0.43731
2011,Hesse,No migration background,Regular Part-Time Employment,0.10276,234,1517,0.08748,0.11805
2011,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.06206,104,1517,0.04991,0.07420
2011,Hesse,No migration background,Not Employed,0.40119,569,1517,0.37652,0.42586
2011,Hesse,Direct migration background,Full-Time Employment,0.32089,108,311,0.26893,0.37286
2011,Hesse,Direct migration background,Regular Part-Time Employment,0.13155,55,311,0.09392,0.16917
2011,Hesse,Direct migration background,Not Employed,0.46566,148,311,0.41013,0.52119
2011,Hesse,Indirect migration background,Full-Time Employment,0.48834,49,102,0.39086,0.58583
2011,Hesse,Indirect migration background,Not Employed,0.33040,53,102,0.23867,0.42213
2011,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.39292,503,1319,0.36655,0.41929
2011,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.08453,178,1319,0.06951,0.09955
2011,"Rhineland-Palatinate, Saarland",No migration background,Vocational Training,0.02345,34,1319,0.01528,0.03161
2011,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.05190,72,1319,0.03992,0.06387
2011,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.44592,532,1319,0.41909,0.47276
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.37721,80,183,0.30679,0.44763
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.45314,103,183,0.38082,0.52547
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,Not Employed,0.41106,36,36,0.24806,0.57407
2011,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.43360,1113,2772,0.41514,0.45205
2011,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.09057,406,2772,0.07989,0.10126
2011,Baden-Wuerttemberg,No migration background,Vocational Training,0.02805,59,2772,0.02191,0.03420
2011,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04113,159,2772,0.03374,0.04853
2011,Baden-Wuerttemberg,No migration background,Not Employed,0.40497,1035,2772,0.38669,0.42324
2011,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.39209,228,535,0.35068,0.43350
2011,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.14009,77,535,0.11065,0.16953
2011,Baden-Wuerttemberg,Direct migration background,Not Employed,0.40095,230,535,0.35938,0.44252
2011,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.46001,90,232,0.39573,0.52428
2011,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.10905,37,232,0.06886,0.14925
2011,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.32773,105,232,0.26720,0.38827
2011,Bavaria,No migration background,Full-Time Employment,0.42932,1479,3792,0.41356,0.44507
2011,Bavaria,No migration background,Regular Part-Time Employment,0.10357,580,3792,0.09387,0.11327
2011,Bavaria,No migration background,Vocational Training,0.02317,86,3792,0.01838,0.02796
2011,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.04617,232,3792,0.03949,0.05285
2011,Bavaria,No migration background,Not Employed,0.39625,1415,3792,0.38068,0.41182
2011,Bavaria,Direct migration background,Full-Time Employment,0.31641,178,507,0.27589,0.35694
2011,Bavaria,Direct migration background,Regular Part-Time Employment,0.11400,68,507,0.08631,0.14169
2011,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07988,37,507,0.05626,0.10350
2011,Bavaria,Direct migration background,Not Employed,0.48045,224,507,0.43691,0.52398
2011,Bavaria,Indirect migration background,Full-Time Employment,0.45573,87,191,0.38491,0.52654
2011,Bavaria,Indirect migration background,Regular Part-Time Employment,0.15697,33,191,0.10524,0.20869
2011,Bavaria,Indirect migration background,Not Employed,0.23062,71,191,0.17073,0.29052
2011,Berlin,No migration background,Full-Time Employment,0.37358,327,873,0.34147,0.40569
2011,Berlin,No migration background,Regular Part-Time Employment,0.10564,127,873,0.08524,0.12604
2011,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.04956,39,873,0.03515,0.06396
2011,Berlin,No migration background,Not Employed,0.45422,380,873,0.42117,0.48727
2011,Berlin,Direct migration background,Full-Time Employment,0.34828,33,84,0.24578,0.45078
2011,Berlin,Direct migration background,Not Employed,0.51290,51,84,0.40536,0.62043
2011,Brandenburg,No migration background,Full-Time Employment,0.40995,426,1078,0.38058,0.43933
2011,Brandenburg,No migration background,Regular Part-Time Employment,0.07312,110,1078,0.05757,0.08866
2011,Brandenburg,No migration background,"Marginal, Irregular Part-Time Employment",0.03449,49,1078,0.02359,0.04539
2011,Brandenburg,No migration background,Not Employed,0.46233,493,1078,0.43256,0.49211
2011,Brandenburg,Direct migration background,Not Employed,0.81364,31,31,0.67430,0.95298
2011,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.34943,239,610,0.31156,0.38730
2011,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.10642,70,610,0.08193,0.13091
2011,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.47262,301,610,0.43296,0.51227
2011,Saxony,No migration background,Full-Time Employment,0.43053,742,1767,0.40744,0.45363
2011,Saxony,No migration background,Regular Part-Time Employment,0.09581,224,1767,0.08208,0.10953
2011,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.03129,61,1767,0.02317,0.03941
2011,Saxony,No migration background,Not Employed,0.42616,740,1767,0.40309,0.44922
2011,Saxony-Anhalt,No migration background,Full-Time Employment,0.40747,434,1048,0.37771,0.43724
2011,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.05346,86,1048,0.03984,0.06709
2011,Saxony-Anhalt,No migration background,"Marginal, Irregular Part-Time Employment",0.03861,45,1048,0.02694,0.05028
2011,Saxony-Anhalt,No migration background,Not Employed,0.45870,483,1048,0.42852,0.48888
2011,Thuringa,No migration background,Full-Time Employment,0.38985,430,1054,0.36039,0.41930
2011,Thuringa,No migration background,Regular Part-Time Employment,0.09324,129,1054,0.07568,0.11080
2011,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.03872,49,1054,0.02707,0.05037
2011,Thuringa,No migration background,Not Employed,0.45357,446,1054,0.42350,0.48364
2012,Schleswig-Holstein,No migration background,Full-Time Employment,0.32204,285,848,0.29057,0.35351
2012,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.10745,136,848,0.08660,0.12831
2012,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.06359,77,848,0.04715,0.08002
2012,Schleswig-Holstein,No migration background,Not Employed,0.47206,350,848,0.43844,0.50568
2012,Schleswig-Holstein,Direct migration background,Not Employed,0.59604,48,48,0.45575,0.73632
2012,Hamburg,No migration background,Full-Time Employment,0.41290,135,341,0.36056,0.46523
2012,Hamburg,No migration background,Regular Part-Time Employment,0.06642,48,341,0.03995,0.09289
2012,Hamburg,No migration background,Not Employed,0.47688,158,341,0.42379,0.52998
2012,Lower Saxony,No migration background,Full-Time Employment,0.36690,799,2269,0.34707,0.38674
2012,Lower Saxony,No migration background,Regular Part-Time Employment,0.10693,326,2269,0.09421,0.11965
2012,Lower Saxony,No migration background,Vocational Training,0.02279,45,2269,0.01665,0.02894
2012,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.05666,154,2269,0.04715,0.06618
2012,Lower Saxony,No migration background,Not Employed,0.44160,945,2269,0.42116,0.46203
2012,Lower Saxony,Direct migration background,Full-Time Employment,0.41791,103,247,0.35627,0.47954
2012,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.11235,43,247,0.07289,0.15181
2012,Lower Saxony,Direct migration background,Not Employed,0.39325,101,247,0.33221,0.45429
2012,Lower Saxony,Indirect migration background,Not Employed,0.45972,31,31,0.28138,0.63807
2012,Bremen,No migration background,Full-Time Employment,0.31456,46,117,0.23006,0.39906
2012,Bremen,No migration background,Not Employed,0.55833,71,117,0.46796,0.64870
2012,North Rhine-Westphalia,No migration background,Full-Time Employment,0.37845,1537,4355,0.36404,0.39286
2012,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.11051,684,4355,0.10119,0.11982
2012,North Rhine-Westphalia,No migration background,Vocational Training,0.02057,74,4355,0.01635,0.02478
2012,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.06245,303,4355,0.05526,0.06964
2012,North Rhine-Westphalia,No migration background,Not Employed,0.42577,1757,4355,0.41108,0.44046
2012,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.36540,344,926,0.33437,0.39644
2012,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.11900,111,926,0.09813,0.13987
2012,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07916,72,926,0.06176,0.09656
2012,North Rhine-Westphalia,Direct migration background,Not Employed,0.41826,399,926,0.38647,0.45005
2012,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.33962,117,336,0.28890,0.39033
2012,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.09471,42,336,0.06335,0.12606
2012,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11855,38,336,0.08394,0.15317
2012,North Rhine-Westphalia,Indirect migration background,Not Employed,0.35854,139,336,0.30718,0.40989
2012,Hesse,No migration background,Full-Time Employment,0.41719,596,1487,0.39211,0.44226
2012,Hesse,No migration background,Regular Part-Time Employment,0.09783,211,1487,0.08273,0.11294
2012,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.05734,97,1487,0.04552,0.06916
2012,Hesse,No migration background,Not Employed,0.41446,583,1487,0.38942,0.43951
2012,Hesse,Direct migration background,Full-Time Employment,0.37078,108,286,0.31471,0.42686
2012,Hesse,Direct migration background,Regular Part-Time Employment,0.14545,53,286,0.10452,0.18638
2012,Hesse,Direct migration background,Not Employed,0.41729,125,286,0.36004,0.47454
2012,Hesse,Indirect migration background,Full-Time Employment,0.39493,42,91,0.29393,0.49592
2012,Hesse,Indirect migration background,Not Employed,0.32370,49,91,0.22704,0.42037
2012,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.39578,483,1286,0.36904,0.42252
2012,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.10105,193,1286,0.08457,0.11753
2012,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.04893,70,1286,0.03714,0.06073
2012,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.43213,540,1286,0.40505,0.45922
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.45208,85,171,0.37727,0.52690
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.41937,86,171,0.34519,0.49355
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.43675,33,66,0.31617,0.55732
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,Not Employed,0.31742,33,66,0.20426,0.43058
2012,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.42031,1041,2635,0.40146,0.43916
2012,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.09505,378,2635,0.08385,0.10625
2012,Baden-Wuerttemberg,No migration background,Vocational Training,0.02431,60,2635,0.01843,0.03019
2012,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.05116,175,2635,0.04275,0.05958
2012,Baden-Wuerttemberg,No migration background,Not Employed,0.40755,981,2635,0.38879,0.42632
2012,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.39766,214,521,0.35559,0.43973
2012,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.15565,80,521,0.12449,0.18681
2012,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05276,39,521,0.03355,0.07198
2012,Baden-Wuerttemberg,Direct migration background,Not Employed,0.38832,188,521,0.34643,0.43021
2012,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.46118,89,205,0.39277,0.52958
2012,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.10116,33,205,0.05978,0.14254
2012,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.29150,83,205,0.22913,0.35386
2012,Bavaria,No migration background,Full-Time Employment,0.41072,1402,3692,0.39484,0.42659
2012,Bavaria,No migration background,Regular Part-Time Employment,0.11586,589,3692,0.10554,0.12619
2012,Bavaria,No migration background,Vocational Training,0.02315,99,3692,0.01830,0.02800
2012,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.05251,243,3692,0.04531,0.05971
2012,Bavaria,No migration background,Not Employed,0.39695,1359,3692,0.38117,0.41274
2012,Bavaria,Direct migration background,Full-Time Employment,0.36441,207,521,0.32304,0.40578
2012,Bavaria,Direct migration background,Regular Part-Time Employment,0.13566,77,521,0.10622,0.16509
2012,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05337,33,521,0.03405,0.07269
2012,Bavaria,Direct migration background,Not Employed,0.43456,204,521,0.39195,0.47716
2012,Bavaria,Indirect migration background,Full-Time Employment,0.49732,96,170,0.42193,0.57270
2012,Bavaria,Indirect migration background,Not Employed,0.27296,74,170,0.20579,0.34012
2012,Berlin,No migration background,Full-Time Employment,0.39345,344,916,0.36179,0.42510
2012,Berlin,No migration background,Regular Part-Time Employment,0.09087,120,916,0.07225,0.10949
2012,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.03967,45,916,0.02702,0.05231
2012,Berlin,No migration background,Not Employed,0.46436,407,916,0.43204,0.49668
2012,Berlin,Direct migration background,Full-Time Employment,0.36584,33,72,0.25380,0.47788
2012,Berlin,Direct migration background,Not Employed,0.40888,39,72,0.29452,0.52323
2012,Brandenburg,No migration background,Full-Time Employment,0.39965,411,1038,0.36984,0.42947
2012,Brandenburg,No migration background,Regular Part-Time Employment,0.07910,97,1038,0.06267,0.09552
2012,Brandenburg,No migration background,"Marginal, Irregular Part-Time Employment",0.03304,45,1038,0.02216,0.04392
2012,Brandenburg,No migration background,Not Employed,0.47291,485,1038,0.44252,0.50330
2012,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.36537,235,571,0.32584,0.40491
2012,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.08381,60,571,0.06106,0.10656
2012,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.47029,276,571,0.42931,0.51126
2012,Saxony,No migration background,Full-Time Employment,0.40622,722,1799,0.38352,0.42892
2012,Saxony,No migration background,Regular Part-Time Employment,0.10286,243,1799,0.08882,0.11691
2012,Saxony,No migration background,Vocational Training,0.02025,33,1799,0.01374,0.02676
2012,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04085,69,1799,0.03170,0.05000
2012,Saxony,No migration background,Not Employed,0.42827,732,1799,0.40540,0.45114
2012,Saxony,Direct migration background,Not Employed,0.64184,35,35,0.48067,0.80300
2012,Saxony-Anhalt,No migration background,Full-Time Employment,0.36473,395,987,0.33468,0.39477
2012,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.08258,106,987,0.06540,0.09976
2012,Saxony-Anhalt,No migration background,"Marginal, Irregular Part-Time Employment",0.04602,38,987,0.03294,0.05910
2012,Saxony-Anhalt,No migration background,Not Employed,0.48040,448,987,0.44922,0.51159
2012,Thuringa,No migration background,Full-Time Employment,0.39480,416,1034,0.36500,0.42461
2012,Thuringa,No migration background,Regular Part-Time Employment,0.09405,120,1034,0.07625,0.11185
2012,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.03588,47,1034,0.02453,0.04722
2012,Thuringa,No migration background,Not Employed,0.45547,451,1034,0.42510,0.48584
2013,Schleswig-Holstein,No migration background,Full-Time Employment,0.32097,276,798,0.28855,0.35338
2013,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.09997,120,798,0.07915,0.12080
2013,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.07656,78,798,0.05810,0.09502
2013,Schleswig-Holstein,No migration background,Not Employed,0.47574,324,798,0.44107,0.51041
2013,Schleswig-Holstein,Direct migration background,Full-Time Employment,0.26362,62,168,0.19680,0.33045
2013,Schleswig-Holstein,Direct migration background,Not Employed,0.55941,106,168,0.48411,0.63471
2013,Hamburg,No migration background,Full-Time Employment,0.40614,126,317,0.35200,0.46029
2013,Hamburg,No migration background,Regular Part-Time Employment,0.06851,49,317,0.04066,0.09637
2013,Hamburg,No migration background,Not Employed,0.47447,142,317,0.41941,0.52953
2013,Hamburg,Direct migration background,Full-Time Employment,0.38868,68,126,0.30322,0.47413
2013,Hamburg,Direct migration background,Not Employed,0.38029,58,126,0.29519,0.46540
2013,Lower Saxony,No migration background,Full-Time Employment,0.34690,745,2232,0.32715,0.36665
2013,Lower Saxony,No migration background,Regular Part-Time Employment,0.11456,339,2232,0.10135,0.12778
