year,quintil_oecd,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,1st Quintile,male,Regular Part-Time Employment,0.02189,36,1473,0.01441,0.02936
2002,1st Quintile,male,Vocational Training,0.03762,85,1473,0.02790,0.04734
2002,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.03509,51,1473,0.02569,0.04449
2002,1st Quintile,male,Not Employed,0.42931,844,1473,0.40402,0.45459
2002,1st Quintile,female,Full-Time Employment,0.06537,184,1984,0.05449,0.07624
2002,1st Quintile,female,Regular Part-Time Employment,0.09253,224,1984,0.07978,0.10528
2002,1st Quintile,female,Vocational Training,0.02750,82,1984,0.02030,0.03469
2002,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.03629,101,1984,0.02805,0.04452
2002,1st Quintile,female,Not Employed,0.57561,1393,1984,0.55386,0.59736
2002,2nd Quintile,male,Full-Time Employment,0.36217,877,1753,0.33966,0.38467
2002,2nd Quintile,male,Vocational Training,0.02606,68,1753,0.01860,0.03352
2002,2nd Quintile,male,Not Employed,0.36968,808,1753,0.34707,0.39228
2002,2nd Quintile,female,Full-Time Employment,0.12177,357,2110,0.10781,0.13572
2002,2nd Quintile,female,Regular Part-Time Employment,0.11392,307,2110,0.10036,0.12748
2002,2nd Quintile,female,Vocational Training,0.02309,60,2110,0.01668,0.02950
2002,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04326,116,2110,0.03458,0.05194
2002,2nd Quintile,female,Not Employed,0.51298,1270,2110,0.49165,0.53431
2002,3rd Quintile,male,Full-Time Employment,0.44183,1071,1916,0.41959,0.46407
2002,3rd Quintile,male,Regular Part-Time Employment,0.01569,32,1916,0.01012,0.02126
2002,3rd Quintile,male,Vocational Training,0.02573,70,1916,0.01864,0.03283
2002,3rd Quintile,male,Not Employed,0.30843,743,1916,0.28775,0.32912
2002,3rd Quintile,female,Full-Time Employment,0.19180,505,2089,0.17492,0.20869
2002,3rd Quintile,female,Regular Part-Time Employment,0.13766,372,2089,0.12288,0.15244
2002,3rd Quintile,female,Vocational Training,0.02324,64,2089,0.01677,0.02970
2002,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04713,119,2089,0.03804,0.05622
2002,3rd Quintile,female,Not Employed,0.42617,1029,2089,0.40496,0.44738
2002,4th Quintile,male,Full-Time Employment,0.52867,1375,2189,0.50775,0.54958
2002,4th Quintile,male,Regular Part-Time Employment,0.01640,36,2189,0.01108,0.02172
2002,4th Quintile,male,Vocational Training,0.02718,83,2189,0.02037,0.03400
2002,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01090,31,2189,0.00655,0.01526
2002,4th Quintile,male,Not Employed,0.27077,664,2189,0.25215,0.28939
2002,4th Quintile,female,Full-Time Employment,0.25407,680,2179,0.23578,0.27235
2002,4th Quintile,female,Regular Part-Time Employment,0.15685,440,2179,0.14157,0.17212
2002,4th Quintile,female,Vocational Training,0.02173,52,2179,0.01561,0.02785
2002,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04268,115,2179,0.03419,0.05117
2002,4th Quintile,female,Not Employed,0.39039,892,2179,0.36990,0.41088
2002,5th Quintile,male,Full-Time Employment,0.65049,1854,2550,0.63198,0.66901
2002,5th Quintile,male,Regular Part-Time Employment,0.01450,45,2550,0.00986,0.01914
2002,5th Quintile,male,Vocational Training,0.00925,39,2550,0.00553,0.01296
2002,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01803,48,2550,0.01286,0.02319
2002,5th Quintile,male,Not Employed,0.22524,564,2550,0.20902,0.24146
2002,5th Quintile,female,Full-Time Employment,0.36510,1001,2447,0.34602,0.38418
2002,5th Quintile,female,Regular Part-Time Employment,0.15297,459,2447,0.13870,0.16723
2002,5th Quintile,female,Vocational Training,0.00973,37,2447,0.00584,0.01362
2002,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03355,102,2447,0.02642,0.04069
2002,5th Quintile,female,Not Employed,0.35271,848,2447,0.33377,0.37164
2003,1st Quintile,male,Full-Time Employment,0.18044,382,1437,0.16055,0.20033
2003,1st Quintile,male,Regular Part-Time Employment,0.02899,40,1437,0.02031,0.03767
2003,1st Quintile,male,Vocational Training,0.03728,80,1437,0.02748,0.04708
2003,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.02571,49,1437,0.01753,0.03390
2003,1st Quintile,male,Not Employed,0.47600,886,1437,0.45017,0.50183
2003,1st Quintile,female,Full-Time Employment,0.06210,169,1958,0.05141,0.07279
2003,1st Quintile,female,Regular Part-Time Employment,0.09050,234,1958,0.07779,0.10321
2003,1st Quintile,female,Vocational Training,0.02146,74,1958,0.01504,0.02788
2003,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.04680,120,1958,0.03744,0.05615
2003,1st Quintile,female,Not Employed,0.58560,1361,1958,0.56377,0.60743
2003,2nd Quintile,male,Full-Time Employment,0.35207,815,1733,0.32958,0.37456
2003,2nd Quintile,male,Regular Part-Time Employment,0.01961,38,1733,0.01308,0.02615
2003,2nd Quintile,male,Vocational Training,0.02945,69,1733,0.02149,0.03741
2003,2nd Quintile,male,Not Employed,0.36408,811,1733,0.34142,0.38675
2003,2nd Quintile,female,Full-Time Employment,0.12455,341,2092,0.11039,0.13870
2003,2nd Quintile,female,Regular Part-Time Employment,0.10487,301,2092,0.09173,0.11800
2003,2nd Quintile,female,Vocational Training,0.02180,61,2092,0.01554,0.02806
2003,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04832,124,2092,0.03912,0.05751
2003,2nd Quintile,female,Not Employed,0.51532,1265,2092,0.49390,0.53674
2003,3rd Quintile,male,Full-Time Employment,0.45248,1111,1971,0.43050,0.47446
2003,3rd Quintile,male,Vocational Training,0.01951,56,1971,0.01340,0.02561
2003,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.01597,45,1971,0.01043,0.02150
2003,3rd Quintile,male,Not Employed,0.31355,759,1971,0.29306,0.33403
2003,3rd Quintile,female,Full-Time Employment,0.18801,507,2066,0.17116,0.20486
2003,3rd Quintile,female,Regular Part-Time Employment,0.14443,375,2066,0.12927,0.15959
2003,3rd Quintile,female,Vocational Training,0.02002,53,2066,0.01398,0.02606
2003,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04636,123,2066,0.03729,0.05543
2003,3rd Quintile,female,Not Employed,0.42438,1008,2066,0.40306,0.44570
2003,4th Quintile,male,Full-Time Employment,0.53529,1397,2220,0.51453,0.55604
2003,4th Quintile,male,Regular Part-Time Employment,0.02124,48,2220,0.01524,0.02724
2003,4th Quintile,male,Vocational Training,0.02064,73,2220,0.01473,0.02656
2003,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01489,41,2220,0.00985,0.01993
2003,4th Quintile,male,Not Employed,0.26431,661,2220,0.24596,0.28266
2003,4th Quintile,female,Full-Time Employment,0.27162,713,2243,0.25321,0.29003
2003,4th Quintile,female,Regular Part-Time Employment,0.16246,469,2243,0.14719,0.17772
2003,4th Quintile,female,Vocational Training,0.01401,38,2243,0.00914,0.01887
2003,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04179,108,2243,0.03350,0.05007
2003,4th Quintile,female,Not Employed,0.37566,915,2243,0.35562,0.39571
2003,5th Quintile,male,Full-Time Employment,0.63055,2275,3243,0.61393,0.64716
2003,5th Quintile,male,Regular Part-Time Employment,0.01204,58,3243,0.00828,0.01579
2003,5th Quintile,male,Vocational Training,0.00972,58,3243,0.00635,0.01310
2003,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02351,76,3243,0.01830,0.02873
2003,5th Quintile,male,Not Employed,0.23002,776,3243,0.21553,0.24451
2003,5th Quintile,female,Full-Time Employment,0.32527,1146,3113,0.30881,0.34173
2003,5th Quintile,female,Regular Part-Time Employment,0.17132,677,3113,0.15808,0.18456
2003,5th Quintile,female,Vocational Training,0.01000,46,3113,0.00650,0.01349
2003,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03738,144,3113,0.03072,0.04405
2003,5th Quintile,female,Not Employed,0.35086,1100,3113,0.33409,0.36763
2004,1st Quintile,male,Full-Time Employment,0.19262,373,1365,0.17169,0.21354
2004,1st Quintile,male,Regular Part-Time Employment,0.02619,38,1365,0.01771,0.03466
2004,1st Quintile,male,Vocational Training,0.03869,76,1365,0.02846,0.04893
2004,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.03655,63,1365,0.02659,0.04650
2004,1st Quintile,male,Not Employed,0.44826,815,1365,0.42187,0.47465
2004,1st Quintile,female,Full-Time Employment,0.07238,181,1884,0.06067,0.08408
2004,1st Quintile,female,Regular Part-Time Employment,0.08867,225,1884,0.07583,0.10151
2004,1st Quintile,female,Vocational Training,0.02498,65,1884,0.01793,0.03203
2004,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.05361,117,1884,0.04344,0.06378
2004,1st Quintile,female,Not Employed,0.57584,1296,1884,0.55352,0.59816
2004,2nd Quintile,male,Full-Time Employment,0.34748,788,1706,0.32488,0.37008
2004,2nd Quintile,male,Vocational Training,0.02747,58,1706,0.01971,0.03523
2004,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.01805,38,1706,0.01173,0.02437
2004,2nd Quintile,male,Not Employed,0.38907,822,1706,0.36592,0.41221
2004,2nd Quintile,female,Full-Time Employment,0.12071,319,2041,0.10657,0.13485
2004,2nd Quintile,female,Regular Part-Time Employment,0.11824,309,2041,0.10423,0.13225
2004,2nd Quintile,female,Vocational Training,0.02696,64,2041,0.01993,0.03399
2004,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04865,141,2041,0.03931,0.05799
2004,2nd Quintile,female,Not Employed,0.49409,1208,2041,0.47239,0.51578
2004,3rd Quintile,male,Full-Time Employment,0.44382,1053,1916,0.42157,0.46607
2004,3rd Quintile,male,Regular Part-Time Employment,0.02005,33,1916,0.01377,0.02633
2004,3rd Quintile,male,Vocational Training,0.01984,58,1916,0.01359,0.02608
2004,3rd Quintile,male,Not Employed,0.32881,772,1916,0.30777,0.34985
2004,3rd Quintile,female,Full-Time Employment,0.17265,465,2067,0.15635,0.18895
2004,3rd Quintile,female,Regular Part-Time Employment,0.13260,345,2067,0.11797,0.14722
2004,3rd Quintile,female,Vocational Training,0.01800,51,2067,0.01226,0.02373
2004,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.05459,150,2067,0.04479,0.06439
2004,3rd Quintile,female,Not Employed,0.45858,1056,2067,0.43710,0.48007
2004,4th Quintile,male,Full-Time Employment,0.51008,1336,2152,0.48895,0.53121
2004,4th Quintile,male,Regular Part-Time Employment,0.01873,43,2152,0.01300,0.02446
2004,4th Quintile,male,Vocational Training,0.01919,63,2152,0.01340,0.02499
2004,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01504,44,2152,0.00990,0.02019
2004,4th Quintile,male,Not Employed,0.29074,666,2152,0.27155,0.30993
2004,4th Quintile,female,Full-Time Employment,0.26108,668,2194,0.24270,0.27947
2004,4th Quintile,female,Regular Part-Time Employment,0.16056,446,2194,0.14519,0.17592
2004,4th Quintile,female,Vocational Training,0.01482,46,2194,0.00976,0.01987
2004,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04703,115,2194,0.03817,0.05589
2004,4th Quintile,female,Not Employed,0.37822,919,2194,0.35792,0.39851
2004,5th Quintile,male,Full-Time Employment,0.63740,2204,3170,0.62066,0.65414
2004,5th Quintile,male,Regular Part-Time Employment,0.01454,70,3170,0.01037,0.01871
2004,5th Quintile,male,Vocational Training,0.01051,57,3170,0.00696,0.01406
2004,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01746,74,3170,0.01290,0.02203
2004,5th Quintile,male,Not Employed,0.23175,765,3170,0.21706,0.24645
2004,5th Quintile,female,Full-Time Employment,0.33599,1131,3028,0.31916,0.35281
2004,5th Quintile,female,Regular Part-Time Employment,0.16145,648,3028,0.14834,0.17456
2004,5th Quintile,female,Vocational Training,0.01043,42,3028,0.00681,0.01405
2004,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04016,147,3028,0.03316,0.04715
2004,5th Quintile,female,Not Employed,0.35086,1060,3028,0.33386,0.36786
2005,1st Quintile,male,Full-Time Employment,0.19015,347,1326,0.16902,0.21128
2005,1st Quintile,male,Regular Part-Time Employment,0.02655,37,1326,0.01789,0.03521
2005,1st Quintile,male,Vocational Training,0.04109,66,1326,0.03040,0.05177
2005,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.03025,49,1326,0.02103,0.03947
2005,1st Quintile,male,Not Employed,0.47348,827,1326,0.44659,0.50036
2005,1st Quintile,female,Full-Time Employment,0.07007,167,1813,0.05831,0.08182
2005,1st Quintile,female,Regular Part-Time Employment,0.08865,188,1813,0.07557,0.10174
2005,1st Quintile,female,Vocational Training,0.02243,58,1813,0.01561,0.02925
2005,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.05783,134,1813,0.04709,0.06858
2005,1st Quintile,female,Not Employed,0.56289,1266,1813,0.54005,0.58573
2005,2nd Quintile,male,Full-Time Employment,0.34487,719,1656,0.32197,0.36777
2005,2nd Quintile,male,Regular Part-Time Employment,0.01955,34,1656,0.01288,0.02622
2005,2nd Quintile,male,Vocational Training,0.02262,56,1656,0.01546,0.02978
2005,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.01894,36,1656,0.01237,0.02551
2005,2nd Quintile,male,Not Employed,0.39292,811,1656,0.36939,0.41645
2005,2nd Quintile,female,Full-Time Employment,0.12424,291,1970,0.10967,0.13881
2005,2nd Quintile,female,Regular Part-Time Employment,0.10931,271,1970,0.09553,0.12309
2005,2nd Quintile,female,Vocational Training,0.02533,59,1970,0.01839,0.03227
2005,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.05235,150,1970,0.04251,0.06219
2005,2nd Quintile,female,Not Employed,0.52546,1199,1970,0.50340,0.54751
2005,3rd Quintile,male,Full-Time Employment,0.44492,973,1732,0.42151,0.46834
2005,3rd Quintile,male,Vocational Training,0.02066,46,1732,0.01396,0.02736
2005,3rd Quintile,male,Not Employed,0.31272,713,1732,0.29088,0.33456
2005,3rd Quintile,female,Full-Time Employment,0.17381,427,1964,0.15705,0.19058
2005,3rd Quintile,female,Regular Part-Time Employment,0.15810,390,1964,0.14196,0.17424
2005,3rd Quintile,female,Vocational Training,0.01780,46,1964,0.01195,0.02365
2005,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.05605,127,1964,0.04587,0.06622
2005,3rd Quintile,female,Not Employed,0.43500,974,1964,0.41306,0.45693
2005,4th Quintile,male,Full-Time Employment,0.51602,1306,2146,0.49487,0.53717
2005,4th Quintile,male,Regular Part-Time Employment,0.02048,47,2146,0.01449,0.02647
2005,4th Quintile,male,Vocational Training,0.02875,73,2146,0.02168,0.03582
2005,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02224,55,2146,0.01600,0.02848
2005,4th Quintile,male,Not Employed,0.27927,665,2146,0.26028,0.29825
2005,4th Quintile,female,Full-Time Employment,0.25198,626,2155,0.23365,0.27032
2005,4th Quintile,female,Regular Part-Time Employment,0.16900,450,2155,0.15317,0.18482
2005,4th Quintile,female,Vocational Training,0.01342,37,2155,0.00856,0.01828
2005,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.05869,135,2155,0.04876,0.06861
2005,4th Quintile,female,Not Employed,0.38158,907,2155,0.36106,0.40209
2005,5th Quintile,male,Full-Time Employment,0.64171,2034,2970,0.62446,0.65896
2005,5th Quintile,male,Regular Part-Time Employment,0.01720,67,2970,0.01253,0.02188
2005,5th Quintile,male,Vocational Training,0.01151,46,2970,0.00768,0.01535
2005,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02529,76,2970,0.01964,0.03093
2005,5th Quintile,male,Not Employed,0.21408,747,2970,0.19933,0.22883
2005,5th Quintile,female,Full-Time Employment,0.34595,1094,2850,0.32848,0.36342
2005,5th Quintile,female,Regular Part-Time Employment,0.15306,578,2850,0.13984,0.16628
2005,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04460,165,2850,0.03702,0.05218
2005,5th Quintile,female,Not Employed,0.34374,1013,2850,0.32630,0.36118
2006,1st Quintile,male,Full-Time Employment,0.16792,275,1269,0.14735,0.18850
2006,1st Quintile,male,Regular Part-Time Employment,0.01726,31,1269,0.01009,0.02443
2006,1st Quintile,male,Vocational Training,0.04346,68,1269,0.03224,0.05468
2006,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.05795,94,1269,0.04508,0.07081
2006,1st Quintile,male,Not Employed,0.48819,801,1269,0.46068,0.51571
2006,1st Quintile,female,Full-Time Employment,0.07522,161,1734,0.06280,0.08763
2006,1st Quintile,female,Regular Part-Time Employment,0.09411,206,1734,0.08036,0.10785
2006,1st Quintile,female,Vocational Training,0.02583,59,1734,0.01836,0.03330
2006,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.06876,140,1734,0.05685,0.08068
2006,1st Quintile,female,Not Employed,0.55987,1168,1734,0.53650,0.58324
2006,2nd Quintile,male,Full-Time Employment,0.35073,660,1503,0.32660,0.37486
2006,2nd Quintile,male,Vocational Training,0.02643,55,1503,0.01831,0.03454
2006,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02031,43,1503,0.01317,0.02744
2006,2nd Quintile,male,Not Employed,0.38271,745,1503,0.35813,0.40729
2006,2nd Quintile,female,Full-Time Employment,0.12123,281,1848,0.10635,0.13612
2006,2nd Quintile,female,Regular Part-Time Employment,0.10708,259,1848,0.09298,0.12118
2006,2nd Quintile,female,Vocational Training,0.02329,50,1848,0.01641,0.03017
2006,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.05546,138,1848,0.04503,0.06590
2006,2nd Quintile,female,Not Employed,0.52080,1120,1848,0.49801,0.54358
2006,3rd Quintile,male,Full-Time Employment,0.46145,949,1741,0.43802,0.48487
2006,3rd Quintile,male,Regular Part-Time Employment,0.02843,44,1741,0.02062,0.03624
2006,3rd Quintile,male,Vocational Training,0.02039,52,1741,0.01375,0.02703
2006,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.01434,38,1741,0.00876,0.01993
2006,3rd Quintile,male,Not Employed,0.29409,658,1741,0.27268,0.31550
2006,3rd Quintile,female,Full-Time Employment,0.18694,422,1893,0.16937,0.20450
2006,3rd Quintile,female,Regular Part-Time Employment,0.13954,348,1893,0.12393,0.15515
2006,3rd Quintile,female,Vocational Training,0.01874,44,1893,0.01263,0.02485
2006,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.06106,145,1893,0.05027,0.07185
2006,3rd Quintile,female,Not Employed,0.43455,934,1893,0.41221,0.45688
2006,4th Quintile,male,Full-Time Employment,0.51064,1191,1988,0.48866,0.53262
2006,4th Quintile,male,Regular Part-Time Employment,0.02060,49,1988,0.01436,0.02685
2006,4th Quintile,male,Vocational Training,0.01744,48,1988,0.01169,0.02320
2006,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02285,60,1988,0.01628,0.02943
2006,4th Quintile,male,Not Employed,0.28142,640,1988,0.26165,0.30119
2006,4th Quintile,female,Full-Time Employment,0.25145,579,2044,0.23264,0.27027
2006,4th Quintile,female,Regular Part-Time Employment,0.16037,414,2044,0.14446,0.17628
2006,4th Quintile,female,Vocational Training,0.01791,44,2044,0.01216,0.02366
2006,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.06075,147,2044,0.05039,0.07111
2006,4th Quintile,female,Not Employed,0.37575,860,2044,0.35475,0.39675
2006,5th Quintile,male,Full-Time Employment,0.65199,1919,2803,0.63436,0.66963
2006,5th Quintile,male,Regular Part-Time Employment,0.01915,61,2803,0.01408,0.02423
2006,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02871,80,2803,0.02253,0.03489
2006,5th Quintile,male,Not Employed,0.20985,743,2803,0.19478,0.22493
2006,5th Quintile,female,Full-Time Employment,0.33558,1002,2720,0.31783,0.35333
2006,5th Quintile,female,Regular Part-Time Employment,0.16505,583,2720,0.15109,0.17900
2006,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04414,159,2720,0.03642,0.05186
2006,5th Quintile,female,Not Employed,0.34531,976,2720,0.32743,0.36318
2007,1st Quintile,male,Full-Time Employment,0.19359,351,1373,0.17269,0.21450
2007,1st Quintile,male,Regular Part-Time Employment,0.02928,45,1373,0.02036,0.03820
2007,1st Quintile,male,Vocational Training,0.03313,58,1373,0.02366,0.04260
2007,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.04564,83,1373,0.03460,0.05668
2007,1st Quintile,male,Not Employed,0.48600,836,1373,0.45955,0.51245
2007,1st Quintile,female,Full-Time Employment,0.07213,173,1891,0.06047,0.08379
2007,1st Quintile,female,Regular Part-Time Employment,0.09006,211,1891,0.07716,0.10297
2007,1st Quintile,female,Vocational Training,0.02403,55,1891,0.01713,0.03094
2007,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.07300,170,1891,0.06127,0.08472
2007,1st Quintile,female,Not Employed,0.57975,1282,1891,0.55750,0.60201
2007,2nd Quintile,male,Full-Time Employment,0.35530,742,1646,0.33217,0.37843
2007,2nd Quintile,male,Regular Part-Time Employment,0.02078,34,1646,0.01388,0.02767
2007,2nd Quintile,male,Vocational Training,0.02178,62,1646,0.01472,0.02883
2007,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02156,41,1646,0.01454,0.02857
2007,2nd Quintile,male,Not Employed,0.37154,767,1646,0.34819,0.39489
2007,2nd Quintile,female,Full-Time Employment,0.12782,299,1949,0.11299,0.14265
2007,2nd Quintile,female,Regular Part-Time Employment,0.11675,310,1949,0.10249,0.13101
2007,2nd Quintile,female,Vocational Training,0.01792,42,1949,0.01203,0.02381
2007,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.06792,168,1949,0.05675,0.07910
2007,2nd Quintile,female,Not Employed,0.50102,1130,1949,0.47882,0.52323
2007,3rd Quintile,male,Full-Time Employment,0.45852,984,1876,0.43597,0.48108
2007,3rd Quintile,male,Regular Part-Time Employment,0.02463,39,1876,0.01762,0.03165
2007,3rd Quintile,male,Vocational Training,0.02086,60,1876,0.01439,0.02733
2007,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02852,61,1876,0.02098,0.03605
2007,3rd Quintile,male,Not Employed,0.30368,732,1876,0.28287,0.32449
2007,3rd Quintile,female,Full-Time Employment,0.18042,431,2046,0.16376,0.19709
2007,3rd Quintile,female,Regular Part-Time Employment,0.15589,416,2046,0.14016,0.17161
2007,3rd Quintile,female,Vocational Training,0.01833,37,2046,0.01252,0.02415
2007,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.05396,129,2046,0.04417,0.06375
2007,3rd Quintile,female,Not Employed,0.43388,1033,2046,0.41240,0.45536
2007,4th Quintile,male,Full-Time Employment,0.52319,1309,2187,0.50225,0.54413
2007,4th Quintile,male,Regular Part-Time Employment,0.02226,48,2187,0.01608,0.02845
2007,4th Quintile,male,Vocational Training,0.02060,53,2187,0.01464,0.02655
2007,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02451,59,2187,0.01803,0.03099
2007,4th Quintile,male,Not Employed,0.26119,718,2187,0.24277,0.27961
2007,4th Quintile,female,Full-Time Employment,0.25590,627,2199,0.23766,0.27414
2007,4th Quintile,female,Regular Part-Time Employment,0.18949,505,2199,0.17310,0.20587
2007,4th Quintile,female,Vocational Training,0.01521,38,2199,0.01010,0.02033
2007,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04983,136,2199,0.04073,0.05893
2007,4th Quintile,female,Not Employed,0.36142,893,2199,0.34133,0.38150
2007,5th Quintile,male,Full-Time Employment,0.64518,1941,2855,0.62762,0.66273
2007,5th Quintile,male,Regular Part-Time Employment,0.01995,68,2855,0.01482,0.02508
2007,5th Quintile,male,Vocational Training,0.01578,37,2855,0.01121,0.02035
2007,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01777,64,2855,0.01292,0.02262
2007,5th Quintile,male,Not Employed,0.21268,745,2855,0.19767,0.22769
2007,5th Quintile,female,Full-Time Employment,0.33868,1016,2770,0.32105,0.35631
2007,5th Quintile,female,Regular Part-Time Employment,0.17501,614,2770,0.16086,0.18917
2007,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04165,142,2770,0.03421,0.04910
2007,5th Quintile,female,Not Employed,0.32826,998,2770,0.31077,0.34575
2008,1st Quintile,male,Full-Time Employment,0.19937,322,1265,0.17735,0.22140
2008,1st Quintile,male,Regular Part-Time Employment,0.03239,46,1265,0.02263,0.04215
2008,1st Quintile,male,Vocational Training,0.03135,51,1265,0.02175,0.04096
2008,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.05108,69,1265,0.03894,0.06322
2008,1st Quintile,male,Not Employed,0.46620,777,1265,0.43869,0.49370
2008,1st Quintile,female,Full-Time Employment,0.07829,169,1762,0.06574,0.09083
2008,1st Quintile,female,Regular Part-Time Employment,0.09395,210,1762,0.08032,0.10757
2008,1st Quintile,female,Vocational Training,0.02063,52,1762,0.01399,0.02727
2008,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.07967,165,1762,0.06702,0.09232
2008,1st Quintile,female,Not Employed,0.56322,1166,1762,0.54005,0.58638
2008,2nd Quintile,male,Full-Time Employment,0.36755,696,1535,0.34342,0.39168
2008,2nd Quintile,male,Vocational Training,0.02749,58,1535,0.01931,0.03567
2008,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02637,55,1535,0.01835,0.03439
2008,2nd Quintile,male,Not Employed,0.35765,726,1535,0.33367,0.38164
2008,2nd Quintile,female,Full-Time Employment,0.13471,299,1858,0.11919,0.15024
2008,2nd Quintile,female,Regular Part-Time Employment,0.12479,306,1858,0.10976,0.13982
2008,2nd Quintile,female,Vocational Training,0.01535,34,1858,0.00975,0.02094
2008,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.08073,159,1858,0.06834,0.09312
2008,2nd Quintile,female,Not Employed,0.49008,1060,1858,0.46734,0.51282
2008,3rd Quintile,male,Full-Time Employment,0.47006,986,1866,0.44741,0.49272
2008,3rd Quintile,male,Regular Part-Time Employment,0.01873,37,1866,0.01258,0.02489
2008,3rd Quintile,male,Vocational Training,0.02765,63,1866,0.02021,0.03509
2008,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02487,60,1866,0.01780,0.03193
2008,3rd Quintile,male,Not Employed,0.30339,720,1866,0.28253,0.32426
2008,3rd Quintile,female,Full-Time Employment,0.19573,473,1998,0.17833,0.21313
2008,3rd Quintile,female,Regular Part-Time Employment,0.15714,390,1998,0.14118,0.17310
2008,3rd Quintile,female,Vocational Training,0.02081,47,1998,0.01455,0.02707
2008,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.06439,153,1998,0.05363,0.07516
2008,3rd Quintile,female,Not Employed,0.41403,935,1998,0.39243,0.43563
2008,4th Quintile,male,Full-Time Employment,0.53276,1199,1958,0.51065,0.55486
2008,4th Quintile,male,Regular Part-Time Employment,0.02357,48,1958,0.01685,0.03029
2008,4th Quintile,male,Vocational Training,0.02625,53,1958,0.01917,0.03333
2008,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01978,56,1958,0.01361,0.02595
2008,4th Quintile,male,Not Employed,0.25566,602,1958,0.23633,0.27499
2008,4th Quintile,female,Full-Time Employment,0.27405,592,1968,0.25434,0.29376
2008,4th Quintile,female,Regular Part-Time Employment,0.18325,443,1968,0.16615,0.20034
2008,4th Quintile,female,Vocational Training,0.01631,32,1968,0.01071,0.02191
2008,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.05157,114,1968,0.04180,0.06135
2008,4th Quintile,female,Not Employed,0.34323,787,1968,0.32225,0.36421
