year,age_gr,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,66 and older,female,Not Employed,0.96469,2104,2149,0.95688,0.97249
2010,17-29 y.,male,Full-Time Employment,0.33118,635,1881,0.30990,0.35245
2010,17-29 y.,male,Regular Part-Time Employment,0.03674,53,1881,0.02824,0.04525
2010,17-29 y.,male,Vocational Training,0.15423,266,1881,0.13790,0.17055
2010,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07984,157,1881,0.06759,0.09210
2010,17-29 y.,male,Not Employed,0.39643,770,1881,0.37431,0.41854
2010,17-29 y.,female,Full-Time Employment,0.28195,401,2392,0.26391,0.29999
2010,17-29 y.,female,Regular Part-Time Employment,0.08002,184,2392,0.06914,0.09090
2010,17-29 y.,female,Vocational Training,0.12992,219,2392,0.11644,0.14339
2010,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.10246,245,2392,0.09030,0.11461
2010,17-29 y.,female,Not Employed,0.40303,1343,2392,0.38337,0.42269
2010,30-45 y.,male,Full-Time Employment,0.84558,3301,3923,0.83427,0.85689
2010,30-45 y.,male,Regular Part-Time Employment,0.02939,141,3923,0.02410,0.03467
2010,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01566,73,3923,0.01178,0.01955
2010,30-45 y.,male,Not Employed,0.10473,408,3923,0.09515,0.11432
2010,30-45 y.,female,Full-Time Employment,0.38553,1138,5116,0.37220,0.39887
2010,30-45 y.,female,Regular Part-Time Employment,0.28590,1472,5116,0.27352,0.29829
2010,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.10443,543,5116,0.09605,0.11281
2010,30-45 y.,female,Not Employed,0.22159,1963,5116,0.21021,0.23297
2010,46-65 y.,male,Full-Time Employment,0.69005,2393,3339,0.67436,0.70574
2010,46-65 y.,male,Regular Part-Time Employment,0.03572,125,3339,0.02942,0.04202
2010,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02947,88,3339,0.02374,0.03521
2010,46-65 y.,male,Not Employed,0.24192,733,3339,0.22739,0.25644
2010,46-65 y.,female,Full-Time Employment,0.29857,1088,3602,0.28363,0.31352
2010,46-65 y.,female,Regular Part-Time Employment,0.25700,1023,3602,0.24273,0.27128
2010,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.09638,327,3602,0.08674,0.10602
2010,46-65 y.,female,Not Employed,0.34647,1164,3602,0.33092,0.36201
2010,66 and older,male,Full-Time Employment,0.02129,46,1920,0.01483,0.02775
2010,66 and older,male,Regular Part-Time Employment,0.01374,34,1920,0.00853,0.01895
2010,66 and older,male,"Marginal, Irregular Part-Time Employment",0.03155,60,1920,0.02373,0.03937
2010,66 and older,male,Not Employed,0.93342,1780,1920,0.92226,0.94457
2010,66 and older,female,"Marginal, Irregular Part-Time Employment",0.01686,40,2074,0.01132,0.02240
2010,66 and older,female,Not Employed,0.96763,2034,2074,0.96001,0.97525
2011,17-29 y.,male,Full-Time Employment,0.37004,682,2150,0.34962,0.39045
2011,17-29 y.,male,Regular Part-Time Employment,0.03951,63,2150,0.03127,0.04774
2011,17-29 y.,male,Vocational Training,0.13920,300,2150,0.12456,0.15383
2011,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.06645,149,2150,0.05592,0.07698
2011,17-29 y.,male,Not Employed,0.38163,956,2150,0.36109,0.40217
2011,17-29 y.,female,Full-Time Employment,0.30358,490,2537,0.28569,0.32148
2011,17-29 y.,female,Regular Part-Time Employment,0.07567,227,2537,0.06537,0.08596
2011,17-29 y.,female,Vocational Training,0.11451,257,2537,0.10212,0.12690
2011,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.10007,286,2537,0.08839,0.11175
2011,17-29 y.,female,Not Employed,0.40143,1277,2537,0.38235,0.42051
2011,30-45 y.,male,Full-Time Employment,0.85613,3565,4142,0.84544,0.86682
2011,30-45 y.,male,Regular Part-Time Employment,0.03392,147,4142,0.02841,0.03944
2011,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01566,69,4142,0.01188,0.01944
2011,30-45 y.,male,Not Employed,0.08460,361,4142,0.07613,0.09308
2011,30-45 y.,female,Full-Time Employment,0.38993,1404,5741,0.37731,0.40255
2011,30-45 y.,female,Regular Part-Time Employment,0.28598,1946,5741,0.27429,0.29767
2011,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08884,570,5741,0.08148,0.09620
2011,30-45 y.,female,Not Employed,0.23216,1821,5741,0.22123,0.24308
2011,46-65 y.,male,Full-Time Employment,0.70597,3130,4327,0.69239,0.71954
2011,46-65 y.,male,Regular Part-Time Employment,0.03305,136,4327,0.02772,0.03837
2011,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02929,112,4327,0.02427,0.03432
2011,46-65 y.,male,Not Employed,0.22993,949,4327,0.21739,0.24247
2011,46-65 y.,female,Full-Time Employment,0.32322,1486,4788,0.30997,0.33647
2011,46-65 y.,female,Regular Part-Time Employment,0.25447,1350,4788,0.24214,0.26681
2011,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08653,392,4788,0.07856,0.09449
2011,46-65 y.,female,Not Employed,0.33506,1560,4788,0.32169,0.34843
2011,66 and older,male,Full-Time Employment,0.01750,47,2473,0.01233,0.02266
2011,66 and older,male,Regular Part-Time Employment,0.01216,41,2473,0.00784,0.01648
2011,66 and older,male,"Marginal, Irregular Part-Time Employment",0.02549,56,2473,0.01928,0.03171
2011,66 and older,male,Not Employed,0.94485,2329,2473,0.93586,0.95385
2011,66 and older,female,"Marginal, Irregular Part-Time Employment",0.01762,44,2633,0.01259,0.02264
2011,66 and older,female,Not Employed,0.96748,2589,2633,0.96071,0.97426
2012,17-29 y.,male,Full-Time Employment,0.37842,662,2114,0.35774,0.39910
2012,17-29 y.,male,Regular Part-Time Employment,0.03239,63,2114,0.02484,0.03994
2012,17-29 y.,male,Vocational Training,0.14133,323,2114,0.12647,0.15618
2012,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08583,202,2114,0.07388,0.09777
2012,17-29 y.,male,Not Employed,0.35626,864,2114,0.33584,0.37668
2012,17-29 y.,female,Full-Time Employment,0.28210,450,2387,0.26405,0.30016
2012,17-29 y.,female,Regular Part-Time Employment,0.09157,206,2387,0.08000,0.10315
2012,17-29 y.,female,Vocational Training,0.10190,240,2387,0.08977,0.11404
2012,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.12185,296,2387,0.10872,0.13497
2012,17-29 y.,female,Not Employed,0.39616,1195,2387,0.37653,0.41578
2012,30-45 y.,male,Full-Time Employment,0.83921,3211,3761,0.82747,0.85095
2012,30-45 y.,male,Regular Part-Time Employment,0.04120,165,3761,0.03485,0.04755
2012,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01629,63,3761,0.01225,0.02034
2012,30-45 y.,male,Not Employed,0.09739,322,3761,0.08792,0.10687
2012,30-45 y.,female,Full-Time Employment,0.39458,1374,5256,0.38137,0.40780
2012,30-45 y.,female,Regular Part-Time Employment,0.29057,1862,5256,0.27830,0.30285
2012,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.07968,509,5256,0.07236,0.08700
2012,30-45 y.,female,Not Employed,0.22911,1511,5256,0.21774,0.24047
2012,46-65 y.,male,Full-Time Employment,0.71245,3163,4378,0.69904,0.72586
2012,46-65 y.,male,Regular Part-Time Employment,0.03193,143,4378,0.02672,0.03713
2012,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02235,103,4378,0.01798,0.02673
2012,46-65 y.,male,Not Employed,0.23123,969,4378,0.21874,0.24372
2012,46-65 y.,female,Full-Time Employment,0.32668,1571,4988,0.31366,0.33970
2012,46-65 y.,female,Regular Part-Time Employment,0.26235,1426,4988,0.25014,0.27455
2012,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08654,432,4988,0.07873,0.09434
2012,46-65 y.,female,Not Employed,0.32405,1559,4988,0.31106,0.33704
2012,66 and older,male,Full-Time Employment,0.01745,45,2529,0.01235,0.02256
2012,66 and older,male,Regular Part-Time Employment,0.01361,49,2529,0.00909,0.01812
2012,66 and older,male,"Marginal, Irregular Part-Time Employment",0.03376,85,2529,0.02672,0.04080
2012,66 and older,male,Not Employed,0.93518,2350,2529,0.92559,0.94478
2012,66 and older,female,Regular Part-Time Employment,0.01225,33,2665,0.00807,0.01643
2012,66 and older,female,"Marginal, Irregular Part-Time Employment",0.02300,61,2665,0.01731,0.02870
2012,66 and older,female,Not Employed,0.95930,2571,2665,0.95180,0.96681
2013,17-29 y.,male,Full-Time Employment,0.34653,765,2619,0.32830,0.36476
2013,17-29 y.,male,Regular Part-Time Employment,0.04079,91,2619,0.03321,0.04837
2013,17-29 y.,male,Vocational Training,0.16185,472,2619,0.14774,0.17596
2013,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08291,235,2619,0.07234,0.09347
2013,17-29 y.,male,Not Employed,0.36460,1056,2619,0.34617,0.38304
2013,17-29 y.,female,Full-Time Employment,0.29351,588,2950,0.27707,0.30994
2013,17-29 y.,female,Regular Part-Time Employment,0.08527,232,2950,0.07519,0.09535
2013,17-29 y.,female,Vocational Training,0.10637,337,2950,0.09524,0.11749
2013,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.12798,376,2950,0.11593,0.14004
2013,17-29 y.,female,Not Employed,0.37918,1417,2950,0.36167,0.39669
2013,30-45 y.,male,Full-Time Employment,0.82627,3636,4342,0.81499,0.83754
2013,30-45 y.,male,Regular Part-Time Employment,0.03827,192,4342,0.03256,0.04398
2013,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01763,76,4342,0.01372,0.02155
2013,30-45 y.,male,Not Employed,0.10843,438,4342,0.09918,0.11768
2013,30-45 y.,female,Full-Time Employment,0.36498,1535,5989,0.35278,0.37717
2013,30-45 y.,female,Regular Part-Time Employment,0.30623,2055,5989,0.29456,0.31791
2013,30-45 y.,female,Vocational Training,0.00597,52,5989,0.00402,0.00792
2013,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08621,622,5989,0.07910,0.09332
2013,30-45 y.,female,Not Employed,0.23454,1725,5989,0.22381,0.24528
2013,46-65 y.,male,Full-Time Employment,0.71773,3453,4800,0.70500,0.73047
2013,46-65 y.,male,Regular Part-Time Employment,0.03386,179,4800,0.02874,0.03898
2013,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02540,140,4800,0.02095,0.02985
2013,46-65 y.,male,Not Employed,0.22047,1028,4800,0.20874,0.23220
2013,46-65 y.,female,Full-Time Employment,0.31810,1624,5377,0.30565,0.33055
2013,46-65 y.,female,Regular Part-Time Employment,0.27653,1634,5377,0.26457,0.28848
2013,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.09016,504,5377,0.08250,0.09781
2013,46-65 y.,female,Not Employed,0.31469,1615,5377,0.30228,0.32711
2013,66 and older,male,Full-Time Employment,0.01670,51,2455,0.01163,0.02176
2013,66 and older,male,Regular Part-Time Employment,0.01416,44,2455,0.00948,0.01883
2013,66 and older,male,"Marginal, Irregular Part-Time Employment",0.03211,84,2455,0.02514,0.03909
2013,66 and older,male,Not Employed,0.93704,2276,2455,0.92743,0.94665
2013,66 and older,female,"Marginal, Irregular Part-Time Employment",0.02986,77,2551,0.02325,0.03646
2013,66 and older,female,Not Employed,0.95512,2474,2551,0.94708,0.96316
2014,17-29 y.,male,Full-Time Employment,0.34665,676,2330,0.32732,0.36597
2014,17-29 y.,male,Regular Part-Time Employment,0.05092,79,2330,0.04200,0.05985
2014,17-29 y.,male,Vocational Training,0.15839,392,2330,0.14356,0.17322
2014,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08794,244,2330,0.07644,0.09944
2014,17-29 y.,male,Not Employed,0.35002,939,2330,0.33065,0.36939
2014,17-29 y.,female,Full-Time Employment,0.28670,511,2520,0.26904,0.30436
2014,17-29 y.,female,Regular Part-Time Employment,0.09073,179,2520,0.07951,0.10194
2014,17-29 y.,female,Vocational Training,0.10987,311,2520,0.09766,0.12209
2014,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.14903,362,2520,0.13512,0.16294
2014,17-29 y.,female,Not Employed,0.35800,1157,2520,0.33928,0.37672
2014,30-45 y.,male,Full-Time Employment,0.81672,3016,3575,0.80404,0.82941
2014,30-45 y.,male,Regular Part-Time Employment,0.04300,148,3575,0.03635,0.04965
2014,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.02285,68,3575,0.01795,0.02775
2014,30-45 y.,male,Not Employed,0.10454,343,3575,0.09450,0.11457
2014,30-45 y.,female,Full-Time Employment,0.36271,1286,4914,0.34927,0.37615
2014,30-45 y.,female,Regular Part-Time Employment,0.29364,1716,4914,0.28091,0.30638
2014,30-45 y.,female,Vocational Training,0.00566,38,4914,0.00356,0.00775
2014,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08181,505,4914,0.07415,0.08947
2014,30-45 y.,female,Not Employed,0.25253,1369,4914,0.24038,0.26467
2014,46-65 y.,male,Full-Time Employment,0.72130,3150,4353,0.70798,0.73462
2014,46-65 y.,male,Regular Part-Time Employment,0.04072,185,4353,0.03485,0.04660
2014,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02906,140,4353,0.02407,0.03405
2014,46-65 y.,male,Not Employed,0.20716,878,4353,0.19512,0.21921
2014,46-65 y.,female,Full-Time Employment,0.32082,1525,4949,0.30782,0.33383
2014,46-65 y.,female,Regular Part-Time Employment,0.28907,1516,4949,0.27644,0.30170
2014,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.09223,479,4949,0.08417,0.10029
2014,46-65 y.,female,Not Employed,0.29699,1429,4949,0.28426,0.30973
2014,66 and older,male,Full-Time Employment,0.01747,49,2425,0.01225,0.02268
2014,66 and older,male,Regular Part-Time Employment,0.01386,47,2425,0.00921,0.01852
2014,66 and older,male,"Marginal, Irregular Part-Time Employment",0.04041,107,2425,0.03257,0.04825
2014,66 and older,male,Not Employed,0.92826,2222,2425,0.91799,0.93853
2014,66 and older,female,Regular Part-Time Employment,0.01277,33,2515,0.00838,0.01715
2014,66 and older,female,"Marginal, Irregular Part-Time Employment",0.03128,80,2515,0.02448,0.03809
2014,66 and older,female,Not Employed,0.95086,2402,2515,0.94241,0.95931
2015,17-29 y.,male,Full-Time Employment,0.36695,747,2382,0.34759,0.38631
2015,17-29 y.,male,Regular Part-Time Employment,0.03863,87,2382,0.03089,0.04637
2015,17-29 y.,male,Vocational Training,0.16400,402,2382,0.14913,0.17887
2015,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.09374,224,2382,0.08203,0.10545
2015,17-29 y.,male,Not Employed,0.33427,922,2382,0.31532,0.35321
2015,17-29 y.,female,Full-Time Employment,0.28704,538,2620,0.26971,0.30437
2015,17-29 y.,female,Regular Part-Time Employment,0.09296,206,2620,0.08184,0.10409
2015,17-29 y.,female,Vocational Training,0.11339,311,2620,0.10125,0.12553
2015,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.13267,352,2620,0.11968,0.14566
2015,17-29 y.,female,Not Employed,0.36697,1213,2620,0.34851,0.38543
2015,30-45 y.,male,Full-Time Employment,0.79283,2865,3494,0.77939,0.80627
2015,30-45 y.,male,Regular Part-Time Employment,0.06189,188,3494,0.05390,0.06988
2015,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01926,64,3494,0.01470,0.02382
2015,30-45 y.,male,Not Employed,0.11093,377,3494,0.10052,0.12135
2015,30-45 y.,female,Full-Time Employment,0.36923,1257,4763,0.35552,0.38294
2015,30-45 y.,female,Regular Part-Time Employment,0.31681,1642,4763,0.30359,0.33002
2015,30-45 y.,female,Vocational Training,0.00626,41,4763,0.00402,0.00850
2015,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08128,442,4763,0.07352,0.08905
2015,30-45 y.,female,Not Employed,0.22385,1381,4763,0.21201,0.23569
2015,46-65 y.,male,Full-Time Employment,0.72208,3141,4280,0.70866,0.73550
2015,46-65 y.,male,Regular Part-Time Employment,0.03325,166,4280,0.02788,0.03862
2015,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02995,124,4280,0.02484,0.03505
2015,46-65 y.,male,Not Employed,0.21227,849,4280,0.20001,0.22452
2015,46-65 y.,female,Full-Time Employment,0.32598,1488,4841,0.31278,0.33919
2015,46-65 y.,female,Regular Part-Time Employment,0.30505,1579,4841,0.29208,0.31802
2015,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08520,440,4841,0.07733,0.09306
2015,46-65 y.,female,Not Employed,0.28275,1334,4841,0.27007,0.29544
2015,66 and older,male,Full-Time Employment,0.02370,51,2394,0.01760,0.02979
2015,66 and older,male,Regular Part-Time Employment,0.01584,52,2394,0.01084,0.02084
2015,66 and older,male,"Marginal, Irregular Part-Time Employment",0.04493,111,2394,0.03663,0.05323
2015,66 and older,male,Not Employed,0.91553,2180,2394,0.90439,0.92668
2015,66 and older,female,Regular Part-Time Employment,0.01122,31,2499,0.00709,0.01536
2015,66 and older,female,"Marginal, Irregular Part-Time Employment",0.03442,78,2499,0.02727,0.04157
2015,66 and older,female,Not Employed,0.95078,2390,2499,0.94230,0.95926
2016,17-29 y.,male,Full-Time Employment,0.34294,640,2756,0.32522,0.36067
2016,17-29 y.,male,Regular Part-Time Employment,0.06056,116,2756,0.05165,0.06947
2016,17-29 y.,male,Vocational Training,0.14997,401,2756,0.13663,0.16330
2016,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07664,201,2756,0.06670,0.08657
2016,17-29 y.,male,Not Employed,0.36565,1398,2756,0.34766,0.38363
2016,17-29 y.,female,Full-Time Employment,0.29198,492,2772,0.27505,0.30891
2016,17-29 y.,female,Regular Part-Time Employment,0.06802,162,2772,0.05865,0.07739
2016,17-29 y.,female,Vocational Training,0.10400,291,2772,0.09263,0.11536
2016,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.11594,294,2772,0.10402,0.12786
2016,17-29 y.,female,Not Employed,0.41501,1533,2772,0.39667,0.43336
2016,30-45 y.,male,Full-Time Employment,0.78782,2512,3869,0.77494,0.80070
2016,30-45 y.,male,Regular Part-Time Employment,0.05560,190,3869,0.04838,0.06282
2016,30-45 y.,male,Vocational Training,0.00951,54,3869,0.00645,0.01257
2016,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.02663,89,3869,0.02156,0.03170
2016,30-45 y.,male,Not Employed,0.11428,1024,3869,0.10425,0.12430
2016,30-45 y.,female,Full-Time Employment,0.38842,1141,4747,0.37456,0.40229
2016,30-45 y.,female,Regular Part-Time Employment,0.31266,1495,4747,0.29947,0.32585
2016,30-45 y.,female,Vocational Training,0.00732,39,4747,0.00490,0.00975
2016,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.06178,376,4747,0.05493,0.06863
2016,30-45 y.,female,Not Employed,0.22388,1696,4747,0.21202,0.23574
2016,46-65 y.,male,Full-Time Employment,0.72332,2927,4248,0.70986,0.73677
2016,46-65 y.,male,Regular Part-Time Employment,0.04072,189,4248,0.03478,0.04666
2016,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02944,122,4248,0.02436,0.03452
2016,46-65 y.,male,Not Employed,0.20377,1010,4248,0.19166,0.21589
2016,46-65 y.,female,Full-Time Employment,0.33691,1469,4768,0.32349,0.35033
2016,46-65 y.,female,Regular Part-Time Employment,0.31934,1576,4768,0.30611,0.33258
2016,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08898,404,4768,0.08089,0.09706
2016,46-65 y.,female,Not Employed,0.25319,1319,4768,0.24084,0.26553
2016,66 and older,male,Full-Time Employment,0.02689,55,2320,0.02030,0.03347
2016,66 and older,male,Regular Part-Time Employment,0.01639,53,2320,0.01122,0.02155
2016,66 and older,male,"Marginal, Irregular Part-Time Employment",0.04309,100,2320,0.03483,0.05136
2016,66 and older,male,Not Employed,0.91364,2112,2320,0.90220,0.92507
2016,66 and older,female,Regular Part-Time Employment,0.01651,36,2404,0.01142,0.02161
2016,66 and older,female,"Marginal, Irregular Part-Time Employment",0.03174,81,2404,0.02473,0.03875
2016,66 and older,female,Not Employed,0.94857,2287,2404,0.93974,0.95740
2017,17-29 y.,male,Full-Time Employment,0.35193,829,3313,0.33567,0.36820
2017,17-29 y.,male,Regular Part-Time Employment,0.04858,148,3313,0.04126,0.05591
2017,17-29 y.,male,Vocational Training,0.14460,473,3313,0.13263,0.15658
2017,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08605,227,3313,0.07650,0.09560
2017,17-29 y.,male,Not Employed,0.36491,1636,3313,0.34851,0.38130
2017,17-29 y.,female,Full-Time Employment,0.30027,590,3219,0.28443,0.31611
2017,17-29 y.,female,Regular Part-Time Employment,0.07854,203,3219,0.06925,0.08784
2017,17-29 y.,female,Vocational Training,0.12129,318,3219,0.11001,0.13257
2017,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.12115,321,3219,0.10987,0.13242
2017,17-29 y.,female,Not Employed,0.37686,1787,3219,0.36011,0.39360
2017,30-45 y.,male,Full-Time Employment,0.79982,2661,4083,0.78754,0.81209
2017,30-45 y.,male,Regular Part-Time Employment,0.05683,209,4083,0.04973,0.06393
2017,30-45 y.,male,Vocational Training,0.00618,51,4083,0.00378,0.00859
2017,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01643,96,4083,0.01253,0.02032
2017,30-45 y.,male,Not Employed,0.11364,1066,4083,0.10390,0.12337
2017,30-45 y.,female,Full-Time Employment,0.37003,1215,5032,0.35668,0.38337
2017,30-45 y.,female,Regular Part-Time Employment,0.32785,1589,5032,0.31488,0.34083
2017,30-45 y.,female,Vocational Training,0.00790,46,5032,0.00545,0.01035
2017,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.06257,354,5032,0.05588,0.06926
2017,30-45 y.,female,Not Employed,0.22448,1828,5032,0.21295,0.23601
2017,46-65 y.,male,Full-Time Employment,0.73261,3509,4998,0.72033,0.74488
2017,46-65 y.,male,Regular Part-Time Employment,0.04037,219,4998,0.03491,0.04582
2017,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.03286,139,4998,0.02792,0.03780
2017,46-65 y.,male,Not Employed,0.19241,1131,4998,0.18148,0.20334
2017,46-65 y.,female,Full-Time Employment,0.34100,1743,5559,0.32854,0.35346
2017,46-65 y.,female,Regular Part-Time Employment,0.31737,1862,5559,0.30513,0.32961
2017,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08835,447,5559,0.08089,0.09581
2017,46-65 y.,female,Not Employed,0.25182,1507,5559,0.24041,0.26323
2017,66 and older,male,Full-Time Employment,0.02795,63,2465,0.02144,0.03446
2017,66 and older,male,Regular Part-Time Employment,0.01793,60,2465,0.01269,0.02317
2017,66 and older,male,"Marginal, Irregular Part-Time Employment",0.04930,127,2465,0.04075,0.05785
2017,66 and older,male,Not Employed,0.90482,2215,2465,0.89323,0.91641
2017,66 and older,female,Regular Part-Time Employment,0.01297,43,2512,0.00855,0.01740
2017,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04471,100,2512,0.03663,0.05280
2017,66 and older,female,Not Employed,0.93792,2369,2512,0.92848,0.94736
2018,17-29 y.,male,Full-Time Employment,0.37030,883,3138,0.35340,0.38720
2018,17-29 y.,male,Regular Part-Time Employment,0.06644,162,3138,0.05772,0.07516
2018,17-29 y.,male,Vocational Training,0.14050,470,3138,0.12834,0.15266
2018,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.09161,278,3138,0.08152,0.10171
2018,17-29 y.,male,Not Employed,0.32265,1345,3138,0.30629,0.33901
2018,17-29 y.,female,Full-Time Employment,0.29490,583,2980,0.27852,0.31127
2018,17-29 y.,female,Regular Part-Time Employment,0.08943,231,2980,0.07918,0.09968
2018,17-29 y.,female,Vocational Training,0.11790,315,2980,0.10631,0.12948
2018,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.11586,288,2980,0.10437,0.12735
2018,17-29 y.,female,Not Employed,0.38010,1563,2980,0.36267,0.39753
2018,30-45 y.,male,Full-Time Employment,0.81614,2521,3777,0.80379,0.82850
2018,30-45 y.,male,Regular Part-Time Employment,0.05793,251,3777,0.05048,0.06538
2018,30-45 y.,male,Vocational Training,0.00514,60,3777,0.00286,0.00742
2018,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01897,89,3777,0.01462,0.02332
2018,30-45 y.,male,Not Employed,0.09377,856,3777,0.08447,0.10306
2018,30-45 y.,female,Full-Time Employment,0.37654,1153,4649,0.36261,0.39047
2018,30-45 y.,female,Regular Part-Time Employment,0.32002,1497,4649,0.30661,0.33343
2018,30-45 y.,female,Vocational Training,0.00797,41,4649,0.00541,0.01053
2018,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.05958,318,4649,0.05277,0.06638
2018,30-45 y.,female,Not Employed,0.22746,1640,4649,0.21541,0.23951
2018,46-65 y.,male,Full-Time Employment,0.73139,3324,4838,0.71890,0.74388
2018,46-65 y.,male,Regular Part-Time Employment,0.04893,276,4838,0.04285,0.05501
2018,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02490,123,4838,0.02051,0.02929
2018,46-65 y.,male,Not Employed,0.19150,1115,4838,0.18041,0.20258
2018,46-65 y.,female,Full-Time Employment,0.35190,1716,5399,0.33916,0.36464
2018,46-65 y.,female,Regular Part-Time Employment,0.33171,1827,5399,0.31915,0.34427
2018,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07754,422,5399,0.07040,0.08467
2018,46-65 y.,female,Not Employed,0.23789,1434,5399,0.22653,0.24925
2018,66 and older,male,Full-Time Employment,0.02726,54,2459,0.02082,0.03370
2018,66 and older,male,Regular Part-Time Employment,0.02820,76,2459,0.02166,0.03475
2018,66 and older,male,"Marginal, Irregular Part-Time Employment",0.05920,133,2459,0.04987,0.06854
2018,66 and older,male,Not Employed,0.88533,2196,2459,0.87273,0.89793
2018,66 and older,female,Regular Part-Time Employment,0.01607,42,2542,0.01118,0.02096
2018,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04667,112,2542,0.03847,0.05487
2018,66 and older,female,Not Employed,0.93131,2388,2542,0.92148,0.94114
2019,17-29 y.,male,Full-Time Employment,0.36541,819,2684,0.34719,0.38363
2019,17-29 y.,male,Regular Part-Time Employment,0.05352,163,2684,0.04500,0.06203
2019,17-29 y.,male,Vocational Training,0.14799,443,2684,0.13455,0.16142
2019,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08419,239,2684,0.07368,0.09470
2019,17-29 y.,male,Not Employed,0.32705,1020,2684,0.30930,0.34480
2019,17-29 y.,female,Full-Time Employment,0.30671,531,2627,0.28908,0.32435
2019,17-29 y.,female,Regular Part-Time Employment,0.12718,245,2627,0.11444,0.13993
2019,17-29 y.,female,Vocational Training,0.11147,307,2627,0.09944,0.12351
2019,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.09019,262,2627,0.07924,0.10115
2019,17-29 y.,female,Not Employed,0.34874,1282,2627,0.33051,0.36696
2019,30-45 y.,male,Full-Time Employment,0.80001,2548,3655,0.78705,0.81298
2019,30-45 y.,male,Regular Part-Time Employment,0.08188,268,3655,0.07299,0.09077
2019,30-45 y.,male,Vocational Training,0.00545,56,3655,0.00307,0.00784
2019,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01162,75,3655,0.00815,0.01510
2019,30-45 y.,male,Not Employed,0.09232,708,3655,0.08294,0.10171
2019,30-45 y.,female,Full-Time Employment,0.37669,1167,4291,0.36219,0.39119
2019,30-45 y.,female,Regular Part-Time Employment,0.33418,1382,4291,0.32007,0.34830
2019,30-45 y.,female,Vocational Training,0.00956,49,4291,0.00665,0.01247
2019,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.04993,252,4291,0.04342,0.05645
