year,age_gr,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11343,217,1453,0.09712,0.12974
2006,30-45 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03448,51,1453,0.02510,0.04387
2006,30-45 y.,5th Quintile,Not Employed,0.06976,117,1453,0.05665,0.08286
2006,46-65 y.,1st Quintile,Full-Time Employment,0.13888,108,778,0.11456,0.16319
2006,46-65 y.,1st Quintile,Regular Part-Time Employment,0.07865,66,778,0.05972,0.09758
2006,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09554,70,778,0.07487,0.11621
2006,46-65 y.,1st Quintile,Not Employed,0.67844,534,778,0.64560,0.71128
2006,46-65 y.,2nd Quintile,Full-Time Employment,0.33477,273,826,0.30257,0.36697
2006,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.09852,78,826,0.07818,0.11886
2006,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06508,51,826,0.04825,0.08191
2006,46-65 y.,2nd Quintile,Not Employed,0.49679,424,826,0.46267,0.53091
2006,46-65 y.,3rd Quintile,Full-Time Employment,0.48799,491,1039,0.45758,0.51840
2006,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.12619,146,1039,0.10599,0.14639
2006,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04945,59,1039,0.03626,0.06264
2006,46-65 y.,3rd Quintile,Not Employed,0.33493,343,1039,0.30622,0.36364
2006,46-65 y.,4th Quintile,Full-Time Employment,0.51578,703,1383,0.48943,0.54213
2006,46-65 y.,4th Quintile,Regular Part-Time Employment,0.12646,201,1383,0.10893,0.14398
2006,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05476,67,1383,0.04276,0.06675
2006,46-65 y.,4th Quintile,Not Employed,0.30300,412,1383,0.27878,0.32723
2006,46-65 y.,5th Quintile,Full-Time Employment,0.63343,1578,2624,0.61499,0.65187
2006,46-65 y.,5th Quintile,Regular Part-Time Employment,0.12730,386,2624,0.11455,0.14006
2006,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02450,72,2624,0.01858,0.03041
2006,46-65 y.,5th Quintile,Not Employed,0.21447,588,2624,0.19876,0.23017
2006,66 and older,1st Quintile,Not Employed,0.97220,557,557,0.95853,0.98586
2006,66 and older,2nd Quintile,Not Employed,0.98863,915,915,0.98176,0.99550
2006,66 and older,3rd Quintile,Not Employed,0.97766,822,822,0.96755,0.98777
2006,66 and older,4th Quintile,Not Employed,0.97684,661,661,0.96537,0.98832
2006,66 and older,5th Quintile,Full-Time Employment,0.04944,32,789,0.03430,0.06458
2006,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03961,37,789,0.02599,0.05323
2006,66 and older,5th Quintile,Not Employed,0.88365,720,789,0.86126,0.90604
2007,17-29 y.,1st Quintile,Full-Time Employment,0.17451,159,926,0.15005,0.19897
2007,17-29 y.,1st Quintile,Regular Part-Time Employment,0.06372,54,926,0.04798,0.07946
2007,17-29 y.,1st Quintile,Vocational Training,0.11217,107,926,0.09183,0.13251
2007,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10430,106,926,0.08460,0.12400
2007,17-29 y.,1st Quintile,Not Employed,0.54097,500,926,0.50886,0.57309
2007,17-29 y.,2nd Quintile,Full-Time Employment,0.28111,201,730,0.24848,0.31375
2007,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.05287,42,730,0.03663,0.06911
2007,17-29 y.,2nd Quintile,Vocational Training,0.11782,99,730,0.09442,0.14122
2007,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07922,57,730,0.05961,0.09883
2007,17-29 y.,2nd Quintile,Not Employed,0.46898,331,730,0.43275,0.50520
2007,17-29 y.,3rd Quintile,Full-Time Employment,0.40977,237,698,0.37326,0.44628
2007,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.07409,47,698,0.05465,0.09354
2007,17-29 y.,3rd Quintile,Vocational Training,0.12545,94,698,0.10086,0.15004
2007,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06892,51,698,0.05011,0.08773
2007,17-29 y.,3rd Quintile,Not Employed,0.31898,269,698,0.28438,0.35358
2007,17-29 y.,4th Quintile,Full-Time Employment,0.41955,260,729,0.38371,0.45540
2007,17-29 y.,4th Quintile,Regular Part-Time Employment,0.06681,37,729,0.04867,0.08495
2007,17-29 y.,4th Quintile,Vocational Training,0.13934,91,729,0.11418,0.16449
2007,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.08170,58,729,0.06180,0.10160
2007,17-29 y.,4th Quintile,Not Employed,0.29260,283,729,0.25955,0.32565
2007,17-29 y.,5th Quintile,Full-Time Employment,0.39809,205,620,0.35953,0.43665
2007,17-29 y.,5th Quintile,Vocational Training,0.13173,63,620,0.10509,0.15838
2007,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.07657,60,620,0.05562,0.09751
2007,17-29 y.,5th Quintile,Not Employed,0.35358,292,620,0.31591,0.39124
2007,30-45 y.,1st Quintile,Full-Time Employment,0.28665,233,790,0.25510,0.31820
2007,30-45 y.,1st Quintile,Regular Part-Time Employment,0.15841,126,790,0.13293,0.18389
2007,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09099,75,790,0.07092,0.11106
2007,30-45 y.,1st Quintile,Not Employed,0.44613,356,790,0.41144,0.48081
2007,30-45 y.,2nd Quintile,Full-Time Employment,0.52862,525,1009,0.49781,0.55944
2007,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.17401,183,1009,0.15061,0.19742
2007,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08856,94,1009,0.07102,0.10610
2007,30-45 y.,2nd Quintile,Not Employed,0.20468,207,1009,0.17977,0.22959
2007,30-45 y.,3rd Quintile,Full-Time Employment,0.59873,669,1121,0.57003,0.62744
2007,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.20369,245,1121,0.18010,0.22727
2007,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06550,57,1121,0.05101,0.07999
2007,30-45 y.,3rd Quintile,Not Employed,0.12620,150,1121,0.10675,0.14564
2007,30-45 y.,4th Quintile,Full-Time Employment,0.68529,849,1294,0.65997,0.71060
2007,30-45 y.,4th Quintile,Regular Part-Time Employment,0.18677,270,1294,0.16553,0.20802
2007,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03366,50,1294,0.02383,0.04349
2007,30-45 y.,4th Quintile,Not Employed,0.09215,125,1294,0.07639,0.10792
2007,30-45 y.,5th Quintile,Full-Time Employment,0.79284,1099,1473,0.77214,0.81355
2007,30-45 y.,5th Quintile,Regular Part-Time Employment,0.12090,221,1473,0.10425,0.13756
2007,30-45 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02547,41,1473,0.01743,0.03352
2007,30-45 y.,5th Quintile,Not Employed,0.06078,112,1473,0.04857,0.07299
2007,46-65 y.,1st Quintile,Full-Time Employment,0.14680,129,832,0.12273,0.17086
2007,46-65 y.,1st Quintile,Regular Part-Time Employment,0.08157,73,832,0.06296,0.10018
2007,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07447,63,832,0.05662,0.09231
2007,46-65 y.,1st Quintile,Not Employed,0.68424,567,832,0.65263,0.71584
2007,46-65 y.,2nd Quintile,Full-Time Employment,0.36426,315,876,0.33238,0.39615
2007,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.12108,112,876,0.09946,0.14269
2007,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05904,50,876,0.04342,0.07465
2007,46-65 y.,2nd Quintile,Not Employed,0.45562,399,876,0.42262,0.48862
2007,46-65 y.,3rd Quintile,Full-Time Employment,0.47681,506,1114,0.44747,0.50615
2007,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.13102,159,1114,0.11119,0.15084
2007,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05097,62,1114,0.03805,0.06389
2007,46-65 y.,3rd Quintile,Not Employed,0.33916,387,1114,0.31135,0.36698
2007,46-65 y.,4th Quintile,Full-Time Employment,0.54160,823,1563,0.51689,0.56631
2007,46-65 y.,4th Quintile,Regular Part-Time Employment,0.14272,237,1563,0.12538,0.16007
2007,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04752,72,1563,0.03697,0.05807
2007,46-65 y.,4th Quintile,Not Employed,0.26778,431,1563,0.24582,0.28974
2007,46-65 y.,5th Quintile,Full-Time Employment,0.62961,1611,2662,0.61126,0.64796
2007,46-65 y.,5th Quintile,Regular Part-Time Employment,0.13077,408,2662,0.11796,0.14358
2007,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02702,78,2662,0.02086,0.03318
2007,46-65 y.,5th Quintile,Not Employed,0.21260,565,2662,0.19705,0.22815
2007,66 and older,1st Quintile,Not Employed,0.96905,695,695,0.95616,0.98193
2007,66 and older,2nd Quintile,Not Employed,0.98036,960,960,0.97158,0.98914
2007,66 and older,3rd Quintile,Not Employed,0.97780,959,959,0.96848,0.98713
2007,66 and older,4th Quintile,Not Employed,0.96570,772,772,0.95286,0.97855
2007,66 and older,5th Quintile,Full-Time Employment,0.03988,42,816,0.02644,0.05331
2007,66 and older,5th Quintile,Not Employed,0.89023,774,816,0.86877,0.91169
2008,17-29 y.,1st Quintile,Full-Time Employment,0.17619,132,834,0.15032,0.20206
2008,17-29 y.,1st Quintile,Regular Part-Time Employment,0.05136,47,834,0.03637,0.06635
2008,17-29 y.,1st Quintile,Vocational Training,0.10810,95,834,0.08701,0.12919
2008,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.12635,99,834,0.10378,0.14891
2008,17-29 y.,1st Quintile,Not Employed,0.53441,461,834,0.50054,0.56829
2008,17-29 y.,2nd Quintile,Full-Time Employment,0.32729,195,637,0.29082,0.36375
2008,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.05818,38,637,0.03999,0.07638
2008,17-29 y.,2nd Quintile,Vocational Training,0.12202,86,637,0.09658,0.14746
2008,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10148,62,637,0.07801,0.12495
2008,17-29 y.,2nd Quintile,Not Employed,0.38833,256,637,0.35046,0.42621
2008,17-29 y.,3rd Quintile,Full-Time Employment,0.36538,214,690,0.32942,0.40134
2008,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.06556,35,690,0.04708,0.08404
2008,17-29 y.,3rd Quintile,Vocational Training,0.14933,106,690,0.12272,0.17594
2008,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.08295,58,690,0.06235,0.10354
2008,17-29 y.,3rd Quintile,Not Employed,0.33604,277,690,0.30077,0.37131
2008,17-29 y.,4th Quintile,Full-Time Employment,0.44417,258,636,0.40552,0.48282
2008,17-29 y.,4th Quintile,Regular Part-Time Employment,0.07998,37,636,0.05888,0.10108
2008,17-29 y.,4th Quintile,Vocational Training,0.14702,82,636,0.11948,0.17457
2008,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.06205,53,636,0.04329,0.08082
2008,17-29 y.,4th Quintile,Not Employed,0.26677,206,636,0.23237,0.30117
2008,17-29 y.,5th Quintile,Full-Time Employment,0.45292,230,590,0.41272,0.49312
2008,17-29 y.,5th Quintile,Vocational Training,0.10837,56,590,0.08326,0.13347
2008,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.09358,56,590,0.07006,0.11710
2008,17-29 y.,5th Quintile,Not Employed,0.32511,248,590,0.28728,0.36294
2008,30-45 y.,1st Quintile,Full-Time Employment,0.30847,225,719,0.27468,0.34225
2008,30-45 y.,1st Quintile,Regular Part-Time Employment,0.18229,128,719,0.15405,0.21053
2008,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10231,68,719,0.08014,0.12448
2008,30-45 y.,1st Quintile,Not Employed,0.39535,298,719,0.35958,0.43111
2008,30-45 y.,2nd Quintile,Full-Time Employment,0.55758,493,913,0.52534,0.58981
2008,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.16848,168,913,0.14418,0.19277
2008,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08860,82,913,0.07016,0.10705
2008,30-45 y.,2nd Quintile,Not Employed,0.17576,170,913,0.15106,0.20047
2008,30-45 y.,3rd Quintile,Full-Time Employment,0.65430,691,1081,0.62593,0.68266
2008,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.17239,204,1081,0.14986,0.19492
2008,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05759,67,1081,0.04369,0.07148
2008,30-45 y.,3rd Quintile,Not Employed,0.10983,119,1081,0.09118,0.12847
2008,30-45 y.,4th Quintile,Full-Time Employment,0.67515,742,1131,0.64784,0.70245
2008,30-45 y.,4th Quintile,Regular Part-Time Employment,0.17481,214,1131,0.15266,0.19695
2008,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04893,47,1131,0.03635,0.06150
2008,30-45 y.,4th Quintile,Not Employed,0.09917,128,1131,0.08174,0.11660
2008,30-45 y.,5th Quintile,Full-Time Employment,0.80647,977,1300,0.78499,0.82796
2008,30-45 y.,5th Quintile,Regular Part-Time Employment,0.10551,188,1300,0.08880,0.12222
2008,30-45 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02520,40,1300,0.01668,0.03373
2008,30-45 y.,5th Quintile,Not Employed,0.06282,95,1300,0.04962,0.07601
2008,46-65 y.,1st Quintile,Full-Time Employment,0.16388,131,783,0.13794,0.18983
2008,46-65 y.,1st Quintile,Regular Part-Time Employment,0.09513,79,783,0.07457,0.11569
2008,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08112,62,783,0.06198,0.10025
2008,46-65 y.,1st Quintile,Not Employed,0.64865,511,783,0.61519,0.68211
2008,46-65 y.,2nd Quintile,Full-Time Employment,0.37568,306,817,0.34245,0.40891
2008,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.13659,121,817,0.11303,0.16015
2008,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07168,52,817,0.05398,0.08938
2008,46-65 y.,2nd Quintile,Not Employed,0.41064,338,817,0.37688,0.44439
2008,46-65 y.,3rd Quintile,Full-Time Employment,0.49607,553,1146,0.46711,0.52503
2008,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.14068,179,1146,0.12054,0.16082
2008,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05731,69,1146,0.04385,0.07077
2008,46-65 y.,3rd Quintile,Not Employed,0.30323,345,1146,0.27660,0.32985
2008,46-65 y.,4th Quintile,Full-Time Employment,0.56615,788,1444,0.54058,0.59172
2008,46-65 y.,4th Quintile,Regular Part-Time Employment,0.14251,228,1444,0.12447,0.16055
2008,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03551,54,1444,0.02596,0.04506
2008,46-65 y.,4th Quintile,Not Employed,0.25547,374,1444,0.23297,0.27798
2008,46-65 y.,5th Quintile,Full-Time Employment,0.63591,1525,2489,0.61701,0.65482
2008,46-65 y.,5th Quintile,Regular Part-Time Employment,0.14486,393,2489,0.13103,0.15869
2008,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03554,81,2489,0.02826,0.04281
2008,46-65 y.,5th Quintile,Not Employed,0.18339,490,2489,0.16818,0.19860
2008,66 and older,1st Quintile,Not Employed,0.97726,673,673,0.96599,0.98853
2008,66 and older,2nd Quintile,Not Employed,0.96568,1022,1022,0.95451,0.97685
2008,66 and older,3rd Quintile,Not Employed,0.97071,914,914,0.95977,0.98164
2008,66 and older,4th Quintile,Not Employed,0.96078,681,681,0.94619,0.97537
2008,66 and older,5th Quintile,Full-Time Employment,0.04781,44,888,0.03377,0.06185
2008,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04580,37,888,0.03204,0.05956
2008,66 and older,5th Quintile,Not Employed,0.88546,807,888,0.86450,0.90642
2009,17-29 y.,1st Quintile,Full-Time Employment,0.16012,116,754,0.13392,0.18631
2009,17-29 y.,1st Quintile,Regular Part-Time Employment,0.05020,41,754,0.03460,0.06579
2009,17-29 y.,1st Quintile,Vocational Training,0.12172,103,754,0.09837,0.14508
2009,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.14267,88,754,0.11769,0.16765
2009,17-29 y.,1st Quintile,Not Employed,0.52180,406,754,0.48612,0.55748
2009,17-29 y.,2nd Quintile,Full-Time Employment,0.28150,131,547,0.24377,0.31922
2009,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.06851,34,547,0.04732,0.08970
2009,17-29 y.,2nd Quintile,Vocational Training,0.12842,76,547,0.10036,0.15648
2009,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10771,59,547,0.08171,0.13371
2009,17-29 y.,2nd Quintile,Not Employed,0.40946,247,547,0.36821,0.45070
2009,17-29 y.,3rd Quintile,Full-Time Employment,0.40658,206,602,0.36731,0.44585
2009,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.06868,35,602,0.04846,0.08890
2009,17-29 y.,3rd Quintile,Vocational Training,0.16376,103,602,0.13418,0.19335
2009,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07222,44,602,0.05153,0.09292
2009,17-29 y.,3rd Quintile,Not Employed,0.28824,214,602,0.25202,0.32445
2009,17-29 y.,4th Quintile,Full-Time Employment,0.45519,258,603,0.41540,0.49497
2009,17-29 y.,4th Quintile,Vocational Training,0.14005,77,603,0.11233,0.16778
2009,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04387,44,603,0.02751,0.06023
2009,17-29 y.,4th Quintile,Not Employed,0.28863,224,603,0.25244,0.32483
2009,17-29 y.,5th Quintile,Full-Time Employment,0.42605,194,530,0.38391,0.46819
2009,17-29 y.,5th Quintile,Vocational Training,0.10553,55,530,0.07934,0.13171
2009,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.09053,56,530,0.06608,0.11499
2009,17-29 y.,5th Quintile,Not Employed,0.36364,225,530,0.32265,0.40463
2009,30-45 y.,1st Quintile,Full-Time Employment,0.34621,215,658,0.30983,0.38259
2009,30-45 y.,1st Quintile,Regular Part-Time Employment,0.17143,122,658,0.14261,0.20025
2009,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07177,54,658,0.05203,0.09150
2009,30-45 y.,1st Quintile,Not Employed,0.40275,267,658,0.36525,0.44026
2009,30-45 y.,2nd Quintile,Full-Time Employment,0.53935,442,845,0.50572,0.57298
2009,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.16425,160,845,0.13926,0.18925
2009,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.09627,72,845,0.07637,0.11617
2009,30-45 y.,2nd Quintile,Not Employed,0.19004,171,845,0.16357,0.21651
2009,30-45 y.,3rd Quintile,Full-Time Employment,0.62964,565,938,0.59872,0.66056
2009,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.18004,196,938,0.15544,0.20465
2009,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06337,65,938,0.04777,0.07897
2009,30-45 y.,3rd Quintile,Not Employed,0.12339,112,938,0.10234,0.14445
2009,30-45 y.,4th Quintile,Full-Time Employment,0.69576,697,1051,0.66793,0.72358
2009,30-45 y.,4th Quintile,Regular Part-Time Employment,0.16372,201,1051,0.14134,0.18611
2009,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03976,48,1051,0.02794,0.05158
2009,30-45 y.,4th Quintile,Not Employed,0.10067,105,1051,0.08247,0.11887
2009,30-45 y.,5th Quintile,Full-Time Employment,0.79857,882,1135,0.77522,0.82191
2009,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11352,161,1135,0.09505,0.13198
2009,30-45 y.,5th Quintile,Not Employed,0.06173,92,1135,0.04772,0.07574
2009,46-65 y.,1st Quintile,Full-Time Employment,0.16354,138,767,0.13735,0.18973
2009,46-65 y.,1st Quintile,Regular Part-Time Employment,0.10374,89,767,0.08215,0.12533
2009,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08780,56,767,0.06776,0.10785
2009,46-65 y.,1st Quintile,Not Employed,0.62839,484,767,0.59417,0.66261
2009,46-65 y.,2nd Quintile,Full-Time Employment,0.35543,287,775,0.32171,0.38915
2009,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.11293,99,775,0.09063,0.13523
2009,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07610,59,775,0.05742,0.09478
2009,46-65 y.,2nd Quintile,Not Employed,0.45554,330,775,0.42045,0.49062
2009,46-65 y.,3rd Quintile,Full-Time Employment,0.51639,533,1073,0.48648,0.54631
2009,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.15296,185,1073,0.13141,0.17450
2009,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06228,56,1073,0.04781,0.07675
2009,46-65 y.,3rd Quintile,Not Employed,0.26837,299,1073,0.24185,0.29490
2009,46-65 y.,4th Quintile,Full-Time Employment,0.57031,791,1405,0.54442,0.59620
2009,46-65 y.,4th Quintile,Regular Part-Time Employment,0.14081,230,1405,0.12261,0.15900
2009,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05644,60,1405,0.04437,0.06851
2009,46-65 y.,4th Quintile,Not Employed,0.23244,324,1405,0.21035,0.25454
2009,46-65 y.,5th Quintile,Full-Time Employment,0.66817,1461,2293,0.64889,0.68744
2009,46-65 y.,5th Quintile,Regular Part-Time Employment,0.14669,333,2293,0.13221,0.16118
2009,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02541,72,2293,0.01897,0.03185
2009,46-65 y.,5th Quintile,Not Employed,0.15973,427,2293,0.14473,0.17473
2009,66 and older,1st Quintile,Not Employed,0.97332,701,701,0.96138,0.98526
2009,66 and older,2nd Quintile,Not Employed,0.97544,1026,1026,0.96597,0.98492
2009,66 and older,3rd Quintile,Not Employed,0.96555,803,803,0.95293,0.97818
2009,66 and older,4th Quintile,Not Employed,0.92821,677,677,0.90875,0.94767
2009,66 and older,5th Quintile,Full-Time Employment,0.04756,45,842,0.03318,0.06195
2009,66 and older,5th Quintile,Regular Part-Time Employment,0.03253,31,842,0.02054,0.04452
2009,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05558,39,842,0.04009,0.07106
2009,66 and older,5th Quintile,Not Employed,0.86433,727,842,0.84119,0.88748
2010,17-29 y.,1st Quintile,Full-Time Employment,0.17320,97,654,0.14417,0.20222
2010,17-29 y.,1st Quintile,Regular Part-Time Employment,0.07004,40,654,0.05047,0.08962
2010,17-29 y.,1st Quintile,Vocational Training,0.13584,91,654,0.10956,0.16212
2010,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.12606,77,654,0.10060,0.15152
2010,17-29 y.,1st Quintile,Not Employed,0.49249,349,654,0.45414,0.53083
2010,17-29 y.,2nd Quintile,Full-Time Employment,0.26355,137,456,0.22307,0.30403
2010,17-29 y.,2nd Quintile,Vocational Training,0.16945,79,456,0.13498,0.20392
2010,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.11275,44,456,0.08369,0.14181
2010,17-29 y.,2nd Quintile,Not Employed,0.40463,196,456,0.35953,0.44973
2010,17-29 y.,3rd Quintile,Full-Time Employment,0.37150,178,518,0.32985,0.41316
2010,17-29 y.,3rd Quintile,Vocational Training,0.19588,90,518,0.16167,0.23009
2010,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06550,46,518,0.04418,0.08683
2010,17-29 y.,3rd Quintile,Not Employed,0.28629,204,518,0.24733,0.32526
2010,17-29 y.,4th Quintile,Full-Time Employment,0.43985,198,501,0.39634,0.48335
2010,17-29 y.,4th Quintile,Vocational Training,0.11943,67,501,0.09100,0.14786
2010,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04529,36,501,0.02706,0.06352
2010,17-29 y.,4th Quintile,Not Employed,0.34668,200,501,0.30497,0.38840
2010,17-29 y.,5th Quintile,Full-Time Employment,0.48049,170,467,0.43512,0.52585
2010,17-29 y.,5th Quintile,Vocational Training,0.11857,49,467,0.08922,0.14792
2010,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.08766,53,467,0.06199,0.11334
2010,17-29 y.,5th Quintile,Not Employed,0.29130,195,467,0.25005,0.33256
2010,30-45 y.,1st Quintile,Full-Time Employment,0.34470,175,583,0.30608,0.38331
2010,30-45 y.,1st Quintile,Regular Part-Time Employment,0.17235,114,583,0.14167,0.20304
2010,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07241,51,583,0.05136,0.09347
2010,30-45 y.,1st Quintile,Not Employed,0.40007,243,583,0.36027,0.43988
2010,30-45 y.,2nd Quintile,Full-Time Employment,0.56098,376,740,0.52520,0.59676
2010,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.14350,126,740,0.11823,0.16878
2010,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10890,86,740,0.08644,0.13136
2010,30-45 y.,2nd Quintile,Not Employed,0.17825,152,740,0.15065,0.20584
2010,30-45 y.,3rd Quintile,Full-Time Employment,0.65083,527,865,0.61905,0.68262
2010,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.17234,180,865,0.14716,0.19752
2010,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.08090,53,865,0.06272,0.09909
2010,30-45 y.,3rd Quintile,Not Employed,0.09363,105,865,0.07421,0.11306
2010,30-45 y.,4th Quintile,Full-Time Employment,0.74751,630,926,0.71951,0.77551
2010,30-45 y.,4th Quintile,Regular Part-Time Employment,0.15870,166,926,0.13515,0.18225
2010,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02997,35,926,0.01898,0.04095
2010,30-45 y.,4th Quintile,Not Employed,0.06345,95,926,0.04774,0.07916
2010,30-45 y.,5th Quintile,Full-Time Employment,0.83883,728,961,0.81557,0.86209
2010,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11377,155,961,0.09368,0.13386
2010,30-45 y.,5th Quintile,Not Employed,0.03394,78,961,0.02248,0.04539
2010,46-65 y.,1st Quintile,Full-Time Employment,0.14695,125,715,0.12098,0.17292
2010,46-65 y.,1st Quintile,Regular Part-Time Employment,0.10283,83,715,0.08055,0.12511
2010,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10380,77,715,0.08143,0.12618
2010,46-65 y.,1st Quintile,Not Employed,0.63604,430,715,0.60075,0.67133
2010,46-65 y.,2nd Quintile,Full-Time Employment,0.39991,322,805,0.36605,0.43377
2010,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.15588,125,805,0.13080,0.18095
2010,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08729,62,805,0.06778,0.10680
2010,46-65 y.,2nd Quintile,Not Employed,0.35637,296,805,0.32327,0.38948
2010,46-65 y.,3rd Quintile,Full-Time Employment,0.50162,484,994,0.47053,0.53272
2010,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.15976,162,994,0.13697,0.18255
2010,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05584,60,994,0.04156,0.07013
2010,46-65 y.,3rd Quintile,Not Employed,0.28122,288,994,0.25326,0.30919
2010,46-65 y.,4th Quintile,Full-Time Employment,0.57604,748,1345,0.54962,0.60246
