year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Hesse,Vocational Training,0.02289,33,895,0.01309,0.03270
1999,Hesse,"Marginal, Irregular Part-Time Employment",0.03321,38,895,0.02146,0.04495
1999,Hesse,Not Employed,0.39040,366,895,0.35842,0.42238
1999,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29973,314,742,0.26674,0.33271
1999,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.04680,53,742,0.03160,0.06201
1999,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03541,35,742,0.02210,0.04872
1999,"Rhineland-Palatinate, Saarland",Not Employed,0.41258,340,742,0.37713,0.44803
1999,Baden-Wuerttemberg,Full-Time Employment,0.32611,770,1724,0.30398,0.34825
1999,Baden-Wuerttemberg,Regular Part-Time Employment,0.07034,147,1724,0.05827,0.08242
1999,Baden-Wuerttemberg,Vocational Training,0.02216,53,1724,0.01521,0.02911
1999,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03526,63,1724,0.02655,0.04397
1999,Baden-Wuerttemberg,Not Employed,0.35563,691,1724,0.33303,0.37824
1999,Bavaria,Full-Time Employment,0.35130,829,1791,0.32918,0.37341
1999,Bavaria,Regular Part-Time Employment,0.06633,160,1791,0.05480,0.07786
1999,Bavaria,Vocational Training,0.02185,47,1791,0.01507,0.02862
1999,Bavaria,"Marginal, Irregular Part-Time Employment",0.03001,69,1791,0.02211,0.03792
1999,Bavaria,Not Employed,0.36041,686,1791,0.33817,0.38265
1999,Berlin,Full-Time Employment,0.34328,230,453,0.29950,0.38705
1999,Berlin,Not Employed,0.39955,223,453,0.35440,0.44471
1999,Brandenburg,Full-Time Employment,0.32975,258,561,0.29082,0.36869
1999,Brandenburg,Regular Part-Time Employment,0.06029,39,561,0.04058,0.08001
1999,Brandenburg,Not Employed,0.41082,264,561,0.37007,0.45156
1999,Mecklenburg-Western Pomerania,Full-Time Employment,0.34527,186,372,0.29688,0.39365
1999,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05829,32,372,0.03445,0.08214
1999,Mecklenburg-Western Pomerania,Not Employed,0.38975,154,372,0.34012,0.43937
1999,Saxony,Full-Time Employment,0.34592,513,1135,0.31824,0.37361
1999,Saxony,Regular Part-Time Employment,0.05010,77,1135,0.03740,0.06280
1999,Saxony,Vocational Training,0.03070,51,1135,0.02066,0.04074
1999,Saxony,Not Employed,0.40975,494,1135,0.38113,0.43838
1999,Saxony-Anhalt,Full-Time Employment,0.35818,315,651,0.32132,0.39504
1999,Saxony-Anhalt,Vocational Training,0.03098,32,651,0.01766,0.04430
1999,Saxony-Anhalt,Not Employed,0.44877,304,651,0.41053,0.48700
1999,Thuringa,Full-Time Employment,0.33051,336,679,0.29511,0.36592
1999,Thuringa,Regular Part-Time Employment,0.04409,40,679,0.02864,0.05955
1999,Thuringa,Not Employed,0.41110,303,679,0.37407,0.44814
2000,Schleswig-Holstein,Full-Time Employment,0.36208,302,693,0.32627,0.39789
2000,Schleswig-Holstein,Regular Part-Time Employment,0.08406,72,693,0.06339,0.10474
2000,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03638,37,693,0.02243,0.05033
2000,Schleswig-Holstein,Not Employed,0.33245,282,693,0.29735,0.36755
2000,Hamburg,Full-Time Employment,0.37648,133,259,0.31736,0.43560
2000,Hamburg,Not Employed,0.36481,126,259,0.30607,0.42355
2000,Lower Saxony,Full-Time Employment,0.31883,814,2024,0.29852,0.33914
2000,Lower Saxony,Regular Part-Time Employment,0.08593,222,2024,0.07372,0.09814
2000,Lower Saxony,Vocational Training,0.01969,59,2024,0.01364,0.02575
2000,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.02852,73,2024,0.02126,0.03577
2000,Lower Saxony,Not Employed,0.35687,856,2024,0.33600,0.37775
2000,Bremen,Full-Time Employment,0.30624,71,158,0.23414,0.37834
2000,Bremen,Not Employed,0.43004,87,158,0.35260,0.50748
2000,North Rhine-Westphalia,Full-Time Employment,0.33494,2082,5134,0.32203,0.34785
2000,North Rhine-Westphalia,Regular Part-Time Employment,0.08502,557,5134,0.07739,0.09265
2000,North Rhine-Westphalia,Vocational Training,0.01653,122,5134,0.01304,0.02002
2000,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02581,158,5134,0.02147,0.03015
2000,North Rhine-Westphalia,Not Employed,0.36799,2215,5134,0.35480,0.38119
2000,Hesse,Full-Time Employment,0.32512,691,1670,0.30265,0.34759
2000,Hesse,Regular Part-Time Employment,0.07997,175,1670,0.06696,0.09298
2000,Hesse,Vocational Training,0.01538,38,1670,0.00948,0.02128
2000,Hesse,"Marginal, Irregular Part-Time Employment",0.03097,63,1670,0.02266,0.03928
2000,Hesse,Not Employed,0.36940,703,1670,0.34625,0.39256
2000,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30581,577,1458,0.28215,0.32947
2000,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06231,130,1458,0.04990,0.07472
2000,"Rhineland-Palatinate, Saarland",Vocational Training,0.01902,35,1458,0.01200,0.02603
2000,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02359,40,1458,0.01580,0.03138
2000,"Rhineland-Palatinate, Saarland",Not Employed,0.39075,676,1458,0.36569,0.41580
2000,Baden-Wuerttemberg,Full-Time Employment,0.33498,1262,2952,0.31795,0.35201
2000,Baden-Wuerttemberg,Regular Part-Time Employment,0.07321,274,2952,0.06381,0.08261
2000,Baden-Wuerttemberg,Vocational Training,0.01989,80,2952,0.01486,0.02493
2000,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03431,123,2952,0.02774,0.04087
2000,Baden-Wuerttemberg,Not Employed,0.34022,1213,2952,0.32312,0.35731
2000,Bavaria,Full-Time Employment,0.34968,1460,3369,0.33358,0.36579
2000,Bavaria,Regular Part-Time Employment,0.07661,339,3369,0.06762,0.08559
2000,Bavaria,Vocational Training,0.02135,93,3369,0.01647,0.02623
2000,Bavaria,"Marginal, Irregular Part-Time Employment",0.03304,145,3369,0.02700,0.03908
2000,Bavaria,Not Employed,0.35572,1332,3369,0.33955,0.37189
2000,Berlin,Full-Time Employment,0.33506,349,773,0.30177,0.36836
2000,Berlin,Regular Part-Time Employment,0.07300,69,773,0.05465,0.09135
2000,Berlin,Not Employed,0.36530,355,773,0.33134,0.39927
2000,Brandenburg,Full-Time Employment,0.34103,425,998,0.31161,0.37046
2000,Brandenburg,Regular Part-Time Employment,0.04131,53,998,0.02896,0.05367
2000,Brandenburg,Vocational Training,0.03605,51,998,0.02448,0.04762
2000,Brandenburg,Not Employed,0.42336,469,998,0.39269,0.45403
2000,Mecklenburg-Western Pomerania,Full-Time Employment,0.35252,252,532,0.31189,0.39316
2000,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05994,47,532,0.03975,0.08013
2000,Mecklenburg-Western Pomerania,Not Employed,0.38987,233,532,0.34838,0.43135
2000,Saxony,Full-Time Employment,0.32856,758,1752,0.30656,0.35056
2000,Saxony,Regular Part-Time Employment,0.05642,125,1752,0.04561,0.06722
2000,Saxony,Vocational Training,0.02583,69,1752,0.01840,0.03326
2000,Saxony,Not Employed,0.41430,800,1752,0.39123,0.43737
2000,Saxony-Anhalt,Full-Time Employment,0.31867,425,1031,0.29021,0.34713
2000,Saxony-Anhalt,Regular Part-Time Employment,0.04002,61,1031,0.02805,0.05200
2000,Saxony-Anhalt,Vocational Training,0.03100,45,1031,0.02041,0.04158
2000,Saxony-Anhalt,Not Employed,0.45719,500,1031,0.42676,0.48761
2000,Thuringa,Full-Time Employment,0.33265,459,1036,0.30394,0.36135
2000,Thuringa,Regular Part-Time Employment,0.04807,60,1036,0.03503,0.06110
2000,Thuringa,Vocational Training,0.02578,40,1036,0.01613,0.03544
2000,Thuringa,Not Employed,0.42574,477,1036,0.39562,0.45587
2001,Schleswig-Holstein,Full-Time Employment,0.33171,261,600,0.29400,0.36941
2001,Schleswig-Holstein,Regular Part-Time Employment,0.08067,67,600,0.05886,0.10248
2001,Schleswig-Holstein,Not Employed,0.36211,272,600,0.32362,0.40060
2001,Hamburg,Full-Time Employment,0.37525,121,234,0.31307,0.43742
2001,Hamburg,Not Employed,0.37000,113,234,0.30801,0.43199
2001,Lower Saxony,Full-Time Employment,0.30723,723,1850,0.28620,0.32826
2001,Lower Saxony,Regular Part-Time Employment,0.08360,193,1850,0.07099,0.09622
2001,Lower Saxony,Vocational Training,0.01928,53,1850,0.01301,0.02555
2001,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03193,76,1850,0.02392,0.03994
2001,Lower Saxony,Not Employed,0.36939,805,1850,0.34739,0.39139
2001,Bremen,Full-Time Employment,0.30353,63,132,0.22480,0.38227
2001,Bremen,Not Employed,0.40603,69,132,0.32193,0.49012
2001,North Rhine-Westphalia,Full-Time Employment,0.32477,1857,4640,0.31129,0.33825
2001,North Rhine-Westphalia,Regular Part-Time Employment,0.08036,483,4640,0.07254,0.08818
2001,North Rhine-Westphalia,Vocational Training,0.02274,140,4640,0.01845,0.02703
2001,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02810,164,4640,0.02335,0.03286
2001,North Rhine-Westphalia,Not Employed,0.37274,1996,4640,0.35883,0.38666
2001,Hesse,Full-Time Employment,0.33161,618,1481,0.30762,0.35560
2001,Hesse,Regular Part-Time Employment,0.07423,152,1481,0.06087,0.08758
2001,Hesse,Vocational Training,0.01645,36,1481,0.00997,0.02293
2001,Hesse,"Marginal, Irregular Part-Time Employment",0.02714,59,1481,0.01886,0.03541
2001,Hesse,Not Employed,0.37109,616,1481,0.34648,0.39570
2001,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29793,515,1320,0.27325,0.32262
2001,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06914,135,1320,0.05545,0.08283
2001,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02790,49,1320,0.01901,0.03679
2001,"Rhineland-Palatinate, Saarland",Not Employed,0.38030,621,1320,0.35410,0.40650
2001,Baden-Wuerttemberg,Full-Time Employment,0.33907,1121,2596,0.32085,0.35728
2001,Baden-Wuerttemberg,Regular Part-Time Employment,0.08213,271,2596,0.07157,0.09269
2001,Baden-Wuerttemberg,Vocational Training,0.02035,70,2596,0.01492,0.02579
2001,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03415,111,2596,0.02716,0.04114
2001,Baden-Wuerttemberg,Not Employed,0.32636,1023,2596,0.30832,0.34440
2001,Bavaria,Full-Time Employment,0.35502,1320,3035,0.33799,0.37205
2001,Bavaria,Regular Part-Time Employment,0.07808,317,3035,0.06853,0.08763
2001,Bavaria,Vocational Training,0.02348,90,3035,0.01809,0.02887
2001,Bavaria,"Marginal, Irregular Part-Time Employment",0.02996,123,3035,0.02389,0.03602
2001,Bavaria,Not Employed,0.35476,1185,3035,0.33774,0.37179
2001,Berlin,Full-Time Employment,0.35863,351,776,0.32487,0.39240
2001,Berlin,Regular Part-Time Employment,0.06870,62,776,0.05089,0.08651
2001,Berlin,"Marginal, Irregular Part-Time Employment",0.03312,31,776,0.02052,0.04572
2001,Berlin,Not Employed,0.33943,332,776,0.30609,0.37276
2001,Brandenburg,Full-Time Employment,0.31517,378,934,0.28535,0.34498
2001,Brandenburg,Regular Part-Time Employment,0.06181,64,934,0.04636,0.07726
2001,Brandenburg,Vocational Training,0.03982,52,934,0.02727,0.05237
2001,Brandenburg,Not Employed,0.42780,440,934,0.39605,0.45955
2001,Mecklenburg-Western Pomerania,Full-Time Employment,0.36066,230,480,0.31765,0.40366
2001,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05803,41,480,0.03709,0.07897
2001,Mecklenburg-Western Pomerania,Not Employed,0.39537,209,480,0.35159,0.43916
2001,Saxony,Full-Time Employment,0.33049,693,1618,0.30756,0.35342
2001,Saxony,Regular Part-Time Employment,0.05244,112,1618,0.04158,0.06331
2001,Saxony,Vocational Training,0.02925,66,1618,0.02104,0.03746
2001,Saxony,Not Employed,0.42546,747,1618,0.40136,0.44956
2001,Saxony-Anhalt,Full-Time Employment,0.31263,400,975,0.28352,0.34174
2001,Saxony-Anhalt,Regular Part-Time Employment,0.04533,58,975,0.03226,0.05839
2001,Saxony-Anhalt,Vocational Training,0.03157,44,975,0.02059,0.04255
2001,Saxony-Anhalt,Not Employed,0.46109,473,975,0.42978,0.49240
2001,Thuringa,Full-Time Employment,0.33012,408,951,0.30021,0.36002
2001,Thuringa,Regular Part-Time Employment,0.05471,63,951,0.04025,0.06917
2001,Thuringa,Vocational Training,0.02567,34,951,0.01562,0.03573
2001,Thuringa,Not Employed,0.44108,446,951,0.40950,0.47265
2002,Schleswig-Holstein,Full-Time Employment,0.33753,304,697,0.30240,0.37266
2002,Schleswig-Holstein,Regular Part-Time Employment,0.07751,75,697,0.05764,0.09737
2002,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03739,34,697,0.02330,0.05149
2002,Schleswig-Holstein,Not Employed,0.35196,284,697,0.31648,0.38745
2002,Hamburg,Full-Time Employment,0.34706,146,304,0.29346,0.40066
2002,Hamburg,Regular Part-Time Employment,0.09299,36,304,0.06029,0.12569
2002,Hamburg,Not Employed,0.36836,122,304,0.31404,0.42267
2002,Lower Saxony,Full-Time Employment,0.30188,783,1975,0.28163,0.32213
2002,Lower Saxony,Regular Part-Time Employment,0.07875,214,1975,0.06687,0.09063
2002,Lower Saxony,Vocational Training,0.01578,45,1975,0.01028,0.02128
2002,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03165,76,1975,0.02393,0.03938
2002,Lower Saxony,Not Employed,0.38673,857,1975,0.36525,0.40822
2002,Bremen,Full-Time Employment,0.28337,72,143,0.20925,0.35750
2002,Bremen,Not Employed,0.44644,71,143,0.36467,0.52821
2002,North Rhine-Westphalia,Full-Time Employment,0.31277,1949,4862,0.29974,0.32581
2002,North Rhine-Westphalia,Regular Part-Time Employment,0.08576,545,4862,0.07789,0.09363
2002,North Rhine-Westphalia,Vocational Training,0.01913,122,4862,0.01528,0.02298
2002,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02855,186,4862,0.02387,0.03323
2002,North Rhine-Westphalia,Not Employed,0.38760,2060,4862,0.37390,0.40129
2002,Hesse,Full-Time Employment,0.32088,710,1637,0.29826,0.34350
2002,Hesse,Regular Part-Time Employment,0.08655,194,1637,0.07292,0.10017
2002,Hesse,Vocational Training,0.02174,42,1637,0.01468,0.02881
2002,Hesse,"Marginal, Irregular Part-Time Employment",0.02722,64,1637,0.01934,0.03511
2002,Hesse,Not Employed,0.35413,627,1637,0.33096,0.37731
2002,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29025,521,1374,0.26624,0.31426
2002,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06427,141,1374,0.05130,0.07725
2002,"Rhineland-Palatinate, Saarland",Vocational Training,0.02577,41,1374,0.01739,0.03415
2002,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03214,58,1374,0.02281,0.04147
2002,"Rhineland-Palatinate, Saarland",Not Employed,0.38621,613,1374,0.36045,0.41196
2002,Baden-Wuerttemberg,Full-Time Employment,0.33260,1215,2796,0.31513,0.35007
2002,Baden-Wuerttemberg,Regular Part-Time Employment,0.07866,302,2796,0.06868,0.08864
2002,Baden-Wuerttemberg,Vocational Training,0.01973,75,2796,0.01457,0.02488
2002,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03750,119,2796,0.03046,0.04454
2002,Baden-Wuerttemberg,Not Employed,0.33787,1085,2796,0.32034,0.35541
2002,Bavaria,Full-Time Employment,0.33448,1401,3252,0.31827,0.35070
2002,Bavaria,Regular Part-Time Employment,0.07634,356,3252,0.06721,0.08547
2002,Bavaria,Vocational Training,0.02582,97,3252,0.02037,0.03128
2002,Bavaria,"Marginal, Irregular Part-Time Employment",0.03326,148,3252,0.02710,0.03942
2002,Bavaria,Not Employed,0.36298,1250,3252,0.34645,0.37951
2002,Berlin,Full-Time Employment,0.34193,365,784,0.30871,0.37516
2002,Berlin,Regular Part-Time Employment,0.07300,74,784,0.05478,0.09123
2002,Berlin,Not Employed,0.37495,345,784,0.34104,0.40886
2002,Brandenburg,Full-Time Employment,0.28149,356,934,0.25263,0.31035
2002,Brandenburg,Regular Part-Time Employment,0.06450,72,934,0.04874,0.08026
2002,Brandenburg,Vocational Training,0.03754,41,934,0.02534,0.04973
2002,Brandenburg,Not Employed,0.46785,465,934,0.43583,0.49986
2002,Mecklenburg-Western Pomerania,Full-Time Employment,0.33079,230,482,0.28874,0.37283
2002,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05555,34,482,0.03508,0.07602
2002,Mecklenburg-Western Pomerania,Not Employed,0.42975,218,482,0.38551,0.47399
2002,Saxony,Full-Time Employment,0.32139,712,1646,0.29882,0.34395
2002,Saxony,Regular Part-Time Employment,0.05265,114,1646,0.04186,0.06344
2002,Saxony,Vocational Training,0.03293,59,1646,0.02430,0.04155
2002,Saxony,"Marginal, Irregular Part-Time Employment",0.02014,33,1646,0.01335,0.02693
2002,Saxony,Not Employed,0.43100,728,1646,0.40707,0.45493
2002,Saxony-Anhalt,Full-Time Employment,0.30335,395,948,0.27407,0.33263
2002,Saxony-Anhalt,Regular Part-Time Employment,0.04212,45,948,0.02932,0.05491
2002,Saxony-Anhalt,Vocational Training,0.03387,40,948,0.02235,0.04539
2002,Saxony-Anhalt,Not Employed,0.48237,468,948,0.45054,0.51419
2002,Thuringa,Full-Time Employment,0.30695,393,955,0.27768,0.33622
2002,Thuringa,Regular Part-Time Employment,0.04939,64,955,0.03564,0.06314
2002,Thuringa,Vocational Training,0.02397,36,955,0.01426,0.03368
2002,Thuringa,Not Employed,0.46868,462,955,0.43701,0.50035
2003,Schleswig-Holstein,Full-Time Employment,0.31987,260,612,0.28288,0.35685
2003,Schleswig-Holstein,Regular Part-Time Employment,0.08798,78,612,0.06552,0.11044
2003,Schleswig-Holstein,Not Employed,0.35616,274,612,0.31819,0.39413
2003,Hamburg,Full-Time Employment,0.34116,127,279,0.28543,0.39690
2003,Hamburg,Regular Part-Time Employment,0.07829,34,279,0.04671,0.10987
2003,Hamburg,Not Employed,0.38949,118,279,0.33216,0.44681
2003,Lower Saxony,Full-Time Employment,0.29950,745,1904,0.27892,0.32008
2003,Lower Saxony,Regular Part-Time Employment,0.08262,213,1904,0.07025,0.09499
2003,Lower Saxony,Vocational Training,0.01199,34,1904,0.00710,0.01688
2003,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03334,88,1904,0.02527,0.04140
2003,Lower Saxony,Not Employed,0.39639,824,1904,0.37441,0.41837
2003,Bremen,Full-Time Employment,0.26989,64,142,0.19662,0.34316
2003,Bremen,Not Employed,0.47036,78,142,0.38797,0.55274
2003,North Rhine-Westphalia,Full-Time Employment,0.30641,1803,4660,0.29317,0.31965
2003,North Rhine-Westphalia,Regular Part-Time Employment,0.07995,515,4660,0.07216,0.08774
2003,North Rhine-Westphalia,Vocational Training,0.01691,114,4660,0.01321,0.02062
2003,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03263,191,4660,0.02752,0.03773
2003,North Rhine-Westphalia,Not Employed,0.39333,2037,4660,0.37931,0.40736
2003,Hesse,Full-Time Employment,0.31335,645,1497,0.28984,0.33686
2003,Hesse,Regular Part-Time Employment,0.09062,184,1497,0.07608,0.10517
2003,Hesse,Vocational Training,0.02341,39,1497,0.01575,0.03108
2003,Hesse,"Marginal, Irregular Part-Time Employment",0.02725,55,1497,0.01900,0.03550
2003,Hesse,Not Employed,0.35860,574,1497,0.33430,0.38290
2003,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.27911,479,1351,0.25519,0.30304
2003,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07457,150,1351,0.06056,0.08858
2003,"Rhineland-Palatinate, Saarland",Vocational Training,0.02994,43,1351,0.02085,0.03903
2003,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03719,56,1351,0.02709,0.04728
2003,"Rhineland-Palatinate, Saarland",Not Employed,0.39429,623,1351,0.36822,0.42036
2003,Baden-Wuerttemberg,Full-Time Employment,0.33615,1155,2683,0.31827,0.35403
2003,Baden-Wuerttemberg,Regular Part-Time Employment,0.07723,272,2683,0.06713,0.08734
2003,Baden-Wuerttemberg,Vocational Training,0.01508,66,2683,0.01046,0.01969
2003,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03480,122,2683,0.02787,0.04174
2003,Baden-Wuerttemberg,Not Employed,0.33972,1068,2683,0.32180,0.35765
2003,Bavaria,Full-Time Employment,0.33128,1305,3122,0.31476,0.34779
2003,Bavaria,Regular Part-Time Employment,0.07958,366,3122,0.07009,0.08908
2003,Bavaria,Vocational Training,0.02065,86,3122,0.01566,0.02564
2003,Bavaria,"Marginal, Irregular Part-Time Employment",0.03520,144,3122,0.02874,0.04167
2003,Bavaria,Not Employed,0.36760,1221,3122,0.35069,0.38452
2003,Berlin,Full-Time Employment,0.31078,331,805,0.27879,0.34277
2003,Berlin,Regular Part-Time Employment,0.07768,72,805,0.05918,0.09619
2003,Berlin,"Marginal, Irregular Part-Time Employment",0.03359,38,805,0.02114,0.04605
2003,Berlin,Not Employed,0.40252,364,805,0.36862,0.43642
2003,Brandenburg,Full-Time Employment,0.29392,354,910,0.26431,0.32354
2003,Brandenburg,Regular Part-Time Employment,0.06613,74,910,0.04997,0.08228
2003,Brandenburg,Vocational Training,0.03038,34,910,0.01922,0.04154
2003,Brandenburg,Not Employed,0.45302,448,910,0.42066,0.48538
2003,Mecklenburg-Western Pomerania,Full-Time Employment,0.30347,205,490,0.26272,0.34422
2003,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05629,39,490,0.03586,0.07671
2003,Mecklenburg-Western Pomerania,Not Employed,0.45619,246,490,0.41204,0.50034
2003,Saxony,Full-Time Employment,0.30697,653,1608,0.28442,0.32952
2003,Saxony,Regular Part-Time Employment,0.06199,122,1608,0.05020,0.07378
2003,Saxony,Vocational Training,0.02035,44,1608,0.01345,0.02726
2003,Saxony,"Marginal, Irregular Part-Time Employment",0.01902,36,1608,0.01234,0.02570
2003,Saxony,Not Employed,0.45177,753,1608,0.42743,0.47610
2003,Saxony-Anhalt,Full-Time Employment,0.27768,353,886,0.24818,0.30719
2003,Saxony-Anhalt,Regular Part-Time Employment,0.04707,58,886,0.03312,0.06102
2003,Saxony-Anhalt,Not Employed,0.50592,475,886,0.47298,0.53886
2003,Thuringa,Full-Time Employment,0.30739,378,936,0.27782,0.33697
2003,Thuringa,Regular Part-Time Employment,0.05895,73,936,0.04385,0.07405
2003,Thuringa,Vocational Training,0.03963,43,936,0.02713,0.05214
2003,Thuringa,Not Employed,0.45244,442,936,0.42054,0.48435
2004,Schleswig-Holstein,Full-Time Employment,0.30668,251,621,0.27038,0.34298
2004,Schleswig-Holstein,Regular Part-Time Employment,0.08402,76,621,0.06218,0.10586
2004,Schleswig-Holstein,Not Employed,0.39579,294,621,0.35730,0.43428
2004,Hamburg,Full-Time Employment,0.33711,116,244,0.27767,0.39654
2004,Hamburg,Not Employed,0.39793,128,244,0.33638,0.45947
2004,Lower Saxony,Full-Time Employment,0.29609,719,1883,0.27547,0.31672
2004,Lower Saxony,Regular Part-Time Employment,0.07433,204,1883,0.06248,0.08619
2004,Lower Saxony,Vocational Training,0.01587,39,1883,0.01023,0.02152
2004,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03673,101,1883,0.02823,0.04522
2004,Lower Saxony,Not Employed,0.39937,820,1883,0.37724,0.42149
2004,Bremen,Full-Time Employment,0.27602,64,140,0.20171,0.35034
2004,Bremen,Not Employed,0.49203,76,140,0.40892,0.57514
2004,North Rhine-Westphalia,Full-Time Employment,0.31253,1759,4537,0.29904,0.32602
2004,North Rhine-Westphalia,Regular Part-Time Employment,0.07821,478,4537,0.07039,0.08602
2004,North Rhine-Westphalia,Vocational Training,0.01671,101,4537,0.01298,0.02044
2004,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03847,210,4537,0.03287,0.04406
2004,North Rhine-Westphalia,Not Employed,0.39161,1989,4537,0.37741,0.40582
2004,Hesse,Full-Time Employment,0.30295,600,1441,0.27922,0.32669
2004,Hesse,Regular Part-Time Employment,0.09323,179,1441,0.07821,0.10825
2004,Hesse,Vocational Training,0.02288,43,1441,0.01516,0.03060
2004,Hesse,"Marginal, Irregular Part-Time Employment",0.03265,62,1441,0.02347,0.04183
2004,Hesse,Not Employed,0.35090,557,1441,0.32625,0.37555
2004,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.28644,476,1303,0.26188,0.31100
2004,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07115,141,1303,0.05719,0.08512
2004,"Rhineland-Palatinate, Saarland",Vocational Training,0.02897,39,1303,0.01986,0.03808
2004,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02780,52,1303,0.01887,0.03673
2004,"Rhineland-Palatinate, Saarland",Not Employed,0.40288,595,1303,0.37624,0.42952
2004,Baden-Wuerttemberg,Full-Time Employment,0.32823,1090,2601,0.31018,0.34628
2004,Baden-Wuerttemberg,Regular Part-Time Employment,0.07412,265,2601,0.06405,0.08419
2004,Baden-Wuerttemberg,Vocational Training,0.02147,72,2601,0.01590,0.02704
2004,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03184,116,2601,0.02509,0.03859
2004,Baden-Wuerttemberg,Not Employed,0.35081,1058,2601,0.33247,0.36915
2004,Bavaria,Full-Time Employment,0.32873,1236,3041,0.31203,0.34543
2004,Bavaria,Regular Part-Time Employment,0.07714,351,3041,0.06765,0.08662
2004,Bavaria,Vocational Training,0.02115,86,3041,0.01603,0.02626
2004,Bavaria,"Marginal, Irregular Part-Time Employment",0.03849,151,3041,0.03165,0.04532
2004,Bavaria,Not Employed,0.37814,1217,3041,0.36090,0.39538
2004,Berlin,Full-Time Employment,0.30162,323,781,0.26941,0.33383
2004,Berlin,Regular Part-Time Employment,0.08155,72,781,0.06235,0.10076
2004,Berlin,"Marginal, Irregular Part-Time Employment",0.04759,43,781,0.03265,0.06254
2004,Berlin,Not Employed,0.38742,343,781,0.35323,0.42161
2004,Brandenburg,Full-Time Employment,0.26207,319,875,0.23291,0.29122
2004,Brandenburg,Regular Part-Time Employment,0.08069,77,875,0.06263,0.09875
2004,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02981,32,875,0.01854,0.04109
2004,Brandenburg,Not Employed,0.46705,447,875,0.43398,0.50013
2004,Mecklenburg-Western Pomerania,Full-Time Employment,0.30203,207,483,0.26104,0.34302
2004,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.06849,37,483,0.04594,0.09103
2004,Mecklenburg-Western Pomerania,Not Employed,0.45344,239,483,0.40899,0.49788
2004,Saxony,Full-Time Employment,0.31496,643,1568,0.29196,0.33796
2004,Saxony,Regular Part-Time Employment,0.06023,126,1568,0.04845,0.07201
2004,Saxony,Vocational Training,0.01998,46,1568,0.01305,0.02691
2004,Saxony,"Marginal, Irregular Part-Time Employment",0.02553,42,1568,0.01772,0.03334
2004,Saxony,Not Employed,0.45011,711,1568,0.42548,0.47474
2004,Saxony-Anhalt,Full-Time Employment,0.26370,352,873,0.23445,0.29295
2004,Saxony-Anhalt,Regular Part-Time Employment,0.06335,65,873,0.04718,0.07952
2004,Saxony-Anhalt,Not Employed,0.51083,456,873,0.47765,0.54401
2004,Thuringa,Full-Time Employment,0.29199,363,917,0.26255,0.32144
