year,bula_h,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.02736,62,1870,0.01997,0.03476
1998,Bavaria,West,Not Employed,0.46756,781,1870,0.44494,0.49018
1998,Berlin,West,Full-Time Employment,0.42120,136,262,0.36130,0.48110
1998,Berlin,West,Not Employed,0.46723,126,262,0.40670,0.52776
1998,Berlin,East,Full-Time Employment,0.46620,115,210,0.39856,0.53383
1998,Berlin,East,Not Employed,0.45476,95,210,0.38725,0.52227
1998,Brandenburg,East,Full-Time Employment,0.40010,269,583,0.36030,0.43990
1998,Brandenburg,East,Regular Part-Time Employment,0.06352,34,583,0.04371,0.08334
1998,Brandenburg,East,Not Employed,0.48713,280,583,0.44652,0.52774
1998,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.38592,178,359,0.33549,0.43635
1998,Mecklenburg-Western Pomerania,East,Not Employed,0.50441,181,359,0.45262,0.55620
1998,Saxony,East,Full-Time Employment,0.42363,554,1168,0.39528,0.45198
1998,Saxony,East,Regular Part-Time Employment,0.04890,64,1168,0.03652,0.06127
1998,Saxony,East,Vocational Training,0.03660,54,1168,0.02583,0.04737
1998,Saxony,East,Not Employed,0.48197,496,1168,0.45330,0.51064
1998,Saxony-Anhalt,East,Full-Time Employment,0.36370,301,652,0.32674,0.40065
1998,Saxony-Anhalt,East,Vocational Training,0.03484,32,652,0.02075,0.04892
1998,Saxony-Anhalt,East,Not Employed,0.55882,319,652,0.52068,0.59696
1998,Thuringa,East,Full-Time Employment,0.38013,321,725,0.34477,0.41549
1998,Thuringa,East,Regular Part-Time Employment,0.05099,37,725,0.03497,0.06701
1998,Thuringa,East,Vocational Training,0.03642,36,725,0.02277,0.05006
1998,Thuringa,East,Not Employed,0.52546,331,725,0.48909,0.56184
1999,Schleswig-Holstein,West,Full-Time Employment,0.43040,143,307,0.37492,0.48588
1999,Schleswig-Holstein,West,Regular Part-Time Employment,0.10652,38,307,0.07196,0.14109
1999,Schleswig-Holstein,West,Not Employed,0.42687,126,307,0.37145,0.48229
1999,Hamburg,West,Full-Time Employment,0.43472,61,114,0.34332,0.52612
1999,Hamburg,West,Not Employed,0.38667,53,114,0.29688,0.47646
1999,Lower Saxony,West,Full-Time Employment,0.39508,500,1165,0.36700,0.42317
1999,Lower Saxony,West,Regular Part-Time Employment,0.09838,116,1165,0.08127,0.11549
1999,Lower Saxony,West,Vocational Training,0.02725,42,1165,0.01790,0.03660
1999,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.03722,47,1165,0.02634,0.04809
1999,Lower Saxony,West,Not Employed,0.44105,460,1165,0.41253,0.46958
1999,Bremen,West,Full-Time Employment,0.29203,31,79,0.19112,0.39293
1999,Bremen,West,Not Employed,0.60533,48,79,0.49686,0.71380
1999,North Rhine-Westphalia,West,Full-Time Employment,0.42382,1188,2693,0.40515,0.44249
1999,North Rhine-Westphalia,West,Regular Part-Time Employment,0.08675,244,2693,0.07612,0.09738
1999,North Rhine-Westphalia,West,Vocational Training,0.01643,59,2693,0.01163,0.02123
1999,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.03744,98,2693,0.03027,0.04461
1999,North Rhine-Westphalia,West,Not Employed,0.43425,1104,2693,0.41552,0.45297
1999,Hesse,West,Full-Time Employment,0.36654,369,895,0.33495,0.39812
1999,Hesse,West,Regular Part-Time Employment,0.09726,89,895,0.07783,0.11668
1999,Hesse,West,Vocational Training,0.02749,33,895,0.01677,0.03821
1999,Hesse,West,"Marginal, Irregular Part-Time Employment",0.03988,38,895,0.02705,0.05271
1999,Hesse,West,Not Employed,0.46883,366,895,0.43612,0.50155
1999,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.36252,314,742,0.32791,0.39713
1999,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.05661,53,742,0.03997,0.07325
1999,"Rhineland-Palatinate, Saarland",West,"Marginal, Irregular Part-Time Employment",0.04283,35,742,0.02825,0.05740
1999,"Rhineland-Palatinate, Saarland",West,Not Employed,0.49902,340,742,0.46302,0.53502
1999,Baden-Wuerttemberg,West,Full-Time Employment,0.40189,770,1724,0.37874,0.42504
1999,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.08669,147,1724,0.07340,0.09998
1999,Baden-Wuerttemberg,West,Vocational Training,0.02731,53,1724,0.01961,0.03500
1999,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.04345,63,1724,0.03382,0.05308
1999,Baden-Wuerttemberg,West,Not Employed,0.43827,691,1724,0.41484,0.46170
1999,Bavaria,West,Full-Time Employment,0.42301,829,1791,0.40012,0.44590
1999,Bavaria,West,Regular Part-Time Employment,0.07987,160,1791,0.06731,0.09243
1999,Bavaria,West,Vocational Training,0.02631,47,1791,0.01889,0.03372
1999,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.03614,69,1791,0.02749,0.04478
1999,Bavaria,West,Not Employed,0.43399,686,1791,0.41103,0.45695
1999,Berlin,West,Full-Time Employment,0.40657,122,251,0.34568,0.46745
1999,Berlin,West,Not Employed,0.48846,129,251,0.42649,0.55042
1999,Berlin,East,Full-Time Employment,0.43335,108,202,0.36484,0.50186
1999,Berlin,East,Not Employed,0.47827,94,202,0.40921,0.54733
1999,Brandenburg,East,Full-Time Employment,0.39229,258,561,0.35185,0.43273
1999,Brandenburg,East,Regular Part-Time Employment,0.07173,39,561,0.05035,0.09310
1999,Brandenburg,East,Not Employed,0.48872,264,561,0.44732,0.53013
1999,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.41253,186,372,0.36244,0.46263
1999,Mecklenburg-Western Pomerania,East,Regular Part-Time Employment,0.06965,32,372,0.04375,0.09555
1999,Mecklenburg-Western Pomerania,East,Not Employed,0.46568,154,372,0.41492,0.51644
1999,Saxony,East,Full-Time Employment,0.40878,513,1135,0.38016,0.43739
1999,Saxony,East,Regular Part-Time Employment,0.05920,77,1135,0.04547,0.07294
1999,Saxony,East,Vocational Training,0.03628,51,1135,0.02540,0.04716
1999,Saxony,East,Not Employed,0.48420,494,1135,0.45511,0.51329
1999,Saxony-Anhalt,East,Full-Time Employment,0.40637,315,651,0.36861,0.44413
1999,Saxony-Anhalt,East,Vocational Training,0.03515,32,651,0.02099,0.04930
1999,Saxony-Anhalt,East,Not Employed,0.50915,304,651,0.47072,0.54758
1999,Thuringa,East,Full-Time Employment,0.40343,336,679,0.36650,0.44036
1999,Thuringa,East,Regular Part-Time Employment,0.05382,40,679,0.03683,0.07081
1999,Thuringa,East,Not Employed,0.50180,303,679,0.46416,0.53944
2000,Schleswig-Holstein,West,Full-Time Employment,0.43707,302,693,0.40011,0.47403
2000,Schleswig-Holstein,West,Regular Part-Time Employment,0.10147,72,693,0.07898,0.12397
2000,Schleswig-Holstein,West,"Marginal, Irregular Part-Time Employment",0.04392,37,693,0.02865,0.05918
2000,Schleswig-Holstein,West,Not Employed,0.40131,282,693,0.36479,0.43783
2000,Hamburg,West,Full-Time Employment,0.43584,133,259,0.37533,0.49634
2000,Hamburg,West,Not Employed,0.42233,126,259,0.36206,0.48260
2000,Lower Saxony,West,Full-Time Employment,0.39342,814,2024,0.37213,0.41471
2000,Lower Saxony,West,Regular Part-Time Employment,0.10603,222,2024,0.09262,0.11945
2000,Lower Saxony,West,Vocational Training,0.02430,59,2024,0.01759,0.03101
2000,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.03519,73,2024,0.02716,0.04322
2000,Lower Saxony,West,Not Employed,0.44037,856,2024,0.41873,0.46200
2000,Bremen,West,Full-Time Employment,0.35557,71,158,0.28069,0.43045
2000,Bremen,West,Not Employed,0.49932,87,158,0.42111,0.57753
2000,North Rhine-Westphalia,West,Full-Time Employment,0.40296,2082,5134,0.38954,0.41638
2000,North Rhine-Westphalia,West,Regular Part-Time Employment,0.10229,557,5134,0.09400,0.11058
2000,North Rhine-Westphalia,West,Vocational Training,0.01989,122,5134,0.01607,0.02371
2000,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.03105,158,5134,0.02630,0.03579
2000,North Rhine-Westphalia,West,Not Employed,0.44273,2215,5134,0.42914,0.45631
2000,Hesse,West,Full-Time Employment,0.39579,691,1670,0.37233,0.41925
2000,Hesse,West,Regular Part-Time Employment,0.09735,175,1670,0.08313,0.11158
2000,Hesse,West,Vocational Training,0.01872,38,1670,0.01222,0.02523
2000,Hesse,West,"Marginal, Irregular Part-Time Employment",0.03770,63,1670,0.02856,0.04684
2000,Hesse,West,Not Employed,0.44970,703,1670,0.42584,0.47357
2000,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.38029,577,1458,0.35536,0.40521
2000,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.07749,130,1458,0.06376,0.09122
2000,"Rhineland-Palatinate, Saarland",West,Vocational Training,0.02365,35,1458,0.01584,0.03145
2000,"Rhineland-Palatinate, Saarland",West,"Marginal, Irregular Part-Time Employment",0.02933,40,1458,0.02067,0.03800
2000,"Rhineland-Palatinate, Saarland",West,Not Employed,0.48591,676,1458,0.46024,0.51157
2000,Baden-Wuerttemberg,West,Full-Time Employment,0.41660,1262,2952,0.39881,0.43439
2000,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.09105,274,2952,0.08067,0.10143
2000,Baden-Wuerttemberg,West,Vocational Training,0.02474,80,2952,0.01914,0.03035
2000,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.04267,123,2952,0.03537,0.04996
2000,Baden-Wuerttemberg,West,Not Employed,0.42312,1213,2952,0.40529,0.44094
2000,Bavaria,West,Full-Time Employment,0.41771,1460,3369,0.40106,0.43437
2000,Bavaria,West,Regular Part-Time Employment,0.09151,339,3369,0.08177,0.10125
2000,Bavaria,West,Vocational Training,0.02551,93,3369,0.02018,0.03083
2000,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.03947,145,3369,0.03289,0.04604
2000,Bavaria,West,Not Employed,0.42492,1332,3369,0.40823,0.44162
2000,Berlin,West,Full-Time Employment,0.40624,178,416,0.35898,0.45349
2000,Berlin,West,Regular Part-Time Employment,0.10676,47,416,0.07705,0.13648
2000,Berlin,West,Not Employed,0.44397,191,416,0.39617,0.49177
2000,Berlin,East,Full-Time Employment,0.42125,171,335,0.36830,0.47420
2000,Berlin,East,Not Employed,0.45767,164,335,0.40424,0.51110
2000,Brandenburg,East,Full-Time Employment,0.39635,425,998,0.36599,0.42671
2000,Brandenburg,East,Regular Part-Time Employment,0.04802,53,998,0.03475,0.06129
2000,Brandenburg,East,Vocational Training,0.04190,51,998,0.02946,0.05433
2000,Brandenburg,East,Not Employed,0.49203,469,998,0.46100,0.52306
2000,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.41558,252,532,0.37366,0.45749
2000,Mecklenburg-Western Pomerania,East,Regular Part-Time Employment,0.07066,47,532,0.04887,0.09246
2000,Mecklenburg-Western Pomerania,East,Not Employed,0.45960,233,532,0.41721,0.50199
2000,Saxony,East,Full-Time Employment,0.39200,758,1752,0.36913,0.41487
2000,Saxony,East,Regular Part-Time Employment,0.06731,125,1752,0.05557,0.07905
2000,Saxony,East,Vocational Training,0.03082,69,1752,0.02273,0.03892
2000,Saxony,East,Not Employed,0.49429,800,1752,0.47087,0.51771
2000,Saxony-Anhalt,East,Full-Time Employment,0.36459,425,1031,0.33520,0.39398
2000,Saxony-Anhalt,East,Regular Part-Time Employment,0.04579,61,1031,0.03303,0.05856
2000,Saxony-Anhalt,East,Vocational Training,0.03546,45,1031,0.02417,0.04676
2000,Saxony-Anhalt,East,Not Employed,0.52307,500,1031,0.49257,0.55357
2000,Thuringa,East,Full-Time Employment,0.39213,459,1036,0.36239,0.42187
2000,Thuringa,East,Regular Part-Time Employment,0.05666,60,1036,0.04257,0.07074
2000,Thuringa,East,Vocational Training,0.03040,40,1036,0.01994,0.04085
2000,Thuringa,East,Not Employed,0.50187,477,1036,0.47141,0.53233
2001,Schleswig-Holstein,West,Full-Time Employment,0.40094,261,600,0.36169,0.44019
2001,Schleswig-Holstein,West,Regular Part-Time Employment,0.09751,67,600,0.07375,0.12127
2001,Schleswig-Holstein,West,Not Employed,0.43769,272,600,0.39796,0.47742
2001,Hamburg,West,Full-Time Employment,0.43280,121,234,0.36918,0.49642
2001,Hamburg,West,Not Employed,0.42675,113,234,0.36324,0.49026
2001,Lower Saxony,West,Full-Time Employment,0.37826,723,1850,0.35616,0.40037
2001,Lower Saxony,West,Regular Part-Time Employment,0.10293,193,1850,0.08908,0.11678
2001,Lower Saxony,West,Vocational Training,0.02374,53,1850,0.01680,0.03068
2001,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.03931,76,1850,0.03045,0.04817
2001,Lower Saxony,West,Not Employed,0.45479,805,1850,0.43209,0.47749
2001,Bremen,West,Full-Time Employment,0.35118,63,132,0.26944,0.43292
2001,Bremen,West,Not Employed,0.46976,69,132,0.38429,0.55523
2001,North Rhine-Westphalia,West,Full-Time Employment,0.39141,1857,4640,0.37736,0.40545
2001,North Rhine-Westphalia,West,Regular Part-Time Employment,0.09685,483,4640,0.08834,0.10536
2001,North Rhine-Westphalia,West,Vocational Training,0.02741,140,4640,0.02271,0.03211
2001,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.03387,164,4640,0.02867,0.03908
2001,North Rhine-Westphalia,West,Not Employed,0.44922,1996,4640,0.43491,0.46354
2001,Hesse,West,Full-Time Employment,0.40383,618,1481,0.37884,0.42883
2001,Hesse,West,Regular Part-Time Employment,0.09039,152,1481,0.07578,0.10500
2001,Hesse,West,Vocational Training,0.02003,36,1481,0.01289,0.02717
2001,Hesse,West,"Marginal, Irregular Part-Time Employment",0.03305,59,1481,0.02394,0.04215
2001,Hesse,West,Not Employed,0.45191,616,1481,0.42656,0.47727
2001,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.37407,515,1320,0.34795,0.40018
2001,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.08681,135,1320,0.07161,0.10200
2001,"Rhineland-Palatinate, Saarland",West,"Marginal, Irregular Part-Time Employment",0.03503,49,1320,0.02511,0.04495
2001,"Rhineland-Palatinate, Saarland",West,Not Employed,0.47748,621,1320,0.45052,0.50444
2001,Baden-Wuerttemberg,West,Full-Time Employment,0.42194,1121,2596,0.40294,0.44095
2001,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.10220,271,2596,0.09055,0.11386
2001,Baden-Wuerttemberg,West,Vocational Training,0.02533,70,2596,0.01928,0.03138
2001,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.04250,111,2596,0.03473,0.05026
2001,Baden-Wuerttemberg,West,Not Employed,0.40613,1023,2596,0.38724,0.42503
2001,Bavaria,West,Full-Time Employment,0.42159,1320,3035,0.40402,0.43916
2001,Bavaria,West,Regular Part-Time Employment,0.09272,317,3035,0.08240,0.10304
2001,Bavaria,West,Vocational Training,0.02788,90,3035,0.02202,0.03374
2001,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.03557,123,3035,0.02898,0.04217
2001,Bavaria,West,Not Employed,0.42128,1185,3035,0.40371,0.43885
2001,Berlin,West,Full-Time Employment,0.43221,189,410,0.38420,0.48022
2001,Berlin,West,Regular Part-Time Employment,0.10677,42,410,0.07684,0.13670
2001,Berlin,West,Not Employed,0.40622,179,410,0.35863,0.45382
2001,Berlin,East,Full-Time Employment,0.45209,162,315,0.39704,0.50714
2001,Berlin,East,Not Employed,0.43237,153,315,0.37757,0.48716
2001,Brandenburg,East,Full-Time Employment,0.36468,378,934,0.33379,0.39556
2001,Brandenburg,East,Regular Part-Time Employment,0.07152,64,934,0.05498,0.08805
2001,Brandenburg,East,Vocational Training,0.04608,52,934,0.03262,0.05953
2001,Brandenburg,East,Not Employed,0.49500,440,934,0.46292,0.52709
2001,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.42297,230,480,0.37873,0.46722
2001,Mecklenburg-Western Pomerania,East,Regular Part-Time Employment,0.06806,41,480,0.04550,0.09061
2001,Mecklenburg-Western Pomerania,East,Not Employed,0.46369,209,480,0.41903,0.50835
2001,Saxony,East,Full-Time Employment,0.38844,693,1618,0.36468,0.41220
2001,Saxony,East,Regular Part-Time Employment,0.06164,112,1618,0.04992,0.07336
2001,Saxony,East,Vocational Training,0.03438,66,1618,0.02550,0.04326
2001,Saxony,East,Not Employed,0.50006,747,1618,0.47569,0.52443
2001,Saxony-Anhalt,East,Full-Time Employment,0.35668,400,975,0.32660,0.38676
2001,Saxony-Anhalt,East,Regular Part-Time Employment,0.05171,58,975,0.03781,0.06562
2001,Saxony-Anhalt,East,Vocational Training,0.03601,44,975,0.02431,0.04771
2001,Saxony-Anhalt,East,Not Employed,0.52606,473,975,0.49470,0.55742
2001,Thuringa,East,Full-Time Employment,0.38092,408,951,0.35004,0.41180
2001,Thuringa,East,Regular Part-Time Employment,0.06313,63,951,0.04767,0.07860
2001,Thuringa,East,Vocational Training,0.02962,34,951,0.01884,0.04041
2001,Thuringa,East,Not Employed,0.50896,446,951,0.47717,0.54075
2002,Schleswig-Holstein,West,Full-Time Employment,0.40512,304,697,0.36865,0.44159
2002,Schleswig-Holstein,West,Regular Part-Time Employment,0.09303,75,697,0.07145,0.11461
2002,Schleswig-Holstein,West,"Marginal, Irregular Part-Time Employment",0.04488,34,697,0.02950,0.06026
2002,Schleswig-Holstein,West,Not Employed,0.42244,284,697,0.38574,0.45914
2002,Hamburg,West,Full-Time Employment,0.39564,146,304,0.34058,0.45070
2002,Hamburg,West,Regular Part-Time Employment,0.10600,36,304,0.07134,0.14067
2002,Hamburg,West,Not Employed,0.41992,122,304,0.36435,0.47549
2002,Lower Saxony,West,Full-Time Employment,0.37011,783,1975,0.34881,0.39141
2002,Lower Saxony,West,Regular Part-Time Employment,0.09655,214,1975,0.08352,0.10958
2002,Lower Saxony,West,Vocational Training,0.01935,45,1975,0.01327,0.02543
2002,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.03881,76,1975,0.03029,0.04733
2002,Lower Saxony,West,Not Employed,0.47414,857,1975,0.45211,0.49617
2002,Bremen,West,Full-Time Employment,0.32683,72,143,0.24968,0.40398
2002,Bremen,West,Not Employed,0.51489,71,143,0.43269,0.59710
2002,North Rhine-Westphalia,West,Full-Time Employment,0.37449,1949,4862,0.36089,0.38810
2002,North Rhine-Westphalia,West,Regular Part-Time Employment,0.10268,545,4862,0.09415,0.11122
2002,North Rhine-Westphalia,West,Vocational Training,0.02290,122,4862,0.01870,0.02711
2002,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.03418,186,4862,0.02908,0.03929
2002,North Rhine-Westphalia,West,Not Employed,0.46408,2060,4862,0.45006,0.47810
2002,Hesse,West,Full-Time Employment,0.39521,710,1637,0.37152,0.41890
2002,Hesse,West,Regular Part-Time Employment,0.10659,194,1637,0.09164,0.12155
2002,Hesse,West,Vocational Training,0.02678,42,1637,0.01896,0.03460
2002,Hesse,West,"Marginal, Irregular Part-Time Employment",0.03353,64,1637,0.02480,0.04225
2002,Hesse,West,Not Employed,0.43616,627,1637,0.41213,0.46019
2002,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.36299,521,1374,0.33755,0.38842
2002,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.08038,141,1374,0.06600,0.09476
2002,"Rhineland-Palatinate, Saarland",West,Vocational Training,0.03223,41,1374,0.02289,0.04157
2002,"Rhineland-Palatinate, Saarland",West,"Marginal, Irregular Part-Time Employment",0.04019,58,1374,0.02980,0.05058
2002,"Rhineland-Palatinate, Saarland",West,Not Employed,0.48300,613,1374,0.45656,0.50943
2002,Baden-Wuerttemberg,West,Full-Time Employment,0.41163,1215,2796,0.39339,0.42988
2002,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.09735,302,2796,0.08636,0.10834
2002,Baden-Wuerttemberg,West,Vocational Training,0.02441,75,2796,0.01869,0.03013
2002,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.04641,119,2796,0.03861,0.05421
2002,Baden-Wuerttemberg,West,Not Employed,0.41816,1085,2796,0.39987,0.43645
2002,Bavaria,West,Full-Time Employment,0.40112,1401,3252,0.38428,0.41797
2002,Bavaria,West,Regular Part-Time Employment,0.09155,356,3252,0.08164,0.10146
2002,Bavaria,West,Vocational Training,0.03097,97,3252,0.02501,0.03692
2002,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.03989,148,3252,0.03316,0.04661
2002,Bavaria,West,Not Employed,0.43530,1250,3252,0.41826,0.45234
2002,Berlin,West,Full-Time Employment,0.40740,205,444,0.36164,0.45315
2002,Berlin,West,Regular Part-Time Employment,0.10429,50,444,0.07583,0.13275
2002,Berlin,West,Not Employed,0.44357,189,444,0.39731,0.48983
2002,Berlin,East,Full-Time Employment,0.41812,160,316,0.36365,0.47259
2002,Berlin,East,Not Employed,0.46311,156,316,0.40805,0.51818
2002,Brandenburg,East,Full-Time Employment,0.32256,356,934,0.29257,0.35256
2002,Brandenburg,East,Regular Part-Time Employment,0.07391,72,934,0.05712,0.09070
2002,Brandenburg,East,Vocational Training,0.04301,41,934,0.02999,0.05603
2002,Brandenburg,East,Not Employed,0.53611,465,934,0.50411,0.56811
2002,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.38509,230,482,0.34160,0.42858
2002,Mecklenburg-Western Pomerania,East,Regular Part-Time Employment,0.06467,34,482,0.04269,0.08665
2002,Mecklenburg-Western Pomerania,East,Not Employed,0.50030,218,482,0.45562,0.54499
2002,Saxony,East,Full-Time Employment,0.37408,712,1646,0.35070,0.39746
2002,Saxony,East,Regular Part-Time Employment,0.06128,114,1646,0.04969,0.07287
2002,Saxony,East,Vocational Training,0.03832,59,1646,0.02905,0.04760
2002,Saxony,East,"Marginal, Irregular Part-Time Employment",0.02344,33,1646,0.01613,0.03075
2002,Saxony,East,Not Employed,0.50167,728,1646,0.47750,0.52583
2002,Saxony-Anhalt,East,Full-Time Employment,0.34537,395,948,0.31508,0.37565
2002,Saxony-Anhalt,East,Regular Part-Time Employment,0.04795,45,948,0.03434,0.06156
2002,Saxony-Anhalt,East,Vocational Training,0.03856,40,948,0.02630,0.05082
2002,Saxony-Anhalt,East,Not Employed,0.54919,468,948,0.51749,0.58088
2002,Thuringa,East,Full-Time Employment,0.35696,393,955,0.32656,0.38737
2002,Thuringa,East,Regular Part-Time Employment,0.05744,64,955,0.04268,0.07221
2002,Thuringa,East,Vocational Training,0.02787,36,955,0.01743,0.03832
2002,Thuringa,East,Not Employed,0.54504,462,955,0.51344,0.57664
2003,Schleswig-Holstein,West,Full-Time Employment,0.38272,260,612,0.34418,0.42126
2003,Schleswig-Holstein,West,Regular Part-Time Employment,0.10527,78,612,0.08093,0.12960
2003,Schleswig-Holstein,West,Not Employed,0.42614,274,612,0.38693,0.46536
2003,Hamburg,West,Full-Time Employment,0.39649,127,279,0.33899,0.45400
2003,Hamburg,West,Regular Part-Time Employment,0.09099,34,279,0.05718,0.12480
2003,Hamburg,West,Not Employed,0.45265,118,279,0.39414,0.51116
2003,Lower Saxony,West,Full-Time Employment,0.36316,745,1904,0.34155,0.38477
2003,Lower Saxony,West,Regular Part-Time Employment,0.10018,213,1904,0.08669,0.11367
2003,Lower Saxony,West,Vocational Training,0.01454,34,1904,0.00916,0.01992
2003,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.04042,88,1904,0.03157,0.04927
2003,Lower Saxony,West,Not Employed,0.48064,824,1904,0.45819,0.50309
2003,Bremen,West,Full-Time Employment,0.30844,64,142,0.23221,0.38467
2003,Bremen,West,Not Employed,0.53754,78,142,0.45524,0.61984
2003,North Rhine-Westphalia,West,Full-Time Employment,0.36884,1803,4660,0.35498,0.38269
2003,North Rhine-Westphalia,West,Regular Part-Time Employment,0.09624,515,4660,0.08777,0.10471
2003,North Rhine-Westphalia,West,Vocational Training,0.02036,114,4660,0.01630,0.02441
2003,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.03927,191,4660,0.03370,0.04485
2003,North Rhine-Westphalia,West,Not Employed,0.47347,2037,4660,0.45913,0.48780
2003,Hesse,West,Full-Time Employment,0.38502,645,1497,0.36036,0.40968
2003,Hesse,West,Regular Part-Time Employment,0.11135,184,1497,0.09541,0.12729
2003,Hesse,West,Vocational Training,0.02877,39,1497,0.02030,0.03724
2003,Hesse,West,"Marginal, Irregular Part-Time Employment",0.03348,55,1497,0.02436,0.04259
2003,Hesse,West,Not Employed,0.44062,574,1497,0.41546,0.46577
2003,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.34146,479,1351,0.31616,0.36675
2003,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.09123,150,1351,0.07587,0.10658
2003,"Rhineland-Palatinate, Saarland",West,Vocational Training,0.03662,43,1351,0.02660,0.04664
2003,"Rhineland-Palatinate, Saarland",West,"Marginal, Irregular Part-Time Employment",0.04549,56,1351,0.03438,0.05661
2003,"Rhineland-Palatinate, Saarland",West,Not Employed,0.48236,623,1351,0.45570,0.50901
2003,Baden-Wuerttemberg,West,Full-Time Employment,0.41760,1155,2683,0.39893,0.43626
2003,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.09595,272,2683,0.08480,0.10709
2003,Baden-Wuerttemberg,West,Vocational Training,0.01873,66,2683,0.01360,0.02386
2003,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.04324,122,2683,0.03554,0.05093
2003,Baden-Wuerttemberg,West,Not Employed,0.42203,1068,2683,0.40334,0.44072
2003,Bavaria,West,Full-Time Employment,0.39656,1305,3122,0.37939,0.41372
2003,Bavaria,West,Regular Part-Time Employment,0.09527,366,3122,0.08497,0.10557
2003,Bavaria,West,Vocational Training,0.02472,86,3122,0.01927,0.03016
2003,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.04214,144,3122,0.03509,0.04919
2003,Bavaria,West,Not Employed,0.44004,1221,3122,0.42263,0.45746
2003,Berlin,West,Full-Time Employment,0.36835,180,419,0.32211,0.41459
2003,Berlin,West,Regular Part-Time Employment,0.11264,47,419,0.08233,0.14294
2003,Berlin,West,Not Employed,0.46269,192,419,0.41490,0.51049
2003,Berlin,East,Full-Time Employment,0.37348,151,323,0.32065,0.42632
2003,Berlin,East,Not Employed,0.50437,172,323,0.44976,0.55898
2003,Brandenburg,East,Full-Time Employment,0.33794,354,910,0.30719,0.36869
2003,Brandenburg,East,Regular Part-Time Employment,0.07603,74,910,0.05880,0.09326
2003,Brandenburg,East,Vocational Training,0.03493,34,910,0.02300,0.04687
2003,Brandenburg,East,Not Employed,0.52087,448,910,0.48839,0.55335
2003,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.35030,205,490,0.30801,0.39258
2003,Mecklenburg-Western Pomerania,East,Regular Part-Time Employment,0.06497,39,490,0.04313,0.08682
2003,Mecklenburg-Western Pomerania,East,Not Employed,0.52658,246,490,0.48232,0.57083
2003,Saxony,East,Full-Time Employment,0.35628,653,1608,0.33287,0.37970
2003,Saxony,East,Regular Part-Time Employment,0.07194,122,1608,0.05931,0.08458
2003,Saxony,East,Vocational Training,0.02362,44,1608,0.01620,0.03105
2003,Saxony,East,"Marginal, Irregular Part-Time Employment",0.02207,36,1608,0.01489,0.02926
2003,Saxony,East,Not Employed,0.52433,753,1608,0.49992,0.54875
2003,Saxony-Anhalt,East,Full-Time Employment,0.31705,353,886,0.28640,0.34771
2003,Saxony-Anhalt,East,Regular Part-Time Employment,0.05374,58,886,0.03888,0.06860
2003,Saxony-Anhalt,East,Not Employed,0.57765,475,886,0.54511,0.61019
2003,Thuringa,East,Full-Time Employment,0.35288,378,936,0.32225,0.38351
