year,age_gr,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Urban regions,Regular Part-Time Employment,0.12554,668,4581,0.11594,0.13514
2007,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04575,216,4581,0.03970,0.05181
2007,46-65 y.,Urban regions,Not Employed,0.35072,1480,4581,0.33690,0.36454
2007,46-65 y.,Rural regions,Full-Time Employment,0.45456,1167,2466,0.43491,0.47422
2007,46-65 y.,Rural regions,Regular Part-Time Employment,0.12209,321,2466,0.10916,0.13501
2007,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05245,109,2466,0.04365,0.06125
2007,46-65 y.,Rural regions,Not Employed,0.36947,869,2466,0.35042,0.38853
2007,66 and older,Urban regions,Full-Time Employment,0.00887,36,2835,0.00542,0.01232
2007,66 and older,Urban regions,Regular Part-Time Employment,0.01141,33,2835,0.00750,0.01532
2007,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.01375,48,2835,0.00946,0.01804
2007,66 and older,Urban regions,Not Employed,0.96597,2718,2835,0.95929,0.97264
2007,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.02693,31,1473,0.01866,0.03520
2007,66 and older,Rural regions,Not Employed,0.95041,1442,1473,0.93932,0.96150
2008,17-29 y.,Urban regions,Full-Time Employment,0.32939,687,2261,0.31001,0.34877
2008,17-29 y.,Urban regions,Regular Part-Time Employment,0.05576,116,2261,0.04630,0.06522
2008,17-29 y.,Urban regions,Vocational Training,0.12138,255,2261,0.10792,0.13485
2008,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.10707,245,2261,0.09433,0.11982
2008,17-29 y.,Urban regions,Not Employed,0.38492,958,2261,0.36486,0.40498
2008,17-29 y.,Rural regions,Full-Time Employment,0.32409,342,1144,0.29695,0.35122
2008,17-29 y.,Rural regions,Regular Part-Time Employment,0.05913,58,1144,0.04545,0.07280
2008,17-29 y.,Rural regions,Vocational Training,0.13633,170,1144,0.11644,0.15622
2008,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07563,83,1144,0.06030,0.09096
2008,17-29 y.,Rural regions,Not Employed,0.40253,491,1144,0.37410,0.43096
2008,30-45 y.,Urban regions,Full-Time Employment,0.61409,2079,3444,0.59783,0.63035
2008,30-45 y.,Urban regions,Regular Part-Time Employment,0.16689,629,3444,0.15443,0.17934
2008,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06046,197,3444,0.05250,0.06842
2008,30-45 y.,Urban regions,Not Employed,0.15301,539,3444,0.14098,0.16503
2008,30-45 y.,Rural regions,Full-Time Employment,0.63666,1049,1700,0.61379,0.65953
2008,30-45 y.,Rural regions,Regular Part-Time Employment,0.13842,273,1700,0.12200,0.15484
2008,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06270,107,1700,0.05117,0.07423
2008,30-45 y.,Rural regions,Not Employed,0.15765,271,1700,0.14033,0.17498
2008,46-65 y.,Urban regions,Full-Time Employment,0.49001,2164,4336,0.47513,0.50489
2008,46-65 y.,Urban regions,Regular Part-Time Employment,0.13164,666,4336,0.12157,0.14170
2008,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05351,216,4336,0.04681,0.06021
2008,46-65 y.,Urban regions,Not Employed,0.32141,1290,4336,0.30750,0.33531
2008,46-65 y.,Rural regions,Full-Time Employment,0.46413,1139,2344,0.44394,0.48433
2008,46-65 y.,Rural regions,Regular Part-Time Employment,0.14007,334,2344,0.12602,0.15412
2008,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04906,102,2344,0.04031,0.05780
2008,46-65 y.,Rural regions,Not Employed,0.34393,769,2344,0.32469,0.36316
2008,66 and older,Urban regions,Full-Time Employment,0.01025,38,2805,0.00653,0.01398
2008,66 and older,Urban regions,Regular Part-Time Employment,0.01008,34,2805,0.00638,0.01378
2008,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.02031,58,2805,0.01509,0.02553
2008,66 and older,Urban regions,Not Employed,0.95936,2675,2805,0.95205,0.96667
2008,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.03145,37,1459,0.02249,0.04040
2008,66 and older,Rural regions,Not Employed,0.94723,1422,1459,0.93575,0.95871
2009,17-29 y.,Urban regions,Full-Time Employment,0.32422,590,2044,0.30392,0.34452
2009,17-29 y.,Urban regions,Regular Part-Time Employment,0.05117,97,2044,0.04162,0.06073
2009,17-29 y.,Urban regions,Vocational Training,0.13120,258,2044,0.11656,0.14584
2009,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.10349,227,2044,0.09028,0.11670
2009,17-29 y.,Urban regions,Not Employed,0.38790,872,2044,0.36677,0.40903
2009,17-29 y.,Rural regions,Full-Time Employment,0.31984,316,1037,0.29143,0.34824
2009,17-29 y.,Rural regions,Regular Part-Time Employment,0.06804,56,1037,0.05270,0.08337
2009,17-29 y.,Rural regions,Vocational Training,0.13583,156,1037,0.11497,0.15669
2009,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.08078,64,1037,0.06418,0.09737
2009,17-29 y.,Rural regions,Not Employed,0.39294,445,1037,0.36320,0.42268
2009,30-45 y.,Urban regions,Full-Time Employment,0.61359,1830,3076,0.59638,0.63080
2009,30-45 y.,Urban regions,Regular Part-Time Employment,0.16504,572,3076,0.15191,0.17816
2009,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06085,184,3076,0.05240,0.06930
2009,30-45 y.,Urban regions,Not Employed,0.15664,490,3076,0.14380,0.16949
2009,30-45 y.,Rural regions,Full-Time Employment,0.63648,971,1583,0.61277,0.66018
2009,30-45 y.,Rural regions,Regular Part-Time Employment,0.13721,268,1583,0.12026,0.15417
2009,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04864,85,1583,0.03804,0.05924
2009,30-45 y.,Rural regions,Not Employed,0.17380,259,1583,0.15513,0.19248
2009,46-65 y.,Urban regions,Full-Time Employment,0.49488,2070,4041,0.47946,0.51030
2009,46-65 y.,Urban regions,Regular Part-Time Employment,0.13669,619,4041,0.12609,0.14728
2009,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05506,194,4041,0.04803,0.06209
2009,46-65 y.,Urban regions,Not Employed,0.31000,1158,4041,0.29574,0.32426
2009,46-65 y.,Rural regions,Full-Time Employment,0.48712,1140,2273,0.46657,0.50767
2009,46-65 y.,Rural regions,Regular Part-Time Employment,0.13126,317,2273,0.11738,0.14515
2009,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05922,109,2273,0.04951,0.06892
2009,46-65 y.,Rural regions,Not Employed,0.32130,707,2273,0.30210,0.34051
2009,66 and older,Urban regions,Full-Time Employment,0.01124,45,2704,0.00726,0.01521
2009,66 and older,Urban regions,Regular Part-Time Employment,0.01405,43,2704,0.00961,0.01849
2009,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.02296,68,2704,0.01732,0.02861
2009,66 and older,Urban regions,Not Employed,0.95175,2548,2704,0.94367,0.95983
2009,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.03603,41,1427,0.02635,0.04570
2009,66 and older,Rural regions,Not Employed,0.94015,1386,1427,0.92783,0.95246
2010,17-29 y.,Urban regions,Full-Time Employment,0.29540,658,2815,0.27854,0.31226
2010,17-29 y.,Urban regions,Regular Part-Time Employment,0.05620,163,2815,0.04769,0.06471
2010,17-29 y.,Urban regions,Vocational Training,0.13275,290,2815,0.12021,0.14529
2010,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.09878,284,2815,0.08776,0.10980
2010,17-29 y.,Urban regions,Not Employed,0.41579,1420,2815,0.39758,0.43400
2010,17-29 y.,Rural regions,Full-Time Employment,0.33303,378,1458,0.30883,0.35723
2010,17-29 y.,Rural regions,Regular Part-Time Employment,0.06135,74,1458,0.04902,0.07367
2010,17-29 y.,Rural regions,Vocational Training,0.16348,195,1458,0.14449,0.18246
2010,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07352,118,1458,0.06012,0.08692
2010,17-29 y.,Rural regions,Not Employed,0.36432,693,1458,0.33961,0.38903
2010,30-45 y.,Urban regions,Full-Time Employment,0.61417,2912,5969,0.60182,0.62652
2010,30-45 y.,Urban regions,Regular Part-Time Employment,0.15658,1075,5969,0.14736,0.16580
2010,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05702,369,5969,0.05114,0.06291
2010,30-45 y.,Urban regions,Not Employed,0.16864,1613,5969,0.15914,0.17814
2010,30-45 y.,Rural regions,Full-Time Employment,0.62385,1527,3070,0.60671,0.64099
2010,30-45 y.,Rural regions,Regular Part-Time Employment,0.15754,538,3070,0.14465,0.17043
2010,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06655,247,3070,0.05773,0.07536
2010,30-45 y.,Rural regions,Not Employed,0.14845,758,3070,0.13587,0.16103
2010,46-65 y.,Urban regions,Full-Time Employment,0.49100,2236,4463,0.47633,0.50566
2010,46-65 y.,Urban regions,Regular Part-Time Employment,0.15196,769,4463,0.14142,0.16249
2010,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06040,278,4463,0.05341,0.06739
2010,46-65 y.,Urban regions,Not Employed,0.29380,1180,4463,0.28044,0.30717
2010,46-65 y.,Rural regions,Full-Time Employment,0.50100,1245,2478,0.48131,0.52070
2010,46-65 y.,Rural regions,Regular Part-Time Employment,0.13530,379,2478,0.12183,0.14877
2010,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06785,137,2478,0.05795,0.07775
2010,46-65 y.,Rural regions,Not Employed,0.29490,717,2478,0.27694,0.31285
2010,66 and older,Urban regions,Full-Time Employment,0.01236,42,2623,0.00813,0.01659
2010,66 and older,Urban regions,Regular Part-Time Employment,0.01352,36,2623,0.00910,0.01794
2010,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.02240,70,2623,0.01674,0.02807
2010,66 and older,Urban regions,Not Employed,0.95171,2475,2623,0.94350,0.95992
2010,66 and older,Rural regions,Not Employed,0.95491,1339,1339,0.94380,0.96603
2011,17-29 y.,Urban regions,Full-Time Employment,0.32204,714,3017,0.30536,0.33872
2011,17-29 y.,Urban regions,Regular Part-Time Employment,0.06117,193,3017,0.05262,0.06973
2011,17-29 y.,Urban regions,Vocational Training,0.10681,303,3017,0.09579,0.11783
2011,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.09360,313,3017,0.08320,0.10399
2011,17-29 y.,Urban regions,Not Employed,0.41383,1494,3017,0.39626,0.43141
2011,17-29 y.,Rural regions,Full-Time Employment,0.37101,458,1670,0.34784,0.39419
2011,17-29 y.,Rural regions,Regular Part-Time Employment,0.04854,97,1670,0.03823,0.05885
2011,17-29 y.,Rural regions,Vocational Training,0.17084,254,1670,0.15278,0.18889
2011,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05981,122,1670,0.04843,0.07118
2011,17-29 y.,Rural regions,Not Employed,0.34288,739,1670,0.32011,0.36566
2011,30-45 y.,Urban regions,Full-Time Employment,0.62554,3217,6448,0.61372,0.63735
2011,30-45 y.,Urban regions,Regular Part-Time Employment,0.15952,1391,6448,0.15058,0.16845
2011,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04705,388,6448,0.04188,0.05222
2011,30-45 y.,Urban regions,Not Employed,0.16264,1452,6448,0.15363,0.17165
2011,30-45 y.,Rural regions,Full-Time Employment,0.61529,1752,3435,0.59902,0.63156
2011,30-45 y.,Rural regions,Regular Part-Time Employment,0.16198,702,3435,0.14966,0.17431
2011,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06475,251,3435,0.05652,0.07298
2011,30-45 y.,Rural regions,Not Employed,0.14895,730,3435,0.13704,0.16086
2011,46-65 y.,Urban regions,Full-Time Employment,0.51834,2919,5716,0.50539,0.53130
2011,46-65 y.,Urban regions,Regular Part-Time Employment,0.14531,979,5716,0.13618,0.15445
2011,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05712,316,5716,0.05110,0.06314
2011,46-65 y.,Urban regions,Not Employed,0.27781,1502,5716,0.26619,0.28942
2011,46-65 y.,Rural regions,Full-Time Employment,0.50626,1697,3399,0.48945,0.52307
2011,46-65 y.,Rural regions,Regular Part-Time Employment,0.14171,507,3399,0.12998,0.15343
2011,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05958,188,3399,0.05162,0.06754
2011,46-65 y.,Rural regions,Not Employed,0.29153,1007,3399,0.27625,0.30681
2011,66 and older,Urban regions,Full-Time Employment,0.00930,39,3324,0.00604,0.01257
2011,66 and older,Urban regions,Regular Part-Time Employment,0.01275,49,3324,0.00893,0.01656
2011,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.01952,67,3324,0.01482,0.02422
2011,66 and older,Urban regions,Not Employed,0.95843,3169,3324,0.95164,0.96522
2011,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.02418,33,1782,0.01705,0.03131
2011,66 and older,Rural regions,Not Employed,0.95611,1749,1782,0.94660,0.96563
2012,17-29 y.,Urban regions,Full-Time Employment,0.31777,694,2920,0.30088,0.33466
2012,17-29 y.,Urban regions,Regular Part-Time Employment,0.06391,177,2920,0.05504,0.07278
2012,17-29 y.,Urban regions,Vocational Training,0.11086,315,2920,0.09947,0.12225
2012,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.11846,360,2920,0.10673,0.13018
2012,17-29 y.,Urban regions,Not Employed,0.38572,1374,2920,0.36806,0.40338
2012,17-29 y.,Rural regions,Full-Time Employment,0.35943,418,1581,0.33577,0.38309
2012,17-29 y.,Rural regions,Regular Part-Time Employment,0.05637,92,1581,0.04499,0.06774
2012,17-29 y.,Rural regions,Vocational Training,0.14564,248,1581,0.12825,0.16303
2012,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07162,138,1581,0.05891,0.08434
2012,17-29 y.,Rural regions,Not Employed,0.35484,685,1581,0.33124,0.37843
2012,30-45 y.,Urban regions,Full-Time Employment,0.62267,2944,5826,0.61022,0.63512
2012,30-45 y.,Urban regions,Regular Part-Time Employment,0.16495,1331,5826,0.15542,0.17448
2012,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04757,355,5826,0.04211,0.05304
2012,30-45 y.,Urban regions,Not Employed,0.16036,1196,5826,0.15094,0.16978
2012,30-45 y.,Rural regions,Full-Time Employment,0.60853,1641,3191,0.59160,0.62547
2012,30-45 y.,Rural regions,Regular Part-Time Employment,0.16510,696,3191,0.15221,0.17798
2012,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04821,217,3191,0.04077,0.05564
2012,30-45 y.,Rural regions,Not Employed,0.16853,637,3191,0.15554,0.18152
2012,46-65 y.,Urban regions,Full-Time Employment,0.53205,2981,5787,0.51919,0.54490
2012,46-65 y.,Urban regions,Regular Part-Time Employment,0.14321,1000,5787,0.13418,0.15224
2012,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05388,333,5787,0.04806,0.05969
2012,46-65 y.,Urban regions,Not Employed,0.26955,1473,5787,0.25812,0.28099
2012,46-65 y.,Rural regions,Full-Time Employment,0.49303,1753,3579,0.47664,0.50941
2012,46-65 y.,Rural regions,Regular Part-Time Employment,0.15658,569,3579,0.14467,0.16849
2012,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05613,202,3579,0.04859,0.06367
2012,46-65 y.,Rural regions,Not Employed,0.29325,1055,3579,0.27834,0.30817
2012,66 and older,Urban regions,Full-Time Employment,0.01120,45,3315,0.00761,0.01478
2012,66 and older,Urban regions,Regular Part-Time Employment,0.01416,60,3315,0.01014,0.01818
2012,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.02898,100,3315,0.02327,0.03469
2012,66 and older,Urban regions,Not Employed,0.94566,3110,3315,0.93794,0.95338
2012,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.02507,46,1857,0.01796,0.03218
2012,66 and older,Rural regions,Not Employed,0.95514,1811,1857,0.94573,0.96456
2013,17-29 y.,Urban regions,Full-Time Employment,0.30509,903,3801,0.29045,0.31973
2013,17-29 y.,Urban regions,Regular Part-Time Employment,0.06982,236,3801,0.06171,0.07792
2013,17-29 y.,Urban regions,Vocational Training,0.13294,519,3801,0.12215,0.14374
2013,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.11743,449,3801,0.10719,0.12766
2013,17-29 y.,Urban regions,Not Employed,0.37290,1694,3801,0.35753,0.38828
2013,17-29 y.,Rural regions,Full-Time Employment,0.35483,450,1768,0.33252,0.37713
2013,17-29 y.,Rural regions,Regular Part-Time Employment,0.04660,87,1768,0.03677,0.05643
2013,17-29 y.,Rural regions,Vocational Training,0.13835,290,1768,0.12225,0.15445
2013,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07744,162,1768,0.06498,0.08990
2013,17-29 y.,Rural regions,Not Employed,0.36921,779,1768,0.34671,0.39171
2013,30-45 y.,Urban regions,Full-Time Employment,0.60266,3451,6981,0.59118,0.61414
2013,30-45 y.,Urban regions,Regular Part-Time Employment,0.16594,1498,6981,0.15722,0.17467
2013,30-45 y.,Urban regions,Vocational Training,0.00561,47,6981,0.00385,0.00736
2013,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05241,484,6981,0.04719,0.05764
2013,30-45 y.,Urban regions,Not Employed,0.16979,1501,6981,0.16098,0.17860
2013,30-45 y.,Rural regions,Full-Time Employment,0.58444,1720,3345,0.56773,0.60114
2013,30-45 y.,Rural regions,Regular Part-Time Employment,0.18419,749,3345,0.17105,0.19733
2013,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04982,214,3345,0.04244,0.05719
2013,30-45 y.,Rural regions,Not Employed,0.17399,662,3345,0.16114,0.18684
2013,46-65 y.,Urban regions,Full-Time Employment,0.53520,3302,6456,0.52303,0.54736
2013,46-65 y.,Urban regions,Regular Part-Time Employment,0.15429,1164,6456,0.14548,0.16310
2013,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05614,408,6456,0.05053,0.06176
2013,46-65 y.,Urban regions,Not Employed,0.25299,1582,6456,0.24238,0.26359
2013,46-65 y.,Rural regions,Full-Time Employment,0.48373,1775,3721,0.46767,0.49979
2013,46-65 y.,Rural regions,Regular Part-Time Employment,0.15941,649,3721,0.14764,0.17117
2013,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06131,236,3721,0.05360,0.06902
2013,46-65 y.,Rural regions,Not Employed,0.29380,1061,3721,0.27916,0.30844
2013,66 and older,Urban regions,Full-Time Employment,0.01134,46,3249,0.00770,0.01499
2013,66 and older,Urban regions,Regular Part-Time Employment,0.01399,57,3249,0.00995,0.01803
2013,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.03142,107,3249,0.02542,0.03742
2013,66 and older,Urban regions,Not Employed,0.94324,3039,3249,0.93529,0.95120
2013,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.02966,54,1765,0.02174,0.03758
2013,66 and older,Rural regions,Not Employed,0.95537,1711,1765,0.94574,0.96501
2014,17-29 y.,Urban regions,Full-Time Employment,0.30786,778,3300,0.29210,0.32361
2014,17-29 y.,Urban regions,Regular Part-Time Employment,0.07100,171,3300,0.06223,0.07976
2014,17-29 y.,Urban regions,Vocational Training,0.12738,447,3300,0.11601,0.13876
2014,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.13176,461,3300,0.12022,0.14330
2014,17-29 y.,Urban regions,Not Employed,0.36027,1443,3300,0.34389,0.37666
2014,17-29 y.,Rural regions,Full-Time Employment,0.34167,409,1550,0.31805,0.36529
2014,17-29 y.,Rural regions,Regular Part-Time Employment,0.06775,87,1550,0.05523,0.08026
2014,17-29 y.,Rural regions,Vocational Training,0.15345,256,1550,0.13550,0.17140
2014,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.08280,145,1550,0.06907,0.09652
2014,17-29 y.,Rural regions,Not Employed,0.33855,653,1550,0.31499,0.36212
2014,30-45 y.,Urban regions,Full-Time Employment,0.59518,2839,5661,0.58239,0.60797
2014,30-45 y.,Urban regions,Regular Part-Time Employment,0.16419,1232,5661,0.15454,0.17384
2014,30-45 y.,Urban regions,Vocational Training,0.00489,33,5661,0.00307,0.00671
2014,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05250,371,5661,0.04669,0.05831
2014,30-45 y.,Urban regions,Not Employed,0.17887,1186,5661,0.16889,0.18886
2014,30-45 y.,Rural regions,Full-Time Employment,0.57648,1463,2823,0.55825,0.59471
2014,30-45 y.,Rural regions,Regular Part-Time Employment,0.17834,632,2823,0.16422,0.19247
2014,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05190,202,2823,0.04372,0.06008
2014,30-45 y.,Rural regions,Not Employed,0.17766,526,2823,0.16356,0.19176
2014,46-65 y.,Urban regions,Full-Time Employment,0.53224,3018,5900,0.51951,0.54497
2014,46-65 y.,Urban regions,Regular Part-Time Employment,0.16932,1117,5900,0.15975,0.17889
2014,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05577,376,5900,0.04991,0.06162
2014,46-65 y.,Urban regions,Not Employed,0.24188,1389,5900,0.23095,0.25281
2014,46-65 y.,Rural regions,Full-Time Employment,0.49859,1657,3402,0.48179,0.51540
2014,46-65 y.,Rural regions,Regular Part-Time Employment,0.15883,584,3402,0.14655,0.17112
2014,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06967,243,3402,0.06112,0.07823
2014,46-65 y.,Rural regions,Not Employed,0.27067,918,3402,0.25574,0.28561
2014,66 and older,Urban regions,Full-Time Employment,0.01229,43,3161,0.00845,0.01613
2014,66 and older,Urban regions,Regular Part-Time Employment,0.01462,62,3161,0.01044,0.01881
2014,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.03446,117,3161,0.02810,0.04082
2014,66 and older,Urban regions,Not Employed,0.93863,2939,3161,0.93026,0.94700
2014,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.03710,70,1755,0.02826,0.04595
2014,66 and older,Rural regions,Not Employed,0.94554,1685,1755,0.93492,0.95616
2015,17-29 y.,Urban regions,Full-Time Employment,0.32042,850,3414,0.30476,0.33607
2015,17-29 y.,Urban regions,Regular Part-Time Employment,0.06152,211,3414,0.05345,0.06958
2015,17-29 y.,Urban regions,Vocational Training,0.12677,422,3414,0.11560,0.13793
2015,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.13219,445,3414,0.12083,0.14355
2015,17-29 y.,Urban regions,Not Employed,0.35736,1486,3414,0.34128,0.37344
2015,17-29 y.,Rural regions,Full-Time Employment,0.34810,435,1588,0.32466,0.37154
2015,17-29 y.,Rural regions,Regular Part-Time Employment,0.07265,82,1588,0.05988,0.08542
2015,17-29 y.,Rural regions,Vocational Training,0.17088,291,1588,0.15236,0.18940
2015,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06468,131,1588,0.05258,0.07678
2015,17-29 y.,Rural regions,Not Employed,0.33217,649,1588,0.30900,0.35535
2015,30-45 y.,Urban regions,Full-Time Employment,0.58326,2704,5519,0.57025,0.59627
2015,30-45 y.,Urban regions,Regular Part-Time Employment,0.19321,1238,5519,0.18279,0.20362
2015,30-45 y.,Urban regions,Vocational Training,0.00435,36,5519,0.00261,0.00608
2015,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04560,323,5519,0.04010,0.05110
2015,30-45 y.,Urban regions,Not Employed,0.16849,1218,5519,0.15861,0.17837
2015,30-45 y.,Rural regions,Full-Time Employment,0.57745,1418,2733,0.55892,0.59597
2015,30-45 y.,Rural regions,Regular Part-Time Employment,0.17901,592,2733,0.16464,0.19339
2015,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06124,183,2733,0.05225,0.07023
2015,30-45 y.,Rural regions,Not Employed,0.16428,540,2733,0.15039,0.17817
2015,46-65 y.,Urban regions,Full-Time Employment,0.52944,3002,5809,0.51660,0.54227
2015,46-65 y.,Urban regions,Regular Part-Time Employment,0.16715,1116,5809,0.15756,0.17675
2015,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05469,348,5809,0.04885,0.06054
2015,46-65 y.,Urban regions,Not Employed,0.24735,1343,5809,0.23626,0.25845
2015,46-65 y.,Rural regions,Full-Time Employment,0.51130,1627,3312,0.49427,0.52833
2015,46-65 y.,Rural regions,Regular Part-Time Employment,0.17471,629,3312,0.16178,0.18764
2015,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06329,216,3312,0.05499,0.07158
2015,46-65 y.,Rural regions,Not Employed,0.24828,840,3312,0.23356,0.26300
2015,66 and older,Urban regions,Full-Time Employment,0.01367,45,3100,0.00958,0.01776
2015,66 and older,Urban regions,Regular Part-Time Employment,0.01305,56,3100,0.00906,0.01705
2015,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.03871,122,3100,0.03192,0.04550
2015,66 and older,Urban regions,Not Employed,0.93457,2877,3100,0.92586,0.94328
2015,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.03984,67,1760,0.03070,0.04898
2015,66 and older,Rural regions,Not Employed,0.93638,1693,1760,0.92497,0.94778
2016,17-29 y.,Urban regions,Full-Time Employment,0.32359,752,3762,0.30864,0.33854
2016,17-29 y.,Urban regions,Regular Part-Time Employment,0.05922,195,3762,0.05167,0.06676
2016,17-29 y.,Urban regions,Vocational Training,0.11113,402,3762,0.10108,0.12117
2016,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.10703,382,3762,0.09715,0.11691
2016,17-29 y.,Urban regions,Not Employed,0.39639,2031,3762,0.38075,0.41202
2016,17-29 y.,Rural regions,Full-Time Employment,0.30541,380,1766,0.28393,0.32690
2016,17-29 y.,Rural regions,Regular Part-Time Employment,0.07659,83,1766,0.06419,0.08900
2016,17-29 y.,Rural regions,Vocational Training,0.17010,290,1766,0.15257,0.18763
2016,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06654,113,1766,0.05491,0.07816
2016,17-29 y.,Rural regions,Not Employed,0.37172,900,1766,0.34918,0.39427
2016,30-45 y.,Urban regions,Full-Time Employment,0.59384,2401,5794,0.58120,0.60649
2016,30-45 y.,Urban regions,Regular Part-Time Employment,0.17901,1121,5794,0.16914,0.18889
2016,30-45 y.,Urban regions,Vocational Training,0.00683,61,5794,0.00471,0.00895
2016,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04542,309,5794,0.04006,0.05079
2016,30-45 y.,Urban regions,Not Employed,0.16906,1902,5794,0.15941,0.17871
2016,30-45 y.,Rural regions,Full-Time Employment,0.58320,1252,2822,0.56501,0.60139
2016,30-45 y.,Rural regions,Regular Part-Time Employment,0.19071,564,2822,0.17621,0.20520
2016,30-45 y.,Rural regions,Vocational Training,0.01225,32,2822,0.00819,0.01631
2016,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04055,156,2822,0.03327,0.04783
2016,30-45 y.,Rural regions,Not Employed,0.16674,818,2822,0.15299,0.18050
2016,46-65 y.,Urban regions,Full-Time Employment,0.53748,2827,5749,0.52459,0.55037
2016,46-65 y.,Urban regions,Regular Part-Time Employment,0.17860,1133,5749,0.16869,0.18850
2016,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05692,318,5749,0.05093,0.06291
2016,46-65 y.,Urban regions,Not Employed,0.22495,1471,5749,0.21416,0.23574
