year,bula_h,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Lower Saxony,5th Quintile,Not Employed,0.32059,159,454,0.27762,0.36357
2009,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.14368,92,593,0.11542,0.17193
2009,North Rhine-Westphalia,1st Quintile,Regular Part-Time Employment,0.06780,45,593,0.04755,0.08805
2009,North Rhine-Westphalia,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07025,44,593,0.04966,0.09084
2009,North Rhine-Westphalia,1st Quintile,Not Employed,0.69045,412,593,0.65320,0.72769
2009,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.26196,153,587,0.22636,0.29756
2009,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.07663,58,587,0.05509,0.09817
2009,North Rhine-Westphalia,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10896,58,587,0.08373,0.13419
2009,North Rhine-Westphalia,2nd Quintile,Not Employed,0.52089,318,587,0.48044,0.56133
2009,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.38119,222,588,0.34190,0.42048
2009,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.16137,93,588,0.13161,0.19113
2009,North Rhine-Westphalia,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04930,35,588,0.03179,0.06682
2009,North Rhine-Westphalia,3rd Quintile,Not Employed,0.39083,238,588,0.35136,0.43031
2009,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.44703,335,757,0.41158,0.48247
2009,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.12971,106,757,0.10576,0.15366
2009,North Rhine-Westphalia,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04000,39,757,0.02603,0.05396
2009,North Rhine-Westphalia,4th Quintile,Not Employed,0.35003,277,757,0.31603,0.38403
2009,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.55438,556,1078,0.52470,0.58407
2009,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.10779,119,1078,0.08927,0.12631
2009,North Rhine-Westphalia,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05291,56,1078,0.03954,0.06628
2009,North Rhine-Westphalia,5th Quintile,Not Employed,0.27436,347,1078,0.24771,0.30101
2009,Hesse,1st Quintile,Not Employed,0.59101,103,103,0.49560,0.68642
2009,Hesse,2nd Quintile,Full-Time Employment,0.35188,46,119,0.26571,0.43805
2009,Hesse,2nd Quintile,Not Employed,0.47580,73,119,0.38569,0.56591
2009,Hesse,3rd Quintile,Full-Time Employment,0.35804,86,202,0.29176,0.42432
2009,Hesse,3rd Quintile,Regular Part-Time Employment,0.13047,32,202,0.08390,0.17703
2009,Hesse,3rd Quintile,Not Employed,0.37355,84,202,0.30667,0.44042
2009,Hesse,4th Quintile,Full-Time Employment,0.46930,111,234,0.40522,0.53338
2009,Hesse,4th Quintile,Regular Part-Time Employment,0.11754,35,234,0.07619,0.15890
2009,Hesse,4th Quintile,Not Employed,0.31514,88,234,0.25548,0.37479
2009,Hesse,5th Quintile,Full-Time Employment,0.56352,226,396,0.51461,0.61243
2009,Hesse,5th Quintile,Regular Part-Time Employment,0.11871,48,396,0.08681,0.15061
2009,Hesse,5th Quintile,Not Employed,0.26285,122,396,0.21944,0.30626
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.65746,111,111,0.56878,0.74615
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.34781,58,157,0.27307,0.42255
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.46663,99,157,0.38834,0.54491
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.36106,68,142,0.28178,0.44034
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.38209,74,142,0.30189,0.46230
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.43960,104,236,0.37614,0.50306
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Regular Part-Time Employment,0.09552,36,236,0.05794,0.13310
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.41208,96,236,0.34915,0.47501
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.59434,127,211,0.52792,0.66075
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.25861,84,211,0.19939,0.31784
2009,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.15575,43,193,0.10445,0.20704
2009,Baden-Wuerttemberg,1st Quintile,Not Employed,0.61859,150,193,0.54988,0.68729
2009,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.23271,75,273,0.18249,0.28292
2009,Baden-Wuerttemberg,2nd Quintile,Regular Part-Time Employment,0.09719,33,273,0.06199,0.13239
2009,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.57896,165,273,0.52028,0.63764
2009,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.40715,139,338,0.35470,0.45961
2009,Baden-Wuerttemberg,3rd Quintile,Regular Part-Time Employment,0.09763,50,338,0.06594,0.12932
2009,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.39372,149,338,0.34156,0.44589
2009,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.49095,230,457,0.44507,0.53684
2009,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.11762,58,457,0.08805,0.14719
2009,Baden-Wuerttemberg,4th Quintile,Not Employed,0.32057,169,457,0.27773,0.36341
2009,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.57005,368,672,0.53259,0.60751
2009,Baden-Wuerttemberg,5th Quintile,Regular Part-Time Employment,0.08099,71,672,0.06035,0.10164
2009,Baden-Wuerttemberg,5th Quintile,Not Employed,0.27635,233,672,0.24251,0.31018
2009,Bavaria,1st Quintile,Full-Time Employment,0.14117,46,263,0.09901,0.18333
2009,Bavaria,1st Quintile,Not Employed,0.66698,217,263,0.60991,0.72405
2009,Bavaria,2nd Quintile,Full-Time Employment,0.34503,140,421,0.29957,0.39049
2009,Bavaria,2nd Quintile,Regular Part-Time Employment,0.10249,45,421,0.07349,0.13150
2009,Bavaria,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06798,33,421,0.04391,0.09205
2009,Bavaria,2nd Quintile,Not Employed,0.46218,203,421,0.41450,0.50987
2009,Bavaria,3rd Quintile,Full-Time Employment,0.47366,184,398,0.42455,0.52278
2009,Bavaria,3rd Quintile,Regular Part-Time Employment,0.10555,58,398,0.07533,0.13578
2009,Bavaria,3rd Quintile,Not Employed,0.35161,156,398,0.30464,0.39858
2009,Bavaria,4th Quintile,Full-Time Employment,0.49879,277,565,0.45752,0.54005
2009,Bavaria,4th Quintile,Regular Part-Time Employment,0.11617,78,565,0.08973,0.14262
2009,Bavaria,4th Quintile,Not Employed,0.30951,210,565,0.27136,0.34767
2009,Bavaria,5th Quintile,Full-Time Employment,0.55156,411,836,0.51783,0.58529
2009,Bavaria,5th Quintile,Regular Part-Time Employment,0.10849,108,836,0.08740,0.12959
2009,Bavaria,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03285,38,836,0.02076,0.04494
2009,Bavaria,5th Quintile,Not Employed,0.30265,279,836,0.27149,0.33381
2009,Berlin,1st Quintile,Not Employed,0.51903,65,65,0.39662,0.64144
2009,Berlin,2nd Quintile,Full-Time Employment,0.25904,36,107,0.17564,0.34245
2009,Berlin,2nd Quintile,Not Employed,0.54798,71,107,0.45323,0.64273
2009,Berlin,3rd Quintile,Full-Time Employment,0.39753,49,108,0.30480,0.49026
2009,Berlin,3rd Quintile,Not Employed,0.38091,59,108,0.28890,0.47292
2009,Berlin,4th Quintile,Full-Time Employment,0.52914,57,92,0.42658,0.63169
2009,Berlin,4th Quintile,Not Employed,0.32417,35,92,0.22800,0.42034
2009,Berlin,5th Quintile,Full-Time Employment,0.67384,111,171,0.60337,0.74432
2009,Berlin,5th Quintile,Not Employed,0.22684,60,171,0.16388,0.28979
2009,Brandenburg,1st Quintile,Not Employed,0.61050,110,110,0.51895,0.70204
2009,Brandenburg,2nd Quintile,Full-Time Employment,0.23367,40,133,0.16148,0.30586
2009,Brandenburg,2nd Quintile,Not Employed,0.64344,93,133,0.56173,0.72516
2009,Brandenburg,3rd Quintile,Full-Time Employment,0.40406,66,181,0.33237,0.47575
2009,Brandenburg,3rd Quintile,Not Employed,0.50843,115,181,0.43540,0.58147
2009,Brandenburg,4th Quintile,Full-Time Employment,0.43148,73,128,0.34534,0.51762
2009,Brandenburg,4th Quintile,Not Employed,0.42374,55,128,0.33779,0.50968
2009,Brandenburg,5th Quintile,Full-Time Employment,0.72351,84,84,0.62728,0.81973
2009,Mecklenburg-Western Pomerania,1st Quintile,Full-Time Employment,0.29411,32,92,0.20049,0.38773
2009,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.52880,60,92,0.42624,0.63136
2009,Mecklenburg-Western Pomerania,2nd Quintile,Full-Time Employment,0.31908,32,100,0.22726,0.41090
2009,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.56799,68,100,0.47042,0.66557
2009,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.29637,31,73,0.19089,0.40186
2009,Mecklenburg-Western Pomerania,3rd Quintile,Not Employed,0.50914,42,73,0.39367,0.62462
2009,Mecklenburg-Western Pomerania,4th Quintile,Full-Time Employment,0.36514,35,68,0.24985,0.48042
2009,Mecklenburg-Western Pomerania,4th Quintile,Not Employed,0.44494,33,68,0.32595,0.56394
2009,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.65260,54,54,0.52441,0.78079
2009,Saxony,1st Quintile,Full-Time Employment,0.18926,49,215,0.13677,0.24174
2009,Saxony,1st Quintile,Not Employed,0.63724,166,215,0.57282,0.70166
2009,Saxony,2nd Quintile,Full-Time Employment,0.21083,85,333,0.16696,0.25471
2009,Saxony,2nd Quintile,Regular Part-Time Employment,0.08968,34,333,0.05894,0.12041
2009,Saxony,2nd Quintile,Not Employed,0.63740,214,333,0.58569,0.68912
2009,Saxony,3rd Quintile,Full-Time Employment,0.49077,149,316,0.43556,0.54598
2009,Saxony,3rd Quintile,Regular Part-Time Employment,0.10135,42,316,0.06802,0.13467
2009,Saxony,3rd Quintile,Not Employed,0.35584,125,316,0.30297,0.40871
2009,Saxony,4th Quintile,Full-Time Employment,0.57714,144,223,0.51215,0.64213
2009,Saxony,4th Quintile,Not Employed,0.30979,79,223,0.24896,0.37062
2009,Saxony,5th Quintile,Full-Time Employment,0.72091,127,127,0.64259,0.79923
2009,Saxony-Anhalt,1st Quintile,Not Employed,0.71499,101,101,0.62651,0.80347
2009,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.21661,37,143,0.14885,0.28436
2009,Saxony-Anhalt,2nd Quintile,Not Employed,0.72430,106,143,0.65080,0.79780
2009,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.38013,84,175,0.30800,0.45225
2009,Saxony-Anhalt,3rd Quintile,Not Employed,0.45120,91,175,0.37726,0.52514
2009,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.60892,92,129,0.52438,0.69346
2009,Saxony-Anhalt,4th Quintile,Not Employed,0.26527,37,129,0.18879,0.34175
2009,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.64883,85,85,0.54675,0.75091
2009,Thuringa,1st Quintile,Not Employed,0.67226,129,129,0.59094,0.75358
2009,Thuringa,2nd Quintile,Full-Time Employment,0.31852,62,200,0.25379,0.38325
2009,Thuringa,2nd Quintile,Not Employed,0.53113,138,200,0.46179,0.60046
2009,Thuringa,3rd Quintile,Full-Time Employment,0.42861,65,146,0.34806,0.50916
2009,Thuringa,3rd Quintile,Not Employed,0.42034,81,146,0.33999,0.50068
2009,Thuringa,4th Quintile,Full-Time Employment,0.60785,69,104,0.51356,0.70214
2009,Thuringa,4th Quintile,Not Employed,0.23596,35,104,0.15396,0.31796
2009,Thuringa,5th Quintile,Full-Time Employment,0.74863,73,73,0.64843,0.84884
2010,Schleswig-Holstein,1st Quintile,Not Employed,0.60581,47,47,0.46459,0.74703
2010,Schleswig-Holstein,2nd Quintile,Not Employed,0.57122,44,44,0.42330,0.71915
2010,Schleswig-Holstein,3rd Quintile,Not Employed,0.50581,44,44,0.35637,0.65525
2010,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.37684,31,78,0.26860,0.48508
2010,Schleswig-Holstein,4th Quintile,Not Employed,0.50967,47,78,0.39801,0.62133
2010,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.53330,50,81,0.42397,0.64262
2010,Schleswig-Holstein,5th Quintile,Not Employed,0.25670,31,81,0.16098,0.35242
2010,Hamburg,5th Quintile,Full-Time Employment,0.60083,51,84,0.49547,0.70618
2010,Hamburg,5th Quintile,Not Employed,0.21914,33,84,0.13014,0.30813
2010,Lower Saxony,1st Quintile,Not Employed,0.62671,135,135,0.54482,0.70861
2010,Lower Saxony,2nd Quintile,Full-Time Employment,0.28023,62,204,0.21845,0.34201
2010,Lower Saxony,2nd Quintile,Not Employed,0.58601,142,204,0.51825,0.65377
2010,Lower Saxony,3rd Quintile,Full-Time Employment,0.38053,107,265,0.32196,0.43910
2010,Lower Saxony,3rd Quintile,Regular Part-Time Employment,0.09905,38,265,0.06302,0.13509
2010,Lower Saxony,3rd Quintile,Not Employed,0.44251,120,265,0.38260,0.50243
2010,Lower Saxony,4th Quintile,Full-Time Employment,0.51325,157,339,0.45997,0.56654
2010,Lower Saxony,4th Quintile,Regular Part-Time Employment,0.10602,49,339,0.07320,0.13884
2010,Lower Saxony,4th Quintile,Not Employed,0.34759,133,339,0.29682,0.39835
2010,Lower Saxony,5th Quintile,Full-Time Employment,0.51191,188,383,0.46178,0.56203
2010,Lower Saxony,5th Quintile,Regular Part-Time Employment,0.11235,53,383,0.08068,0.14401
2010,Lower Saxony,5th Quintile,Not Employed,0.31587,142,383,0.26925,0.36249
2010,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.08081,70,524,0.05745,0.10416
2010,North Rhine-Westphalia,1st Quintile,Regular Part-Time Employment,0.08643,50,524,0.06235,0.11051
2010,North Rhine-Westphalia,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05324,40,524,0.03400,0.07248
2010,North Rhine-Westphalia,1st Quintile,Not Employed,0.74297,364,524,0.70552,0.78042
2010,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.22902,133,540,0.19355,0.26450
2010,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.08627,62,540,0.06257,0.10998
2010,North Rhine-Westphalia,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08467,45,540,0.06117,0.10818
2010,North Rhine-Westphalia,2nd Quintile,Not Employed,0.56431,300,540,0.52245,0.60617
2010,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.34958,201,555,0.30987,0.38928
2010,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.13126,83,555,0.10314,0.15938
2010,North Rhine-Westphalia,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07786,40,555,0.05555,0.10018
2010,North Rhine-Westphalia,3rd Quintile,Not Employed,0.38755,231,555,0.34698,0.42812
2010,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.44265,310,730,0.40660,0.47871
2010,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.12908,106,730,0.10474,0.15342
2010,North Rhine-Westphalia,4th Quintile,"Marginal, Irregular Part-Time Employment",0.06928,48,730,0.05085,0.08771
2010,North Rhine-Westphalia,4th Quintile,Not Employed,0.33982,266,730,0.30544,0.37420
2010,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.55922,493,990,0.52827,0.59016
2010,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.12630,120,990,0.10560,0.14700
2010,North Rhine-Westphalia,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04220,55,990,0.02967,0.05472
2010,North Rhine-Westphalia,5th Quintile,Not Employed,0.26233,322,990,0.23491,0.28975
2010,Hesse,1st Quintile,Not Employed,0.78674,111,111,0.71019,0.86328
2010,Hesse,2nd Quintile,Full-Time Employment,0.18873,33,93,0.10877,0.26869
2010,Hesse,2nd Quintile,Not Employed,0.46194,60,93,0.36006,0.56381
2010,Hesse,3rd Quintile,Full-Time Employment,0.37034,62,140,0.29006,0.45062
2010,Hesse,3rd Quintile,Not Employed,0.41062,78,140,0.32884,0.49241
2010,Hesse,4th Quintile,Full-Time Employment,0.38094,110,229,0.31790,0.44397
2010,Hesse,4th Quintile,Regular Part-Time Employment,0.11294,33,229,0.07186,0.15403
2010,Hesse,4th Quintile,Not Employed,0.41211,86,229,0.34822,0.47600
2010,Hesse,5th Quintile,Full-Time Employment,0.64308,224,381,0.59491,0.69125
2010,Hesse,5th Quintile,Regular Part-Time Employment,0.09540,48,381,0.06586,0.12493
2010,Hesse,5th Quintile,Not Employed,0.21804,109,381,0.17652,0.25955
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.64086,94,94,0.54335,0.73836
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.24823,53,148,0.17839,0.31806
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.56436,95,148,0.48420,0.64452
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.36292,69,154,0.28672,0.43911
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.41608,85,154,0.33798,0.49418
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.36825,82,163,0.29397,0.44252
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.44642,81,163,0.36986,0.52297
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.64851,119,186,0.57971,0.71731
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.21102,67,186,0.15222,0.26982
2010,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.18455,42,187,0.12880,0.24031
2010,Baden-Wuerttemberg,1st Quintile,Not Employed,0.60178,145,187,0.53142,0.67213
2010,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.25529,69,189,0.19296,0.31762
2010,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.53812,120,189,0.46685,0.60938
2010,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.34712,143,375,0.29887,0.39537
2010,Baden-Wuerttemberg,3rd Quintile,Regular Part-Time Employment,0.15350,55,375,0.11697,0.19004
2010,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.41196,177,375,0.36208,0.46184
2010,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.49473,184,387,0.44485,0.54460
2010,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.07774,40,387,0.05103,0.10446
2010,Baden-Wuerttemberg,4th Quintile,Not Employed,0.36571,163,387,0.31766,0.41376
2010,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.58745,351,641,0.54931,0.62559
2010,Baden-Wuerttemberg,5th Quintile,Regular Part-Time Employment,0.08660,72,641,0.06481,0.10839
2010,Baden-Wuerttemberg,5th Quintile,Not Employed,0.26701,218,641,0.23274,0.30129
2010,Bavaria,1st Quintile,Full-Time Employment,0.13327,39,251,0.09114,0.17541
2010,Bavaria,1st Quintile,Regular Part-Time Employment,0.08608,33,251,0.05131,0.12085
2010,Bavaria,1st Quintile,Not Employed,0.65534,179,251,0.59642,0.71425
2010,Bavaria,2nd Quintile,Full-Time Employment,0.30633,121,396,0.26087,0.35179
2010,Bavaria,2nd Quintile,Regular Part-Time Employment,0.07804,40,396,0.05159,0.10450
2010,Bavaria,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08858,35,396,0.06056,0.11660
2010,Bavaria,2nd Quintile,Not Employed,0.50759,200,396,0.45829,0.55689
2010,Bavaria,3rd Quintile,Full-Time Employment,0.40859,176,419,0.36146,0.45572
2010,Bavaria,3rd Quintile,Regular Part-Time Employment,0.08378,55,419,0.05722,0.11034
2010,Bavaria,3rd Quintile,Not Employed,0.42377,188,419,0.37640,0.47115
2010,Bavaria,4th Quintile,Full-Time Employment,0.46396,232,493,0.41989,0.50803
2010,Bavaria,4th Quintile,Regular Part-Time Employment,0.11523,75,493,0.08702,0.14345
2010,Bavaria,4th Quintile,Not Employed,0.35777,186,493,0.31541,0.40013
2010,Bavaria,5th Quintile,Full-Time Employment,0.56471,373,729,0.52870,0.60073
2010,Bavaria,5th Quintile,Regular Part-Time Employment,0.08653,96,729,0.06610,0.10695
2010,Bavaria,5th Quintile,Not Employed,0.30338,260,729,0.26998,0.33677
2010,Berlin,1st Quintile,Not Employed,0.56583,56,56,0.43484,0.69682
2010,Berlin,2nd Quintile,Full-Time Employment,0.31387,42,101,0.22292,0.40483
2010,Berlin,2nd Quintile,Not Employed,0.49393,59,101,0.39594,0.59192
2010,Berlin,3rd Quintile,Full-Time Employment,0.32039,38,112,0.23358,0.40720
2010,Berlin,3rd Quintile,Not Employed,0.53681,74,112,0.44404,0.62957
2010,Berlin,4th Quintile,Full-Time Employment,0.60690,67,107,0.51392,0.69989
2010,Berlin,4th Quintile,Not Employed,0.28178,40,107,0.19614,0.36742
2010,Berlin,5th Quintile,Full-Time Employment,0.66905,93,139,0.59054,0.74756
2010,Berlin,5th Quintile,Not Employed,0.21493,46,139,0.14639,0.28347
2010,Brandenburg,1st Quintile,Not Employed,0.69318,85,85,0.59456,0.79181
2010,Brandenburg,2nd Quintile,Full-Time Employment,0.23040,54,171,0.16710,0.29370
2010,Brandenburg,2nd Quintile,Not Employed,0.66589,117,171,0.59499,0.73680
2010,Brandenburg,3rd Quintile,Full-Time Employment,0.43318,58,132,0.34832,0.51803
2010,Brandenburg,3rd Quintile,Not Employed,0.45346,74,132,0.36821,0.53871
2010,Brandenburg,4th Quintile,Full-Time Employment,0.47589,56,111,0.38256,0.56922
2010,Brandenburg,4th Quintile,Not Employed,0.44243,55,111,0.34961,0.53525
2010,Brandenburg,5th Quintile,Full-Time Employment,0.66854,74,74,0.56056,0.77653
2010,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.65160,54,54,0.52332,0.77987
2010,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.46961,51,51,0.33127,0.60795
2010,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.39936,44,90,0.29760,0.50111
2010,Mecklenburg-Western Pomerania,3rd Quintile,Not Employed,0.38750,46,90,0.28629,0.48872
2010,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.61608,48,48,0.47704,0.75513
2010,Saxony,1st Quintile,Full-Time Employment,0.19642,47,200,0.14122,0.25162
2010,Saxony,1st Quintile,Not Employed,0.63144,153,200,0.56441,0.69847
2010,Saxony,2nd Quintile,Full-Time Employment,0.28419,96,282,0.23145,0.33692
2010,Saxony,2nd Quintile,Not Employed,0.57640,186,282,0.51863,0.63418
2010,Saxony,3rd Quintile,Full-Time Employment,0.42717,118,273,0.36838,0.48595
2010,Saxony,3rd Quintile,Regular Part-Time Employment,0.10153,34,273,0.06564,0.13743
2010,Saxony,3rd Quintile,Not Employed,0.43717,121,273,0.37822,0.49612
2010,Saxony,4th Quintile,Full-Time Employment,0.58309,132,227,0.51881,0.64737
2010,Saxony,4th Quintile,Regular Part-Time Employment,0.13363,34,227,0.08927,0.17799
2010,Saxony,4th Quintile,Not Employed,0.23829,61,227,0.18274,0.29383
2010,Saxony,5th Quintile,Full-Time Employment,0.72778,107,107,0.64305,0.81252
2010,Saxony-Anhalt,1st Quintile,Not Employed,0.68013,94,94,0.58534,0.77493
2010,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.27758,50,166,0.20925,0.34590
2010,Saxony-Anhalt,2nd Quintile,Not Employed,0.65842,116,166,0.58606,0.73079
2010,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.39636,63,120,0.30848,0.48425
2010,Saxony-Anhalt,3rd Quintile,Not Employed,0.45211,57,120,0.36268,0.54153
2010,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.61634,92,135,0.53400,0.69867
2010,Saxony-Anhalt,4th Quintile,Not Employed,0.28847,43,135,0.21176,0.36518
2010,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.71546,67,67,0.60661,0.82432
2010,Thuringa,1st Quintile,Not Employed,0.60938,115,115,0.51982,0.69894
2010,Thuringa,2nd Quintile,Full-Time Employment,0.33951,59,175,0.26915,0.40988
2010,Thuringa,2nd Quintile,Not Employed,0.57509,116,175,0.50164,0.64854
2010,Thuringa,3rd Quintile,Full-Time Employment,0.41709,68,138,0.33453,0.49966
2010,Thuringa,3rd Quintile,Not Employed,0.47742,70,138,0.39378,0.56106
2010,Thuringa,4th Quintile,Full-Time Employment,0.58974,75,111,0.49782,0.68167
2010,Thuringa,4th Quintile,Not Employed,0.19820,36,111,0.12370,0.27269
2010,Thuringa,5th Quintile,Full-Time Employment,0.71891,61,61,0.60516,0.83265
2011,Schleswig-Holstein,1st Quintile,Not Employed,0.62107,89,89,0.51971,0.72243
2011,Schleswig-Holstein,2nd Quintile,Full-Time Employment,0.27384,51,114,0.19162,0.35606
2011,Schleswig-Holstein,2nd Quintile,Not Employed,0.61025,63,114,0.52033,0.70017
2011,Schleswig-Holstein,3rd Quintile,Full-Time Employment,0.36653,51,101,0.27209,0.46098
2011,Schleswig-Holstein,3rd Quintile,Not Employed,0.52314,50,101,0.42525,0.62104
2011,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.42493,61,111,0.33255,0.51731
2011,Schleswig-Holstein,4th Quintile,Not Employed,0.39725,50,111,0.30581,0.48870
2011,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.52834,69,113,0.43589,0.62079
2011,Schleswig-Holstein,5th Quintile,Not Employed,0.28871,44,113,0.20478,0.37263
2011,Hamburg,1st Quintile,Not Employed,0.60245,36,36,0.44032,0.76459
2011,Hamburg,2nd Quintile,Not Employed,0.49896,31,31,0.32004,0.67789
2011,Hamburg,5th Quintile,Full-Time Employment,0.64405,61,97,0.54827,0.73983
2011,Hamburg,5th Quintile,Not Employed,0.26071,36,97,0.17288,0.34853
2011,Lower Saxony,1st Quintile,Full-Time Employment,0.15590,74,424,0.12132,0.19047
2011,Lower Saxony,1st Quintile,Regular Part-Time Employment,0.10114,59,424,0.07240,0.12987
2011,Lower Saxony,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08739,43,424,0.06048,0.11430
2011,Lower Saxony,1st Quintile,Not Employed,0.62307,248,424,0.57689,0.66925
2011,Lower Saxony,2nd Quintile,Full-Time Employment,0.22410,101,320,0.17834,0.26986
2011,Lower Saxony,2nd Quintile,Regular Part-Time Employment,0.10426,55,320,0.07072,0.13779
2011,Lower Saxony,2nd Quintile,Not Employed,0.61847,164,320,0.56517,0.67178
2011,Lower Saxony,3rd Quintile,Full-Time Employment,0.38222,156,374,0.33290,0.43153
2011,Lower Saxony,3rd Quintile,Regular Part-Time Employment,0.09133,59,374,0.06209,0.12057
2011,Lower Saxony,3rd Quintile,Not Employed,0.43681,159,374,0.38648,0.48715
2011,Lower Saxony,4th Quintile,Full-Time Employment,0.48133,181,382,0.43115,0.53150
2011,Lower Saxony,4th Quintile,Regular Part-Time Employment,0.10377,70,382,0.07315,0.13439
2011,Lower Saxony,4th Quintile,Not Employed,0.35154,131,382,0.30360,0.39948
2011,Lower Saxony,5th Quintile,Full-Time Employment,0.53894,216,437,0.49215,0.58573
2011,Lower Saxony,5th Quintile,Regular Part-Time Employment,0.12022,65,437,0.08970,0.15075
2011,Lower Saxony,5th Quintile,Not Employed,0.30650,156,437,0.26322,0.34978
