year,age_gr,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,No migration background,Regular Part-Time Employment,0.11902,791,6070,0.11087,0.12717
2005,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05136,272,6070,0.04581,0.05691
2005,46-65 y.,No migration background,Not Employed,0.37189,2099,6070,0.35973,0.38405
2005,46-65 y.,Direct migration background,Full-Time Employment,0.39384,356,890,0.36172,0.42596
2005,46-65 y.,Direct migration background,Regular Part-Time Employment,0.11484,95,890,0.09388,0.13580
2005,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04098,35,890,0.02795,0.05401
2005,46-65 y.,Direct migration background,Not Employed,0.45034,404,890,0.41764,0.48305
2005,66 and older,No migration background,Regular Part-Time Employment,0.01103,44,3358,0.00749,0.01456
2005,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01375,50,3358,0.00981,0.01768
2005,66 and older,No migration background,Not Employed,0.96712,3264,3358,0.96109,0.97315
2005,66 and older,Direct migration background,Not Employed,0.96807,352,352,0.94967,0.98646
2006,17-29 y.,No migration background,Full-Time Employment,0.32684,913,3128,0.31040,0.34328
2006,17-29 y.,No migration background,Regular Part-Time Employment,0.04785,144,3128,0.04037,0.05533
2006,17-29 y.,No migration background,Vocational Training,0.12757,398,3128,0.11587,0.13926
2006,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.08527,297,3128,0.07548,0.09506
2006,17-29 y.,No migration background,Not Employed,0.40614,1376,3128,0.38893,0.42336
2006,17-29 y.,Direct migration background,Full-Time Employment,0.26605,85,306,0.21645,0.31564
2006,17-29 y.,Direct migration background,Vocational Training,0.12650,35,306,0.08920,0.16381
2006,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07421,31,306,0.04479,0.10363
2006,17-29 y.,Direct migration background,Not Employed,0.46685,155,306,0.41086,0.52284
2006,17-29 y.,Indirect migration background,Full-Time Employment,0.26557,131,460,0.22517,0.30598
2006,17-29 y.,Indirect migration background,Vocational Training,0.13319,73,460,0.10211,0.16428
2006,17-29 y.,Indirect migration background,Not Employed,0.47268,256,460,0.42700,0.51835
2006,30-45 y.,No migration background,Full-Time Employment,0.60451,3087,5203,0.59123,0.61780
2006,30-45 y.,No migration background,Regular Part-Time Employment,0.15904,905,5203,0.14910,0.16898
2006,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05688,295,5203,0.05058,0.06317
2006,30-45 y.,No migration background,Not Employed,0.17548,916,5203,0.16514,0.18582
2006,30-45 y.,Direct migration background,Full-Time Employment,0.47211,378,782,0.43710,0.50712
2006,30-45 y.,Direct migration background,Regular Part-Time Employment,0.14072,121,782,0.11633,0.16511
2006,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05576,43,782,0.03967,0.07186
2006,30-45 y.,Direct migration background,Not Employed,0.32709,240,782,0.29419,0.36000
2006,30-45 y.,Indirect migration background,Full-Time Employment,0.56656,150,264,0.50667,0.62645
2006,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14196,37,264,0.09978,0.18415
2006,30-45 y.,Indirect migration background,Not Employed,0.25277,77,264,0.20025,0.30530
2006,46-65 y.,No migration background,Full-Time Employment,0.46253,3136,6635,0.45053,0.47453
2006,46-65 y.,No migration background,Regular Part-Time Employment,0.11715,892,6635,0.10941,0.12489
2006,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05264,312,6635,0.04727,0.05801
2006,46-65 y.,No migration background,Not Employed,0.36514,2295,6635,0.35356,0.37673
2006,46-65 y.,Direct migration background,Full-Time Employment,0.40523,364,881,0.37279,0.43766
2006,46-65 y.,Direct migration background,Regular Part-Time Employment,0.10775,101,881,0.08727,0.12824
2006,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04459,42,881,0.03095,0.05823
2006,46-65 y.,Direct migration background,Not Employed,0.44243,374,881,0.40961,0.47524
2006,66 and older,No migration background,Full-Time Employment,0.01152,49,4027,0.00822,0.01481
2006,66 and older,No migration background,Regular Part-Time Employment,0.01141,47,4027,0.00813,0.01470
2006,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01483,72,4027,0.01109,0.01856
2006,66 and older,No migration background,Not Employed,0.96224,3859,4027,0.95635,0.96813
2006,66 and older,Direct migration background,Not Employed,0.95709,371,371,0.93645,0.97774
2007,17-29 y.,No migration background,Full-Time Employment,0.32870,853,2950,0.31174,0.34565
2007,17-29 y.,No migration background,Regular Part-Time Employment,0.05910,158,2950,0.05059,0.06761
2007,17-29 y.,No migration background,Vocational Training,0.12883,371,2950,0.11674,0.14092
2007,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.08907,277,2950,0.07879,0.09935
2007,17-29 y.,No migration background,Not Employed,0.39257,1291,2950,0.37494,0.41019
2007,17-29 y.,Direct migration background,Full-Time Employment,0.23688,67,215,0.17991,0.29384
2007,17-29 y.,Direct migration background,Not Employed,0.53786,148,215,0.47106,0.60466
2007,17-29 y.,Indirect migration background,Full-Time Employment,0.28236,142,473,0.24175,0.32297
2007,17-29 y.,Indirect migration background,Vocational Training,0.11527,59,473,0.08646,0.14408
2007,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.07634,33,473,0.05239,0.10030
2007,17-29 y.,Indirect migration background,Not Employed,0.45724,239,473,0.41230,0.50218
2007,30-45 y.,No migration background,Full-Time Employment,0.61993,2879,4735,0.60611,0.63376
2007,30-45 y.,No migration background,Regular Part-Time Employment,0.16763,881,4735,0.15699,0.17827
2007,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05669,265,4735,0.05010,0.06327
2007,30-45 y.,No migration background,Not Employed,0.15075,710,4735,0.14056,0.16095
2007,30-45 y.,Direct migration background,Full-Time Employment,0.47856,339,683,0.44107,0.51605
2007,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16654,123,683,0.13858,0.19450
2007,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06927,39,683,0.05021,0.08832
2007,30-45 y.,Direct migration background,Not Employed,0.27921,182,683,0.24554,0.31288
2007,30-45 y.,Indirect migration background,Full-Time Employment,0.58129,157,256,0.52074,0.64184
2007,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.18635,41,256,0.13856,0.23415
2007,30-45 y.,Indirect migration background,Not Employed,0.18086,58,256,0.13362,0.22810
2007,46-65 y.,No migration background,Full-Time Employment,0.48340,3042,6208,0.47097,0.49583
2007,46-65 y.,No migration background,Regular Part-Time Employment,0.12551,889,6208,0.11727,0.13375
2007,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04985,287,6208,0.04443,0.05526
2007,46-65 y.,No migration background,Not Employed,0.33859,1990,6208,0.32682,0.35037
2007,46-65 y.,Direct migration background,Full-Time Employment,0.39485,321,789,0.36072,0.42898
2007,46-65 y.,Direct migration background,Regular Part-Time Employment,0.11269,89,789,0.09061,0.13477
2007,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03911,35,789,0.02557,0.05265
2007,46-65 y.,Direct migration background,Not Employed,0.45335,344,789,0.41859,0.48811
2007,66 and older,No migration background,Full-Time Employment,0.01002,50,3955,0.00691,0.01312
2007,66 and older,No migration background,Regular Part-Time Employment,0.01297,49,3955,0.00944,0.01650
2007,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01764,72,3955,0.01354,0.02175
2007,66 and older,No migration background,Not Employed,0.95937,3784,3955,0.95321,0.96552
2007,66 and older,Direct migration background,Not Employed,0.97526,366,366,0.95933,0.99120
2008,17-29 y.,No migration background,Full-Time Employment,0.33912,832,2687,0.32122,0.35702
2008,17-29 y.,No migration background,Regular Part-Time Employment,0.06041,139,2687,0.05140,0.06941
2008,17-29 y.,No migration background,Vocational Training,0.12804,334,2687,0.11541,0.14068
2008,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09752,259,2687,0.08630,0.10874
2008,17-29 y.,No migration background,Not Employed,0.37292,1123,2687,0.35463,0.39121
2008,17-29 y.,Direct migration background,Full-Time Employment,0.27087,67,166,0.20306,0.33868
2008,17-29 y.,Direct migration background,Not Employed,0.45601,99,166,0.38002,0.53201
2008,17-29 y.,Indirect migration background,Full-Time Employment,0.31104,130,471,0.26919,0.35289
2008,17-29 y.,Indirect migration background,Vocational Training,0.13044,69,471,0.09999,0.16089
2008,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09961,45,471,0.07253,0.12668
2008,17-29 y.,Indirect migration background,Not Employed,0.42963,227,471,0.38488,0.47438
2008,30-45 y.,No migration background,Full-Time Employment,0.64046,2662,4276,0.62608,0.65485
2008,30-45 y.,No migration background,Regular Part-Time Employment,0.16004,756,4276,0.14905,0.17103
2008,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05378,246,4276,0.04702,0.06054
2008,30-45 y.,No migration background,Not Employed,0.13981,612,4276,0.12942,0.15021
2008,30-45 y.,Direct migration background,Full-Time Employment,0.50974,308,602,0.46977,0.54971
2008,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16853,110,602,0.13860,0.19846
2008,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08345,39,602,0.06133,0.10556
2008,30-45 y.,Direct migration background,Not Employed,0.23631,145,602,0.20235,0.27028
2008,30-45 y.,Indirect migration background,Full-Time Employment,0.61540,158,247,0.55461,0.67620
2008,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.11060,36,247,0.07141,0.14979
2008,30-45 y.,Indirect migration background,Not Employed,0.15993,53,247,0.11413,0.20574
2008,46-65 y.,No migration background,Full-Time Employment,0.49788,2986,5924,0.48515,0.51061
2008,46-65 y.,No migration background,Regular Part-Time Employment,0.13528,898,5924,0.12657,0.14399
2008,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05156,277,5924,0.04593,0.05720
2008,46-65 y.,No migration background,Not Employed,0.31240,1763,5924,0.30059,0.32420
2008,46-65 y.,Direct migration background,Full-Time Employment,0.40339,297,706,0.36718,0.43960
2008,46-65 y.,Direct migration background,Regular Part-Time Employment,0.11782,87,706,0.09403,0.14162
2008,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05428,37,706,0.03756,0.07101
2008,46-65 y.,Direct migration background,Not Employed,0.42062,285,706,0.38418,0.45706
2008,66 and older,No migration background,Full-Time Employment,0.00960,48,3916,0.00654,0.01265
2008,66 and older,No migration background,Regular Part-Time Employment,0.01099,47,3916,0.00772,0.01425
2008,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.02341,88,3916,0.01867,0.02815
2008,66 and older,No migration background,Not Employed,0.95600,3733,3916,0.94958,0.96243
2008,66 and older,Direct migration background,Not Employed,0.94900,353,353,0.92601,0.97198
2009,17-29 y.,No migration background,Full-Time Employment,0.33634,745,2471,0.31771,0.35497
2009,17-29 y.,No migration background,Regular Part-Time Employment,0.05272,118,2471,0.04391,0.06153
2009,17-29 y.,No migration background,Vocational Training,0.13454,335,2471,0.12108,0.14800
2009,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09528,240,2471,0.08370,0.10686
2009,17-29 y.,No migration background,Not Employed,0.37902,1033,2471,0.35989,0.39815
2009,17-29 y.,Direct migration background,Full-Time Employment,0.24242,50,130,0.16846,0.31637
2009,17-29 y.,Direct migration background,Not Employed,0.45275,80,130,0.36685,0.53865
2009,17-29 y.,Indirect migration background,Full-Time Employment,0.30719,111,411,0.26253,0.35184
2009,17-29 y.,Indirect migration background,Vocational Training,0.15120,65,411,0.11652,0.18587
2009,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09691,31,411,0.06828,0.12555
2009,17-29 y.,Indirect migration background,Not Employed,0.40249,204,411,0.35502,0.44996
2009,30-45 y.,No migration background,Full-Time Employment,0.64799,2392,3865,0.63293,0.66304
2009,30-45 y.,No migration background,Regular Part-Time Employment,0.14836,689,3865,0.13715,0.15957
2009,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04968,219,3865,0.04283,0.05653
2009,30-45 y.,No migration background,Not Employed,0.15060,565,3865,0.13933,0.16188
2009,30-45 y.,Direct migration background,Full-Time Employment,0.47380,255,526,0.43108,0.51651
2009,30-45 y.,Direct migration background,Regular Part-Time Employment,0.20452,109,526,0.17002,0.23902
2009,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.10617,34,526,0.07982,0.13252
2009,30-45 y.,Direct migration background,Not Employed,0.20795,128,526,0.17323,0.24266
2009,30-45 y.,Indirect migration background,Full-Time Employment,0.60487,154,252,0.54439,0.66535
2009,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.15251,42,252,0.10804,0.19699
2009,30-45 y.,Indirect migration background,Not Employed,0.19788,56,252,0.14860,0.24717
2009,46-65 y.,No migration background,Full-Time Employment,0.51061,2926,5650,0.49757,0.52364
2009,46-65 y.,No migration background,Regular Part-Time Employment,0.13691,852,5650,0.12794,0.14587
2009,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05648,268,5650,0.05046,0.06250
2009,46-65 y.,No migration background,Not Employed,0.29318,1604,5650,0.28131,0.30505
2009,46-65 y.,Direct migration background,Full-Time Employment,0.40024,265,619,0.36161,0.43887
2009,46-65 y.,Direct migration background,Regular Part-Time Employment,0.10563,71,619,0.08139,0.12986
2009,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05818,34,619,0.03972,0.07663
2009,46-65 y.,Direct migration background,Not Employed,0.43596,249,619,0.39686,0.47505
2009,66 and older,No migration background,Full-Time Employment,0.01128,57,3821,0.00793,0.01463
2009,66 and older,No migration background,Regular Part-Time Employment,0.01348,53,3821,0.00982,0.01714
2009,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.02723,102,3821,0.02207,0.03240
2009,66 and older,No migration background,Not Employed,0.94800,3609,3821,0.94096,0.95504
2009,66 and older,Direct migration background,Not Employed,0.94851,320,320,0.92426,0.97276
2010,17-29 y.,No migration background,Full-Time Employment,0.33462,826,3220,0.31832,0.35092
2010,17-29 y.,No migration background,Regular Part-Time Employment,0.05003,176,3220,0.04250,0.05756
2010,17-29 y.,No migration background,Vocational Training,0.14641,391,3220,0.13419,0.15862
2010,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.08832,311,3220,0.07851,0.09812
2010,17-29 y.,No migration background,Not Employed,0.37880,1516,3220,0.36204,0.39555
2010,17-29 y.,Direct migration background,Full-Time Employment,0.22342,111,475,0.18592,0.26092
2010,17-29 y.,Direct migration background,Regular Part-Time Employment,0.12388,39,475,0.09422,0.15353
2010,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09103,44,475,0.06513,0.11692
2010,17-29 y.,Direct migration background,Not Employed,0.46704,281,475,0.42212,0.51195
2010,17-29 y.,Indirect migration background,Full-Time Employment,0.21976,99,531,0.18450,0.25501
2010,17-29 y.,Indirect migration background,Vocational Training,0.15729,69,531,0.12629,0.18828
2010,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10482,47,531,0.07874,0.13090
2010,17-29 y.,Indirect migration background,Not Employed,0.46481,316,531,0.42234,0.50727
2010,30-45 y.,No migration background,Full-Time Employment,0.65152,3586,7039,0.64039,0.66265
2010,30-45 y.,No migration background,Regular Part-Time Employment,0.16109,1375,7039,0.15250,0.16968
2010,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04884,462,7039,0.04381,0.05388
2010,30-45 y.,No migration background,Not Employed,0.13507,1616,7039,0.12709,0.14306
2010,30-45 y.,Direct migration background,Full-Time Employment,0.46306,596,1473,0.43759,0.48854
2010,30-45 y.,Direct migration background,Regular Part-Time Employment,0.15850,178,1473,0.13985,0.17716
2010,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.11108,113,1473,0.09503,0.12713
2010,30-45 y.,Direct migration background,Not Employed,0.26465,586,1473,0.24212,0.28719
2010,30-45 y.,Indirect migration background,Full-Time Employment,0.62349,257,527,0.58209,0.66490
2010,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.09801,60,527,0.07260,0.12342
2010,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.05087,41,527,0.03210,0.06965
2010,30-45 y.,Indirect migration background,Not Employed,0.22309,169,527,0.18751,0.25867
2010,46-65 y.,No migration background,Full-Time Employment,0.51903,3164,6165,0.50656,0.53151
2010,46-65 y.,No migration background,Regular Part-Time Employment,0.14837,1038,6165,0.13950,0.15724
2010,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.06220,365,6165,0.05617,0.06823
2010,46-65 y.,No migration background,Not Employed,0.26833,1598,6165,0.25727,0.27940
2010,46-65 y.,Direct migration background,Full-Time Employment,0.35855,283,700,0.32299,0.39410
2010,46-65 y.,Direct migration background,Regular Part-Time Employment,0.12435,95,700,0.09989,0.14881
2010,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06659,43,700,0.04811,0.08508
2010,46-65 y.,Direct migration background,Not Employed,0.44884,279,700,0.41196,0.48571
2010,46-65 y.,Indirect migration background,Full-Time Employment,0.41706,34,34,0.24883,0.58529
2010,66 and older,No migration background,Full-Time Employment,0.01171,54,3702,0.00824,0.01517
2010,66 and older,No migration background,Regular Part-Time Employment,0.01198,48,3702,0.00848,0.01549
2010,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.02340,95,3702,0.01853,0.02827
2010,66 and older,No migration background,Not Employed,0.95291,3505,3702,0.94609,0.95974
2010,66 and older,Direct migration background,Not Employed,0.95074,303,303,0.92634,0.97515
2011,17-29 y.,No migration background,Full-Time Employment,0.35313,938,3589,0.33749,0.36877
2011,17-29 y.,No migration background,Regular Part-Time Employment,0.05565,228,3589,0.04815,0.06315
2011,17-29 y.,No migration background,Vocational Training,0.13298,450,3589,0.12187,0.14409
2011,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.08322,338,3589,0.07418,0.09225
2011,17-29 y.,No migration background,Not Employed,0.37036,1635,3589,0.35456,0.38617
2011,17-29 y.,Direct migration background,Full-Time Employment,0.32277,115,464,0.28018,0.36536
2011,17-29 y.,Direct migration background,Regular Part-Time Employment,0.06724,38,464,0.04443,0.09005
2011,17-29 y.,Direct migration background,Vocational Training,0.08236,34,464,0.05732,0.10741
2011,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06549,39,464,0.04296,0.08803
2011,17-29 y.,Direct migration background,Not Employed,0.46112,238,464,0.41571,0.50653
2011,17-29 y.,Indirect migration background,Full-Time Employment,0.26272,119,610,0.22777,0.29768
2011,17-29 y.,Indirect migration background,Vocational Training,0.12925,73,610,0.10261,0.15590
2011,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09437,58,610,0.07115,0.11759
2011,17-29 y.,Indirect migration background,Not Employed,0.45449,360,610,0.41495,0.49404
2011,30-45 y.,No migration background,Full-Time Employment,0.65436,4042,7779,0.64379,0.66493
2011,30-45 y.,No migration background,Regular Part-Time Employment,0.16171,1734,7779,0.15352,0.16989
2011,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04436,482,7779,0.03979,0.04894
2011,30-45 y.,No migration background,Not Employed,0.13232,1521,7779,0.12479,0.13985
2011,30-45 y.,Direct migration background,Full-Time Employment,0.47898,630,1522,0.45388,0.50409
2011,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16051,249,1522,0.14206,0.17896
2011,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08812,117,1522,0.07387,0.10237
2011,30-45 y.,Direct migration background,Not Employed,0.26992,526,1522,0.24761,0.29223
2011,30-45 y.,Indirect migration background,Full-Time Employment,0.60789,297,582,0.56819,0.64759
2011,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14138,110,582,0.11305,0.16972
2011,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.05625,40,582,0.03751,0.07498
2011,30-45 y.,Indirect migration background,Not Employed,0.18857,135,582,0.15676,0.22038
2011,46-65 y.,No migration background,Full-Time Employment,0.53138,4142,8044,0.52048,0.54229
2011,46-65 y.,No migration background,Regular Part-Time Employment,0.14358,1334,8044,0.13591,0.15124
2011,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05483,434,8044,0.04985,0.05980
2011,46-65 y.,No migration background,Not Employed,0.26899,2134,8044,0.25930,0.27869
2011,46-65 y.,Direct migration background,Full-Time Employment,0.41986,426,958,0.38859,0.45113
2011,46-65 y.,Direct migration background,Regular Part-Time Employment,0.14156,129,958,0.11947,0.16364
2011,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07147,59,958,0.05515,0.08779
2011,46-65 y.,Direct migration background,Not Employed,0.36711,344,958,0.33657,0.39765
2011,46-65 y.,Indirect migration background,Full-Time Employment,0.39914,48,79,0.29046,0.50782
2011,46-65 y.,Indirect migration background,Not Employed,0.24914,31,79,0.15315,0.34512
2011,66 and older,No migration background,Full-Time Employment,0.00972,53,4716,0.00692,0.01252
2011,66 and older,No migration background,Regular Part-Time Employment,0.01214,64,4716,0.00902,0.01527
2011,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.02054,91,4716,0.01649,0.02459
2011,66 and older,No migration background,Not Employed,0.95759,4508,4716,0.95184,0.96334
2011,66 and older,Direct migration background,Not Employed,0.95806,405,405,0.93851,0.97761
2012,17-29 y.,No migration background,Full-Time Employment,0.34201,890,3484,0.32626,0.35777
2012,17-29 y.,No migration background,Regular Part-Time Employment,0.05671,204,3484,0.04903,0.06439
2012,17-29 y.,No migration background,Vocational Training,0.12638,444,3484,0.11535,0.13742
2012,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10328,394,3484,0.09317,0.11339
2012,17-29 y.,No migration background,Not Employed,0.36429,1552,3484,0.34831,0.38027
2012,17-29 y.,Direct migration background,Full-Time Employment,0.35049,113,412,0.30436,0.39662
2012,17-29 y.,Direct migration background,Regular Part-Time Employment,0.07848,36,412,0.05248,0.10448
2012,17-29 y.,Direct migration background,Vocational Training,0.08183,38,412,0.05533,0.10833
2012,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08219,31,412,0.05564,0.10874
2012,17-29 y.,Direct migration background,Not Employed,0.40604,194,412,0.35856,0.45352
2012,17-29 y.,Indirect migration background,Full-Time Employment,0.25919,109,576,0.22337,0.29500
2012,17-29 y.,Indirect migration background,Vocational Training,0.13090,81,576,0.10333,0.15847
2012,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.12231,73,576,0.09553,0.14909
2012,17-29 y.,Indirect migration background,Not Employed,0.41418,313,576,0.37392,0.45444
2012,30-45 y.,No migration background,Full-Time Employment,0.64165,3675,7050,0.63046,0.65285
2012,30-45 y.,No migration background,Regular Part-Time Employment,0.16659,1665,7050,0.15790,0.17529
2012,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04360,428,7050,0.03884,0.04837
2012,30-45 y.,No migration background,Not Employed,0.14206,1282,7050,0.13391,0.15021
2012,30-45 y.,Direct migration background,Full-Time Employment,0.52448,628,1419,0.49849,0.55048
2012,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16784,257,1419,0.14839,0.18729
2012,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07223,110,1419,0.05875,0.08570
2012,30-45 y.,Direct migration background,Not Employed,0.22993,424,1419,0.20803,0.25184
2012,30-45 y.,Indirect migration background,Full-Time Employment,0.61064,282,548,0.56978,0.65151
2012,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.13789,105,548,0.10900,0.16679
2012,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02759,34,548,0.01387,0.04132
2012,30-45 y.,Indirect migration background,Not Employed,0.21778,127,548,0.18319,0.25237
2012,46-65 y.,No migration background,Full-Time Employment,0.53190,4228,8281,0.52115,0.54265
2012,46-65 y.,No migration background,Regular Part-Time Employment,0.14535,1396,8281,0.13776,0.15295
2012,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05276,465,8281,0.04795,0.05758
2012,46-65 y.,No migration background,Not Employed,0.26874,2192,8281,0.25919,0.27829
2012,46-65 y.,Direct migration background,Full-Time Employment,0.44259,442,950,0.41099,0.47419
2012,46-65 y.,Direct migration background,Regular Part-Time Employment,0.15840,144,950,0.13517,0.18163
2012,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06331,60,950,0.04782,0.07880
2012,46-65 y.,Direct migration background,Not Employed,0.33570,304,950,0.30565,0.36575
2012,46-65 y.,Indirect migration background,Full-Time Employment,0.44671,64,96,0.34674,0.54669
2012,46-65 y.,Indirect migration background,Not Employed,0.24713,32,96,0.16039,0.33386
2012,66 and older,No migration background,Full-Time Employment,0.01159,54,4781,0.00856,0.01462
2012,66 and older,No migration background,Regular Part-Time Employment,0.01250,75,4781,0.00935,0.01565
2012,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.02803,135,4781,0.02335,0.03271
2012,66 and older,No migration background,Not Employed,0.94788,4517,4781,0.94158,0.95418
2012,66 and older,Direct migration background,Not Employed,0.95581,399,399,0.93561,0.97600
2013,17-29 y.,No migration background,Full-Time Employment,0.33398,829,3335,0.31797,0.34998
2013,17-29 y.,No migration background,Regular Part-Time Employment,0.05717,183,3335,0.04929,0.06505
2013,17-29 y.,No migration background,Vocational Training,0.14324,480,3335,0.13135,0.15513
2013,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09927,401,3335,0.08912,0.10942
2013,17-29 y.,No migration background,Not Employed,0.36054,1442,3335,0.34424,0.37684
2013,17-29 y.,Direct migration background,Full-Time Employment,0.32783,294,1114,0.30025,0.35540
2013,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10046,90,1114,0.08280,0.11813
2013,17-29 y.,Direct migration background,Vocational Training,0.08600,142,1114,0.06953,0.10247
2013,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.13082,95,1114,0.11101,0.15063
2013,17-29 y.,Direct migration background,Not Employed,0.35374,493,1114,0.32565,0.38183
2013,17-29 y.,Indirect migration background,Full-Time Employment,0.25437,230,1120,0.22885,0.27989
2013,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.05733,50,1120,0.04371,0.07096
2013,17-29 y.,Indirect migration background,Vocational Training,0.13531,187,1120,0.11527,0.15535
2013,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11132,115,1120,0.09289,0.12975
2013,17-29 y.,Indirect migration background,Not Employed,0.44076,538,1120,0.41167,0.46985
2013,30-45 y.,No migration background,Full-Time Employment,0.62552,3343,6434,0.61369,0.63734
2013,30-45 y.,No migration background,Regular Part-Time Employment,0.18205,1592,6434,0.17262,0.19148
2013,30-45 y.,No migration background,Vocational Training,0.00426,35,6434,0.00267,0.00585
2013,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04501,387,6434,0.03995,0.05008
2013,30-45 y.,No migration background,Not Employed,0.13877,1077,6434,0.13032,0.14722
2013,30-45 y.,Direct migration background,Full-Time Employment,0.50893,1394,3064,0.49122,0.52663
2013,30-45 y.,Direct migration background,Regular Part-Time Employment,0.14559,499,3064,0.13310,0.15808
2013,30-45 y.,Direct migration background,Vocational Training,0.00884,32,3064,0.00552,0.01215
2013,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07899,262,3064,0.06943,0.08854
2013,30-45 y.,Direct migration background,Not Employed,0.25766,877,3064,0.24217,0.27315
2013,30-45 y.,Indirect migration background,Full-Time Employment,0.57527,434,848,0.54198,0.60856
