year,regtyp,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Urban regions,male,Regular Part-Time Employment,0.05609,573,9348,0.05142,0.06075
2019,Urban regions,male,Vocational Training,0.02644,310,9348,0.02318,0.02969
2019,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03863,397,9348,0.03472,0.04253
2019,Urban regions,male,Not Employed,0.33963,3208,9348,0.33003,0.34923
2019,Urban regions,female,Full-Time Employment,0.26376,2326,9765,0.25502,0.27250
2019,Urban regions,female,Regular Part-Time Employment,0.21344,2345,9765,0.20532,0.22157
2019,Urban regions,female,Vocational Training,0.02024,239,9765,0.01745,0.02304
2019,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06363,683,9765,0.05879,0.06847
2019,Urban regions,female,Not Employed,0.43770,4172,9765,0.42786,0.44754
2019,Rural regions,male,Full-Time Employment,0.53043,2560,4821,0.51635,0.54452
2019,Rural regions,male,Regular Part-Time Employment,0.04893,223,4821,0.04284,0.05502
2019,Rural regions,male,Vocational Training,0.02791,187,4821,0.02326,0.03255
2019,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03536,175,4821,0.03015,0.04057
2019,Rural regions,male,Not Employed,0.35287,1676,4821,0.33938,0.36636
2019,Rural regions,female,Full-Time Employment,0.25202,1223,5035,0.24003,0.26402
2019,Rural regions,female,Regular Part-Time Employment,0.22877,1211,5035,0.21716,0.24037
2019,Rural regions,female,Vocational Training,0.01966,122,5035,0.01583,0.02350
2019,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.05984,347,5035,0.05329,0.06640
2019,Rural regions,female,Not Employed,0.43634,2132,5035,0.42264,0.45004
2020,Urban regions,male,Full-Time Employment,0.53677,5337,10100,0.52705,0.54650
2020,Urban regions,male,Regular Part-Time Employment,0.05549,625,10100,0.05102,0.05995
2020,Urban regions,male,Vocational Training,0.02526,384,10100,0.02220,0.02832
2020,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03901,400,10100,0.03523,0.04278
2020,Urban regions,male,Not Employed,0.34009,3354,10100,0.33085,0.34933
2020,Urban regions,female,Full-Time Employment,0.25804,2551,10138,0.24953,0.26656
2020,Urban regions,female,Regular Part-Time Employment,0.21898,2339,10138,0.21093,0.22703
2020,Urban regions,female,Vocational Training,0.02252,281,10138,0.01964,0.02541
2020,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.05989,607,10138,0.05527,0.06451
2020,Urban regions,female,Not Employed,0.43929,4360,10138,0.42963,0.44895
2020,Rural regions,male,Full-Time Employment,0.52377,2547,4736,0.50954,0.53799
2020,Rural regions,male,Regular Part-Time Employment,0.04413,214,4736,0.03828,0.04998
2020,Rural regions,male,Vocational Training,0.02964,190,4736,0.02481,0.03447
2020,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03758,143,4736,0.03216,0.04300
2020,Rural regions,male,Not Employed,0.36016,1642,4736,0.34648,0.37383
2020,Rural regions,female,Full-Time Employment,0.25789,1232,4874,0.24561,0.27017
2020,Rural regions,female,Regular Part-Time Employment,0.22881,1163,4874,0.21701,0.24060
2020,Rural regions,female,Vocational Training,0.02054,129,4874,0.01656,0.02452
2020,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.05962,316,4874,0.05297,0.06627
2020,Rural regions,female,Not Employed,0.42974,2034,4874,0.41584,0.44364
2021,Urban regions,male,Full-Time Employment,0.52901,3418,6571,0.51694,0.54108
2021,Urban regions,male,Regular Part-Time Employment,0.06361,448,6571,0.05771,0.06951
2021,Urban regions,male,Vocational Training,0.02025,179,6571,0.01684,0.02365
2021,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03708,213,6571,0.03251,0.04165
2021,Urban regions,male,Not Employed,0.34098,2227,6571,0.32952,0.35245
2021,Urban regions,male,In short-time work (since 2021),0.00907,86,6571,0.00678,0.01137
2021,Urban regions,female,Full-Time Employment,0.27756,1799,6905,0.26700,0.28813
2021,Urban regions,female,Regular Part-Time Employment,0.20667,1596,6905,0.19712,0.21623
2021,Urban regions,female,Vocational Training,0.01808,133,6905,0.01493,0.02122
2021,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06588,395,6905,0.06003,0.07173
2021,Urban regions,female,Not Employed,0.42835,2932,6905,0.41668,0.44002
2021,Urban regions,female,In short-time work (since 2021),0.00345,50,6905,0.00207,0.00484
2021,Rural regions,male,Full-Time Employment,0.55105,1644,3030,0.53334,0.56876
2021,Rural regions,male,Regular Part-Time Employment,0.04309,141,3030,0.03586,0.05032
2021,Rural regions,male,Vocational Training,0.02508,86,3030,0.01951,0.03065
2021,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.04439,96,3030,0.03706,0.05173
2021,Rural regions,male,Not Employed,0.32884,1063,3030,0.31210,0.34557
2021,Rural regions,female,Full-Time Employment,0.25784,843,3250,0.24280,0.27288
2021,Rural regions,female,Regular Part-Time Employment,0.23234,801,3250,0.21782,0.24687
2021,Rural regions,female,Vocational Training,0.01611,70,3250,0.01178,0.02044
2021,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.04893,179,3250,0.04151,0.05635
2021,Rural regions,female,Not Employed,0.43495,1357,3250,0.41790,0.45200
2022,Urban regions,male,Full-Time Employment,0.54466,5826,9511,0.53465,0.55467
2022,Urban regions,male,Regular Part-Time Employment,0.07501,666,9511,0.06971,0.08030
2022,Urban regions,male,Vocational Training,0.01749,272,9511,0.01486,0.02013
2022,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03816,347,9511,0.03431,0.04201
2022,Urban regions,male,Not Employed,0.32153,2349,9511,0.31214,0.33092
2022,Urban regions,male,In short-time work (since 2021),0.00315,51,9511,0.00203,0.00428
2022,Urban regions,female,Full-Time Employment,0.27850,3344,9781,0.26962,0.28738
2022,Urban regions,female,Regular Part-Time Employment,0.23862,2351,9781,0.23017,0.24707
2022,Urban regions,female,Vocational Training,0.01785,254,9781,0.01522,0.02047
2022,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06420,544,9781,0.05934,0.06906
2022,Urban regions,female,Not Employed,0.39846,3249,9781,0.38875,0.40816
2022,Urban regions,female,In short-time work (since 2021),0.00238,39,9781,0.00141,0.00334
2022,Rural regions,male,Full-Time Employment,0.56702,2530,4221,0.55207,0.58197
2022,Rural regions,male,Regular Part-Time Employment,0.04403,206,4221,0.03784,0.05022
2022,Rural regions,male,Vocational Training,0.02425,126,4221,0.01961,0.02889
2022,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03461,153,4221,0.02910,0.04013
2022,Rural regions,male,Not Employed,0.32904,1206,4221,0.31487,0.34322
2022,Rural regions,female,Full-Time Employment,0.25528,1320,4608,0.24269,0.26787
2022,Rural regions,female,Regular Part-Time Employment,0.24565,1244,4608,0.23322,0.25808
2022,Rural regions,female,Vocational Training,0.01603,118,4608,0.01240,0.01966
2022,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.05357,267,4608,0.04707,0.06007
2022,Rural regions,female,Not Employed,0.42889,1659,4608,0.41459,0.44318
