year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,17-29 y.,Upper Secondary Level,Not Employed,0.35795,649,1675,0.33499,0.38092
2006,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.48640,143,227,0.42123,0.55156
2006,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.29588,84,227,0.23637,0.35539
2006,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.71916,50,50,0.59332,0.84499
2006,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66893,156,206,0.60451,0.73335
2006,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19748,50,206,0.14299,0.25198
2006,30-45 y.,Primary Level,Not Employed,0.65119,34,34,0.48858,0.81380
2006,30-45 y.,Lower Secondary Level,Full-Time Employment,0.41245,140,361,0.36159,0.46330
2006,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.13952,64,361,0.10373,0.17532
2006,30-45 y.,Lower Secondary Level,Not Employed,0.37711,157,361,0.32704,0.42717
2006,30-45 y.,Upper Secondary Level,Full-Time Employment,0.55736,1740,3174,0.54008,0.57465
2006,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.16551,560,3174,0.15258,0.17844
2006,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06046,199,3174,0.05217,0.06875
2006,30-45 y.,Upper Secondary Level,Not Employed,0.21195,675,3174,0.19773,0.22617
2006,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57029,301,556,0.52911,0.61148
2006,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18530,109,556,0.15298,0.21763
2006,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06688,34,556,0.04610,0.08766
2006,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.17678,112,556,0.14504,0.20852
2006,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.68378,413,629,0.64741,0.72015
2006,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14808,109,629,0.12030,0.17586
2006,30-45 y.,First Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05727,36,629,0.03909,0.07544
2006,30-45 y.,First Stage of Tertiary Education,Not Employed,0.11087,71,629,0.08632,0.13543
2006,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68574,1002,1444,0.66178,0.70969
2006,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13235,216,1444,0.11486,0.14983
2006,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03926,49,1444,0.02924,0.04928
2006,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.14266,177,1444,0.12461,0.16070
2006,46-65 y.,Primary Level,Not Employed,0.63440,52,52,0.50222,0.76658
2006,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24173,140,545,0.20575,0.27771
2006,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11101,72,545,0.08461,0.13741
2006,46-65 y.,Lower Secondary Level,Not Employed,0.59271,333,545,0.55142,0.63400
2006,46-65 y.,Upper Secondary Level,Full-Time Employment,0.42718,1612,3911,0.41167,0.44268
2006,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11418,496,3911,0.10421,0.12414
2006,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05692,221,3911,0.04966,0.06418
2006,46-65 y.,Upper Secondary Level,Not Employed,0.39984,1582,3911,0.38448,0.41519
2006,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.46538,127,253,0.40379,0.52696
2006,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19465,51,253,0.14577,0.24354
2006,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.32091,75,253,0.26327,0.37854
2006,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52550,328,622,0.48623,0.56477
2006,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10636,88,622,0.08211,0.13060
2006,46-65 y.,First Stage of Tertiary Education,Not Employed,0.33560,206,622,0.29846,0.37274
2006,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60395,1292,2089,0.58297,0.62493
2006,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12522,292,2089,0.11103,0.13942
2006,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04914,74,2089,0.03987,0.05841
2006,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22169,431,2089,0.20387,0.23950
2006,66 and older,Primary Level,Not Employed,0.99107,56,56,0.96620,1.01593
2006,66 and older,Lower Secondary Level,Not Employed,0.97775,809,809,0.96758,0.98792
2006,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01411,35,2266,0.00925,0.01897
2006,66 and older,Upper Secondary Level,Not Employed,0.96393,2231,2266,0.95625,0.97161
2006,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.95210,106,106,0.91125,0.99295
2006,66 and older,First Stage of Tertiary Education,Not Employed,0.96596,294,294,0.94520,0.98673
2006,66 and older,Second Stage of Tertiary Education,Not Employed,0.92864,730,730,0.90995,0.94732
2007,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.15351,95,622,0.12516,0.18186
2007,17-29 y.,Pre-primary Level,Not Employed,0.82755,527,622,0.79784,0.85726
2007,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18777,102,595,0.15636,0.21918
2007,17-29 y.,Lower Secondary Level,Vocational Training,0.31013,220,595,0.27293,0.34732
2007,17-29 y.,Lower Secondary Level,Not Employed,0.39042,273,595,0.35119,0.42965
2007,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41521,615,1572,0.39084,0.43958
2007,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07361,114,1572,0.06070,0.08652
2007,17-29 y.,Upper Secondary Level,Vocational Training,0.08071,121,1572,0.06724,0.09418
2007,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.08701,142,1572,0.07307,0.10094
2007,17-29 y.,Upper Secondary Level,Not Employed,0.34346,580,1572,0.31998,0.36695
2007,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55634,131,202,0.48765,0.62502
2007,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25559,71,202,0.19529,0.31589
2007,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72816,40,40,0.58853,0.86780
2007,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.61743,143,181,0.54643,0.68843
2007,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.18743,38,181,0.13042,0.24444
2007,30-45 y.,Lower Secondary Level,Full-Time Employment,0.41585,127,301,0.36008,0.47163
2007,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16943,53,301,0.12698,0.21188
2007,30-45 y.,Lower Secondary Level,Not Employed,0.32165,121,301,0.26879,0.37451
2007,30-45 y.,Upper Secondary Level,Full-Time Employment,0.58125,1608,2840,0.56310,0.59940
2007,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.17061,534,2840,0.15677,0.18445
2007,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06322,185,2840,0.05427,0.07218
2007,30-45 y.,Upper Secondary Level,Not Employed,0.17990,513,2840,0.16577,0.19403
2007,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55460,288,496,0.51082,0.59838
2007,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20414,114,496,0.16863,0.23965
2007,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.17808,94,496,0.14437,0.21178
2007,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.66608,370,529,0.62585,0.70631
2007,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.17928,111,529,0.14656,0.21200
2007,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09322,48,529,0.06842,0.11802
2007,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70244,964,1377,0.67829,0.72660
2007,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14634,227,1377,0.12767,0.16502
2007,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03776,43,1377,0.02769,0.04783
2007,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11345,143,1377,0.09670,0.13021
2007,46-65 y.,Primary Level,Not Employed,0.73389,50,50,0.61015,0.85763
2007,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24236,120,498,0.20468,0.28003
2007,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11197,60,498,0.08425,0.13970
2007,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05905,31,498,0.03832,0.07977
2007,46-65 y.,Lower Secondary Level,Not Employed,0.57912,287,498,0.53571,0.62252
2007,46-65 y.,Upper Secondary Level,Full-Time Employment,0.45128,1584,3624,0.43508,0.46749
2007,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.12418,499,3624,0.11344,0.13492
2007,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05144,196,3624,0.04424,0.05863
2007,46-65 y.,Upper Secondary Level,Not Employed,0.37091,1345,3624,0.35518,0.38664
2007,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.46608,129,250,0.40411,0.52804
2007,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19101,52,250,0.14219,0.23984
2007,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.28659,69,250,0.23043,0.34276
2007,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.55073,320,585,0.51039,0.59107
2007,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12044,89,585,0.09404,0.14684
2007,46-65 y.,First Stage of Tertiary Education,Not Employed,0.29596,176,585,0.25894,0.33298
2007,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60329,1216,1975,0.58171,0.62487
2007,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12852,285,1975,0.11376,0.14328
2007,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04178,59,1975,0.03295,0.05061
2007,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22641,415,1975,0.20795,0.24487
2007,66 and older,Primary Level,Not Employed,0.97930,52,52,0.94022,1.01838
2007,66 and older,Lower Secondary Level,Not Employed,0.98189,754,754,0.97236,0.99141
2007,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01544,32,2229,0.01032,0.02056
2007,66 and older,Upper Secondary Level,Not Employed,0.96427,2197,2229,0.95656,0.97198
2007,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97519,115,115,0.94664,1.00374
2007,66 and older,First Stage of Tertiary Education,Not Employed,0.95557,296,296,0.93206,0.97908
2007,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03444,31,768,0.02153,0.04734
2007,66 and older,Second Stage of Tertiary Education,Not Employed,0.91776,737,768,0.89832,0.93721
2008,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16773,94,551,0.13651,0.19896
2008,17-29 y.,Pre-primary Level,Not Employed,0.82768,457,551,0.79611,0.85924
2008,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18238,91,544,0.14990,0.21486
2008,17-29 y.,Lower Secondary Level,Vocational Training,0.33650,220,544,0.29676,0.37624
2008,17-29 y.,Lower Secondary Level,Not Employed,0.39980,233,544,0.35860,0.44101
2008,17-29 y.,Upper Secondary Level,Full-Time Employment,0.43128,586,1416,0.40547,0.45708
2008,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06667,86,1416,0.05367,0.07966
2008,17-29 y.,Upper Secondary Level,Vocational Training,0.07654,102,1416,0.06268,0.09039
2008,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.11240,144,1416,0.09594,0.12885
2008,17-29 y.,Upper Secondary Level,Not Employed,0.31313,498,1416,0.28896,0.33729
2008,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61544,128,173,0.54273,0.68814
2008,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.16651,45,173,0.11084,0.22219
2008,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.79549,33,33,0.65574,0.93524
2008,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68614,154,202,0.62199,0.75030
2008,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.16059,48,202,0.10984,0.21135
2008,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42808,121,308,0.37273,0.48343
2008,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16845,52,308,0.12659,0.21032
2008,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.10689,34,308,0.07233,0.14145
2008,30-45 y.,Lower Secondary Level,Not Employed,0.28253,101,308,0.23216,0.33289
2008,30-45 y.,Upper Secondary Level,Full-Time Employment,0.60065,1509,2594,0.58179,0.61950
2008,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15469,462,2594,0.14077,0.16861
2008,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06823,176,2594,0.05852,0.07793
2008,30-45 y.,Upper Secondary Level,Not Employed,0.16931,447,2594,0.15487,0.18374
2008,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57877,268,447,0.53294,0.62459
2008,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20195,101,447,0.16470,0.23921
2008,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.15511,78,447,0.12151,0.18871
2008,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71218,323,455,0.67053,0.75383
2008,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.18506,91,455,0.14933,0.22078
2008,30-45 y.,First Stage of Tertiary Education,Not Employed,0.06770,41,455,0.04459,0.09082
2008,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71835,884,1235,0.69326,0.74345
2008,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14010,192,1235,0.12073,0.15946
2008,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04093,42,1235,0.02988,0.05198
2008,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.10062,117,1235,0.08383,0.11740
2008,46-65 y.,Primary Level,Not Employed,0.62713,38,38,0.47132,0.78295
2008,46-65 y.,Lower Secondary Level,Full-Time Employment,0.25413,116,412,0.21204,0.29622
2008,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11576,60,412,0.08483,0.14670
2008,46-65 y.,Lower Secondary Level,Not Employed,0.55967,236,412,0.51167,0.60766
2008,46-65 y.,Upper Secondary Level,Full-Time Employment,0.46508,1559,3464,0.44846,0.48169
2008,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.13822,513,3464,0.12673,0.14972
2008,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05149,183,3464,0.04413,0.05885
2008,46-65 y.,Upper Secondary Level,Not Employed,0.34247,1209,3464,0.32667,0.35828
2008,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.47424,140,266,0.41412,0.53436
2008,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19593,55,266,0.14814,0.24372
2008,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.26286,71,266,0.20986,0.31586
2008,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52731,312,550,0.48555,0.56907
2008,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12715,87,550,0.09928,0.15501
2008,46-65 y.,First Stage of Tertiary Education,Not Employed,0.28296,151,550,0.24528,0.32064
2008,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.63184,1165,1850,0.60986,0.65383
2008,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13019,281,1850,0.11485,0.14553
2008,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04074,57,1850,0.03173,0.04975
2008,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.19684,347,1850,0.17872,0.21496
2008,66 and older,Primary Level,Not Employed,0.97606,41,41,0.92868,1.02343
2008,66 and older,Lower Secondary Level,Not Employed,0.97721,709,709,0.96622,0.98820
2008,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02415,47,2195,0.01773,0.03057
2008,66 and older,Upper Secondary Level,Not Employed,0.95519,2148,2195,0.94654,0.96385
2008,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.99185,106,106,0.97465,1.00905
2008,66 and older,First Stage of Tertiary Education,Not Employed,0.96143,300,300,0.93960,0.98325
2008,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03937,34,821,0.02606,0.05268
2008,66 and older,Second Stage of Tertiary Education,Not Employed,0.91844,787,821,0.89971,0.93718
2009,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16080,82,499,0.12853,0.19306
2009,17-29 y.,Pre-primary Level,Not Employed,0.82659,417,499,0.79334,0.85984
2009,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18425,75,480,0.14953,0.21897
2009,17-29 y.,Lower Secondary Level,Vocational Training,0.33126,204,480,0.28911,0.37341
2009,17-29 y.,Lower Secondary Level,Not Employed,0.39666,201,480,0.35285,0.44047
2009,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41536,507,1262,0.38816,0.44256
2009,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07439,86,1262,0.05990,0.08887
2009,17-29 y.,Upper Secondary Level,Vocational Training,0.09496,108,1262,0.07878,0.11114
2009,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.11376,126,1262,0.09624,0.13129
2009,17-29 y.,Upper Secondary Level,Not Employed,0.30138,435,1262,0.27606,0.32671
2009,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.62620,100,151,0.54877,0.70363
2009,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21939,51,151,0.15316,0.28562
2009,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68455,165,209,0.62140,0.74771
2009,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.13734,44,209,0.09056,0.18412
2009,30-45 y.,Lower Secondary Level,Full-Time Employment,0.49377,123,247,0.43130,0.55625
2009,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.12237,40,247,0.08142,0.16333
2009,30-45 y.,Lower Secondary Level,Not Employed,0.32161,84,247,0.26324,0.37998
2009,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59637,1322,2322,0.57641,0.61633
2009,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.14995,424,2322,0.13543,0.16447
2009,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07128,162,2322,0.06081,0.08175
2009,30-45 y.,Upper Secondary Level,Not Employed,0.17801,414,2322,0.16244,0.19357
2009,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56931,239,416,0.52167,0.61695
2009,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22395,101,416,0.18384,0.26406
2009,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16405,76,416,0.12842,0.19968
2009,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.67768,293,410,0.63239,0.72298
2009,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14911,74,410,0.11459,0.18363
2009,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12911,43,410,0.09661,0.16161
2009,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71718,807,1149,0.69112,0.74323
2009,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15607,196,1149,0.13507,0.17706
2009,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04178,40,1149,0.03020,0.05335
2009,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.08498,106,1149,0.06885,0.10111
2009,46-65 y.,Primary Level,Not Employed,0.67087,34,34,0.51054,0.83119
2009,46-65 y.,Lower Secondary Level,Full-Time Employment,0.23317,97,357,0.18925,0.27710
2009,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.13303,54,357,0.09775,0.16831
2009,46-65 y.,Lower Secondary Level,Not Employed,0.55077,206,357,0.49910,0.60244
2009,46-65 y.,Upper Secondary Level,Full-Time Employment,0.46803,1516,3288,0.45097,0.48509
2009,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.13913,495,3288,0.12730,0.15096
2009,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05682,179,3288,0.04891,0.06474
2009,46-65 y.,Upper Secondary Level,Not Employed,0.33294,1098,3288,0.31683,0.34905
2009,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.50891,145,256,0.44755,0.57027
2009,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18590,46,256,0.13815,0.23365
2009,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.21889,65,256,0.16813,0.26964
2009,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.58489,314,522,0.54257,0.62720
2009,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12387,80,522,0.09558,0.15216
2009,46-65 y.,First Stage of Tertiary Education,Not Employed,0.24117,128,522,0.20443,0.27790
2009,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64003,1126,1759,0.61759,0.66246
2009,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12562,258,1759,0.11013,0.14112
2009,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04356,47,1759,0.03401,0.05310
2009,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.19079,328,1759,0.17243,0.20916
2009,66 and older,Primary Level,Not Employed,0.97837,40,40,0.93271,1.02403
2009,66 and older,Lower Secondary Level,Not Employed,0.98275,641,641,0.97266,0.99284
2009,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02440,57,2126,0.01784,0.03096
2009,66 and older,Upper Secondary Level,Not Employed,0.94901,2069,2126,0.93966,0.95837
2009,66 and older,First Stage of Tertiary Education,Not Employed,0.95671,300,300,0.93364,0.97977
2009,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02623,34,854,0.01550,0.03696
2009,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05673,34,854,0.04120,0.07225
2009,66 and older,Second Stage of Tertiary Education,Not Employed,0.89194,786,854,0.87111,0.91278
2010,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.15258,127,697,0.12586,0.17929
2010,17-29 y.,Pre-primary Level,Not Employed,0.83328,570,697,0.80558,0.86097
2010,17-29 y.,Primary Level,Not Employed,0.58112,70,70,0.46471,0.69754
2010,17-29 y.,Lower Secondary Level,Full-Time Employment,0.14554,88,791,0.12095,0.17013
2010,17-29 y.,Lower Secondary Level,Vocational Training,0.39557,269,791,0.36147,0.42967
2010,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03973,35,791,0.02611,0.05335
2010,17-29 y.,Lower Secondary Level,Not Employed,0.37250,399,791,0.33878,0.40621
2010,17-29 y.,Upper Secondary Level,Full-Time Employment,0.39694,579,1719,0.37381,0.42008
2010,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07077,129,1719,0.05864,0.08289
2010,17-29 y.,Upper Secondary Level,Vocational Training,0.09632,111,1719,0.08237,0.11027
2010,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.09738,153,1719,0.08336,0.11140
2010,17-29 y.,Upper Secondary Level,Not Employed,0.33800,747,1719,0.31563,0.36037
2010,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59118,119,215,0.52531,0.65705
2010,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21323,96,215,0.15835,0.26811
2010,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.70307,38,38,0.55584,0.85029
2010,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60783,170,299,0.55240,0.66326
2010,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12736,37,299,0.08951,0.16521
2010,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21027,92,299,0.16400,0.25654
2010,30-45 y.,Primary Level,Full-Time Employment,0.31974,34,133,0.24018,0.39930
2010,30-45 y.,Primary Level,Not Employed,0.55209,99,133,0.46726,0.63693
2010,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42771,207,647,0.38956,0.46586
2010,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16621,95,647,0.13750,0.19492
2010,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05289,64,647,0.03563,0.07015
2010,30-45 y.,Lower Secondary Level,Not Employed,0.34442,281,647,0.30778,0.38106
2010,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59458,2080,4362,0.58001,0.60915
2010,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15013,769,4362,0.13953,0.16073
2010,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07896,357,4362,0.07096,0.08697
2010,30-45 y.,Upper Secondary Level,Not Employed,0.17298,1156,4362,0.16175,0.18420
2010,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59491,404,960,0.56384,0.62598
2010,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19978,212,960,0.17447,0.22508
2010,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05557,73,960,0.04107,0.07007
2010,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14774,271,960,0.12528,0.17020
2010,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71676,405,599,0.68065,0.75288
2010,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.16453,104,599,0.13481,0.19425
2010,30-45 y.,First Stage of Tertiary Education,Not Employed,0.08221,90,599,0.06019,0.10423
2010,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71460,1302,2273,0.69603,0.73317
2010,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15326,423,2273,0.13845,0.16807
2010,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03549,83,2273,0.02789,0.04310
2010,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09564,465,2273,0.08355,0.10773
2010,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24574,114,433,0.20514,0.28634
2010,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.13613,62,433,0.10379,0.16847
2010,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08261,39,433,0.05665,0.10857
2010,46-65 y.,Lower Secondary Level,Not Employed,0.52678,218,433,0.47970,0.57386
2010,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47011,1628,3576,0.45375,0.48647
2010,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14858,579,3576,0.13692,0.16024
2010,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06846,249,3576,0.06018,0.07674
