year,pgisced97,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Upper Secondary Level,West,Full-Time Employment,0.39055,3520,8705,0.38030,0.40080
2002,Upper Secondary Level,West,Regular Part-Time Employment,0.10663,1042,8705,0.10015,0.11312
2002,Upper Secondary Level,West,Vocational Training,0.01098,112,8705,0.00879,0.01316
2002,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04206,395,8705,0.03784,0.04627
2002,Upper Secondary Level,West,Not Employed,0.44960,3636,8705,0.43915,0.46005
2002,Upper Secondary Level,East,Full-Time Employment,0.36889,1128,2877,0.35126,0.38653
2002,Upper Secondary Level,East,Regular Part-Time Employment,0.05929,192,2877,0.05065,0.06792
2002,Upper Secondary Level,East,Vocational Training,0.01944,66,2877,0.01439,0.02449
2002,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.01975,67,2877,0.01466,0.02483
2002,Upper Secondary Level,East,Not Employed,0.53169,1424,2877,0.51345,0.54993
2002,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.48117,507,1015,0.45041,0.51192
2002,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.10642,127,1015,0.08744,0.12540
2002,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.03817,44,1015,0.02637,0.04996
2002,Post-secondary Non-tertiary Level,West,Not Employed,0.35674,337,1015,0.32725,0.38622
2002,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.52855,72,117,0.43770,0.61939
2002,Post-secondary Non-tertiary Level,East,Not Employed,0.34989,45,117,0.26310,0.43669
2002,First Stage of Tertiary Education,West,Full-Time Employment,0.51386,702,1287,0.48654,0.54117
2002,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.11325,170,1287,0.09593,0.13057
2002,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03141,45,1287,0.02187,0.04094
2002,First Stage of Tertiary Education,West,Not Employed,0.33862,370,1287,0.31275,0.36448
2002,First Stage of Tertiary Education,East,Full-Time Employment,0.47033,240,444,0.42385,0.51681
2002,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.06527,33,444,0.04226,0.08827
2002,First Stage of Tertiary Education,East,Not Employed,0.45144,171,444,0.40510,0.49779
2002,Second Stage of Tertiary Education,West,Full-Time Employment,0.58964,2022,3227,0.57266,0.60661
2002,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.10688,393,3227,0.09622,0.11755
2002,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02695,78,3227,0.02136,0.03253
2002,Second Stage of Tertiary Education,West,Not Employed,0.27232,734,3227,0.25696,0.28768
2002,Second Stage of Tertiary Education,East,Full-Time Employment,0.46874,776,1301,0.44161,0.49586
2002,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.08842,111,1301,0.07298,0.10385
2002,Second Stage of Tertiary Education,East,Not Employed,0.42024,414,1301,0.39341,0.44707
2003,No answer / don't know,West,Vocational Training,0.24115,52,130,0.16733,0.31497
2003,No answer / don't know,West,Not Employed,0.48593,78,130,0.39968,0.57218
2003,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.09326,46,452,0.06642,0.12010
2003,Pre-primary Level,West,Not Employed,0.89167,406,452,0.86299,0.92036
2003,Pre-primary Level,East,Not Employed,0.93995,154,154,0.90231,0.97760
2003,Primary Level,West,Full-Time Employment,0.19806,51,225,0.14587,0.25025
2003,Primary Level,West,Not Employed,0.65195,174,225,0.58956,0.71433
2003,Lower Secondary Level,West,Full-Time Employment,0.17616,432,2317,0.16065,0.19168
2003,Lower Secondary Level,West,Regular Part-Time Employment,0.06082,164,2317,0.05108,0.07055
2003,Lower Secondary Level,West,Vocational Training,0.09170,263,2317,0.07995,0.10346
2003,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.03481,87,2317,0.02735,0.04228
2003,Lower Secondary Level,West,Not Employed,0.63390,1371,2317,0.61428,0.65352
2003,Lower Secondary Level,East,Full-Time Employment,0.08035,33,394,0.05348,0.10723
2003,Lower Secondary Level,East,Vocational Training,0.16769,95,394,0.13076,0.20463
2003,Lower Secondary Level,East,Not Employed,0.71574,266,394,0.67115,0.76034
2003,Upper Secondary Level,West,Full-Time Employment,0.38464,3300,8296,0.37417,0.39511
2003,Upper Secondary Level,West,Regular Part-Time Employment,0.10765,995,8296,0.10098,0.11432
2003,Upper Secondary Level,West,Vocational Training,0.00873,88,8296,0.00673,0.01073
2003,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04308,397,8296,0.03871,0.04745
2003,Upper Secondary Level,West,Not Employed,0.45571,3516,8296,0.44499,0.46643
2003,Upper Secondary Level,East,Full-Time Employment,0.35205,1036,2807,0.33438,0.36972
2003,Upper Secondary Level,East,Regular Part-Time Employment,0.06765,217,2807,0.05836,0.07694
2003,Upper Secondary Level,East,Vocational Training,0.01751,54,2807,0.01266,0.02236
2003,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.02464,73,2807,0.01891,0.03038
2003,Upper Secondary Level,East,Not Employed,0.53771,1427,2807,0.51926,0.55616
2003,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.46356,488,997,0.43259,0.49453
2003,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.12647,141,997,0.10583,0.14712
2003,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05685,50,997,0.04247,0.07123
2003,Post-secondary Non-tertiary Level,West,Not Employed,0.33699,318,997,0.30764,0.36635
2003,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.48715,74,121,0.39771,0.57658
2003,Post-secondary Non-tertiary Level,East,Not Employed,0.38870,47,121,0.30148,0.47592
2003,First Stage of Tertiary Education,West,Full-Time Employment,0.49296,639,1231,0.46502,0.52090
2003,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.11493,167,1231,0.09710,0.13275
2003,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02245,37,1231,0.01417,0.03072
2003,First Stage of Tertiary Education,West,Not Employed,0.36665,388,1231,0.33972,0.39358
2003,First Stage of Tertiary Education,East,Full-Time Employment,0.44043,223,439,0.39393,0.48692
2003,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.06916,35,439,0.04540,0.09292
2003,First Stage of Tertiary Education,East,Not Employed,0.45692,181,439,0.41027,0.50357
2003,Second Stage of Tertiary Education,West,Full-Time Employment,0.57986,1825,3059,0.56236,0.59735
2003,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.10572,390,3059,0.09482,0.11661
2003,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03357,86,3059,0.02718,0.03995
2003,Second Stage of Tertiary Education,West,Not Employed,0.27894,758,3059,0.26304,0.29484
2003,Second Stage of Tertiary Education,East,Full-Time Employment,0.43933,719,1264,0.41196,0.46670
2003,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09837,122,1264,0.08194,0.11479
2003,Second Stage of Tertiary Education,East,Not Employed,0.43584,423,1264,0.40849,0.46319
2004,No answer / don't know,West,Full-Time Employment,0.13371,35,187,0.08480,0.18263
2004,No answer / don't know,West,Vocational Training,0.27772,58,187,0.21335,0.34208
2004,No answer / don't know,West,Not Employed,0.48757,94,187,0.41574,0.55941
2004,No answer / don't know,East,Not Employed,0.41925,34,34,0.25089,0.58760
2004,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.05887,33,469,0.03754,0.08019
2004,Pre-primary Level,West,Not Employed,0.93587,436,469,0.91368,0.95807
2004,Pre-primary Level,East,Not Employed,0.91503,156,156,0.87113,0.95893
2004,Primary Level,West,Full-Time Employment,0.20666,49,211,0.15189,0.26142
2004,Primary Level,West,Not Employed,0.68731,162,211,0.62461,0.75002
2004,Lower Secondary Level,West,Full-Time Employment,0.17684,394,2198,0.16089,0.19279
2004,Lower Secondary Level,West,Regular Part-Time Employment,0.06813,159,2198,0.05759,0.07866
2004,Lower Secondary Level,West,Vocational Training,0.09040,241,2198,0.07841,0.10239
2004,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.03043,80,2198,0.02325,0.03761
2004,Lower Secondary Level,West,Not Employed,0.63112,1324,2198,0.61095,0.65130
2004,Lower Secondary Level,East,Vocational Training,0.20955,92,331,0.16564,0.25346
2004,Lower Secondary Level,East,Not Employed,0.69342,239,331,0.64367,0.74316
2004,Upper Secondary Level,West,Full-Time Employment,0.37735,3103,8033,0.36675,0.38795
2004,Upper Secondary Level,West,Regular Part-Time Employment,0.10167,937,8033,0.09506,0.10828
2004,Upper Secondary Level,West,Vocational Training,0.01066,97,8033,0.00841,0.01290
2004,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04645,425,8033,0.04185,0.05105
2004,Upper Secondary Level,West,Not Employed,0.46326,3471,8033,0.45235,0.47416
2004,Upper Secondary Level,East,Full-Time Employment,0.33998,1018,2744,0.32225,0.35771
2004,Upper Secondary Level,East,Regular Part-Time Employment,0.07137,210,2744,0.06173,0.08100
2004,Upper Secondary Level,East,Vocational Training,0.01434,49,2744,0.00989,0.01878
2004,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.03584,94,2744,0.02889,0.04280
2004,Upper Secondary Level,East,Not Employed,0.53803,1373,2744,0.51937,0.55669
2004,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.46966,487,1002,0.43874,0.50058
2004,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.13666,142,1002,0.11538,0.15793
2004,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06791,59,1002,0.05232,0.08350
2004,Post-secondary Non-tertiary Level,West,Not Employed,0.32432,314,1002,0.29532,0.35332
2004,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.42051,75,126,0.33397,0.50705
2004,Post-secondary Non-tertiary Level,East,Not Employed,0.40546,51,126,0.31939,0.49153
2004,First Stage of Tertiary Education,West,Full-Time Employment,0.50904,627,1205,0.48080,0.53728
2004,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10480,155,1205,0.08750,0.12210
2004,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03763,54,1205,0.02688,0.04838
2004,First Stage of Tertiary Education,West,Not Employed,0.34815,369,1205,0.32124,0.37506
2004,First Stage of Tertiary Education,East,Full-Time Employment,0.45285,213,425,0.40547,0.50023
2004,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08287,39,425,0.05663,0.10911
2004,First Stage of Tertiary Education,East,Not Employed,0.44717,173,425,0.39984,0.49450
2004,Second Stage of Tertiary Education,West,Full-Time Employment,0.57531,1795,3016,0.55767,0.59296
2004,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.09997,378,3016,0.08926,0.11068
2004,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03372,98,3016,0.02728,0.04017
2004,Second Stage of Tertiary Education,West,Not Employed,0.28884,745,3016,0.27266,0.30502
2004,Second Stage of Tertiary Education,East,Full-Time Employment,0.42517,695,1243,0.39767,0.45266
2004,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.10350,121,1243,0.08656,0.12045
2004,Second Stage of Tertiary Education,East,Not Employed,0.44080,427,1243,0.41319,0.46841
2005,No answer / don't know,West,Vocational Training,0.26877,64,186,0.20488,0.33265
2005,No answer / don't know,West,Not Employed,0.52883,122,186,0.45690,0.60076
2005,No answer / don't know,East,Not Employed,0.48381,36,36,0.31825,0.64937
2005,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.06754,37,497,0.04545,0.08962
2005,Pre-primary Level,West,Not Employed,0.92377,460,497,0.90041,0.94712
2005,Pre-primary Level,East,Not Employed,0.93096,140,140,0.88882,0.97311
2005,Primary Level,West,Full-Time Employment,0.19715,39,196,0.14131,0.25300
2005,Primary Level,West,Not Employed,0.63836,157,196,0.57093,0.70580
2005,Lower Secondary Level,West,Full-Time Employment,0.17439,357,2045,0.15794,0.19084
2005,Lower Secondary Level,West,Regular Part-Time Employment,0.06895,148,2045,0.05797,0.07994
2005,Lower Secondary Level,West,Vocational Training,0.08936,203,2045,0.07699,0.10173
2005,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04013,90,2045,0.03162,0.04863
2005,Lower Secondary Level,West,Not Employed,0.62325,1247,2045,0.60225,0.64426
2005,Lower Secondary Level,East,Vocational Training,0.17459,75,295,0.13120,0.21798
2005,Lower Secondary Level,East,Not Employed,0.70591,220,295,0.65382,0.75799
2005,Upper Secondary Level,West,Full-Time Employment,0.38313,2934,7620,0.37221,0.39404
2005,Upper Secondary Level,West,Regular Part-Time Employment,0.10429,879,7620,0.09742,0.11115
2005,Upper Secondary Level,West,Vocational Training,0.01013,85,7620,0.00788,0.01238
2005,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05476,446,7620,0.04965,0.05986
2005,Upper Secondary Level,West,Not Employed,0.44692,3276,7620,0.43576,0.45808
2005,Upper Secondary Level,East,Full-Time Employment,0.33687,940,2622,0.31877,0.35496
2005,Upper Secondary Level,East,Regular Part-Time Employment,0.07424,203,2622,0.06420,0.08428
2005,Upper Secondary Level,East,Vocational Training,0.01887,38,2622,0.01366,0.02408
2005,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.02179,74,2622,0.01620,0.02738
2005,Upper Secondary Level,East,Not Employed,0.54775,1367,2622,0.52870,0.56680
2005,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.46715,470,966,0.43567,0.49863
2005,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.14685,141,966,0.12452,0.16919
2005,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06455,60,966,0.04905,0.08006
2005,Post-secondary Non-tertiary Level,West,Not Employed,0.32026,295,966,0.29082,0.34970
2005,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.43687,77,130,0.35128,0.52247
2005,Post-secondary Non-tertiary Level,East,Not Employed,0.39826,53,130,0.31378,0.48273
2005,First Stage of Tertiary Education,West,Full-Time Employment,0.51180,585,1140,0.48277,0.54083
2005,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10653,152,1140,0.08861,0.12444
2005,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03881,51,1140,0.02759,0.05003
2005,First Stage of Tertiary Education,West,Not Employed,0.34286,352,1140,0.31529,0.37042
2005,First Stage of Tertiary Education,East,Full-Time Employment,0.44595,200,413,0.39795,0.49395
2005,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.07395,33,413,0.04868,0.09922
2005,First Stage of Tertiary Education,East,Not Employed,0.46549,180,413,0.41733,0.51366
2005,Second Stage of Tertiary Education,West,Full-Time Employment,0.55245,1672,2911,0.53439,0.57052
2005,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.11246,360,2911,0.10099,0.12394
2005,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04019,106,2911,0.03306,0.04733
2005,Second Stage of Tertiary Education,West,Not Employed,0.29401,773,2911,0.27746,0.31057
2005,Second Stage of Tertiary Education,East,Full-Time Employment,0.43561,649,1251,0.40812,0.46310
2005,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09316,127,1251,0.07705,0.10927
2005,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03958,42,1251,0.02877,0.05039
2005,Second Stage of Tertiary Education,East,Not Employed,0.43021,433,1251,0.40277,0.45766
2006,No answer / don't know,West,Vocational Training,0.22672,62,196,0.16795,0.28549
2006,No answer / don't know,West,Not Employed,0.53708,134,196,0.46710,0.60707
2006,No answer / don't know,East,Not Employed,0.52709,38,38,0.36622,0.68797
2006,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.16459,86,480,0.13138,0.19780
2006,Pre-primary Level,West,Not Employed,0.79711,394,480,0.76110,0.83313
2006,Pre-primary Level,East,Not Employed,0.90543,129,129,0.85474,0.95613
2006,Primary Level,West,Full-Time Employment,0.18165,34,187,0.12624,0.23707
2006,Primary Level,West,Not Employed,0.70326,153,187,0.63761,0.76891
2006,Lower Secondary Level,West,Full-Time Employment,0.16765,346,2141,0.15182,0.18347
2006,Lower Secondary Level,West,Regular Part-Time Employment,0.06546,162,2141,0.05498,0.07594
2006,Lower Secondary Level,West,Vocational Training,0.08249,181,2141,0.07084,0.09415
2006,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04044,101,2141,0.03210,0.04879
2006,Lower Secondary Level,West,Not Employed,0.63987,1351,2141,0.61954,0.66021
2006,Lower Secondary Level,East,Vocational Training,0.17221,89,339,0.13196,0.21246
2006,Lower Secondary Level,East,Not Employed,0.69110,250,339,0.64185,0.74036
2006,Upper Secondary Level,West,Full-Time Employment,0.37584,3059,8276,0.36540,0.38628
2006,Upper Secondary Level,West,Regular Part-Time Employment,0.10600,968,8276,0.09937,0.11263
2006,Upper Secondary Level,West,Vocational Training,0.01130,93,8276,0.00902,0.01357
2006,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05243,471,8276,0.04762,0.05723
2006,Upper Secondary Level,West,Not Employed,0.45364,3685,8276,0.44291,0.46436
2006,Upper Secondary Level,East,Full-Time Employment,0.34055,972,2804,0.32301,0.35810
2006,Upper Secondary Level,East,Regular Part-Time Employment,0.06454,214,2804,0.05545,0.07364
2006,Upper Secondary Level,East,Vocational Training,0.01535,40,2804,0.01080,0.01990
2006,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04775,126,2804,0.03986,0.05565
2006,Upper Secondary Level,East,Not Employed,0.53137,1452,2804,0.51289,0.54984
2006,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.47057,487,1035,0.44015,0.50100
2006,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.15555,170,1035,0.13346,0.17764
2006,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05980,57,1035,0.04535,0.07425
2006,Post-secondary Non-tertiary Level,West,Not Employed,0.30794,321,1035,0.27981,0.33608
2006,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.47254,86,142,0.39013,0.55495
2006,Post-secondary Non-tertiary Level,East,Not Employed,0.38262,56,142,0.30239,0.46284
2006,First Stage of Tertiary Education,West,Full-Time Employment,0.49351,601,1223,0.46548,0.52154
2006,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10787,168,1223,0.09048,0.12527
2006,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04482,59,1223,0.03322,0.05642
2006,First Stage of Tertiary Education,West,Not Employed,0.35380,395,1223,0.32699,0.38061
2006,First Stage of Tertiary Education,East,Full-Time Employment,0.44763,194,420,0.40002,0.49524
2006,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.06978,36,420,0.04539,0.09418
2006,First Stage of Tertiary Education,East,Not Employed,0.46943,190,420,0.42164,0.51721
2006,Second Stage of Tertiary Education,West,Full-Time Employment,0.55564,1813,3244,0.53854,0.57274
2006,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.10466,398,3244,0.09412,0.11520
2006,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04442,130,3244,0.03733,0.05151
2006,Second Stage of Tertiary Education,West,Not Employed,0.29510,903,3244,0.27940,0.31080
2006,Second Stage of Tertiary Education,East,Full-Time Employment,0.42484,661,1331,0.39827,0.45140
2006,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.10244,144,1331,0.08615,0.11874
2006,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03251,41,1331,0.02298,0.04204
2006,Second Stage of Tertiary Education,East,Not Employed,0.43928,485,1331,0.41261,0.46595
2007,No answer / don't know,West,Vocational Training,0.19902,60,199,0.14340,0.25463
2007,No answer / don't know,West,Not Employed,0.54939,139,199,0.48008,0.61869
2007,No answer / don't know,East,Vocational Training,0.48616,34,67,0.36558,0.60675
2007,No answer / don't know,East,Not Employed,0.32448,33,67,0.21152,0.43743
2007,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.17348,83,471,0.13924,0.20771
2007,Pre-primary Level,West,Not Employed,0.80614,388,471,0.77040,0.84188
2007,Pre-primary Level,East,Not Employed,0.92031,139,139,0.87513,0.96550
2007,Primary Level,West,Full-Time Employment,0.19459,31,166,0.13418,0.25499
2007,Primary Level,West,Not Employed,0.70271,135,166,0.63297,0.77245
2007,Lower Secondary Level,West,Full-Time Employment,0.17908,325,1912,0.16189,0.19627
2007,Lower Secondary Level,West,Regular Part-Time Employment,0.06915,134,1912,0.05777,0.08052
2007,Lower Secondary Level,West,Vocational Training,0.07399,150,1912,0.06226,0.08573
2007,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04564,92,1912,0.03628,0.05500
2007,Lower Secondary Level,West,Not Employed,0.62721,1211,1912,0.60552,0.64889
2007,Lower Secondary Level,East,Vocational Training,0.16640,71,295,0.12383,0.20897
2007,Lower Secondary Level,East,Not Employed,0.68794,224,295,0.63498,0.74091
2007,Upper Secondary Level,West,Full-Time Employment,0.38082,2870,7693,0.36997,0.39167
2007,Upper Secondary Level,West,Regular Part-Time Employment,0.10841,956,7693,0.10146,0.11536
2007,Upper Secondary Level,West,Vocational Training,0.01387,91,7693,0.01126,0.01649
2007,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05465,452,7693,0.04957,0.05973
2007,Upper Secondary Level,West,Not Employed,0.44135,3324,7693,0.43025,0.45245
2007,Upper Secondary Level,East,Full-Time Employment,0.35875,954,2625,0.34039,0.37710
2007,Upper Secondary Level,East,Regular Part-Time Employment,0.08088,217,2625,0.07045,0.09131
2007,Upper Secondary Level,East,Vocational Training,0.01280,40,2625,0.00850,0.01710
2007,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.03950,103,2625,0.03204,0.04695
2007,Upper Secondary Level,East,Not Employed,0.50762,1311,2625,0.48850,0.52675
2007,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.45870,458,995,0.42772,0.48967
2007,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16217,172,995,0.13926,0.18509
2007,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05263,56,995,0.03875,0.06651
2007,Post-secondary Non-tertiary Level,West,Not Employed,0.32055,309,995,0.29154,0.34956
2007,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.54984,90,130,0.46399,0.63569
2007,Post-secondary Non-tertiary Level,East,Not Employed,0.26969,40,130,0.19310,0.34627
2007,First Stage of Tertiary Education,West,Full-Time Employment,0.47751,549,1128,0.44835,0.50667
2007,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.11799,167,1128,0.09916,0.13683
2007,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.05147,55,1128,0.03857,0.06437
2007,First Stage of Tertiary Education,West,Not Employed,0.35303,357,1128,0.32512,0.38093
2007,First Stage of Tertiary Education,East,Full-Time Employment,0.45393,185,397,0.40489,0.50297
2007,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.07903,35,397,0.05246,0.10561
2007,First Stage of Tertiary Education,East,Not Employed,0.45324,177,397,0.40421,0.50227
2007,Second Stage of Tertiary Education,West,Full-Time Employment,0.55555,1714,3086,0.53802,0.57309
2007,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.11779,405,3086,0.10642,0.12917
2007,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04188,111,3086,0.03481,0.04895
2007,Second Stage of Tertiary Education,West,Not Employed,0.28227,856,3086,0.26639,0.29816
2007,Second Stage of Tertiary Education,East,Full-Time Employment,0.43157,636,1299,0.40462,0.45851
2007,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09535,147,1299,0.07937,0.11133
2007,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03668,39,1299,0.02646,0.04691
2007,Second Stage of Tertiary Education,East,Not Employed,0.43582,477,1299,0.40884,0.46279
2008,No answer / don't know,West,Full-Time Employment,0.13364,32,212,0.08773,0.17956
2008,No answer / don't know,West,Vocational Training,0.22628,59,212,0.16982,0.28273
2008,No answer / don't know,West,Not Employed,0.47826,121,212,0.41086,0.54566
2008,No answer / don't know,East,Vocational Training,0.40080,31,72,0.28681,0.51479
2008,No answer / don't know,East,Not Employed,0.46100,41,72,0.34505,0.57695
2008,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.18363,85,438,0.14733,0.21994
2008,Pre-primary Level,West,Not Employed,0.81085,353,438,0.77413,0.84757
2008,Pre-primary Level,East,Not Employed,0.91121,104,104,0.85628,0.96615
2008,Primary Level,West,Full-Time Employment,0.24050,33,139,0.16919,0.31180
2008,Primary Level,West,Not Employed,0.59989,106,139,0.51815,0.68164
2008,Lower Secondary Level,West,Full-Time Employment,0.18084,297,1751,0.16281,0.19888
2008,Lower Secondary Level,West,Regular Part-Time Employment,0.06619,121,1751,0.05454,0.07784
2008,Lower Secondary Level,West,Vocational Training,0.08479,159,1751,0.07174,0.09785
2008,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05282,93,1751,0.04234,0.06330
2008,Lower Secondary Level,West,Not Employed,0.61199,1081,1751,0.58916,0.63482
2008,Lower Secondary Level,East,Full-Time Employment,0.09941,33,293,0.06509,0.13373
2008,Lower Secondary Level,East,Vocational Training,0.14174,62,293,0.10173,0.18174
2008,Lower Secondary Level,East,Not Employed,0.71318,198,293,0.66130,0.76506
2008,Upper Secondary Level,West,Full-Time Employment,0.38588,2707,7229,0.37466,0.39711
2008,Upper Secondary Level,West,Regular Part-Time Employment,0.10958,906,7229,0.10238,0.11678
2008,Upper Secondary Level,West,Vocational Training,0.01414,84,7229,0.01142,0.01686
2008,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06086,443,7229,0.05535,0.06637
2008,Upper Secondary Level,West,Not Employed,0.42863,3089,7229,0.41722,0.44004
2008,Upper Secondary Level,East,Full-Time Employment,0.39070,964,2499,0.37156,0.40983
2008,Upper Secondary Level,East,Regular Part-Time Employment,0.06963,182,2499,0.05965,0.07961
2008,Upper Secondary Level,East,Vocational Training,0.01066,33,2499,0.00663,0.01469
2008,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04887,107,2499,0.04041,0.05732
2008,Upper Secondary Level,East,Not Employed,0.47965,1213,2499,0.46006,0.49924
2008,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.48656,443,922,0.45428,0.51884
2008,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16657,165,922,0.14251,0.19064
2008,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06162,56,922,0.04609,0.07715
2008,Post-secondary Non-tertiary Level,West,Not Employed,0.28254,258,922,0.25346,0.31162
2008,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.54076,94,136,0.45670,0.62482
2008,Post-secondary Non-tertiary Level,East,Not Employed,0.29237,42,136,0.21565,0.36910
2008,First Stage of Tertiary Education,West,Full-Time Employment,0.47949,503,1038,0.44908,0.50990
2008,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.12464,151,1038,0.10453,0.14474
2008,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04460,51,1038,0.03204,0.05716
2008,First Stage of Tertiary Education,West,Not Employed,0.34840,333,1038,0.31940,0.37740
2008,First Stage of Tertiary Education,East,Full-Time Employment,0.47034,170,369,0.41934,0.52133
2008,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08575,33,369,0.05714,0.11435
2008,First Stage of Tertiary Education,East,Not Employed,0.43483,166,369,0.38418,0.48548
