year,age_gr,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,West,"Marginal, Irregular Part-Time Employment",0.02551,90,2966,0.01983,0.03118
2010,66 and older,West,Not Employed,0.94685,2777,2966,0.93878,0.95493
2010,66 and older,East,Not Employed,0.97722,1037,1037,0.96813,0.98630
2011,17-29 y.,West,Full-Time Employment,0.32987,885,3684,0.31468,0.34505
2011,17-29 y.,West,Regular Part-Time Employment,0.05963,226,3684,0.05198,0.06728
2011,17-29 y.,West,Vocational Training,0.12715,442,3684,0.11639,0.13791
2011,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.08885,371,3684,0.07966,0.09804
2011,17-29 y.,West,Not Employed,0.39065,1760,3684,0.37489,0.40640
2011,17-29 y.,East,Full-Time Employment,0.37390,287,1003,0.34394,0.40386
2011,17-29 y.,East,Regular Part-Time Employment,0.04557,64,1003,0.03265,0.05848
2011,17-29 y.,East,Vocational Training,0.12711,115,1003,0.10648,0.14773
2011,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.05474,64,1003,0.04065,0.06882
2011,17-29 y.,East,Not Employed,0.39438,473,1003,0.36411,0.42464
2011,30-45 y.,West,Full-Time Employment,0.61476,3846,7893,0.60403,0.62550
2011,30-45 y.,West,Regular Part-Time Employment,0.16393,1726,7893,0.15576,0.17210
2011,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05562,562,7893,0.05056,0.06067
2011,30-45 y.,West,Not Employed,0.16073,1759,7893,0.15263,0.16884
2011,30-45 y.,East,Full-Time Employment,0.66202,1123,1990,0.64123,0.68281
2011,30-45 y.,East,Regular Part-Time Employment,0.14139,367,1990,0.12608,0.15670
2011,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03552,77,1990,0.02738,0.04365
2011,30-45 y.,East,Not Employed,0.14738,423,1990,0.13180,0.16296
2011,46-65 y.,West,Full-Time Employment,0.51251,3521,7020,0.50082,0.52421
2011,46-65 y.,West,Regular Part-Time Employment,0.15084,1234,7020,0.14247,0.15921
2011,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05857,399,7020,0.05307,0.06406
2011,46-65 y.,West,Not Employed,0.27688,1866,7020,0.26641,0.28735
2011,46-65 y.,East,Full-Time Employment,0.52072,1095,2095,0.49932,0.54212
2011,46-65 y.,East,Regular Part-Time Employment,0.11570,252,2095,0.10200,0.12940
2011,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.05556,105,2095,0.04575,0.06537
2011,46-65 y.,East,Not Employed,0.30661,643,2095,0.28686,0.32636
2011,66 and older,West,Full-Time Employment,0.01113,51,3871,0.00782,0.01443
2011,66 and older,West,Regular Part-Time Employment,0.01338,65,3871,0.00976,0.01700
2011,66 and older,West,"Marginal, Irregular Part-Time Employment",0.02334,87,3871,0.01858,0.02809
2011,66 and older,West,Not Employed,0.95216,3668,3871,0.94543,0.95888
2011,66 and older,East,Not Employed,0.98146,1250,1250,0.97398,0.98894
2012,17-29 y.,West,Full-Time Employment,0.33089,880,3599,0.31552,0.34627
2012,17-29 y.,West,Regular Part-Time Employment,0.06188,203,3599,0.05401,0.06975
2012,17-29 y.,West,Vocational Training,0.12247,450,3599,0.11176,0.13319
2012,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.11107,439,3599,0.10080,0.12133
2012,17-29 y.,West,Not Employed,0.36724,1627,3599,0.35148,0.38299
2012,17-29 y.,East,Full-Time Employment,0.33176,232,902,0.30102,0.36251
2012,17-29 y.,East,Regular Part-Time Employment,0.05957,66,902,0.04412,0.07503
2012,17-29 y.,East,Vocational Training,0.11911,113,902,0.09796,0.14026
2012,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06442,59,902,0.04839,0.08045
2012,17-29 y.,East,Not Employed,0.42094,432,902,0.38870,0.45318
2012,30-45 y.,West,Full-Time Employment,0.61172,3531,7166,0.60043,0.62300
2012,30-45 y.,West,Regular Part-Time Employment,0.16930,1674,7166,0.16062,0.17799
2012,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04966,492,7166,0.04463,0.05469
2012,30-45 y.,West,Not Employed,0.16456,1469,7166,0.15597,0.17314
2012,30-45 y.,East,Full-Time Employment,0.65362,1054,1851,0.63193,0.67530
2012,30-45 y.,East,Regular Part-Time Employment,0.14263,353,1851,0.12669,0.15856
2012,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03793,80,1851,0.02922,0.04663
2012,30-45 y.,East,Not Employed,0.15355,364,1851,0.13712,0.16998
2012,46-65 y.,West,Full-Time Employment,0.51779,3604,7184,0.50624,0.52935
2012,46-65 y.,West,Regular Part-Time Employment,0.15432,1290,7184,0.14597,0.16268
2012,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05614,430,7184,0.05082,0.06147
2012,46-65 y.,West,Not Employed,0.27061,1860,7184,0.26034,0.28089
2012,46-65 y.,East,Full-Time Employment,0.51985,1130,2182,0.49888,0.54082
2012,46-65 y.,East,Regular Part-Time Employment,0.12102,279,2182,0.10733,0.13471
2012,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04846,105,2182,0.03945,0.05748
2012,46-65 y.,East,Not Employed,0.30913,668,2182,0.28974,0.32853
2012,66 and older,West,Full-Time Employment,0.01218,49,3923,0.00875,0.01562
2012,66 and older,West,Regular Part-Time Employment,0.01481,76,3923,0.01103,0.01859
2012,66 and older,West,"Marginal, Irregular Part-Time Employment",0.03076,131,3923,0.02536,0.03616
2012,66 and older,West,Not Employed,0.94225,3667,3923,0.93495,0.94955
2012,66 and older,East,Not Employed,0.97721,1254,1254,0.96895,0.98547
2013,17-29 y.,West,Full-Time Employment,0.31538,1135,4681,0.30207,0.32869
2013,17-29 y.,West,Regular Part-Time Employment,0.05912,252,4681,0.05236,0.06588
2013,17-29 y.,West,Vocational Training,0.13561,677,4681,0.12580,0.14542
2013,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.11067,548,4681,0.10168,0.11965
2013,17-29 y.,West,Not Employed,0.37356,2069,4681,0.35970,0.38742
2013,17-29 y.,East,Full-Time Employment,0.34908,218,888,0.31771,0.38045
2013,17-29 y.,East,Regular Part-Time Employment,0.08209,71,888,0.06402,0.10015
2013,17-29 y.,East,Vocational Training,0.12911,132,888,0.10705,0.15118
2013,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.07365,63,888,0.05646,0.09084
2013,17-29 y.,East,Not Employed,0.36174,404,888,0.33012,0.39336
2013,30-45 y.,West,Full-Time Employment,0.58919,4129,8474,0.57871,0.59966
2013,30-45 y.,West,Regular Part-Time Employment,0.17134,1857,8474,0.16332,0.17936
2013,30-45 y.,West,Vocational Training,0.00551,57,8474,0.00394,0.00709
2013,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05642,629,8474,0.05151,0.06133
2013,30-45 y.,West,Not Employed,0.17485,1802,8474,0.16676,0.18294
2013,30-45 y.,East,Full-Time Employment,0.63907,1042,1862,0.61725,0.66089
2013,30-45 y.,East,Regular Part-Time Employment,0.17069,390,1862,0.15359,0.18778
2013,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.02742,69,1862,0.02000,0.03484
2013,30-45 y.,East,Not Employed,0.15144,361,1862,0.13516,0.16773
2013,46-65 y.,West,Full-Time Employment,0.51693,3972,7983,0.50597,0.52789
2013,46-65 y.,West,Regular Part-Time Employment,0.16258,1510,7983,0.15448,0.17067
2013,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05876,515,7983,0.05361,0.06392
2013,46-65 y.,West,Not Employed,0.25995,1986,7983,0.25032,0.26957
2013,46-65 y.,East,Full-Time Employment,0.51386,1105,2194,0.49294,0.53477
2013,46-65 y.,East,Regular Part-Time Employment,0.13050,303,2194,0.11640,0.14460
2013,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.05513,129,2194,0.04558,0.06469
2013,46-65 y.,East,Not Employed,0.30003,657,2194,0.28085,0.31921
2013,66 and older,West,Full-Time Employment,0.01088,53,3814,0.00759,0.01418
2013,66 and older,West,Regular Part-Time Employment,0.01351,64,3814,0.00985,0.01718
2013,66 and older,West,"Marginal, Irregular Part-Time Employment",0.03507,146,3814,0.02924,0.04091
2013,66 and older,West,Not Employed,0.94053,3551,3814,0.93302,0.94803
2013,66 and older,East,Not Employed,0.97650,1199,1199,0.96793,0.98508
2014,17-29 y.,West,Full-Time Employment,0.31367,986,4059,0.29939,0.32794
2014,17-29 y.,West,Regular Part-Time Employment,0.06715,205,4059,0.05945,0.07485
2014,17-29 y.,West,Vocational Training,0.13151,590,4059,0.12112,0.14191
2014,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.12813,552,4059,0.11784,0.13841
2014,17-29 y.,West,Not Employed,0.35315,1726,4059,0.33845,0.36786
2014,17-29 y.,East,Full-Time Employment,0.34165,201,791,0.30858,0.37472
2014,17-29 y.,East,Regular Part-Time Employment,0.08642,53,791,0.06682,0.10601
2014,17-29 y.,East,Vocational Training,0.15539,113,791,0.13013,0.18066
2014,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.05569,54,791,0.03970,0.07169
2014,17-29 y.,East,Not Employed,0.35780,370,791,0.32437,0.39123
2014,30-45 y.,West,Full-Time Employment,0.58666,3398,6888,0.57503,0.59829
2014,30-45 y.,West,Regular Part-Time Employment,0.16961,1532,6888,0.16074,0.17847
2014,30-45 y.,West,Vocational Training,0.00732,45,6888,0.00531,0.00934
2014,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05665,508,6888,0.05119,0.06211
2014,30-45 y.,West,Not Employed,0.17625,1405,6888,0.16725,0.18525
2014,30-45 y.,East,Full-Time Employment,0.60508,904,1608,0.58118,0.62898
2014,30-45 y.,East,Regular Part-Time Employment,0.16184,332,1608,0.14384,0.17985
2014,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03088,65,1608,0.02242,0.03934
2014,30-45 y.,East,Not Employed,0.18978,307,1608,0.17061,0.20896
2014,46-65 y.,West,Full-Time Employment,0.51854,3642,7278,0.50706,0.53002
2014,46-65 y.,West,Regular Part-Time Employment,0.17321,1420,7278,0.16451,0.18190
2014,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.06406,512,7278,0.05844,0.06969
2014,46-65 y.,West,Not Employed,0.24276,1704,7278,0.23291,0.25261
2014,46-65 y.,East,Full-Time Employment,0.52632,1033,2024,0.50457,0.54808
2014,46-65 y.,East,Regular Part-Time Employment,0.13374,281,2024,0.11891,0.14858
2014,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04732,107,2024,0.03806,0.05657
2014,46-65 y.,East,Not Employed,0.29177,603,2024,0.27196,0.31158
2014,66 and older,West,Full-Time Employment,0.01204,55,3731,0.00854,0.01554
2014,66 and older,West,Regular Part-Time Employment,0.01554,73,3731,0.01157,0.01951
2014,66 and older,West,"Marginal, Irregular Part-Time Employment",0.03960,162,3731,0.03334,0.04586
2014,66 and older,West,Not Employed,0.93281,3441,3731,0.92478,0.94085
2014,66 and older,East,Not Employed,0.97717,1183,1183,0.96865,0.98568
2015,17-29 y.,West,Full-Time Employment,0.32241,1071,4209,0.30829,0.33653
2015,17-29 y.,West,Regular Part-Time Employment,0.06099,228,4209,0.05376,0.06822
2015,17-29 y.,West,Vocational Training,0.13783,593,4209,0.12742,0.14825
2015,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.11936,521,4209,0.10957,0.12916
2015,17-29 y.,West,Not Employed,0.35451,1796,4209,0.34006,0.36896
2015,17-29 y.,East,Full-Time Employment,0.36307,214,793,0.32958,0.39656
2015,17-29 y.,East,Regular Part-Time Employment,0.08620,65,793,0.06665,0.10574
2015,17-29 y.,East,Vocational Training,0.14997,120,793,0.12511,0.17484
2015,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.07336,55,793,0.05520,0.09152
2015,17-29 y.,East,Not Employed,0.32442,339,793,0.29182,0.35703
2015,30-45 y.,West,Full-Time Employment,0.57549,3276,6744,0.56370,0.58729
2015,30-45 y.,West,Regular Part-Time Employment,0.19348,1527,6744,0.18405,0.20291
2015,30-45 y.,West,Vocational Training,0.00686,46,6744,0.00489,0.00883
2015,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05411,449,6744,0.04871,0.05951
2015,30-45 y.,West,Not Employed,0.16453,1446,6744,0.15568,0.17338
2015,30-45 y.,East,Full-Time Employment,0.61091,846,1518,0.58638,0.63544
2015,30-45 y.,East,Regular Part-Time Employment,0.16749,303,1518,0.14870,0.18629
2015,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03124,57,1518,0.02248,0.03999
2015,30-45 y.,East,Not Employed,0.18047,312,1518,0.16111,0.19982
2015,46-65 y.,West,Full-Time Employment,0.52435,3644,7181,0.51280,0.53591
2015,46-65 y.,West,Regular Part-Time Employment,0.17501,1459,7181,0.16622,0.18380
2015,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05952,460,7181,0.05404,0.06499
2015,46-65 y.,West,Not Employed,0.23986,1618,7181,0.22998,0.24974
2015,46-65 y.,East,Full-Time Employment,0.51772,985,1940,0.49548,0.53996
2015,46-65 y.,East,Regular Part-Time Employment,0.14774,286,1940,0.13195,0.16354
2015,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.05003,104,1940,0.04033,0.05974
2015,46-65 y.,East,Not Employed,0.28075,565,1940,0.26075,0.30076
2015,66 and older,West,Full-Time Employment,0.01346,52,3682,0.00974,0.01718
2015,66 and older,West,Regular Part-Time Employment,0.01457,72,3682,0.01070,0.01844
2015,66 and older,West,"Marginal, Irregular Part-Time Employment",0.04284,160,3682,0.03630,0.04938
2015,66 and older,West,Not Employed,0.92913,3398,3682,0.92084,0.93742
2015,66 and older,East,Not Employed,0.96252,1172,1172,0.95164,0.97340
2016,17-29 y.,West,Full-Time Employment,0.32280,945,4608,0.30930,0.33630
2016,17-29 y.,West,Regular Part-Time Employment,0.05305,213,4608,0.04658,0.05953
2016,17-29 y.,West,Vocational Training,0.12579,576,4608,0.11621,0.13537
2016,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10019,448,4608,0.09152,0.10886
2016,17-29 y.,West,Not Employed,0.39322,2426,4608,0.37911,0.40732
2016,17-29 y.,East,Full-Time Employment,0.29444,187,920,0.26497,0.32391
2016,17-29 y.,East,Regular Part-Time Employment,0.12507,65,920,0.10368,0.14645
2016,17-29 y.,East,Vocational Training,0.13921,116,920,0.11683,0.16159
2016,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.07003,47,920,0.05353,0.08653
2016,17-29 y.,East,Not Employed,0.36838,505,920,0.33719,0.39957
2016,30-45 y.,West,Full-Time Employment,0.58918,2872,6991,0.57765,0.60072
2016,30-45 y.,West,Regular Part-Time Employment,0.18881,1403,6991,0.17964,0.19799
2016,30-45 y.,West,Vocational Training,0.00907,75,6991,0.00685,0.01129
2016,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04698,406,6991,0.04202,0.05194
2016,30-45 y.,West,Not Employed,0.16021,2235,6991,0.15161,0.16881
2016,30-45 y.,East,Full-Time Employment,0.59786,781,1607,0.57388,0.62184
2016,30-45 y.,East,Regular Part-Time Employment,0.15235,282,1607,0.13477,0.16992
2016,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.02972,59,1607,0.02142,0.03803
2016,30-45 y.,East,Not Employed,0.20717,485,1607,0.18735,0.22699
2016,46-65 y.,West,Full-Time Employment,0.53033,3433,7074,0.51870,0.54196
2016,46-65 y.,West,Regular Part-Time Employment,0.18605,1458,7074,0.17698,0.19512
2016,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.06210,428,7074,0.05648,0.06772
2016,46-65 y.,West,Not Employed,0.21957,1755,7074,0.20992,0.22922
2016,46-65 y.,East,Full-Time Employment,0.52379,963,1942,0.50157,0.54601
2016,46-65 y.,East,Regular Part-Time Employment,0.15821,307,1942,0.14198,0.17445
2016,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04769,98,1942,0.03821,0.05717
2016,46-65 y.,East,Not Employed,0.26722,574,1942,0.24753,0.28690
2016,66 and older,West,Full-Time Employment,0.01412,60,3569,0.01025,0.01799
2016,66 and older,West,Regular Part-Time Employment,0.01794,76,3569,0.01359,0.02230
2016,66 and older,West,"Marginal, Irregular Part-Time Employment",0.04026,154,3569,0.03381,0.04671
2016,66 and older,West,Not Employed,0.92767,3279,3569,0.91917,0.93617
2016,66 and older,East,Not Employed,0.95897,1120,1120,0.94734,0.97059
2017,17-29 y.,West,Full-Time Employment,0.32191,1175,5476,0.30953,0.33428
2017,17-29 y.,West,Regular Part-Time Employment,0.06058,293,5476,0.05426,0.06689
2017,17-29 y.,West,Vocational Training,0.13959,664,5476,0.13041,0.14877
2017,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10617,481,5476,0.09801,0.11433
2017,17-29 y.,West,Not Employed,0.36927,2863,5476,0.35649,0.38205
2017,17-29 y.,East,Full-Time Employment,0.35753,244,1056,0.32860,0.38645
2017,17-29 y.,East,Regular Part-Time Employment,0.07597,58,1056,0.05998,0.09196
2017,17-29 y.,East,Vocational Training,0.09891,127,1056,0.08089,0.11692
2017,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.08385,67,1056,0.06712,0.10057
2017,17-29 y.,East,Not Employed,0.37820,560,1056,0.34894,0.40747
2017,30-45 y.,West,Full-Time Employment,0.58161,3026,7373,0.57035,0.59287
2017,30-45 y.,West,Regular Part-Time Employment,0.19628,1497,7373,0.18721,0.20534
2017,30-45 y.,West,Vocational Training,0.00774,82,7373,0.00574,0.00974
2017,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04045,392,7373,0.03596,0.04495
2017,30-45 y.,West,Not Employed,0.16718,2376,7373,0.15866,0.17570
2017,30-45 y.,East,Full-Time Employment,0.61603,850,1727,0.59308,0.63897
2017,30-45 y.,East,Regular Part-Time Employment,0.16416,301,1727,0.14668,0.18163
2017,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03336,58,1727,0.02489,0.04184
2017,30-45 y.,East,Not Employed,0.17377,518,1727,0.15590,0.19165
2017,46-65 y.,West,Full-Time Employment,0.53612,4067,8308,0.52540,0.54685
2017,46-65 y.,West,Regular Part-Time Employment,0.18187,1733,8308,0.17358,0.19017
2017,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.06604,492,8308,0.06070,0.07138
2017,46-65 y.,West,Not Employed,0.21450,2016,8308,0.20568,0.22333
2017,46-65 y.,East,Full-Time Employment,0.53742,1185,2249,0.51681,0.55803
2017,46-65 y.,East,Regular Part-Time Employment,0.16702,348,2249,0.15160,0.18244
2017,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03636,94,2249,0.02862,0.04410
2017,46-65 y.,East,Not Employed,0.25689,622,2249,0.23883,0.27496
2017,66 and older,West,Full-Time Employment,0.01644,73,3776,0.01238,0.02050
2017,66 and older,West,Regular Part-Time Employment,0.01661,90,3776,0.01254,0.02069
2017,66 and older,West,"Marginal, Irregular Part-Time Employment",0.05207,193,3776,0.04498,0.05916
2017,66 and older,West,Not Employed,0.91488,3420,3776,0.90597,0.92378
2017,66 and older,East,"Marginal, Irregular Part-Time Employment",0.02069,34,1198,0.01263,0.02876
2017,66 and older,East,Not Employed,0.96395,1164,1198,0.95339,0.97451
2018,17-29 y.,West,Full-Time Employment,0.33709,1222,5100,0.32412,0.35007
2018,17-29 y.,West,Regular Part-Time Employment,0.07479,330,5100,0.06757,0.08201
2018,17-29 y.,West,Vocational Training,0.13597,650,5100,0.12656,0.14538
2018,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10611,490,5100,0.09766,0.11456
2018,17-29 y.,West,Not Employed,0.34162,2408,5100,0.32860,0.35464
2018,17-29 y.,East,Full-Time Employment,0.32039,244,1018,0.29171,0.34907
2018,17-29 y.,East,Regular Part-Time Employment,0.09133,63,1018,0.07363,0.10904
2018,17-29 y.,East,Vocational Training,0.09603,135,1018,0.07792,0.11414
2018,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.08689,76,1018,0.06958,0.10420
2018,17-29 y.,East,Not Employed,0.39510,500,1018,0.36505,0.42515
2018,30-45 y.,West,Full-Time Employment,0.59106,2861,6758,0.57933,0.60278
2018,30-45 y.,West,Regular Part-Time Employment,0.19417,1436,6758,0.18474,0.20360
2018,30-45 y.,West,Vocational Training,0.00723,85,6758,0.00521,0.00924
2018,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03925,350,6758,0.03462,0.04388
2018,30-45 y.,West,Not Employed,0.15941,2026,6758,0.15068,0.16814
2018,30-45 y.,East,Full-Time Employment,0.62754,813,1652,0.60422,0.65086
2018,30-45 y.,East,Regular Part-Time Employment,0.16090,312,1652,0.14317,0.17862
2018,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03873,57,1652,0.02942,0.04804
2018,30-45 y.,East,Not Employed,0.16412,470,1652,0.14625,0.18198
2018,46-65 y.,West,Full-Time Employment,0.54105,3887,8049,0.53016,0.55194
2018,46-65 y.,West,Regular Part-Time Employment,0.19690,1742,8049,0.18821,0.20559
2018,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05357,449,8049,0.04865,0.05849
2018,46-65 y.,West,Not Employed,0.20721,1971,8049,0.19835,0.21606
2018,46-65 y.,East,Full-Time Employment,0.54028,1153,2188,0.51939,0.56117
2018,46-65 y.,East,Regular Part-Time Employment,0.16332,361,2188,0.14783,0.17881
2018,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04102,96,2188,0.03271,0.04934
2018,46-65 y.,East,Not Employed,0.24941,578,2188,0.23127,0.26754
2018,66 and older,West,Full-Time Employment,0.01558,64,3780,0.01163,0.01953
2018,66 and older,West,Regular Part-Time Employment,0.02360,103,3780,0.01876,0.02844
2018,66 and older,West,"Marginal, Irregular Part-Time Employment",0.05666,209,3780,0.04929,0.06403
2018,66 and older,West,Not Employed,0.90416,3404,3780,0.89478,0.91355
2018,66 and older,East,"Marginal, Irregular Part-Time Employment",0.03080,36,1216,0.02109,0.04052
2018,66 and older,East,Not Employed,0.94304,1180,1216,0.93001,0.95608
2019,17-29 y.,West,Full-Time Employment,0.34093,1133,4441,0.32699,0.35487
2019,17-29 y.,West,Regular Part-Time Employment,0.08783,345,4441,0.07950,0.09615
2019,17-29 y.,West,Vocational Training,0.12806,621,4441,0.11823,0.13789
2019,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.09054,439,4441,0.08210,0.09898
2019,17-29 y.,West,Not Employed,0.33434,1903,4441,0.32046,0.34821
2019,17-29 y.,East,Full-Time Employment,0.31215,213,862,0.28119,0.34310
2019,17-29 y.,East,Regular Part-Time Employment,0.09979,64,862,0.07977,0.11981
2019,17-29 y.,East,Vocational Training,0.14077,127,862,0.11754,0.16400
2019,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06858,61,862,0.05170,0.08547
2019,17-29 y.,East,Not Employed,0.35651,397,862,0.32452,0.38850
2019,30-45 y.,West,Full-Time Employment,0.58891,2866,6351,0.57681,0.60101
2019,30-45 y.,West,Regular Part-Time Employment,0.20932,1367,6351,0.19931,0.21932
2019,30-45 y.,West,Vocational Training,0.00814,88,6351,0.00593,0.01035
2019,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.03286,283,6351,0.02848,0.03725
2019,30-45 y.,West,Not Employed,0.15333,1747,6351,0.14447,0.16219
2019,30-45 y.,East,Full-Time Employment,0.60736,833,1553,0.58307,0.63166
2019,30-45 y.,East,Regular Part-Time Employment,0.18879,278,1553,0.16932,0.20826
2019,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.01902,44,1553,0.01222,0.02582
2019,30-45 y.,East,Not Employed,0.17262,398,1553,0.15382,0.19142
2019,46-65 y.,West,Full-Time Employment,0.53725,4529,8664,0.52675,0.54775
2019,46-65 y.,West,Regular Part-Time Employment,0.20156,1833,8664,0.19311,0.21000
2019,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05396,456,8664,0.04921,0.05872
2019,46-65 y.,West,Not Employed,0.20602,1846,8664,0.19751,0.21454
2019,46-65 y.,East,Full-Time Employment,0.56210,1365,2340,0.54199,0.58220
2019,46-65 y.,East,Regular Part-Time Employment,0.15065,358,2340,0.13615,0.16515
2019,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04248,90,2340,0.03431,0.05066
2019,46-65 y.,East,Not Employed,0.24062,527,2340,0.22329,0.25794
2019,66 and older,West,Full-Time Employment,0.01773,172,3900,0.01359,0.02187
2019,66 and older,West,Regular Part-Time Employment,0.02457,151,3900,0.01971,0.02943
2019,66 and older,West,"Marginal, Irregular Part-Time Employment",0.04731,213,3900,0.04064,0.05397
2019,66 and older,West,Not Employed,0.91039,3364,3900,0.90143,0.91936
2019,66 and older,East,Full-Time Employment,0.01469,46,1298,0.00814,0.02123
2019,66 and older,East,Regular Part-Time Employment,0.01141,31,1298,0.00563,0.01718
2019,66 and older,East,"Marginal, Irregular Part-Time Employment",0.02753,50,1298,0.01862,0.03643
2019,66 and older,East,Not Employed,0.94638,1171,1298,0.93412,0.95864
2020,17-29 y.,West,Full-Time Employment,0.34852,1555,5038,0.33536,0.36168
2020,17-29 y.,West,Regular Part-Time Employment,0.07799,342,5038,0.07058,0.08539
2020,17-29 y.,West,Vocational Training,0.13403,714,5038,0.12462,0.14344
2020,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.08398,379,5038,0.07632,0.09164
2020,17-29 y.,West,Not Employed,0.35221,2048,5038,0.33902,0.36540
2020,17-29 y.,East,Full-Time Employment,0.25311,217,893,0.22457,0.28164
2020,17-29 y.,East,Regular Part-Time Employment,0.09366,68,893,0.07454,0.11278
2020,17-29 y.,East,Vocational Training,0.15256,124,893,0.12896,0.17616
2020,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.10902,58,893,0.08857,0.12948
2020,17-29 y.,East,Not Employed,0.38543,426,893,0.35349,0.41737
2020,30-45 y.,West,Full-Time Employment,0.57957,3377,6896,0.56791,0.59122
2020,30-45 y.,West,Regular Part-Time Employment,0.22373,1323,6896,0.21389,0.23357
2020,30-45 y.,West,Vocational Training,0.00844,118,6896,0.00628,0.01060
2020,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02652,250,6896,0.02273,0.03031
2020,30-45 y.,West,Not Employed,0.15286,1828,6896,0.14437,0.16136
2020,30-45 y.,East,Full-Time Employment,0.61677,853,1576,0.59276,0.64078
2020,30-45 y.,East,Regular Part-Time Employment,0.19128,284,1576,0.17185,0.21070
2020,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.02408,47,1576,0.01651,0.03165
2020,30-45 y.,East,Not Employed,0.15830,392,1576,0.14027,0.17633
2020,46-65 y.,West,Full-Time Employment,0.54695,4281,8311,0.53625,0.55765
2020,46-65 y.,West,Regular Part-Time Employment,0.19869,1798,8311,0.19011,0.20727
2020,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05048,399,8311,0.04577,0.05519
2020,46-65 y.,West,Not Employed,0.20295,1833,8311,0.19430,0.21159
2020,46-65 y.,East,Full-Time Employment,0.56683,1238,2187,0.54605,0.58760
2020,46-65 y.,East,Regular Part-Time Employment,0.16501,363,2187,0.14945,0.18057
2020,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03286,74,2187,0.02539,0.04033
2020,46-65 y.,East,Not Employed,0.23139,512,2187,0.21371,0.24907
2020,66 and older,West,Full-Time Employment,0.01612,112,3685,0.01205,0.02019
2020,66 and older,West,Regular Part-Time Employment,0.02163,129,3685,0.01694,0.02633
2020,66 and older,West,"Marginal, Irregular Part-Time Employment",0.05372,214,3685,0.04644,0.06100
2020,66 and older,West,Not Employed,0.90852,3230,3685,0.89921,0.91783
