year,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,3rd Quintile,Full-Time Employment,0.39249,1665,4196,0.37771,0.40727
2011,3rd Quintile,Regular Part-Time Employment,0.10079,608,4196,0.09168,0.10990
2011,3rd Quintile,Vocational Training,0.03300,117,4196,0.02760,0.03841
2011,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05094,232,4196,0.04429,0.05759
2011,3rd Quintile,Not Employed,0.42139,1574,4196,0.40645,0.43633
2011,4th Quintile,Full-Time Employment,0.50141,2002,4183,0.48626,0.51657
2011,4th Quintile,Regular Part-Time Employment,0.11500,635,4183,0.10534,0.12467
2011,4th Quintile,Vocational Training,0.01904,71,4183,0.01490,0.02318
2011,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04843,213,4183,0.04192,0.05494
2011,4th Quintile,Not Employed,0.31592,1262,4183,0.30183,0.33001
2011,5th Quintile,Full-Time Employment,0.57943,2520,4755,0.56540,0.59346
2011,5th Quintile,Regular Part-Time Employment,0.10539,646,4755,0.09666,0.11412
2011,5th Quintile,Vocational Training,0.01160,41,4755,0.00856,0.01465
2011,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03630,177,4755,0.03098,0.04161
2011,5th Quintile,Not Employed,0.26728,1371,4755,0.25470,0.27986
2012,1st Quintile,Full-Time Employment,0.16179,1051,5472,0.15203,0.17155
2012,1st Quintile,Regular Part-Time Employment,0.08992,697,5472,0.08234,0.09750
2012,1st Quintile,Vocational Training,0.02538,154,5472,0.02121,0.02955
2012,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07585,477,5472,0.06883,0.08287
2012,1st Quintile,Not Employed,0.63957,3093,5472,0.62685,0.65229
2012,2nd Quintile,Full-Time Employment,0.28753,1563,5068,0.27507,0.29999
2012,2nd Quintile,Regular Part-Time Employment,0.10009,753,5068,0.09182,0.10835
2012,2nd Quintile,Vocational Training,0.02545,131,5068,0.02111,0.02979
2012,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06273,389,5068,0.05606,0.06941
2012,2nd Quintile,Not Employed,0.52245,2232,5068,0.50870,0.53620
2012,3rd Quintile,Full-Time Employment,0.40160,1933,4928,0.38791,0.41529
2012,3rd Quintile,Regular Part-Time Employment,0.10939,756,4928,0.10067,0.11811
2012,3rd Quintile,Vocational Training,0.02928,137,4928,0.02457,0.03399
2012,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06256,315,4928,0.05580,0.06932
2012,3rd Quintile,Not Employed,0.39644,1787,4928,0.38278,0.41010
2012,4th Quintile,Full-Time Employment,0.47777,2235,4887,0.46376,0.49178
2012,4th Quintile,Regular Part-Time Employment,0.11392,752,4887,0.10501,0.12283
2012,4th Quintile,Vocational Training,0.02109,99,4887,0.01706,0.02512
2012,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04770,249,4887,0.04172,0.05367
2012,4th Quintile,Not Employed,0.33882,1552,4887,0.32555,0.35210
2012,5th Quintile,Full-Time Employment,0.58397,2819,5310,0.57071,0.59722
2012,5th Quintile,Regular Part-Time Employment,0.10967,706,5310,0.10127,0.11808
2012,5th Quintile,Vocational Training,0.00794,44,5310,0.00555,0.01032
2012,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03464,212,5310,0.02972,0.03956
2012,5th Quintile,Not Employed,0.26379,1529,5310,0.25193,0.27564
2013,1st Quintile,Full-Time Employment,0.14755,939,5337,0.13803,0.15707
2013,1st Quintile,Regular Part-Time Employment,0.08256,674,5337,0.07517,0.08994
2013,1st Quintile,Vocational Training,0.03303,204,5337,0.02824,0.03783
2013,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09068,541,5337,0.08298,0.09838
2013,1st Quintile,Not Employed,0.63983,2979,5337,0.62695,0.65271
2013,2nd Quintile,Full-Time Employment,0.27034,1687,5386,0.25848,0.28220
2013,2nd Quintile,Regular Part-Time Employment,0.10687,788,5386,0.09862,0.11512
2013,2nd Quintile,Vocational Training,0.03036,178,5386,0.02577,0.03494
2013,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06637,416,5386,0.05972,0.07302
2013,2nd Quintile,Not Employed,0.52319,2317,5386,0.50985,0.53653
2013,3rd Quintile,Full-Time Employment,0.37091,1864,4990,0.35750,0.38431
2013,3rd Quintile,Regular Part-Time Employment,0.11605,759,4990,0.10716,0.12494
2013,3rd Quintile,Vocational Training,0.02075,118,4990,0.01679,0.02471
2013,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05243,332,4990,0.04624,0.05861
2013,3rd Quintile,Not Employed,0.43958,1917,4990,0.42580,0.45335
2013,4th Quintile,Full-Time Employment,0.47174,2235,4926,0.45780,0.48569
2013,4th Quintile,Regular Part-Time Employment,0.12192,825,4926,0.11279,0.13106
2013,4th Quintile,Vocational Training,0.02241,101,4926,0.01828,0.02655
2013,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03725,226,4926,0.03196,0.04254
2013,4th Quintile,Not Employed,0.34564,1539,4926,0.33235,0.35892
2013,5th Quintile,Full-Time Employment,0.56600,2897,5570,0.55298,0.57902
2013,5th Quintile,Regular Part-Time Employment,0.11088,785,5570,0.10263,0.11913
2013,5th Quintile,Vocational Training,0.00892,52,5570,0.00645,0.01140
2013,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04402,248,5570,0.03863,0.04940
2013,5th Quintile,Not Employed,0.27018,1588,5570,0.25852,0.28184
2014,1st Quintile,Full-Time Employment,0.15705,1070,6005,0.14785,0.16626
2014,1st Quintile,Regular Part-Time Employment,0.09423,693,6005,0.08684,0.10163
2014,1st Quintile,Vocational Training,0.03451,241,6005,0.02990,0.03913
2014,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09541,648,6005,0.08798,0.10284
2014,1st Quintile,Not Employed,0.61156,3353,6005,0.59924,0.62389
2014,2nd Quintile,Full-Time Employment,0.27864,1793,5649,0.26695,0.29034
2014,2nd Quintile,Regular Part-Time Employment,0.10615,783,5649,0.09811,0.11418
2014,2nd Quintile,Vocational Training,0.02646,187,5649,0.02227,0.03064
2014,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07273,480,5649,0.06596,0.07950
2014,2nd Quintile,Not Employed,0.51341,2406,5649,0.50037,0.52644
2014,3rd Quintile,Full-Time Employment,0.37254,2026,5259,0.35947,0.38561
2014,3rd Quintile,Regular Part-Time Employment,0.11851,815,5259,0.10977,0.12725
2014,3rd Quintile,Vocational Training,0.03029,152,5259,0.02566,0.03492
2014,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06325,351,5259,0.05667,0.06983
2014,3rd Quintile,Not Employed,0.41462,1915,5259,0.40130,0.42794
2014,4th Quintile,Full-Time Employment,0.47546,2412,5240,0.46194,0.48899
2014,4th Quintile,Regular Part-Time Employment,0.12864,846,5240,0.11957,0.13770
2014,4th Quintile,Vocational Training,0.02362,134,5240,0.01951,0.02773
2014,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04099,263,5240,0.03562,0.04635
2014,4th Quintile,Not Employed,0.33007,1585,5240,0.31734,0.34281
2014,5th Quintile,Full-Time Employment,0.58245,2925,5458,0.56937,0.59554
2014,5th Quintile,Regular Part-Time Employment,0.11610,766,5458,0.10760,0.12460
2014,5th Quintile,Vocational Training,0.01048,51,5458,0.00778,0.01318
2014,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04254,242,5458,0.03718,0.04789
2014,5th Quintile,Not Employed,0.24835,1474,5458,0.23689,0.25981
2015,1st Quintile,Full-Time Employment,0.15762,935,5290,0.14780,0.16744
2015,1st Quintile,Regular Part-Time Employment,0.09356,631,5290,0.08571,0.10140
2015,1st Quintile,Vocational Training,0.03864,235,5290,0.03345,0.04383
2015,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09508,511,5290,0.08717,0.10299
2015,1st Quintile,Not Employed,0.60574,2978,5290,0.59257,0.61891
2015,2nd Quintile,Full-Time Employment,0.28199,1660,5378,0.26996,0.29402
2015,2nd Quintile,Regular Part-Time Employment,0.11117,789,5378,0.10277,0.11957
2015,2nd Quintile,Vocational Training,0.03055,185,5378,0.02595,0.03515
2015,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07029,416,5378,0.06346,0.07713
2015,2nd Quintile,Not Employed,0.50378,2328,5378,0.49042,0.51714
2015,3rd Quintile,Full-Time Employment,0.37219,1879,4946,0.35872,0.38566
2015,3rd Quintile,Regular Part-Time Employment,0.13490,786,4946,0.12537,0.14442
2015,3rd Quintile,Vocational Training,0.02507,139,4946,0.02072,0.02943
2015,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05557,322,4946,0.04919,0.06196
2015,3rd Quintile,Not Employed,0.41054,1820,4946,0.39683,0.42425
2015,4th Quintile,Full-Time Employment,0.47408,2215,4847,0.46002,0.48814
2015,4th Quintile,Regular Part-Time Employment,0.13664,817,4847,0.12697,0.14631
2015,4th Quintile,Vocational Training,0.02123,125,4847,0.01717,0.02528
2015,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04404,243,4847,0.03826,0.04982
2015,4th Quintile,Not Employed,0.32338,1447,4847,0.31021,0.33655
2015,5th Quintile,Full-Time Employment,0.56459,2672,5171,0.55107,0.57810
2015,5th Quintile,Regular Part-Time Employment,0.11552,752,5171,0.10681,0.12424
2015,5th Quintile,Vocational Training,0.01162,55,5171,0.00869,0.01454
2015,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04262,241,5171,0.03712,0.04813
2015,5th Quintile,Not Employed,0.26565,1451,5171,0.25361,0.27769
2016,1st Quintile,Full-Time Employment,0.16220,961,5217,0.15220,0.17221
2016,1st Quintile,Regular Part-Time Employment,0.09423,641,5217,0.08631,0.10216
2016,1st Quintile,Vocational Training,0.04063,237,5217,0.03527,0.04599
2016,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08865,499,5217,0.08094,0.09636
2016,1st Quintile,Not Employed,0.60538,2879,5217,0.59212,0.61865
2016,2nd Quintile,Full-Time Employment,0.28183,1645,5224,0.26963,0.29404
2016,2nd Quintile,Regular Part-Time Employment,0.12425,769,5224,0.11531,0.13320
2016,2nd Quintile,Vocational Training,0.02530,171,5224,0.02104,0.02956
2016,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06750,407,5224,0.06070,0.07431
2016,2nd Quintile,Not Employed,0.49996,2232,5224,0.48640,0.51352
2016,3rd Quintile,Full-Time Employment,0.39528,1820,4700,0.38130,0.40926
2016,3rd Quintile,Regular Part-Time Employment,0.13687,804,4700,0.12704,0.14669
2016,3rd Quintile,Vocational Training,0.02832,151,4700,0.02358,0.03307
2016,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05120,267,4700,0.04490,0.05750
2016,3rd Quintile,Not Employed,0.38595,1658,4700,0.37203,0.39987
2016,4th Quintile,Full-Time Employment,0.50040,2231,4707,0.48612,0.51469
2016,4th Quintile,Regular Part-Time Employment,0.13383,780,4707,0.12410,0.14356
2016,4th Quintile,Vocational Training,0.01558,90,4707,0.01204,0.01911
2016,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04462,225,4707,0.03872,0.05052
2016,4th Quintile,Not Employed,0.30425,1381,4707,0.29111,0.31740
2016,5th Quintile,Full-Time Employment,0.55718,2486,4926,0.54331,0.57105
2016,5th Quintile,Regular Part-Time Employment,0.12069,746,4926,0.11160,0.12979
2016,5th Quintile,Vocational Training,0.01421,59,4926,0.01091,0.01752
2016,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03663,197,4926,0.03138,0.04188
2016,5th Quintile,Not Employed,0.27120,1438,4926,0.25878,0.28361
2017,1st Quintile,Full-Time Employment,0.15279,1017,6458,0.14402,0.16157
2017,1st Quintile,Regular Part-Time Employment,0.10517,722,6458,0.09769,0.11265
2017,1st Quintile,Vocational Training,0.03797,296,6458,0.03330,0.04263
2017,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09007,502,6458,0.08309,0.09706
2017,1st Quintile,Not Employed,0.60446,3921,6458,0.59254,0.61639
2017,2nd Quintile,Full-Time Employment,0.28536,1603,5026,0.27287,0.29784
2017,2nd Quintile,Regular Part-Time Employment,0.11976,746,5026,0.11078,0.12873
2017,2nd Quintile,Vocational Training,0.03142,183,5026,0.02659,0.03624
2017,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06497,365,5026,0.05816,0.07179
2017,2nd Quintile,Not Employed,0.49774,2129,5026,0.48392,0.51157
2017,3rd Quintile,Full-Time Employment,0.37254,1780,4525,0.35845,0.38663
2017,3rd Quintile,Regular Part-Time Employment,0.12848,735,4525,0.11873,0.13823
2017,3rd Quintile,Vocational Training,0.01784,114,4525,0.01398,0.02169
2017,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05702,259,4525,0.05026,0.06378
2017,3rd Quintile,Not Employed,0.42279,1637,4525,0.40840,0.43719
2017,4th Quintile,Full-Time Employment,0.47432,2051,4416,0.45959,0.48905
2017,4th Quintile,Regular Part-Time Employment,0.13367,759,4416,0.12363,0.14370
2017,4th Quintile,Vocational Training,0.02029,91,4416,0.01613,0.02445
2017,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04778,202,4416,0.04149,0.05407
2017,4th Quintile,Not Employed,0.32294,1313,4416,0.30914,0.33673
2017,5th Quintile,Full-Time Employment,0.55895,2376,4590,0.54458,0.57331
2017,5th Quintile,Regular Part-Time Employment,0.11822,701,4590,0.10888,0.12756
2017,5th Quintile,Vocational Training,0.01444,54,4590,0.01099,0.01789
2017,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03642,184,4590,0.03100,0.04184
2017,5th Quintile,Not Employed,0.27173,1275,4590,0.25886,0.28460
2018,1st Quintile,Full-Time Employment,0.15796,1209,7413,0.14966,0.16626
2018,1st Quintile,Regular Part-Time Employment,0.11075,794,7413,0.10361,0.11790
2018,1st Quintile,Vocational Training,0.04490,349,7413,0.04018,0.04961
2018,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09037,577,7413,0.08384,0.09690
2018,1st Quintile,Not Employed,0.58359,4484,7413,0.57237,0.59481
2018,2nd Quintile,Full-Time Employment,0.30961,1744,5443,0.29733,0.32190
2018,2nd Quintile,Regular Part-Time Employment,0.13471,864,5443,0.12564,0.14378
2018,2nd Quintile,Vocational Training,0.02474,205,5443,0.02061,0.02887
2018,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05839,361,5443,0.05216,0.06462
2018,2nd Quintile,Not Employed,0.46871,2269,5443,0.45545,0.48197
2018,3rd Quintile,Full-Time Employment,0.39597,1938,4892,0.38226,0.40968
2018,3rd Quintile,Regular Part-Time Employment,0.12626,829,4892,0.11695,0.13557
2018,3rd Quintile,Vocational Training,0.02177,114,4892,0.01768,0.02586
2018,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05473,291,4892,0.04836,0.06111
2018,3rd Quintile,Not Employed,0.40049,1720,4892,0.38676,0.41422
2018,4th Quintile,Full-Time Employment,0.48165,2230,4798,0.46751,0.49579
2018,4th Quintile,Regular Part-Time Employment,0.14852,876,4798,0.13845,0.15858
2018,4th Quintile,Vocational Training,0.01715,93,4798,0.01347,0.02082
2018,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04885,237,4798,0.04275,0.05495
2018,4th Quintile,Not Employed,0.30302,1362,4798,0.29001,0.31602
2018,5th Quintile,Full-Time Employment,0.57731,2705,5129,0.56379,0.59083
2018,5th Quintile,Regular Part-Time Employment,0.12813,810,5129,0.11898,0.13728
2018,5th Quintile,Vocational Training,0.01080,63,5129,0.00797,0.01363
2018,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03982,198,5129,0.03447,0.04517
2018,5th Quintile,Not Employed,0.24381,1353,5129,0.23206,0.25556
2019,1st Quintile,Full-Time Employment,0.15329,1238,7235,0.14499,0.16160
2019,1st Quintile,Regular Part-Time Employment,0.12734,780,7235,0.11966,0.13502
2019,1st Quintile,Vocational Training,0.03831,353,7235,0.03389,0.04273
2019,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07461,527,7235,0.06856,0.08067
2019,1st Quintile,Not Employed,0.59581,4337,7235,0.58450,0.60712
2019,2nd Quintile,Full-Time Employment,0.30964,1593,5026,0.29686,0.32242
2019,2nd Quintile,Regular Part-Time Employment,0.13645,828,5026,0.12696,0.14595
2019,2nd Quintile,Vocational Training,0.02410,192,5026,0.01986,0.02835
2019,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05280,299,5026,0.04662,0.05899
2019,2nd Quintile,Not Employed,0.47479,2114,5026,0.46099,0.48860
2019,3rd Quintile,Full-Time Employment,0.41840,1827,4517,0.40401,0.43279
2019,3rd Quintile,Regular Part-Time Employment,0.14278,783,4517,0.13258,0.15299
2019,3rd Quintile,Vocational Training,0.02990,134,4517,0.02494,0.03487
2019,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04414,241,4517,0.03815,0.05014
2019,3rd Quintile,Not Employed,0.36450,1532,4517,0.35047,0.37854
2019,4th Quintile,Full-Time Employment,0.47903,1992,4336,0.46416,0.49390
2019,4th Quintile,Regular Part-Time Employment,0.15213,774,4336,0.14144,0.16282
2019,4th Quintile,Vocational Training,0.01729,92,4336,0.01341,0.02117
2019,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04387,219,4336,0.03778,0.04997
2019,4th Quintile,Not Employed,0.30671,1259,4336,0.29299,0.32044
2019,5th Quintile,Full-Time Employment,0.56967,2527,4867,0.55576,0.58359
2019,5th Quintile,Regular Part-Time Employment,0.12944,801,4867,0.12001,0.13887
2019,5th Quintile,Vocational Training,0.01031,54,4867,0.00747,0.01314
2019,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03911,219,4867,0.03366,0.04456
2019,5th Quintile,Not Employed,0.25132,1266,4867,0.23913,0.26351
2020,1st Quintile,Full-Time Employment,0.15799,1234,6677,0.14924,0.16674
2020,1st Quintile,Regular Part-Time Employment,0.11633,732,6677,0.10864,0.12402
2020,1st Quintile,Vocational Training,0.03637,317,6677,0.03188,0.04086
2020,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07675,426,6677,0.07037,0.08314
2020,1st Quintile,Not Employed,0.59950,3968,6677,0.58775,0.61126
2020,2nd Quintile,Full-Time Employment,0.31327,1600,4956,0.30036,0.32619
2020,2nd Quintile,Regular Part-Time Employment,0.13856,803,4956,0.12894,0.14817
2020,2nd Quintile,Vocational Training,0.02754,167,4956,0.02298,0.03210
2020,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04808,291,4956,0.04212,0.05404
2020,2nd Quintile,Not Employed,0.47050,2095,4956,0.45660,0.48440
2020,3rd Quintile,Full-Time Employment,0.40931,1765,4320,0.39465,0.42398
2020,3rd Quintile,Regular Part-Time Employment,0.14714,755,4320,0.13657,0.15770
2020,3rd Quintile,Vocational Training,0.02573,129,4320,0.02101,0.03045
2020,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04238,212,4320,0.03638,0.04839
2020,3rd Quintile,Not Employed,0.37529,1459,4320,0.36085,0.38973
2020,4th Quintile,Full-Time Employment,0.48168,2162,4595,0.46723,0.49613
2020,4th Quintile,Regular Part-Time Employment,0.15728,841,4595,0.14675,0.16781
2020,4th Quintile,Vocational Training,0.02081,90,4595,0.01668,0.02494
2020,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04435,220,4595,0.03840,0.05031
2020,4th Quintile,Not Employed,0.29582,1282,4595,0.28262,0.30901
2020,5th Quintile,Full-Time Employment,0.56492,3325,6038,0.55242,0.57743
2020,5th Quintile,Regular Part-Time Employment,0.13356,984,6038,0.12498,0.14214
2020,5th Quintile,Vocational Training,0.01172,70,6038,0.00900,0.01443
2020,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03892,242,6038,0.03404,0.04380
2020,5th Quintile,Not Employed,0.25072,1417,6038,0.23978,0.26165
2021,1st Quintile,Full-Time Employment,0.17921,1102,4881,0.16845,0.18997
2021,1st Quintile,Regular Part-Time Employment,0.13425,590,4881,0.12469,0.14382
2021,1st Quintile,Vocational Training,0.03040,183,4881,0.02559,0.03522
2021,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08545,262,4881,0.07760,0.09329
2021,1st Quintile,Not Employed,0.56245,2664,4881,0.54854,0.57637
2021,1st Quintile,In short-time work (since 2021),0.00823,80,4881,0.00569,0.01076
2021,2nd Quintile,Full-Time Employment,0.32665,1213,3587,0.31130,0.34200
2021,2nd Quintile,Regular Part-Time Employment,0.13566,569,3587,0.12445,0.14687
2021,2nd Quintile,Vocational Training,0.02256,95,3587,0.01770,0.02743
2021,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04491,187,3587,0.03813,0.05169
2021,2nd Quintile,Not Employed,0.46334,1523,3587,0.44702,0.47966
2021,3rd Quintile,Full-Time Employment,0.40885,1344,3172,0.39174,0.42596
2021,3rd Quintile,Regular Part-Time Employment,0.15298,595,3172,0.14045,0.16551
2021,3rd Quintile,Vocational Training,0.01912,77,3172,0.01435,0.02389
2021,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05241,153,3172,0.04466,0.06017
2021,3rd Quintile,Not Employed,0.35991,1003,3172,0.34321,0.37662
2021,4th Quintile,Full-Time Employment,0.49833,1540,3201,0.48100,0.51565
2021,4th Quintile,Regular Part-Time Employment,0.14110,547,3201,0.12904,0.15316
2021,4th Quintile,Vocational Training,0.01744,47,3201,0.01290,0.02197
2021,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03549,126,3201,0.02908,0.04190
2021,4th Quintile,Not Employed,0.30023,941,3201,0.28435,0.31611
2021,5th Quintile,Full-Time Employment,0.57368,2388,4311,0.55892,0.58845
2021,5th Quintile,Regular Part-Time Employment,0.12482,656,4311,0.11496,0.13469
2021,5th Quintile,Vocational Training,0.00922,41,4311,0.00636,0.01207
2021,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03698,153,4311,0.03134,0.04261
2021,5th Quintile,Not Employed,0.24976,1073,4311,0.23683,0.26268
2022,1st Quintile,Full-Time Employment,0.17338,947,4334,0.16211,0.18465
2022,1st Quintile,Regular Part-Time Employment,0.12810,563,4334,0.11815,0.13805
2022,1st Quintile,Vocational Training,0.02655,179,4334,0.02177,0.03134
2022,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07877,284,4334,0.07075,0.08679
2022,1st Quintile,Not Employed,0.58951,2311,4334,0.57487,0.60416
2022,1st Quintile,In short-time work (since 2021),0.00368,50,4334,0.00188,0.00548
2022,2nd Quintile,Full-Time Employment,0.31036,1140,3262,0.29448,0.32624
2022,2nd Quintile,Regular Part-Time Employment,0.12710,539,3262,0.11566,0.13853
2022,2nd Quintile,Vocational Training,0.02014,86,3262,0.01532,0.02497
2022,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04733,181,3262,0.04004,0.05462
2022,2nd Quintile,Not Employed,0.49069,1316,3262,0.47353,0.50784
2022,3rd Quintile,Full-Time Employment,0.35943,1259,2992,0.34223,0.37663
2022,3rd Quintile,Regular Part-Time Employment,0.15206,565,2992,0.13920,0.16493
2022,3rd Quintile,Vocational Training,0.01474,68,2992,0.01042,0.01906
2022,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04017,128,2992,0.03314,0.04721
2022,3rd Quintile,Not Employed,0.43279,972,2992,0.41504,0.45055
2022,4th Quintile,Full-Time Employment,0.44243,1483,3137,0.42504,0.45981
2022,4th Quintile,Regular Part-Time Employment,0.17875,597,3137,0.16534,0.19216
2022,4th Quintile,Vocational Training,0.00818,32,3137,0.00503,0.01134
2022,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04387,144,3137,0.03670,0.05104
2022,4th Quintile,Not Employed,0.32554,881,3137,0.30914,0.34194
2022,5th Quintile,Full-Time Employment,0.52736,2217,4036,0.51196,0.54277
2022,5th Quintile,Regular Part-Time Employment,0.13439,634,4036,0.12386,0.14491
2022,5th Quintile,Vocational Training,0.00840,39,4036,0.00558,0.01121
2022,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03518,172,4036,0.02950,0.04087
2022,5th Quintile,Not Employed,0.29392,974,4036,0.27986,0.30797
